fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,CIHigh,CILow,MOS
-0.006722779368381683,0.002762198679675523,0.011150294754557939,0.015065398949669217,-0.8390185823939903,-0.017737999556974835,0.0009501369429636576,0.014181909124804232,0.013151039716080929,0.06904979909034228,0.00790696417919206,-0.01033731988154839,-0.011265305991070453,0.012741669282906418,-0.0447999457750604,0.010405054762630022,-0.013869614120376713,0.016259828657369482,-0.04001814177760799,-0.03917879476689509,-0.038836082528284764,-0.0007061394184725596,0.013551211275684018,0.01901293247618109,-0.0071595576990884065,-0.01656040302258169,0.04479343049643649,0.002209627210950006,-0.008597247576860766,0.01934824876383426,0.014594682986771548,0.03663947810611618,0.03559164851377033,0.019757304999824213,0.013799738687334933,-0.0030803938888656307,-0.010634131397228307,-0.018657301031441913,0.0029018689625870406,0.04828160288191173,-0.0059932289388811965,2.303374142,1.770699932,2.037037037
0.04392241599048637,0.03610767728474029,0.03225453810919494,0.01021281238886592,-0.04290765862229752,-0.01421389504722148,-0.001027358743768882,-0.030563942586574754,-0.03602464842806574,-0.06098289756479757,0.010111570044047866,-0.03569196905922322,0.0330997905505531,0.022372465127480635,-0.03279100192352519,0.01776423602096119,0.010781570900192348,-0.014085666635442829,0.015356290226038804,0.013730143527931884,0.012613865935016668,-0.03815862046624786,-0.1335688467350334,-0.0011109955837562643,-0.0018869378325210603,-0.024146335635559988,0.8116567071595244,-0.002120808475655738,0.014527386065371116,-0.05502275786286472,0.007620592632773703,0.005386154030903067,0.03728464116109504,0.020581994189195547,-0.01752076808986715,0.01809272203198047,-0.00480229180674544,0.014470762229034201,0.022482448535644437,-0.08067042329763763,0.04691640286888864,1.471686809,0.994979857,1.233333333
-0.09090556724274723,0.06287376168211133,-0.026484582623474466,0.14972087749547672,-0.0311899452837057,-0.0014455970267398962,-0.18252755309726074,0.01113536183039016,-0.04814695928054224,-0.013116313487112638,-0.08622849680584989,0.005104672165112585,0.016713118744569468,0.001377247444567552,0.12914720374083485,0.03318300228088256,0.002762217771888441,0.02056578830894772,0.020899522279636235,0.010277987100482819,0.010804067365873169,-0.0034971900447791295,0.0210244938039019,-0.0032805137900464567,0.01945170881985655,-0.04297588020870165,0.01625831363614175,0.028327762593499027,0.062133941984349975,0.0003242473120035489,-0.017677041006325247,0.026578181925519896,0.026534932922710672,-0.012573646795648912,0.043739301227887356,0.011325498630052708,-0.024552531900381674,-0.03189605596060447,0.12147537830861037,-0.025123366006270062,0.0013727286346067564,4.625796982,4.159917303,4.392857143
0.04011043560356236,0.10457988353766617,-0.07229850804252339,-0.15212523119002458,-0.05928222376015571,0.019169909141855738,-0.010448081256230268,-0.14939318532760734,-0.002307757773781357,0.016852847964108023,-0.01601070971661978,-0.018194498003265776,-0.16917249098885173,0.17852301627620742,0.019158059563404186,-0.04329342630449902,-0.0014923071410179048,0.0020997953047899487,0.049416938504621234,0.002281249728645889,0.04683105240270505,0.03511884940727558,-0.003957636592330657,-0.021672240252261717,-0.030627449081213606,0.13620820338657344,0.06023263411346785,0.037331811118863675,0.009640433177187607,0.06761989459017971,0.04912135754530287,-0.02309999352525368,-0.019490960674001932,0.014530619931988616,-0.031804675658484785,-0.04191315935110894,-0.11955180300839091,-0.03523236668478743,-0.004783375491018406,-0.10554921981168575,-0.08036148176885376,3.28166657,2.785000097,3.033333333
0.006187975626961691,-0.007882053061442977,0.021881932222725713,-0.007865092256918014,0.004276772590559769,-0.003176483169702572,0.016790277529020584,0.0003958041533060296,-0.013237457652955758,-0.01178339065462368,-0.0023672605274039594,-0.008091690120566654,-0.005074526473471343,0.010496651141265684,-0.005982221942319838,-0.005504976609746512,0.007347077050568928,0.003468779107436835,0.00515445108526357,0.006887503229030168,0.0009962870021583009,0.9697994529863081,0.006693797072672033,0.01079805680537423,0.005087897466949596,-0.017487027303160967,-0.010040611209253453,0.006141151051052756,0.0063296636225731095,-0.014997038150563765,0.014187824285310804,0.004202321792592914,0.010674807795468927,-0.0014536944242975096,0.01442941292534766,0.008867220797439582,0.005242367256890008,0.00874750393298166,0.005625274727511311,0.01688082127544949,0.002064965649589205,1.786571514,1.313428486,1.55
-0.10646247651902278,0.023839678772506773,-0.007310521153063798,-0.04775387433354621,-0.021012150066663154,-0.01953858663481501,0.011013119178637953,-0.004261814164015382,-0.027847111882591223,-0.008541474222167302,0.012695596475824512,-0.01721000630245897,0.0007564961358731274,-0.22682598541053678,0.020118264875240575,-0.023523161721514224,0.005972706955878834,0.010755297994085717,0.030180080711028175,0.007101440791841797,0.017405787335069037,-0.008789789004854344,0.02405554627249411,0.010370706484475151,-0.010015388283401807,0.025269280834732167,-0.001687096377207977,0.0322670171609343,-0.01675592328110415,-0.007966304413733857,0.001142455655825398,-0.028551786048767108,0.00492530036596776,-0.00010556189476343897,-0.007541780291032524,0.01006582684730035,0.015116412740696587,-0.0030006928995370543,-0.014372263750368697,-0.011872937028664323,-0.032574911662495494,4.400800178,3.806096374,4.103448276
-0.08984634379423394,-0.02149474035839135,0.005507048905278371,-0.01771815357675262,0.019044864510548733,0.020461814092504662,0.0250317814849814,-0.02221458723589954,-0.0002265085244770585,0.022152517268377032,0.09143751015092276,-0.007294330090407848,0.011552278254785412,0.056905389227988046,0.00020730242187483723,-0.018056431502066223,0.010304538895064021,0.011529109238155562,0.00766147051170145,0.008409422686967613,0.0017484333463386582,-0.015062414882013687,0.023976147163557053,0.008181752421955433,-0.005184856626668306,-0.00850153929548376,0.01868918493419204,0.006153535203700711,0.019220405416844923,0.02495062946607651,0.03121513120878406,-0.003830360090053212,-0.0005035027938786037,0.0029675429869568744,0.010125862592701236,-0.01605382063119308,0.004578820492124587,-0.007996882121122276,0.008401364435901481,0.050112716665197884,-0.027879211735898874,3.448905722,2.930404623,3.189655172
0.009542279410308744,-0.008155395848971816,0.009951403075093823,-0.012233340593909648,0.014709894993619103,7.948627071195337e-05,0.015220954989185407,-0.003682381968328842,0.005560042771019819,0.0034001564276507634,-0.0011209320110770237,-0.008846891535726533,0.0027611918532965706,0.009468492385091478,-0.004985134851880652,-0.00677185858644549,0.006193790935169087,0.001366541454964257,-0.0009021422743309643,0.005199674104126384,-0.00633815389038409,-0.011431610710349078,0.007982368019350282,-0.9764904253101058,-0.002815579977769387,-0.005707796305006167,0.004472803960411576,0.001824936733125048,0.000721127237551157,0.004736379133958911,0.01788093120480444,-0.004896931924919566,0.00857511307100692,0.0070247868507711956,0.0014866811382447406,0.005272746378348297,0.00835855475778312,0.0018635544871777618,0.007131358669717744,0.022414542914371616,-0.0038979891105325602,1.659640274,1.271394209,1.465517241
-0.09907869957534339,-0.006760396191180171,-0.0034034059378542504,-0.028841411534066535,-0.010001415741841525,-0.012896349003075524,0.017633693006991465,-0.037648558957598485,-0.00016086380184105852,0.006873491597624158,0.00669933981343591,-0.0132163179391667,-0.004617030386211027,-0.23878933523151946,0.001425974596823372,-0.025946134686295228,0.01466231454732858,0.008212112980022826,0.014382248038655707,0.008351289099150292,0.004250780539687628,-0.00687278306043304,0.028955990991558794,0.01060973369730266,0.004620019621309569,0.0021374513708647173,0.006096058960078675,0.015226672482552796,-0.02025969406627006,0.008357479127080002,0.007288703547149135,-0.007670742571047667,-0.01016291575515026,0.006780731616625059,-0.013130515018631205,-0.002780441917445632,-0.004603713095030925,-0.009270753750807331,-0.011866796218211639,-0.016564779546290258,-0.03941244271575216,4.392735837,3.814160715,4.103448276
-0.16189594473906083,0.061076060788946125,-0.013512357738664733,-0.0042532208227362995,0.08232806525185579,-0.02403688448385092,-0.5065896721865463,0.048241152128415385,-0.08036234075693736,0.10966917674851608,-0.0033063295466279384,0.0354293812123012,-0.05940293280801899,-0.009898487816897249,-0.03996510507011522,0.04467480370960236,-0.022032924224077086,0.011806353193055692,0.008862328101624812,-0.01844298613474722,0.0033037590107223985,0.020164260367230295,0.08009269101223263,-0.025823736153131455,-0.026972972001181376,0.015603222275652313,0.14599682924239307,-0.022729907198245882,0.12461490550968861,-0.06012942622160141,0.023818589330315887,0.17494287762034044,-0.009449550977690443,-0.012089342953368429,-0.014892582855016103,0.08337688976994015,0.027539780967593373,-0.0704916930567358,-0.10844535926762798,0.018544720338708517,-0.042066673475887155,1.965763382,1.498522332,1.732142857
0.00437802725416442,0.20982908397345035,0.0378050668168265,0.2783240841006532,-0.06774179169284725,0.1449015781642914,0.03250204726457316,-0.07877238542079111,-0.06265092837935302,-0.019652920317296395,-0.04422083544246421,0.04240299800045879,-0.3153900354590926,0.0858593963518768,-0.15161185260369603,-0.07843271239668592,0.01632993533503258,-0.03370211124670594,0.11994926103766605,0.01537574940849862,0.03663522553113189,-0.046748217758156956,-0.15754048179760635,-0.0015188084571027933,0.08026911836803391,0.0702675647725229,-0.12839677157058985,-0.1432991173056494,-0.011313394348416973,-0.11858793030247923,0.05215194133494796,0.04783086773288107,0.0995517616709913,-0.0219554121006472,0.018714267474490075,-9.917394326603986e-05,-0.20690283204482537,0.036840341336540794,0.06692972648812887,-0.07121220872406898,-0.025851553889747504,2.518109498,1.948557169,2.233333333
-0.11200152883232078,0.054264749159793985,0.011541259486009404,-0.03886605404310582,0.01702347959155945,0.006854346289820405,-0.001855071312482009,0.013934535798184504,-0.008019971778880546,-0.012285047754676114,0.06924223365251737,-0.021035551601418335,-0.06799602264110538,-0.02211957270987217,-0.03233056830168554,-0.004572280166318223,0.020557209503745413,0.01003794067165464,0.007903930944169416,0.01078273206755329,0.004500054793822552,-0.0262603619420393,0.017580793207722892,0.016803198477241307,0.011653701066399708,-0.04148653713746172,-0.027879247937858006,0.016501785212753153,0.05853721449662763,-0.01734355487590931,0.010411698806913528,0.0217718041368466,0.0215098580108852,0.012199031514461294,0.02042587736480062,0.009552587544722262,0.032802544603554896,-0.0013415118787137902,0.009083072232397571,0.042155618662688785,0.02422021277916102,3.636244181,3.018928233,3.327586207
0.09731779045696266,0.0016259070139573153,-0.003220655725197619,-0.007239677787833686,0.018667793749813054,0.0016349140062656485,0.028362041507970826,-0.02098805573217266,-0.016067456365496308,0.005616164832530684,-0.013712516599106921,0.005472630033561239,0.011989144325880925,0.010362856792172723,0.06964685250492951,-0.004470075274704341,-0.001872920794067561,0.006065243676675859,0.012659639546507373,-0.0013939203421921322,0.00820486992775943,-0.013194081381664178,-0.007074428711467413,0.014499214938120437,-0.02553232958341277,-0.025756944406060984,0.006652664298593088,0.008546219538773766,0.03093547421149595,0.014288493249925545,0.03643633544868862,0.020122735061719934,0.04726054039370274,0.01360097464633767,0.006623751716310058,-0.005023170651494133,0.0022643793651193787,-0.003198514842130724,0.0035839233991391607,0.06397510099320732,0.007183047683402093,3.91045444,3.503338664,3.706896552
0.07527891508039003,-0.07684364485517291,-0.0014515280034566368,0.052742636274304075,-0.018366540004385354,-0.11947242663784179,-0.011972917438564386,0.0027321919133186097,-0.12015663475922966,0.043940367496904796,0.07523420815349884,-0.0029323452859285285,-0.5265915979300887,-0.037274611867963166,0.05158409030603119,0.02452290210953237,-0.02213101335596027,-0.004611695570337949,-8.358488792339371e-05,0.020060895186292144,-0.07912741315503483,-0.007195494372622843,-0.03931167460771384,0.0225995133937497,0.0037301704469616987,-0.004706675332744613,-0.07806819134082295,0.01964655110895354,-0.023684338654465415,0.03169245118089888,0.045364530336638564,-0.15578053551807364,-0.0036373689126369645,0.012093491096776389,-0.08150999443482272,0.05086187739827944,-0.032766890341888316,-0.034049035798268776,-0.03712934685426388,-0.038671661913613466,0.021983776575827355,1.945329132,1.488004202,1.716666667
