fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,CIHigh,CILow,MOS
-0.004806444333244387,-0.004783363241850834,-0.004220772088467621,0.0041422040664214725,-0.0036194070459726353,0.004985803629385174,-0.003172741840110646,0.0031852056773149728,-0.003261636991414482,-0.0025849587199439955,-0.0055347543603374025,-0.0016374797923903747,0.0034233095732412178,-0.0030098808246438687,-0.002812987864077053,0.003671529123636121,0.0022217540676734105,-0.00034207320804697107,0.001606817102545048,0.00285636729417788,-0.004811013434797283,-0.0038537269268129775,-0.007472045881359526,-0.0012461532785250453,0.0016800813524522986,-0.0022293010838188485,0.0007966034686111297,0.0033519328701723085,0.004614657344438989,0.004899520530237578,0.002412090562733254,0.004305650712923113,-0.9926754511652295,-0.00369295841707438,-0.0019331285608131757,-0.0036229650167804925,-0.003268857953151748,0.006006529592593753,-0.0034477106606328168,0.002106954417236986,-0.0021739993115232805,-0.006501800967964541,0.003713584138494862,-0.004366852428754717,0.002260140743988321,0.0033650771795725874,0.0020273392853385323,-0.001922455272503852,0.0065761785472040375,0.0010344321858944017,-0.003209058835077682,0.0008521778822640977,-0.004304893003767976,0.0023086201559905073,0.0043476159750745974,-0.003656815584411051,0.0029217148766363535,-0.0021715414196830716,0.0034376692635460257,0.0023311198089051776,0.005176296388725148,7.96631140026949e-05,-0.005636814241758012,0.0037485025139065028,-0.0020130317648117874,0.002667008185616019,0.005563740355763418,-0.005230882421307665,-0.0028441547294877274,0.002097948084051759,0.002815805987263674,-0.0046290526860397335,0.004636862109492676,1.424230754,1.075769246,1.25
-0.03811588728518157,-0.001302752876162512,-0.002433170635844614,0.011898421247251637,0.020331944436889626,0.0219807784430432,-0.01066902251370309,0.011880018959119349,-0.004203640341821349,0.2219743508196965,0.005493384531794554,-0.01044149154214658,0.009374301142589794,-0.031000698597290037,0.00045432652411640654,0.004295903201316879,0.007429289514676849,0.005448699584632226,0.010329956123432142,0.012812986185273864,0.0019441088525681417,-0.00439346015796875,0.011017959601398047,-0.02264304331182153,-0.0031188280581785754,0.0002991403307492776,-0.022464264158262345,-0.005670082640661851,0.08757982327175992,0.006594389757102372,0.012405079388842487,0.016847643650335843,0.009181003412361635,0.023920664516814655,-0.0010092561250299142,0.013940433544893101,-0.009175691916682903,-0.024486361840099512,-0.006552484039435289,0.01518198550605461,-0.03919421629360052,-0.030238097194607638,0.010501338311756248,-0.013298776942096406,-0.0016384970949038717,0.016801190933732113,-0.005372654553087457,0.06427973794974194,0.00784033634910397,0.1404244229802274,-0.005034769397341256,0.017509846292681534,-0.042558609214654514,0.03953756948560243,0.008443225601356753,-0.013355134008122566,0.014380074681084123,-0.005820673297687619,-0.01538405198971223,-0.011329834570296425,0.015742807005502714,-0.0032346980123590646,0.01090115754413168,0.007030670611198108,-0.0023931168331164346,0.025295969725641996,0.00017684692193778746,0.039711069943182443,-0.02092872524059575,0.030497321953748595,0.020293465832639464,-0.07361324134917162,0.021990635787770725,3.369995498,2.880004502,3.125
0.403892984041722,-0.036211804935619256,-0.0699599468896281,-0.0006600810233089023,-0.045920465329918225,-0.01652097507417429,0.006926055708352135,0.011091304600081519,-0.003063837006167178,-0.02187352552174709,0.12449552036359908,-0.0004051013098400878,0.0012150209760429746,-0.032119930268973716,0.03333328874596029,0.003162017560484902,-0.009749145022698769,0.041450427051976546,0.00468887503384696,0.0015975328060999594,-0.009715022818757161,-0.00565331820084022,0.017590667012022596,-0.00458246571236697,0.009306860862909598,-0.027002922175931657,-0.01757359130984695,-0.042392634041932824,-0.07858329846242816,0.031476757062158876,-0.01858806949065488,-0.024442423229136107,-0.005668377071106043,-0.01307767513398841,-0.008846957502438605,-0.05934933153624637,-0.004105385764057409,0.028494336605692075,-0.0007009820375981691,0.02981506260095244,0.02830900504244551,0.008800528162348253,0.0019129515200607067,0.13334927138191785,0.02894900070486649,0.0039599169904667685,0.03356422058260143,-0.07037563393064536,-0.05005370687974558,0.0403703592258611,-0.00914869011072184,0.05183051718628212,0.06791983238056015,-0.01350674830889527,5.951200683240617e-05,-0.00976625644439979,-0.004615489204691583,-0.00965440818743116,0.06414468335475716,-0.012943732304688014,0.00459390640358653,0.023104243207501287,0.0001478121802441907,0.00635520951319954,0.01088776585141579,-0.002152146968070923,0.035688837071380534,-0.06339538151492609,-0.011655357942558559,0.020389157977863493,-0.0027774718133920977,-0.06382750450667712,-0.01649029745901073,4.804087,4.368326794,4.586206897
-0.045633754268603305,0.0018493535892104816,-0.08558310912118101,0.02765962387441269,-0.04659105554173839,-0.07909172564421882,-0.01875639713950894,0.0039703229360082675,-0.013387534149595936,0.1169233254753895,-0.1258535213451632,-0.02090577826827095,0.007753582228090646,0.01285551513654996,-0.0008046643740105133,-0.00019174911633410097,0.045835125475896285,0.029363495991282587,-0.002364967251163424,0.011280645519086236,-0.014707815546864096,-0.01146587861549486,-0.017863684720550287,0.03437688835569997,0.04667982470338558,-0.019247732058098547,-0.024357794629187884,0.06720342749332041,0.056484904502383346,-0.03066468843816542,0.10986846256924594,-0.01157717803317676,0.013790243315899332,0.06312594506330771,-0.03296470212152623,-0.08138242706033694,0.0027862565102194942,0.06892108891736368,-0.011545415865068596,0.022430614904182668,0.031170682659137763,0.04605925985824878,0.005801272355090463,-0.06839841642786977,-0.004861999997953549,-0.015383623951862681,0.06911537527525466,-0.042043078068819885,-0.028774572892926543,-0.04637130889107968,-0.00578524513959909,-0.06781496107672617,-0.0003896986858854661,-0.02095933059632404,0.028123846956919944,0.0037060127807668325,0.07594062761503415,-0.011524492087062244,-2.1280448956023623e-05,-0.019915440158399966,0.037120376755358245,-0.15417213940110255,-0.05279523832582785,0.013500520125476758,-0.015543992375749119,-0.08199227207175207,-0.0040341791257803,0.03924893982926913,0.09744981497331114,-0.016307553398580976,-0.081822707600593,-0.016635155327953035,0.04403656030910525,3.431346944,2.747224484,3.089285714
-0.008994210586016243,0.004992610841815193,-0.0024190568108126828,0.0007955446600155382,-0.0006439925562183641,0.0006209678066330195,0.9854958245860377,0.0028196070458387954,-0.0059311578539439,-0.004468889815955905,-0.0038077017384299167,-0.0039007931172825544,0.003109276491912204,-0.002163312798615095,-0.0055685391431469135,0.002449655702594464,0.009989379855238878,0.006348010782852584,0.001998629886033389,0.0042204736895719575,-0.003662608063317063,-0.0041913929248281485,0.0008976891369368295,-0.0018205018284505859,0.004577628656645687,0.0012358780873162264,-0.003581226409715592,-0.0022920667400154584,0.0008242301507433886,0.0033281409967397695,0.01163382688672633,0.0059400231239850635,0.00322774249405718,-0.002504878137163843,-0.00397674909459627,0.006713307766904687,1.0213153991244976e-05,0.006020036601579941,-0.0029810694196495784,0.004999707799903706,0.001217312298649078,-0.004286364189605056,0.0046160627544788516,0.005592780115373688,-0.0011564278773376875,0.0010592197917391718,0.003107479130084316,0.0023692774893187994,0.010254742719878588,-0.0013501105994251112,-0.0026955882562325387,-0.0035224982856003305,-0.0008754234127826759,-0.0009927755191544026,0.0013671519866586236,-0.0034703595595520827,0.010926353221502769,-0.0030891270156730793,-0.0009139632691898191,0.00551729687407408,0.0010169086392023895,-0.007736570892640725,-0.003791308526709664,0.0029782332552730746,-0.011093466928890223,0.0003114117373605307,0.0073047252024413005,-0.001087207209541714,0.003984348396836464,0.0021881410222116056,0.003460840223421316,-0.007569041076517694,0.005431675930495635,1.384178612,1.098580009,1.24137931
-0.012268468966379299,0.038204948484820894,-0.03688174620143715,-0.013328825988844,-0.0012559973487763197,-0.0014424472838739243,-0.004962401349015609,-0.00022854306102437622,-0.017363612931363608,0.02101976121155721,0.027254508095965926,0.013217601661500131,0.004786424487000775,0.05627944743579255,0.04639533537353423,-0.0031859692660863707,0.03810306620445623,0.026889236243485094,0.011450781639112185,0.01669162023855064,0.005164916617087583,0.002793413392993188,0.02349833762674713,0.04611713786728108,0.004669129338332552,0.016053336059761367,-0.000977506074711548,0.009920902267311273,-0.04830069651515011,0.07911772211477783,0.059633185155427613,0.005750363220174446,0.0016627677313179713,0.029137375743276118,-0.015155492928502082,0.004245463485135995,0.001997490464350469,-0.8629928344625841,-0.015043925798211674,0.012346962056345423,-0.02884679338472926,-0.012085842099993398,0.0016136470011138835,-0.017241081041277216,-0.0006350701178665705,-0.009898676239968198,-0.022468452274155695,0.03137471362648298,-0.00439263225933941,-0.0035494728329139138,-0.00023289538190552307,-0.04329773014208409,0.010122311462613252,-0.04605127246573581,0.006552720277126069,-0.0011630718711826695,0.023477783028196697,-0.0032365300724826514,-0.030606597533867665,-0.04207046605665081,-0.00387419182824257,0.011830008858504262,0.002438085660381226,-0.002773182114686675,-0.05818696603120076,0.004317391878010873,0.013259814043986063,-0.005444053441451607,-0.00738493342710247,0.012014541381506592,-0.016810329606317665,0.011779689603704475,0.008828274171733838,3.165961789,2.619752497,2.892857143
-0.03140011236979567,-0.012586753251068426,-0.03477099973310357,-0.02845206563740914,-0.03326468555897223,0.03412568098005823,4.070355502486964e-05,0.012047991466410281,-0.01461505509950682,-0.03848191771098073,-0.09565664388675595,0.009604157003416346,0.01805254915072192,0.003922205939315072,0.005931487143578161,0.014227914133735784,0.03741855618865923,-0.021206265790593957,0.03486726121483368,0.016747585780937727,-0.012840863862262531,-0.008846564706996612,0.0041591054288632546,-0.0378523914114982,0.010991527356985066,-0.019986152446794046,-0.00377194237154398,-0.015232684567030374,0.037662402087459,0.027404483682273644,0.010926808134201754,0.027230089084612184,0.013761276667829237,-0.037171518812840754,0.00695069019117406,-0.01391207390327072,-0.0023924390582608836,0.03190462481379747,-0.012478504036163582,0.005897856174732582,-0.002202860743295055,-0.00155038337026783,0.009896862231932221,-0.010422072746598683,0.007969690868909378,0.005833678331250668,-0.05361174452553066,-0.06910135571981615,0.02549477392501171,-0.1703607320318844,-0.008040147376343175,-0.0262583371549693,0.0510898579375005,1.4825052386350921e-05,-0.007797881866745386,-0.010023270655010578,-0.004317905982737472,-0.010220562117277395,-0.012230304561123315,-0.00011791884653402482,-0.022038847609683103,-0.03656924918026431,-0.004865663942639766,0.006129521616866676,-0.004337108999046906,0.029904691725516054,0.06491727771174963,-0.0497934032714963,0.026568761264274637,0.02050118672369472,0.007267160973364919,-0.045923297508045996,0.010746077110067628,4.371789143,3.869590168,4.120689655
-0.0512315739325296,0.008432301314677924,0.023297458232734776,-0.01768977470076631,0.02080219878512584,0.032399127959146304,-0.008668682563980672,0.008467114999550818,-0.002769393472792738,0.1554247496330256,0.08366589531523998,-0.01359784399008481,0.004413542298309481,-0.013346352477796503,-0.020644772549878822,0.005649336616909549,0.028099984104787982,-0.00657278545595534,0.0196252701255361,0.013667317599487128,0.0014416944581226805,-0.007546183818301749,0.010279520335141255,-0.06010766867825568,0.012386000721640752,-0.006305344171989095,-0.02964014609722637,-0.06730267782059493,0.11274325689490504,0.023508413752801476,0.0105557303720534,0.021491338726951685,0.005399375629468656,0.0345224303575423,0.023992370781094015,0.02571192620954313,-0.007647497024999469,-0.027024623296259955,-0.008607401656550405,0.015558370284601504,-0.03890032346818011,-0.008330869528587023,0.007151010170495483,0.03972196354431065,-0.003515313702847923,0.01321636590032567,-0.03693209610831299,0.11139787158248836,-0.010460268792922821,-0.015198060007959566,-0.0074692955066538915,-0.0014009249818481909,-0.034744800736251476,0.020061416599331937,0.000218746554897119,-0.009625403056190347,0.00683377292635257,-0.005688284931791547,0.0001726546720362638,-0.010644576611662005,0.01386763650972715,-0.04258366172993636,0.010275077951638767,0.004268066654586822,-0.0004683974011619213,0.02735645483966193,0.005574988261544393,0.04555237765966049,0.013608633009654557,0.024946214973666333,0.022645785882516003,-0.0679309648843575,0.019116804639537296,3.312221095,2.887778905,3.1
0.4818360241382432,0.0035818826644471616,0.07976443085230098,-0.00542443260824424,0.006193071173593177,-0.003016347172701823,-0.017668834499055427,-0.004803014780911134,-0.00919141538776214,-0.05671668613461848,-0.010880796208350954,-0.03911603874134411,0.00525892287941188,-0.004507271097369574,0.0462774599712131,0.0019577545615972304,0.047795053054843425,-0.07536081514687297,-0.0026984405645230705,0.018758946705258826,-0.012437650370446895,-0.005160073295558027,0.008073963226113555,0.04817214699027725,-0.01950594234866857,-0.0055325761076028285,-0.02594450441498487,0.07842108674658266,0.06920234636589838,-0.0471762512267552,0.03757013155837564,0.013059510633363643,0.002200003635805534,-0.0273679399634731,-0.07164315693681864,0.09532930707996967,0.0024379323265908675,8.871659174392924e-05,-0.0035872160423530744,0.0016598206024378706,-0.0013636650522445282,-0.0015176484944825668,0.009438029470499975,-0.0837996713256702,0.00897922879898723,-0.0013995264535075496,0.02397819071365792,0.05759201971846461,0.10955331504832108,-0.09609527711815426,-0.002960107015638678,-0.11576911519514432,0.008325423300161696,-0.0014272067946179828,-0.00553175727215686,0.0021889851765391098,0.0007583812475719739,-0.004550004408089403,-0.2545715082969706,0.02051190033997982,-0.012453626715918813,-0.05305254229710901,-0.00828268329879971,-0.0019561786304985534,-0.020261434581653453,0.040742370277922754,0.010463796431947999,0.09027454623350743,0.006234132411574612,0.018578982790070888,0.016288852779597685,-0.20302556707171873,-0.012121778301947016,4.756993215,4.311972302,4.534482759
-0.04155691749186887,-0.009609454406158836,-0.025839755666662967,-0.010853212667588924,-0.033690655433335895,0.003605864344072367,-0.0024163256515592427,0.007042655900235434,-0.008913845039084808,0.24181111642108222,-0.04313152948353034,-0.00674711975745115,0.00879013490857956,-0.008757758288543941,0.020656576921024985,0.005731987798454212,8.181139541330477e-05,-0.019038344081518818,0.011902528379577877,0.007886932024318678,-0.01263032216962827,-0.002766369921500131,-0.0039955479027085185,0.008512493130180184,0.003954638746766292,-0.009167950757625994,0.0033448031002563973,0.030108122012033726,0.008862522813905337,0.0005557185514930864,0.026430424825474832,0.006602786954211384,0.007346156160793447,-0.01907345731417599,0.006557569415640002,-0.02861820411167263,-0.011911113233152394,0.010150476175911024,-0.010542327445563753,0.005515176603785075,0.01327986155171326,0.0036065502897580275,0.006849864021820881,-0.010670701665192565,0.007744780850203554,0.00894388319155072,-0.0029719897789521493,-0.07878836136745519,0.014377742316918058,-0.03197324391072774,-0.008137872627103093,0.016183974469402916,8.603796067909365e-05,-0.01760638859425908,0.0045560606153201315,-0.011596893272696673,0.00907205286706991,-0.008755653785000627,-0.017649440715104693,-0.005432096180772441,0.003833102528908912,-0.00023922984639700837,-0.005569668128671593,0.008129442624002968,0.0003359220989637527,0.009362184603194297,0.024148756658167073,0.0038591077672668044,0.0093910143844392,0.01739009471117017,-0.004759691734169951,-0.03387248401215285,0.004274817251009182,4.655644914,4.137458535,4.396551724
