fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,CIHigh,CILow,MOS
0.0011449449000535772,-0.003282980392288894,-0.00023404519254732357,0.004749498261710091,0.0042717776704429,0.005252227948670302,0.0025613818310571052,0.005406846605108713,-0.006021869532052516,0.005383316753318842,-0.005805875546136305,-0.003129199479253779,-0.0036883455842045177,0.0070322622881579455,-0.007129275899509263,0.003276508776025048,0.007868589653425628,-0.9936053134157758,0.0009309326675904069,0.005032606336335402,-0.0019310616330751342,-0.002888260405532404,-0.002450789364122366,0.0019427970860208558,-0.003443414614960094,0.005324421201368762,-0.004811149944418769,0.004658166831291034,-0.006082036609051798,-0.0025873815072809925,0.003688063586400826,-0.00032362084780156674,-0.00271102535431592,-0.00026546451010596466,-0.0022219387234244862,0.0021274741714075785,0.0047071996928173265,-0.0034585065473348364,-0.00013780456252335244,0.0033408820091345185,0.004333004455806554,0.004854825915102813,-0.003507248309273217,-0.001328588160064164,0.0034059260899698468,0.0024701548277062647,0.003975348317959097,-0.00363491987030924,-0.0037101250642141365,-0.0016272382147097923,0.0028878881085852752,-0.001568128052577636,-0.003501591734918658,0.007174045861813349,0.0034643290383781482,0.0022864095748854345,0.002558819274491506,0.00436474357634438,0.005389387490103769,0.004383326506909438,0.005406453852389582,-0.003481416301502911,8.214538444735257e-06,0.002440731624029203,0.002696130174336244,0.00043859612714797924,-0.0019006694362297045,-0.004311947577577121,0.0036140625071330104,0.004057164048492105,-0.005952071571371594,0.0006122166443734201,-0.005195863422019071,-0.001539094701993282,-0.003386719152240362,-0.004362976198014871,0.003141204581476168,-0.003238080426217932,-0.004204154606468144,0.002911899027321878,0.005792768461797113,-0.003274890938679621,0.0020288680037576735,-0.004880773977351369,0.0003490847782908853,-0.0055607408779775646,-0.0009881493199406653,1.424230754,1.075769246,1.25
0.026326299322594098,-0.0642777443914425,-0.018541143058180724,0.009999284668351377,0.0027223176598363476,0.027409898792489677,0.030924496919300316,-0.047448469912142445,-0.0241643435027405,0.020130002957153833,-0.016058614104204606,-0.008881868622983536,-0.023133468224095764,0.025736681291137663,0.025437373353956898,0.0074763502773452385,0.09244372889526943,0.012051969433574856,0.00010921522460789316,0.01478678837810667,-0.029444926652813626,-0.006137659587654359,-0.010823156222805344,-0.008028565312420776,-0.013789848686382106,0.08728299387817441,-0.034536617264974506,0.013943199132863116,-0.024914494572043346,-0.22210710908316977,0.010685963235986865,-0.008396353163194184,-0.015527973517236353,0.041689392839090955,-0.0023705260264892335,0.004763734740924905,0.006939045559947761,-0.016664944707073453,0.04350044803050308,-0.15624779265414918,0.00951994645408073,0.044222567130483316,-0.014032544342459204,-0.010698871207166546,0.01464767941132169,0.010724275362506384,0.02283317443154997,-0.00676146270265631,-0.007517522240117909,0.02569537179273927,0.04230953062504091,-0.014361443035026828,-0.012652911369655665,-0.0019614021777677863,0.012118348129583277,0.037277045498081335,0.016883615286118904,0.005887015414534286,0.007082018708548519,0.010127016785832882,0.019252439979760765,-0.014988518866282483,0.004359970354398932,-0.02219825219273374,0.01359678567277369,0.1257934414297826,-0.003104629326382496,0.013211020384933264,0.012248593890140953,0.014059584496977523,-0.013310997440264444,-0.02579454691337787,-0.017895294999718935,-0.014936230687974778,-0.02143586977328006,-0.010012644287626644,0.021394511604875294,-0.010074764331999506,-0.015832468483079908,0.0035330376508106547,0.02430744252621419,-0.012437730472082598,0.003922759778944926,-0.013180661494997505,0.01843033790037003,-0.07219089432162788,-0.005356244370182218,3.369995498,2.880004502,3.125
0.019191945109674886,-0.014553666471660016,-0.008668427712381,0.026541065625045896,-0.025384931450832295,-0.01359501182105589,0.03653451478705318,0.0033803862476914884,0.03854852794378414,-0.028456090445210414,0.04312254439866234,-0.006770299659874694,-0.001976164467153434,-0.050064657099457704,0.09180533557378631,0.005389417767533853,0.08581428637416283,-0.008468375640264971,-0.003414406056294255,0.011553625507409283,-0.0036370979158472593,-0.007271119591343911,-0.007797424773251132,0.0027248737702786547,-0.00545753776752594,-0.033356348351607876,0.4592261737589266,-0.010790500307053879,0.020755165868982996,0.06534858419204645,0.004590422022810641,0.008037350390798349,-0.002069470090480031,-0.01214197702684241,0.05132229894008055,-0.021612205316401834,-0.007823590732925179,-0.0038453443822514936,-0.05037986820936238,0.0857164490084193,0.008577088926517347,-0.030815406108282633,-0.000661684524729897,0.03798071118006522,0.01081131455610602,0.004699016984633402,0.04759110117927618,-0.003096421497723746,-0.002602612548381621,0.06438800321763777,-0.005565354655092297,0.017763665789759114,-0.0028932881835909714,-0.02627753210829016,1.9523249832680588e-05,0.023521603367791275,0.00559104251555331,0.0105335591680046,-0.0023236938575039775,-0.00923566971714796,-0.018008694736772312,-0.00978113936832986,0.026557447863815285,0.0003853062311626033,0.020577287682760296,0.023720838789821376,-0.008767984175860234,-0.0035529314882677895,0.005791356181655425,0.0033370729539167507,0.022592776309973903,-0.053149115670894705,0.016093008585238596,-0.028445145023931195,-0.011211368798232745,0.005752784249282714,0.001609701848979136,-0.007823093222607703,-0.00205712676417408,0.008072355803284267,-0.011520928343748729,-0.001101940258109414,0.019591257074201153,0.024360683219193845,-0.029883962147927254,-0.01947693762220938,0.14723016453245022,4.804087,4.368326794,4.586206897
0.016889352509963762,0.10881756413449163,-0.062307587861138346,-0.021499048958142534,0.23804827928329245,0.05889034226990648,4.9037519794923844e-05,-0.030899127949655485,-0.07895082816578027,0.015489976251683232,-0.038639098174878136,-0.013081781236417282,-0.06045455514827589,0.020924191381944998,-0.08667614769967796,0.005161470173826017,0.04293791790323266,0.014505138884186886,-0.012323260102174535,-0.03704018010810216,-0.10395318626712732,-0.04203069193166613,-0.010150134509687289,0.031745358025188304,-0.0420120179026679,0.025443387706870404,-0.031025684330670635,0.004895530114682027,-0.01971448315425749,0.46523457966698173,0.010017902183120252,0.0740426124523233,-0.11747961717316126,-0.028817992902342215,-0.11968915930094035,-0.13254073533314215,-0.05114826430614434,-0.010319359211736977,0.011400717942429972,-0.08098830556340858,0.06743241695239263,0.11343115556589746,-0.01957665546626648,0.0256372011149909,0.008031252556219656,-0.030267603726871477,0.043136752672023805,-0.005103224808821688,-0.015405650882605705,0.05580548195508082,-0.01412249634538532,-0.059904956477146054,-0.007025169284110047,0.013686385419964236,0.01153330602880699,0.021896755161561372,-0.0434299262853692,0.004575102654722153,0.032863694653213975,0.03567312494121563,-0.054283806691642844,0.004297980586827245,-0.029098287837435285,0.06045079003579026,-0.00826102682750422,0.08383903203477448,-0.010533163359981156,0.05372717192660154,-0.024303628794594464,0.010485680264688952,0.024952687062835113,-0.0504313957890088,-0.03799469109941989,-0.027215241129971358,-0.07880682718410585,-0.02725706192272967,0.04609321301188563,-0.007390481245444533,-0.0037371438475160825,-0.01518724399035664,0.005343228335798569,-0.011423496433725032,-0.005216048452772989,-0.02235332302833818,-0.0035599126348932206,-0.058766292725759804,-0.035043689002281386,3.431346944,2.747224484,3.089285714
0.0024688130466953145,-0.005324571071743288,-0.0008748366008322077,0.002094389362689142,0.0014945087530488013,0.003257362052358293,0.0015666101999361347,-0.0024643146826397217,-0.0014358656357759644,0.0011242360486541146,-0.0001975961431248154,-0.0024807881792559055,-0.004424114062287653,0.004266433549747497,-0.0042742991477125875,0.0006409109368639745,0.009986323017587331,0.0033955385580289894,0.0068625217776344125,0.0005709209744997481,-0.0072587704868033245,-0.000575209474937937,-0.00325549707497895,-0.002523098394869621,-0.005535556580709293,0.012596423377006814,-0.0028022445690630542,0.0054815430836703425,-0.0011127527391866826,-0.00013762129456455305,0.003116621943217512,0.007525697724358474,0.001505029726658774,0.0002159217877485238,-0.002564443648153837,0.0012197786168057438,0.007371993910059504,-0.003360267841783643,0.0029809983917943456,1.691078491570805e-05,0.008261518522508162,-0.004594345189076025,0.9879228371432907,-0.0012974685358405967,0.0032511443157652712,0.003318931818932215,0.011232416477122711,-0.003095074246805534,-0.004197796178487265,0.005448979781986708,-0.0020031003987233025,0.002135169973745055,-0.005530247794613158,0.0011844308718143611,0.0022938849415147285,0.00479344259749647,0.004875229391752561,0.004753072524369213,0.0049467487128796225,-0.003336998200827816,0.0017068027152304177,-0.0030276431645699362,-0.00793487949356358,0.005023556874826507,0.0004514268292216554,0.007037174783884399,-0.00348452605405608,0.004317712890055147,0.004275301159044922,0.004476003646961435,-0.00887027458144879,-0.004285325036271711,-0.0029012590397235884,-0.003975918078047203,-0.0010114840566968926,-0.0011787410135990115,0.007095761784362852,-0.003202630668490114,-0.003192991885675548,0.006125070561383636,0.004734199191653569,-0.0027860482561404814,0.0009623613673175034,-0.006615457487670846,0.0016674075612929358,-0.0012682766216310067,-0.0061055132443849115,1.384178612,1.098580009,1.24137931
0.011985007345531817,-0.00462600204196579,0.019565992570660756,0.008524169828903354,0.034999259533813776,0.007926614564757952,-0.018451545588488643,0.010535925088717398,-0.022808914731245335,-0.012316747971823664,-0.010044290785791667,-0.01569502718297481,0.014481612859169494,-0.030891198871029726,-0.01263071073854518,0.009229584620170955,0.0158500327237505,0.0001491577456865281,0.016514480653262748,-0.009002995888291619,-0.0256166561674204,0.925695746044918,-0.00577312369483121,0.010100650732673558,0.00044315709846753297,-0.025800977361434708,-0.031018190803132485,0.005285473647502824,0.014135705878415608,-0.030200710463414687,0.0033373405981313646,0.012420381794460504,0.018705491632597604,0.013200612790650164,-0.02077271133597418,-0.034642130896937434,-0.026222086027833245,-0.010519547054443024,-0.00563036862048219,-0.00753165303566988,-0.008905747533250435,0.012323525687766358,-0.0014615322214725625,0.012854481389911625,0.006016617878968002,0.0008531700127590227,0.017081114876590774,-0.0018923734737077997,0.0018431886503256782,0.006495860886018324,-0.007548900867037886,-0.027211489707634436,-0.011662255957516647,-0.006844130974395668,0.0037609499500785492,0.005674323380525532,-0.019907007798288148,0.001699944463088678,0.007357908751684994,0.020773475273530274,-0.006768320134987776,-0.0013147266161380115,-0.004329373831672632,-0.016802334990382046,-0.007306034882586473,0.015140710902465708,-0.001601212329568303,0.013021091026936073,-0.010160393824914125,0.0025155593889038723,0.029220732699104586,-0.040692273072396604,-0.0004625833835384947,-0.006056093638939701,-0.004872261157010573,-0.007550400362334845,0.009722099028843844,-0.004378685854863168,-0.007158361476858669,-0.029170284064710547,0.0050550221118534615,-0.01024801097235504,0.007382088967978228,0.00952921165636382,-0.0395559282229282,-0.00786478660204685,0.01113329911586031,3.165961789,2.619752497,2.892857143
0.01792839613881782,-0.04452567319267086,-0.037818476303033484,0.022918769383160495,-0.0947827227669957,0.0011217431107425893,-0.0024547515988436026,-0.016412472894732473,0.07053451414050836,-0.03860492099141629,-0.0709147874489965,-0.025924373701502378,0.01092088438298347,0.016843462549641874,-0.012428610508074192,0.0012813251702898025,0.045312701201685575,0.00826030507696576,0.0004020835775118146,0.010659537353799129,-0.00832428910109855,-0.018663956310303934,-0.007011036750004956,0.011484914842214217,0.01833192087371208,0.006695746181814879,-0.0035231206110790214,0.026293189862178358,0.015417404481036973,0.09436178143796797,0.004289143165674473,0.07607321757882472,-0.018958131960168878,-0.03978883035213434,0.02161083794010354,-0.010048524821628334,0.009925434667150016,-0.014286994990241173,0.00693805993473294,0.047994540398295184,-0.04431902247032704,-0.05503352898634991,-0.0027287695039600207,0.02134581931469038,0.009700097368812938,0.026485253087529307,0.016558229885459026,-0.010267952023419784,-0.005076294966175388,-0.026687866702885473,-0.13053952474108338,0.002880783993974632,-0.007302465644801364,-0.005570542571759912,-0.0023807736889381727,0.006871241747374498,0.0004953652488414862,0.01954807138408297,-0.0007673026751568932,-0.05895382550363241,0.04671797300627877,-0.012255733865262604,-0.045180619614727614,-2.05476717127383e-05,0.011989969167436769,-0.008649129396728614,-0.023831029645588454,-0.052974480753196544,0.013158803485789381,0.006623313228778834,-0.032533157955873394,0.02221173937832287,0.020592141932182523,-0.006374881385327634,-0.007248445182062727,0.011056178390447613,0.008383419070170517,-0.003193388366787305,-0.01729207447235941,-0.02660867595113367,-0.010198977826303482,-0.010963611077636513,0.00016008610927093866,0.05764559783728238,-0.03226753748075721,0.03603094751609107,-0.18709080215681193,4.371789143,3.869590168,4.120689655
0.021499060704977733,-0.0034370689831709424,-0.07983703278160992,0.0022869745431604673,0.012871269778910255,0.019611913807037504,0.013149281114098525,-0.026950786131621888,-0.010108498984624119,-0.016732883218527412,-0.058342041043489556,-0.013970051505818806,-0.008383462886737992,0.016903367297654157,0.038195771580412284,0.004428204471213632,0.05783998288920298,0.010939610718698369,0.003978471016758063,-0.011667566945920733,-0.024155704327891107,0.0024796630108073208,-0.008230281033418985,0.022781235001456655,-0.015626669466474525,0.07696522857716911,-0.030512181232147745,0.01614089636096416,0.005051421691702462,-0.22726569395261242,0.006745543100113754,0.011108073944264002,-0.02781477174472111,-0.022943615307502087,-0.007592728086690802,0.012736010076544537,-0.0024749789007029407,-0.018028960925105315,0.12770567172724256,-0.02965875197360129,0.006169495262637159,0.049574719333089996,-0.013209834777071845,-0.009802331869016509,0.009950791464704912,0.012144951798976147,-0.018768304388694708,-0.007616378998543636,-0.01122032258157455,0.053719121953360385,-0.08851008873087222,-0.01251967877905809,-0.007760081602399814,-0.00016537917843374123,0.0072299585024582615,0.024896534168466114,0.01895868471261969,0.01202804911779874,0.008526932277211538,-0.017550015818971035,0.024754733216795863,-0.015274583974394811,-0.017543235166718327,0.027048240875032013,0.01663138123299773,0.08420758914909325,-0.018883228307173684,-0.017921215409416064,0.010696171575177923,0.00992771804453935,-0.00833999977006224,-0.024168830795926174,-0.011380285059620921,-0.014154788265700727,-0.047811787558564744,-0.0032223660861064947,0.016639760755939294,-0.011625313315484425,-0.00796895621525714,0.025510509332805388,-0.0023141678253796923,-0.011749016599211765,0.0028066259630963528,-0.01784958255367442,-0.0150680022647617,-0.032206743279561384,0.011280490325599715,3.312221095,2.887778905,3.1
0.020181764721865815,0.04159029745060056,-0.03255316056079234,-0.001040769815416714,0.01892939909324044,-0.0039737883182686265,0.024361067995462806,-0.06266141910745947,0.006358519290400736,0.005372291829134575,-0.04036783275892505,0.010802837617862156,-0.037096874055856724,0.027067503742278985,0.0065816584370874814,0.00028645002747461606,0.21578895637207596,0.008456134296570288,0.014118981647781135,0.010967146467523985,-0.029941729399938496,-0.0015555760583428888,-0.005650120621852132,-0.02132912555547147,-0.024788692815999002,-0.6008493661326524,0.22862499432375763,0.005825546991873642,0.01355871689529736,-0.11392949661592236,0.0032064480717460017,0.0308099940000417,-0.018251846979581345,-0.029484094160422157,-0.004623725365288563,-0.016510397942730782,0.008183557942288875,-0.01514969172006637,0.0020552903574299827,0.07106131844274764,0.02915947055815747,0.013598350271199785,-0.018812402738986548,-0.018369494005465822,-0.0025298472746651925,0.02048735362096146,-0.009618519956705186,-0.0025523045640994013,-0.007589659866713994,-0.02312684924277959,-0.0007753795133703833,-0.0006270065264894934,-0.004450150591826117,0.00042064862114384244,0.0033034737353802067,-0.0011895099971413158,0.04296738207371541,0.013633922657865212,0.012719090658032594,0.0013454393729459078,-0.008641229420718273,-0.006872988870414392,0.006147962135565402,0.0017302139236484283,0.0075847611881602545,0.06078247249156753,0.013628494330087731,0.03775478362595243,0.008511173556048739,0.008200727291056972,-0.06750747334646108,0.02715250015904354,-0.005501108187086759,-0.007424278382997188,-0.01264726503325875,-0.0012577587628426286,0.008616574263174531,-0.0045450430216963725,-0.00201684019440864,0.0062791811328250435,0.014360014546131368,-0.0021977224319798387,0.01106824372355218,0.014737582917050001,0.01937655609269217,0.0009367106662021692,-0.041306426686036665,4.756993215,4.311972302,4.534482759
0.018475771931369494,-0.035577365583991175,-0.008704959401610892,0.028029670163246662,0.017897685508119692,0.013607976230985391,0.027887561001850473,-0.03957116733957056,0.00043984149014302085,-0.0011748537687573171,-0.03115724884827079,-0.017882352797098544,0.004932463839558192,0.03330259106483349,0.17071025964899172,0.014268681584588492,0.06073541775595297,0.0072383352065456905,0.00465632508671249,-0.0007215836773038594,-0.030743710427056196,-0.004883359822657446,-0.010974506353602484,0.022321582895421643,-0.005676342202454347,0.05917303829368411,-0.02371791063060651,0.011746514116161285,0.008105571646105066,-0.018403703308860018,0.008742726498712128,-0.01515506761340633,0.037830628021443186,0.008366266369933602,-0.0008566149421691619,-0.0009691743219443123,0.00384156641183331,-0.01105694590378496,-0.001930523347204373,-0.08787779969108782,-0.02207770755562294,0.09178010688849797,-0.006052227761019565,0.0014464584097543397,0.00799841768756597,0.014562073112717174,-0.014779831209299535,-0.007952436865332608,-0.0066786121057959055,0.029223255107093074,0.017532593776330204,-0.0014683460809005356,-0.016407163236157027,-0.00276885474791758,0.01240429107757056,0.012931643662953761,0.013446883921805269,0.007577013331295232,-0.0004449138666801876,-0.015583542455133152,0.015708020373390166,-0.008467666735805382,0.01865166765384542,-0.012880977064990185,0.014594233210166976,0.056130302192073954,-0.007214997798565896,0.004531064437700664,-0.004989732803432768,0.008242424848188242,-0.016826096001037145,0.01483852007859569,-0.013274537654900108,-0.01338420172720154,-0.01692565921865471,-0.005004480246967074,0.009994800326742432,-0.008872129125461706,-0.010489679604893706,-0.004695223112757282,-0.0006115382671764408,-0.013526792020775313,0.004719564766736152,-0.017652661642810277,0.010149321401531212,-0.06273179657459457,-0.14593328273551276,4.655644914,4.137458535,4.396551724
