fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,CIHigh,CILow,MOS
0.0029522907628847963,0.003314357377849926,0.0011705577187024205,-0.0015756000355972662,-0.003124020822069562,-0.004044645993196867,0.0032347701261609724,-0.003766015331791838,-0.0036110333717944898,0.0038025367946179682,-0.0035218007426936425,0.0031653982559749563,0.0030763292451736358,-0.0038611785743585727,-0.004522277311067258,-0.003594201256159025,-2.2289042750956342e-05,0.001108710978352419,0.005300197686577186,-0.0029838286036091804,0.001843803687808991,0.0031385017173011205,0.0015116476756459568,-0.003254311482298294,0.003925757522999749,0.0023183712543333053,-0.002057761528322718,-0.001986712800182271,0.005168862561938436,0.0027304554931719114,-0.003945524864056308,0.004386780043994275,0.0028736411657930266,0.003042100054362531,-0.0035265013363034317,-0.005087942451246929,-0.0025789970731861754,-0.003247998132985428,-0.002409521907481018,-9.741018417734462e-05,-0.004727893695631818,-0.0018939608156445316,-0.0017479049273652358,0.005825656216593578,0.004084316738105638,-0.0042120322466058305,-0.002318182352260959,-0.0036281083056595334,0.004010509520374309,0.003734200168502562,0.004176180710026471,-0.0037678107520721514,-0.004504104550198535,-0.0031464457905010586,0.004158913324862207,0.0030021249756420195,0.00359042575402056,-0.002973511898283078,-0.0019810550859694887,-0.0037913672815591175,0.004146425727829762,0.0010490414822502746,-0.0007305526007252734,0.001691456107215558,0.0010922036684951637,0.005524771750062142,-0.0005280040820376269,0.0015360342334034853,-0.004024703235215016,0.0028567462320186103,0.0014125212817393358,0.00585519067118237,0.003292406841995603,0.004049037149476091,-0.0034443221394165487,0.0031120499125959636,0.0024855996795187223,0.0008872798772341953,-0.004489842551189071,-0.994704553885467,0.004151340746230225,0.0036996623986074177,-0.0028926284587567847,-0.005453996512139112,-0.004409323474662666,0.005633545007305032,0.003094171371131614,-0.004603823417671562,-0.003990878237943354,0.004325292115900314,-0.003818845155131452,0.0025655619680407496,0.001183019233840591,-0.0041642543667692235,0.0035741716894210937,0.00010740874790076782,-0.0007469323443504429,0.003033307578029958,-0.004234174307183226,-0.005570559489794902,0.004727858878892889,-0.005119673407165437,0.003867077024853871,0.004336549990957455,0.005014487776209358,0.004017892720689828,-0.004338928572494413,-0.0028467654357414002,1.424230754,1.075769246,1.25
0.07477067844351486,0.0126721137195158,-0.0019522677267174238,0.018073176030716325,0.03375068379986803,-0.012432833500137238,0.019376977994062964,-0.009761919521979788,-0.01294907292226779,0.007851137891647406,-0.024646088338155143,-0.0005582163355945034,0.011781887753789586,0.017783085614214652,-0.011183251614954069,-0.00952252191740372,0.006566201037953327,-0.022612674677327596,0.012478326869557658,-0.008145404001745979,-0.013416517146666241,0.03360857563941642,0.013629727214659396,-0.012707227025108975,0.015738157765137685,0.05808807730224369,0.020776121422822206,-0.018093981424990524,0.0639746908594313,0.04581041624740949,-0.02802474324158276,0.011808172231414601,-0.05474842400913707,0.01216447826930662,-0.007543921477366587,-0.034915339420641914,0.0642493094971353,0.051643229430154654,0.002989330001403814,-0.13718377474116678,-0.025277262021696847,-0.016295036175871684,0.006696291719668232,0.004228148804538031,-0.053659525759021706,-0.000808256019273789,-0.0017444559994276153,-0.012002599835235864,0.0011760455163292687,0.007077936902963186,0.019408352676095843,-0.008748658817845131,0.03162722727899635,-0.02476324844705841,0.0262315135662589,0.007468027549720289,0.007992767839825287,-0.027159141323387717,-0.02842693250565462,-0.006102403277813937,0.005099228366395971,-0.016093822656606208,0.016787576459400464,0.0007611265925031138,-0.018305248669889005,-0.004514121114821291,-0.021197172168413745,-0.011914853979449523,0.043980740173108365,-0.20339960405009444,0.3203169166922275,-0.036449819100169936,0.011166380372557485,-0.07488046191474641,-0.014701885987125346,0.0962786418233525,0.031525712239085124,0.039193099614616714,-0.03723760707884872,0.006038563441773572,-0.006448301055781373,0.0057663331462480755,-0.0017545071832793574,-0.0028081328850520157,-0.0033053856682590827,0.0003378740666959507,0.010237720650304493,-0.04009439855422032,-0.009894716112523065,0.01354095490601917,-0.010906016680764932,0.01387041891417518,-0.10061969512467987,-0.004478607304728951,-0.011209602042434662,0.04201280464111671,0.02978868619683391,0.01059777566525984,-0.06485340067708957,0.018757075855178326,0.004632301107923846,-0.014248211077366365,0.05906684911127437,0.011396773242072495,-0.037919542425904514,0.0061990359472185366,0.004067838476943747,0.00969755137965238,3.369995498,2.880004502,3.125
0.026056369683717454,0.0019241065098239963,-0.0037016574535106905,-0.003290583048470652,-0.02968390771762195,-0.026257931608970216,-0.007719346515477084,-0.0033583711809199177,-0.003701867496692794,0.04088191449751307,-0.015871129001027186,0.012852218908718445,0.004109126140419651,-0.016008185211378024,-0.007972185065459238,-0.007748744645752855,0.0048155955994074635,0.03618670923132582,0.015864970728479342,0.005227084409319251,0.01221230895272999,0.011899479033286491,0.02308394386351684,-0.0017269631810376415,0.0045267234562053876,0.025022757752949376,-0.007443600113220899,0.057657474912965606,-0.6412611986758634,0.025823049199062885,-0.012276756111244042,0.011274476109202765,-0.0012044339425081353,0.008267624624309137,-0.005907909047400202,0.014834854355001103,-0.01800511065214726,0.007007118426852698,-0.03285432432921007,0.04053213303749792,-0.0074063420293774464,-0.008459677581006589,-0.009174942805335635,0.0015978949758060424,0.0004993988203804646,-0.012636592663181507,-0.008202725748033492,-0.008618662984028426,0.004701403917950403,0.00562217375493068,0.001152393339829421,-0.008547568136142273,-0.041960798593136416,-0.0009597878266982595,0.01900018586251577,0.007456703793448586,0.0026383782063813905,-0.002366567656801863,0.0013080225806003788,-0.007408963387329405,-0.0029559542675003424,-0.008961494748291603,0.017380121681849044,0.0032739320449628787,-0.10970933353296528,0.011665189987932357,0.009456084309185918,0.034632273736029,-0.0513364031514959,0.060498071577813936,0.005254758021990681,0.005125677701841967,0.018660249403670885,0.016944725385014008,0.014770135201104687,0.02455713656483064,0.017406884460452254,0.01600287454744722,0.016814029222398028,0.00600179398735717,0.01722934204684049,0.010928864669128876,-0.0019937113472314263,0.0036885394948393494,-0.011648050682681052,-0.014455989080475002,0.003517007158050188,-0.010157673179811746,-0.007768170516026467,0.012274417905781468,-0.005072782319634301,0.0024855876876654676,-0.012133377912395786,-0.003805339213887715,0.010014662492701235,0.025295699834519646,0.01692693273404788,0.006160227905767562,-0.023577381867355356,-0.0034995066711011637,0.0072949830072805,-0.01656789537936107,0.011943252108895746,0.002581947474762065,-0.01868647538043433,0.00023267478905773033,-0.0022073469134928866,0.004841741767563774,4.804087,4.368326794,4.586206897
-0.8747622055208433,0.01704145314082455,0.0030158206822211917,0.013862135578861451,0.007272328624590407,-0.02154532090259095,0.040846540007143224,-0.006655370309402673,-0.002693289676131897,0.029350905524296225,-0.02041132009586593,-0.0052742654585698455,0.0167544576151822,0.012965601397270746,0.016029753495465825,-0.005557610034633729,-0.0012471235374585787,0.01991996235074666,0.006922167119112315,0.006185796408174194,0.03683700234314551,0.03679950550637819,0.02770716241713393,-0.005219370940063595,0.0012662727316737617,-0.0013966870283160327,0.056522904032015195,0.006445731463150672,0.026975212253581914,-0.012965452434776424,-0.006720595892585574,-0.005407725571909798,-0.014743449805437276,-0.0022280087921766117,-0.008603612284149721,-0.030418383146378004,0.02722973300441829,-0.02203877113518673,-0.03711857817960887,-0.012213870468594233,0.00792675232093405,0.009067112510637052,-0.009867479418504056,0.02212944455407612,-0.0033795819319110422,0.006738140349891995,-0.010238868019428773,-0.007378702843855933,-0.0012438566453094292,0.005566122007781261,0.0017842089510237903,-0.008944677893059484,0.011930332658604126,-0.021975419858083545,0.050269475920857114,-0.022560215098340473,0.005351811335055598,0.007629726655200834,-0.012201036321475013,-0.006110712802521325,-0.007597962348589969,-0.03837797320032209,0.010624519528695978,-0.009611810186837245,0.013116263235422488,0.006827135448867882,0.00020681191560070658,0.014667114225438841,-0.025404649554991183,0.028130039498410083,0.007481305561100872,-0.013844612796030645,0.008428344033320706,0.026735098932667414,0.013387786039768984,0.022920918120559144,0.024970092018087118,-0.003225932966857795,-0.04962922595976572,0.009703343160949217,-0.04351893830325744,0.012635951776834175,-0.00731136028110336,-0.0172148968065355,-0.001053482217372676,0.012036772720424483,-0.0027604355205222224,-0.0011843451999595327,-0.007911570636549483,0.016792458029360375,-0.006551315748688882,0.016498064074546438,-0.010834829733910362,-0.004783125920879211,0.05227837177294706,0.0536960585614074,-0.027636153475952985,0.004271016822095623,-0.0069555667363227205,-0.008619166507488969,0.00769135311725666,-0.008810126715248643,0.04149452192108036,0.026179019318060708,-0.002313386355855405,0.012877523957093823,-0.02300387973789792,0.019210590499749408,3.431346944,2.747224484,3.089285714
0.006571860285341494,0.006231228291322075,0.002821259379600794,3.905492441671491e-05,-0.0006068964204277452,-0.0037229712141421106,0.007792509563769556,-0.0037292786493706444,-0.004009343422492102,0.0015186761384188311,-0.005316583368670291,-0.0007222815123710336,-0.9914377364650033,0.004056012279287648,-0.0009131828188376182,-0.0035988314806435044,-0.006626761431926736,0.005622112172603635,0.0029285805287520205,-0.0030218303490206866,0.008170738912606921,0.004631350532392663,-0.0011762050906994645,-0.00313312843432381,0.0007588669248743893,0.0022148642776104004,0.0009294509321433191,-0.003223233001510945,0.00450011219316834,0.00325988337073047,-0.004891133977550952,0.00350833755646259,0.0014581766699140047,0.0025128100591027777,-0.0026783951514678566,-0.003436134722247817,0.003614238735353222,-0.003699525338632574,-0.004771461565731956,-0.0032349737310932384,-0.002109107139330869,-0.0023355672915214318,-0.005698434086101141,0.0021762190034695407,-0.0014549938423121225,-0.001905912619868529,-0.0014091220825862224,-0.0036470145833304847,0.0021574814507877333,0.003222041509658832,-0.0027130110970690845,-0.003979413788821981,0.0029558984615803284,-0.005891177950463601,0.006842819323028726,0.0002681262497955986,0.0036781941791429102,0.0013095270297596023,-0.004820427478075455,-0.0032654961192060687,0.0019292517272033003,-0.0017515106301944218,0.007337592441716237,6.014405195312088e-05,-0.0006948487475996209,0.0010588122937226214,0.0003288297443065387,0.005128922722433666,-0.002617489696609216,0.003920101677246923,0.0015852946829824814,-0.001959506542643945,0.0017402696278896361,0.006410208631187018,-0.002195296337109387,0.004565533184914427,0.005927615225507774,0.00806442803853277,-0.009538600372941599,0.0031314062460971437,-0.0024433909310649297,0.0046924559921184515,-0.003681615224917388,-2.6794605904550756e-05,-0.0031836012851162044,0.0031740509476043933,0.003697001080585028,-0.0045078334419080355,-0.003813398990333886,0.0012503081953444506,-0.0035059557037961714,0.0046115310706672675,-0.003655328834083029,-0.00221505365317534,0.0022257464418557857,0.009084137036727382,0.00333667148072657,0.0034778464873104395,-0.004009743317777496,-0.0019491326347800299,0.003773805267543111,0.0020438251679390715,0.005812061761398078,0.004211431996763298,-0.006158872400968251,0.004772749169126404,-0.004349639617331195,-0.003660482978236209,1.384178612,1.098580009,1.24137931
-0.011995859253521502,0.0060389492329113855,-0.007629843778945731,0.0004669781772228147,-0.005368954650652213,-0.01641529583855182,0.011917644402395006,-0.0060290258790508455,-0.004090378415589231,-0.00744457856890846,-0.009898243435287087,0.008882357437354894,0.004292064168075293,0.016844139714230932,0.00412654527592993,-0.003912734161282579,-0.019163452669424416,0.009963419590428822,0.0020422071203621524,-0.0034488318440628195,-0.009883726060792509,-0.03621394864795744,-0.0029814925503963458,-0.004706236203915939,-0.0011094933423491421,0.0036674849131718367,-0.018029338942260595,-0.017879000516024122,0.0033803952036388077,-0.0023371018265850355,0.007928004750959257,0.007022215072811517,0.01703700323148633,0.003008679646419726,-0.00878872039179668,0.004040590702790641,0.00014739765708331304,-0.007779551496416356,-0.0025707743213560447,-0.0009300343131702006,-0.008343301063675737,0.0076424168606961515,-0.015035547237443126,0.009818315999933217,0.006832085294209403,0.005349048805174312,-0.01775582790932368,-0.005216041276171774,0.005302187748956962,0.0034978573401993588,-5.243044731610223e-05,-0.001670878352997484,0.002062408277134931,-0.0032895026305135413,0.008054074920848309,0.011127320151129268,0.005925855256161919,0.0053551524524733385,-0.004529752258093581,-0.002732352797267468,0.0020878410384122734,0.010981639315151628,0.0326732931838738,-0.013701582011628122,-0.009200318032457326,0.001293595601531181,-0.014094022779312104,0.005255237450968071,-0.003994043867981711,0.0017664788869286687,-0.0009688565178021569,0.010394165665934128,-0.004650843131862397,-0.01080054365418835,-0.013400540757834041,0.006422828373704726,-0.0009378895921062077,0.017266695666361243,0.00715269103805816,0.0036156633210193303,0.012020204431444201,0.008156155370066104,-0.0015065537516912586,0.016679178971609282,-0.00918308351909607,0.004371167591313443,-0.0009157551890023027,0.0010974989001130398,-0.0038282019486522863,-0.012692482143739485,-0.005888966626941881,0.00034149922590569513,0.007170533657806992,-0.00464426461917733,-0.0033985458829339063,0.0020848363462913967,0.0007223574669355768,0.003585861692980442,0.001872901507818903,0.0008365834677914845,0.003999909040564217,-0.01746291158517573,-0.011442116312866764,0.005958185644454289,0.006639737546642997,0.007941316852049784,0.002822279374551197,0.9556458596711175,3.165961789,2.619752497,2.892857143
-0.006961451397836459,0.018596856169390472,-0.07546315859227205,-0.05516353065528421,0.12744931514320268,0.14027833752964158,0.013113124508468126,-0.007808191602221195,-0.01223778171684095,-0.055817346907163196,-0.003020059525787299,0.026899889457352145,0.011744077284090937,0.07611082603242152,0.01581253873783807,-0.0020505633372702365,-0.04128216428537989,-0.004488163985856362,-0.018257301053345852,-0.03312325352279103,0.022774531731418347,-0.08412275524231153,-0.1441172972847165,-0.00048195515030228527,-0.009428443445778359,-0.05469094221003008,-0.005426541201759785,-0.029643017896874093,0.06484546137216766,-0.01662466690407469,-0.0097940510613457,-0.007111452160172133,0.04098021185286811,0.0031853367816765937,-0.03269543564825193,0.004895432923141633,-0.03982449413876271,-0.025961361183478377,-0.05584554887921762,-0.06580949732611266,-0.02016073836950531,0.007795749821470878,-0.0026373916963909707,-0.0011691616767267358,0.0027253607912081034,0.051789842704630835,-0.02455281689609364,-0.009587603329492066,-0.007960488398229658,0.005526884490007342,-0.025795522453367248,-0.003579369665320714,0.02035085824875077,0.008665222552551349,-0.03818844643489358,0.06621433120131405,0.010430635572992503,-0.037289194784705236,-0.022817739992987224,-0.008827006135017438,0.0139667997211897,-0.014856164814350786,0.05313417215789368,-0.09726784130239062,-0.005116647762745721,-0.028837520230877347,-0.10788894913508315,0.09637804028751382,0.0197912604883088,0.020805390925857082,-0.09287678433770397,-0.03701594034523454,-0.012019922302667841,-0.27799738628139625,-0.21224378007321082,-0.0006769950548838705,-0.006571880327786997,0.07320635531225066,0.05121283006446598,-0.002535299984853047,0.03528093786656683,0.006534291903270321,-0.029055047111608927,0.010613553538220938,-0.005117442474991618,-0.04407001199003154,0.0032333094578393413,-0.05217087693455274,-0.004528313502278506,0.018276616042683165,-0.01119841955268432,0.01592251241267807,0.03194057284526984,-0.002911443719537961,0.027258074610365234,0.05428984080135319,0.13477301737137704,0.010718748874668367,0.020212211046791377,0.02754816215240465,0.016377233582347935,0.04496088503134906,-0.05084897010329754,-0.014051449940600374,-0.02598243749574397,0.017576749429163277,0.0011931464464761908,-0.05098056361844741,4.371789143,3.869590168,4.120689655
0.06234819994229221,0.013581569738601366,-0.005132437614985433,0.012426601429515394,0.03467394595946597,-0.019285403269294718,0.017474236007061942,-0.015821131899155256,-0.019347748900050463,0.008834979613140889,0.026050260423804372,-0.0141990290269798,0.010914315684443824,-0.012924861846704461,0.0021465744463467188,-0.009102945318969066,0.014176120884880409,-0.13070931194771265,0.008844190041157662,-0.010023685230357486,0.05404599888637314,0.027976735789661228,0.0009803707833052444,-0.00296239963502531,-0.006844539039872508,0.05753999811755178,0.02037286389069332,0.008844403150216578,0.015867529875210278,0.008579938161201268,-0.0032569563044372533,-0.006760278760488078,0.015322828586767059,0.007094054984187334,-0.017102538312733805,-0.08099780893327488,0.08878620090916722,-0.02762629857599133,0.01719879539698222,-0.08378631445476355,-0.0010596573143300176,-0.03228634371900044,-0.004463370526572059,0.07616246817567433,-0.023599908931173783,0.009761405551431224,-0.004683196942826094,-0.008696925952226391,0.004732411374103105,0.006021123809973167,-0.013410772315276237,-0.010158730229039011,-0.01899465854892365,-0.020838699279623153,0.004367048460600569,0.0342929368258601,0.014419978139199265,-0.1423357797323207,-0.011334090599388908,-0.007913337987080651,0.016658814457134217,-0.11453529511004969,0.0026516511124337868,-0.027292195343084965,-0.01150239971623465,-0.00804484671101838,-0.04857017966646721,0.014999200735398838,-0.05809229012821479,-0.2491458364372448,0.14873744730323485,-0.009071018172798305,0.014466389801897218,0.04693032798608334,-0.017724007342962013,0.03253506757371165,0.01408702320576626,-0.02848138984612763,-0.0380034712323516,0.007934954517417927,0.01229535773827164,0.009014054370672785,-0.01312651407586139,0.018237817812630782,0.005286604090296063,0.005325868008965387,0.01150413903706555,-0.02419712982268258,-0.00913258090182795,0.0012928055000638685,-0.008365262260316149,0.006619691478862521,0.03442420810805706,-0.004772142809911183,-0.016549613988310088,-0.01644700815550586,0.05747832497867795,0.009142909537551798,-0.01520045748238489,-0.05530576063622268,0.011521441085069422,-0.024014471389308133,0.0038389023803105647,0.013151487522301164,0.007114977219810466,0.01440052238436462,0.014396593287557448,0.014351994624934736,3.312221095,2.887778905,3.1
-0.003947007238885001,0.003758756441561108,-0.007123223089342038,-0.0122728308145093,-0.02572506440795289,0.03833225554284227,0.026225324579403835,-0.011830766820999724,-0.015912885596841866,-0.0563466638425932,-0.0327572602810686,-0.027080749921039163,0.011017424664622947,0.008618730192944731,-0.003713729555848883,-9.495530811334965e-05,0.005361359454691909,-0.09979874835957471,-0.0047689470184087345,-0.02412202810254234,-0.012055786012307532,0.04738525174764877,-0.03214056733571297,0.005692130056338773,-0.02444391630893835,0.0008150431440055948,0.006911623633515644,-0.06524396635042885,-0.26869962422659016,0.04512211287991114,-0.0030713773191723918,0.006641261602583581,-0.024983954118556844,0.01116235220521174,0.01074302467968869,-0.014720360351371491,-0.007501701637693181,-0.05851891972549257,-0.0020961129958315472,-0.12032540946341297,-0.00791906721157548,-0.007041292141521536,0.0040747973123913235,0.010512268087669974,0.07318964080279106,-0.0009544633038401744,0.016616109919132135,0.006125692965081889,0.002311863361715085,0.000502033692688513,0.011172536761196518,-0.004870814200722029,0.05495216855861283,-0.016891178864894593,0.00422383029129053,0.0019805801443714957,-0.0018591206129042403,0.0007385036973877741,-0.013963459498705592,8.271116458852156e-05,-0.004941122874693745,0.013533357508102112,-0.11084163191615516,-0.020862903871721513,0.0266157869795899,-0.006087750697402276,0.021421463454239145,-0.0032333977407331747,0.05491971997479347,-0.006713429620567392,-0.004779702195272466,-0.034361936588933974,-0.0038397348535187557,-0.009648641691890543,0.051241898386898584,-0.018477211314615938,-0.017150935423288233,0.00752832981609211,0.6704192409096289,0.007290121012180432,-0.024920689704243812,-0.01144265472809584,0.003168695323298796,-0.020981193976300237,-0.01389696193881035,-0.015538766045934042,0.008221915229692017,0.029218015517403124,-0.003478755072725204,0.018196671114150947,0.0017346445319306372,0.00783137962691109,-0.060428616930613036,0.002455824256015387,0.036081431855553986,-0.018717845428930017,-0.009870146924560879,0.0028127547303138777,-0.0653314316014383,0.014158948030590573,0.011377435441853751,0.013457697601976409,0.07449581580040761,-0.006802105890863668,0.02589697670388037,0.0062247274952320205,-0.022764207044275356,0.01895000750020573,4.756993215,4.311972302,4.534482759
0.0385209442672642,0.014795919610032121,0.0008099406897364358,-0.009852220667076448,-0.10961203216721319,0.0023036118814391115,0.02891044168045299,-0.013600637013366322,-0.015184272655630824,0.016043099008761292,0.020437569437650748,0.02503177418497837,0.004124681464847554,-0.021721712534444423,-0.006769912395715496,-0.010024732299334071,0.01626784777366161,0.028425311616481753,0.009398160517669165,-0.00895071901587991,-0.03912095406246552,-0.007610668691263847,0.05745081103058485,-0.016483346904325905,0.0022699097931728634,0.008133317667382957,0.0028555186070800724,-0.0320034968844381,-0.02255630070300375,-0.008687240159503984,0.011301978117846171,0.0017456192241518834,-0.0014752877964823961,0.0133438971729754,-0.017100132392243395,-0.024090091851419363,-0.024088291935215698,-0.08080243736094282,-0.03317574507182034,-0.004806360314463036,-0.02465503670461973,0.01961233134565908,-0.017680178499615774,0.057309306386551864,-0.0025914088805682202,-0.012654980541545966,-0.01072518677823721,-0.010252836708404215,0.011708739014491444,0.012169067119679265,0.040483250047654074,-0.007160478975322725,0.0069823238915715366,-0.01760051762914829,-0.037363023181010556,0.03677743074610399,0.016743060148765712,-0.031529081448354826,-0.017740330343999255,-0.007981057469510923,0.005027070742925775,0.0621419187184225,-0.0077937404696785655,-0.016957782027272397,0.010617826679007519,0.0038930525006655946,-0.13303614126718574,-0.02900350231686851,0.010143374692266864,-0.13734044032133969,0.09745421567501804,0.004839079539812536,0.01406870417432741,-0.03731835276261946,-0.04199873930800636,0.016136604266042145,0.007014181341413396,-0.038356351191685345,-0.04393233731223097,0.011327329959749438,-0.02442002653615912,0.014760710658420897,0.0002893589884183598,-0.02300814207718363,-0.00929683964861735,-0.012176310761281943,-0.009145205932340946,-0.01662349255259605,-0.011350151179013087,0.01837410159178211,-0.013260896271508846,0.006628280115254897,0.08336472806953206,-0.01682479088349343,0.07794169807038248,0.001641735912735803,-0.006799190832468072,0.0120819893156871,-0.06012673644596846,-0.009507942494849691,0.009534307425408088,-0.10955095337721144,-0.014227281617568316,0.009288691048903439,0.027843453489980585,0.0085305214416917,-0.02622008367283045,-0.017619817739553213,4.655644914,4.137458535,4.396551724
