fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,CIHigh,CILow,MOS
0.007851131368735208,-0.040952888050205354,-0.006946961933805118,-0.014825066120569556,0.026143400012358976,0.008950693404932661,0.003792380949534568,0.022448585613697766,0.04942934932486985,0.037987852043371524,-0.023314285333554886,0.012701275170250029,-0.0459495492291659,0.013466924643321554,0.01783903022144725,-0.00491431114651222,0.056801947845039946,-0.006236377011496721,-0.031197248837679645,-0.44178004603221427,0.013846603238930662,-0.014163561763110715,0.027951871768965658,0.1094741678072231,-0.00036079046487185747,-0.0518549432909774,-0.009655804658847559,0.012138169451937839,-0.04663363989522098,-0.009348746760120851,0.10355632623495334,-0.036747747911221075,-0.049711043861046356,-0.003901209940964522,0.022263551933846583,-0.058873849145863404,0.020398937271160458,0.0461124525842793,0.04554060350614824,-0.07203935509661684,0.016908335977815946,0.021056154383579825,-0.020995277411359613,0.021119631947870508,-0.0044177857430612475,-0.04415083716518625,-0.06878117096328232,0.013935326824322709,2.970983131,2.251239091,2.611111111
-0.025546248887433762,-0.028449304038915525,-0.0044210936470493595,-0.07916616518954221,0.029795338118667674,-0.1755103054208442,0.002382650743851053,-0.04792078341192506,-0.0068674674643582475,-0.008165838714636739,0.0008933355390936715,-0.01629918985054212,0.024353260593209067,-0.02221810202532405,0.020478428015956483,-0.022639824542050168,-0.031128281351770617,-0.039857650439015596,-0.008648135696782262,0.02368374943358895,0.0034097724173436047,-0.01117984827729967,0.014300006319087894,-0.051554530640376954,0.007920647914354137,-0.06933939125499385,0.035937479206567924,0.009463818544914137,-0.0006933010917513491,0.040744561708312185,0.0251209114818924,-0.01666060560690377,0.057742137700223066,0.011666902144962311,-0.010820518097984717,-0.02470186880295525,0.023007158824081303,-0.020513521146927324,0.01879838419074674,0.0517819762689008,-0.022078641552159887,0.01886438814621014,-0.0037127259472703247,-0.014471310720648117,-0.481455075620967,-0.14630400478672873,-0.1263185214933167,-0.23000422339930393,2.686788331,2.05395241,2.37037037
0.0177195997514425,0.00012900312130559248,-0.03064368420420151,-0.017764523974822373,-0.05315063812652256,-0.009772292441622048,0.010424128781217847,0.004445139993923333,0.011130225789890655,-0.006923921245444475,-0.010288555398203218,0.021204880886407113,-0.0008597368158607882,0.011765872559400183,-0.07294313099937731,-0.005278672258378405,-0.05140206091026787,-0.02542249324726722,-0.08005685960083717,0.0027850080241156247,0.0004929763362709797,-0.003553798275843291,0.00345393404407901,0.0773599379578939,0.008485926593763723,0.015276461194462515,-0.038209671124560855,-0.018876723592410424,-0.014238978697791381,0.02264756849237006,0.04659724105918761,0.06103796564540122,0.01193854367710853,-0.01205753132531488,-0.0005298129207786989,0.011030871493251864,0.033818368039738006,-0.04163245470780316,-0.039455883873932604,-0.0214978816772897,0.03503190500990387,-0.01572013180009247,0.0076648399573140125,-0.022175184744936984,-0.007354960692881435,0.011193565989970646,0.03257856803560419,-0.27371898956596685,3.044920759,2.339694626,2.692307692
0.0012704474028703559,0.007693714377388589,-0.00619039851472951,0.014581444017418456,0.005573844571483107,-0.009151850266780684,-0.010021040135174535,-0.018318996614539444,-0.008621929858018488,-0.016049697939479166,0.9148294532797849,0.017791740230807096,0.04465638552522588,0.014982025229651029,-0.013776909327813999,-0.010151371276302945,0.00487182031481893,0.007577547560089676,-0.0006358686151987068,0.0028831233853813102,0.0030582008694034998,-0.000580918298200638,-3.502204304036162e-05,-0.02418752065781449,0.028337375918813575,0.025745721790346426,0.01809500171276044,-0.011513851584334685,0.0346923709352984,-0.0010274279139071945,0.005174918958554787,-0.02829819185299255,0.010609819875837291,2.8281930646319806e-05,-0.020202610278726205,0.03961557936900686,-0.002553641952304908,0.02595846366377578,0.03492506545537875,-0.009669157016800942,-0.009986111080095063,-0.020208054842954844,0.010836861130219502,-0.004987602367508959,-0.020830476851073972,0.008532099673391,0.00901999016421913,0.002198334744692709,3.95457961,3.30467965,3.62962963
-0.011172647217192605,0.017744731527627292,-0.01591574948291149,0.13964290585730046,-0.026804939491046578,-0.007483249221098376,-0.01882857324524368,0.05835567086425761,-0.010743238564635894,-0.03290288129991233,0.005590591107980112,-0.024684502904981274,-0.034511841142421056,-0.08138393307734516,0.27056867079413693,-0.026662697732574278,-0.0031084236285812226,0.028624813072280274,-0.091329918433602,-0.049040633499267655,-0.005344078145557619,-0.00454574003248598,0.020370525939168993,0.045275815320812623,0.0003574156832985467,-0.10576873047297006,0.10130008248402754,-0.009560786930544666,-0.031590138427855456,0.08007121721275887,0.010124885018756613,0.14349217754142266,-0.02625984499028072,0.01047157984335914,-0.03475397150469781,0.02101862061165864,0.032688096963782665,-0.045181046197381065,-0.18874208495879738,0.05184665093082547,-0.043217624708980516,0.01652545720271367,0.10838178456933256,-0.003855754215827141,-0.010613860258718319,-0.08119970859337039,0.21035858073282376,0.009386286843863058,2.576073139,2.123926861,2.35
0.006680359618093066,-0.05058199783605815,-0.023783183862056335,-0.052914426297840024,0.019131782909374097,-0.04079778940036297,0.008336836012705287,0.02700353328255249,0.03164230017138246,-0.004236514324970983,0.09421938871934137,0.012693018827413478,-0.1049366890577727,-0.006213956634614105,-0.024313401050936358,-0.0063505792538056036,-0.02828399345016413,-0.005964520343191732,0.05335036321318813,-0.3983192467629316,0.022281696261874213,-0.010139658332815925,0.011280042194849264,0.08619582136955967,0.003631537931141245,-0.02496038365893998,-0.031852031357723076,0.03456260286928598,0.007469199809441691,0.010659761805400797,-0.05831588833630882,0.010522602598813133,0.0007429136463489308,-0.008039982671711392,0.012572182618727636,-0.07146368863442151,-0.013737504930627453,-0.06766662569039332,0.005102128861887024,0.001490980809432955,0.12543045106884693,0.01711703090913054,-0.020482076781064413,-0.00908916522427021,0.04718898782119012,-0.16741369752790522,-0.012528355737875075,0.026374399800267605,2.728516741,2.054091954,2.391304348
0.022854764880141508,-0.036276751204072574,0.002312288854717433,-0.09770501012134161,0.014097302695360907,-0.03626264232045716,-0.0109395046685267,-0.10368507264721995,0.029858749483609705,0.047185929003771575,-0.13380878799800824,0.030823499127443157,0.05461188549489404,0.06304488458290346,0.38360767701415643,0.0062888835146400375,-0.009447549553397078,-0.015945883433352036,0.01613780480136709,-0.02215367888664538,0.011757810269257861,0.01695348638670708,-0.028385974120844277,-0.03846848578980188,0.10119979475438401,-0.004491761656585957,-0.09262801424377627,-0.02147553079175153,0.07319705085052426,-0.03128783651631966,0.08030139575904753,-0.08980739957381344,0.04146564904165678,-0.00284491505069596,-0.011635136722871918,0.022113043486812974,-0.07040026840102676,0.04165556650009295,0.24880483462880015,-0.04207045670484377,0.016487296130335116,-0.08031587180855683,-0.04119400654770615,-0.031908661410630555,-0.07003354177207669,-0.007191478249248357,0.0050361414433983485,-0.009132300244161522,4.23399043,3.535240339,3.884615385
0.023197169006475463,0.03181440800711763,-0.013118949628160992,-0.02491845743717364,0.009882622772937966,-0.007964321732745375,-0.013563629469680384,0.0346705809428349,-0.009270369259692659,0.018899514984336657,0.0005762535799239926,-0.0018667471395499668,-0.020680710741342933,0.05564901037424643,-0.01995516317263992,-0.005577050739418869,-0.012158052652893703,0.0150043060451644,0.011389742573411016,0.04520778241514908,-0.018906964621860898,0.011336549943839683,0.023250925031966338,0.008966561516472838,-0.051500483647712356,-0.11355140251972239,-0.018815297456592363,0.0011239749614680775,0.010569887414537337,-0.009903047315871822,-0.08163700286307864,0.02144291312478823,0.023944246037465183,0.01835847023843159,-0.011768573071884041,-0.0038347468219460438,-0.007959650475211669,0.020714092437113814,0.02943334560846895,-0.03976622476916632,0.0018529671510575491,0.020488364555668527,-0.015120981652212984,0.008677281781464465,0.009643961980883905,-0.023427775035060334,0.08358096849043348,0.02826923826037647,2.558665314,1.941334686,2.25
-0.0018844723297799068,0.023454817607202274,-0.0021208426224247454,0.020392221243867345,-0.027849634111339425,0.04804475018926105,-0.005307958245769148,0.018486925790478677,-0.018476099458449354,-0.05527694030694446,-0.01968324445200731,0.01887972839821032,0.03475212416190316,0.0034774223787735156,0.05102877379677502,-0.015066015949458075,0.04502327513304098,-0.00846250213680647,-0.016987109964755092,-0.09412239815259321,-0.0222489483470121,-0.005866767705142287,-0.008694467518421217,0.004798145943661667,0.03287303058120199,0.03853015154817443,0.020546737716671874,-0.03626808518367949,0.03173320626864976,-0.3055447259712987,0.03818229367252767,-0.39985034192240027,-0.0006297460106011903,-0.00409623004100974,-0.021021776924757735,0.04953987752301707,0.0007196020321684761,0.035381066233034775,-0.033355051845382226,0.033667247080596596,-0.02034374760491085,0.0040424601655609455,-0.0008390035362445068,-0.009757627237398096,0.0008546812018448328,0.05934297549449447,-0.06020861653885827,0.038785413857003,2.137035504,1.690550702,1.913793103
0.009135895310176435,-0.024608148041180486,0.003051685548571265,0.007822614881772888,0.06246015776155569,-0.012126133494170403,0.01239513514982057,0.021324908217701857,0.038057239930855115,0.05197576568489101,0.04908405444340882,0.014273002675648525,-0.05470761243628847,-0.02684021697326858,0.010252576024380962,0.005743644252827767,-0.012490681379891223,0.020805648539368442,0.048976741453295294,0.09709535488951326,0.021484632583893232,-0.014178211451927613,0.014236920599859825,0.043909238739557696,-0.0016156135503586776,-0.005162720604387549,-0.03552882646009686,0.02670589676149664,0.008754663826049782,4.8774568232846895e-05,0.03067789538208709,-0.028077246632181602,-0.024062579360504554,-0.0035410218528753048,0.029112509312691874,0.8453348735814605,-0.0500252174740053,-0.04294022682563025,-0.026038635967698145,-0.07411732784839493,0.0027042328506036457,0.011298124149629569,0.011692007788415892,0.009653974681269982,0.059203818970512204,-0.029907754054796436,-0.0349277865028925,-0.016377507389709677,2.303374142,1.770699932,2.037037037
0.010258186565574794,0.0134376076487874,-0.010280715304456492,0.002617113087961404,-0.03182422248938658,-0.0026878849938874357,-0.00942305356857602,0.022093283950930253,-0.007890839946117325,0.006637179826386757,0.005132010014338497,-0.007089150371462406,-0.002931562855193327,0.009746175165436934,-0.005901098959322017,-0.010955691592626717,-0.00635955479983047,-0.020235486332991378,0.9209953905517373,-0.03341082156217293,-0.006805243480934225,0.00479656494914142,-0.0009506172378754011,0.015178959970575594,-0.006929895332853475,-0.0006017426571453467,0.009898674244436786,-0.014299971411193293,-0.015530044566403304,0.005328356464949525,-0.01398897050996977,0.03346738870563853,0.009504667982598154,0.006211300765003991,-0.01105743961318176,0.039175755430793574,0.035272057383153574,0.01440266224410826,0.0023331702544322256,0.013586979456022625,-0.01509907747266571,0.010330169313824142,0.003164894750877143,-0.017560576554148916,-0.013988313218281484,0.006975773850068098,0.006630192853442095,0.02406398035390388,1.471686809,0.994979857,1.233333333
-0.008066205329981542,0.026321984919897224,0.0017677654282562197,0.028661138759219072,-0.028252728939035427,-0.053481706100893436,-0.01173243893212728,0.01964183994403644,0.015377107972177386,-0.12545078610493138,0.03640240946581286,-0.01293852649910033,-0.003699171259074118,-0.001610613344282824,0.044541789413672435,0.004472742157411243,-0.003530835924903294,0.024541152305123746,0.015447406965455459,-0.012046263431011025,0.01248985333301885,-0.009961471750869788,-0.0006578896493053786,-0.03565943567652764,-0.0031435369513182557,0.11286247399562141,-0.047712539664835824,0.023735107126683395,0.02418355595005417,-0.11266585644248223,0.06975428558551718,0.05029861532751479,-0.04761460909153668,0.017699954413177076,-0.012802397222727926,0.04802676937274707,0.01574962185362439,-0.015436886837127977,0.02559728203622269,0.004390952876963524,-0.003825064747120954,0.00875332015533625,0.012029938527302114,-0.02300857886971979,-0.2713006067650031,-0.006853507482454402,0.019484090210104586,0.02478339080780693,4.625796982,4.159917303,4.392857143
0.004096189264261116,0.03782373228857377,-0.016600705093402574,0.14844478403202693,-0.057734370449768695,-0.043063331918068104,-0.02055085753068966,-0.010037172929631754,0.00666392098247431,-0.0042734817754909345,-0.04494871447897527,0.014941656063222978,0.03513721856078333,0.028415228082699247,-0.2014643907783302,-0.015209782364455995,0.04025716923343765,-0.03106127898294363,-0.028905660786587697,-0.1326904549908949,-0.01796284270748079,0.006341729781713497,-0.00619313140073738,-0.16497685971420553,0.04642562155032591,-0.05334070311192565,0.006897888834540381,-0.038011817040987494,0.05251471678192809,0.23064754770116902,-0.017795747173507157,0.05197395585751898,0.007146216758373336,0.01809882159794271,-0.027871508256672117,0.11287402671461805,0.017131072010404792,0.12904015181059636,0.034714121347280004,-0.0001429732631235535,0.0777947974507744,-0.0030254917772693014,0.032670386948902556,-0.033724528591822026,0.0014895273586374696,0.06236913896874727,-0.20358695906680896,0.01887322022164205,3.28166657,2.785000097,3.033333333
-0.00026023448346177547,0.0017531465316083959,-0.0016105337416783608,0.0055448122960547646,-0.004221812510669037,-0.00827198583596094,-0.00525297331006105,0.004326394100097648,0.00035961921274326,0.002648625092262104,-0.0014989953338895752,0.0008581809705102372,-0.00839181396116108,-0.0035621383515064037,-0.003170104863939903,-0.004918356418679223,-0.014753179078219145,0.015772739018662916,0.0011719401824716387,0.01428010131258331,0.005850279511033007,-0.006072969153565977,-0.9836028225106535,0.011525008716356009,-0.004293868020863766,0.002492065079079603,0.00929281048846092,0.01238132180434745,-0.008890774335819241,0.007939756328820142,0.0013796353338949249,-0.001151764502988458,0.004041737384518075,0.004049565181024413,-0.0022581159743986718,-0.008767452532931508,0.0004892187467455221,-0.0026329433848995636,-0.003084053485923809,0.002739195542368047,-0.003222935520507111,0.0036222898784920013,0.007916383950845575,0.009005595105594691,0.012458988505967586,-0.011774857473491112,-0.005057948208531416,0.009080365328577504,1.786571514,1.313428486,1.55
0.0011392286006069086,0.012235104644468356,-0.001036591088679266,-0.25296298465193034,-0.029375402798512525,-0.0007108606458398634,-0.011602440481963197,0.016423333980159698,-0.0023918449103053152,-0.02604326023220405,-0.010735150947724047,0.002696348438885222,0.010703776860834667,-0.01315747222442307,0.0007045537714184023,-0.008172220987087558,-0.0012720734996287794,0.023960811735794955,-0.013665808588687009,-0.03680111365123289,0.001214355665800642,-0.013009043318094573,0.0010932644123468635,-0.0023390818517640354,0.005490127941539709,-0.04052075044054106,-0.019845049098661957,-0.003991026853723062,0.0020362554230345747,0.05836030651161218,0.12576036455571993,0.03387913189536558,0.00568862063540127,0.008194259662688271,-0.011674329708188831,0.01935021821029897,0.007461181002099147,-0.05331737129622426,-0.018993281515993606,0.0028425306908946794,0.011637323627443467,0.004075339460207028,0.03387236656423043,-0.014429596602493874,-0.008510903545602857,0.008716744437645653,-0.04479183261134221,-0.029737705924015184,4.400800178,3.806096374,4.103448276
0.004813256103455536,0.003288154979107,-0.002118346957741787,0.04574728817479715,-0.0011492995764444444,-0.024030830105759238,-0.011488043639448421,0.005277494310194322,-0.0016233863811351888,-0.003763407426300017,-0.018712902236375912,0.005843625449022891,0.005234139228828862,0.009567824069645077,-0.009899437269133253,-0.008675935097473298,-0.014820448921968644,0.025231143163480994,0.011881104096845159,0.04523515304049753,0.007769668356876289,-0.014148330637271084,0.015524541488644995,0.012593770418381767,0.01589730564584224,-0.10225197931321177,0.018834215390566882,0.012795619173655766,0.018907722732249613,0.008721208524326262,0.09245150685660673,-0.009549925033331581,-0.01669592611089516,0.01305724261310088,-0.010348440996141687,-0.02373206669692724,-0.021580155340461843,0.022125688817304406,0.009874998995551314,-0.0011092612996307554,-0.030920947527462658,-0.0006895991682657055,0.02068980507410184,0.008515138266451628,0.02203805280770142,-0.011995210364135728,-0.022288604162599757,0.02589392385356501,3.448905722,2.930404623,3.189655172
-0.002292804202622402,0.0009929408507345133,-0.0034786887554840336,0.007839087252708205,0.002891178494538997,-0.006791674897672241,-0.0026461583039258693,0.00031085192077605654,0.008901650745741741,0.0012664656882097525,-0.0016689080144942274,0.005403403348888633,-0.0028931123459556836,-0.0014798860309869857,-0.0073581898199272635,-0.0033901955334211392,-0.007512277020677932,0.006218883101557363,0.0051091933065777586,0.013083907814281271,-0.9887734368745986,-0.0042913524983299416,0.005796742633369779,0.003352291084881521,-0.0005584758545555321,0.0019036234854733587,-0.009722616786737718,0.005405713652284079,0.002944813262974895,0.007847971110229984,0.002153692094750808,-0.003434302835263988,-0.0059611180666326305,0.0018903885137685121,-0.001548472117876944,-0.0127823825831538,-0.007029911905123489,-0.00480095793203945,0.0025385896459002534,-0.005184694408039982,-0.0023207383648753033,0.0022647163935722693,0.005734369211835905,0.00027781454634566167,0.008157851707529432,-0.008945261069443362,-0.00402325005362069,0.0035999371790514873,1.659640274,1.271394209,1.465517241
-0.004312024992713823,0.00877021817618837,-0.002818214007433327,-0.2484270708209783,-0.006913101972471094,-0.003159229879808332,-0.01555457809686013,0.017238570524524263,-0.01306327400715139,-0.008287725041462513,-0.023679687210149205,0.013064606503449929,0.0009008190394886099,-0.01812373156957604,-0.006703918105485211,-0.01395188120792974,-0.011422882773389521,0.02637114737647104,-0.011708239772938084,-0.02966884758720135,0.004238463155346575,-0.012807515929453025,0.0078388550296289,0.015603214204017524,0.008564996745384622,-0.01768727853495572,0.02942302805692867,0.001442474290061338,-0.00018874592618924347,0.021571438680370245,0.1010278096315424,0.00196817091777797,0.001737053020911799,0.007864375505875255,-0.011916550601914143,0.016691418521055424,0.0017673897314643985,0.035282444727920255,-0.017135480079170894,-0.0009294663779270443,0.005152653942734082,-0.0011024667371070504,0.031252330102809374,-0.003982370968744134,0.009083832230774136,0.017440336715272474,-0.0017861054718927491,-0.01914490128993347,4.392735837,3.814160715,4.103448276
