fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,CIHigh,CILow,MOS
-0.0015352710211243542,0.0040092487427724,0.002274443176989859,0.000290890556326865,-0.0014479587321604497,-0.0019119293211282827,0.0016533239704063492,8.84133965764313e-05,0.0033473734550194863,-0.003393740789808543,0.0035611220556060062,0.00026211999955156695,0.006161798168224238,0.002954897957456995,0.005411633299969589,-0.0010933085412711241,0.0011517168607806255,-0.001893844908066997,-0.00180546771365914,-0.00366436186599049,-0.0046469871353312375,-0.001958040054983904,-0.007044345305021139,0.002789307147463864,0.0004451137268093757,-0.006971699232510837,0.00686230485286539,-0.002977308867640902,-0.00270700917560848,-0.003640281268982917,-0.0059339897051691,-0.005156386890040875,-0.00518620958381216,-0.0026757625118163735,0.0037873707180815447,0.002647899131822357,0.0032051547561948554,0.002172941271925175,0.0021996770303506184,0.0017212718273991645,-0.9919571300409802,-0.002335422145029189,-0.002454865278843202,-0.0036133256662879074,0.0036561911892290097,-0.003007765211024294,0.003565049363394249,-0.00794983729727078,-0.003216947421570404,-0.005306582378404943,0.004394626031616259,0.006188815306601561,0.005171573588466415,-0.005054557940855256,-0.004409193793528071,0.0035965587259998615,-0.0008139611794809624,-0.003867566244972071,0.0038984561900830533,-0.0035117277191952516,-1.552158562794585e-05,-0.0015337222880968204,0.005316455083149603,1.424230754,1.075769246,1.25
-0.1252429985973611,-0.022132557100553514,0.011238676537070927,0.024780328638221542,-0.03470907436529462,-0.02400224049864635,0.008754470056336857,-0.08331162056419886,0.010289890377142567,-0.01623624168331522,0.004345118765327897,0.15578399740882667,-0.0017778150979608014,0.011246164231147012,0.03679456168522505,0.03648509703506564,0.01688308851070249,-0.007919067781932791,0.0021268764293794376,-0.01331056985539597,0.024768863269796607,-0.03770847998475298,-0.040054048222491465,0.004398094712261322,-0.02486598649715343,-0.019851691772886457,0.009961922595403426,-0.005998213027739056,-0.00848825969876337,0.003159103679585362,-0.08497545330247282,-0.0029403092862374312,-0.007939262690236044,-0.015811583674510733,-0.003994073467176042,0.001659745436433811,0.01823534326350614,0.021431121598487212,0.05034505142688991,-0.0153288736026035,0.009422130252406836,-0.01238758371442684,0.0960007395702442,-0.00533811078523045,0.012830629480813401,-0.0452417929126888,0.04696347696425346,0.001737517918333805,-0.018671678975621376,-0.008279828796995856,0.05299304225142246,-0.020987752172081615,0.0034256785289138595,-0.0191764745549367,-0.0077377481895324635,0.015595876401015103,-0.002448061024595879,-0.01036043816385808,0.03204238413488816,-0.01923355704154429,0.012904524652711306,-0.005043004172246128,0.010268978289768955,3.369995498,2.880004502,3.125
-0.004319096033252261,0.0720445980669203,0.019838810986789905,0.022853570556483006,-0.018227557162269217,-0.012634309310226202,0.00978147826893329,0.10489564365470733,0.0029635509662992764,-0.008039872999790013,0.005823872512957483,-0.017621657472190518,0.02042425145068546,0.010340264044308396,-0.024636024836863574,-0.014292268450923802,0.035869206807689936,0.011599326577362342,-0.008696760347139919,0.007053927435492517,-0.01006232228732434,0.040416354159553865,0.05944744088295439,0.040024570249245196,0.025167279625893192,-0.011942317539346103,-0.04590411938493016,-0.010809826871120169,-0.0016854506531118205,-0.0035971289425488794,-0.04546208023858639,-0.01029190995817166,0.08302192522508403,0.0013898752752348547,0.002492629332562721,-0.015041188248094892,-0.0063361031177136635,0.0658507221765596,0.016291424493238487,0.03230655467644987,-0.01006598489412927,-0.0029744539893745672,-0.014554224451067955,0.0009159863807771952,0.0007003246022112683,0.00637858101142079,-0.41228997644804777,0.036592347259088866,0.040451960105793175,-0.005236245059511994,-0.02550393911926495,-0.04530199186507684,0.005064960306150857,0.04127142685007869,0.006417050695078564,-0.0010039587395964515,-0.004511351664850672,-0.007686649334759907,-0.01489965632280998,0.024674965312480666,0.01762661024987027,-0.013423974319480518,0.008252788151792485,4.804087,4.368326794,4.586206897
-0.006468693886838889,0.011960358500869309,-0.0375176332693226,0.03204341203743952,-0.0030427135586449106,-0.06260283468433402,0.014493173451887694,0.05827646003380751,0.01268114518842186,-0.0013022146044025038,0.00785370719079828,0.11796079569912897,0.0481181391368288,-0.016915186516014254,0.019846002279119875,-0.061000515762490395,0.00931608917509724,0.06120767321714916,-0.01893260832710823,-0.014625804204277733,-0.00509697409239782,0.02541973423467068,-0.004397415919204771,0.0016618516465547377,-0.0592760440411369,0.018170540315085477,0.08059850312113338,-0.003714491590089437,0.006273554049174171,-0.01448177564183509,0.014656588688196484,-0.006605432052931786,-0.07220741515983874,0.005317587664671579,0.023295251640595885,-0.01783165913611292,0.01808732781586998,-0.08084920333431657,-0.02158561997173846,-0.0007120377644522804,0.01346424889555955,-0.017594001983306604,0.001586571711985739,-0.0006784206879827866,0.0024132949183574503,-0.05570791024434349,0.04445481398965473,-0.0041119401294205426,0.01878920543590236,-0.03847013111788064,0.015550869382616902,-0.04324756755715148,0.024995652566254148,-0.02026587807101976,-0.02974726739206675,0.010008005310818505,-0.0258943557542249,-0.009438173272590132,0.05533374676142932,0.05636076342823189,0.04294692838353867,-0.010955476609817818,0.030794981987824013,3.431346944,2.747224484,3.089285714
-0.006391905351178778,0.006152838190758424,0.0012013293382311392,-0.0010777878063916758,0.00334853977617274,-0.014659544883354251,0.009666116982895876,-0.00040088711442084086,0.0047173752599620295,-0.0018809970911426448,0.002802451827776578,0.0017008359673665503,0.008088170121378364,-0.0009897713163151197,0.008703934107001815,-0.007425803208760768,0.00847388483661757,-3.17207433286684e-05,-0.0005492306503694762,-0.0031316622141122703,0.0019849468446604497,0.0037623295669804023,-0.008470187737137898,-0.008611711096657345,-0.004633102522129422,-0.01141434453947427,0.004604978988801109,-0.0008972025871579313,0.004614488828581387,-0.006733619920403514,-0.002835150034467712,-0.005774289725498664,-0.000567526058230989,0.0004424670760828839,0.0020558857950171033,0.009420137497586984,-0.9755435893425034,-0.009013181502291582,-0.005961359007713081,-0.0068653632019836566,0.003311538379961805,-0.005628037610224448,-0.0015531698877273125,-0.0019115536439299882,0.005149493149823131,-0.020469357049501816,0.006812097833770951,-0.005308935995785737,0.0028968467892868757,-0.010116592964575276,0.007744083561329239,0.004620383312405465,0.00042572414245958866,-0.009779592100429738,-0.007070270140287925,0.006236361396080382,0.0032083122521671687,-0.00343891457243592,0.005294731697158054,0.006734396905634114,0.011725998736395913,-0.0023860438031047416,-0.004832605940596377,1.384178612,1.098580009,1.24137931
0.011887782065186188,-0.8144142181886361,0.04408782215025977,-0.0033168087420397266,0.02958274131361185,-0.054697645726555506,0.028472563281807448,-0.02465058588909093,0.03411380290299901,-0.0023311655986233584,0.004070352693049963,0.017698650612325378,0.02564964016594134,0.019387531375508554,0.010883407858627615,0.008499325635976381,0.014712875524966189,0.054792543273415054,0.012303921008421089,-0.011769399132445584,0.029393756779062755,0.03299497576438055,0.020238692021228303,0.01038634102777901,0.02471741217339269,-0.001134383109200581,0.0350863168710966,-0.003176952396003314,0.025621629133400214,0.008671416185653374,-0.007116908900771833,-0.0010256671648656744,0.0205250333855011,-0.02789592089405439,0.006879128039554545,0.007759126014822895,-0.004517547165323158,-0.021888404463489358,-0.018369216439569166,0.006280623488606666,0.002363646999604514,-0.003799749193592596,0.03489995599108159,0.003637736696864037,0.0072177545665865475,-0.023671728732451065,0.018853000558224406,0.021413022043804054,0.017601826404927984,-0.00381423453677052,-0.06804803282907593,-0.025264546469478327,0.023291880260446395,0.014727773329682267,0.03173689458613753,-0.0004750363569781605,0.006924167245369106,0.00013787464639344792,-0.034431605741684385,0.02347540087292489,0.04929991707184312,-0.008163994761043684,-0.04328983053699007,3.165961789,2.619752497,2.892857143
0.06724824877413144,0.014701998634380938,0.021358228364533483,0.004388099690954372,-0.019976228486354428,0.011915099319437187,-0.003035130086487716,0.004749000010767998,0.006852195666032669,-0.008035354922793812,0.006551667689681674,-0.018177015429916277,0.03566147709476413,-0.001319858967899948,-0.006508409997680149,-0.006900641999679188,0.0018591555709006552,-0.019286894614682356,-0.005644709915421167,-0.005650006533556696,-0.009020775121546296,0.0057372828384805955,-0.0055992675915448415,0.01053999394673345,0.006015527473044273,-0.061849763493276096,0.042151105938398235,-0.007274480231762388,-0.011235772520951893,-0.01261621032492301,-0.030592190980312337,-0.012296622516624563,-0.08330138615111717,-0.02741677321142864,0.005311256446242396,-0.0072352824850281505,0.004402224388105161,-0.022662457709813497,-0.019484124688691387,0.0175116957536405,0.014568874282977096,-0.02126425367625809,-0.1404040700067009,-0.013296570139293085,0.00799860594057792,0.02079462045554377,0.036327352747697716,-0.025783576708995327,-0.04683260874116746,0.0003530753349264575,-0.016407977806903423,0.038786832487846076,-0.017165887580269875,-0.03553872743731475,-0.02860853322248781,0.018050336096580747,0.025651401703032227,-0.005963751579035706,-0.0012687536484634085,-0.030868118975781296,0.006643405035515129,-0.010853708515471409,0.02108329243186314,4.371789143,3.869590168,4.120689655
-0.12371696386078325,-0.034810648866936404,0.030410032419072187,0.0227316440812757,-0.02122533457088173,-0.0022956580715391395,0.02274569063880986,-0.13073923573679289,0.01093876587094017,-0.012665916499555244,0.00832238334030982,0.021862681807125067,0.006473672455392243,0.011691449705100358,0.031439479451718724,0.029565978652474997,0.01477180690950532,-0.009444030028179982,-0.0010016159391790483,-0.01578850654154332,0.0271373167265974,-0.035021153950920376,-0.03718940592019336,0.0019830436142361536,-0.03574297972810499,-0.04814821274521258,0.03295523753194318,-0.008318214761565025,-0.0060867721191680425,0.0024784468575173423,-0.09753760452527388,-0.002701769880097219,0.06566087502486823,-0.023672202822351295,-0.006799243958569527,0.0072615786674095845,0.017043515196494,0.009881555771126389,0.04926894957724822,-0.01556494401330987,0.007088479679157579,-0.011996850409939266,-0.03653484174466874,-0.008121288543911464,0.010968204251420402,-0.03764753496024875,0.03965644591713189,-0.02138848776607054,-0.03438400956544123,-0.012832066283003473,0.06197401937506976,-0.004379132766189383,0.005101555889303057,-0.02847534123806136,-0.007169965709714181,0.010102556541853339,0.01573795168817406,-0.008231819250501473,0.029427979502539385,-0.024135965490408296,0.0018589679791363803,-0.004964968079447133,0.009628609777019691,3.312221095,2.887778905,3.1
0.031314097070680585,-0.011493641885269322,-0.038316352483506594,0.03319630944370828,-0.03451518301416536,0.015769782450857372,-0.0447095312000382,0.010214955071070063,0.005326637775510173,0.005882929735238615,0.00612498950379336,-0.03024028306227104,-0.01848936426870908,-0.004206778732209831,-0.04542849887800117,0.008362318448764776,-0.004704200270837585,-0.028762183720670045,-0.04429267653626988,0.0034801051224314576,-0.006863559368760606,0.01237647310396369,0.007233660462923149,0.018752523947173427,0.028213940875128747,0.008000878879030716,0.019479985718483986,-0.007152042628735987,-0.015233169879416227,0.5379161730365939,-0.16115816677826644,-0.010409135733775712,-0.026083050469774303,0.0023261729790796004,0.00013065774581028666,0.010727309344975768,0.0013850515412781,-0.018126671911613584,0.0221892643973403,0.029730314259480042,-0.0017432524811174825,-0.021291836312478996,0.0185518200283071,-0.002432865954641271,0.005853171005816204,0.03578654368223752,-0.2544100137616831,-0.03535469041039212,-0.06130460206343959,0.0015769096647376064,-0.005030837112958143,0.009619458298878327,-0.011889406508434022,-0.00819373320126021,-0.00952235462714425,0.00038576095357323943,-0.016182610456437988,0.002187313873229293,-0.017201058465686318,-0.014658995362310133,0.03268773583460143,-0.008930325854860281,0.0018777167888734203,4.756993215,4.311972302,4.534482759
-0.045821567070081635,0.01470003701141613,-0.011652438343425456,0.0020620594020757284,-0.012408340958841508,-0.028235527194689573,0.010071721327924948,-0.009464900652844414,0.014195545106071537,-0.010352398592029603,0.0025851286046377,0.1987409649331531,0.06570929941913438,0.01448953732222016,0.013088201284689576,-0.08538539742773012,0.0061499472963290934,0.014174304965467467,-0.007040907473757204,-0.013164339970846737,0.004228954639915422,0.008723316466169103,-0.00510309987073847,0.008154175288756515,-0.05096147649464143,-0.042750112568042176,0.031029090849001777,-0.00924133815622247,-0.00452662639906873,-0.004852612132059211,-0.025688152792175616,-0.01529975833958826,-0.0549064566131934,-0.015326485131242415,0.005415179711859701,0.009657220951252416,0.012708283826263348,0.01909271969939836,0.011072759100952312,0.0014300491050335605,0.008983090311009684,-0.0077414855818208565,-0.027144893551023685,-0.006324921329188446,0.00934701188321786,-0.027735985954121238,0.04600488208926795,-0.008371985229651125,-0.0038215468612091902,-0.020960689585103075,0.0031252568989344654,0.0081089711616331,0.0017619890057591321,-0.008595020752190007,-0.011138466904123834,0.015502883469175178,0.013597136800510695,-0.012516624574710675,0.025499815965047006,0.008261559722423806,-0.0017391881678693805,-0.009857340656678369,0.0006914423310014256,4.655644914,4.137458535,4.396551724
