fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,CIHigh,CILow,MOS
-0.005214697952775812,-0.0025693199405876672,0.0011036010059917356,-0.002766085714119825,0.002523334014632155,0.004985383944139463,0.0028283991476738476,0.0028880559510699286,0.00344419960756461,0.0037998749153622317,0.0015355339309688042,0.0032302637297988643,0.003018574390878427,0.0041600399197774685,0.0047906784630099295,0.004941888874401777,0.0032316051909893487,-0.002797260502876982,-0.00447538847406738,-0.006841997722122326,0.0022405473169717915,0.00113637559666337,-0.00485837386117648,-0.9934385856318245,0.004289523662668906,0.0012577762994030258,-0.004239298357783493,0.0026234078502343355,0.0035547292289392464,0.005203358771740538,-0.0038408519081618883,0.0015529993472879636,0.003628412397603606,0.0023509237900229273,-0.002971254672124329,0.0001995554505530086,-0.003422613261273232,0.0029745897950694106,0.005062509510349758,0.0025027523443321618,5.171773998730581e-05,0.005256732222162055,0.001952600477533163,-0.003554261989620467,0.0028353434645647687,0.0010770344236562736,-0.0038391891186271565,-0.0034483037940998924,0.0015131207808117705,-0.001931741103794615,0.001517360865063847,-0.007124740193368109,0.007456788372622446,0.0029921479931498247,-0.0031246237241671746,0.005907133008226211,0.005092469835704087,-0.0045471221418626395,-0.0033782193986045383,-0.0012798795619358722,0.0028363567964574715,-0.0031631628773066507,-0.0053971295275671745,0.005592099349888482,-0.0021907275547286063,-0.0043731910241308035,0.0014105008376087606,0.004096618519766691,-0.003569035024951315,0.001623122471544675,0.001373712379493551,-0.0027610146258683294,-0.003326021310708864,0.0003325514792780122,-0.001478622253224489,-0.002155651480487612,0.0021854023961751772,-0.0008210007840897625,-0.003392825324911331,1.424230754,1.075769246,1.25
0.016766060287626443,0.0022559704380008903,-0.02832148882335027,0.018200670951579626,0.0017186907623152916,0.01107821014897213,-0.029151045004271858,0.009650579033522887,0.0069551718211279916,0.01188720157868365,0.02106951683731156,0.034242107319879415,-0.01643567688071106,-0.005395160548936506,0.020846240043830743,-0.04436819025658173,0.006307293550081019,-0.013991458006487805,-0.0015953928498706447,0.0072752121435661656,0.006961127219923078,-0.009294529492700508,-0.02440675585768611,0.00982628465074263,0.015997205991177047,-0.21455564651838038,-0.008809559959663303,0.006343911209021467,0.01433937704317208,-0.012532439631543723,-0.010418246248009166,0.03399035595458863,0.008450817885565195,0.014478335300196076,0.001195030023418242,0.11124802979669171,-0.024222447514233855,0.03469385065023625,0.0418866775584252,-0.032003985439404435,-0.1251625449465312,-0.004809423241605786,-0.003569167271842325,-0.004158050541611522,0.012077234990880663,-0.010824139600070722,-0.00555189405605321,-0.012435333034954225,0.014798575452809642,-0.015071999321650117,-0.0037194275960985646,-0.06144023633997049,0.028740290730067123,0.02509004351754746,-0.006993502960350368,0.07581431716779427,0.01478225234043034,-0.04424264126543093,-0.013381920383348931,-0.000654171671143863,0.02130888606373113,-0.013485979695107127,-0.0044444825920579,0.019782640425041437,0.0013367586025133953,-0.006632051838639461,0.005845051715851476,0.01621642944926649,-0.005771749202684478,0.031974687799863045,0.03437978323071336,-0.012070124186611709,-0.006939021990587164,-6.080607254515875e-05,0.005793369160295987,-0.0014107935519527747,-0.0036876611367807027,-0.02920662286223418,-0.019541631315767076,3.369995498,2.880004502,3.125
-0.029795066151696657,0.04287559878530648,0.013001459239894266,0.23132754262816316,0.01897263813888251,-0.024617304453276777,0.04825922882724823,0.006803081771771637,0.004862343666486735,0.0003615595606290585,0.015852317436031535,-0.06924188808627324,-0.008517933533580935,-0.021159703889361423,-0.016545901883262965,0.02941993420502078,0.0040939177164646505,-0.0020341146278286923,-0.011610744001309509,0.027329350409524188,0.008851340349467707,-0.07722446071090884,0.004907448493015814,-0.007050343269282822,-0.013011490617738692,-0.017583573541920874,0.0038135762888859533,-0.05446217585560521,0.01213770268492921,0.0369449440521487,0.00014503502843556625,0.04432421342158262,0.005665690324176389,-0.010034990383413453,0.022880670682038928,-0.02770470944663286,-0.022295316933290996,0.014007196726065452,-0.03158236814395489,0.051628205330292797,0.04919746010518753,-0.008377740372407409,-0.0125386527840774,-0.003098496721780616,0.0032983820009724954,-0.0634197728199204,-0.0037418839607190465,0.005452301654063766,-0.0027520860699365934,-0.03664342506115137,-0.0041407861776927716,0.3566900462973176,-0.051551182544748005,0.008309655524760016,-0.0070818715007208285,0.05071352307337088,-0.0043524783254463946,0.059362013737764716,-0.0016012830485151364,-0.0793927839850783,-0.000766606810948121,-0.01080810393011238,0.043821425336192016,-0.009698764201182307,-0.030747191960917644,-0.017320349753947816,-0.022554566737186133,-0.009197838040284958,-0.0026004325113883737,0.027720696505033518,-0.046098108099541915,-0.003656220618376612,0.15337942591662557,-0.0003662488837608683,-0.07183289530218503,-0.021582837623345383,0.01383055726526179,0.014835798546836181,-0.0013837592333603554,4.804087,4.368326794,4.586206897
0.020402186559593555,0.007413259404499339,0.005988703409452936,-0.11255211146779166,0.016100921860889166,0.027892956368835053,-0.062326668733840795,0.006013244204749098,0.029673629613887607,0.0067121041708308815,0.030759688312730012,0.011445623659866276,0.017399318211970105,-0.014291865498289941,0.06134744914110907,-0.0657557206786563,0.014729895989357105,-0.06473236321889403,-0.006925782373275984,-0.023474224997432822,0.0110258753726093,0.030941796505482705,0.03263371162045751,0.016393284649479544,-0.0023924916583900396,-0.07456604191685111,-0.025119821868066536,-0.051454686462039344,-0.01511246293796214,0.032301260336076006,-0.006156876279060653,0.023822076278495065,0.016119249795384507,0.010467890890760912,0.10459017740225546,-0.0014360195586882382,-0.09572896469940802,0.032523635422615285,-0.007302081842790724,0.04650044981114601,0.12384375421883875,0.05167223133981882,0.14987923596078434,-0.018605980056195705,-0.04918850561268741,-0.03700849007282512,-0.013697723544600119,-0.017488852815038165,0.12931500837001036,-0.03213208160874952,0.002119442614815462,-0.03744336989359338,0.14178220882212042,-0.07761825211795007,-0.006271949751168795,0.06423241157212287,0.04835998265942084,-0.04343216606146496,-0.005705215284663688,-0.04861268373983827,-0.0779205191665993,-0.0051383559737135905,0.04200144336723947,-0.0700102170819429,-0.013367180874443104,-0.005199299425400437,0.08548516218844841,-0.0036176122574986366,-0.003794485668167049,-0.015198562671005614,0.04071315707521108,-0.004312343686103399,-0.03102987967325265,-0.13472725404981065,0.020422889832035544,0.012778820902071535,0.042392187893079136,-0.005941035510032423,0.005998680096985997,3.431346944,2.747224484,3.089285714
0.0011976838340720974,-0.0014104119353801866,0.0018559712182009453,-0.00565582844166059,-0.00022293423246802347,0.0012569343884105682,0.0031492306693482073,0.0003374195395999742,0.008334126308600575,0.004656172736577229,0.0038539202254287896,0.0005668230237578088,0.0035264926428130445,0.006516484509961079,0.004298861688188914,-0.0038431700381507004,0.00285121062657264,-0.008479550489416954,-0.004054126748377628,8.80383799303001e-05,0.0030913934948746647,0.0030168540389797598,-0.0033249886128070734,0.003425465089197452,0.006170182808620435,-0.0038201712382058346,-0.0008756808059414608,0.004987186106550508,0.0028053761713520064,0.0020677844243033863,-0.003111100586929663,0.0035303509463046386,0.002900056484519954,0.005087293876800778,-0.005052142107323282,0.0020268161621597516,-0.0037448036380004854,0.01165609245655833,0.0003345790209832163,0.004506086182155042,-0.0007775295237348932,0.00420036979409817,0.0026644420429320216,-0.006156363079337401,-0.004831226228649597,-0.004612150305489728,-0.0041678067353249915,0.9870905330794992,0.009206272505400607,-0.00422836298562419,0.009073130685481164,-0.013066911618830815,0.001123464242503418,0.002087744327680777,-0.0030162925209397035,0.007849313687299606,0.001530197839440313,-0.0023676632802859575,-0.004090657201802323,0.0014010602274457384,0.003418527136941602,-0.0030130122304015375,-0.00871391814516083,0.0005565429944587241,0.0035947158558807396,0.0036489796983588813,-0.004307952269314459,0.004305287552210589,-0.0029482636147852717,0.0019722131158729653,-3.261694775810274e-05,-0.0031480596696511144,0.0051520385219756696,-0.004977070840218098,-0.000252419848236802,-2.4536223818560162e-05,0.0035436789552689904,0.00287305818881029,-0.0017855737913988828,1.384178612,1.098580009,1.24137931
0.018392097172192787,0.04734347917899069,0.014925315791310916,0.017149482493916186,-0.011141712483581753,-0.00200749463235187,-0.011561394112617867,0.003625977531417945,-0.0005228195959269261,0.0028770072193782885,0.009052642026190163,0.0029657362118044404,0.027915147700929885,-0.0358182874126856,0.006582671331255901,0.01574489995490463,0.012908256911491557,-0.01290300883245744,0.0018754931967307504,0.017448038116699937,0.0049305789089238074,0.02657237934203311,-0.010168264246813758,0.0017734319477966463,0.0024338798022874955,-0.004990482203213422,-0.006784706853377236,-0.0027546022349630235,0.0010077168721893221,0.011211668279218987,-0.0062721508822848274,-0.03630567356806475,0.00025503760046254303,-0.006521337482439156,0.019896146512133117,0.002082185242756697,0.002675210645745661,0.009350828951739202,-0.023864352320679565,-0.8902441743261681,-0.006948389979022829,0.0026342135076280666,0.023384825660112296,-0.016980198228734002,0.028656591273991335,-0.043357144907306355,0.0005359699478129923,-0.0021446442789377755,0.03821178408736712,-0.010513173800262014,0.030384799999383805,-0.009521709970026411,-0.039166751728378454,0.004782767247412931,-0.0023957347610781645,-0.012496199592811232,-0.00187519576248842,0.0011811673530048054,-0.01375254963411191,-0.031073014200183175,-0.015578505224996864,-0.0029926089898638254,0.011853968192293472,-8.725933792412305e-05,-0.002945698723687121,0.03172067946989028,-0.001791360376843796,-0.013241510877026094,0.00046371043225798813,0.015871278796501204,-0.02466954964497432,-0.015900477095087604,0.01472949237198462,0.01578458306808105,-0.052875054625514506,-0.006903779898506966,-0.004176407829446486,-0.021661653465504062,-0.0007730101626168725,3.165961789,2.619752497,2.892857143
0.009754139743675148,0.013905332876221475,-0.025725056690926066,-0.14716099040062885,0.01163605764024271,-0.03785624782877726,0.08234573359111065,-0.0005071727979901116,-0.005066372160026179,0.0076621990138438225,0.008019044740838952,-0.05864049763991405,0.09270362747393639,0.005361237527381391,0.008237779627655166,0.04963146191776002,0.01402825137013377,-0.011806837620680582,-0.01725595207155584,0.011637764968784969,0.006810033220593472,0.04694601844931811,0.004657046631181306,0.010252552448676537,0.030836237131151294,0.015063612357279668,0.010520294267496053,-0.05939032618148204,0.015202472493952636,0.025422839317252702,-0.018382465491518046,-0.017272372117856517,0.004805794131562932,-0.016634257933572226,-0.007327244592720058,-0.1611240872925642,0.0001204481388313151,0.01959878835163324,-0.015364606987269734,0.03888069853892778,0.035545546215916136,-0.001898034680310767,-0.06278499337184221,-0.012238489875710561,-0.04872513801977828,0.0009575524260062969,-0.005756673816705007,-0.00591179905626879,0.01657841312513588,-0.0064507039146384825,0.008312635009493894,-0.005097275304268597,-0.01036052695701193,0.02606515448229358,-0.004463248213436861,0.05067008621755733,-0.030093107295737883,0.06378187917433102,-0.017891235916435936,-0.02130377709376496,0.011824676638059478,-0.010619880468920435,-0.03012269667263732,0.04404450403884264,-0.010729278011293232,-0.001348973471611844,-0.0005914611448888486,-0.05840605833162897,-0.010603811148077126,0.021492848629316323,0.027547697985474844,-0.03037988215235732,0.029501316841025232,-0.05863264758876675,-0.038590701964745205,0.0019191210060139929,0.01789786964272622,-0.005124000139215108,0.0012048919792291273,4.371789143,3.869590168,4.120689655
-0.0035713299195039077,-0.021507721660463,-0.04849993809413442,0.0098159413029677,0.008926536144702844,-0.02008244854342887,0.006788352702056284,0.01050439018284382,-0.013686513242919278,0.008033668620733346,0.023221982114650024,0.04985445187028242,0.028633040536988678,-0.007607567369478709,0.013443959461918845,-0.025970143238235717,0.008608392249159193,-0.008067371238223655,-0.00811056882959161,0.0019283075950968537,0.006714123289575618,-0.00991929856413486,-0.01055641926211946,0.008212007053975384,0.020457818788733397,-0.09505574275199588,-0.0021315004617933836,-0.01308594087561624,0.014351231457049753,-0.015347488951798917,-0.004758701259446708,0.016936910455199964,0.006283995440387244,0.016018128105220776,0.0031668767870743604,-0.022941223220037887,-0.0630038648799748,-0.01685113232139335,0.015541875121038549,-0.036014257114035955,-0.23089752512840225,-0.0040373180789672735,0.01662400865828675,-0.0011839570325076312,-0.0037516551486558147,-0.009186099669489838,-0.008765454577754793,-0.009237668997910954,0.0004289353526874396,-0.012685087393174118,-0.008092984352541169,-0.053948603935683466,0.03120215863009725,0.026468886460662342,-0.010065919862367483,0.06718047152200621,0.013179567441174185,-0.04150133226871595,-0.012700973757278248,0.019814882218977686,0.023715532339239096,-0.010927666447500211,0.0013794077335156653,0.030784544614257732,-0.008564048289191696,-0.002854008255089354,-0.014032811761344873,-0.010031277434689402,-0.0072196699135593295,0.029668021954431655,0.04900797981254584,-0.01436473779825078,0.01775004593497206,-0.033128734769946835,-0.020930514855506947,-0.0007837825083623723,0.007606927339902465,-0.027422394554524315,-0.015841633854674436,3.312221095,2.887778905,3.1
0.14687388027439832,0.013215653520160601,-0.03423032590516647,-0.07575797839158228,0.009142479518021015,0.0105198562155096,0.012035865865686305,0.002087423153101859,0.030635955464667314,0.009612653518408894,0.013235917566781405,0.1116708111929869,0.04673537087476988,0.022513262880969557,-0.00811577155876796,-0.01906106361522521,0.0015488866663397709,-0.0006263090312380606,-0.015554964636497026,-0.007435451287303961,0.0049587405589999484,0.05391009661569369,-0.01572222294400377,0.007434297202470255,0.002113892505596187,0.04550548182232086,-8.633727016799802e-05,0.0009426128940166716,-0.0012798262458625493,-0.00816339094269953,-0.0036990940936786156,0.02081558782374013,0.0019973915931015616,0.03721847591852912,-0.062402953919128,9.39278747784169e-05,-0.011259463969825483,-0.019648836663913417,0.004211662603838764,-0.020712631657698124,-0.006443476169134774,0.017617268795001136,-0.007878800603182667,-0.005211100075547682,0.030327169672732655,0.056713697599357016,-0.008117997855093336,-0.017417684151650938,0.016063099355731712,0.0005992184410457713,0.008413656569430432,0.5658291310063436,0.08880236798348366,0.02191326004566716,-0.0049605233274924825,0.20808426660000498,-0.0012167952661896418,0.011864235583563705,-0.011198743326263562,0.08084210595989208,0.015633163266099794,0.0027309635998589246,-0.11863074788518572,-0.0066836723958806025,0.05917763805876887,-0.01867475497139278,0.020350120125126155,0.058615476189695974,-0.002922305660289393,0.018830934367078347,0.04888169542352244,0.012582543850208574,-0.08343155102508715,-0.025665497765573888,0.059938209440337294,-0.01233205251010554,-0.025355556187322385,0.0036296469474832414,-0.003714866762936012,4.756993215,4.311972302,4.534482759
0.030583697839161664,0.014004787173411264,0.05085350061606893,-0.04294244747131813,0.009560852544497754,-0.00924554284016476,0.0026063341530231593,0.01660858015954639,-0.021635849357447008,0.008781334618768882,0.005405658051652184,0.03930740140116256,0.007270028394430431,-0.0038198747295171867,0.009404967392112901,-0.009402013789060056,0.012093001082803192,-0.009141067882321323,-0.013203765835938111,-0.005049701618514858,0.010802137242932669,-0.012544783778847554,0.006981537350458348,0.006656630092520136,0.00824270621679158,-0.2121182144897727,-0.004149146974685766,0.0077123596130464975,0.010731719321098817,0.036707226446826266,-0.010491226323241126,0.02224898162367892,0.01106336341687207,0.008222838164650992,-0.033384702776212936,-0.04787756377652818,-0.0595468398225502,0.011848440039042896,-0.010301985129990613,-0.003946593901924839,0.0383411460427674,0.009424105820674834,0.026853815322943377,-0.012621901344206515,0.008176229821667703,0.004327879305315908,-0.004422776289358887,-0.006526269311655661,0.03942670212497475,-0.009294602520881216,-0.0043163577746797195,-0.06507870340735454,0.015900742456245478,0.008182174279199622,-0.010271478945955238,0.05787716861565447,0.003833828369721621,-0.013735608034837529,-0.008757385835271312,-0.0218361572704109,-0.005415848992833376,-0.009483836957976275,-0.00622575032120273,0.003671304417393348,0.006393382388551006,-0.010003099353989691,0.07130688503989285,-0.013865658851538606,-0.0076607553383690324,0.021947350924485118,0.022971560421156615,-0.015223626121843971,0.04083182717942927,-0.017238240084441834,-0.0006337547333867594,-0.010025737966613518,0.003686065640857431,0.011157189111977233,-0.013222974967728651,4.655644914,4.137458535,4.396551724
