fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,CIHigh,CILow,MOS
-162126.59825933375,27921.841200337334,-15479.956809282034,-5045.304908306039,-73.20762136641673,240.60131910048236,-6109.35365085868,522.7156068744127,180.75007203461954,-1.92076083819129,-4.035116311425682,-19.612854483337312,-7.874316817605591,4.63162987584035,2.5877480334126592,-2.4532328252463005,4.795232119932567,-3.484279365063232,0.01998946920712938,-0.9880220135214185,-0.729689999194955,3.380332715,2.964494871,3.172413793
185503.72194779906,-66690.73377635339,-55513.50537891821,-3833.9116736574183,1253.4162644201215,-17511.583522158307,9740.315514383621,-411.29255613590664,248.724649445948,50.76560280513853,12.5778575701656,-110.28323369637957,0.2714974416137852,-66.17603085441696,-0.2643115169879465,94.24955261113865,17.27328207061621,-49.965887441974395,83.9538660689683,-58.69038149331898,0.4810431443499222,1.26447695,1.068856384,1.166666667
-126571.56289184802,-21905.74177552888,-1497.0751847916051,18507.14854662773,-7891.283239722314,23158.03715155363,2067.5690766944945,362.5843055862785,287.55221199327934,-58.06556925863769,18.715083844761857,13.325620855991785,-8.60140284233593,3.1977226774403227,-13.09692096861905,23.81151475767496,-13.073191288157028,1.6531879457065364,-6.80950582887324,-4.890192597754498,36.673262911927644,3.665622055,3.092998635,3.379310345
-140977.37820977555,-32090.96842183057,-5377.403919443678,26187.681426882984,-8561.5911529263,-3142.0630952812203,2875.586031818445,498.46870836153437,-447.09854445762124,-80.43222086298735,1.796876159089217,-9.899178666117827,-35.996199572558574,4.599570856344403,-20.025310514229297,33.65127049202148,-21.00460503178951,14.40075580239676,40.48816597919457,26.80324034341654,48.714886892996304,1.552327478,1.206293212,1.379310345
10851.304938334324,32573.86198143435,2312.8470919905053,-617.0863973911671,-58.214776795513224,-387.23977422174744,3437.510308411577,-587.5409548578466,37.54386663358797,46.80982885313052,56.85039718249422,-8.351547933013562,-0.9042240576661004,8.367664515874749,-4.412911821520679,1.3267775925169005,-1.6531957999271312,-1.5393029788643624,6.0701407937841045,4.729397057409846,4.692171662822277,4.452997027,3.975574401,4.214285714
-102559.46708534406,3239.487211697401,17240.12791168328,2545.701576044527,-900.2663419016222,2439.497711488367,882.9946881074288,-568.3023886753112,115.8165409637394,-11.456193428609488,53.2841066510184,-15.250999293432555,1.8531806892429477,-1.8224290270831944,7.047653317648199,1.4162836727501154,-5.861716837949036,-2.8745495223929387,2.1214875228180206,6.442822655309699,-2.8387477075724035,3.857237033,3.384142278,3.620689655
234048.40473543815,62878.92683894051,-13983.423873551395,-3807.011172244001,604.8325400255675,-5495.357314085535,1986.8032729219408,-506.81492620522886,-128.04540715325322,-75.83231659772096,-8.696984146334186,-8.356910579213748,-17.27999425345661,2.559429808118099,0.28849635490082026,-14.010271881687803,2.064853010360151,-5.288403746124465,2.188461055654641,-1.5017472186987237,1.3464459388475027,4.392735837,3.814160715,4.103448276
519840.3157679627,13560.844450098666,9573.809645648886,2705.991167456267,-2616.5488342048748,-10197.113459985576,-17831.151732469203,-72.02086521728215,-131.79221851245876,-27.667315809834935,-32.721287222131544,16.276635909412835,1.4223700831025798,-10.428743149041738,8.63362811042847,-2.102741763857041,-1.834147705407426,2.127078059807455,2.315407596894309,-1.6888549260022485,3.6088027245256304,4.581469014,3.989959557,4.285714286
216089.48208071655,23656.942361438727,-20048.952872207177,33869.24849749156,38890.543618748256,23529.52356083859,4136.746243538377,372.5111937519501,-26.86307507569514,-57.65785888347614,38.7709691331589,-7.745288772827737,8.53932197224007,5.786163522945004,-9.033472742053124,-9.76331721954605,32.2803081201997,-1.4166467030600742,9.458900731730845,21.81298746526187,-5.026648381941726,2.986568337,2.293431663,2.64
-13707.49704338061,-58250.55172447373,-20111.226174822707,697.5644623934422,443.3653528790681,-8291.012199421604,10305.11179628354,-537.8525022173276,-54.362018762750516,-149.38401359018314,3.4646592305271313,20.04424249163883,-40.72775998385012,34.03074723217073,-42.101040287580346,-0.4390072878722079,-15.44027972542875,-29.7886629501792,-27.238284691884978,-16.46467855079679,-17.76644092552507,1.467294188,1.153395467,1.310344828
127680.3701815902,74465.5778586485,-9678.06529616664,-3301.261535867275,1731.4262025127991,-2244.7970753191025,14615.808687432685,244.56715345890257,-155.1432928852854,-99.38114268500472,-11.832497317400474,-17.674960422112253,-18.844199462234442,10.44264796656788,1.5867677331228873,-12.663394132300265,4.803684245671272,-9.324070815130385,-1.229307942895164,-5.918807175209477,-3.8936272791375,4.257197985,3.639353739,3.948275862
650895.892755462,-9791.139173857911,21798.10038505498,6011.289906150136,-4101.712284667471,-12190.475770455092,-26349.654996956135,117.94943480566305,-134.23409771409877,-7.278243159586617,-27.485833903380044,24.157694098229292,10.2295523226044,-16.65309445739019,12.68179536867941,4.563910793840008,-4.153198996134426,4.572745397891552,3.0627876249981214,0.6490315955841517,3.728603654287079,4.804087,4.368326794,4.586206897
446900.39699384634,12433.825912070812,30047.306096160133,6979.597634437016,-1941.6121556193514,-5961.056783815974,-2148.5770374509525,640.4610525059567,-121.89868655635037,-59.84698975718214,-22.59937904537204,4.813773779103861,5.194334520018452,-3.905520672233465,12.661081108432413,3.3244924594279848,-0.7668096121304164,-2.312604898516773,-1.2733404809589022,-4.107499482146113,-2.847844276512567,4.751477668,4.284236618,4.517857143
127653.84283879561,74467.57207966616,-9674.147833917415,-3300.630437586918,1731.6418719080234,-2243.5334195603114,14619.475286374442,243.35125047669652,-110.45001814962094,-104.59666400005051,9.541839671099472,-25.235498980601456,-19.513939730072757,12.139053322410257,1.3216586250596607,-9.869137326426252,5.797627742325329,-10.668208581112799,0.050229634636758086,-2.3945008340128497,-3.6098091020871665,4.095679394,3.504320606,3.8
389387.71817667864,36882.76969918131,-2743.7034035295587,-617.6026820572519,-1137.4002894430416,-8230.06466103923,-9411.70360352724,-260.1661174985536,-129.57780061541362,-50.387878272414554,11.28343221037521,-1.7831590855251855,-8.229960988154284,-2.8307865997523822,4.612609007283575,-4.315444433767809,-0.6213586472750978,-2.8228711645837943,4.633077308147744,3.077059741494653,2.431534098149185,4.766305092,4.305123479,4.535714286
444428.55588343344,12702.360080299766,30147.79783465495,6991.559326821973,-1915.4145911832109,-5885.682971939607,-1854.810319198454,635.5127644057675,-157.40288053364762,-57.121688007531326,-19.386771923669322,1.642401167847356,4.30357211503337,0.16659554483100306,12.300209621909724,3.2418684761557786,-0.6979925190141465,-2.063516248726923,-1.0500339751278887,-6.651453106913514,-3.0059433637391453,4.119839898,3.472752695,3.796296296
50030.008054631406,10113.997947690512,35856.49758971004,7070.235058568275,-668.2179192101702,2441.9449831020675,12881.30933145447,274.72895610646185,-139.77415770766473,50.99456025861147,18.223683695066647,0.6449472924090802,13.21248441778816,7.152107219204585,4.622596526418198,3.3436549904293176,-4.010888905419396,-0.9177602493080131,-0.5021276686170012,-4.386049271016483,-3.7249549363008865,3.599130983,2.900869017,3.25
330019.08740889945,2390.3210830345897,-3730.50143041316,6352.709710336031,-55747.337954611845,15132.127615675043,7696.058785710124,419.25415077321964,204.73227153458566,-8.418966584859586,-23.13841766929863,28.976057765109168,-0.4600989715411351,-4.137727232848364,-21.560822980561742,5.018564956679335,-7.132313880118136,-5.0229916075897805,-10.359532065446828,-1.7304451891174715,-12.43496580233123,4.717505416,4.282494584,4.5
