fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,CIHigh,CILow,MOS
-101098.87213979207,-6926.486666838949,-47846.55527696735,32033.43875251482,-11236.313187071182,-8964.16138994818,5658.712009566865,-504.5003645859184,1.424230754,1.075769246,1.25
-181960.25102534852,4327.707405872788,-29675.37096695827,17322.89758345566,15928.722161634923,-14362.218187427497,-7875.0863814721115,666.2145851141265,1.91045444,1.503338664,1.706896552
-53392.246184111056,18012.320848377116,-11421.450224731827,22287.36802836448,26262.63950832898,19340.51601407582,6372.142721579478,313.12896301751425,1.868626477,1.476201109,1.672413793
-208652.2272985819,10399.324023760077,-18628.078846874338,-5632.927004532623,-814.048231118647,-524.5472941780989,-16608.402152867657,-304.9127904977401,3.228121605,2.771878395,3.0
-180571.3484709124,-45568.32806151499,21891.498100982662,4222.671994411823,13673.694870389369,-5131.278872554604,-839.6712968923393,-468.72723573767263,1.592996662,1.240336671,1.416666667
-76506.38212192188,51165.01145266307,-11674.953404730357,-4129.47849806823,964.8481689372778,277.417553064544,6792.992139838103,322.8593398170865,3.849214939,3.150785061,3.5
-77623.80415645488,-8546.810450909818,33746.92790297083,6352.889327075424,-1261.946029949669,3683.5859688268115,4941.79544921073,-626.3483863374174,4.24461591,3.686418572,3.965517241
52139.93679653552,9887.385123787439,35769.550014144756,7059.316898387956,-690.720276320819,2377.9619874102104,12627.96680117029,275.2075670120383,4.655644914,4.137458535,4.396551724
102995.09709901216,4346.5997856545055,33710.42896957832,6817.721536321495,-1229.5585895463716,821.3302906862817,6582.007430679915,-603.739989389234,3.658971212,3.055314503,3.357142857
-88033.83864729258,-7413.186502286753,34170.77181432813,6402.6814161953835,-1151.2144101682927,4005.8103909021415,6193.797922582745,348.62382648478945,4.041123384,3.392209949,3.716666667
-133621.51855550046,15741.948813768673,886.0939702986934,-1253.6319354796667,-472.51593519280186,1375.4164908714524,-2469.263725596738,478.25061528674894,3.574117983,3.046571672,3.310344828
-162708.4457579387,27985.137869965216,-15460.28610180657,-5042.9359857926775,-66.87064208755369,257.4068548981807,-6039.703594694551,525.3201559630177,2.558665314,1.941334686,2.25
-87866.5021197085,-21410.74765730573,23566.79434772591,21060.93184709888,15479.219672352883,15519.970187952773,3117.613864607295,-630.2993163261777,3.165961789,2.619752497,2.892857143
-132848.5250876096,15660.234905785774,854.9481043546187,-1257.8418659107929,-480.8777153143261,1352.4826710633508,-2563.562725139733,475.2885060528805,3.846189416,3.296667727,3.571428571
-226955.4181620551,-13200.05831384772,-27993.982409483055,-15770.414877283525,-10973.793713671213,-11614.647494110388,-13680.870493587552,748.7169464134611,1.945329132,1.488004202,1.716666667
-208656.10983661868,10399.087565069038,-18626.088821366695,-5632.565155429723,-814.0445660095074,-524.1586296294676,-16607.51964649725,-305.5108486778791,3.109396031,2.640603969,2.875
-154254.64509202202,-25077.72318146763,-20528.21915776109,-10455.160721404936,808.8603531032742,21532.980623120082,-995.9787941442165,-562.7196660404011,1.765816215,1.400850451,1.583333333
43566.18165511426,-3740.362577569601,14774.153173958772,-35625.04043198829,12291.008255227438,-46.98797273316849,7457.201436953149,-628.9251309026135,4.625796982,4.159917303,4.392857143
-190114.2177099819,-696.2940500280641,-1851.0884203254552,-1792.7224307362994,-1108.0768412818209,915.9344445932018,-11786.191331967417,-377.4673450351401,3.444807906,3.003467956,3.224137931
-178608.71097964686,-11062.663455784821,15284.681606688413,2097.1358900194255,-1327.5456114844874,2583.9536932964565,-6084.385032159484,531.269625846912,3.430356437,3.002976896,3.216666667
9555.79690823869,23600.724802687386,19966.81886802307,3333.919635185689,-142.07985765948925,1671.2436655713846,10658.285895662602,293.3106317418445,3.431346944,2.747224484,3.089285714
-177014.217744257,-11238.411006795295,15221.578181771754,2090.2249609781434,-1344.9592285203942,2531.1495112673683,-6289.241279489768,-463.73774862989126,3.373239619,2.937105209,3.155172414
-161757.64749986122,-21975.32130728687,32128.942917747077,5945.490945369085,-1604.222556810804,4071.5312182259886,-1078.938130296923,-543.9212534583747,3.312221095,2.887778905,3.1
632550.9162240349,-39636.76978400999,1546.2932680202964,8841.071951272066,-59048.29020220591,7900.235408919898,-21173.810137798486,10.373017555704061,4.756993215,4.311972302,4.534482759
