fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,CIHigh,CILow,MOS
127680.3701815902,74465.5778586485,-9678.06529616664,-3301.261535867275,1731.4262025127991,-2244.7970753191025,14615.808687432685,244.56715345890257,-155.1432928852854,-99.38114268500472,-11.832497317400474,-17.674960422112253,-18.844199462234442,10.44264796656788,1.5867677331228873,-12.663394132300265,4.803684245671272,-9.324070815130385,-1.229307942895164,-5.918807175209477,-3.8936272791373487,-6.714100815637795,-6.401626055799434,-0.638393502373168,3.561539098088137,-3.4608483945245134,2.7981943533918434,1.543978912109702,-2.71915771260022,-3.2794085543659857,0.5569393989716123,-0.04099400163798647,3.2947820632870086,-0.14819121535703222,2.231639018997654,4.6085018144788314,-6.353676120289377,2.9091788307210473,-0.7538205267653693,2.615230950199749,1.607178272864728,0.887372958678627,1.0432753027539574,-1.7400179761725907,-0.8279940390682268,-1.7627450331535643,0.741701675360615,-2.4836977903091184,-0.14565406748506834,-2.295841206259762,1.3102212882451432,1.2728947495562017,-1.0771525279967098,-0.2894938421624766,1.0041892360730333,1.3475641755006849,-1.0296936116377484,-1.0576876468439707,0.9287344564796732,0.8795901751047673,0.7299948373374975,1.0828958032057698,0.9079481805617146,0.4085967159468662,0.055678133921874734,-1.0921480342910064,0.22943933427689486,4.257197985,3.639353739,3.948275862
650895.892755462,-9791.139173857911,21798.10038505498,6011.289906150136,-4101.712284667471,-12190.475770455092,-26349.654996956135,117.94943480566305,-134.23409771409877,-7.278243159586617,-27.485833903380044,24.157694098229292,10.2295523226044,-16.65309445739019,12.68179536867941,4.563910793840008,-4.153198996134426,4.572745397891552,3.0627876249981214,0.6490315955841517,3.7286036542876477,5.615165005239278,8.345624731389755,5.42503395770442,-1.7129633231248995,2.3993781650588764,-0.68324798400319,-4.3926055977324046,0.22621694637481865,3.6484098453554186,0.4666276850557262,-0.8040158849932365,0.8742256733868576,1.1514036930537583,-2.3649174827331705,-1.6481127870551875,4.725106127662747,-2.2083895421383994,0.9110935770580051,-2.595668747579101,-4.113166088245615,-1.5991386267792196,0.050275519267456416,-1.5466135036494635,1.7410183513979494,2.4353819753632866,1.1914803243255643,2.363797799862757,-1.687630274331978,1.1549286300385846,-1.0056451661555,0.4489256892251244,-2.0329130321863977,-3.0273883891747158,-0.028349954893926034,1.5585669069116832,-0.2417303251234353,-0.2141852824034254,-0.9804742789207482,-0.3346004171263286,-0.6375614569134765,-1.8779500202329513,1.7430018326049241,-1.5452146644756897,0.4447992593472854,1.4632751318722248,0.8334563085842904,4.804087,4.368326794,4.586206897
446900.39699384634,12433.825912070812,30047.306096160133,6979.597634437016,-1941.6121556193514,-5961.056783815974,-2148.5770374509525,640.4610525059567,-121.89868655635037,-59.84698975718214,-22.59937904537204,4.813773779103861,5.194334520018452,-3.905520672233465,12.661081108432413,3.3244924594279848,-0.7668096121304164,-2.312604898516773,-1.2733404809589022,-4.107499482146113,-2.8478442765122685,2.2177722256101937,0.8697531800982644,1.526194489760579,-0.7316086134664199,1.3343721479843655,2.361589882704907,-2.165649396354534,-1.1886251630426379,-0.4197454747761637,1.5166090781948756,0.9539744914838227,4.639911440266894,-0.7583280755765922,1.0039193877997121,2.047409918905026,-0.048322251737024806,-1.3214643857195747,0.6298975192609787,0.6208186496305864,-0.4860875884723191,-2.240955759168628,0.5165914560011098,-2.0276476900756597,1.6480630666830625,0.11861935971768492,-0.5994949092985512,0.04381505065368115,0.4966621115774117,0.5854292589707545,0.6226539998453631,-0.11649486007544357,1.1738220447560754,1.3602395027491763,0.39095808239622004,-0.764906968759149,-2.3041411491691477,-0.5537872388255239,-0.8253941492293618,1.0543330594057436,0.16240630372351178,0.9229722500570607,-0.17425741052895216,-1.2769429527313385,-0.31557945871761,0.7454663681026028,0.36464184134856803,4.751477668,4.284236618,4.517857143
127653.84283879561,74467.57207966616,-9674.147833917415,-3300.630437586918,1731.6418719080234,-2243.5334195603114,14619.475286374442,243.35125047669652,-110.45001814962094,-104.59666400005051,9.541839671099472,-25.235498980601456,-19.513939730072757,12.139053322410257,1.3216586250596607,-9.869137326426252,5.797627742325329,-10.668208581112799,0.050229634636758086,-2.3945008340128497,-3.6098091020871115,-5.7847284619994275,-4.994666136981495,0.8234871374162841,1.9030384785168812,-4.534089516269463,3.358156983768062,0.976311382565898,-4.1693766735893645,-2.004652159416244,1.3087747487608337,-1.1595770339654043,3.054170259048487,0.36949579713290387,2.1691723470851,4.873064532347347,-6.070356065212949,4.596535064178888,-0.1470816528646658,2.4055266255809897,1.1533732498312839,-0.04734054528242809,0.7470051557641475,-1.4822538430463186,-0.5146196524232912,-0.941783160959216,0.7498452080685082,-2.9771212343256472,0.05183587125081224,-1.3652430714875483,1.694405539675421,1.5601700929827864,-1.1932260544071003,-2.2164029483781973,1.3074591423094415,0.955177646749158,-0.6678837425532901,-0.9392392028421824,1.8403415402049594,0.3227779008797502,1.1548889847298394,-0.08636644097186627,-0.2854412764606852,0.38207097678294644,0.40937922996134973,-0.8588738062790904,0.5517276552924285,4.095679394,3.504320606,3.8
389387.71817667864,36882.76969918131,-2743.7034035295587,-617.6026820572519,-1137.4002894430416,-8230.06466103923,-9411.70360352724,-260.1661174985536,-129.57780061541362,-50.387878272414554,11.28343221037521,-1.7831590855251855,-8.229960988154284,-2.8307865997523822,4.612609007283575,-4.315444433767809,-0.6213586472750978,-2.8228711645837943,4.633077308147744,3.077059741494653,2.431534098149203,-1.2655972580178714,3.555001547913084,4.481777882914144,0.5284627079309796,-1.8563788681172053,0.650708671223925,-1.6703589984989737,-4.057752110011286,2.288427154413509,0.8488744017225779,-2.1854392621445293,0.5257163133270335,1.7706436591312875,-1.1974901899019705,0.8060978834609634,-0.1587882259441285,3.246141994250721,-0.2777650965895134,-1.733699514110954,-0.6809855280305259,1.0929659700047358,0.06441021609708028,-0.46042895056631766,0.7562542112371673,1.0269576500605755,0.36787660612110784,-1.6908568090981035,0.4812290581701614,-0.6903179143493225,0.07993347212003547,1.044028745124489,-0.37867488942725863,-1.081520715321677,0.9323648448226087,0.32757428571358416,-0.2781891700677759,0.8305146679432264,0.283337603398542,0.04452904652410215,0.6435597654211175,-1.3785668557820834,0.841025577563869,0.382983920516071,0.6185084583817535,-0.14606709153595854,0.08985172534729227,4.766305092,4.305123479,4.535714286
444428.55588343344,12702.360080299766,30147.79783465495,6991.559326821973,-1915.4145911832109,-5885.682971939607,-1854.810319198454,635.5127644057675,-157.40288053364762,-57.121688007531326,-19.386771923669322,1.642401167847356,4.30357211503337,0.16659554483100306,12.300209621909724,3.2418684761557786,-0.6979925190141465,-2.063516248726923,-1.0500339751278887,-6.651453106913514,-3.0059433637390374,-0.27726983748493456,1.7702383140013238,1.885034489713591,-0.08678638061289728,2.6378609854947332,1.2967416204767384,-2.9437577498407173,-1.9278443759624004,-1.1151985962327182,3.146827452847284,0.32749266590629317,4.2999125252891,-3.111896062451761,0.5259670741507131,2.890102855668116,-0.5618323157914832,-1.8108839955816247,-0.17419511853189895,1.9949180955897947,0.7252025252120418,-1.9132053835766072,0.6647579034153807,-2.522820720846144,1.3692718032379343,-0.5859394908225523,-0.0777275609744619,0.25499001130084714,-0.19401307219129305,0.10816570180155258,0.22791096602835867,0.6557960574682478,2.7971299295893597,1.3564866999448386,0.09561911740934839,2.0564330614192966e-05,-1.9325278804814738,-0.3160771835727159,-2.293288779200172,0.8487203279773857,-1.1493029462824904,-0.2594490498407913,-1.175020770245931,-0.3287673537359468,-0.9065507615715843,0.7373644502906205,-0.731073066084044,4.119839898,3.472752695,3.796296296
50030.008054631406,10113.997947690512,35856.49758971004,7070.235058568275,-668.2179192101702,2441.9449831020675,12881.30933145447,274.72895610646185,-139.77415770766473,50.99456025861147,18.223683695066647,0.6449472924090802,13.21248441778816,7.152107219204585,4.622596526418198,3.3436549904293176,-4.010888905419396,-0.9177602493080131,-0.5021276686170012,-4.386049271016483,-3.724954936300915,1.1864700809814808,0.1396763503125421,-5.986585702986589,-1.3726886408899552,-2.131461825391191,-3.2525572770987377,-3.040587062047669,-2.491081540937235,1.3759663103745527,0.001536048310908436,2.5276868848645404,3.4477435680320254,-8.023853047990373,0.09615442221708739,-1.9428978727560644,-5.0931307143231574,-4.1847565896116015,4.116639075605897,-3.0076622733424045,0.8296460349155025,-2.2905993232799617,-1.9671693318052421,-0.6514955380493697,4.902934569330803,-0.183312816294305,-1.2195708242641146,2.7540296197885556,0.7305447464856266,3.298290296780921,-1.4447089667884925,-0.22202963022173117,-2.1387654596939187,-1.5632575391697985,0.8024525964917989,1.1401783552891513,-1.807727557824875,-1.0145336735984707,-0.4147131074714534,-0.33152343332281936,-1.1813510600485542,-1.3804217705405313,-0.8242957062535373,0.10027545921958624,0.622321873466864,-1.3325914438284479,0.8338301324253675,3.599130983,2.900869017,3.25
330019.08740889945,2390.3210830345897,-3730.50143041316,6352.709710336031,-55747.337954611845,15132.127615675043,7696.058785710124,419.25415077321964,204.73227153458566,-8.418966584859586,-23.13841766929863,28.976057765109168,-0.4600989715411351,-4.137727232848364,-21.560822980561742,5.018564956679335,-7.132313880118136,-5.0229916075897805,-10.359532065446828,-1.7304451891174715,-12.434965802331371,8.528684854975793,-14.976031462178494,-2.9119911874092352,-4.97303662950544,4.295702538246644,-10.168195959450227,4.788204385989647,2.515397883958222,0.6955507785370301,5.257830356821933,0.9029086739261397,0.7147812251553735,-3.3793585335059753,-1.7077665718983943,3.9797281200911785,-2.6291767829147514,3.1392937167831225,-9.498553826638206,1.786658089143685,-0.012391619749939603,2.1879561498608364,-0.43772965568017286,3.6447471569227257,-3.4440408543449643,-6.358334126924412,-0.7663109454971091,0.10171739503761548,1.3224593390946855,-3.114242784251755,0.7248533467699473,0.5373289480392617,1.7848114536888793,-0.26790204491239183,1.2962436901732417,0.02058796646942439,1.2185174172199653,-1.742668671183213,3.268765874613241,-1.067995740321868,1.4961533759148569,-1.1819881891429536,-0.4149502273604214,0.6933204623266664,1.7147651749954476,0.12224801676333151,0.8450224476599949,4.717505416,4.282494584,4.5
-141838.9461810081,2659.5492558891065,-9373.37205556903,13444.599378968469,16246.947087981207,13151.170178825709,-4536.232884230091,472.7332716044387,126.40015484432905,-4.393714898741338,3.3234004069816643,1.2252766634292955,-8.15747834379568,1.0521267474367189,1.5833805192537993,19.528925087201124,-8.027353849884534,-12.25576372463359,-7.564427128056212,8.584049482135676,12.232692837129816,8.599302842683546,-6.693282628481947,18.56367927711102,-9.221993911071808,-18.833686716213247,-6.4408260812270575,-4.185533013384512,5.4685589310925335,5.373536917940261,7.862540267505907,-3.335173974343245,7.150499884373565,-9.024680973595355,-6.474311450840637,-7.678439292515488,0.05625919365640159,-2.0356352166385934,1.5979824815519539,0.8376830864677193,1.0284801030944655,9.030038664676123,3.970752155127876,2.727748164473451,7.692653877368447,-2.560436616290671,-3.664119107459055,-2.243262705746327,-0.43081052419221005,-1.4699982656031132,-3.5347381707448853,-2.706582033650458,1.0195628535906807,-2.03271950326452,3.114237802807026,3.3700498796895615,-1.7209625197261404,1.3857956414578232,1.9052833182619917,-0.14454933890746413,-0.3211105007292671,-2.055021846357341,0.07358823761594359,2.2640515924994618,-1.2212645043622652,0.3420691732730332,-2.4118729458649133,2.637035504,2.190550702,2.413793103
-109808.71505541122,-44567.06006826429,10893.211824471791,29969.39000357043,-8989.838358062547,-2091.022071573313,6185.938134343985,-542.1687725994287,-536.9082293675734,-76.92982677569734,19.20358089131743,-12.874358156443778,-48.38353312043138,-0.20162843667519062,1.2189789776332938,13.173751777476584,-0.4631987716876133,35.68109734358081,-32.88253303887244,14.880448694155357,24.701375804080524,25.128636752684706,-18.756432819041724,-23.89356823682897,-3.3315453626745275,-5.942938001826025,1.6742785654319567,0.516004394009067,-6.565077471315481,12.55931171193031,4.874672308539217,-10.411581795472047,-9.609609076646562,-7.753037184830971,-2.870033103783271,-16.584536764097365,-15.110675645987108,18.108831153914338,7.111709390134827,-5.4259705293783,7.205771088715192,2.991169255522196,-4.1489925144289685,2.808552910961857,6.481835732833285,-5.02543153195721,0.17670068761165417,4.104033466211209,-16.388331557850577,2.094614205817371,-0.7755109206965355,7.472483325748865,0.6189849258888279,3.505205438788379,-1.3601378564604667,-1.4394130332508015,1.3396068208020318,-1.782001253094284,1.607488486544482,3.153331549354832,-1.7072840966279628,-0.35085954605913616,0.6138533584012246,1.005599080284892,-0.3639196894422499,1.866075382802981,-0.793410701388381,1.642556938,1.324109728,1.483333333
-182427.47432516195,-17999.632582844544,12689.932056567683,6868.314591549688,-1810.6077569309314,-13996.505640981615,-6308.23927219934,-379.3909253366448,194.8099377240503,28.110785895116344,4.266224785264443,14.390402279377563,-0.26092527157615214,8.965992980841884,-22.3276304701803,21.56012365148603,5.574956700051978,19.973461096804172,-5.8009117140058315,14.663130921650312,-8.097195182181204,-2.051728042022936,-10.426854126981842,-0.5884737182113663,8.349537264071737,4.640833358078079,8.548663388261113,12.370844223012657,0.5610195514801166,0.28552418870829355,0.8686909485684914,-2.5828360736832385,11.269425258571259,10.911828426154841,3.364376020212545,12.838354154086316,-9.515883629764247,2.8432373649789264,-7.8717417638453036,7.0268088484435856,-3.0194755940294615,4.207177110482175,6.26987123863595,0.3154285176477276,0.582512930398618,0.08961117600763979,-0.0030059540730306977,-4.144857766535442,-1.7384217443880048,4.308743068610144,0.5556539399139224,0.5086381925705145,3.015648887820259,2.203683956323069,-0.8285492363906534,-1.2844736163172332,0.49137021151126353,-0.42719356285305854,2.227539555393185,1.503864318735918,-1.0435713870874703,-1.3206366397568405,0.6091302838049911,2.7046159155779614,-0.8501357503272864,-0.9892239922226608,1.0737342708447666,3.014959093,2.449326621,2.732142857
