pca-1,pca-2,pca-3,pca-4,pca-5,pca-6,pca-7,pca-8,pca-9,pca-10,pca-11,pca-12,pca-13,pca-14,pca-15,pca-16,pca-17,pca-18,pca-19,pca-20,pca-21,pca-22,pca-23,pca-24,pca-25,pca-26,pca-27,pca-28,pca-29,pca-30,pca-31,pca-32,pca-33,pca-34,pca-35,pca-36,pca-37,pca-38,pca-39,pca-40,pca-41,pca-42,pca-43,pca-44,pca-45,pca-46,pca-47,pca-48,pca-49,pca-50,pca-51,pca-52,pca-53,pca-54,pca-55,pca-56,pca-57,pca-58,pca-59,pca-60,pca-61,pca-62,pca-63,pca-64,pca-65,pca-66,pca-67,pca-68,pca-69,pca-70,pca-71,pca-72,pca-73,pca-74,pca-75,pca-76,pca-77,pca-78,pca-79,pca-80,pca-81,pca-82,pca-83,pca-84,pca-85,pca-86,pca-87,CIHigh,CILow,MOS
593669.3936262801,38771.48423229945,-18411.513963217356,51530.724333778184,-15567.617637467429,11453.930146872046,18307.42834463825,-13.285176302030182,67.04207557751701,15.922491054356481,-9.820094807913964,34.65133320512457,-0.21289112419775189,12.955532791301007,13.76689077336485,-4.368875091273783,-8.423273758524656,-6.2105686173287555,-17.071176544930843,3.553838362895595,40.06170507001941,2.000913471670586,11.9465977587725,-2.1209164874591555,-1.6934311543150917,7.768917031427265,10.657671049098097,14.038263088773776,-21.98485074336896,-8.23682385105405,14.546545608002598,-25.53667993848211,-9.35464028868134,10.660370340929449,0.944514058193489,12.340648790198156,-7.871594922797674,-1.8796333330585184,4.484164079881809,9.483880143622331,-15.182428319062799,8.655737372368268,-7.932640407010899,-0.40124710796311924,12.990941540144238,12.827311315629332,3.214626174257159,-6.937749910977561,-1.525274235028871,10.281169126346802,2.0909128196263436,-1.1554142872683164,0.5036633711732473,-0.3247466015150899,-0.09625493619129007,-1.775313276730024,2.7058166368412215,0.7935906776877296,-0.4697972978636425,-0.971409463915733,-1.7372699225018113,-0.23922142023059037,-0.8317824651253324,1.9084110475338134,-0.23449142487885885,-0.7100934224464199,-0.24403388282243288,0.3762861124102011,0.16725597308146742,0.21148915039406485,-0.5961421263431574,-0.346592287803373,-0.28555714299380297,0.2630704386724159,-0.1419519393296762,0.34492521774152507,-0.008140300696857549,0.16747571817239373,0.32440716510988105,0.5423784620441525,-0.25551579321114926,0.07986429054956433,0.21542105214345506,-0.5354345217944221,-0.002799002256546785,-0.009976353228685805,0.1530492401436068,2.156586714,1.73996501,1.948275862
-213707.64668739526,-2212.974981113305,25044.84985482215,-3553.0286881062984,-9634.634542500953,-6831.152886313794,17898.340631330775,-303.19466752363064,-99.33587148516528,-6.24537776604986,-15.154132795154476,-8.535534701915157,-6.667799492655848,-6.899456872607341,-5.047166050670472,10.44611353647261,18.01049044624357,20.33445858507108,-13.137612001306394,-5.107925243569213,21.97432108447605,8.753907039237392,12.061353608139761,21.987240687139487,-11.69623695712568,-19.385200250302493,-4.756623494012922,-7.06285164492005,-16.14849601254048,6.536557092199015,8.092867972385207,-4.067074073241397,2.718105512677409,-9.079048805103962,-10.048125744068832,12.565418920327215,0.8197716161674553,-0.3442841315149969,6.702851921387508,2.4847434131804396,3.076812201504302,6.313365585371814,-3.9350076684641078,1.254598082588379,-6.220879868088474,2.651080644623877,1.8864594492392972,-1.1516553131949034,-0.029832882725441844,-7.706296931721864,1.6324510894949873,-2.536254630904063,0.3174632669027077,-0.851808291675226,2.2513228564515315,3.031498202413865,-1.9800885157084325,-0.6221203006580348,-2.3878912378653268,1.1443202779582802,-0.9846693019906633,-2.071259465717697,-3.82484740518744,-1.2927139912077361,-0.2590788634298833,-2.4148557582983394,0.3035110897896171,0.012704929038947025,1.4618890722642595,-0.7360664841649719,0.7030852896154581,-1.10689758015427,-0.011234754289134315,1.7061401076131286,0.974982192611937,0.6223385715691229,-0.02041975579115444,-1.139374183000235,0.511835689397567,0.29390968230577463,0.2503686109253347,-0.13253822749995037,-0.8358703846684307,0.08986645334398438,-0.8981174519852028,0.07775822272888763,-0.19863738534378395,2.576073139,2.123926861,2.35
234048.4047354381,-62878.92683894074,13983.42387355136,3807.0111722439838,-604.8325400255546,5495.357314085517,-1986.8032729219146,-506.81492620522573,128.04540715331166,75.83231659771923,8.696984146334389,8.356910579195848,-17.279994253467414,2.5594298080928737,0.2884963548918732,-14.010271881688407,-2.064853010357053,5.2884037461220395,2.1884610556605635,1.501747218687046,1.3464459388494814,-6.424801411480518,1.1761267962126938,3.8206255662437067,4.4048306270910285,-2.9296749713918278,1.2641216597148122,0.39267748237069844,1.7350555557834861,-0.22809099553677883,-1.440315248315239,1.4991394654123702,0.8847439729159532,3.212563089434443,0.9777074862259035,-2.8766403379664225,-3.621752764770261,-4.3619895395869035,-1.1110149984787512,0.6090320613365822,-0.016147051492376656,1.248647886585475,-0.15929319835368386,-1.5195267619687678,0.802326729006128,0.8297530067536026,-2.1698290682820756,-1.7699598666842222,0.7007143505671928,-2.6796897998136284,1.6666745682700586,0.7369128139505309,0.5025039785628206,0.5752936068539765,-1.1451682666644378,0.6520538128099317,-1.4962455574645899,-1.1449171002063292,0.7443499680823334,0.06559591731618125,-0.802067881358203,-0.4909105907936769,0.1393390038258672,0.21888376284437608,-0.31560096174373387,-0.6392471881583424,0.367461393107484,-0.5822440156776554,0.2817497869238743,0.3494663249717273,0.2892707387350419,-0.351896937692165,0.20581295626692733,-0.06687548133383334,0.8351745769312467,0.32769705138905375,0.5576013408878936,0.10330796827961593,0.11407207853560915,-0.9443095637736765,-0.3554684975128951,0.11880179063100503,-0.11728421636400986,-0.008285712012829903,-0.44643597500636356,0.1360506468549896,0.5564071368237992,4.392735837,3.814160715,4.103448276
127653.84283879558,-74467.57207966631,9674.147833917388,3300.630437586919,-1731.6418719081448,2243.5334195603027,-14619.475286374349,243.35125047669496,110.4500181496322,104.5966640000719,-9.54183967109814,25.23549898058482,-19.51393973006742,12.139053322423205,1.3216586250585372,-9.86913732644936,-5.797627742339146,10.66820858110256,0.05022963463307045,2.3945008340236456,-3.6098091020912397,-5.784728461994586,4.994666136981909,0.8234871374318085,1.9030384785200594,-4.534089516268642,3.3581569837497733,0.976311382518141,4.169376673617088,-2.00465215941316,1.308774748762039,1.1595770339626685,3.0541702590543625,0.3694957971492681,2.1691723470858824,-4.8730645323374056,-6.070356065160491,-4.596535064007408,-0.14708165283121327,2.405526625602542,-1.1533732498165528,-0.04734054527066823,-0.7470051557657271,-1.482253843048225,0.5146196524324185,0.9417831609679715,-0.7498452080573358,-2.9771212343146867,-0.05183587124593564,-1.3652430714929311,1.6944055396996511,1.5601700930376663,1.1932260544144866,-2.2164029483826826,-1.307459142287251,0.9551776467611426,-0.6678837425660292,-0.9392392028426836,1.8403415401888492,0.3227779009042401,-1.15488898471618,-0.08636644098461044,-0.2854412764611591,-0.3820709767801029,0.409379229948959,-0.8588738062908501,0.5517276552794205,-1.0055876305467428,0.5713742035333931,-0.38648148025261075,0.5926787802233867,0.03734508428265173,0.016076832441671525,-0.3474549106122647,0.24869079239132266,1.20034110927012,0.2719611703961954,-0.2508834542163788,-0.09059139614929003,-0.8082061523912277,-0.5624312387174226,0.028921593003192195,-0.07156148075101718,0.05788507248292795,-0.4636745934902893,-0.024876521472115918,0.6159329556119479,4.095679394,3.504320606,3.8
114604.64662449247,58966.83185320684,52643.44926337235,3496.832039975181,-2004.5538497801424,15343.315015131824,-18164.491412938944,424.23679734434216,-269.18089815020943,-24.508511647557302,-10.130986180019795,-36.61945106111742,-15.810474563664593,-34.21179679740052,14.79580349394156,-35.90889914549453,70.01539222576949,-28.921959107547355,16.386262027719777,-22.12587422986121,-35.15491631302556,-17.249067645613614,-8.004753640127559,0.8679680330379314,19.984558148239252,-31.044588719137906,43.81592802212291,-34.31133909969297,-12.367084154980375,-0.4848692936051092,-8.355203935421232,-28.172377371086714,11.746669609902558,-7.6136189014447995,-1.0983686518644191,-11.948653707547523,-1.9646648126755566,0.007311250126312964,11.708614879546461,1.182934932022561,1.5499176948995832,-2.7311528895176096,0.4479052875538725,1.3653135037341757,5.988783844582637,2.275141574310234,3.729810598658986,2.226336316347437,8.69080010568903,-0.6356785751560837,2.1479540018214394,-2.507287045463339,-5.519198724533515,1.373735437166536,-1.1111477792950122,-0.06581490880126738,1.6828484949415632,0.4726450459955982,-0.05008131103286148,-0.9226258041693652,-1.1331087669241335,-0.9151120229924476,-0.5607915833126738,-0.646653852853991,1.258820146797463,0.3736590125314201,0.6862034038760568,-0.034029314657045534,0.06580050081228003,0.3173613926999915,-0.28954348253156864,0.44955052821009234,0.4969443577198904,0.5703053656789047,-0.07836799522333669,-0.11713704952674991,0.19427217691870957,0.15124504400395605,0.1644409796539965,0.002641586704383778,0.19976392981136717,0.05961103882400905,0.18437304381266456,-0.25080595204774053,0.0011028222346374874,-0.018781605239641317,0.11679528403653831,1.294254321,1.050573265,1.172413793
-191915.69020242433,27885.889161593816,-8528.711275312311,12819.66857144782,11036.567994415704,-8036.713640642407,3312.8013466276793,511.2055008336127,784.4122641414745,-74.77838268625516,-26.132624928348147,-33.04750221950538,4.929514189126361,-3.91734091645331,-6.278202462276703,-35.18515148498255,9.355576672491175,-30.588360283152827,45.78452104202899,20.773062991422602,30.79464449260276,12.983380531696122,-32.14653587416087,-1.6827086485298486,-3.098067379229001,17.247946107256844,-13.98240837592259,0.004469779223685372,4.910313327200907,-8.0116038678965,0.04209713762259791,19.533476738791332,-18.3990420888348,-16.82644928679663,2.074587768455442,-6.934630311092128,-4.268758417755883,-0.6726496189242591,10.504496140303992,2.4416335392657533,-4.327338919753111,0.6287685070475788,8.796776165522584,-4.524467953750519,3.910533761748722,2.929934682275332,-0.9132140326158567,-8.809009104822623,4.762373398133614,0.6938188598155949,1.5911686054273526,1.4823900837308102,-6.26076586494648,0.26995149041790545,2.7379434410387873,4.617502078602207,-4.789625309040979,4.387132980697268,1.4582164086410176,-6.043405628225816,1.0678317506904986,1.1154564715340396,-0.09308647481942203,-0.39026762424160605,0.24179675191897892,-0.31345064361156055,0.8426868194060101,0.2609241531044476,0.04543433578078099,0.21470869421095196,1.0550621424342865,0.6305612806017694,-0.13505550015919013,0.06920937869106117,0.18834016873834697,0.24139947819817564,0.36162000275253825,0.14629659061608105,0.12579101401463103,-0.5450751385050638,0.3405686027974838,-0.10528850881846591,-0.29220010954222736,-0.09061299550751929,-0.26193983883163247,0.24779651478727088,0.16315992348504538,2.518109498,1.948557169,2.233333333
-102390.91582858276,-3222.1749644418255,-17231.88654548551,-2544.51656666428,902.0519087972259,-2434.293194897322,-862.1220952382155,-568.4231990693213,-138.60156649997276,11.345060907807698,-13.347221984747117,7.657745941233904,2.291107592778483,-4.5141479365869746,7.752911286962453,-2.404192447418287,4.690566284189488,1.0716358265270851,0.05222998011891063,-1.7566905180488184,-0.9712202812094419,-6.493662013575753,1.2526034948220808,-0.1265714201151857,2.890230279774325,2.1864257355204098,0.6680028792278756,0.24996866870227383,1.1368708331497694,-0.7270822829383032,-1.2833362080129689,-0.5124178989231958,1.0451923879805372,0.38501321214244105,1.2652994875078063,-0.37060537255720355,-1.0997208852897407,-0.9609093938175477,-0.8777240768056622,-2.140157705890132,-0.6692068368869295,0.4877159738949196,0.889757954277319,-0.9769541739973966,-0.504243166445225,-0.13815057214932472,-0.8840390668135909,-2.343838780642536,-0.526534204792307,-0.11820982447952381,-0.05546074552977712,0.11936255324329564,0.4695621959429628,-0.3973811510825006,-0.8455376811408465,0.26919413747634424,0.8097129710023616,0.668451815128105,-0.14923944617514803,-0.39201795155270486,-0.3997550804725486,-0.15768069986546077,-0.40979864285643197,-0.44839064057126427,0.31833379083270824,-0.44369091355717016,-0.1193511030651089,0.3865305877135534,-0.1294021217079126,-0.14448083413051238,-0.13910504771646828,0.432589413303583,0.15732923293788248,0.17419058706027218,-0.14090812520433182,-0.2678559591602217,-0.057846500575240586,-0.8041306369472382,0.02613755354890224,0.0495515815756465,-0.04913251764332562,0.4062057494011744,-0.04047047504003491,0.17249533718102797,0.27521687030334113,0.033852761176716366,-0.3244010957563068,3.909399125,3.469911219,3.689655172
50030.00805463143,-10113.99794769057,-35856.497589710074,-7070.235058568274,668.2179192100891,-2441.9449831020675,-12881.309331454451,274.72895610646367,139.77415770767362,-50.994560258614065,-18.22368369507071,-0.6449472924128832,13.212484417787802,7.152107219208415,4.622596526423681,3.3436549904169026,4.010888905418859,0.9177602493108451,-0.502127668594754,4.386049271019784,-3.724954936301315,1.1864700809819884,-0.1396763503164311,-5.986585702981981,-1.3726886408876569,-2.131461825392742,-3.2525572771007996,-3.0405870620745143,2.4910815409090343,1.3759663103752786,0.0015360483116706955,-2.52768688486365,3.4477435680428403,-8.02385304798615,0.0961544222168534,1.9428978727540953,-5.093130714336242,4.184756589554376,4.11663907561123,-3.007662273339783,-0.8296460349105964,-2.2905993232797637,1.967169331801325,-0.6514955380541174,-4.902934569333913,0.18331281628692234,1.2195708242398724,2.7540296197851784,-0.7305447464914121,3.2982902967763286,-1.4447089667886066,-0.22202963022698458,2.138765459697521,-1.5632575391688037,-0.8024525964751714,1.1401783552812683,-1.807727557823789,-1.0145336735987343,-0.4147131074910285,-0.3315234333348219,1.1813510600392487,-1.380421770548286,-0.8242957062503455,-0.10027545922108982,0.6223218734672953,-1.3325914438334168,0.8338301324229627,1.1893321680876305,0.7607526870241128,1.2367534265097357,-0.2574732151348581,-1.969198003959017,-1.121943134258508,0.5501927832442209,0.8351691783402122,-0.17778401597420146,0.8378342209715182,-0.840385279262689,1.6946402134124283,0.7568686482001064,0.3733498061598138,-1.5890440136023294,1.9544890666401586,-0.2773871786202003,-1.155834801925241,-0.44212279092635537,-0.21490837117780912,3.599130983,2.900869017,3.25
-42560.93726866815,-17115.224246642054,9567.33244419139,-1471.2005487726537,36337.38242754143,-14297.313313972376,-11842.383212629766,246.01546255339431,-131.6201883831571,-41.15683597626073,-59.86589579120052,7.933219685072494,-6.131089843125836,6.9149322938453075,-18.874504887820613,11.833752781917482,-3.876590287951608,-2.3982302788116954,2.961804605622249,0.6779390106143297,11.343411140648046,4.511126775317694,-6.175549045694705,-5.989157704548825,-5.032292479619881,-5.659094458423908,1.6744689633851098,4.166841974726804,1.1511750342164304,-1.3557233071976633,3.436070000468908,4.987117219817795,-3.8958738831997146,1.0481890798435018,-0.49007275743171025,2.769474333258955,2.4411518090899285,-3.4569503744185597,-2.5579977437012995,-1.7834702583155644,1.6512205540946332,-4.312862772745632,-3.4941645267037487,-0.6312441601739386,0.32599794547096533,-4.978419182532605,2.0916613907855606,3.551472917888003,-1.1207087275449474,1.380529849724214,5.838184937676323,-2.8715351018561304,-2.6296860953054395,-3.6714023147451638,1.231845401805968,-3.9240260283720465,2.3944066763969847,4.6126445269504694,2.631121588770258,-0.775377285161926,-0.9141168836474579,0.6052115292034899,-1.2850971752443927,-1.612429715963518,-0.1791197797303264,-0.251461584448089,-1.105912794446773,-0.7464969797084832,-1.6283061678529631,1.2365050859130953,-1.271623008476161,-1.5373633631822639,-1.7347224880373466,0.5090195886800974,-0.2031362113960973,-1.1988489912458344,-0.7587049081204046,0.4226442332893229,1.8594759128371048,-0.3391079571198622,-0.20865652163992054,0.04178670751598073,-0.27390305654662556,-0.1558046741436671,-1.4066611649756795,-0.5870031933412075,0.3546771641310883,2.55951845,1.976195836,2.267857143
-190106.4398123922,695.2418077847489,1854.4766887906378,1793.5134807800127,1108.1538674182234,-915.4386237070225,11788.662119720564,-377.9786296165857,-230.92866899053462,-0.32218545621231276,12.695290996483415,7.739151894579182,-2.111435524895871,-8.515440111666615,7.902357859760582,-5.0971568313886415,1.8920619735591553,-0.8381123861420459,-0.5779728280288764,-0.5191967411933802,0.6156732710117376,-8.086082007841384,1.491815194879709,-0.12552040250273205,1.5039884836683748,2.557568205341727,-0.6067864990494548,0.7603296806795499,-1.4779530241471364,-0.4811252367182851,-1.6070511087754042,-0.9711922138111229,-0.5429781811318115,1.1225500030081508,1.0020291532958772,-0.385040531001536,1.017003932833093,-0.42534139910730173,-0.5651963877088214,-0.5099140451921482,-0.6787491470704622,0.7362085372216386,0.5292438882902587,0.2611536015090844,1.3210940411568877,-0.46078924649723757,-0.47050795374599286,-1.172261041868824,-0.14857430103607344,-0.8710813873649871,-1.2519831760003866,0.01050517624349271,-1.518220212928044,0.5174851873443775,-1.36186623254975,-0.7257724170217782,0.580392794946256,2.533615344154566,-1.1638718533136778,0.13184163439998117,0.5007325550698752,1.080120129953978,0.7731636363204295,0.06742852171581602,-0.11560233137330185,0.7731979903441888,-0.3886198377853297,0.043704153025475354,0.17160630282687617,-0.4502911816852519,0.25498092434298414,-0.09012012674510471,0.2261732153101013,-0.6940574720043564,0.60894383680489,-0.26884835137740726,0.1620973860043228,0.31830405497381487,0.025795920462924008,-0.3215841495229865,-0.3779547132522217,-0.39844586216895994,0.39995330821489466,0.06989664243978191,-0.4067535862356428,-0.048076896724321985,-0.2635997650855468,3.448905722,2.930404623,3.189655172
