fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,CIHigh,CILow,MOS
-125345.11971585716,-14842.065660352757,-550.0972767849399,1293.4060038198663,560.8143237262113,-1119.0146444198824,3469.914771117565,-505.6260928227328,-147.99195632065434,3.592748215517444,8.18454899895627,6.667884093102162,-3.8273244368831816,-3.3633931068232488,4.18265330011201,-6.36986376205838,1.4030071588673076,0.439805723718694,-0.00460878201061522,0.9871752253528497,0.9144747668695525,-6.739492103901452,1.7003567755501974,0.6570474286402573,3.038032197085952,0.7548353490777882,0.04167279739003303,0.712111347307155,-0.39091674236445045,-0.666450787743674,-1.943936410797667,-1.129679903437333,0.28071050480325943,1.7256628139727337,0.9617918838044415,-0.7472606305086594,-0.8374233155466588,-0.8842809052207505,3.954853907,3.366574665,3.660714286
317597.83088975446,-3485.1645196980357,6551.0128435140805,-37332.044985259236,-37717.59782069926,-22447.373143636316,849.4283033957416,489.06312039304174,-129.08718312863948,57.508657139466074,-12.632660845993708,-4.9105878941980015,-5.2469917301434785,0.7350690973059746,-3.6132634250546616,8.053004076794442,-11.986544645224095,-12.94314114732319,13.250400283410016,-3.020706242861573,-13.276842505432876,-6.9557662092091865,-5.136821425649977,3.417604332004729,9.45473521863045,4.7031778439413525,-7.138980035723114,3.5032700404967,6.520533983371692,-6.986639825350554,1.3427884979893039,2.7719439183457713,-2.861904297603218,10.487931868465498,-4.230100112802917,3.087579145956015,0.952067349548124,2.9247394729532403,2.746840825,2.218676416,2.482758621
309437.3201853756,89263.1689955866,43007.211732151016,496.28682142519835,156.3431935617704,19288.12717601554,-2063.1333151755,-239.13091335138407,-297.39340154766523,-72.48412374696193,25.290548286074298,150.35766157193927,-19.57949019717733,37.1782460235613,-5.553230479111335,-47.05231262967723,-15.332264358608366,-30.500426444818785,-51.28348511239697,48.95986092081948,-8.526327738428227,23.593141199583822,-13.816375443231232,28.83079965817503,-0.7260501606638768,-1.975839410114356,-3.5621235814773264,6.481885243223766,-0.6152108048442821,8.420969365331132,-12.492494830908608,-14.055369370419523,-4.627246792104263,-20.60680548299936,-19.469039417329657,-6.498217185864727,-18.767999171525727,6.008947613399037,1.377270849,1.056062484,1.216666667
-54213.74295760131,53834.446076068794,18474.847840286562,-889.0566471085343,-872.7520085996982,7050.514577257591,-15123.363319398242,365.1106000010543,-40.32068948104972,170.48956019544968,-0.3890221773022034,-53.101325969925924,-26.578924976734584,-15.047338357420513,-22.233783627221136,-16.469238308070935,12.165313247558846,20.022236029138877,-9.334908579554964,1.1602509900937352,-0.061301083607063156,-26.296736775716596,5.460467442208412,-34.392712054563404,-18.557572805491617,-1.7584698876699205,-8.561859128081881,10.335248640143378,-4.103412862592922,34.505466732164464,1.451729349271896,7.855959098254544,17.368302579001526,13.401535464641194,-15.582700370505009,1.0221462998338007,-2.5602845079531766,18.66169735487925,1.387269538,1.079397128,1.233333333
-166880.5504235905,30994.275163915005,-30775.682622414333,9759.988005768944,-3638.324367452762,-3951.8807625740023,112.26104296437667,-554.166717805476,-183.44116164327923,39.914762735946304,13.680846266967011,-22.04339603648142,11.9343815777973,-16.674210434819773,-5.217262527646495,-21.66148193137916,-14.838502485132535,6.320480008140349,15.442718957019201,2.4308533896918636,-21.2847134641907,14.174532638133497,-13.387027304017021,15.144311409751241,-7.01699623500533,3.0866280578533374,-7.6169410416716135,-3.3108529766053847,-3.0500834712725884,-1.1333907916598018,0.40440902641166493,2.296104212681765,-6.767475583759355,-1.7243730854457369,-1.1144718733587893,-3.4653912733326813,1.1745000603641809,-3.0891717676722132,3.523768328,2.976231672,3.25
-190114.2177099819,696.294050028047,1851.0884203254068,1792.7224307362915,1108.0768412818713,-915.9344445931858,11786.19133196743,-377.4673450351413,-207.98275539885375,-0.7218834208210645,-17.840478686871375,12.258911493842996,-2.036853379981975,-7.782305955227925,8.229217772355375,-2.5131903090408882,3.3893709849765465,0.4555587423369402,1.3142697225736844,-4.605491172122613,-0.23545533015293063,-7.826655671527488,0.7398730751255332,-1.0883141262888585,0.20031316771089494,1.504922058776024,-0.9277196673343264,0.255616017107704,0.9847861384568309,0.040893385044518414,-0.08263772630050083,0.6326253241972967,-1.2544475023060124,-0.4249976992849875,0.25418787858070097,0.6095125453124098,1.013969595488095,-1.1978147691584462,3.444807906,3.003467956,3.224137931
-111800.11377080974,-4246.2275630524155,-17617.129714996852,-2589.876520845544,801.9620125546174,-2726.287268740185,-1995.7596943553174,408.0176108533181,-161.89575627198383,15.662825153636529,-31.377437804219053,20.445702170835872,2.430080173882749,2.268046527228493,9.516185889405092,5.444574416237498,0.6112599543480445,4.398728606011067,-0.033091988290058834,-2.5599270330976918,-4.120586144960686,-2.2170336381025666,2.0898919925443193,-2.2615157369854813,-2.5844288628432563,0.09936188710653582,1.4424673540106208,-0.39008119379283884,3.192335357967821,-0.4642879940843867,2.349010647015583,0.04363149966921867,1.545578301762977,-2.4095622013876987,0.9511874643245096,-0.7154491647200137,-1.0131776793552634,-0.22495680292823347,3.91045444,3.503338664,3.706896552
-177088.98264742058,11232.900392403239,-15229.401396701727,-2091.6888881739224,1344.1801453917121,-2533.949006171068,6278.2945520554595,-463.684085878586,-209.2512984891566,7.879651784730868,8.589136118512457,6.817128479866386,3.753507654452685,-9.861613597358957,11.495883518584888,-3.0441362102830665,5.138999498272885,-1.210976687977237,-1.6227201999901173,-0.5062863194350781,-0.9525705974053961,-7.380027906760289,2.8564646770716178,-2.003753140799023,2.685417412922039,5.694408954083695,0.07764414938326064,1.1631796841601167,-1.7722965901019683,-0.4411381067104875,-0.9198192269708808,-1.977731478174074,0.059386742839131784,1.1625861999205873,1.867948905097375,1.140602482913006,-0.6460451108848876,0.5577317391569695,3.324814232,2.847599561,3.086206897
36943.09035456148,3017.010044151185,-15034.833737702269,35594.79390084387,-12361.328100780765,-153.87096373427278,-8241.562767209765,-641.1976359232598,-76.31618241298408,-39.304173775888636,-15.472178913268564,-22.178243924223676,4.590098154207099,10.837231066515336,-14.159491609091777,-8.507085255508045,-5.873681113353462,16.91513897514124,2.3700258560119174,3.89336842529929,3.355892247105377,-7.852374229334155,-2.811451239234893,-23.139495331671696,-25.401757648315407,2.0757337147937887,-5.292686232666154,-1.6050779641712585,-15.686712032794677,40.2751768854042,-3.24676665250278,9.589817979645266,8.81284627472383,18.723598398691916,-19.08104169411601,-6.140336031951018,8.151399674043036,12.174874376189567,2.646890722,2.056812981,2.351851852
103837.30728488127,-4252.593833247919,-33681.6057433912,-6814.793960919504,1238.5424890811516,-796.332198161921,-6483.766524191377,-602.6593314206973,-22.01023017592619,-47.459111668257734,-23.316688529184443,-7.688635113276211,12.922931926640938,0.7263651080250052,2.7075587761455915,3.9449186604165116,5.406185978857371,-1.9603476970543485,1.7900485657242797,0.19309887688631303,2.5812392050968733,3.1245521153451206,-4.95528981368564,2.120223046330654,1.3755753662216634,-1.1159816278161787,0.010391893091669827,-1.4915176035405193,0.8306005424629783,0.7556066744265783,-1.444306149274315,-0.43051453209432017,0.13971960488609614,-0.5396049285384193,0.324079228474972,2.324822674448385,0.6732564240940823,1.5361321292493133,4.592530589,4.157469411,4.375
305227.31577851693,30128.480711949036,8409.690202032902,51344.89811167684,36427.10278389934,-14881.99517131315,-11829.070419245689,360.10875309999454,-493.4732468818316,-25.665658197182253,20.605968272768838,-76.21881671264649,16.780713531455017,3.820741677919336,-29.72704154046806,11.494816928794073,11.760619772654705,13.518179240149854,-33.469966879000964,10.448159467966878,5.379359685882934,11.786309826077627,33.09997530247011,-18.962191631034347,5.635358198633609,4.877519943464317,-0.23862110178869048,2.26579181746477,-2.0198485590420274,-6.724669400005517,-8.516302007548603,-2.5298354495916904,0.7227683685730337,-13.335116009677492,3.122878306099874,1.5113939615359233,-3.513978311504201,-7.283040136674644,3.764962853,3.028140595,3.396551724
-56563.32933247321,26534.509733067654,29185.676392476802,14663.104679990483,-2252.0243166520854,-31809.277535131238,-9714.003747102768,-747.8210618165522,308.4371313262432,-48.8002160258809,296.7366709879728,8.919096498400036,-24.58641641155977,26.356650555919945,27.793095961334714,34.20032097497052,-25.207047503539663,15.263392858838495,17.932281910289976,-54.062860226539826,3.0946393557103598,20.924590351631483,-41.996563340211964,-19.010035251201405,-5.200586659887259,-17.516825040031513,21.23249934932749,-4.130982655854058,4.548009797160236,-0.9266864238994647,8.773689452581356,-0.4366361236733825,16.362672250418672,-2.7198482591282622,-5.478527371268412,2.1509323298091205,1.3223291271963076,-7.80938316815992,1.400678788,1.15104535,1.275862069
185503.7219477987,66690.7337763528,55513.50537891803,3833.911673657408,-1253.4162644200305,17511.58352215823,-9740.315514383637,-411.29255613590897,-248.72464944596948,-50.76560280513819,-12.577857570169337,110.28323369631758,0.2714974416402669,-66.17603085432853,-0.264311517000203,94.24955261112936,-17.2732820706078,49.965887441983796,83.95386606916406,58.69038149314015,0.4810431443404309,34.46020995256624,25.90659445231679,-17.931207992105335,36.798654743208786,15.885268173587727,-1.2239223310236973,-14.885594230775489,4.172662659824391,3.3981437538657437,-3.2806622688125944,3.8688346127266278,7.570991918191947,4.551653750623317,-1.9570735418390395,3.9046499831583255,-5.403711362480478,2.628672032343511,1.26447695,1.068856384,1.166666667
-48589.140470190396,-48122.91316287425,12805.278004868329,4261.973145524464,-668.7992030794604,578.9998940271328,-3466.478848527386,-610.4194372244133,-43.99335344397547,-46.7647802787902,-13.365235243318866,4.852627912081131,-7.184717712544543,9.390005753879363,-7.838119744488571,-6.674207515362006,-2.117909710823366,0.5824088431274904,3.4705598556165604,1.2816085141995817,5.891994347294932,0.6914636223357264,-2.747207965769532,3.1283696844619926,1.2276213103621358,-5.863688582549418,-1.4659537247708199,0.5063911192565709,0.3094148879060144,1.169025540826931,-1.8318472179592027,0.21498922661360043,-2.830787931160807,1.7909519916457983,-0.5502475038544061,0.49379525896093,0.12126261973389506,-1.4554991856577577,3.799760206,3.165757036,3.482758621
-102740.13104542745,-3260.8968369153813,-17240.388383105084,-2545.4157845415657,898.1551503639679,-2443.7711388592097,-903.6443111182142,-564.9472035595196,32.15753836970216,-5.411819291457752,3.920090083884945,-4.206651600354808,3.7382159934734185,-6.285509521137905,10.894707746003494,-7.559053025627036,9.189935253216179,-2.489600462326644,-0.9871608382860917,2.0047713930754716,-2.9324542151594652,-9.369892673698576,4.265116608167033,-2.584401159655925,7.3995612616708755,3.94672176100979,-3.3462746007567485,-0.37098193557883924,-0.28863725734074236,-3.3563635341920803,-0.7637674240143857,-1.4791973493363046,2.0745773606043487,-4.237762468346156,0.7011105767960542,-0.1045360987226034,-3.1714657253359433,4.295060596280594,3.720526178,3.246140488,3.483333333
-88041.57726270016,7414.188617751015,-34175.46558775512,-6403.6003223742955,1151.1998484856913,-4006.630758979575,-6196.011654332354,347.72285414512777,-152.8734000640806,21.79875798351122,-28.433279804618895,15.627389382550758,8.303504518425996,-1.3247319250602534,12.330250621952967,7.385012363100649,3.487474567934216,4.011552702291195,-1.6533005663719968,-1.563363231228972,-5.989898357355063,-2.452326468516925,2.489865286071275,-2.975449957022111,-0.8139373234000307,1.6579334877942769,1.8366904153382233,-0.8039141853560918,2.589213020261046,-1.8918354038463419,1.6942614492859005,-0.7263025694413241,3.007530870120131,-2.7000774227684965,1.4370618947845504,-0.8104858948112975,-0.9944292201551305,1.4372379023103383,3.94604759,3.313211669,3.62962963
234048.4047354382,-62878.92683894077,13983.423873551306,3807.0111722439874,-604.8325400255382,5495.357314085508,-1986.8032729219153,-506.8149262052279,128.04540715323677,75.83231659771997,8.696984146328647,8.356910579198802,-17.279994253457136,2.55942980810581,0.2884963548932523,-14.010271881699612,-2.0648530103626306,5.2884037461220474,2.188461055643057,1.501747218701951,1.3464459388493857,-6.42480141147762,1.1761267962105548,3.8206255662503303,4.404830627093895,-2.9296749713924166,1.2641216597092444,0.3926774823752423,1.7350555557918055,-0.22809099553374915,-1.440315248313645,1.4991394654150576,0.8847439729246844,3.212563089439192,0.9777074862257209,-2.876640337965835,-3.6217527647683037,-4.3619895395824,4.392735837,3.814160715,4.103448276
