fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989665,-25410.006765650047,-7633.30776318267,-24941.31804778943,12721.709091305593,8548.16992003185,-301.5012528387836,-210.2820954830269,42.337935678382365,-2.3703887093142946,5.430859649235945,-0.3644762194355241,-0.8000090354247015,3.688072930788459,7.728801911990014,1.4801301611366773,15.028038711213979,-0.9939014466550001,9.48273913638064,-23.996269887488324,4.901344358730104,-16.451108467279038,-7.032567811535152,-4.145897637869914,5.969337461141153,5.313060781571956,1.40831780825247,-3.034224784680295,2.4075344889711694,8.099097620611674,0.14695675222091753,0.4694254508363906,-4.656155498469483,5.794130298420679,5.084001536559554,4.3616264985458075,-2.004235283840172,1.439553673356452,-3.30086361888014,0.7446061689032833,3.361998416154699,6.574767421648049,1.0309711673338766,-1.1044155384387169,2.57557761085078,-4.2789482413558195,0.8454141448604466,3.714152864327992,-0.7798036655338764,3.9378219797740805,-0.616329320183029,-2.1383425941139143,5.6184487325414265,2.588996542764177,-3.9784886533446815,1.6894745401969644,-2.4100221398094197,2.0124543767043876,1.6582122777980282,2.831137154632766,0.390248202745638,-0.05103437255417916,-1.7761621968696102,0.3566614971332221,-1.6525769122911658,-1.128966093437904,-0.2601795985902409,1.0460794999441858,-0.7195751622942277,0.960725552797832,-1.6013247667184813,-0.30537802047123386,-0.4268726373954126,-2.426774063827394,1.48012468327766,-0.22354063116541986,-0.253612079738727,1.470736312485285,-0.40782779861142465,0.41390863835637637,0.03566607911377735,-0.19380937812074248,0.5638286827603898,-1.0060533827882134,0.772215794415548,0.09605100475195366,0.32663759612429705,0.22193443097307536,-0.8770235349195171,0.04520782505640969,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107801,1825.2229904363319,1789.7435154970547,-1099.5449269987284,938.6065054827059,-11692.76348191119,374.42029588886504,-13.665976903612442,-20.577049624806772,3.5485002943962347,5.22129962728916,-2.250808039908613,8.796475153292729,-10.588667060813716,-9.526729503432893,10.432984631607924,4.432457280770371,-6.258055173990229,-4.426203703193419,1.1904634896102881,14.891150616174954,3.233719836491743,-2.8620125175900135,1.9922862501256442,2.3918539429921113,-1.6892071308741978,0.08909541482052867,0.6726207292679414,-4.593137647533116,2.9570534277209712,-0.6480123192438019,-1.2260177124138423,4.615032993238595,2.1997663957522886,2.331395441801757,-1.27182369184574,-1.8501164595222142,-1.6453250190431725,0.7790553690096739,-0.711339926531624,-2.771171638435941,-3.353518309394841,2.7458293041460244,2.1422273583923337,-0.9669163744131603,0.29892565600063836,4.391633381891283,-2.7887131095793185,-1.913042854559169,1.4786496103490046,5.901469760151733,-0.4736022501406757,-0.539614515115577,7.714247274575778,3.822826770177812,3.4244213827635748,2.20889523382757,-3.0664735881728085,2.740388986375078,-0.6802790921379186,-1.3067340138665136,-0.7507111348097478,1.980175054787491,0.559144202256094,-0.9521896714152119,-0.04656761756279251,-1.5428089422541251,-0.7280122439352213,-3.5038527301800007,-0.23625173852167705,-1.4961637495252134,-0.2635210486731273,-0.29298299282412044,1.5031682297843718,-0.81799892963947,0.19372198233230714,0.7703268860216255,0.8895483348502736,-1.4819151163743887,0.8475918454887305,-1.2157513817653982,0.6471288040078332,-0.09323014991508054,0.23570258150770795,-0.4297389455270459,0.061182794625010715,1.0360876044928038,-0.19818612340225744,0.12271333812749619,0.11196424601917833,3.257015236,2.742984764,3.0
519840.3157679629,-13560.84445009936,-9573.809645649511,-2705.991167456865,-2616.5488342041754,-10197.113459986194,-17831.151732467843,72.02086521458735,131.7922185738021,27.667316004666983,-32.721287210299124,-16.276635620537256,1.4223694280471733,10.428742847096176,-8.633628493100185,-2.102741096428826,1.8341471349651102,2.1270773385848623,-2.3154080824664733,1.6888533862427666,-3.6088013864511805,-1.630688713270813,-5.139481524402603,5.134421488356085,-0.5070597898532746,1.390689344340159,0.017945616231267707,2.3819783598118103,0.054417644140568995,2.460128660795391,0.451075942294047,0.16329327124922566,1.2188917866561524,-2.320272734785616,-0.888117190749236,-0.13470816376621064,-2.408287363178725,0.21625815314904132,0.4487454488662961,-1.173274063486147,1.2947888539027614,-0.25743443262886045,0.2882199512851567,1.002166284577922,0.6321934022259648,1.1515381352263876,0.2336522883609164,-0.2767692779339852,0.8832365729953148,1.126164535255501,-0.5528860279949841,0.13549078078817622,0.3529172334199325,-1.7381610169866588,0.5793503322336208,-0.15650836055957904,1.358831182534375,0.8197275225656078,-1.8521416587781003,0.34855012302798455,-0.3816347948425544,-0.043186311253965944,-1.4260490081351587,-0.23170914170388665,-0.06784843179264947,-0.5352067322205274,0.18691236055607183,0.6710989577448152,-0.05712637248141785,-0.22237360431008438,-0.3841699986161792,0.26834925734402704,-0.13057087320285365,-0.0126616397434514,-0.43552530846734316,0.6472911711789807,0.31594897059782323,-0.05739408661831736,-0.34510247719969106,0.07370752799237419,-0.18519449887701578,-0.19322809881210368,0.2868107950753242,0.12335486121968503,0.24180086057533265,0.23582445036084657,0.03448968784766795,0.08035493529838927,0.011585139260634605,0.2531358233108655,0.14711833439621097,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.89926542502,-35785.16322192121,-7061.455555444038,-687.2164349687266,2388.2254225573515,12668.329366015081,-274.9564062878876,-20.814828108175135,-35.92463623978219,14.692371820604915,1.231787769513214,13.320668204410966,-6.321199332211027,-3.185742976204752,7.218843712834436,1.8191010564392187,-1.1274670981774644,1.397706590361904,3.8490418261623986,0.7257648978925642,-4.656814560193529,-1.9173054602458035,-1.1916863930229,1.9510900354838774,-2.6483694507555793,0.28162961137812503,1.1817039756672008,-2.2925760905705013,-1.9099505875640532,-1.1614643822168982,-2.195650923695615,2.1761665460670683,1.7605652251685115,1.4919127426787846,0.16996256655283265,-0.30744466213722954,3.282022313957887,-0.09636601773421292,-0.8619395072172772,-0.019423096294549438,1.743628345073778,0.6264438539367851,1.7051578055666863,1.8054708813847913,0.0688462098261606,2.0772828093622437,-0.6699526553206707,-0.11831313934543658,-1.9856999332176957,-0.7436932534972064,-0.8284991094508425,0.24899585649496098,-0.4293466557330422,-1.1408904131728466,0.9441082688656133,0.5738623115171435,-1.1422490726939745,-0.6156342603690469,-0.03837574708328484,0.08634239516186587,-0.2540813259425436,0.9845065359727052,-0.20974669923764105,0.7869124169313281,-0.10842611011860744,0.046518817473258624,0.4531090502785347,-0.7482354833914443,-0.5326660220741672,0.23470373360941396,-0.9369331632386613,0.1010774305130354,-0.5288525045530205,-0.20061335208101258,-0.8522977443191038,-0.05481398267142172,0.08957237941502703,0.1198801735508108,-0.409648987008128,0.3069194176252116,-0.06316405834714596,-0.7777919437797072,-0.9688631313590463,-0.21161132897451054,0.07317160563896488,-0.42317140296545847,0.3393062021685264,-0.3769928297245,0.5975789659943346,-0.4383714330329723,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858166,-21798.10038505522,-6011.289906149996,-4101.71228466617,-12190.475770455241,-26349.65499695717,-117.94943480087977,134.234097696798,7.278243137573456,-27.485833996900215,-24.15769325357402,10.229552531864481,16.653094342386662,-12.68179472463411,4.563911377203469,4.15319940424128,4.572745456293649,-3.062786568198922,-0.6490324538111059,-3.728604319964421,-5.615166533781235,-8.345625469685142,5.425034578630857,1.7129634450027234,2.3993785257994986,-0.683248102443751,4.392605706956101,0.22621691514158998,3.6484098093770134,-0.466627391689854,0.8040156642902323,0.8742266713484245,-1.1514054282882864,-2.364918874716705,1.6481132354335328,-4.725103754186821,2.2083941079661957,-0.9110886403349325,-2.595670502082562,4.113165186880426,1.599137500855117,0.05027371133729173,1.54661545109071,1.7410247156963752,2.435385525284097,-1.191475179780765,-2.3637990070401105,1.6876346145147867,-1.154929516835949,-1.005643418997784,0.44892318812487764,-2.0329133626285705,3.027390548361737,-0.0283666232510386,-1.558573587971657,0.24173025308187127,-0.21419752939305897,-0.9804704188938026,-0.3346019753749782,-0.6375534197442266,-1.8779805232725941,-1.74299285046046,-1.5452007726693855,-0.444808832974366,-1.4632550263707085,0.8334865324875843,0.6928216285831756,-0.5481072452631339,-0.09466580196195855,-0.22866074088250865,-0.0914179399733721,-0.14786918664188484,-0.5507204340502017,-0.13989194128547372,0.24698617018302815,0.4155694989651766,0.5344302847908445,0.011669080811380541,0.6633900625915069,-0.18518173485235206,-0.17800771282804478,-0.003518212743204153,-0.3284174275011795,0.5212941844968272,0.5067637157941665,-0.07670225305887357,0.32889806258789084,-0.13369301730979305,0.989485160017692,0.14453212057603335,4.804087,4.368326794,4.586206897
-155985.7936099919,-27251.663447120605,15728.837560403255,5074.202109515401,-138.71971717671337,48.819936614786236,-6853.808260112961,461.36743040807244,-156.27617828980698,-1.6974391869418086,-19.257780511200764,8.573076295950688,-8.890034894839511,1.8454905313290884,-0.7011063575653866,-10.293317344668846,-1.0176650329876966,-0.33123441891629446,-0.10173532445590593,1.3818760981085318,-2.176789021978364,6.883968067937623,2.0886409312394534,0.6703744956658603,-2.5999040388476704,-0.788603649149763,-1.111574166712953,-1.0278024574590536,2.2019622311078857,-0.2783431653635134,2.416477155742576,-0.4107924850203669,-1.5062274860803153,-2.142129043020635,0.6911415233438554,-1.0438786467916854,0.3276806806600684,-1.5116721975748457,0.5487611208756741,0.07449677319591218,0.6296473620324533,-0.7583021103147776,0.23563943668713,0.6123383324585089,-2.360974215503618,-0.12763616801574973,-1.662380313570535,-0.6082688584685124,1.8068540926971988,1.0611833573138474,0.21553992668082217,0.13460176297628923,-1.70784084772329,0.7135685339003802,-0.12677178260440555,-1.2765525510334552,-0.20357708479914896,-1.5341037216591786,-0.4082771984897258,-1.4815924073571585,-0.9276392869051652,-0.6741216610100698,-0.08375890716098956,-0.7640089045173115,0.5745158406537586,-0.9139504707377032,-0.029926237379857768,0.33506701702088876,-0.5997163415081317,-0.2617514044025083,-0.3961153498602218,-0.03631721575736675,-0.20795095173482495,-0.4302041018384212,0.32172361941589367,0.9473829109132481,0.2319530705288262,0.01880528772520096,-0.07184378311970452,0.42305403700681493,-0.018949753758463347,0.0722083158524708,-0.3916004780741151,0.2898599254266756,-0.15177585549079597,0.4383930301593634,-0.26352616465130146,-0.5381931184699676,-0.037176038352031,-0.30177733343689805,0.3964191207724382,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.303415437626,3720.247692908027,-11071.459571656216,-1125.269990235551,-40598.87201190733,4146.316027632568,402.2112499372898,-224.27676462375067,-71.25589114885943,-35.7979343731412,-22.76980202961808,-17.923988493149373,-7.452555266545492,12.18855609206912,4.556204604134976,-2.071457345752895,3.7023205001518544,0.18014173196722555,2.8533885946028974,-10.46260575756266,-3.2450359722426882,-18.03081379479941,11.160711459332814,5.975418348077178,2.6191507286191995,1.5440405032509457,4.943118342434135,-3.071010375736279,-3.756552184706969,1.3152888833628864,1.8056473808245068,-0.11025352915456682,0.6747099726734441,4.587790992463095,0.9550931362282122,-0.11116180446819436,14.301264329965349,1.50163161701093,-1.2378355833968138,-0.9260088372490474,-5.911058736428032,2.61035776310847,-1.5066306363249744,-1.3075321962531448,9.491635578627786,3.2327862441632313,-4.21425183971544,5.399556668391835,-3.905785067959646,0.7652770761001306,-1.3552514822990245,-2.8214832932939524,-3.7631754329480613,-1.8503939962075104,3.9475358776966956,-0.7486321227534865,3.067696483108643,4.69251310692864,-1.0081390107971675,3.0390435925781527,-0.3163907797997606,-0.19180669807925763,-1.285809326000664,0.7959612873262326,1.0950283756594197,-2.0348506552670744,-2.3720353252323547,-0.3497336174048286,1.0368572075651783,-1.012119889959216,0.7699364237572714,-0.7486746433675545,0.5806405948787315,-1.0660057449318339,-1.5717954000549343,-1.0978103715080638,1.179645531046388,0.9253745855716263,-0.5680486475035224,-0.8864709963552398,0.10870225973283229,0.26703491575843236,0.6370024322913546,-0.712832872245936,0.4987408004441367,-0.3528707220883523,1.0072099630482823,-0.05297052202654017,-0.22892271107556264,0.21671853754163437,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615565,-15281.928159228615,-2096.79246740185,-1328.3044122466242,2581.847779639426,-6092.91850822086,-531.1698491654577,-245.04798988006496,9.499050760087341,-25.109618963998653,10.451269764659527,4.441364875898487,5.468661407998539,-12.537192614125797,2.0880512302960272,0.8830053066674917,-1.0913346233728953,3.465940676394626,3.2229115051728714,3.586148158943658,3.939938921997465,3.8732270031069143,-3.05665097489447,0.8017528891553747,4.2321576839881985,0.7009818202546328,-0.4442487412910082,1.6785209156971377,-1.5030491392978638,0.04865841448920924,-2.7616224494961368,1.5773710364573383,0.3853038239684293,1.5644764539031935,-1.2462170741632026,-0.2102985559465652,2.7192281094003317,-0.1549320326991158,1.0647625901571416,-0.7718961745778279,0.9702898112863603,0.2016077008950051,0.4030573735626596,0.5192168612030208,0.4736932289722944,0.5152738108727136,0.13363193631379935,0.6044710495801058,0.005028045323069968,-0.7926139110681939,1.1921974796298629,0.44658002033723454,-0.5525170505794252,0.010980930616040744,-0.0331786235479872,0.19762367205469444,0.05177078099981884,-0.5189500343157056,-0.39866183868413463,-0.31539640852193496,0.7134928742774597,-0.1431861282628553,0.6628063783405838,0.07968800185471843,-0.35712967573363164,-0.405443406473058,0.07352960616699165,-0.14946593147694026,0.25126709655472845,-0.3971066782143829,0.6725891932683689,0.3852656629336676,0.28349301400048615,0.12884447474773178,0.787529881581306,-0.044527450855324335,-0.5606101995072449,0.0719102374375773,-0.2321199286138621,-0.2260419984588842,-0.2563126850791824,0.7177507615383011,0.31238325668996925,0.37120663604658705,0.21030278323702237,0.07667898919714666,0.20642464825421183,0.23435697764874644,-0.3799369911305601,-0.12973519367676992,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952707,-11133.250748088774,-2744.842320343732,37080.501734018486,-19604.60689361913,14047.280940940489,-419.8202340999603,535.5186392620998,-43.304578251915075,13.781650770694588,-18.94661403099874,-43.8642515253477,12.738761111466756,-5.522392055358416,22.936551606924375,-7.377521929540239,-29.941878746127244,-22.869023360745125,-7.1594386614461705,1.660799194621509,31.740474851697506,-1.0483561897602516,-27.014539805920005,35.14981887109312,-7.409813724540152,-28.31410840571933,12.421433002515759,33.191583780027244,18.26746557903675,15.210660613912719,-14.819539865586929,-24.99952613389241,9.096357230661663,3.535621502262005,-10.083973884760324,4.270442028775,-18.07009339752754,13.787821118185773,-7.845512943495821,19.916192602693368,-0.6296693330025023,10.103846597384415,-1.409211676527108,-0.04826860766980187,0.031146032735487324,-1.8288544500505917,0.8169974825361525,-1.8734621345675344,-4.309876194381339,3.3415625212427704,3.583534468737142,-0.41612959757868295,-0.9192050485410725,0.7941861720775192,-1.15178291082782,0.5246830077352791,1.040694275544756,-0.5818386970716088,-0.259973453889457,0.8314972402395614,0.02142239381713012,-0.05369930826620201,-0.7736951757392552,0.10996703214346674,0.537030916496414,-0.6332373808888039,0.9269952602658037,0.21732931254174037,0.7092944668440203,-0.13881456553121982,-0.005302057075604915,0.04855028212692674,0.41146328612426464,0.28598989354212895,0.037448928641618966,-0.04620332052125614,0.04740254804810832,-0.06644673100484041,-0.19220946647494005,-0.026415945666061546,0.013997448520251466,0.1146403700617237,0.11845083091726827,0.032636916743903274,0.015909017470239192,-0.12550465531584,-0.05995228570568631,-0.10730689795712722,-0.04716491616562901,-0.10071826409961998,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403417,-15229.40139670093,-2091.688888173643,-1344.1801453921412,2533.949006172233,-6278.294552055487,463.68408586458656,-209.2512984519296,7.879651854056382,-8.589135893746711,6.817128605640479,3.75350775870737,9.861613689940054,-11.495882834471098,-3.0441356999009472,5.139000050178801,1.2109762471801153,1.6227210291226655,-0.5062864336912526,0.9525717349926863,7.380027085536456,2.8564649808054523,-2.0037526617834365,-2.685418423328035,5.69440928746458,0.07764487592425416,-1.163180662466833,1.7722949822495984,-0.44114023279810727,0.9198180846839206,-1.977728796981771,0.05938796279917149,-1.162586645378562,1.8679473748045676,1.1406030019371416,0.6460455056890021,0.5577314149727572,-0.07979122374033973,-1.5615761168238316,-1.261799116981674,-1.1848984916014453,-0.815491694962854,0.6075378545057398,-0.6692426973345552,-0.9666323860156825,-0.8992959236494992,0.8400478214833846,2.683970743057075,-1.6760128366405567,-0.6305924010345318,1.4583806299965736,-1.8060034969802945,2.0186698280788824,0.7615855806159892,-1.3488439927124123,-2.2525349240624912,-0.3805387878572055,0.3534174741664576,-0.1256356590553145,0.021591981549237114,-0.6609598213422765,-0.5156943620793476,1.4193518093913136,-0.8571115234288011,0.1691698672388436,0.6741648267213439,0.0824858788027173,-0.48032746198427295,0.3129846538510512,-1.1871048215052973,-0.43418435344147854,0.34806921915978195,0.7159253587484365,0.30185679764139617,0.22547243273262377,-1.2370621400835173,-0.2911350458473169,0.020243580952871102,-0.45822483957022014,0.454476297201398,0.21017424540627816,0.5675539148592311,-0.34457276667447373,-0.5615494576844136,0.5239393472699775,1.1539436898577051,-0.3345546976817292,0.409590340074005,0.4479063708884161,0.22235309807141374,3.324814232,2.847599561,3.086206897
50030.008054631486,-10113.997947689451,-35856.49758970928,-7070.235058568699,-668.2179192098779,2441.9449831014404,12881.309331455226,-274.7289561193779,139.77415770725966,-50.99456045242385,18.223683295817267,-0.6449472810464554,13.212484469697584,-7.152106612468564,-4.622596368610333,3.343655790524743,4.010889706859805,-0.9177599279531214,0.5021269835682869,4.386049269232878,3.724954272745881,-1.1864713635048245,-0.13967683227597275,-5.986586591779232,1.3726891634050897,-2.1314615914900465,-3.2525567309720835,3.040587910006174,-2.4910826720370425,1.375966032634531,-0.001534566906746278,-2.5276855930098687,3.447746519785242,8.023850554348439,0.09615424808124161,1.9428984404321554,5.093133244263417,4.184754368734402,-4.11663736336505,-3.007665705062342,-0.8296490737942412,2.2905940859171072,-1.9671698086323883,0.6514987047757409,4.902938711752667,-0.18331397867344892,1.219568171975809,-2.7540340840406636,-0.7305405872431396,-3.298289356610945,-1.4447125677441226,-0.22203458799042436,-2.138767685772539,1.5632575019847077,0.802441026055808,-1.1401844519327444,1.8077335835438004,-1.014543876511045,-0.4146987589593882,-0.33151942880898644,-1.181346330328182,-1.3804396267997707,0.8243107499209515,0.10027593401622019,-0.622317410585558,1.3326000916865244,0.8338044511644191,1.1893405868530744,0.760751418164301,-1.2368124500783069,0.2573321950226092,1.969204513536123,1.1218702364264497,-0.5502256104896476,-0.8350914235704385,0.17780357202066766,0.8378671066912811,-0.8403282045974229,-1.694663520121895,-0.75688118189306,-0.37328379322983885,-1.5890215571355688,-1.9544878529627128,-0.27730967906124493,-1.1560042418486451,-0.4419216918874606,-0.21491462112322648,0.6268816406069181,-0.7033041788424403,-0.7221413594214693,0.06950082744144088,3.599130983,2.900869017,3.25
