fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989658,-25410.00676565012,-7633.307763182701,-24941.318047789762,12721.709091305707,8548.169920031782,-301.5012528392849,-210.28209548557146,42.337935669281684,-2.370388717636459,5.4308596433903835,-0.36447621882961223,-0.8000090440197742,3.688072922133579,7.728801892028076,1.4801301773250843,15.028038580567994,-0.9939014426392788,9.482739333269945,-23.996270287976767,4.901344333005137,-16.45110880753925,-7.032567767273373,-4.145897783516307,5.969337417451811,5.313060737156937,1.4083178617512921,-3.0342247527953514,2.407534459318711,8.099097514539178,0.14695675014150417,0.4694254432990945,-4.656155296665938,5.794130718435218,5.0840014248534064,4.361626226125517,-2.0042352316038508,1.4395536270194957,-3.3008634921958113,0.744606087089713,3.361998263291356,6.574766511956033,1.0309711027448556,-1.1044154666984582,2.5755777145189964,-4.278948423995482,0.8454141823487255,3.7141519188869743,-0.7798034217684537,3.9378248646314935,-0.6163292206353795,-2.1383434322358847,5.61844746545396,2.588995936156259,-3.9784875903295593,1.689474009520113,-2.4100212995400967,2.012453660144681,1.6582115650897415,2.831135855115051,0.39024799385966413,-0.051034342604688816,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107839,1825.2229904363412,1789.7435154970633,-1099.5449269987396,938.6065054827202,-11692.763481911139,374.4202958894776,-13.66597690377828,-20.577049620354636,3.548500306858149,5.221299621658397,-2.2508080361441727,8.79647524775936,-10.588667036093565,-9.526729478533506,10.432984745849948,4.432457242266587,-6.258055148982825,-4.426203795316639,1.190463509545139,14.891150538085988,3.2337199033193103,-2.862012499611733,1.9922863201705983,2.3918539253660906,-1.6892071167106553,0.08909541819884495,0.6726207221179483,-4.593137590740556,2.9570533891117194,-0.6480123100720446,-1.2260176928586457,4.615032793370018,2.1997665553278383,2.3313953908702967,-1.2718236124091182,-1.8501164111697668,-1.6453249661154246,0.7790553389896944,-0.7113398486250547,-2.771171510881646,-3.3535178450879393,2.7458291323607207,2.1422272199505086,-0.9669164129236706,0.2989256690024403,4.3916335774335895,-2.788712399067632,-1.9130422569110455,1.4786506953291343,5.901468810489148,-0.47360243647958783,-0.5396143941321817,7.7142454642673925,3.82282575022679,3.4244203050491686,2.2088944621875073,-3.066472496910934,2.7403878066590175,-0.6802787802387263,-1.3067333077801293,-0.7507106961768173,3.257015236,2.742984764,3.0
519840.3157679629,-13560.84445009944,-9573.809645649508,-2705.9911674568825,-2616.548834204189,-10197.113459986313,-17831.15173246776,72.02086521470486,131.79221857538403,27.66731599868896,-32.72128732521052,-16.276635602979432,1.4223694256680728,10.428742959092405,-8.633628472945787,-2.1027410909220716,1.8341471550468793,2.127077320093134,-2.315408073204794,1.6888534213562862,-3.608801446678356,-1.6306887047188965,-5.139481630645411,5.134421456124426,-0.5070598076718749,1.39068933408796,0.01794561607713476,2.3819784504498984,0.054417643566890564,2.4601286303789047,0.45107593637732757,0.1632932689375175,1.2188917672060666,-2.320272634283668,-0.8881172552277243,-0.13470816091597612,-2.408287212810729,0.21625814748159822,0.44874543441753967,-1.173274018293515,1.2947887119915023,-0.25743442072954187,0.2882199113416723,1.0021662218751792,0.6321933613755346,1.151538181180344,0.23365229838016108,-0.27676929032101605,0.8832363479845831,1.1261641834188365,-0.5528864341095686,0.13549075908748937,0.3529173722633063,-1.7381606279627282,0.5793501952240773,-0.15650831659680156,1.3588307546871639,0.8197272358140002,-1.852140999590108,0.34854997220324735,-0.38163461896283785,-0.04318628760279901,-1.4260481749030114,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.89926542497,-35785.16322192133,-7061.455555444061,-687.2164349687794,2388.2254225573615,12668.329366015018,-274.95640628833945,-20.814828108426365,-35.92463623201218,14.692371872201324,1.2317877681879121,13.320668182130953,-6.321199400096869,-3.185742968759567,7.218843693994164,1.8191010763610045,-1.1274670883540607,1.3977065847808223,3.8490419062847994,0.7257649099405865,-4.6568145357628765,-1.9173054999249608,-1.1916863855668005,1.9510901040672526,-2.6483694311810746,0.28162960904354534,1.1817040206607443,-2.292576066265249,-1.9099505639331495,-1.161464366996951,-2.1956508926178557,2.1761665113534088,1.7605651488723566,1.4919128510069894,0.1699625629229599,-0.3074446428805431,3.282022228119299,-0.09636601460117973,-0.8619394741199065,-0.01942309412368637,1.7436282649856674,0.6264437674142636,1.705157698954083,1.8054707645828183,0.06884621264034337,2.077282897941408,-0.6699526852844297,-0.11831310892539473,-1.98569931294951,-0.7436937987789451,-0.8284989761698593,0.24899595396019544,-0.42934655763860063,-1.140890144634171,0.9441080176751205,0.5738621311999385,-1.1422486753356362,-0.6156340399883048,-0.03837573019656622,0.08634235620580234,-0.25408118853479267,0.9845059607477251,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.13917385815,-21798.100385055186,-6011.289906150021,-4101.712284666214,-12190.475770455401,-26349.654996957037,-117.94943480107305,134.23409769841143,7.278243135996924,-27.485834093425584,-24.157693227516347,10.229552514755168,16.653094521227736,-12.681794695021583,4.563911365279633,4.153199449719058,4.572745416546356,-3.0627865559567975,-0.6490324673030895,-3.7286043822144856,-5.615166504327988,-8.345625642162203,5.42503454455307,1.7129635052230074,2.3993785080501664,-0.6832480967407794,4.392605874118835,0.22621691279425998,3.6484097642524262,-0.46662738560944683,0.8040156529095064,0.8742266574005623,-1.1514053784045424,-2.3649190463728957,1.6481131994022982,-4.725103459155994,2.208394050227935,-0.9110886110308989,-2.595670402064448,4.11316473616358,1.599137427172044,0.050273704274295214,1.546615354353652,1.7410246031005123,2.4353856223781367,-1.1914752307935739,-2.3637991122263156,1.6876341843875842,-1.1549291559871662,-1.0056441569871517,0.4489231160064676,-2.032914161113443,3.0273898675215345,-0.028366616715083073,-1.5585731748727243,0.24173017785146447,-0.21419745433682436,-0.980470069431579,-0.3346018321298662,-0.6375531273107737,-1.877979508725545,-1.7429918320658637,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120598,15728.837560403294,5074.20210951542,-138.71971717673694,48.819936614777966,-6853.8082601129,461.3674304088316,-156.27617829168207,-1.6974391865811271,-19.257780578830985,8.573076286699537,-8.890034879970147,1.8454905511497905,-0.7011063559297991,-10.293317317811843,-1.0176650441314399,-0.33123441607496984,-0.1017353240461894,1.3818761268752546,-2.1767890583404257,6.883968031850431,2.0886409744628716,0.6703744914584979,-2.599904130247272,-0.7886036433636385,-1.1115741574081848,-1.0278024965845138,2.2019622077640904,-0.27834316193243297,2.4164771241782494,-0.41079247920577466,-1.5062274620465759,-2.1421289502156866,0.6911415734889103,-1.04387862393302,0.3276806601568957,-1.5116721580295698,0.5487611032145493,0.07449677040400053,0.6296472930285556,-0.7583020755678976,0.23563940405047493,0.612338294121371,-2.36097406290095,-0.12763617313705647,-1.6623803845463123,-0.6082688853828789,1.8068536323412765,1.0611830258424855,0.21554008504418565,0.13460174125843258,-1.7078415185440614,0.7135683727953008,-0.1267717528934328,-1.276552211926293,-0.20357701981314577,-1.5341031862238885,-0.40827705222508653,-1.4815917708967572,-0.9276388603476422,-0.6741212966304396,-0.08375885820936342,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.303415437622,3720.247692908045,-11071.459571656276,-1125.2699902355555,-40598.87201190779,4146.316027632562,402.2112499379508,-224.2767646264445,-71.25589113345569,-35.79793449885925,-22.769802005054075,-17.923988463170858,-7.452555346580011,12.188556063617126,4.556204592232983,-2.0714573684315023,3.7023204679722403,0.18014173124998803,2.8533886540225053,-10.462605932444086,-3.245035955157341,-18.03081416753398,11.160711389168474,5.975418558145082,2.619150709279182,1.54404049032926,4.943118530578734,-3.0710103431414946,-3.7565521382520215,1.3152888662150113,1.8056473552694163,-0.11025352738751024,0.6747099434596276,4.587791325380529,0.9550931155514046,-0.1111617975740398,14.30126395606443,1.5016315687257304,-1.237835535702121,-0.9260087358040068,-5.9110584645393836,2.6103574022531353,-1.5066305419680817,-1.307532111867733,9.491635957368011,3.232786382199966,-4.21425202745046,5.399555293310078,-3.905783847756117,0.7652776388593167,-1.3552512645197305,-2.821484402703954,-3.7631745846580795,-1.8503935602032622,3.9475348290729055,-0.7486318892217543,3.0676954146565563,4.692511433115093,-1.0081385748160632,3.0390421963699294,-0.31639060917251266,-0.19180658603550838,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615563,-15281.928159228657,-2096.7924674018773,-1328.3044122466313,2581.847779639452,-6092.918508220832,-531.1698491663283,-245.0479898830069,9.499050758030906,-25.10961905217929,10.451269753383706,4.441364868470168,5.468661466728143,-12.537192584852045,2.0880512248366667,0.8830053163353697,-1.0913346139116324,3.4659406625474554,3.2229115722326673,3.5861482188440004,3.939938901326022,3.8732270831902893,-3.0566509556896615,0.8017529173450518,4.232157652735285,0.700981814364896,-0.4442487582112078,1.6785208979036887,-1.5030491207221188,0.04865841381806863,-2.7616224104091875,1.577371011291745,0.38530380730680486,1.56447656741313,-1.246217046953564,-0.21029854286140523,2.719228038324068,-0.1549320277261013,1.0647625491597417,-0.7718960899906646,0.970289766654257,0.20160767291014103,0.4030573483402856,0.5192168276386033,0.47369324780099736,0.5152738330481461,0.13363194222866628,0.6044708955431772,0.005028043753641732,-0.7926144926885755,1.1921972878471234,0.4465801960372828,-0.5525169272839847,0.010980927598368108,-0.03317861372818675,0.1976236096315791,0.05177076309206653,-0.5189498498105872,-0.39866166787988905,-0.31539626371467855,0.7134924888220665,-0.14318604458253614,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952704,-11133.250748088805,-2744.8423203437374,37080.501734018995,-19604.606893619344,14047.28094094043,-419.8202341006448,535.5186392685342,-43.30457824256023,13.781650819094118,-18.94661401056351,-43.86425145198158,12.738761248271413,-5.522392042460586,22.9365515470077,-7.377522010327835,-29.941878485934506,-22.869023269339312,-7.159438810449856,1.6607992225008723,31.740474685252874,-1.0483562112729274,-27.014539636315657,35.149820106919414,-7.409813669869731,-28.31410816845239,12.421433475006783,33.191583428088165,18.267465353164326,15.210660415436957,-14.819539655833092,-24.999525735059358,9.096356836681842,3.5356217589962258,-10.083973664538183,4.270441762155156,-18.070092925073393,13.787820674592446,-7.845512641074,19.916190420201556,-0.6296693045797475,10.103845198406905,-1.4092115883342446,-0.04826860467617892,0.031146033712719033,-1.8288545279152928,0.816997519149862,-1.8734616577240935,-4.309874847738857,3.3415649734809896,3.5835338919186097,-0.41612976104515165,-0.9192048433022104,0.7941859846750928,-1.1517826042471648,0.5246828431227227,1.0406939124680414,-0.5818384899615948,-0.2599733412799274,0.8314968580554722,0.02142238202604983,-0.05369927690964458,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403415,-15229.401396700974,-2091.68888817365,-1344.1801453921591,2533.949006172258,-6278.2945520554595,463.6840858653465,-209.251298454442,7.879651852348392,-8.589135923910336,6.817128598285011,3.753507752429744,9.861613795846417,-11.495882807626446,-3.044135691967563,5.139000106452376,1.2109762366494494,1.6227210226340028,-0.5062864442038849,0.9525717509108567,7.380027046840916,2.8564650398826696,-2.003752649211557,-2.68541851776227,5.694409245382448,0.07764487525371923,-1.1631807067364106,1.772294963477898,-0.44114022735988495,0.9198180726879909,-1.9777287689897625,0.059387961854479435,-1.1625865950189453,1.8679475103459022,1.1406029771245967,0.6460454653342316,0.5577314004188169,-0.07979122117463393,-1.5615760566016268,-1.2617989786975528,-1.1848984372954172,-0.8154915821549216,0.6075378164843418,-0.6692426540894827,-0.9666324246423563,-0.8992959620822233,0.840047859008972,2.6839700592484204,-1.676012313019979,-0.6305928632384661,1.4583803953323287,-1.8060042066109194,2.018669374441699,0.7615854017998958,-1.3488436367125445,-2.2525342148686938,-0.3805386547155283,0.35341734865730434,-0.12563560461102544,0.021591970652972053,-0.6609594648007011,-0.5156940608064375,3.324814232,2.847599561,3.086206897
