fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,fe-119,fe-120,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989665,-25410.0067656502,-7633.307763182745,-24941.31804778953,12721.709091305667,8548.169920031822,-301.5012528395083,-210.2820954879384,42.33793568079835,-2.370388709755721,5.43085965083223,-0.36447621960170545,-0.8000090358892521,3.68807293313152,7.728801917598171,1.4801301692611775,15.028038409042455,-0.9939014477154114,9.482739146688536,-23.996269746949398,4.9013443261844785,-16.45110834834529,-7.032567823554596,-4.14589768911536,5.9693375411007965,5.313060725200076,1.4083177895004935,-3.0342247934963806,2.4075344971335637,8.099097649618411,0.1469567495816331,0.46942545286727544,-4.656155520233341,5.794130151299467,5.084001566499923,4.361626362877311,-2.0042352982521447,1.4395536860388278,-3.3008636540413403,0.7446061776746535,3.3619986970611295,6.574767518939414,1.0309711849611123,-1.104415557873013,2.575577078287264,-4.278948855254355,0.8454140566870224,3.7141529657863765,-0.7798035441574044,3.937822994682359,-0.616329194322155,-2.138342084768677,5.6184471340399424,2.5889967128523974,-3.978487307645389,1.689474686862066,-2.410022370232948,2.0124545731687316,1.6582124764253339,2.8311375079142094,0.3902482599706719,-0.051034380636239066,-1.776162545270921,0.3566615704498297,-1.652577293682563,-1.1289663735914588,-0.2601796744440408,1.046079827349124,-0.7195754127582548,0.9607259023466482,-1.6013254252149485,-0.30537814980834427,-0.4268728542776794,-2.426775213263953,1.4801254210430463,-0.22354075539633542,-0.25361223270222916,1.470737280291623,-0.4078280686865938,0.4139106728799748,0.03566610812940648,-0.1938095470318204,0.5638291945348567,-1.0060543812514642,0.7722166094155266,0.09605184880520097,0.326638069749125,0.22193673666209066,-0.877025088583872,0.0452079094104366,0.339001936986546,-0.30202077182616316,-0.47210735489735994,-0.3442677738704624,0.3889361963493572,-0.344083575283533,0.1347295064943639,-0.002678371195514598,0.12820499080600212,0.03262771590328805,-0.1382061734259193,0.14992351630260825,-0.003666567490549306,0.3000417407983874,0.2084197901670278,0.08664669021302028,0.13615258272005906,-0.10859901708452437,0.1139639696522294,0.03599260289807326,-0.026157305716565712,-0.13855933772480078,-0.02998264724879703,0.010087657284522024,-0.013328068918809553,0.0031686866667424195,0.0026221570898313376,0.002548882547585022,-0.0009024887147962639,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.279856310784,1825.2229904363437,1789.7435154970738,-1099.5449269987362,938.6065054827096,-11692.763481911134,374.4202958897473,-13.665976903926458,-20.57704962597507,3.5485002950595947,5.221299628794747,-2.2508080409224887,8.796475158265972,-10.588667067508782,-9.526729510172547,10.432984688803035,4.432457191471038,-6.258055180750746,-4.42620370811378,1.1904634829228755,14.891150517148928,3.2337198132188933,-2.8620125223734663,1.992286274750292,2.391853974890065,-1.6892071129864967,0.08909541360274648,0.6726207312482001,-4.593137662956425,2.95705343801246,-0.6480123076013785,-1.2260177177292735,4.61503301466707,2.1997663395631153,2.3313954554088627,-1.2718236523107318,-1.8501164725423234,-1.6453250334717684,0.7790553773524173,-0.7113399349147189,-2.7711718695303813,-3.353518359603521,2.7458293505913955,2.1422273960842966,-0.9669161745843087,0.2989256994046221,4.391632922809033,-2.788713186082039,-1.9130425555702484,1.4786499894887404,5.901468553534565,-0.47360213536382445,-0.5396143709500612,7.714247762758315,3.822825480087024,3.4244216723420497,2.208895445092074,-3.066473884633334,2.740389304365687,-0.6802791807086286,-1.3067342053217295,-0.7507112536415621,1.980175442153702,0.559144316042792,-0.9521898868505322,-0.04656762834941622,-1.5428093877733917,-0.7280124696060897,-3.503853936324897,-0.23625180682077554,-1.4961643300577838,-0.26352115306323587,-0.29298311191251614,1.503168967055714,-0.8179993453237435,0.19372209287634332,0.7703273727443961,0.8895489091074847,-1.481916109369686,0.8475960105952024,-1.2157523696186323,0.6471293649567345,-0.09323023586018392,0.23570281166499657,-0.4297394003726173,0.06118333154834206,1.0360891091174982,-0.19818818257709908,0.12271356005514833,0.11196445158534594,-0.3357742296805494,-0.19669520796332277,-0.1358602742852867,-0.5890804625059886,-0.2824780759116181,0.3238571442091401,-0.10864974831981475,0.05322703688696747,0.043336563009672494,0.11069267004841858,0.19753495041220986,0.04844830169412298,0.04768162310476441,-0.00762938050441691,0.20607403368317886,-0.11431278265924041,0.11814960987685753,-0.27734510082105973,0.03992436673134163,-0.051638801123202814,-0.18583959702663272,-0.21784309016674894,-0.09545464189224316,-0.0002524924801092879,0.027346177313599604,-8.705659374433827e-05,0.0015532848814791662,-0.0017563027673313828,0.0019358359269958404,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099312,-9573.809645649568,-2705.9911674568884,-2616.5488342041863,-10197.113459986273,-17831.151732467755,72.02086521475711,131.79221857686235,27.667316006221235,-32.72128721638762,-16.276635625258347,1.422369428688609,10.428742852988725,-8.633628498544365,-2.102741097903086,1.8341471450213847,2.1270772957898614,-2.3154080849654606,1.6888533880714476,-3.6088013652926456,-1.6306887024359742,-5.1394814871579095,5.134421497089277,-0.5070597961040785,1.390689362922653,0.017945616034439674,2.3819783280286573,0.05441764430631931,2.460128669027416,0.4510759438688707,0.16329326831355995,1.2188917919210702,-2.3202727454736096,-0.8881171681913179,-0.13470816469992197,-2.4082872880007886,0.21625815464729223,0.4487454527750242,-1.173274075759025,1.2947888690179707,-0.2574344540876584,0.28821995530771904,1.0021663015491238,0.6321934133400611,1.1515378966810528,0.23365232191317323,-0.27676924908837514,0.8832365967036125,1.126164359381536,-0.5528861705966096,0.1354907531873299,0.35291714892714654,-1.738160521741485,0.5793503674418339,-0.15650830753144346,1.3588312975725372,0.8197276003964259,-1.8521418375669418,0.34855016346961754,-0.38163484116034024,-0.04318631734535188,-1.4260492339594397,-0.23170918676218374,-0.06784844584474695,-0.5352068544309609,0.18691240628863834,0.6710991513248826,-0.05712639003318727,-0.22237368277588815,-0.3841701329941371,0.26834935854101677,-0.13057092858393524,-0.012661649932423278,-0.43552552242364406,0.6472914990269313,0.31594914955970166,-0.05739412364362995,-0.345102702181665,0.07370757710434223,-0.18519540944696042,-0.19322825583236208,0.2868110435904095,0.1233549739220588,0.2418011059411091,0.23582469202458445,0.034489990235414096,0.08035505177567037,0.011585259072018392,0.2531362716791856,0.1471186043389466,0.26377211971161985,-0.1616843158309492,-0.3026706003752739,0.4910433812488553,0.13096252978221934,-0.10478122084322362,0.11851359918327681,-0.1606460986517991,0.14504270339610328,0.06742444377929527,0.21549695754873624,-0.12027058718745379,-0.18303951960625153,-0.06235669270388503,-0.10096770387176036,0.04812264305852912,-0.021480989578400243,0.15434721313812175,0.13677698783844294,0.01858372051590302,0.007699155410487346,-0.10448361142638297,-0.01609091733069393,-0.01366672315129187,-0.018243333921150847,0.0030042658452842743,-0.009108411500990196,-0.0035263868774943223,-0.002201429636819814,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425016,-35785.16322192142,-7061.455555444094,-687.2164349687297,2388.225422557361,12668.329366015027,-274.95640628853783,-20.814828108658617,-35.924636241793024,14.692371823337758,1.2317877698757,13.320668210417551,-6.321199335783992,-3.185742978210296,7.2188437179423826,1.8191010664144283,-1.1274670754670932,1.3977065918712228,3.8490418303927885,0.7257648935625693,-4.656814529213332,-1.917305446408536,-1.191686395094257,1.9510900595384364,-2.648369486115006,0.28162960840705553,1.1817039599057357,-2.292576097179188,-1.9099505939426105,-1.1614643862501333,-2.1956508842334874,2.1761665554726903,1.7605652332181863,1.4919127048107141,0.1699625677090848,-0.30744465250667613,3.282022337185405,-0.09636601854553474,-0.8619395162708353,-0.01942309649621018,1.743628490433246,0.6264438635231423,1.7051578345062859,1.8054709129670576,0.06884619562942647,2.0772831064024935,-0.6699525853905209,-0.11831314219725701,-1.985699623113481,-0.7436934447759991,-0.8284989400355801,0.24899579660612933,-0.42934653149017815,-1.1408904857907542,0.9441079479173726,0.5738623611289402,-1.1422491812938407,-0.6156343193259701,-0.03837575087026841,0.08634240681715279,-0.2540813630099196,0.984506691854854,-0.2097467415353052,0.7869125789777173,-0.10842613756853002,0.046518827629408406,0.4531091804654874,-0.7482357131955486,-0.5326662068289698,0.23470382160447578,-0.9369335376065753,0.10107747300266363,-0.5288527480048985,-0.20061343347895122,-0.8522981786834348,-0.05481401355711765,0.08957243618207018,0.1198802531356517,-0.40964926159235227,0.30692092562838275,-0.06316410982444082,-0.7777926155967105,-0.968864017562662,-0.21161154484140102,0.07317168409504485,-0.4231751164725913,0.33930669503466626,-0.37699674439556763,0.597580018655853,-0.43837224100094535,-0.08569955582468845,-0.6636055707804033,0.27777486523967476,-0.3726445018544367,0.1589724690689558,0.2541705801905691,0.09116750397614709,0.19580936285997352,0.21856878837828164,-0.3572907033492033,-0.5732833961977019,-0.14916481604572804,0.2987139656471388,0.33440675994653424,0.4773310119361437,-0.15613101882247524,-0.06533142671823447,0.018410582863145623,0.11256509219607246,0.056528764292524895,-0.03072396074144598,0.10884551862122784,0.08714454474673981,0.03814539265714867,-0.06240360124084035,0.006811406503321832,-0.006374102413723167,-0.004258810655162082,0.0013266380185122534,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858151,-21798.100385055346,-6011.289906150056,-4101.712284666165,-12190.475770455343,-26349.654996957033,-117.94943480115734,134.23409769991883,7.278243137979216,-27.485834002014467,-24.15769326058216,10.229552536477765,16.653094351797918,-12.681794732633474,4.563911380418398,4.153199427011582,4.572745364216656,-3.0627865715093674,-0.6490324545354298,-3.728604298114012,-5.615166496447626,-8.345625409157003,5.425034587840739,1.712963466152876,2.3993785578283435,-0.683248095209343,4.392605648336076,0.22621691581411146,3.6484098215733387,-0.46662739342055165,0.804015649839055,0.8742266751204,-1.1514054335506254,-2.3649188146709292,1.6481132450748666,-4.725103606764423,2.208394123593092,-0.9110886482856563,-2.595670529137383,4.113165234929747,1.5991376339940044,0.05027371201002832,1.5466154772937537,1.7410247462100752,2.4353850210293353,-1.1914753501327717,-2.3637987599662984,1.687634660325082,-1.1549293363944435,-1.0056436778812927,0.4489230962811436,-2.03291287549481,3.0273896837753713,-0.028366623057057814,-1.558573057913017,0.24173027369744385,-0.21419754687171566,-0.9804705146926338,-0.33460201627683256,-0.6375535009970219,-1.8779807983822403,-1.7429931264291587,-1.5452010718472071,-0.4448089246026967,-1.4632553614333803,0.8334867386613319,0.6928218286022031,-0.5481074151670745,-0.09466583518059356,-0.2286608213552257,-0.09141797571907745,-0.14786924768948165,-0.55072068672971,-0.13989199738428593,0.2469862910505434,0.41556973522163526,0.5344306214743203,0.01166908169194848,0.6633905095868783,-0.18518264681715818,-0.17800785769501487,-0.003518213926358102,-0.32841773161574755,0.5212947146726916,0.506764234900557,-0.07670292665144599,0.3288985381521556,-0.1336944076804347,0.9894869151945235,0.14453238402925117,0.02078074421870149,-0.38551265646428573,-0.7011579801810713,0.2209016824477512,-0.05607575573683251,-0.13863567391150056,0.09380907234176547,-0.41840611134895317,-0.14536793577675658,0.3060177232650165,0.11480563525645622,-0.21027560385611052,-0.17854672799996027,-0.16419311412321833,-0.11329525028987626,-0.06596341369307901,-0.054319327682328396,0.045147490233306234,-0.06764021584689707,-0.16007227466874077,0.05655277257987715,-0.05761526633322734,-0.05508004074103787,-0.0101008886178845,-0.024584618711073574,0.0024573197444722715,0.0031147461308289777,0.006461133860781772,0.004849567738823756,4.804087,4.368326794,4.586206897
-155985.79360999187,-27251.6634471206,15728.83756040335,5074.202109515451,-138.71971717671397,48.81993661480429,-6853.8082601129245,461.3674304091604,-156.27617829343652,-1.697439187035169,-19.257780514785797,8.573076298438355,-8.89003489884858,1.8454905323727426,-0.7011063580057295,-10.293317351936574,-1.0176650385653547,-0.3312344122638345,-0.10173532456854553,1.3818760996478652,-2.17678900931411,6.88396802222186,2.0886409160866575,0.6703744967625139,-2.59990407094361,-0.7886036596873595,-1.1115741548748352,-1.0278024437401212,2.2019622374144365,-0.27834316627447403,2.4164771643216922,-0.41079247763545984,-1.5062274925826882,-2.142129052949239,0.6911415058322361,-1.0438786527681296,0.32768067045502286,-1.5116722082750227,0.5487611256754307,0.07449677399983057,0.6296473694004772,-0.7583021735212043,0.23563944050378696,0.6123383428678387,-2.36097425694884,-0.12763614137032261,-1.6623805515341612,-0.6082687947040168,1.8068541422099775,1.0611831915212353,0.21553998273088404,0.13460173526415128,-1.7078404383452457,0.7135683308162255,-0.1267717892703749,-1.2765521188436033,-0.20357710097345466,-1.5341038650598127,-0.4082772386830529,-1.4815925816710642,-0.9276394018001515,-0.6741217596235027,-0.08375892043447127,-0.7640090529624884,0.5745159590213659,-0.9139506819023396,-0.029926245128036058,0.33506711347593804,-0.5997165255150524,-0.2617514963212442,-0.39611548713835004,-0.036317228795292575,-0.2079510376293606,-0.4302042965382149,0.32172377367768085,0.947383394082992,0.23195320178377224,0.018805299215997273,-0.07184382598553345,0.42305432049456954,-0.01894984612920914,0.07220837463992473,-0.39160081804762803,0.2898601883517983,-0.15177600080280287,0.4383934947271938,-0.2635284769457804,-0.5381939001324951,-0.03717642339821528,-0.3017778692157075,0.396419851300588,-0.05594983757605848,0.08123031709096243,0.004975777722915801,0.14294664869227944,-0.3524355667326944,-0.05882872096075433,0.038478223003946994,0.12074010629809886,0.172710293920787,0.12609478996016416,0.20791940496541628,0.0067552105445084385,0.3272926247619294,0.4105478776164032,-0.28444761480971437,0.010591421826288017,-0.26980836598009555,-0.17789825170171303,-0.18178977011652364,0.042146930360017834,0.002131095700401244,-0.13148103601781982,-0.02554661849774248,0.036312791148270185,0.0508171445450539,-0.014098504665758068,-0.0021453960491202083,0.0018270656468079894,-0.002517555285956008,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.30341543762,3720.2476929080512,-11071.45957165631,-1125.2699902355505,-40598.872011907646,4146.316027632561,402.21124993823867,-224.27676462896008,-71.25589115286691,-35.79793437980384,-22.769802036221268,-17.923988501232262,-7.4525552707562195,12.188556099758074,4.55620460733629,-2.071457357108131,3.7023204255962563,0.18014173216103258,2.8533885977458695,-10.462605696438176,-3.2450359505968702,-18.030813664108305,11.160711478210338,5.9754184218116215,2.6191507635876445,1.5440404868189679,4.943118276481574,-3.0710103845450787,-3.7565521972882876,1.315288887977549,1.805647348373626,-0.1102535296293269,0.6747099758205869,4.587790875679104,0.9550931420262814,-0.1111618012084379,14.301264431302632,1.501631630094343,-1.2378355961808651,-0.9260088481155712,-5.911059229146958,2.610357801649303,-1.5066306618882008,-1.3075322191704895,9.491633613122909,3.2327867073999834,-4.214251399408222,5.39955681533516,-3.9057844578438043,0.7652772733970762,-1.3552512053010843,-2.821482616098569,-3.763174359507727,-1.8503941167718576,3.947534539183514,-0.7486321877675699,3.06769676829098,4.692513562531952,-1.0081391230841343,3.0390439738514954,-0.3163908263052799,-0.1918067284736096,-1.2858095778363914,0.79596145205897,1.0950286229309294,-2.034851157301245,-2.3720360102892863,-0.34973372270359293,1.036857560081464,-1.0121202494318156,0.7699367228111768,-0.7486749559275043,0.5806408521385228,-1.0660062529671332,-1.5717962021266507,-1.097810993051175,1.1796462746631609,0.925375188150625,-0.5680490279327064,-0.8864753519471719,0.10870234824683929,0.26703514524837313,0.6370030146336814,-0.712833576360175,0.49874133695029066,-0.3528738179959534,1.0072114263011418,-0.05297107247216017,-0.22892311268055007,0.21671893736152625,-0.24546292792088145,0.3883255601342944,-0.11323225193429594,0.05534571394498535,-0.5482720300899977,0.45313767415681727,-0.09080764233338919,-0.2542626886149963,-0.01921872312717564,0.2972087033376928,0.04640227277699727,-0.08788311691470241,0.24657118594835414,0.03722449313247537,-0.04511264966636779,-0.06537476376662525,-0.07570054475560485,-0.07079694053852377,0.08187171858096144,-0.0471295980803291,-0.014601799392228929,-0.07323934272998252,0.024144107036862365,-0.02239897880650191,-0.008328603965514535,0.008775044281145672,0.0015231216494843,0.000990017639132053,-0.0010716944033999265,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615561,-15281.928159228704,-2096.792467401868,-1328.30441224663,2581.847779639446,-6092.918508220828,-531.1698491667107,-245.04798988575448,9.499050760619845,-25.109618968671,10.451269767688288,4.4413648779018295,5.468661411090509,-12.537192622039283,2.088051231757304,0.8830053115047037,-1.0913346014633716,3.465940680143415,3.2229115086744584,3.5861481380199733,3.9399388958042523,3.8732269750921797,-3.0566509800805495,0.8017528990510542,4.232157740511747,0.7009818127654585,-0.4442487353800809,1.6785209205291767,-1.5030491443458502,0.04865841460376816,-2.761622399864356,1.5773710432671142,0.3853038257585558,1.5644764140729703,-1.2462170814732803,-0.21029854948853555,2.719228128718927,-0.15493203408797118,1.0647626014032134,-0.7718961836139777,0.9702898920153773,0.20160770379914492,0.4030573803455801,0.5192168703364087,0.4736931307943676,0.5152738849001995,0.1336319223082932,0.6044710659707465,0.005028044612200338,-0.792614115671142,1.1921972359207385,0.4465799137421714,-0.5525168936853287,0.010980930567505777,-0.03317861154073138,0.19762368859345572,0.05177078683828405,-0.5189500847347132,-0.39866188591068696,-0.31539644799869504,0.7134929786228961,-0.14318615090288297,0.662806507884123,0.07968801776745059,-0.3571297572003426,-0.4054435057167951,0.07352962753769579,-0.14946597823589733,0.2512671824395357,-0.3971068205202893,0.672589460685203,0.38526582185892294,0.28349314426768,0.12884452877703118,0.7875302813709685,-0.04452747576553536,-0.5606105510081776,0.07191028918154375,-0.23212008396896922,-0.2260431094394537,-0.2563128933494407,0.7177513829218735,0.31238353993871215,0.3712070099107767,0.21030299826324508,0.07667966279394076,0.2064249481072188,0.2343594120704247,-0.3799376664790871,-0.12973543140714694,0.3474022716447513,0.4454274166085823,0.07134126141475028,0.010018673984500372,0.20521374282590743,-0.0016507487962704598,0.16074058000160651,-0.12597813771472205,0.04566958765641991,0.17052458179471994,-0.22685178720492877,0.2592571282814356,0.06180930549697112,0.12153514581765189,0.4600160087734263,-0.041893441255747996,-0.2751851173139981,0.02847742525059986,0.027712195491187912,-0.15786957471744584,0.12437262069923527,-0.1263099841875915,-0.011430875675105074,-0.00796403668832251,-0.0005385554790373928,-0.025157231764835045,-0.0007214843082004016,0.007619839215299817,-0.0030986390263420794,3.394160216,2.89155407,3.142857143
-4587.588432627547,47064.65999952706,-11133.250748088836,-2744.8423203437515,37080.50173401865,-19604.60689361926,14047.280940940416,-419.8202341009478,535.5186392745443,-43.30457825435029,13.781650773259138,-18.94661403649367,-43.86425154512807,12.738761118665854,-5.522392058839704,22.936551623085023,-7.377521969998024,-29.94187814342991,-22.869023385468896,-7.159438669273717,1.6607991849908483,31.740474640731623,-1.0483561820686222,-27.014539851845928,35.14981930483866,-7.40981382352808,-28.314108104567648,12.421432836771794,33.19158387532521,18.267465640272317,15.210660667742413,-14.819539599243559,-24.999526241914996,9.09635727256007,3.5356214126474432,-10.083973944215808,4.270441895724687,-18.07009352551856,13.78782123838712,-7.8455130252532035,19.916192835345875,-0.6296693859078436,10.103846746779748,-1.4092117004190554,-0.04826860861965942,0.03114602647135114,-1.8288547116041143,0.8169973974128654,-1.8734621851447715,-4.309875521175085,3.34156338145632,3.583533735754329,-0.4161294973266651,-0.9192047870121894,0.7941862223643683,-1.1517825205388736,0.5246830524338174,1.040694374433262,-0.5818387527243133,-0.2599734828477951,0.8314973442438703,0.021422396843595412,-0.0536993167699005,-0.7736953266631658,0.10996705516547145,0.537031038581898,-0.6332375366317555,0.9269955280576406,0.2173293797011027,0.7092947105914472,-0.13881461742262327,-0.005302057775880235,0.048550302717219794,0.4114634769875681,0.2859900252675411,0.037448949451840866,-0.04620334691975377,0.04740257735939874,-0.06644677404514111,-0.19220959594353262,-0.02641607524580565,0.013997459930014854,0.11464046902878568,0.11845093952208127,0.03263694973766709,0.015909034664185487,-0.12550575685192175,-0.059952372581745295,-0.10730801213204187,-0.04716500028699391,-0.10071844932406167,0.062287694146030324,-0.08811255779996072,0.11574017931728728,0.12472938634517072,0.0023769162716830564,0.07654276362978947,-0.02060806389589792,-0.010540390442573187,-0.049197362272900676,0.06151254795513673,0.006779725966341228,-0.028189333336786516,0.004435342648331386,0.06449688242713214,-0.02347833638817007,0.03437592723471616,-0.030834068656379547,0.036301781129039305,-0.028392483894125967,0.01765544665183083,0.009835971484039644,0.025939812650800975,0.006092356092715805,-0.0008715209317201551,-0.0038564134945956387,0.005875364006495097,-0.0002536761031371865,-0.0003712692780640696,-3.238807756961284e-05,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403411,-15229.40139670102,-2091.6888881736627,-1344.1801453921444,2533.949006172249,-6278.294552055455,463.68408586567944,-209.25129845679336,7.879651854502272,-8.589135895346269,6.817128607619962,3.7535077603996174,9.861613695512165,-11.495882841711895,-3.0441357020411166,5.139000078359613,1.2109762228291052,1.6227210308737698,-0.5062864342120955,0.9525717293386892,7.380027036500565,2.856464960054816,-2.003752665217075,-2.685418456487855,5.6944093635714434,0.0776448751249225,-1.1631806469360848,1.772294987321153,-0.44114023425425875,0.9198180879963153,-1.9777287614359529,0.059387963063447,-1.1625866507783322,1.8679473273284064,1.1406030088249113,0.6460454855636492,0.5577314189006793,-0.07979122439721932,-1.5615761331890656,-1.2617991317041863,-1.1848985902540232,-0.8154917067331341,0.6075378648579652,-0.6692427091259426,-0.9666321857163129,-0.8992960525053979,0.8400477338136271,2.6839708163261355,-1.676012574919407,-0.6305925624448421,1.458380331535741,-1.806003064663203,2.018669252669403,0.761585631527323,-1.3488435361758422,-2.252535115045501,-0.38053882401710637,0.3534175083478701,-0.1256356736285778,0.021591983943458324,-0.660959918097854,-0.515694443756616,1.4193520852178592,-0.8571116997870785,0.1691699064987994,0.6741649918592002,0.08248590219858183,-0.48032760964539845,0.31298475588762453,-1.187105239989968,-0.43418452775977223,0.3480693643100786,0.7159256891873967,0.3018569322543359,0.22547254933154934,-1.2370628410875324,-0.29113522869179426,0.020243595499904146,-0.45822514716067936,0.4544785305990861,0.2101744160650898,0.5675544071340014,-0.34457307959304956,-0.5615500123677928,0.5239399028276885,1.1539538183770248,-0.33455518436506615,0.4095945933105867,0.4479071627029825,0.22235350652165298,0.07730959828415385,-0.2606308763749314,0.5724337693204754,0.021639616775105213,0.46211414586564614,-0.010660571579116006,-0.8234225113636556,-0.6884913297241972,0.2839299845295943,0.5563370495771489,-0.032152048765391884,-0.009627544044328199,0.442121054590635,-0.06387989023592985,-0.1081614509816015,0.0184114140838355,0.0023629415536160618,-0.22170106281481436,0.043681962469807545,0.006850496714774093,-0.23293714538035162,0.18886456543420668,-0.022632276820228763,-0.03938685575226351,-0.008551049010111745,0.0118717486003537,-0.007224610385023457,-0.0059865562218190385,0.00038551983118330086,3.324814232,2.847599561,3.086206897
