fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989665,-25410.00676564995,-7633.307763182682,-24941.3180477896,12721.709091305596,8548.169920031898,-301.50125284078337,-210.28209547931405,42.33793565282323,-2.370388714478489,5.430859667732714,-0.3644762213665141,-0.8000090407516154,3.6880729053224073,7.728801976252113,1.4801301754029417,15.028038479964248,-0.9939014348433794,9.482739258136503,-23.996269899352008,4.901344322007095,-16.451108477732035,-7.032567748506338,-4.145897684572926,5.969337533913925,5.313060717983912,1.408317832683101,-3.034224887411162,2.4075344006312016,8.099097307053228,0.14695674603941702,0.4694254747314874,-4.656155262848175,5.794130489961766,5.0840018908466345,4.361626676000271,-2.0042351283896687,1.4395535357907052,-3.3008632412472405,0.7446061724326396,3.361998194924523,6.574768011974564,1.0309709755156273,-1.1044153260505605,2.575577339839383,-4.278948801563038,0.845414045405481,3.714152905852233,-0.7798035288443466,3.937823765506313,-0.6163290252031122,-2.1383426407929793,5.618446928784653,2.5889947375629516,-3.9784855044094933,1.6894729635668089,-2.4100196499288593,2.012456661911286,1.6582101591208231,2.8311332847392405,0.3902475760284792,-0.05103428394522039,-1.7761584010714613,0.35666069207526907,-1.6525813637825062,-1.1289693721474954,-0.26018048422358653,1.0460759489575417,-0.719578085334145,0.9607295373626924,-1.6013322939155215,-0.30537951125581025,-0.4268749553275711,-2.426761390184166,1.4801335282991424,-0.22353923965122693,-0.25361395254440816,1.4707257983649773,-0.40783103727706593,0.41391222427090774,0.035666420713674644,-0.1938075356866866,0.5638230391552832,-1.0060423302598298,0.7722069445561375,0.09605248932458585,0.3266323960390561,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107895,1825.2229904363264,1789.7435154970572,-1099.5449269987373,938.606505482704,-11692.763481911263,374.42029589127304,-13.665976903369037,-20.577049612391814,3.5485003021274144,5.221299645051004,-2.250808051836191,8.796475211744399,-10.588666987699899,-9.526729582493804,10.432984732347386,4.432457212427373,-6.258055099834909,-4.426203760203747,1.1904634904093148,14.89115050459646,3.2337198386143005,-2.862012491860303,1.9922862725457053,2.3918539720706593,-1.6892071106746236,0.08909541634759885,0.672620752053037,-4.59313747882632,2.957053312986905,-0.6480122919925321,-1.226017774846664,4.615032759531867,2.1997664683291744,2.3313956041470076,-1.2718237435150312,-1.8501163157130134,-1.6453248617116203,0.7790552798540268,-0.7113399299282763,-2.7711714560757676,-3.3535186118386733,2.7458287931976293,2.1422269467030195,-0.966916272896899,0.29892569527822793,4.391632864643432,-2.7887131407879737,-1.9130425178145947,1.4786502800001358,5.90146693616,-0.47360225927193067,-0.5396143473118254,7.714241885185447,3.8228237438447517,3.4244181772704514,2.2088929549220406,-3.066477072060022,2.740385479730824,-0.6802781641151888,-1.3067319147570156,-0.7507098302497883,1.9801708230104793,0.5591429383330688,-0.952192234452982,-0.04656775292173185,-1.5428141919516563,-0.7280097687761597,-3.5038669326832537,-0.23625271842628082,-1.4961707582266115,-0.2635223289728158,-0.2929845645492756,1.5031603923647021,-0.8180038229670138,0.19372077840892016,0.7703325897095011,0.889541957358849,-1.4819268489127595,0.847599185838689,-1.2157630222065756,0.6471226523574167,-0.09322921661732815,0.2356999853714165,-0.42973401587876947,0.061183741079925975,1.0360710787401992,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099312,-9573.809645649473,-2705.9911674568707,-2616.5488342041917,-10197.113459986196,-17831.15173246795,72.02086521504793,131.79221857146604,27.667315987959295,-32.72128728157194,-16.27663567592406,1.4223694355854728,10.428742916392954,-8.633628433482166,-2.102741113874409,1.8341471526720092,2.127077305797753,-2.3154080550214764,1.6888534079352562,-3.6088013882009577,-1.630688701067787,-5.139481527593054,5.134421442302984,-0.5070597955482615,1.3906893612584532,0.017945615999799904,2.381978401113868,0.054417645993226196,2.4601285704161993,0.45107592477587405,0.1632932643803657,1.2188918487098763,-2.3202726172274852,-0.8881172201755749,-0.13470817325337778,-2.4082874608994054,0.21625813631329258,0.44874540593051937,-1.1732739290734127,1.2947888600176949,-0.2574344157512073,0.2882199768908605,1.0021660980992073,0.6321932807388777,1.1515380137032236,0.2336523189435978,-0.276769245420343,0.8832365825114705,1.126164337072341,-0.5528862792061522,0.1354907161023355,0.3529172409376808,-1.7381604595046622,0.5793499261291823,-0.15650823494670305,1.358829910437042,0.8197266787557598,-1.8521437641231102,0.348549677157074,-0.38163427256748944,-0.04318624179898504,-1.4260465300731093,-0.23170864632114904,-0.06784827894639887,-0.5352081747119997,0.18691290245816525,0.6711012411654065,-0.05712617849864761,-0.22237450562194708,-0.38417158893407705,0.2683505114806817,-0.13057151274692008,-0.012661711016871188,-0.4355230382669437,0.6472950427009752,0.315947006445307,-0.057394512009238535,-0.345100009333432,0.0737081138439295,-0.18519610326096284,-0.19322994903092444,0.28680806965547273,0.12335362284434719,0.24179820725991932,0.23582173947049684,0.03449022111545077,0.08035365318154739,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425016,-35785.163221921066,-7061.45555544404,-687.2164349687527,2388.2254225573542,12668.329366015161,-274.9564062896564,-20.81482810780697,-35.924636218087116,14.69237185260757,1.2317877737066827,13.320668275004497,-6.321199374214588,-3.185742954202047,7.218843772744346,1.819101074008074,-1.1274670808047482,1.3977065738049979,3.849041875714452,0.7257648982101089,-4.656814525305256,-1.9173054614809653,-1.191686382335302,1.9510900574157746,-2.6483694829774365,0.28162960801413034,1.1817039961663394,-2.2925761681396573,-1.9099505174020315,-1.16146433716258,-2.195650831351157,2.1761666568631566,1.7605651359626187,1.491912792051268,0.1699625784160289,-0.3074446746295688,3.2820220588830185,-0.09636600850750801,-0.861939408525148,-0.019423096380510346,1.7436282303453854,0.626443910531795,1.705157488400127,1.8054705342350303,0.0688462024561463,2.077283080155979,-0.6699525765474321,-0.11831314043374253,-1.9856995837740492,-0.7436935905048594,-0.8284987129843281,0.2489958613896812,-0.42934651620379766,-1.1408896161349933,0.9441075202203613,0.5738617753724035,-1.1422478865394923,-0.6156349645221623,-0.038375697629808955,0.08634227787248225,-0.2540809176327021,0.9845048251722602,-0.20974625101030855,0.786910641367052,-0.10842640490080037,0.04651895102752228,0.45311059146658406,-0.7482329391999153,-0.5326681833153372,0.23470470718969297,-0.9369375588762615,0.10107792706628588,-0.5288553601542909,-0.20061229432249533,-0.8523028450237575,-0.05481364177097752,0.0895730428160654,0.11987931473216695,-0.4096522302535555,0.30692207631445106,-0.06316466301569455,-0.7777845526988793,-0.9688534256554515,-0.21160900790443354,0.07317076549819812,-0.42317794559638366,0.3393007858590985,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858151,-21798.100385055095,-6011.289906150011,-4101.712284666195,-12190.475770455256,-26349.654996957335,-117.9494348016348,134.23409769441898,7.278243133181452,-27.485834056769562,-24.15769333577722,10.229552586076645,16.65309445304338,-12.681794637056038,4.563911415077026,4.15319944434984,4.572745385751834,-3.062786531905137,-0.6490324621504195,-3.7286043218601885,-5.615166491716454,-8.345625474912346,5.425034529965878,1.7129634642715617,2.3993785550044793,-0.6832480942661987,4.3926057831329945,0.22621692280442277,3.6484096753459734,-0.46662737366614815,0.8040156304750404,0.8742267158564286,-1.1514053699420554,-2.364918952926001,1.6481133502170224,-4.725103945950776,2.208393936316106,-0.911088553197166,-2.5956702047740925,4.113165206365761,1.599137395619116,0.05027371613534769,1.5466151634236904,1.7410243809258306,2.4353852687947373,-1.191475334852545,-2.3637987286030997,1.6876346330692453,-1.1549293134824814,-1.0056438749264094,0.4489229732840811,-2.032913404666102,3.027389574385853,-0.02836660266650494,-1.5585723530172464,0.24173002674304656,-0.21419730146147992,-0.9804715375051818,-0.33460154807110853,-0.6375525483346937,-1.8779775062044701,-1.7429898216158903,-1.5451974672031852,-0.44480782877218855,-1.4632589751309641,0.8334889489968756,0.6928239856285039,-0.5481053826066571,-0.09466618567564082,-0.22866168767182207,-0.09141837003269566,-0.14786990860802152,-0.5507234076780738,-0.13989120493763227,0.2469876450679848,0.41556691594441897,0.5344342402435185,0.011669001863531297,0.6633953126283412,-0.18518333890535435,-0.17800941732146175,-0.0035181789589176712,-0.3284141422220885,0.5212884656777325,0.506757890060955,-0.07670343850135009,0.32889281096677736,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120598,15728.837560403192,5074.202109515408,-138.7197171767034,48.81993661478629,-6853.808260113001,461.36743041105024,-156.2761782870356,-1.6974391859178193,-19.257780553148294,8.573076325120777,-8.890034941952957,1.8454905435934672,-0.7011063527240762,-10.293317430101713,-1.0176650428122724,-0.33123441386143815,-0.10173532324862782,1.3818761159176534,-2.1767890231400275,6.883968016391339,2.088640932550818,0.6703744896437175,-2.5999040680678416,-0.7886036587599154,-1.1115741533909478,-1.0278024752806547,2.2019623056037148,-0.2783431551295991,2.4164770620011806,-0.41079246774225375,-1.5062275627627972,-2.1421289344838867,0.6911415462274159,-1.0438787194756238,0.3276806939193192,-1.5116720800471508,0.548761068380276,0.07449676471286486,0.6296473650195231,-0.7583020604247929,0.23563945812910742,0.612338218558666,-2.3609737616924917,-0.1276361542986029,-1.6623805300823253,-0.6082687866682218,1.8068541125845323,1.0611831706488437,0.21554002476444892,0.13460169842605146,-1.70784088282832,0.7135683040951515,-0.1267716936513358,-1.2765515400562717,-0.2035768936365411,-1.534102127329926,-0.40827766978825764,-1.4815905129850002,-0.9276380188433161,-0.6741205780710512,-0.08375876160446513,-0.7640072687947939,0.5745145443488375,-0.9139529367424298,-0.0299263258116072,0.3350681568525743,-0.5997143030598774,-0.2617524647215962,-0.39611698990909266,-0.036317384526476225,-0.20795196694803497,-0.43020642249412927,0.32172193989483294,0.9473885793262116,0.2319516286796707,0.0188054268247355,-0.0718432646266742,0.42305738517013247,-0.01894991811330984,0.07220900721050627,-0.3915967552988884,0.28985702388619783,-0.151774178701096,0.4383880027580921,-0.263530239375283,-0.538184534505292,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.30341543762,3720.247692908018,-11071.45957165624,-1125.2699902355553,-40598.872011907384,4146.3160276325925,402.2112499398865,-224.27676461977407,-71.25589110583738,-35.79793445111672,-22.769802107099263,-17.923988588138943,-7.452555316065025,12.188556007898145,4.556204641925918,-2.0714573657509923,3.7023204429967023,0.18014172983830443,2.853388631342046,-10.462605762961728,-3.2450359479011577,-18.030813806095665,11.160711359182597,5.975418415267415,2.6191507604908155,1.544040484744565,4.9431184281693055,-3.071010479624182,-3.7565520467132285,1.315288832298959,1.8056473048838821,-0.11025353476545774,0.67470993854466,4.587791144134679,0.9550932028323869,-0.11116180922329028,14.30126321854946,1.5016314733788119,-1.2378354415478388,-0.9260088416468207,-5.911058347435747,2.610357998000031,-1.5066303560324037,-1.307531944888905,9.49163457789341,3.232786666716834,-4.214251343524209,5.399556728185007,-3.905784380417967,0.7652774239945128,-1.3552508340302571,-2.821483351536348,-3.7631742214353023,-1.8503927042978174,3.947532749573456,-0.7486314227227636,3.067693282851478,4.692518460271628,-1.0081377189075837,3.0390394381280825,-0.31639027153819343,-0.19180636477493948,-1.2858065766746734,0.7959594925570567,1.0950313265653804,-2.034856560190749,-2.3720433964001617,-0.34973242856897463,1.0368614119640083,-1.0121240796157518,0.7699400295153755,-0.7486783036719558,0.5806437240852406,-1.066000172650903,-1.5718048082197573,-1.0978035458157347,1.1796542636024754,0.9253679672088804,-0.568053150551545,-0.8864786691694119,0.10870330067488505,0.2670323774233267,0.6369960583820862,-0.7128250335382755,0.4987350901476424,-0.352876176976128,1.0071938961211995,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615561,-15281.92815922855,-2096.7924674018523,-1328.3044122466324,2581.847779639429,-6092.918508220898,-531.1698491688786,-245.04798987571942,9.499050754346184,-25.10961901869182,10.451269800219073,4.441364899436141,5.468661444337686,-12.537192527548283,2.088051247610008,0.8830053151913964,-1.0913346065759935,3.465940635330347,3.222911546630778,3.586148160810208,3.9399388924683727,3.8732270055916227,-3.056650947445907,0.8017528981815816,4.232157735479109,0.7009818118281268,-0.4442487490048544,1.678520972504158,-1.5030490841015274,0.0486584125493192,-2.761622333349773,1.5773711167630036,0.38530380450403484,1.5644765055570646,-1.2462171610669903,-0.21029856457082094,2.7192278980899967,-0.15493201790465524,1.0647624682781356,-0.7718961782521007,0.970289747305607,0.20160771881676046,0.4030572985457476,0.5192167614209344,0.4736931788570567,0.5152738783229812,0.13363192052291012,0.6044710560639743,0.005028044484512026,-0.7926142707311282,1.1921969091953535,0.446580029851877,-0.5525168739240421,0.010980922300190606,-0.03317859626810732,0.19762348669388288,0.05177072958662465,-0.5189506252157723,-0.39866132927479936,-0.3153959779519599,0.7134917278472193,-0.14318587942385388,0.6628049626856398,0.07968782119099127,-0.3571306358143018,-0.40544458257506166,0.07352985658999037,-0.14946542478923772,0.2512681167395722,-0.39710832376996047,0.6725923492781781,0.38526754274088254,0.283494544794383,0.12884379441486773,0.7875345936857875,-0.04452717387022122,-0.5606143479880439,0.07190972237215557,-0.2321217662183646,-0.22604395576030112,-0.2563151392765582,0.7177439401247546,0.31238012449765395,0.3712025622659101,0.21030036702408728,0.07668017470530158,0.20642135912252504,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952706,-11133.25074808872,-2744.8423203437424,37080.50173401872,-19604.60689361914,14047.280940940575,-419.82023410265896,535.5186392526097,-43.30457822577326,13.781650800714614,-18.94661409547284,-43.864251757808965,12.738761196114668,-5.522392017225484,22.93655179722795,-7.377522000789106,-29.94187828454827,-22.869023089754695,-7.159438753585155,1.6607991955860306,31.740474613935383,-1.0483561903629037,-27.01453956348477,35.14981926627784,-7.409813814744267,-28.314108066389977,12.421433217907772,33.19158490295272,18.26746490806064,15.21066002402464,-14.819539242308952,-24.999527406704516,9.096356769875142,3.5356216192620313,-10.083974587460707,4.270442202229733,-18.070091993090067,13.787819799364259,-7.845512044658716,19.916192696989004,-0.62966929199385,10.1038475066667,-1.4092114142109788,-0.04826859856686695,0.031146029739882366,-1.8288546878516467,0.8169973865641232,-1.8734621552838173,-4.309875435708891,3.3415640366479735,3.583532753637265,-0.4161296056650519,-0.9192047543899757,0.7941856166696091,-1.1517819976219732,0.524682516440923,1.040693199195455,-0.5818393564730453,-0.25997312070383627,0.8314961035377484,0.021422359397965485,-0.053699214952898054,-0.7736935216322932,0.10996678478519069,0.5370323634043429,-0.6332392182661123,0.9269984144935529,0.21732857342465053,0.7092973424091444,-0.13881514008740786,-0.005302080714233738,0.04855051963990074,0.4114655089085166,0.28598839768826984,0.037449153626667925,-0.04620303333010737,0.04740289879032174,-0.06644625816913649,-0.19221098695314165,-0.02641617449753462,0.013997582533037282,0.11463928060754928,0.11844964443243745,0.03263655943055712,0.015908834885719703,-0.1255065958695631,-0.059951329822205836,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403415,-15229.401396700865,-2091.6888881736463,-1344.1801453921498,2533.949006172234,-6278.294552055525,463.68408586757727,-209.25129844822064,7.8796518493026895,-8.589135912456056,6.817128628838259,3.753507778599045,9.861613755468735,-11.495882755079169,-3.044135725161549,5.139000099808032,1.2109762284876702,1.6227210098897584,-0.5062864401728192,0.9525717354198987,7.380027030270535,2.856464982563197,-2.0037526438177946,-2.6854184535204326,5.694409356792228,0.07764487500281683,-1.163180682634723,1.772295042200973,-0.44114021658358127,0.9198180490080082,-1.9777287138018893,0.05938796582636735,-1.162586586490757,1.8679474366190914,1.1406030815041182,0.6460455318718937,0.5577313716608643,-0.07979121609946156,-1.5615759379831338,-1.2617991229438912,-1.1848984135221072,-0.8154917680209772,0.6075377415175873,-0.6692425687398676,-0.9666322839122248,-0.8992960408867423,0.8400477226883531,2.6839707727668953,-1.6760125415983933,-0.630592686483405,1.458379931982493,-1.8060035343978071,2.018669178800506,0.761585049652671,-1.3488429249833491,-2.252532817068204,-0.3805383937465466,0.353417874502417,-0.12563549862645593,0.021591951473986324,-0.6609587595606525,-0.5156934659244181,1.4193487743333797,-0.8571095898288327,0.16917032351652891,0.6741667834929286,0.08248615942261639,-0.48032583007455937,0.3129859229923818,-1.18710973467938,-0.4341863914464946,0.3480709205938444,0.7159292249663077,0.3018552163151794,0.22547378283119945,-1.237054449014449,-0.2911371999467529,0.020243434692011453,-0.4582284665315697,0.45448023319181285,0.2101762579254534,0.567548518888067,-0.34456931412549785,-0.5615432837747588,0.5239333388487923,1.1539615325866541,-0.3345493649079133,3.324814232,2.847599561,3.086206897
