fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,CIHigh,CILow,MOS
-120360.21443036063,10134.50442207422,-15464.95996584137,22522.003356326364,7584.076690910316,2545.447962683996,3576.8105060879748,-394.27991699266306,16.63405879242877,22.81931713979312,-12.076920569654531,-19.452364076674193,8.178206358980061,5.8496907022657645,6.16960800505219,-18.20098914748573,-9.840051002547378,-7.877683846536202,-5.516022030754847,9.129777198039406,18.45174679038472,-9.151057796991353,-0.5923489426167199,3.531309226,3.020414912,3.275862069
26676.55130162889,71718.91671086621,4229.979698131635,-4431.085218514411,-81.8741552181994,-7518.3071507821505,12531.620564010975,560.8426227622447,-2.568954665821977,151.0937217766291,-30.297581111604927,4.958243711482925,-55.409214514606695,0.44910377900006143,-2.443292670280737,-17.093476675993468,-9.66851339668427,-15.235746900275958,15.943706422159192,-3.523342967450237,-8.500211670430502,-6.063827328771733,9.18284230519103,1.56564417,1.167689163,1.366666667
-109808.71505541114,44567.06006826464,-10893.211824471702,-29969.39000356974,-8989.83835806298,-2091.022071574729,6185.938134344501,542.168772616586,536.9082293618521,76.92982684668752,19.20358066827089,12.874358069109709,-48.3835327101457,0.20162757965592418,-1.2189779696290615,13.173750375462257,0.4631997942305589,35.68109992687831,32.88253606334364,-14.880440750186754,-24.70137481018308,-25.12863616964268,18.75643294960787,1.642556938,1.324109728,1.483333333
127680.37018159017,-74465.57785864922,9678.065296166204,3301.2615358673097,1731.4262025125208,-2244.79707531844,14615.808687430777,-244.56715351778388,155.14329295598705,99.38114296089196,-11.832497356114411,17.674960548666892,-18.844199012526587,-10.442648658838594,-1.58676813202801,-12.663394518664138,-4.803686309747879,-9.32407103271004,1.2293069693488305,5.918807248089194,3.893627700706885,6.714100733252327,6.401626422048175,4.257197985,3.639353739,3.948275862
-78041.96969912767,8500.943727850188,-33760.37683867962,-6354.4320480038405,-1257.3884957063021,3695.594322229541,4991.557092448336,624.4744194016185,-16.428704108158062,5.118838382090707,-20.28579090621503,-8.67272224342072,8.689323981014685,9.846803159352064,-11.432395435403937,-5.714401072909429,9.814085198723284,1.5003673446373518,2.6791185326936784,4.919735993545187,3.831492543297,9.212672787735048,4.936488415383727,3.991799552,3.401057591,3.696428571
389387.7181766789,-36882.76969918201,2743.7034035294655,617.6026820572097,-1137.4002894425587,-8230.064661035874,-9411.703603528344,260.16611745209667,129.57780062557217,50.38787811371373,11.283432651965722,1.7831588610665212,-8.229959231831318,2.8307868808614614,-4.61260939711671,-4.315443710191439,0.6213579241951944,-2.8228708207951643,-4.633075064900599,-3.0770611252227997,-2.4315323854721664,1.2655960583179457,-3.555001622316177,4.766305092,4.305123479,4.535714286
417683.28306202835,16487.85137133097,-6916.16384970021,-40782.241724608735,36560.34741932773,21398.048467172648,-5700.180107221059,-606.5724114729976,-136.21461304279026,43.043752962103014,13.201917314244094,-3.3764154401782096,-3.7349556887602704,5.707655407360464,-4.9796193125811365,6.42861085325635,-11.408643774129063,15.661048916283647,-12.126556624606273,-5.065418296495415,13.125299026449902,6.236604823134848,-8.94681655704941,3.0643401,2.528252492,2.796296296
-208656.1098366185,-10399.087565069482,18626.088821366513,5632.565155430341,-814.0445660093443,-524.1586296290565,-16607.519646497127,305.5108486853611,-240.4247540661377,-7.818744415598376,-9.840421449127291,12.02505912676448,-6.193976338567282,6.581828466973981,-4.925534850554372,-7.393495839513142,-0.4773295080835393,0.013568981135235155,-1.8263028913402495,-1.766751873720755,-1.8166823909785208,7.0544968652294395,1.3901250417042825,3.109396031,2.640603969,2.875
246964.02876949642,-52399.61725118442,-3015.3419901188518,-58.390186012384966,370.9278399498611,-3879.7161249564906,7490.172924951525,-407.14426143078475,158.70030977286544,81.57322254938117,-17.729628028794604,7.7823653303682105,-10.773471839142864,-5.429403329464565,-5.34611647404171,-6.853459572278065,-2.4056319065098433,-6.417690589829674,1.0300119941526273,5.566672592279252,2.988557506556856,3.30535889236689,3.8260699477077598,4.586922149,4.190855629,4.388888889
102995.09709901222,-4346.599785653921,-33710.42896957727,-6817.721536319799,-1229.5585895470638,821.3302906853364,6582.007430683378,603.7399894014268,12.76923232625401,-51.511867539268806,9.856188644297129,-8.82530256794542,12.207246170794336,-0.2059069008184579,-2.665077361525817,2.780292288195695,5.550647573977536,3.36353397976732,-1.9882013815296817,1.0274999929311348,-3.0274397004804094,-1.81918911987967,-3.9498435451251823,3.658971212,3.055314503,3.357142857
-126571.562891848,21905.7417755286,1497.075184792954,-18507.148546626107,-7891.283239724382,23158.037151553566,2067.569076695734,-362.58430558858316,-287.552211985378,58.06556908777215,18.71508369878158,-13.325620194264493,-8.601402220640542,-3.1977224592015,13.096922872524175,23.811514418942775,13.073192190525015,1.6531879361074646,6.809505593664617,4.890192662312963,-36.67326167852771,-9.974926413642097,-9.670578789856387,3.665622055,3.092998635,3.379310345
-190387.4595414203,665.1960614792366,1843.7495985844055,1792.1233377805054,-1105.1113494021495,923.7206345796972,-11754.647097310959,376.9484135576788,-162.77129202742142,-6.9870170489871475,-9.247605924651527,6.7516342400503815,-2.7864460829058237,8.480478800396673,-11.374730058496892,-6.354924807370364,2.637873135690173,1.9301323944723237,-0.2074153551126314,-2.8802683849818025,0.40092354364817845,9.643659888209774,1.2529514095350185,3.249159055,2.784174278,3.016666667
39461.28155597659,-2386.8508007154087,-12023.367783600757,-14807.112479390882,-1732.498981293254,-40039.97942464539,5534.497320894429,408.5692773819014,-286.26502528983536,-62.29483907889006,-18.792488749013263,-27.428693296097002,-1.7111489684194745,2.433004870357875,16.4766056320348,10.584550140697507,3.9967143841847945,5.2978778676377924,-0.515230546588238,-1.4716305358875195,-11.027685335025899,-7.105107348426525,-18.314436636861142,3.09915415,2.442512516,2.770833333
-186353.742503439,17582.12584796301,-12842.85981163221,-6888.575992448605,-1768.0394627314329,-13880.584254547424,-5831.029140736983,365.3723178178801,804.2978436114563,-124.97501213434612,22.298462208589267,38.119250142229724,-8.583506416550776,-34.1945263291714,-24.40156103611145,16.640800878836703,-28.303964736908036,32.13789301651196,16.056269326792293,-24.15981714967371,25.655208322258968,-28.448684721168505,38.223802364686804,1.529546306,1.23712036,1.383333333
-208889.8106872934,-10423.5826900354,18617.65368208661,5631.35089798493,-811.4602819866975,-517.514399356969,-16578.644108299577,303.2331228793701,-126.75817804508205,-17.649713821427753,2.212773748100765,8.285908782102327,-5.65933966698392,7.532160121077805,-5.820898750694157,-8.289000659850096,3.074261456219837,-0.0201608371306107,-2.882359897180009,-2.245640210388274,-0.11470384000790584,8.500823215789215,2.781287318327881,3.24043084,2.828534677,3.034482759
-56563.329332473244,26534.509733066712,29185.676392477846,14663.10467999176,2252.0243166514533,31809.277535132194,9714.003747102339,747.8210618152394,308.4371313074347,-48.80021614960171,-296.73667079029144,8.919095840626747,-24.586415403753655,-26.35665089857015,-27.79309413888778,34.200323016059315,-25.207047614199688,-15.263389466027768,-17.932268301791467,-54.06286610580405,-3.094639214921269,-20.924590734172188,-41.996564557577706,1.400678788,1.15104535,1.275862069
-42560.93726866816,-17115.22424664174,9567.332444192423,-1471.2005487710292,-36337.382427541685,14297.313313970786,11842.383212632285,-246.01546254721367,-131.62018843722498,-41.1568361234649,59.86589601401303,7.933220466156357,-6.131089518889273,-6.914932310783818,18.874505558714002,11.833752175206264,-3.8765903037719402,2.398230875982114,-2.9618043868949258,0.6779384511035706,-11.343411172336568,-4.511127395633739,-6.175547375781789,2.55951845,1.976195836,2.267857143
-96939.31772145322,20225.54885806071,-25415.291051914635,-7637.81817014955,-24937.639681804463,12734.038978059416,8601.381425464744,-303.92520055243835,-71.6518388241548,28.30150160664651,-37.52107512056225,9.212141747145871,20.614131512679812,2.192119857871521,8.179323644711564,-13.100150366934844,-15.626022636196321,5.791756144681584,13.158176038035032,-0.9712729395223073,-40.36423474706689,11.729369618115353,-17.45960879632445,3.809449298,3.362964496,3.586206897
-172152.59757377664,37771.624759719954,-28242.2996572753,4981.912067224187,3171.1217401205427,-12579.303577309032,-147.06855135473413,472.1039902993841,-259.5132596523714,12.989799036112172,-10.149301955413833,-40.55607975838095,9.355560854516808,-7.003357807078521,40.19072102299942,2.8598773190524844,-32.08265362761558,7.2453895861519735,-8.847735118296974,-7.099520592169928,26.633834711618828,-22.026996548453507,-4.548038503807888,2.137035504,1.690550702,1.913793103
-26583.5577948773,-36651.0654342177,-3830.5661554341673,438.7254040794458,338.6251101858341,759.8184224999328,7893.891358902159,-324.4246299995683,-25.108016328014415,-41.94673968631989,11.026587412981852,6.257789021616653,-0.5154023218089082,-12.512625991073806,3.0888619373100177,1.5278919207166115,-2.6866411992059387,-2.007835213496606,-1.1477765214578421,4.207317665981588,-1.774660735865055,-4.259643523563207,-0.830533477262379,4.329362543,3.770637457,4.05
-178650.8719795676,11062.867833753797,-15292.766710479258,-2099.0966993446,-1327.0400452688718,2585.5816109635643,-6075.260097746894,-533.9472399830231,-119.90762391589637,1.0266131988872167,29.551542085872903,14.103339000149566,5.873358920818653,5.903912288303079,-14.218896589134703,4.626974313704437,6.140794432786852,-2.7080733454175667,-0.2933208471043583,-2.078914390773406,6.212099932663015,4.112306863838163,3.667350889230924,3.348464581,2.85843197,3.103448276
-178608.71097964683,11062.663455784354,-15284.681606687329,-2097.135890019161,-1327.5456114847782,2583.953693297262,-6084.385032158284,-531.2696258690646,-233.41025979398424,9.17063492880521,-9.635572437900905,14.663916615612317,5.614925884281209,6.107481040088884,-11.972011669065326,3.3466795935311575,1.2117897135620095,-2.2858277635353534,3.37516160569788,1.0407072599378202,3.404517477985756,4.090369660315409,2.992833922618076,3.430356437,3.002976896,3.216666667
-169722.03455831646,-13433.490739748251,17659.610353131942,30159.948972785958,8302.286396112815,32.459196883208264,-4641.71692484004,-504.70555039572105,-264.1888299496962,36.938042532955905,-7.428357518688227,-15.064522216950593,-1.965719384766063,0.6039283604869705,11.874596919136456,-15.24748292798026,-19.371924197791277,-11.372567757631321,-9.06549632206443,5.110124984228674,11.802955047646849,-16.298055913449176,-5.015626880729876,3.12457995,2.57542005,2.85
-26576.707464700725,-36651.450921605276,-3828.9450625180207,439.1611558313969,338.5175396430896,759.5435675292102,7892.070411739713,-323.5797512008378,-59.1512542471631,-37.161119054254506,42.45581955696328,15.022663711874317,-1.0152222728446965,-14.30853401567151,3.1477351660342965,5.038030855501203,-3.033963333704085,-3.8247646583540322,-3.02293811830127,-0.5973239920341327,-1.6407069402691894,-5.291683340263105,-2.509831817549015,4.225768921,3.636300045,3.931034483
-133621.51855550037,-15741.948813769059,-886.093970298795,1253.631935480135,-472.51593519239464,1375.4164908713565,-2469.263725595968,-478.25061530037306,22.3601070763723,-9.532912858785688,26.421878625350722,13.603956740315367,-3.6819617280321304,-1.9349470089340879,-7.034788100153229,-0.8368391697176674,3.07482066142223,-4.474524707679141,-1.2227723108922972,-0.938359950127636,4.440103026957265,7.11029628167827,5.03205186203804,3.574117983,3.046571672,3.310344828
-209904.49442154253,-10536.717689978555,18576.197263963728,5627.119760526542,-800.2962380505113,-481.82187302034697,-16443.371874303302,-690.3004934050979,-252.69908017378464,-9.160485260099659,-29.13532732839958,16.85258831518831,-7.455327330499816,3.8356659135715687,-9.039537617966111,-0.22217550897890137,-8.121746566262027,-2.00332034647642,0.858529862711676,3.7381980673116684,1.286602778096299,4.622660033084538,1.8585082353861098,3.16710629,2.73289371,2.95
99683.43760109121,-42300.4237268224,14245.53303139628,60981.89587161551,21091.36779595812,-2400.0642295569464,19193.186418993126,-181.4331989345204,86.29455635591344,102.2695037355727,-51.31003990558683,114.28897776498059,50.373306576336226,62.58948266789104,42.74309043013717,85.96701463681511,64.59479839397744,66.17292696909934,27.12331608186663,-53.96872410629565,15.770124209919482,11.71537605146491,-17.3750018401408,2.241733096,1.758266904,2.0
593669.3936262797,38771.48423229998,-18411.513963217756,51530.72433377788,15567.617637467905,-11453.930146870687,-18307.42834463559,13.285176310988765,67.04207559199253,15.922490975996466,9.82009395372271,34.65133401034032,-0.21289099173632497,-12.955533254324502,-13.766890391995265,-4.36887413289808,-8.423274312130191,6.210570594371102,17.071176612006266,3.5538407581593554,-40.06170537380914,-2.0009128205966538,11.946596820735893,2.156586714,1.73996501,1.948275862
-163371.80213962417,21798.278434605563,-32194.503462540004,-5952.86809763131,-1586.6057813308773,4125.138040600667,-871.096261052927,-451.0334297544372,-224.6021698329648,16.980331780632913,-22.735868382868265,7.320283690223267,9.838497201432741,8.302838347974768,-15.385083676358942,3.628362315635924,3.5136203338498615,-0.8087703574155792,5.1540710679989905,3.7225952697745632,5.901400918989161,5.200579089986591,4.423668362254537,3.421011653,2.986395754,3.203703704
386217.68630594574,-37229.051606066,2618.1994183548304,603.051745183098,-1103.7924264183835,-8133.750324520189,-9036.468176120716,266.738953118082,164.0722852436844,48.07683598859381,14.827340715476302,6.001363106437786,-7.306803325172097,4.872008822682016,-3.7346277455395347,-0.8335883242228891,0.09023057706210161,-4.298371731460888,-8.09112094783527,-7.776386103748755,-4.570118122095162,2.6114462805217515,-3.919957326237588,2.692561138,1.950296004,2.321428571
-88041.57726270011,7414.188617750502,-34175.46558775626,-6403.600322374242,-1151.1998484861163,4006.6307589785556,6196.011654332418,-347.72285416085714,-152.87340004229043,21.798758181396494,28.433279318434415,15.627389883751896,8.303504555167757,1.3247318061598354,-12.33024983227063,7.385013253672698,3.487473826074439,-4.011552916073427,1.6533012116154377,-1.563364173034816,5.989898151501248,2.452325871868144,2.4898632085980488,3.94604759,3.313211669,3.62962963
309437.32018537517,89263.16899558506,43007.21173214903,496.28682142553015,-156.34319356127924,-19288.127176016416,2063.133315179736,239.13091331070612,-297.3934015833479,-72.48412357062854,-25.290548880102108,150.35766226062324,-19.579490405743012,-37.17824609552383,5.553228400009511,-47.05231176098143,-15.332264759675622,30.50042686090094,51.28347113051949,48.959873500825346,8.52632864351409,-23.593143278057276,-13.816376233007864,1.377270849,1.056062484,1.216666667
-180571.34847091234,45568.328061514396,-21891.498100982208,-4222.671994412075,13673.694870388541,-5131.278872553554,-839.6712968923024,468.7272357366625,404.9567115506932,155.12196850216404,-17.28808247181302,15.045685632598614,-7.06248384762955,-4.832654369345451,33.50509695510152,3.574728528705468,-14.518811482427415,-26.504123476428326,-3.825242631193516,-11.876419235790324,28.994256789053185,-5.8197574818166435,45.26396073707549,1.592996662,1.240336671,1.416666667
240152.0435078191,-53137.78629283799,-3295.738328844495,-92.1433690273224,443.1035543545986,-3671.63409958188,8301.207190005665,-393.681941249848,262.7535847182685,74.35042578247833,18.123303729021305,17.521006311969224,-13.747821430174364,-7.214919837167078,-7.972312466690769,-4.662381955120284,-2.8254659279741117,-9.223951625922735,-4.223206785929243,-0.11602793476205236,6.242315479391283,7.262454770211745,3.786643387844198,3.469450144,2.923406999,3.196428571
444428.5558834333,-12702.360080300794,-30147.79783465282,-6991.559326821897,-1915.4145911830633,-5885.682971936143,-1854.8103191976181,-635.5127643851574,157.40288054111343,57.12168775540391,-19.386770846613146,-1.6424034667525764,4.303573280485565,-0.16659480862678572,-12.300207692971705,3.2418697917127295,0.6979947996896686,-2.063517662312495,1.0500300263058866,6.651454711893415,3.005944651567548,0.2772693125093718,-1.770238334712617,4.119839898,3.472752695,3.796296296
52139.936796535585,-9887.385123787382,-35769.55001414456,-7059.316898387951,-690.720276321203,2377.9619874096043,12627.966801172985,-275.2075670173397,-42.89203817804559,-34.00780151219154,11.943581221987449,0.4605684601241009,12.280957981722468,-7.314585169499001,-3.5806487508571703,7.3872769861274294,1.4535933506453247,-0.7231807499677607,0.8042541697054806,4.153242302730975,0.7726441905654466,-5.21707953292978,-1.7680971126147225,4.655644914,4.137458535,4.396551724
330019.0874088996,-2390.3210830354165,3730.5014304141177,-6352.709710334901,-55747.33795461279,15132.127615672525,7696.058785712167,-419.25415079727446,-204.7322714094137,8.418966774673232,-23.138417123288654,-28.976058556925715,-0.46009778981663885,4.137727751865016,21.56082384017246,5.018564544028961,7.1323137773076475,-5.022992630029831,10.35953114377992,1.7304468631347287,12.43496624464083,-8.528684791401453,14.976031343106103,4.717505416,4.282494584,4.5
11216.352421594613,-23418.286076153134,-19904.38354733471,-3326.8899592736834,-159.7531986579863,1621.3306183993832,10462.343616715636,-295.4767198690018,-51.22027230020595,-36.96047658365512,-7.379816777548188,0.8976387580828724,5.912139622820287,-9.829333368023736,-0.09614552352369991,3.0574870883872083,-1.5617285637348937,-0.4534326192878877,1.0159329791716092,6.597491844749596,-1.1269428982813994,-4.763418550716573,-0.8183731317308198,4.364099225,3.778757918,4.071428571
9555.796908238915,-23600.724802687622,-19966.818868024395,-3333.9196351852047,-142.07985766100228,1671.2436655699632,10658.285895666957,-293.31063179343727,17.40438467372392,-43.2950210126288,-8.062355124811528,2.5863365100339673,6.5847456845698575,-9.3591324533311,0.40085777149654767,1.9055228615789988,-2.733999325906979,-1.7899023473927207,-0.5873728319135378,5.1655510055499665,-1.8378123942220912,-2.970097402395556,0.27686752894870265,3.431346944,2.747224484,3.089285714
435792.43342672393,85548.54065771615,20471.538438490723,14374.15793583902,280.2058310667424,39364.37307034227,-3719.290947507631,390.6348110842543,302.817213356611,-257.70421704569594,53.87455778524767,81.07757832345382,-19.762356580695762,-76.43050289064348,25.520209797411923,-3.704086813040458,-17.726676232310368,-12.063135616948582,-20.313545263174817,-22.43935841186681,0.35762317876123334,45.10247756462498,-12.082497987649228,1.363997599,1.102669068,1.233333333
-102559.46708534396,-3239.48721169819,-17240.127911682826,-2545.7015760439617,-900.2663419025162,2439.4977114888447,882.9946881068972,568.3023886422951,-115.81654088512884,11.456193675224398,53.28410658483206,15.250998030233015,1.8531810802168491,1.822429669548038,-7.047652994646897,1.4162843512753551,5.861717488093639,-2.874550531853904,-2.1214866036763116,-6.442823503857678,2.8387483547025476,7.183371313503153,0.17553704013149443,3.857237033,3.384142278,3.620689655
216089.48208071644,-23656.942361439847,20048.95287220699,-33869.24849749323,38890.54361874688,23529.5235608403,4136.746243540171,-372.51119375005095,26.863075150005326,57.65785928049102,38.77096865527315,7.74528854508661,8.539323037637278,-5.78616289289041,9.033472100474716,-9.763317017974979,-32.28030746543895,-1.4166464894327409,-9.45889630851767,-21.812990378285345,5.0266505902192025,13.915989003331422,-0.6563706864695564,2.986568337,2.293431663,2.64
-196314.94908131598,9595.50877627793,3161.7653853085435,17493.760749666955,4146.381794015089,833.4866999164886,-10676.259158493289,-607.6863165593783,-228.03863888850717,23.85626333661514,-23.092906198487306,-14.759624415962968,1.5224829127293804,8.520770927159054,9.268632259940585,-18.457039605336874,-20.851066677656615,-8.267817250734588,-16.421576578464638,5.1511009106881245,21.377880604543776,-22.145603694915934,-13.101650716222306,3.319639376,2.7838089,3.051724138
99227.65415197522,-4755.525827243176,-33862.49421533327,-6835.916160388098,-1189.5456986259258,935.8738712843497,7030.301689272284,609.467294498487,138.3503238210307,-64.34715879255144,-7.553299539982933,-12.157825296609394,11.2220434740956,-0.7509047873689761,-4.788981581125139,-4.0245392099001345,6.100150210771513,3.5143100958242175,0.04638654441391413,6.296155198999618,-0.8298551456435519,2.8807807692827354,-2.2555611260041544,4.386792309,3.909503987,4.148148148
344064.3178804672,22136.996948818647,46198.86596276804,-36004.34865211564,-17609.995609036137,39153.562835179655,-8098.219923997409,394.5488648260306,-434.3976439230255,-80.6500528308322,42.200171090803245,-51.13545362035511,-7.42063353110789,10.302442435115237,37.27141601473818,7.884802338587296,8.228667727645147,17.867407241048227,-17.836282470478253,-22.587472185474176,30.003457760335564,1.74232126465446,-5.549338174137634,3.075559963,2.385978499,2.730769231
