fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,CIHigh,CILow,MOS
50030.00805463146,-10113.99794768944,-35856.49758970917,-7070.235058568753,-668.2179192098845,2441.944983101483,12881.309331455142,-274.72895612163734,139.7741577072515,-50.99456044178337,18.223683359988705,-0.6449472803586901,13.212484447779664,-7.152106689386924,-4.622596357889348,3.3436557818417056,4.010889769558113,-0.9177599248481516,0.502126981576418,4.386049360632252,3.7249543085268693,-1.1864713477457316,-0.13967683392169972,-5.986586554396922,1.372689197317084,-2.1314615758478834,-3.252556703852274,3.0405880258890234,-2.491082645721249,1.375966015698944,-0.0015345669647200218,-2.5276855574039256,3.447746465033736,8.02385041824437,0.09615425503901921,1.9428984636229318,5.093132926791461,4.184754259836436,-4.116637231496529,-3.00766558974803,-0.829649038142616,2.2905939810394202,-1.9671695366096615,0.6514986642668866,4.902938396158822,-0.1833139653298841,1.2195680758408198,-2.7540338586659687,-0.7305404012365357,-3.2982889530644464,-1.4447136284452313,-0.2220344973102356,-2.138769149770876,1.5632571496606622,0.8024411321293583,-1.1401841492968678,1.8077330188243483,-1.0145435221949297,-0.41469861051894846,-0.331519289277103,-1.1813457909991014,-1.3804388842718456,0.8243102703819875,0.10027586194228165,-0.6223169403352184,1.332598973074751,0.8338036966482127,1.1893393261361311,3.599130983,2.900869017,3.25
-125345.11971585717,-14842.06566035285,-550.0972767851946,1293.4060038201687,-560.8143237253986,1119.0146444204547,-3469.914771115685,505.62609281963694,-147.9919562619413,3.592748316973455,-8.184548901785663,6.66788370587088,-3.8273242033825063,3.363393276251611,-4.182653716872935,-6.369863819647484,1.4030069494045816,-0.43980538541056524,0.004608831855263381,0.9871750700019437,-0.9144742677638629,6.7394913704617485,1.7003570669524235,0.6570473591416792,-3.0380328529200757,0.7548355444256222,0.04167371805717924,-0.7121114115014259,0.3909147581330346,-0.6664519813731283,1.9439361342174775,-1.129676868427797,0.2807107082992178,-1.7256635315421573,0.9617909076186262,-0.7472610125757723,0.8374212182351712,-0.8842802112300581,1.3822045068014812,-0.6568078308906352,-1.162808180110536,-1.586081805634024,-0.039685744211827474,0.3432870783442368,-1.0247145563494664,-0.18418777355711177,-0.30371707756954264,1.2668722855921655,-0.22050212615950648,1.1914449670108014,-0.9790750504758614,0.26455378293180426,1.0367335413000718,-1.3929757897899684,0.8535938119660487,0.7234955110207746,0.2599347688335114,1.6926991154606512,-1.1456439603291653,0.15105024043697138,0.030422928029299617,1.095747883880698,-0.19712700901732616,0.17652390488287206,-0.18287227498971384,-0.3954319841169176,-0.8678275688480579,0.07154915460529471,3.954853907,3.366574665,3.660714286
-49001.25318178599,-48167.38971145776,12787.790589645292,4259.8333151927,673.1571690430216,-566.3248469977766,3515.6614387281506,611.4324764472719,-44.639906827823566,-46.941621861590534,9.787047712781536,6.176204632656565,-6.933410812056734,-11.0126306402484,8.031942161111752,-6.734829209404955,-3.3424083651168988,-1.1539448625991464,-5.149720981636788,-0.7903692390268121,-5.794291045760913,0.6074057076884574,-1.2292181568404592,5.609900894570923,1.1992161195499125,-5.076926672164009,3.079454095130251,-0.8200642077691809,-0.3703457738084873,-0.6375756820025695,4.474410525397317,0.4972050428809992,-3.2652519278098944,-1.1808718433085517,-0.912243964573245,0.8439352079572531,-1.775187194394537,1.1133817918197617,-1.223831553464326,-1.8853398878352725,-0.5727428759674084,-0.7966163566773978,0.11099544171660826,2.052460571194845,-1.9130675502451537,0.2251070694546542,-0.5875343013187563,-3.1221384910508614,0.17889266135502416,0.34223087482595876,0.3842457278633845,0.45416614492101565,-0.3735501071471785,-0.9274057422220935,-0.6922090127975558,-0.11579950004509174,0.6197940075468427,-1.2196529213059384,-1.381231183380713,-0.0920046978946033,-1.4241139665282576,0.28081845924026266,0.19058710852207705,-0.8920192113098785,0.01096515960430646,-1.620443995342714,1.015382192152813,0.8998332364557272,3.453428328,2.925882017,3.189655172
347922.23145223456,-32285.958984764657,-16536.086150066207,-3524.266423915788,-796.0985257861468,-4945.407346563602,2571.058216945018,-525.2452499744036,117.82768750306884,73.28616825085287,-6.671407012726512,5.796977979164471,-3.1326572995485136,-1.887383426339748,-8.87173219743219,-0.04093926952612274,-1.2227543424312404,-5.0737515933359045,0.19236307846694256,2.710356551661204,2.680530874160922,-0.049599848455027115,0.6440132892421078,1.2754525297652626,0.45969474422950685,-0.3222733373329953,2.7969736935515805,1.2221362042253592,-3.2693591088968215,-0.3298868767734477,-1.8628770925613864,-0.19757793370161436,4.053488151976708,0.5252314783732389,1.1139662637111853,-2.8628343146742488,1.6149355773963074,-0.9413031968445237,-0.13848667455322994,0.7107827177256762,-0.9532903020387273,0.5182247666669925,0.7814004763225474,1.2040448993076598,1.3401236927008329,-0.09388465613946703,1.1142803801435985,1.9719390445810658,-0.7072217010753896,0.2987015477993289,0.7690908328902035,0.6778951832813397,0.5337219274491756,-0.6338195053066855,0.6308019930758563,0.39305451339285485,1.2105852412893259,0.22556271051816115,-0.3090508016496623,0.6166536611897134,0.44445112592980457,0.2921735502227234,-0.09254155545350604,0.20630946861085717,-0.22554761203960597,0.034407750115122246,0.3543659371601995,-0.054741118241369534,4.785550297,4.325560814,4.555555556
-177783.0697999967,11158.491260562701,-15258.61205158417,-2095.3777759845616,-1336.7929990089374,2555.1103224811673,-6194.898005426762,464.26067966042524,-163.39474927342195,2.9243435854132436,-9.998929140942826,11.028159119877847,3.4192172590371017,5.095445861613799,-10.767324644739539,-4.829675303298007,3.14926172997933,-2.2724080657571095,1.804523147857355,-0.8940790705468329,2.351615237808085,10.253832976751413,1.1457007655660219,-2.4532426407755206,-4.958888279880599,6.223566912718258,1.0136159865183652,2.149942100686318,-0.9301112028208659,-0.9372465554001808,1.4395794643278712,-2.3626270522468595,1.2411140150415212,0.66984622221176,-0.2828186677253064,-0.8499296787068474,-0.5757170765042969,0.4823458114582009,-0.4765117214304545,-0.571048797908094,-0.07300287815891852,-2.4567414914535846,1.0929296409872893,-2.0458418527488766,-0.40114065938865384,1.3321079000258949,0.9787068694789436,0.9404217391079692,4.073718470381174,2.319809888392106,0.9769217699444817,0.3570538925911626,-4.439040154011699,5.053360669685051,-0.7935014590679454,-0.050977859345774146,-1.4364226886566929,1.1135403055354534,0.9502974224739467,-1.2906913265303117,1.114444502510643,-0.864133836371131,0.7809886292483755,-0.11315227176210522,-0.6294675283288034,-0.5172812458303816,-0.17270931823057203,-0.08980947639906141,2.653067263,2.154625045,2.403846154
246964.0374885816,-52400.00887065796,-3015.7410641500974,-58.34523461592399,370.8824600001481,-3879.523277206823,7489.697329852566,-405.9954000370078,112.7950135325943,85.64313385886949,-19.134351634725498,10.821908366221281,-11.277353522903766,-6.254652219136664,-4.959967448184591,-6.341400873371478,-3.934767290543215,-6.6371517462903515,1.0899421371263434,5.307605152168237,2.3019513232840314,2.8890227142126155,3.1478362804560005,1.3421529017353695,-1.4261557136998662,-1.5886110365603545,3.0460033012032723,-0.4512058605859558,-2.706526603091534,-1.358154962853919,-0.7798377934203767,-0.985542527093322,4.163734805351312,-0.5805297775784357,1.875293049589644,-4.3433718106516475,3.5410451850243243,-2.301751841391963,0.5080474124917805,1.5649354123661123,-2.2417852276321955,-0.8283704834575797,1.704510473400244,1.0556137327776185,-0.27171702466994374,-0.3843799273827635,1.3068403807281777,2.2293084696413987,0.5121069029909951,1.5396381609227385,0.4730165617894428,1.3872179855934725,0.18442613244654996,-0.864543569872142,1.0079591259177991,-0.48595086515753527,1.161949446386257,0.1676363011406713,-0.8247516194717487,0.534548035901614,0.28067172733514234,0.5166546232243528,-0.21350878275224647,0.7102249635358447,-0.19015303517006005,0.23646558395835574,-0.19846045320600833,-0.45553546602244344,4.518530885,4.014802449,4.266666667
-196930.4903823888,7262.109974575499,4406.180802819016,-2973.777114700258,-1557.8801195259073,-15573.846834168751,-11654.29110501624,-703.4718964239601,-172.17550261959343,-40.77919770674969,9.782613791345474,-10.421676722817086,-4.2722304888106155,-15.9362664560145,21.88403565816049,23.810170592605193,-15.307173852574353,13.546230052264168,4.190918395341571,-15.73651799760643,9.188675676076912,-0.3883232209398356,13.557446556973309,-1.980229909186326,-2.0116806463957713,0.6840305970375058,10.596911625896535,-11.492717014438108,-3.314909241690449,-1.8212470302665642,-2.4458449095840984,4.076770281394291,11.454139315570266,-7.1854304044008686,6.446830762723325,-8.950508000585216,6.148529187919142,2.788242427984958,5.271453715227534,9.149721408918655,4.4358206716835165,-2.759115212709527,1.5076931519405106,0.48319911394017484,4.554051987095347,1.8179772453991152,-2.424420965276999,0.7653121717433384,2.5706288788144733,-5.139284932992398,0.27448353905794043,0.6162705005452834,1.5077035443130582,0.07421140420149085,-0.440332716015916,-1.9217043468006743,3.4517944424604963,2.265090422107444,0.3252703902535956,1.3629349514675149,-2.3015314259582333,-3.673058169653391,-1.8428266965428093,-1.287465985462448,0.42143151114494976,2.651498116628551,1.3290035443495856,-0.0022130038674671427,3.107115012,2.596588692,2.851851852
-120360.21443036057,10134.50442207424,-15464.959965841308,22522.00335632654,7584.076690910349,2545.447962684017,3576.8105060879607,-394.27991699591587,16.634058792680456,22.819317150263345,-12.076920594635451,-19.45236399464355,8.178206381869058,5.84969072047864,6.169608025373339,-18.20098891952873,-9.840051040125081,-7.877683878955035,-5.516022055764237,9.129777239728218,18.451746751637703,-9.151057773199126,-0.5923489408647752,3.100057242813981,7.151740558779516,-0.20777848160343187,-3.439315978816653,2.6537231850932446,-4.275641603259072,-3.4782220517703606,-1.8835244888885387,0.17014852153841525,-6.527762216801485,8.024258375668941,0.7991574269611724,0.7553838428801656,-1.0088193037146276,-1.8074913071477936,2.2578107924877178,-0.2938672292892032,-3.434921228052511,-1.0982456931297464,-0.583497365761275,-0.2538265627837516,-3.307907520509864,-0.05627746656055091,2.4499734711938523,-1.958788268659989,0.9127004581154651,1.6693062819559539,-3.5100236571868773,-3.496912512586735,-4.150315593928341,-3.181468142639553,0.4397160928651747,-1.8441221481124372,-1.5893544412447036,0.2562214957865581,4.577446777996992,1.3518776591468762,5.682173094278843,0.07171089693222571,-2.348298489437628,1.3557248412688208,1.9871266163896804,-3.954659701481707,0.09849428927470742,-0.5161205853148528,3.531309226,3.020414912,3.275862069
26676.55130162889,71718.91671086634,4229.979698131619,-4431.085218514446,-81.87415521820587,-7518.307150782227,12531.620564010922,560.8426227668805,-2.5689546658599376,151.09372184596373,-30.29758117427222,4.958243690572575,-55.40921466968107,0.44910378039900956,-2.443292678332467,-17.093476461888823,-9.668513433599202,-15.235746962885587,15.943706494475252,-3.5233429835684382,-8.50021165256855,-6.063827313015842,9.182842277967287,9.832420679966244,-50.75499073921967,-36.30045478419328,-20.708393983831844,-14.424651963504388,-1.6184425829302225,22.64846705515489,-4.788447637748021,0.18688156139649223,-21.531719624597752,4.146916859338522,35.69611153785977,-1.481243914095458,-26.50277795180034,12.07288196456353,0.8791990566402843,0.9722342896521704,-6.68599287931802,1.6155137217251265,2.9824776906518493,-5.1205287091371305,-2.0043751681282402,4.237399328234484,4.670213294280464,-1.8325841480250622,-3.9484292778115067,-2.0164108540024444,-3.7927513534781787,3.412131278874307,6.102576175538659,1.9546362170468552,-0.588527686237295,-2.085822311264635,0.6893348117168859,-0.720070528695186,1.0347129520577292,-0.0027164976371587793,-0.49889322236719913,-1.1084809801146522,-0.063860396569272,-0.5991783224836837,-0.23151257249740775,0.396912050683963,0.7311706908723201,-0.16843053771901895,1.56564417,1.167689163,1.366666667
-109808.7150554111,44567.06006826473,-10893.211824471655,-29969.39000356998,-8989.838358063022,-2091.022071574748,6185.938134344473,542.1687726210762,536.9082293699927,76.92982688199686,19.20358070799023,12.874358014825939,-48.383532845557816,0.2016275802816315,-1.218977973631319,13.173750210474283,0.46319979600332883,35.68110007356283,32.88253621248777,-14.880440818119544,-24.701374758311317,-25.128636104334525,18.756432893562735,-23.89356891975184,3.3315447522237136,-5.942936385806395,1.6742807019596357,-0.5160058491792953,-6.565078156387593,12.559314258437457,-4.874670964197217,10.411584575372718,-9.609605095251814,7.7530359912042615,-2.8700356907749365,16.584527744535965,15.110660879947028,-18.10884381312995,-7.111708454981015,-5.425974091667637,-7.205772346986874,-2.9911763560538662,-4.148987151703909,-2.8085536375458235,6.481842733002576,-5.025428172159827,-0.17671202576084244,-4.104033004102035,16.38832662737529,-2.094592838407805,-0.7755236688975253,7.472469625894871,0.6190158481205184,-3.5052088335806886,-1.3601334384078434,1.4394320127306544,-1.3396185519673163,-1.7819776917776495,1.607491766863936,3.153338312205969,-1.7072597204711484,-0.3508644346578379,-0.6138462986620483,1.0056007680676189,0.3638775826590908,-1.8660866907598495,-0.793366242110616,-0.9406124172686728,1.642556938,1.324109728,1.483333333
