fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,CIHigh,CILow,MOS
50030.00805463148,-10113.997947689437,-35856.4975897093,-7070.235058568765,-668.2179192098826,2441.944983101417,12881.309331455112,-274.72895612332627,139.77415770245275,-50.99456044420486,18.223683311909266,-0.6449472821556481,13.212484509502248,-7.152106640579689,-4.622596323003569,3.3436558074343137,4.01088973086828,-0.9177599149094026,0.5021269752866377,4.386049305132434,3.7249542813478356,-1.1864713380282652,-0.13967683271330045,-5.986586669902893,1.3726891829372163,-2.131461624437844,-3.2525566204356333,3.0405879285152784,-2.4910827280299586,1.3759659640157844,-0.0015345669350835603,-2.527685448903211,3.599130983,2.900869017,3.25
-125345.11971585722,-14842.065660352864,-550.0972767851947,1293.4060038201717,-560.8143237254,1119.014644420421,-3469.9147711156775,505.62609282274667,-147.99195625686107,3.592748317143422,-8.184548880192727,6.667883724448285,-3.8273242212618253,3.36339325329901,-4.182653685306602,-6.369863868399121,1.403006935866745,-0.4398053806714119,0.004608831799273707,0.9871750574975237,-0.9144742610576632,6.739491315276754,1.7003570518588416,0.6570473718257194,-3.0380328211006558,0.7548355616385947,0.04167371698962566,-0.712111388697755,0.39091477106125516,-0.6664519563388815,1.9439361744285109,-1.129676819936882,3.954853907,3.366574665,3.660714286
-49001.253181786014,-48167.38971145782,12787.790589645341,4259.833315192709,673.157169043013,-566.3248469977559,3515.661438728142,611.4324764510301,-44.639906826291046,-46.94162186382155,9.787047686960308,6.176204649864695,-6.9334108444463585,-11.01263056509566,8.031942100498597,-6.734829260945685,-3.3424083328760164,-1.1539448501329408,-5.149720917146506,-0.7903692290389595,-5.794291003540053,0.6074057027243821,-1.2292181459048674,5.609901002815258,1.1992161069915723,-5.076926787916038,3.0794540161575474,-0.8200641815131677,-0.3703457860281578,-0.637575658067076,4.474410617967907,0.49720502153834223,3.453428328,2.925882017,3.189655172
347922.2314522347,-32285.958984764682,-16536.086150066265,-3524.266423915796,-796.0985257861481,-4945.407346563457,2571.0582169450136,-525.2452499776305,117.82768749902347,73.28616825433632,-6.671406995125808,5.796977995316347,-3.1326573141829406,-1.8873834134601049,-8.871732130478483,-0.040939269837084576,-1.222754330634999,-5.0737515384548155,0.19236307605700168,2.710356517367517,2.680530854629713,-0.04959984805286621,0.6440132834852341,1.2754525543643518,0.45969473941094247,-0.32227334467274266,2.796973621831466,1.2221361650786324,-3.269359216904739,-0.3298868643671035,-1.862877131087467,-0.19757792522007261,4.785550297,4.325560814,4.555555556
-177783.0697999968,11158.491260562718,-15258.612051584225,-2095.377775984566,-1336.7929990089333,2555.11032248109,-6194.898005426748,464.2606796632684,-163.39474926781133,2.924343585551579,-9.998929114561426,11.028159150600558,3.4192172750098533,5.095445826841821,-10.767324563486458,-4.829675340245871,3.1492616996046077,-2.272408041167853,1.8045231252582887,-0.8940790592355521,2.351615220682865,10.253832892798743,1.1457007555822858,-2.4532426881171845,-4.958888227941169,6.223567054588685,1.0136159605019777,2.149942031832658,-0.9301112335785539,-0.9372465202247235,1.4395794941162057,-2.3626269508325914,2.653067263,2.154625045,2.403846154
246964.03748858173,-52400.00887065801,-3015.7410641501074,-58.34523461592387,370.8824600001421,-3879.5232772067047,7489.69732985255,-405.9954000395019,112.7950135287219,85.64313386293945,-19.134351584243817,10.821908396372983,-11.277353575586451,-6.254652176453716,-4.959967410751261,-6.3414009218967164,-3.9347672525860307,-6.637151674508936,1.0899421234770321,5.30760508499217,2.301951306542533,2.8890226905435026,3.1478362524960586,1.342152927615029,-1.4261556987666915,-1.5886110727741887,3.046003223095433,-0.4512058461476326,-2.7065266924969524,-1.3581549118240723,-0.779837809552387,-0.9855424847886746,4.518530885,4.014802449,4.266666667
-196930.49038238885,7262.109974575507,4406.180802819034,-2973.777114700266,-1557.8801195259014,-15573.8468341683,-11654.291105016211,-703.4718964282789,-172.17550261368385,-40.77919770868619,9.782613765535439,-10.421676751850603,-4.272230508768412,-15.936266347261729,21.884035493008067,23.81017077480702,-15.307173704910046,13.546229905772956,4.19091834285932,-15.736517798406762,9.188675609270723,-0.3883232178346406,13.55744643648471,-1.9802299474531055,-2.0116806253376285,0.6840306126556933,10.596911354163932,-11.492716646429589,-3.3149093511425343,-1.8212469618199287,-2.4458449601995,4.076770106401487,3.107115012,2.596588692,2.851851852
-120360.21443036063,10134.504422074255,-15464.95996584136,22522.003356326586,7584.076690910333,2545.44796268395,3576.810506087952,-394.27991699834683,16.63405879210987,22.81931715134989,-12.076920562772669,-19.45236404883751,8.178206420073312,5.849690680558457,6.169607978818201,-18.20098905878345,-9.840050945193804,-7.877683793695242,-5.516021986697154,9.129777124229642,18.451746617181,-9.151057698300225,-0.5923489356749186,3.1000573025828264,7.151740483877083,-0.20777848635525017,-3.4393158906221397,2.653723100098639,-4.2756417445295405,-3.4782219211088083,-1.883524527855257,0.17014851423560032,3.531309226,3.020414912,3.275862069
26676.5513016289,71718.91671086644,4229.979698131629,-4431.085218514455,-81.87415521819415,-7518.307150782003,12531.620564010891,560.8426227703279,-2.568954665772258,151.09372185314447,-30.29758109433905,4.958243704388206,-55.40921492852741,0.4491037773336674,-2.443292659889157,-17.093476592693214,-9.668513340332481,-15.235746798134112,15.943706294821263,-3.523342938997756,-8.500211590568936,-6.063827263404761,9.182842196429172,9.832420869639648,-50.754990207669856,-36.30045561179764,-20.70839345273025,-14.424651501593578,-1.618442636336558,22.64846620437689,-4.788447736682069,0.18688155337753418,1.56564417,1.167689163,1.366666667
-109808.71505541116,44567.06006826478,-10893.211824471697,-29969.39000357004,-8989.838358062989,-2091.022071574693,6185.9381343444575,542.168772624402,536.908229351564,76.92982688564595,19.203580657327905,12.874358050686444,-48.383533071582924,0.2016275789078053,-1.2189779644481618,13.173750311266714,0.4631997915326765,35.681099687602526,32.882535800719616,-14.880440629887913,-24.70137457829464,-25.128635898665646,18.756432727290132,-23.893569380776455,3.33154471733861,-5.942936521321904,1.6742806590028454,-0.5160058326883643,-6.565078373268068,12.559313786620113,-4.8746710650027545,10.411584128458001,1.642556938,1.324109728,1.483333333
127680.37018159019,-74465.57785864947,9678.065296166198,3301.261535867345,1731.4262025125176,-2244.7970753183904,14615.808687430683,-244.56715352130993,155.1432929530146,99.3811430112197,-11.832497349371529,17.674960523374132,-18.844199153297374,-10.442648620088175,-1.5867681252782693,-12.663394456955496,-4.803686281750806,-9.324070970192672,1.2293069595343906,5.918807200207955,3.89362766419242,6.714100660831084,6.40162634617362,-0.6383921179692839,-3.561538891360269,-3.4608478500579305,2.7981941987761085,-1.5439791682537272,-2.719159350885848,-3.27941035316982,-0.5569413246917675,0.04099341898702868,4.257197985,3.639353739,3.948275862
-78041.96969912767,8500.943727850212,-33760.3768386796,-6354.432048003905,-1257.3884957062999,3695.594322229469,4991.557092448302,624.4744194106191,-16.42870410784327,5.118838384683326,-20.285790894654696,-8.67272223101038,8.689324045926018,9.846803122812531,-11.432395386783163,-5.714401045060109,9.814085141520545,1.5003673345704964,2.679118511300972,4.9197359537580905,3.8314925073261223,9.21267268837365,4.936488356890412,-4.066871602513452,-6.977793829119717,4.806781011600936,-0.8179748770417594,-0.8218819258189318,1.2726688922508347,-4.087317806713255,3.202783002904356,-2.7437517126520397,3.991799552,3.401057591,3.696428571
389387.71817667905,-36882.76969918212,2743.7034035294664,617.6026820572158,-1137.4002894425644,-8230.064661035716,-9411.703603528276,260.1661174558435,129.5778006230898,50.38787813923054,11.283432645535457,1.7831588585144436,-8.229959293311016,2.83078687035712,-4.612609377499088,-4.315443689166958,0.6213579205725159,-2.822870801860691,-4.633075027901443,-3.0770611003436663,-2.431532362629853,1.2655960446737298,-3.5550015801835557,4.481780137395105,-0.5284629422221427,-1.856378312877021,0.6507091727968275,1.6703563603365397,-4.057753666598284,2.2884242281052445,-0.8488767836360163,2.1854429109510813,4.766305092,4.305123479,4.535714286
417683.28306202847,16487.851371331024,-6916.163849700208,-40782.24172460913,36560.34741932782,21398.048467172233,-5700.180107221023,-606.5724114817386,-136.21461304018072,43.04375298390228,13.201917306720478,-3.3764154353452795,-3.734955716661463,5.707655386180241,-4.979619291401649,6.4286108219341696,-11.408643707629409,15.661048811302969,-12.126556527762123,-5.065418255475798,13.12529890321162,6.236604755888803,-8.946816451011454,10.954957510902691,-6.157576144451391,-1.4143355073194248,-4.822062957150606,-0.3688665291053298,-7.447976496457525,1.2085322346434302,-2.0857665388320523,0.41450093978093605,3.0643401,2.528252492,2.796296296
-208656.10983661853,-10399.087565069514,18626.0888213665,5632.565155430397,-814.0445660093508,-524.1586296290495,-16607.519646497018,305.51084868976267,-240.4247540615305,-7.818744419558284,-9.840421443519682,12.025059109556604,-6.193976384837735,6.581828442550263,-4.925534829605692,-7.393495803486493,-0.4773295053023338,0.013568981046623206,-1.8263028767559633,-1.766751859440304,-1.8166823739044609,7.054496789146964,1.3901250252345372,-0.6835913206805245,-0.12457583797485548,0.7149642789132391,-1.277004154822222,0.03428294384405923,2.768373854728388,0.8881621797991183,0.7250513591427217,0.8935097861901927,3.109396031,2.640603969,2.875
246964.02876949648,-52399.61725118459,-3015.34199011885,-58.39018601238448,370.9278399498587,-3879.7161249564115,7490.1729249514765,-407.14426143665327,158.70030976982463,81.5732225906909,-17.729628018691102,7.782365319231613,-10.77347191962334,-5.429403309317203,-5.346116451304802,-6.853459538882195,-2.4056318924894398,-6.4176905468003085,1.030011985930019,5.566672547251188,2.9885574785206326,3.305358856712707,3.8260699023579394,-0.2418863068197518,-1.9583102138231627,-1.3360235463021592,2.403572248218186,-0.6727986861282396,-3.3083226973332653,-1.9606164495945275,-1.0983197700102956,-1.1977898240223988,4.586922149,4.190855629,4.388888889
102995.09709901223,-4346.599785653934,-33710.428969577246,-6817.721536319867,-1229.5585895470601,821.3302906853213,6582.007430683331,603.7399894101287,12.769232326009325,-51.51186756535499,9.85618863868053,-8.825302555316414,12.207246261985429,-0.20590690005443485,-2.6650773501922362,2.780292274649154,5.5506475416255405,3.363533957209346,-1.9882013656487705,1.0274999846267034,-3.0274396720896473,-1.819189100253865,-3.9498434982916724,1.5754368023643002,-2.4060732143610286,-0.5195065832865411,-1.28047450425118,0.4118693922409365,1.4742533125704185,-0.2078549292657184,1.839364917179285,-0.6917316793906358,3.658971212,3.055314503,3.357142857
-126571.562891848,21905.74177552867,1497.075184792951,-18507.14854662629,-7891.283239724392,23158.037151553115,2067.5690766957136,-362.5843055937986,-287.5522119798689,58.06556911717668,18.715083688117787,-13.325620175195647,-8.60140228489553,-3.197722447334909,13.096922816816225,23.811514302911103,13.073192114327052,1.6531879249555792,6.809505539293502,4.890192622724066,-36.673261334348076,-9.974926306068562,-9.670578674985968,15.690151120974582,2.6706940362993516,-12.001883468257093,3.7246619525162883,6.715007170240661,0.04872255400926041,11.51668844776676,1.3081479388207382,-2.55613690711841,3.665622055,3.092998635,3.379310345
-190387.45954142034,665.1960614792384,1843.7495985844057,1792.1233377805222,-1105.1113494021527,923.7206345796767,-11754.647097310879,376.94841356311053,-162.7712920243023,-6.987017052525489,-9.2476059193817,6.751634230388938,-2.7864461037212527,8.480478768927375,-11.374730010120665,-6.354924776403052,2.6378731203146306,1.9301323815344995,-0.2074153534586611,-2.880268361689261,0.40092353989893026,9.643659784204278,1.252951394700887,0.2644717856365982,-2.030753042644762,1.781228070469542,-1.0866054625155188,0.24978881960286553,0.4447462512496352,-1.3031333570823955,0.3970468458408278,1.0390031829360455,3.249159055,2.784174278,3.016666667
39461.281555976595,-2386.850800715416,-12023.367783600748,-14807.112479391031,-1732.4989812932556,-40039.97942464462,5534.497320894401,408.5692773877908,-286.2650252843504,-62.294839110436754,-18.792488738303977,-27.428693256847108,-1.711148981202244,2.433004861329523,16.476605561960877,10.58455008912041,3.996714360890731,5.29787783211222,-0.5152305424730055,-1.4716305239826515,-11.02768523158166,-7.105107271766743,-18.314436419786773,5.145023492250994,7.158790875262917,2.8827321128479912,-2.9582725458868753,2.0495919801950815,-3.739027235377896,-2.926322120393686,4.720376282518298,1.5180403459309915,3.09915415,2.442512516,2.770833333
-186353.74250343902,17582.125847963067,-12842.859811632203,-6888.575992448674,-1768.0394627314333,-13880.584254547155,-5831.029140736941,365.3723178231363,804.2978435960458,-124.97501219763552,22.29846219588115,38.11925008768012,-8.583506480671218,-34.19452620228289,-24.40156093233361,16.640800797727458,-28.303964571932823,32.13789280107408,16.05626919853351,-24.159816954268084,25.655208081572397,-28.448684414402088,38.223801911314325,-42.68039137997927,7.073078785669687,-23.199225175339624,-1.187106417615446,3.759148052010861,-40.61875966888599,-3.1016264324049434,3.48570480617206,-15.504132901453051,1.529546306,1.23712036,1.383333333
-208889.81068729341,-10423.582690035433,18617.653682086602,5631.350897984986,-811.4602819867041,-517.514399356962,-16578.644108299464,303.233122883738,-126.7581780426528,-17.64971383036612,2.2127737468395496,8.285908770245074,-5.659339709260479,7.532160093127586,-5.8208987259371225,-8.289000619460076,3.0742614383001485,-0.020160836988548158,-2.8823598741623875,-2.2456401922318805,-0.11470383890869823,8.5008231241094,2.7812872853447854,-4.1984080796560335,-0.6212703815428838,0.5331035514137964,-2.84471353694561,-0.26504024177349783,1.2936248843897369,-0.17151482052717604,-0.2531834212028831,1.4363314642828882,3.24043084,2.828534677,3.034482759
-56563.32933247326,26534.509733066796,29185.676392477824,14663.104679991904,2252.0243166514556,31809.277535131576,9714.003747102268,747.8210618260164,308.43713130152355,-48.80021617431006,-296.7366706211917,8.919095827867485,-24.586415587420817,-26.356650800767355,-27.793094020685363,34.2003228494066,-25.207047467270304,-15.263389363594293,-17.932268158625604,-54.062865668502596,-3.0946391860143914,-20.924590508389695,-41.99656406017616,-19.01003511057332,5.200581916713269,-17.51682636010914,21.232498964113077,4.130983252728966,-4.5480125381924585,-0.9266869032708566,-8.773692156832515,-0.4366338635593465,1.400678788,1.15104535,1.275862069
-42560.93726866817,-17115.224246641796,9567.332444192412,-1471.200548771049,-36337.38242754177,14297.313313970504,11842.383212632198,-246.01546255075277,-131.6201884347041,-41.15683614430619,59.86589597989793,7.933220454805793,-6.131089564690474,-6.914932285124262,18.874505478441442,11.83375211755307,-3.8765902811741704,2.3982308598863997,-2.961804363236454,0.6779384456335156,-11.34341106594115,-4.511127346966892,-6.175547302563767,-5.989156225060676,5.032291312829181,-5.6590950199404695,1.6744700249415618,-4.166841068673659,-1.1511762118423745,-1.355723689640515,-3.436070268191636,4.987118532565529,2.55951845,1.976195836,2.267857143
-96939.31772145323,20225.548858060774,-25415.291051914624,-7637.81817014963,-24937.639681804514,12734.038978059165,8601.381425464679,-303.9252005568069,-71.65183882278357,28.301501620980588,-37.52107509917895,9.212141733963685,20.614131666671852,2.1921198497361787,8.179323609924682,-13.100150303068322,-15.626022545116744,5.791756105783737,13.158175932954768,-0.971272931713328,-40.36423436831606,11.729369491657794,-17.45960858920343,-5.86771797258162,-18.35912091892184,11.031543669021142,1.8022594098947384,13.59972099529916,7.521587460863585,3.533294465274271,19.905277076164836,-8.928279278824816,3.809449298,3.362964496,3.586206897
-172152.59757377667,37771.62475972008,-28242.29965727528,4981.9120672242325,3171.1217401205545,-12579.303577308789,-147.06855135473106,472.10399030618635,-259.5132596473988,12.989799042691397,-10.149301949630548,-40.55607970034501,9.355560924405157,-7.0033577810908785,40.19072085207726,2.8598773051259534,-32.08265344061507,7.245389537611604,-8.847735047643905,-7.099520534693799,26.6338344616333,-22.02699631090324,-4.548038449974487,17.400678184075645,1.228797746064553,1.275037879381491,2.3985660359699144,-8.572521610539134,1.2331026184830132,-1.1227294126602518,-2.6540120444011133,3.71321075461687,2.137035504,1.690550702,1.913793103
-26583.557794877306,-36651.06543421782,-3830.566155434165,438.72540407945127,338.6251101858326,759.8184224999208,7893.891358902106,-324.4246300042431,-25.108016327533498,-41.946739707562436,11.026587406698214,6.257789012662116,-0.515402325659117,-12.51262594464212,3.0888619241730657,1.5278919132718585,-2.686641183546505,-2.0078352000383064,-1.147776512287203,4.207317631955031,-1.7746607192213855,-4.259643477622989,-0.830533467422038,-0.7015958158699873,2.1188664427768904,-4.8302836458645695,0.0380147798191093,-0.1675523872868491,-2.1486680900119306,0.10193341518773699,-1.1913430072545084,-1.5585062331061763,4.329362543,3.770637457,4.05
-178650.87197956763,11062.867833753833,-15292.76671047925,-2099.096699344622,-1327.0400452688718,2585.581610963512,-6075.260097746854,-533.9472399907169,-119.90762391359924,1.0266131994077108,29.551542069032443,14.10333897996858,5.873358964694014,5.9039122663948,-14.218896528663878,4.626974291157045,6.140794396995277,-2.708073327251658,-0.29332084476465187,-2.0789143739470615,6.212099874343958,4.112306819488758,3.667350845723518,-7.615737367196378,2.068196327636574,1.9349892614344053,0.09464316492923736,-1.170173192740425,-3.1504332484408675,-1.3298928710587858,-3.1156709665264737,0.30745516574514536,3.348464581,2.85843197,3.103448276
-178608.71097964686,11062.66345578439,-15284.681606687322,-2097.135890019183,-1327.545611484779,2583.9536932972105,-6084.385032158245,-531.2696258767189,-233.41025978951225,9.170634933449751,-9.635572432409761,14.663916594629097,5.614925926225986,6.107481017425259,-11.972011618150685,3.346679577223599,1.2117897064994774,-2.285827748209873,3.3751615787424467,1.0407072515258387,3.404517446020614,4.090369616199178,2.992833887145747,-3.6062522942258997,2.5265282695465263,3.005489252677301,-0.12788889063205788,0.23081942284051227,-0.8183108896611807,-2.3861410376168264,-1.3529243426216175,-2.3229528125494263,3.430356437,3.002976896,3.216666667
-169722.0345583165,-13433.490739748297,17659.610353131935,30159.94897278625,8302.286396112822,32.459196883210815,-4641.716924840006,-504.7055504029967,-264.188829944634,36.93804255166212,-7.428357514455506,-15.064522195392664,-1.9657193994504227,0.6039283582457718,11.874596868639546,-15.247482853674208,-19.37192408488037,-11.372567681353575,-9.065496249661791,5.1101249429200815,11.802954936863925,-16.29805573767513,-5.015626821369247,6.556502449481291,10.046416864647192,-2.8257147677191266,-2.0703163346170514,0.8470468487542299,3.2131528827562077,-5.166489011072106,-5.313714781155677,1.2800156969937073,3.12457995,2.57542005,2.85
-26576.707464700736,-36651.45092160539,-3828.945062518018,439.161155831402,338.5175396430879,759.5435675291986,7892.07041173966,-323.5797512055004,-59.15125424602989,-37.16111907307347,42.45581953276913,15.022663690377703,-1.0152222804287063,-14.308533962575597,3.1477351526467614,5.038030830951164,-3.0339633160198294,-3.8247646327075113,-3.0229380941588486,-0.5973239871985283,-1.6407069248816462,-5.291683283189724,-2.50983178781133,0.32478703261038666,3.884274964956675,-6.396263235762783,0.42916389098728874,0.5628793552291554,-4.255863294706043,1.0286591040375532,-2.5192877395965767,0.18719759770570243,4.225768921,3.636300045,3.931034483
-133621.5185555004,-15741.948813769108,-886.093970298794,1253.6319354801471,-472.5159351923973,1375.4164908713292,-2469.2637255959526,-478.2506153072659,22.36010707594364,-9.532912863612966,26.42187861029361,13.603956720848764,-3.6819617555373165,-1.9349470017540271,-7.034788070234454,-0.8368391656399459,3.074820643500325,-4.474524677667548,-1.2227723011288363,-0.938359942532484,4.440102985279982,7.110296204996693,5.032051802338371,-11.54732353056465,5.915175224861954,0.8919688543437561,-3.585844689995605,-1.2686154240592955,-0.49218527367836634,6.689514292337314,-4.578971945187236,0.2111407144661688,3.574117983,3.046571672,3.310344828
-209904.49442154256,-10536.71768997859,18576.19726396372,5627.119760526597,-800.2962380505168,-481.82187302034106,-16443.371874303186,-690.3004934150462,-252.69908016894274,-9.160485264739021,-29.135327311796313,16.852588291072546,-7.455327386192917,3.8356658993383483,-9.039537579522467,-0.22217550789979915,-8.121746518923946,-2.0033203330447873,0.8585298558576198,3.7381980370748935,1.286602766026756,4.622659983227516,1.8585082133586883,-1.6482575091185572,4.761993067462325,0.5801914048458716,-1.301109759917476,-0.5278253562083672,4.721333747088056,-0.06638840646932655,1.1765631158338725,-2.8370830312615696,3.16710629,2.73289371,2.95
99683.43760109121,-42300.42372682254,14245.533031396273,60981.895871616114,21091.36779595815,-2400.0642295568864,19193.186418993006,-181.4331989371343,86.2945563542595,102.26950378736483,-51.31003987634691,114.28897760143883,50.373306952637144,62.58948243563529,42.74309024834974,85.96701421788659,64.59479801748999,66.17292652546288,27.12331586520022,-53.96872366973066,15.770124061848875,11.715375925140734,-17.375001634158803,17.89864169729106,8.617723399686108,15.796845864037598,-29.64420198770203,-10.061296385532328,-1.4249562292591529,2.479854669734271,-0.47174910583732993,1.678663569826197,2.241733096,1.758266904,2.0
593669.3936262798,38771.48423230011,-18411.51396321774,51530.72433377839,15567.61763746794,-11453.930146870465,-18307.428344635464,13.285176311179308,67.0420755907089,15.92249098405692,9.820093948126985,34.651333960753966,-0.21289099332638656,-12.955533206248353,-13.766890333450421,-4.368874111624297,-8.423274263038087,6.21057055267806,17.07117647567607,3.553840729322736,-40.061704997685716,-2.0009127990498077,11.94659667928302,-2.120916330980856,1.6934315444832557,7.768914438699639,10.657673995820327,-14.038263950046769,21.984847322280306,-8.236824503435631,-14.546542179823192,-25.536682060350444,2.156586714,1.73996501,1.948275862
