fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,CIHigh,CILow,MOS
-96471.00174229167,20285.01670098962,-25410.006765650207,-7633.307763182726,-24941.318047789737,12721.709091305356,8548.169920032009,-301.501252841999,-210.28209548799086,42.337935691942675,-2.370388711930931,5.430859658677726,-0.36447622043062156,-0.8000090381523859,3.6880728919511014,7.728801944943037,1.4801301684463612,15.028038557914524,-0.993901428728961,9.482739198681907,-23.996270068706064,4.901344282166079,-16.45110847627967,-7.0325678837768075,-4.145897684269211,5.969337533101905,5.3130607859578705,1.4083178096440032,-3.034224837496853,2.4075343544004766,8.099097794778833,0.14695674279199752,0.46942546306713034,-4.656155506362217,5.794130310667043,5.084001718314515,4.361626509179136,-2.0042353697297606,1.4395537494407855,-3.300863631444228,0.7446061722037883,3.3619989084491753,6.574767455454884,1.0309712733216083,-1.1044156560308893,2.5755773371981117,-4.2789487969701385,0.8454141519157407,3.714152900572175,-0.7798038230524901,3.9378228994288347,-0.6163288705797028,-2.13834263592569,5.618450787920518,2.5889975449897515,-3.9784838555796784,1.6894721400432302,-2.410023523695677,2.0124555528457657,1.6582134505843376,2.831139289159021,0.3902485486515697,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107841,1825.2229904363628,1789.7435154970678,-1099.5449269987394,938.6065054826931,-11692.763481911388,374.4202958928412,-13.66597690393651,-20.5770496313409,3.5485002983168843,5.221299636350981,-2.2508080460089155,8.796475183214033,-10.588666949382636,-9.52672954391571,10.432984683254999,4.4324572355987035,-6.25805506105938,-4.426203732405023,1.1904634985845572,14.891150383574674,3.233719838247655,-2.8620125470081486,1.9922862723397918,2.3918539719231013,-1.6892071322398838,0.0890954149156592,0.6726207409315113,-4.5931373906793285,2.9570534911265796,-0.6480122777609884,-1.2260177444917837,4.615033000994671,2.1997664002312485,2.3313955253429044,-1.2718236948936021,-1.8501165389208336,-1.6453251058869724,0.7790553719178039,-0.7113399295751124,-2.7711720437695053,-3.3535183276958196,2.7458295862007995,2.1422275857263395,-0.9669162717518405,0.29892569440599726,4.391633418023598,-2.7887131374136147,-1.9130432407516327,1.4786499556903432,5.901465462421445,-0.4736022594522317,-0.5396147199659738,7.714250250319488,3.8228221589945375,3.424416509257956,2.208896506386711,-3.066475376892807,2.740390922810962,-0.6802796052440453,-1.3067351729797894,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099414,-9573.809645649539,-2705.9911674568875,-2616.548834204195,-10197.11345998604,-17831.151732468144,72.0208652153516,131.7922185768948,27.66731601347147,-32.72128724645656,-16.276635648771233,1.4223694319014688,10.42874288257102,-8.633628402248103,-2.1027411053614466,1.8341471440422965,2.127077316883797,-2.315408040677049,1.6888533973657036,-3.608801413676398,-1.6306886878034674,-5.13948152725405,5.134421541112918,-0.5070597955168652,1.3906893611380517,0.01794561623952308,2.38197836227584,0.054417645089977595,2.4601285232381414,0.4510759519650837,0.16329326079459985,1.218891818542521,-2.32027273870344,-0.8881171924994877,-0.1347081686537815,-2.40828736907807,0.21625816243585463,0.44874547255814873,-1.1732740679841422,1.2947888594754176,-0.25743447029927113,0.28821995266388983,1.0021663875009545,0.6321934693334964,1.1515380129442279,0.23365231864165226,-0.27676928023709585,0.8832365817752328,1.126164762519819,-0.5528861567845836,0.13549068220413824,0.3529172394804847,-1.7381616595923604,0.5793505535223569,-0.15650817031413003,1.3588292484204776,0.8197279970902556,-1.8521427404591482,0.34855036933329614,-0.3816350832778447,-0.04318634961481366,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.899265424952,-35785.16322192145,-7061.45555544409,-687.2164349687781,2388.2254225573133,12668.329366015296,-274.95640629080947,-20.814828108664592,-35.92463625120518,14.692371836839857,1.231787771652164,13.320668240509583,-6.3211993537145,-3.185742942675652,7.218843743535922,1.8191010654456987,-1.1274670866606458,1.3977065651423266,3.8490418515865046,0.7257649033345072,-4.656814487444664,-1.917305461348474,-1.191686405281866,1.9510900572528667,-2.6483694827468813,0.2816296116260601,1.1817039769025486,-2.2925761304255228,-1.9099504807665428,-1.1614644070258595,-2.1956507831408243,2.176166603006333,1.7605652281075075,1.4919127456955386,0.1699625726887242,-0.30744466284549704,3.282022454734558,-0.09636602280574856,-0.8619395105876151,-0.019423096364177477,1.7436286002825039,0.6264438575038728,1.7051579807123065,1.8054710730250156,0.06884620248360743,2.0772830784803396,-0.6699526608720814,-0.11831314036337338,-1.9857003340188208,-0.7436934266313809,-0.8284985061224709,0.24899586073087535,-0.4293468119818165,-1.1408908531202377,0.9441071307039531,0.5738614951056107,-1.1422497255779334,-0.6156346230876341,-0.03837577382704767,0.08634246103156011,-0.254081551222847,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858153,-21798.100385055288,-6011.289906150046,-4101.712284666218,-12190.475770455056,-26349.65499695759,-117.94943480213234,134.23409769995203,7.278243139879885,-27.4858340272717,-24.157693295483895,10.229552559587075,16.653094399036075,-12.681794591181669,4.563911396597683,4.153199424798129,4.572745409615834,-3.062786512920039,-0.6490324581101296,-3.7286043480408155,-5.615166446086464,-8.345625474281391,5.425034634392222,1.7129634641514184,2.3993785547839446,-0.6832481030390638,4.392605711505387,0.2262169191079634,3.648409605355942,-0.46662740181401346,0.8040156128207984,0.8742266942175602,-1.151405430172042,-2.3649188795620653,1.6481132943727972,-4.725103765810527,2.2083942027341705,-0.9110886884716287,-2.595670512004347,4.113165204571873,1.5991377347413696,0.050273711474473216,1.5466156098885016,1.7410249005724554,2.435385266750833,-1.1914753338347743,-2.363799026503656,1.6876346311788635,-1.1549297498051305,-1.0056436541672404,0.44892286133048653,-2.0329133998108952,3.027391663778304,-0.02836663198409542,-1.5585717098580019,0.2417299082313191,-0.2141976492839533,-0.9804709943628427,-0.33460221194778544,-0.6375539012485333,-1.8779821892593391,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.66344712055,15728.837560403344,5074.202109515445,-138.71971717670417,48.819936614767784,-6853.808260113061,461.3674304129775,-156.27617829347435,-1.6974391874874708,-19.257780532481323,8.573076310819546,-8.890034918931196,1.845490537608174,-0.7011063501867795,-10.293317388452296,-1.0176650380247978,-0.3312344155656068,-0.10173532261797094,1.381876107247403,-2.1767890384598836,6.883967960417947,2.0886409324182464,0.6703745025443728,-2.599904067859352,-0.788603658695673,-1.1115741676310962,-1.0278024585246488,2.201962269382403,-0.2783431497888205,2.416477207415823,-0.4107924587219834,-1.5062275254837434,-2.1421290466169878,0.6911415246753345,-1.0438786841271792,0.3276806814179808,-1.511672262409514,0.5487611498448691,0.07449677353466086,0.6296473647407874,-0.7583022213733234,0.23563943804191925,0.6123383953672779,-2.36097446612263,-0.1276361544047629,-1.6623805288332796,-0.6082688633879074,1.8068541108344933,1.0611835715280402,0.2155399770550284,0.13460166484781066,-1.7078408793649156,0.713568796533642,-0.12677183094545655,-1.2765510121196566,-0.2035767952378908,-1.534104598532443,-0.40827744203305766,-1.4815934542782845,-0.9276399878830537,-0.6741222590992345,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.30341543759,3720.247692908056,-11071.45957165632,-1125.2699902355696,-40598.87201190666,4146.316027632637,402.2112499415641,-224.2767646290176,-71.25589117151627,-35.79793441270086,-22.769802069112067,-17.92398854172391,-7.452555291897261,12.188555963813933,4.556204623507303,-2.0714573560015674,3.702320462396185,0.18014172871603149,2.853388613490141,-10.462605836768011,-3.245035921507301,-18.030813804915045,11.160711573926816,5.975418414755874,2.619150760301107,1.5440405045683587,4.94311834758966,-3.071010429131039,-3.7565519746259097,1.3152889116124853,1.805647265239321,-0.11025353202567419,0.6747099737527674,4.587791001687143,0.9550931706563863,-0.11116180468397634,14.301264943455182,1.501631696342525,-1.2378355881875294,-0.9260088412291465,-5.911059601445861,2.6103577776223403,-1.5066307909983943,-1.3075323351387147,9.491634571236204,3.2327866633882616,-4.214251874269542,5.399556723382448,-3.9057858563981602,0.765277256442057,-1.3552504959194713,-2.8214833481171553,-3.7631768145104783,-1.8503947109307535,3.9475311186459887,-0.7486310549540094,3.067698227634679,4.692515862855797,-1.0081397225957964,3.0390458865076617,-0.31639106056324884,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615543,-15281.928159228704,-2096.7924674018655,-1328.3044122466397,2581.8477796393763,-6092.918508220963,-531.1698491711009,-245.0479898858167,9.499050763104444,-25.10961899174501,10.451269782786493,4.441364887934735,5.468661426601904,-12.537192482192498,2.088051239164278,0.883005311036978,-1.091334612267953,3.465940613849843,3.222911526437614,3.5861481860593263,3.939938860443229,3.8732270053092566,-3.056651006277608,0.801752898115593,4.232157735122238,0.7009818208156434,-0.4442487417594851,1.6785209448829046,-1.5030490552666087,0.04865841550346311,-2.7616222727119437,1.577371077725851,0.3853038246462026,1.5644764569863128,-1.2462171188207047,-0.21029855651009244,2.7192282260788776,-0.15493204089743925,1.0647625943091115,-0.7718961779097235,0.9702899532124489,0.20160770185242882,0.40305741493042474,0.5192169163451087,0.47369317857526455,0.5152738778804913,0.1336319373803189,0.6044710555105423,0.005028046379085561,-0.7926140959542521,1.192196611493548,0.44658002877377323,-0.5525172551982144,0.010980933973706345,-0.0331785826045933,0.197623390455602,0.05177081255265183,-0.5189503382877582,-0.39866212071832063,-0.3153966474245802,0.7134935070823276,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952696,-11133.250748088833,-2744.8423203437633,37080.50173401892,-19604.60689361879,14047.28094094072,-419.82023410441855,535.5186392746746,-43.30457826569166,13.781650785923611,-18.946614063865585,-43.86425164421893,12.738761154799988,-5.5223919972396995,22.93655170443966,-7.377521966061448,-29.941878440693888,-22.86902294803354,-7.159438708707585,1.6607992072317936,31.740474355885134,-1.048356190297964,-27.01454008345187,35.149819263442346,-7.409813814092386,-28.31410842903431,12.421433015348592,33.19158435691236,18.26746455773048,15.210660939328648,-14.819538916908758,-24.999526787970254,9.096357246028225,3.535621509398448,-10.083974245947546,4.270442039204766,-18.070094172719546,13.787821846163556,-7.845512973572704,19.91619268841199,-0.6296694255794448,10.103846652747029,-1.4092118212531128,-0.04826861277125308,0.031146029665673616,-1.8288546868926696,0.8169974893852171,-1.87346215311035,-4.309877064201255,3.341563300476007,3.5835318587426053,-0.41612960506682733,-0.9192053877752457,0.7941864772662554,-1.1517815221759804,0.5246822606134643,1.0406948730670578,-0.581839035574805,-0.2599736374933941,0.831497868089864,0.02142241281925333,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403393,-15229.401396701025,-2091.6888881736595,-1344.18014539216,2533.9490061721876,-6278.294552055591,463.68408586951364,-209.25129845684117,7.8796518565531075,-8.589135903237663,6.817128617462625,3.7535077688800595,9.861613723487018,-11.495882713494927,-3.0441357128553626,5.139000075617948,1.2109762348099398,1.6227209998395231,-0.5062864370259318,0.9525717422242511,7.380026970250493,2.8564649824127537,-2.0037526823599676,-2.68541845327944,5.694409356297791,0.07764487597575113,-1.1631806636735342,1.7722950130652768,-0.4411402081347593,0.9198181042713216,-1.977728670376091,0.05938796435580408,-1.1625866473240827,1.867947378405526,1.140603042814639,0.6460455072282267,0.5577314389109285,-0.07979122797627769,-1.5615761227861131,-1.2617991224391512,-1.1848986650879987,-0.8154916993920798,0.6075379168791841,-0.6692427683161825,-0.9666322834275068,-0.8992960399631468,0.8400478283781552,2.683970769900607,-1.6760131748017493,-0.6305925485049809,1.4583795679396436,-1.806003530003646,2.0186705719934284,0.761585875882508,-1.348842367811071,-2.2525317192269627,-0.3805390068757676,0.3534176792655684,-0.12563574806259908,0.021591998198881718,-0.660960407645077,3.324814232,2.847599561,3.086206897
