fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,CIHigh,CILow,MOS
-96471.00174229167,20285.01670098965,-25410.006765650043,-7633.3077631827555,-24941.318047789628,12721.709091305635,8548.169920031924,-301.5012528423044,-210.28209547585186,42.33793569625784,-2.3703887126779786,5.430859661329824,-0.36447622069985053,-0.8000090414739071,3.6880728958386158,7.7288019540189605,1.4801301773606106,15.02803858102793,-0.9939014305095434,9.482739216268888,-23.996270118184633,4.901344293760691,-16.45110866316065,-7.032567903868242,-4.145897740356987,5.9693374855340195,5.31306066885123,1.4083178163476737,-3.0342248023934437,2.4075343678555514,8.099097842430645,0.14695674374305187,0.46942545492723237,-4.656155175217859,5.794130362334528,5.084001768280945,4.361626557683493,-2.0042353933824897,1.4395537702468058,-3.300863689036361,0.7446061368921887,3.3619980244383023,6.57476706630148,1.0309709044712945,-1.1044156873302693,2.575577130513076,-4.278948427131604,0.8454142902984406,3.714152494716458,-0.7798034226917097,3.9378231480671304,-0.616329068855744,-2.1383428184162385,5.61844942402651,2.5889978238270035,-3.9784859679099016,1.6894723752368406,-2.410023897518215,2.0124558768779,1.65820937287582,2.83113987639257,0.39024864376088975,-0.05103443501818748,-1.7761648736298254,0.35666206336160994,-1.652579831436431,-1.1289682395212064,-0.26018017841703694,1.0460819991758799,-0.7195770800775558,0.9607281622543383,-1.6013296893473583,-0.305378996086698,-0.4268741531334408,-2.4267829552497484,1.4801304991922575,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.279856310785,1825.222990436332,1789.74351549707,-1099.5449269987355,938.6065054827063,-11692.763481911285,374.420295893178,-13.665976903145854,-20.577049633459392,3.548500299445339,5.22129963890161,-2.2508080477088392,8.796475219743083,-10.588666960532855,-9.526729555141152,10.432984746152579,4.432457242377404,-6.258055072300041,-4.426203740448431,1.1904635011352205,14.891150418662603,3.233719875075005,-2.862012555101195,1.9922862993772716,2.391853952679951,-1.6892070950385403,0.08909541532647061,0.6726207331706594,-4.593137416172682,2.9570535084434417,-0.6480122818776227,-1.226017723134393,4.615032672729775,2.1997664198682627,2.3313955480762467,-1.2718237089812603,-1.8501165605691428,-1.6453251296609495,0.7790553854626346,-0.7113398960983941,-2.7711713155132216,-3.353518128068559,2.745828603809704,2.1422276480062816,-0.9669161940674054,0.2989256691792654,4.391634136573253,-2.788712832286237,-1.9130422583288706,1.4786500483741445,5.9014673525976535,-0.47360229815442023,-0.5396145994940706,7.714251059551077,3.8228241882823157,3.4244169926194132,2.2088968434071274,-3.0664758712307947,2.740384181583649,-0.6802797458946731,-1.306735489428631,-0.7507120517701377,1.9801780270038947,0.5591450877678569,-0.9521913552841289,-0.046567708759524415,-1.5428123794961768,-0.7280139765225807,-3.503862029538411,-0.2362523777327483,-1.4961683394102554,-0.26352188965133955,-0.29298402302359444,1.5031737415465725,-0.8180021526877933,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099346,-9573.809645649508,-2705.9911674568984,-2616.5488342041854,-10197.113459986247,-17831.151732467988,72.02086521541625,131.79221856929965,27.66731601630691,-32.72128725684424,-16.276635656738193,1.422369432976673,10.428742925877476,-8.633628411337742,-2.1027411078431566,1.8341471550987678,2.1270773201444855,-2.315408044838407,1.6888534004227984,-3.6088014211013264,-1.630688691666959,-5.139481585623099,5.134421555620044,-0.50705980238024,1.3906893499509556,0.017945615834374172,2.381978373512705,0.05441764446701229,2.460128536882461,0.45107595455254,0.1632932618319247,1.2188917973042814,-2.3202725736130123,-0.8881172005368778,-0.13470817000510882,-2.4082873956290456,0.21625816497415046,0.4487454790181017,-1.1732740882378212,1.294788798430507,-0.25743440266149725,0.28821993551469,1.0021660289470602,0.6321934876869375,1.1515379202223166,0.23365229857959371,-0.27676932555993816,0.883236484858246,1.1261641843596455,-0.5528861926273007,0.13549072565387626,0.3529172702060191,-1.7381612322958346,0.5793506123532368,-0.1565082548946104,1.3588294400931942,0.8197281202839283,-1.8521430384501611,0.34854951229262504,-0.3816351615068988,-0.04318635998247113,-1.4260507499624964,-0.23170949038218777,-0.06784853950014297,-0.5352076759873259,0.18691271608776894,0.6711004523861602,-0.05712650989839609,-0.2223741934917188,-0.38417104093223187,0.2683500797706047,-0.13057129088458516,-0.012661685167692744,-0.43552689889701657,0.6472937110882346,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.89926542501,-35785.16322192118,-7061.455555444103,-687.2164349687322,2388.225422557355,12668.329366015181,-274.9564062910579,-20.81482810746548,-35.924636254892896,14.692371841503894,1.231787772256026,13.320668250573572,-6.321199379963898,-3.18574294602717,7.218843752033054,1.819101076415283,-1.1274670883785787,1.397706567647997,3.8490418585822006,0.7257649048218952,-4.656814498418701,-1.91730548316333,-1.1916864086309629,1.951090083696942,-2.6483694614330786,0.2816296054255647,1.18170398247808,-2.2925761038960584,-1.909950491362418,-1.161464413829213,-2.195650797083231,2.1761665650900137,1.760565102836454,1.4919127591170303,0.16996257437540627,-0.3074446662219261,3.2820224932030477,-0.09636602418676854,-0.861939525498855,-0.019423095436890497,1.743628141969791,0.6264438202608794,1.705157370716219,1.8054711252522473,0.0688461970445588,2.0772828990489285,-0.6699527704868502,-0.11831312733643365,-1.9856993145217994,-0.743693473910849,-0.8284987714564677,0.24899588194324856,-0.4293467055288893,-1.1408909740989834,0.9441076302857612,0.5738615758513811,-1.142249905978351,-0.6156347186125063,-0.03837567928329388,0.08634247939032737,-0.2540816126588092,0.9845077384621095,-0.2097470151223039,0.7869136656395513,-0.10842630315743021,0.04651890430210457,0.4531100586022961,-0.7482372680096863,-0.5326674385103591,0.23470437243721862,-0.9369360427952992,0.10107775350510764,-0.528854373705772,-0.2006140971120985,-0.8523010770600348,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858157,-21798.100385055208,-6011.289906150057,-4101.712284666191,-12190.475770455316,-26349.65499695737,-117.94943480223705,134.23409769221095,7.278243140634145,-27.485834036000153,-24.157693307299596,10.229552567315118,16.6530944681873,-12.681794604522253,4.563911401985485,4.153199449843814,4.572745416724145,-3.0627865184269316,-0.6490324593103309,-3.728604355888892,-5.615166459322502,-8.345625569253773,5.425034649717456,1.7129634873201995,2.39937853547663,-0.6832480879246906,4.392605732242744,0.22621691645289704,3.648409625622172,-0.4666274045280641,0.8040156179282133,0.874226678991208,-1.1514053483476427,-2.3649189006796387,1.6481133106142656,-4.725103817794751,2.2083942285639857,-0.9110887015689385,-2.5956705569489444,4.113165010755615,1.5991373146100898,0.05027370880634805,1.546615056675373,1.7410249508196656,2.435385070896582,-1.1914752316396906,-2.363799413222422,1.687634446802632,-1.1549291570385476,-1.0056437167232417,0.4489230048627163,-2.0329135733332175,3.027390921080617,-0.028366629525930675,-1.5585725337537344,0.2417299436275715,-0.21419768589730567,-0.9804711492615082,-0.3346013891945259,-0.6375540314783573,-1.8779826437583962,-1.742994979436321,-1.545203094281065,-0.4448095371069988,-1.4632576071235177,0.8334881163685396,0.6928231714426548,-0.5481085541194738,-0.09466605213751363,-0.22866136129688813,-0.09141822100421845,-0.14786965953519113,-0.5507223786595584,-0.13989244665124345,0.24698714119268558,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.66344712059,15728.837560403243,5074.202109515454,-138.71971717671448,48.81993661480417,-6853.808260113013,461.367430413397,-156.27617828446694,-1.697439187661492,-19.25778053859602,8.573076315015669,-8.890034925648028,1.8454905452712311,-0.7011063509226907,-10.293317400555186,-1.0176650441589306,-0.3312344160561983,-0.10173532280291663,1.3818761097474035,-2.17678904302165,6.883967976634225,2.0886409560941233,0.670374504452662,-2.5999041031142487,-0.7886036523625382,-1.1115741431155945,-1.0278024633685952,2.2019622438905455,-0.27834315132393983,2.416477221531127,-0.4107924613308196,-1.506227499239443,-2.142128894228447,0.6911415309092462,-1.043878694329524,0.3276806850339615,-1.5116722801422493,0.5487611577639755,0.07449677481752336,0.6296473350801172,-0.7583020219713376,0.23563942395647602,0.612338176235255,-2.3609745346227258,-0.12763614415641966,-1.6623803854698387,-0.6082689629185084,1.806853912918061,1.0611830266416182,0.2155399911882371,0.13460170792137122,-1.7078410241611788,0.7135686214767906,-0.1267718423828298,-1.2765516879359986,-0.20357682359008902,-1.5341048392956056,-0.40827750342476493,-1.4815898096339017,-0.9276401784816736,-0.6741224222178159,-0.08375900948362833,-0.7640100515273132,0.5745167528192335,-0.9139520829145452,-0.02992629384450438,0.3350677631789884,-0.5997177734273618,-0.26175209759833645,-0.396116424077886,-0.036317323595542815,-0.20795161591127442,-0.43020561881547,0.32172481701958505,0.9473866181056984,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.30341543761,3720.2476929080235,-11071.459571656329,-1125.2699902355573,-40598.87201190755,4146.316027632613,402.2112499419288,-224.27676461608624,-71.25589117884294,-35.79793442406378,-22.769802080260998,-17.92398855526511,-7.45255532284219,12.188555976631239,4.556204628839574,-2.0714573684977795,3.7023204680251065,0.18014172904200373,2.853388618615029,-10.462605858315063,-3.2450359292203013,-18.0308140096872,11.160711605507524,5.9754184957747185,2.6191507391777606,1.5440404704889052,4.943118370892999,-3.071010393559732,-3.75655199549178,1.3152889192388726,1.8056472767034442,-0.1102535301121026,0.674709925837909,4.587791042789326,0.955093179906558,-0.11116180601962322,14.3012651111793,1.5016317179724685,-1.2378356095043987,-0.9260087975911944,-5.9110580476099654,2.610357621930535,-1.5066302520560504,-1.3075323729453536,9.491633807003312,3.2327863844764444,-4.2142525639610815,5.399556130887117,-3.905783850812065,0.7652773038360097,-1.355250929558999,-2.8214835844147315,-3.763175893380433,-1.8503949128112915,3.9475332090238497,-0.7486311632795584,3.0676987190626956,4.6925166032753385,-1.0081372409554987,3.0390465135813933,-0.31639113706614247,-0.19180693240420366,-1.285811257336831,0.7959625511791865,1.0950303070952332,-2.034854520924125,-2.3720406077552423,-0.34973445244987467,1.036859959362321,-1.0121226306961986,0.7699387824586902,-0.7486770382932999,0.580642639282347,-1.0660096838771778,-1.571801546515155,2.147725643,1.552274357,1.85
-178537.71721144032,11070.30038061556,-15281.928159228608,-2096.7924674018695,-1328.304412246635,2581.8477796394395,-6092.918508220906,-531.1698491715823,-245.0479898716912,9.4990507640792,-25.109618999716517,10.451269787900008,4.441364891290332,5.468661449310907,-12.537192495388371,2.088051241618907,0.8830053163606671,-1.0913346139496178,3.4659406200741647,3.222911532312942,3.5861481935030994,3.939938869736405,3.873227049332616,-3.0566510149209076,0.8017529089857097,4.232157701057991,0.7009818053510074,-0.4442487438583717,1.678520925463724,-1.5030490636122904,0.04865841578303789,-2.7616222902495364,1.5773710502399627,0.3853037972590597,1.5644764710130716,-1.2462171310524537,-0.21029855885143314,2.7192282579742173,-0.1549320431427043,1.0647626127249552,-0.7718961415432855,0.9702896980853876,0.2016076897877637,0.40305727072981234,0.5192169314030193,0.47369314041551697,0.5152738334694146,0.13363195923623905,0.6044709891687643,0.005028043813383964,-0.7926141466794883,1.1921969933285619,0.4465800668382678,-0.5525171194541234,0.010980934188500794,-0.033178600547878107,0.19762341821534135,0.051770819754722384,-0.5189504216443197,-0.3986611398153044,-0.315396712915682,0.7134936797623481,-0.1431863031262056,0.6628073750781761,0.07968812745447942,-0.3571303048421611,-0.4054441755647872,0.07352977028898046,-0.14946629062754446,0.2512677651074768,-0.3971077565497181,0.6725912606504214,0.38526689503058703,0.28349401599606694,0.12884495731791695,0.7875329600703875,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952702,-11133.250748088765,-2744.842320343746,37080.501734018784,-19604.606893619213,14047.280940940596,-419.8202341047982,535.5186392438045,-43.304578270134684,13.781650790298364,-18.94661407313465,-43.864251677360016,12.73876120769759,-5.522392003048713,22.936551731433664,-7.377522010537478,-29.941878486839457,-22.869022989134038,-7.159438721706357,1.6607992105835963,31.740474430697073,-1.0483562024352495,-27.01454015965776,35.149819739913184,-7.40981375442974,-28.31410780483811,12.42143307397401,33.19158397272616,18.267464659121526,15.210661028366385,-14.81953901102078,-24.99952635238376,9.096356598868239,3.5356215411770933,-10.083974344675047,4.270442086303803,-18.070094384581616,13.787822045086367,-7.84551310902315,19.916191749720415,-0.629669259734986,10.103846050620648,-1.4092113171108822,-0.048268614412689446,0.031146026880472695,-1.828854528974787,0.8169976230163747,-1.8734619481665982,-4.309874851243924,3.341563513222508,3.583533006579655,-0.4161296399925748,-0.9192051637833619,0.7941865606584402,-1.1517821324492103,0.5246823352453034,1.0406950343203154,-0.581839130494466,-0.25997299780270056,0.8314980394095713,0.021422417993772466,-0.053699373858066814,-0.7736963370517874,0.10996720723597174,0.5370318648824272,-0.6332385831539605,0.9269973250587978,0.2173298304915158,0.709296349639662,-0.13881494151949916,-0.005302072239356081,0.04855043771094541,0.4114647409511454,0.2859909433032709,0.03744907122129272,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.90039240341,-15229.401396700923,-2091.6888881736645,-1344.1801453921498,2533.9490061722427,-6278.294552055536,463.6840858699342,-209.25129844478067,7.879651857369283,-8.589135905965163,6.817128620801063,3.75350777171519,9.861613764437243,-11.495882725591496,-3.0441357164301093,5.1390001066035085,1.2109762366915018,1.6227210027530194,-0.506286437940368,0.952571744119622,7.380026987656014,2.85646501483151,-2.003752688033382,-2.685418489714422,5.694409310445723,0.07764487427738351,-1.1631806691603563,1.7722949925417022,-0.4411402105737431,0.9198181097263314,-1.9777286829364082,0.059387963320372765,-1.1625865646185372,1.8679473952733388,1.140603054015441,0.6460455143544201,0.5577314454455901,-0.07979122910433417,-1.5615761497785348,-1.2617990629304523,-1.1848983535338902,-0.8154916508301195,0.6075376995355903,-0.6692427877853138,-0.9666322055945179,-0.8992959625221768,0.840047965895073,2.6839704759390015,-1.6760123143880556,-0.6305925876969957,1.4583800349057818,-1.8060036838295273,2.018670074509616,0.7615859595235016,-1.3488430805741731,-2.2525320359072842,-0.3805390646577372,0.3534177368942154,-0.12563543964948548,0.0215920010551978,-0.66096056796961,-0.515694991935231,1.4193539423141261,-0.8571128841454176,0.16917016583727384,0.6741661074232572,0.08248606244252801,-0.48032861057156445,0.3129854842053042,-1.1871080369734044,-0.43418568678328584,0.3480703330063665,0.7159278892886131,0.3018579080670907,0.22547330758965314,3.324814232,2.847599561,3.086206897
