fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,CIHigh,CILow,MOS
-96471.00174229167,20285.01670098963,-25410.006765650127,-7633.307763182728,-24941.31804778955,12721.709091305474,8548.169920031874,-301.50125283965,-210.28209547799713,42.33793564988976,-2.370388713936065,5.430859665815738,-0.3644762202298033,-0.8000090401978407,3.688072902498315,7.728801969642021,1.4801301739305932,15.02803854168335,-0.9939014335489343,9.482739186808049,-23.996269863019062,4.901344313488159,-16.45110844681588,-7.032567665990073,-4.145897762147767,5.969337519319633,5.313060634601725,1.4083178277737087,-3.034224876833441,2.4075343907822897,8.099097271959316,0.14695674535231198,0.46942546071258406,-4.656155236601746,5.794130272508615,5.084001853953937,4.3616266402419495,-2.004235191530925,1.4395538059594268,-3.3008633955973408,0.7446062112999795,3.361998144552455,6.5747678943346495,1.0309709540893046,-1.1044154125061398,2.5755775693271987,-4.278949211360354,0.8454143439217346,3.7141527823172176,-0.7798034967269659,3.937823579525903,-0.6163289926054741,-2.138343128758366,5.618444569773222,2.58899453461109,-3.978486783610095,1.6894727848263313,-2.410019361725122,2.0124564296362344,1.6582099196531694,2.83113285169645,0.3902475063204918,-0.05103427407029724,-1.7761579725562109,0.35666060322888704,-1.6525809057436267,-1.1289690305228282,-0.2601803928802755,1.0460755554136734,-0.7195777745888796,0.9607291250147688,-1.6013315177693617,-0.3053793561760872,-0.4268747113953942,-2.426759971708016,1.480132622757792,-0.22353908762470054,-0.25361376755813886,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107789,1825.2229904363367,1789.7435154970674,-1099.544926998736,938.6065054826963,-11692.763481911239,374.42029588992966,-13.665976903285632,-20.577049610952823,3.548500301314737,5.221299643199894,-2.250808044832407,8.796475205649235,-10.588666979506346,-9.526729574232164,10.432984721859022,4.432457230731603,-6.25805509154236,-4.426203726728319,1.1904634884408283,14.891150478729434,3.233719832369063,-2.86201245831571,1.9922863098370065,2.391853966259648,-1.6892070841462263,0.08909541604796971,0.6726207496432448,-4.593137459956827,2.957053300289382,-0.6480122889475716,-1.2260177382135178,4.615032733347144,2.1997663858907703,2.331395587361322,-1.2718237330724278,-1.8501163742307447,-1.6453251704827543,0.779055316004222,-0.7113399670266631,-2.77117141358912,-3.353518550616796,2.7458287362512306,2.142227114171336,-0.9669163587885398,0.2989257229489777,4.391634415158625,-2.788713047565346,-1.9130424398285057,1.4786502109248028,5.901466620812319,-0.47360236779923937,-0.539614116631502,7.71424128624782,3.822824972469006,3.4244178224478703,2.2088926877272232,-3.0664767160968474,2.740385088331625,-0.6802780581230009,-1.3067316798564783,-0.7507096847630603,1.980170349984743,0.5591427990672654,-0.9521919718655569,-0.04656773890587872,-1.542813646369924,-0.728009492822521,-3.50386545910257,-0.23625259903878262,-1.4961700332377375,-0.26352219724987413,-0.2929844040484285,1.503159503965483,-0.8180033173818148,0.19372064242207035,0.7703319903790615,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099332,-9573.80964564954,-2705.9911674568834,-2616.548834204166,-10197.113459986123,-17831.151732467915,72.02086521479185,131.79221857064184,27.667315986034573,-32.721287274091154,-16.276635670132382,1.4223694311595714,10.428742909168868,-8.633628426810779,-2.1027411120563597,1.8341471508281406,2.127077314557141,-2.3154080519574975,1.688853395189132,-3.6088013826771506,-1.6306886982296538,-5.139481517834738,5.134421382025122,-0.5070598050359009,1.3906893578479098,0.01794561570908389,2.3819783928059075,0.054417645811579894,2.460128560320481,0.4510759227974474,0.16329326361335336,1.2188918122959327,-2.320272604094663,-0.8881171868701755,-0.13470817229423815,-2.408287441298006,0.21625814320608372,0.44874549014032555,-1.1732739837267816,1.294788927544598,-0.2574344118379612,0.2882199716726823,1.002166077277675,0.6321933302054439,1.1515381162312799,0.2336523414289705,-0.276769343137391,0.8832365530156158,1.1261642911859102,-0.5528862534864872,0.13549070891253573,0.35291732211801835,-1.7381597278281724,0.579349880715565,-0.15650828540344253,1.358829769568961,0.8197265776702226,-1.8521435480441601,0.3485496267079872,-0.38163421469568254,-0.04318623400555811,-1.4260462535189706,-0.23170859073227254,-0.06784826172743558,-0.5352080248536938,0.18691284643553788,0.6711010039917857,-0.05712615732819811,-0.2223744126733441,-0.38417142424192624,0.2683503818756299,-0.1305714458433544,-0.012661702538083174,-0.4355227785391168,0.6472946409296613,0.3159467877227533,-0.05739446560487194,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425,-35785.16322192132,-7061.455555444081,-687.2164349687299,2388.225422557326,12668.32936601513,-274.9564062886707,-20.814828107676774,-35.924636215589295,14.692371849248628,1.2317877732679579,13.320668233554128,-6.321199369835752,-3.185742951739394,7.218843766502327,1.8191010721775296,-1.127467085430676,1.3977065719480528,3.8490418466322613,0.7257648971150732,-4.65681451720815,-1.9173054578385988,-1.1916863683388637,1.9510900939495248,-2.648369476498152,0.28162960359839556,1.1817039920522345,-2.2925761600669157,-1.9099505095689073,-1.1614643321283533,-2.195650821041525,2.1761665918529816,1.7605651260094028,1.4919127360883744,0.1699625772025971,-0.3074446720724387,3.2820221626436505,-0.0963660265901181,-0.8619394486889315,-0.0194230973826595,1.7436282036901511,0.6264438990019393,1.7051574529693136,1.8054706754977952,0.06884620847605952,2.077283278677687,-0.6699528130086866,-0.11831313654649239,-1.985699502791103,-0.7436935554752855,-0.8284986687250845,0.248995918294602,-0.4293463353529098,-1.1408895271229067,0.9441078253863568,0.5738617150233852,-1.1422477564159896,-0.6156348879001314,-0.03837569210219686,0.08634226462607114,-0.25408087211552943,0.984504634254319,-0.20974620164252708,0.7869104431228334,-0.1084263732039564,0.04651893722462318,0.45311043152198377,-0.7482326553535189,-0.5326679585678712,0.23470460995300813,-0.9369371019584074,0.10107787515123709,-0.5288550623581457,-0.20061218465107494,-0.8523023132271006,-0.05481360388229424,0.08957297300665407,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858146,-21798.100385055284,-6011.289906150043,-4101.712284666178,-12190.475770455183,-26349.654996957273,-117.94943480121624,134.2340976935781,7.27824313267702,-27.485834050486663,-24.157693327179942,10.229552554244574,16.653094441506433,-12.681794627253899,4.5639114111320565,4.153199440172053,4.5727454047004175,-3.0627865278495117,-0.6490324572601582,-3.7286043161691453,-5.61516648192885,-8.345625459086346,5.4250344662627965,1.7129634963265534,2.3993785491430137,-0.683248083524656,4.3926057678238175,0.2262169220209853,3.648409660390404,-0.4666273715921026,0.8040156267001914,0.8742266897431268,-1.151405363456129,-2.3649188641481365,1.648113338355259,-4.725103907326935,2.2083940061339247,-0.9110887241733262,-2.5956703257482543,4.113165420934621,1.5991373711437558,0.050273715150964376,1.5466151313343823,1.741024517098196,2.435385485820359,-1.191475448526046,-2.3637995631511615,1.6876345771266112,-1.1549292665157689,-1.0056438269788237,0.44892294923893167,-2.032913869710421,3.0273882987511436,-0.02836660015092271,-1.558572857454743,0.24173000210318538,-0.21419728200842597,-0.980471419152604,-0.33460149961230556,-0.6375524513487636,-1.877977169687366,-1.742989483592509,-1.5451971015199202,-0.44480771683125325,-1.4632585617355462,0.8334886977002396,0.6928237411140408,-0.5481051757554487,-0.09466614733899097,-0.22866158838373524,-0.09141832338352553,-0.1478698334997571,-0.5507230973000885,-0.13989112297351675,0.24698749214924612,0.4155666279504392,0.5344338301257057,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120558,15728.837560403304,5074.202109515437,-138.7197171767032,48.819936614794734,-6853.808260112986,461.3674304093865,-156.27617828605787,-1.6974391858013818,-19.2577805487459,8.573076322069081,-8.890034914289746,1.8454905423149512,-0.7011063521838092,-10.293317421206265,-1.017665041790023,-0.3312344151960039,-0.10173532311588912,1.3818761054633495,-2.176789019767552,6.8839680044261975,2.088640928634981,0.6703744817769518,-2.5999041167658588,-0.7886036568326892,-1.1115741359523317,-1.0278024717024625,2.2019622978620217,-0.27834315399110227,2.416477051554173,-0.4107924658137193,-1.5062275177657614,-2.142128922364411,0.6911415203025496,-1.0438787119055488,0.327680691259261,-1.511672127884901,0.5487611713862601,0.07449676821037163,0.6296473978624315,-0.75830204891013,0.2356394537758103,0.6123382058558758,-2.3609739463639303,-0.12763616563401264,-1.662380688842261,-0.6082690014866241,1.8068540525157866,1.0611831272930148,0.21554001467566897,0.1346016912855552,-1.7078412728469303,0.7135680020033032,-0.12677168395952018,-1.2765519520990276,-0.20357687257530382,-1.5341019527646147,-0.40827761493187414,-1.4815903004575288,-0.9276378775021638,-0.674120457186601,-0.08375874536152668,-0.7640070884636632,0.5745143997391724,-0.9139526784401859,-0.0299263166420687,0.335068038769996,-0.5997140760797733,-0.26175235625548254,-0.39611681813359884,-0.03631736655746681,-0.2079518615182794,-0.4302061811147437,0.32172175582899043,0.9473879892715302,0.23195146771575678,0.018805412968152076,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437593,3720.2476929080385,-11071.459571656293,-1125.2699902355537,-40598.87201190706,4146.316027632584,402.21124993843677,-224.27676461836884,-71.25589110089172,-35.79793444293195,-22.76980209900006,-17.923988532363655,-7.45255531090166,12.188555998476318,4.556204637975521,-2.0714573636742313,3.702320458292113,0.18014172959658548,2.85338860977332,-10.462605746889118,-3.245035942256039,-18.030813771803125,11.160711228165972,5.975418527185938,2.619150754028509,1.544040460492116,4.943118410929004,-3.071010468778096,-3.756552031330392,1.3152888265546194,1.8056472964033272,-0.11025353147659497,0.6747099347943514,4.587790971906165,0.9550931958731856,-0.11116180823603473,14.3012636707713,1.5016317551757146,-1.237835499097289,-0.926008890013333,-5.911058257383138,2.610357950292877,-1.5066303248687278,-1.3075320470404121,9.49163542286415,3.232786976170781,-4.214252831323945,5.399556548083803,-3.9057842210668032,0.7652773870144263,-1.3552507613720146,-2.8214839941714875,-3.7631726383205475,-1.850392559977271,3.9475340254218354,-0.7486313456206544,3.0676929467483145,4.692517892757575,-1.008137577166901,3.039038972298984,-0.3163902152079809,-0.19180632756818367,-1.285806268318761,0.7959592911173549,1.0950310231095826,-2.0348559460045736,-2.372042557431655,-0.34973229515700793,1.0368609726550655,-1.0121236499282231,0.7699396519177869,-0.7486779233646724,0.5806433987805087,-1.0659995602701995,-1.571803824171702,-1.097802785706817,1.1796533502815763,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615547,-15281.928159228662,-2096.7924674018645,-1328.3044122466306,2581.8477796394036,-6092.918508220885,-531.1698491669675,-245.04798987418616,9.499050753686191,-25.10961901295159,10.45126979650047,4.441364885615802,5.468661440549242,-12.537192517857916,2.0880512458081117,0.88300531430415,-1.091334611085594,3.4659406307349814,3.222911522293657,3.5861481553173875,3.9399388856154127,3.8732269982305767,-3.0566509115631795,0.8017529131959994,4.232157725123346,0.7009818008378321,-0.4442487474591201,1.6785209665937166,-1.5030490779331407,0.04865841234640976,-2.761622320382146,1.5773710696420535,0.3853038023134771,1.564476446894462,-1.2462171520164103,-0.2102985628238562,2.71922798407754,-0.15493204698237092,1.0647625178685536,-0.7718962185062487,0.9702897325454424,0.20160771520796658,0.40305729017832703,0.5192168020320564,0.47369322104875233,0.5152739275260653,0.13363196772231634,0.604471035985116,0.0050280442711599215,-0.7926142334062799,1.1921968455026664,0.4465801319338554,-0.5525166407647615,0.01098092147777647,-0.03317860702965319,0.19762346640032064,0.05177072170626254,-0.5189505639189577,-0.3986612723057913,-0.3153959296218612,0.7134916000930965,-0.14318585167271677,0.6628048046692664,0.07968780153658793,-0.3571305367288099,-0.4054444600356273,0.07352983069411227,-0.1494653681638138,0.25126801047904485,-0.39710815576750974,0.6725920204700241,0.3852673476520932,0.28349438481696176,0.1288437256515411,0.7875341027053849,-0.04452714312901527,-0.5606139174165891,3.394160216,2.89155407,3.142857143
-4587.588432627545,47064.65999952697,-11133.250748088809,-2744.8423203437524,37080.50173401866,-19604.606893618977,14047.280940940545,-419.8202341011518,535.5186392492589,-43.30457822276042,13.781650797563763,-18.946614088729994,-43.86425162131571,12.738761187289182,-5.522392012952401,22.93655177740949,-7.377521993364062,-29.941878408164083,-22.869023059451703,-7.159438699525549,1.6607991930277985,31.740474558775283,-1.0483561883800974,-27.01453924627542,35.14981992452671,-7.409813796608444,-28.314107622350303,12.421433174503989,33.19158478622826,18.267464833116644,15.21065995815625,-14.81953917272484,-24.999526659880264,9.09635671845649,3.535621486612856,-10.083974514482138,4.270442167198372,-18.070092564503828,13.787822387220803,-7.845512410275709,19.916193735853792,-0.6296692824406874,10.103847323706402,-1.4092113849798562,-0.048268602277054144,0.031146032467457757,-1.828854862277266,0.8169976748352772,-1.8734620932310149,-4.309875259856374,3.34156387891491,3.5835325624296774,-0.41612970041812314,-0.9192043694389058,0.7941855543785598,-1.1517823695327853,0.524682462479938,1.0406930760252868,-0.5818392905611899,-0.2599730840794234,0.8314959761112799,0.021422355335667356,-0.053699204518646695,-0.7736933371253666,0.10996675651425983,0.537032214452124,-0.6332390275668413,0.9269980866448501,0.21732849181994787,0.7092970425203886,-0.13881508274151902,-0.005302078422105523,0.0485504949897285,0.4114652774489964,0.2859882319614189,0.03744912884275384,-0.046203001231899174,0.04740286254270489,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403397,-15229.401396700978,-2091.688888173659,-1344.1801453921482,2533.949006172211,-6278.294552055512,463.6840858659045,-209.25129844691278,7.879651848754812,-8.589135910493223,6.81712862641388,3.7535077669189696,9.86161374863645,-11.495882746191587,-3.0441357225244876,5.1390000946388685,1.2109762335333591,1.6227210077403624,-0.5062864363536663,0.9525717339455902,7.380027017448634,2.8564649771378323,-2.0037526203084988,-2.685418503830615,5.694409342863855,0.07764487380792588,-1.1631806785777732,1.772295035955188,-0.44114021476271875,0.9198180450908484,-1.9777287045147962,0.05938796405601691,-1.1625865799444348,1.86794736657854,1.1406030733008052,0.6460455266903519,0.5577313892266694,-0.07979123104524094,-1.5615760107880783,-1.261799188751888,-1.1848983954446153,-0.8154917532355636,0.6075377289282557,-0.6692426211132321,-0.9666323699238171,-0.8992961271113906,0.840048019243998,2.683970683727898,-1.6760124733819235,-0.6305926562867581,1.4583798540251462,-1.8060039473484875,2.018668328563483,0.7615849906757979,-1.348843361454126,-2.2525325817499917,-0.3805383493899494,0.3534178349215413,-0.12563547980522816,0.021591949071753623,-0.6609586409242033,-0.5156933659722664,1.419348435377124,-0.8571093734920054,0.16917027459376774,0.6741665800957127,0.08248613008576,-0.48032564566344066,0.3129857866220171,-1.1871092251624578,-0.43418618230824463,0.34807074383362996,0.7159288226408458,0.30185504289321113,0.22547364102016607,-1.2370535911022669,-0.29113697683744016,3.324814232,2.847599561,3.086206897
