fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,fe-119,fe-120,fe-121,fe-122,fe-123,fe-124,fe-125,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989665,-25410.0067656502,-7633.307763182745,-24941.31804778953,12721.709091305662,8548.169920031822,-301.50125283950905,-210.2820954879374,42.33793568079828,-2.3703887097552063,5.430859650831864,-0.3644762196017204,-0.8000090358889106,3.688072933129183,7.728801917595993,1.4801301692601292,15.028038409029417,-0.9939014477155225,9.482739146682365,-23.996269746932363,4.901344326185765,-16.45110834833252,-7.032567823554818,-4.145897689113884,5.96933754109425,5.3130607251920035,1.408317789496617,-3.034224793493969,2.407534497129916,8.099097649604085,0.14695674958141816,0.4694254528653472,-4.656155520231667,5.794130151288697,5.0840015665100164,4.361626362859558,-2.004235298238014,1.4395536860298976,-3.300863654007637,0.744606177668429,3.3619986970301414,6.574767518925578,1.0309711849495362,-1.104415557864146,2.57557707827913,-4.278948855213783,0.8454140566833794,3.714152965788797,-0.779803544143658,3.937822994537791,-0.6163291943015896,-2.1383420846638046,5.61844713386365,2.5889967127711997,-3.9784873074227054,1.6894746868157182,-2.4100223700563563,2.012454573130145,1.6582124763336763,2.8311375076462535,0.3902482599256643,-0.051034380627524314,-1.7761625452573817,0.35666157039502727,-1.6525772937653962,-1.128966373464774,-0.2601796744173859,1.0460798273002339,-0.7195754127401743,0.9607259023951016,-1.6013254250254723,-0.30537814978887706,-0.4268728543061177,-2.4267752120631503,1.4801254205367826,-0.22354075529794434,-0.25361223364601815,1.4707372801437122,-0.40782806888540135,0.4139106727476571,0.03566610809947289,-0.19380954695492916,0.5638291938690599,-1.0060543810666203,0.7722166089000473,0.09605184885773335,0.3266380694163979,0.22193673645708234,-0.8770250882169067,0.04520790966885799,0.33900193657886313,-0.30202077217104906,-0.4721073552443123,-0.344267774175594,0.38893619575377414,-0.3440835745067471,0.13472950613038379,-0.0026783711839232925,0.1282049902767484,0.03262771579188683,-0.13820617510882965,0.1499235170867026,-0.003666546807656579,0.30004173730520345,0.20841978986286616,0.08664668951800758,0.13615258341966377,-0.10859901557868534,0.11396396933420647,0.03599260413979863,-0.026157304179619006,-0.13855933898722425,-0.02998264934235855,0.010087504009826286,-0.013328056174270632,0.0031698230167576083,-0.0038420761538502457,-0.0033801568220365005,-0.001101094087845615,-0.0006975611483297783,-0.000256228162883601,-0.001846988019546819,0.0009450109626239738,-0.0009024887147962639,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107895,1825.2229904363437,1789.7435154970738,-1099.5449269987362,938.6065054827106,-11692.763481911134,374.42029588974736,-13.665976903927026,-20.57704962597364,3.548500295059288,5.221299628795776,-2.250808040922639,8.796475158265622,-10.588667067506895,-9.52672951016879,10.432984688803986,4.432457191482072,-6.258055180751375,-4.426203708106264,1.1904634829013137,14.891150517152896,3.233719813200942,-2.8620125223806734,1.9922862747453538,2.391853974898609,-1.6892071129775896,0.08909541360594092,0.672620731242441,-4.593137662950808,2.957053438032675,-0.6480123076009835,-1.2260177177276623,4.615033014653689,2.1997663395843134,2.3313954554251195,-1.271823652289596,-1.8501164725537331,-1.645325033462385,0.7790553773248415,-0.7113399349081985,-2.77117186949883,-3.3535183595418783,2.7458293506042994,2.1422273960708034,-0.9669161745515158,0.2989256993410192,4.391632922821185,-2.7887131860212806,-1.913042555588733,1.4786499896092875,5.901468553514187,-0.4736021354508889,-0.539614370707776,7.7142477628743915,3.8228254798686585,3.4244216724385965,2.20889544491903,-3.066473884507641,2.740389304501147,-0.6802791804415308,-1.3067342052781579,-0.7507112536481818,1.9801754419409239,0.5591443160982461,-0.9521898870636282,-0.046567628543229295,-1.5428093878242946,-0.7280124693999096,-3.5038539364788015,-0.23625180662575332,-1.4961643304813361,-0.2635211531445961,-0.29298311198882415,1.5031689661300056,-0.8179993447688814,0.19372209277048366,0.7703273719700917,0.889548909822029,-1.4819161097951576,0.8475960108052122,-1.215752369573038,0.6471293648810263,-0.09323023541543776,0.23570281101510454,-0.4297393997777697,0.06118333161385817,1.0360891094746654,-0.1981881823364103,0.1227135591427463,0.11196445160233863,-0.33577422920183625,-0.19669520836238805,-0.1358602751698615,-0.5890804624742596,-0.282478076576221,0.3238571434122088,-0.10864974788032054,0.05322703688936149,0.043336563521185686,0.11069267012588818,0.19753494917459433,0.048448304363115306,0.047681622782247975,-0.007629381731988283,0.20607403501361904,-0.1143127820811139,0.11814961197836073,-0.2773451016532202,0.03992436786739259,-0.05163879232004151,-0.1858395994219572,-0.21784309229638169,-0.09545464337123764,-0.00025241367061540506,0.02734616307039243,-8.65162533920819e-05,0.0023098795899216657,-0.0018966705227362948,-0.0015424056519407182,-0.0005465172632789029,-8.902701574712362e-05,0.0015941784947902684,-0.0006047768394136254,0.0019358359269958404,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099312,-9573.809645649568,-2705.9911674568884,-2616.5488342041863,-10197.113459986267,-17831.151732467755,72.02086521475755,131.7922185768629,27.667316006218293,-32.72128721638702,-16.27663562526022,1.422369428688736,10.428742852989183,-8.63362849854648,-2.1027410979092553,1.8341471450202087,2.1270772957767816,-2.3154080849641208,1.6888533880604213,-3.6088013652604265,-1.6306887024453676,-5.139481487129959,5.134421497104676,-0.5070597960948183,1.3906893629097434,0.017945616021941814,2.381978328024957,0.054417644316620564,2.4601286690184194,0.45107594383739913,0.1632932683128954,1.2188917919191586,-2.320272745446638,-0.8881171682277017,-0.13470816474215386,-2.40828728803155,0.21625815466033763,0.44874545276218986,-1.1732740757271372,1.2947888690091,-0.25743445413006766,0.28821995518831783,1.0021663015309292,0.6321934133616434,1.1515378966181173,0.2336523220158104,-0.27676924911120787,0.8832365965733529,1.1261643594098383,-0.552886170738213,0.13549075321430065,0.35291714902907023,-1.7381605221155052,0.5793503672600882,-0.15650830724419754,1.3588312974047905,0.8197276006242047,-1.8521418378021737,0.34855016325508786,-0.3816348415150922,-0.04318631740222622,-1.4260492339522406,-0.23170918632328538,-0.06784844591901246,-0.5352068539159136,0.18691240659903513,0.6710991514115342,-0.057126390430915636,-0.22237368246502484,-0.38417013344470424,0.2683493592883889,-0.13057092842814008,-0.012661649718311805,-0.43552552137411316,0.6472914982475433,0.31594914968512694,-0.057394123234212086,-0.34510270347858707,0.07370757748147298,-0.18519540978934623,-0.1932282558515923,0.286811043779649,0.12335497350583552,0.24180110716184988,0.23582469117693775,0.03448999005162214,0.0803550512933894,0.011585258694309687,0.2531362735923435,0.14711860416315187,0.26377211896735403,-0.1616843150063721,-0.30267059845652666,0.4910433821984107,0.1309625292595407,-0.10478121975240522,0.11851359861282465,-0.16064609861918042,0.14504270285666937,0.0674244435811525,0.2154969600648666,-0.12027058568213153,-0.18303952422104786,-0.062356682494373296,-0.10096770648043304,0.04812264216406235,-0.02148099251304793,0.15434721467438875,0.1367769854277084,0.01858371929035538,0.007699156875308076,-0.10448360593017948,-0.016090912271283092,-0.013666363807680704,-0.018243338816472006,0.0030033121424385785,0.00455070351106552,0.010627637175429933,-0.0034359383817151,-0.004664232294529034,-0.0012821619629026526,-0.0003166641228292914,-0.003157324406854223,-0.002201429636819814,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425016,-35785.16322192142,-7061.455555444094,-687.2164349687297,2388.225422557361,12668.329366015027,-274.95640628853675,-20.814828108659746,-35.924636241796236,14.692371823338133,1.2317877698741375,13.320668210417551,-6.321199335784047,-3.185742978208859,7.218843717938919,1.8191010664147758,-1.1274670754610823,1.3977065918728022,3.849041830390159,0.7257648935718575,-4.6568145292260255,-1.917305446397259,-1.19168639507645,1.9510900595465657,-2.648369486119169,0.28162960840576473,1.1817039599077868,-2.29257609717137,-1.9099505939469674,-1.1614643862628629,-2.1956508842339346,2.176166555473574,1.7605652332460948,1.491912704786716,0.16996256764517598,-0.307444652513161,3.2820223371776067,-0.09636601854579173,-0.861939516288528,-0.019423096496287116,1.7436284904346908,0.6264438634100459,1.7051578345041547,1.805470912977335,0.06884619557115487,2.0772831064539625,-0.6699525854105673,-0.1183131423486013,-1.9856996231033737,-0.7436934447055622,-0.8284989400378653,0.24899579655415022,-0.4293465316323048,-1.1408904858669482,0.9441079478871828,0.5738623610130117,-1.1422491813179854,-0.6156343195309594,-0.03837575096688789,0.08634240684319064,-0.2540813630024663,0.9845066918490761,-0.20974674106006783,0.7869125789806367,-0.1084261368532056,0.04651882777866075,0.45310918052107557,-0.7482357135681396,-0.532666206505986,0.23470382101649392,-0.9369335370658627,0.10107747314913683,-0.5288527478444592,-0.20061343416631652,-0.8522981787609762,-0.054814013594912676,0.08957243607412352,0.11988025142828693,-0.40964926155645426,0.30692092545128685,-0.06316410985547295,-0.7777926155278948,-0.9688640170100046,-0.21161154373824076,0.07317168397407449,-0.4231751167858841,0.3393066950724968,-0.3769967446530738,0.5975800201068893,-0.43837224128128205,-0.0856995560442667,-0.6636055693439962,0.2777748674594232,-0.372644501717006,0.1589724660329083,0.2541705801017386,0.09116750399349724,0.1958093628474358,0.21856878859238205,-0.35729070356105475,-0.5732833944972264,-0.1491648218185928,0.2987139874423247,0.33440674338654214,0.4773310094740353,-0.15613101905137144,-0.06533142988761971,0.018410582788561714,0.1125650898497406,0.056528764569143373,-0.030723957854836954,0.10884552686487994,0.08714455145257914,0.03814520399275131,-0.062403598586866525,0.006809458555066233,0.0027122916099120236,0.010921269118936533,0.003733011351263167,-0.0025273778724306537,-0.005367241630194218,0.005555096760272668,-0.003881414658719437,0.0013266380185122534,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858151,-21798.100385055346,-6011.289906150056,-4101.712284666165,-12190.475770455343,-26349.654996957033,-117.94943480115732,134.23409769991795,7.278243137980231,-27.48583400201473,-24.157693260581325,10.229552536477627,16.65309435179755,-12.681794732631278,4.563911380421777,4.153199427012625,4.572745364229177,-3.062786571509809,-0.6490324545279476,-3.7286042981352554,-5.615166496445413,-8.345625409174135,5.425034587835906,1.7129634661489455,2.3993785578366658,-0.6832480952001726,4.392605648339749,0.22621691580927025,3.6484098215785634,-0.4666273934012847,0.8040156498393903,0.8742266751222161,-1.1514054335603723,-2.3649188146523383,1.6481132450820835,-4.725103606743203,2.20839412357989,-0.9110886482758278,-2.595670529169133,4.113165234936577,1.599137634027401,0.050273712057364986,1.546615477306989,1.7410247461974737,2.435385021054812,-1.1914753501916808,-2.3637987599566244,1.6876346603655659,-1.1549293364123148,-1.0056436777436473,0.4489230962593572,-2.0329128755943953,3.0273896840081576,-0.02836662294678775,-1.5585730581473216,0.24173027378106127,-0.2141975470575016,-0.9804705145922666,-0.3346020161493328,-0.6375535007121508,-1.8779807983352763,-1.7429931264370038,-1.5452010719973261,-0.4448089245443671,-1.4632553615468717,0.833486738480604,0.6928218285573071,-0.5481074150077914,-0.09466583529235845,-0.22866082124084625,-0.0914179760822621,-0.1478692477514891,-0.5507206868456784,-0.1398919984584798,0.24698629162262767,0.4155697351123275,0.5344306213390687,0.01166908256494997,0.6633905093822139,-0.1851826466226501,-0.1780078576708715,-0.0035182140325710886,-0.32841773105389693,0.5212947141679791,0.5067642354990152,-0.07670292661919316,0.32889853850051975,-0.1336944073569913,0.9894869144531703,0.14453238377751532,0.02078074466620329,-0.38551265685573,-0.7011579803792662,0.22090168224929538,-0.05607575496642108,-0.13863567480321776,0.09380907268704457,-0.4184061113609889,-0.14536793512398616,0.3060177234616126,0.11480563744858474,-0.21027560254590197,-0.17854673985419975,-0.16419309899962126,-0.11329524927056511,-0.06596341297083076,-0.0543193272603976,0.04514748886312074,-0.06764021483628187,-0.16007227698727255,0.05655276573059534,-0.057615267309020606,-0.05508004083732408,-0.010100903907231909,-0.024584618759329376,0.0024569653056180723,-0.001400920110349742,-0.0023368164772368406,0.002436219764084509,0.0024057401086685173,0.0021432842311334454,-0.003405548635158236,-0.002533664252994198,0.004849567738823756,4.804087,4.368326794,4.586206897
-155985.79360999187,-27251.663447120598,15728.83756040335,5074.202109515451,-138.71971717671397,48.81993661479545,-6853.8082601129245,461.36743040916116,-156.27617829343686,-1.6974391870368157,-19.257780514785626,8.573076298437499,-8.890034898848533,1.845490532372763,-0.7011063580053614,-10.293317351938716,-1.017665038565345,-0.331234412262799,-0.10173532456771632,1.3818760996455437,-2.176789009306625,6.883968022215538,2.088640916094486,0.6703744967716287,-2.5999040709392016,-0.78860365969052,-1.1115741548767697,-1.0278024437396975,2.2019622374188463,-0.27834316627729155,2.4164771643128637,-0.4107924776357046,-1.5062274925825465,-2.1421290529346155,0.6911415058181786,-1.0438786527994368,0.327680670448884,-1.5116722082767968,0.5487611256738886,0.0744967739960434,0.6296473693994371,-0.758302173525358,0.2356394404433806,0.612338342864914,-2.3609742569421486,-0.12763614140160473,-1.6623805515012575,-0.608268794714917,1.8068541421324473,1.0611831915286114,0.21553998274430652,0.13460173526622482,-1.7078404383554404,0.7135683307152206,-0.1267717893224228,-1.276552118823975,-0.20357710104044685,-1.5341038650443375,-0.4082772387946957,-1.4815925817352775,-0.9276394018290736,-0.6741217596267761,-0.08375892043606338,-0.764009052715707,0.5745159590141291,-0.913950681547206,-0.02992624503119613,0.3350671135087573,-0.5997165257145263,-0.2617514961521022,-0.3961154874333177,-0.03631722848634564,-0.20795103755120634,-0.43020429643141267,0.32172377351642906,0.9473833939634446,0.2319532017831197,0.01880529928056113,-0.07184382669614002,0.4230543205730094,-0.01894984624154401,0.07220837462012301,-0.39160081800639507,0.28986018853375917,-0.15177600021583731,0.43839349458297733,-0.26352847710903915,-0.5381939001430016,-0.03717642363012139,-0.3017778682527438,0.39641985134067736,-0.05594983774453664,0.0812303177629155,0.004975778915562538,0.1429466499146062,-0.352435567517327,-0.058828720843989074,0.03847822291046199,0.12074010629889588,0.17271029406263946,0.12609478980064742,0.2079194046078311,0.006755214713952178,0.32729265231602744,0.41054785774321556,-0.28444761609657176,0.010591421763222565,-0.2698083669129477,-0.1778982523119611,-0.18178977134412752,0.04214692962945178,0.0021310978002440167,-0.1314810319704863,-0.02554661590149329,0.036312551176224894,0.05081714968688965,-0.014098987659508823,-0.00046864121261061146,0.004247734002885944,-0.0009429358434741241,0.0024857039126855362,-0.002423296370934943,0.00042537687040523675,-0.004544037238328852,-0.002517555285956008,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.30341543762,3720.2476929080512,-11071.45957165631,-1125.2699902355505,-40598.872011907646,4146.316027632561,402.21124993823895,-224.27676462896045,-71.25589115286624,-35.79793437980401,-22.769802036220753,-17.92398850123229,-7.45255527075641,12.188556099759216,4.5562046073382145,-2.071457357107584,3.7023204256028013,0.18014173216078114,2.853388597749976,-10.46260569644989,-3.2450359505952653,-18.0308136641179,11.160711478207189,5.97541842180924,2.6191507635922537,1.544040486823955,4.9431182764834976,-3.071010384547923,-3.756552197285333,1.3152888879883107,1.8056473483738236,-0.110253529628363,0.6747099758144728,4.587790875689864,0.9550931420321602,-0.11116180119682885,14.301264431295769,1.5016316300996368,-1.2378355961973833,-0.9260088481118848,-5.911059229129033,2.610357801678317,-1.5066306618810206,-1.3075322191776,9.491633613138456,3.232786707366666,-4.214251399402388,5.399556815361704,-3.9057844578537413,0.7652772734689399,-1.3552512053127324,-2.821482616150532,-3.7631743593779876,-1.8503941167101239,3.9475345390583705,-0.7486321877189621,3.0676967681915426,4.692513562592528,-1.0081391230124903,3.0390439740039867,-0.31639082628023696,-0.191806728477671,-1.2858095779322598,0.7959614520903436,1.0950286228473465,-2.034851157403193,-2.3720360103151994,-0.349733722606176,1.0368575600111265,-1.0121202493518104,0.7699367225979454,-0.7486749559650774,0.5806408520356648,-1.0660062535548132,-1.5717962018167657,-1.0978109931167714,1.1796462739197953,0.9253751890465669,-0.5680490282782609,-0.886475351838683,0.10870234826455161,0.26703514516905835,0.6370030149034631,-0.7128335766804101,0.4987413372829544,-0.35287381798111056,1.0072114265210574,-0.05297107239685193,-0.22892311305273116,0.21671893745683243,-0.24546292764970012,0.3883255599718674,-0.11323225223057835,0.05534571492987218,-0.5482720296740267,0.4531376737360906,-0.09080764209120684,-0.2542626886150597,-0.01921872273026623,0.2972087034228026,0.04640227347626517,-0.08788311672150788,0.24657118808089665,0.0372244797172721,-0.04511264904104292,-0.06537476338033478,-0.07570054404189563,-0.07079694148178832,0.08187171916539548,-0.04712959721869726,-0.01460180145646577,-0.07323934351712855,0.024144107299814616,-0.022399013448190806,-0.008328608125582327,0.008775000319189577,0.000539165651263111,-0.0008192772658840723,0.0014494253244927591,-0.0025373195988824472,0.00036639679180055005,0.0010207423510859709,0.0019850606796967462,-0.0010716944033999265,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615561,-15281.928159228704,-2096.792467401868,-1328.30441224663,2581.847779639446,-6092.918508220828,-531.1698491667102,-245.0479898857551,9.499050760618633,-25.109618968670983,10.451269767687783,4.441364877901831,5.468661411090404,-12.537192622038182,2.0880512317565025,0.8830053115050541,-1.0913346014579806,3.46594068014404,3.222911508674937,3.5861481380194657,3.9399388957990986,3.8732269750934334,-3.05665098007372,0.8017528990537911,4.232157740511703,0.7009818127668823,-0.444248735378383,1.6785209205315865,-1.5030491443466452,0.04865841460233411,-2.7616223998644607,1.5773710432679038,0.3853038257687844,1.564476414066392,-1.2462170815000226,-0.21029854948677393,2.719228128712593,-0.1549320340859442,1.064762601388459,-0.7718961836125228,0.9702898920232919,0.2016077037593647,0.4030573803475185,0.5192168703382074,0.4736931307741117,0.5152738849101524,0.13363192230151982,0.6044710659125389,0.005028044612780331,-0.7926141156099324,1.1921972359149793,0.44657991369743644,-0.5525168936975272,0.01098093055779732,-0.03317861160518428,0.1976236885603376,0.051770786787080345,-0.51895008480361,-0.398661885925688,-0.3153964479250565,0.7134929786364347,-0.14318615090716588,0.6628065080619222,0.0796880177815815,-0.35712975690820126,-0.40544350569008214,0.0735296275525324,-0.1494659783661798,0.25126718255818964,-0.3971068207557455,0.6725894608457287,0.3852658219102032,0.28349314432227635,0.1288445282159009,0.7875302814615759,-0.04452747580590116,-0.5606105510980737,0.07191028806504107,-0.23212008399832085,-0.2260431094771597,-0.2563128933194825,0.7177513829343771,0.3123835403161136,0.37120701026967196,0.2103029983423718,0.07667966264588139,0.2064249482396743,0.2343594119036175,-0.3799376660442878,-0.1297354313277374,0.3474022716686717,0.4454274171842773,0.07134126216365028,0.010018673617130457,0.20521374194073871,-0.001650749054126223,0.16074058007062225,-0.12597813771481225,0.04566958803866523,0.17052458165230014,-0.22685179063233343,0.25925712627858594,0.061809314704000036,0.12153514085332089,0.46001600790703867,-0.041893441308218,-0.27518511865945033,0.028477424149551525,0.027712194783961995,-0.15786958076356966,0.12437261442452856,-0.12630998076241173,-0.011430872152976319,-0.007964216199830346,-0.0005385460827523313,-0.025157112526758903,-0.0033660746740357527,0.00041884709379878755,0.0012303735216031605,-0.003408056266456531,0.0006355921928815817,0.004009279204874178,-0.0027890009167626977,-0.0030986390263420794,3.394160216,2.89155407,3.142857143
-4587.588432627547,47064.65999952706,-11133.250748088836,-2744.8423203437515,37080.50173401865,-19604.60689361926,14047.280940940416,-419.8202341009485,535.518639274544,-43.30457825435041,13.781650773259125,-18.94661403649371,-43.86425154512807,12.738761118665838,-5.522392058839478,22.936551623085037,-7.377521969997936,-29.94187814342874,-22.869023385468868,-7.159438669273401,1.660799184990004,31.740474640731026,-1.048356182069094,-27.014539851845228,35.149819304838836,-7.409813823527775,-28.314108104567115,12.421432836772112,33.19158387532534,18.267465640272437,15.210660667743005,-14.819539599243505,-24.99952624191482,9.09635727256104,3.535621412647255,-10.083973944219029,4.270441895725693,-18.070093525519873,13.78782123838775,-7.8455130252563166,19.916192835346283,-0.6296693859056112,10.103846746776242,-1.4092117004183489,-0.048268608619878806,0.031146026469617394,-1.8288547116049358,0.8169973974123248,-1.8734621851509479,-4.30987552117566,3.341563381469318,3.583533735752787,-0.4161294973361341,-0.9192047870053662,0.7941862223670816,-1.1517825205557959,0.524683052432509,1.0406943744198487,-0.5818387527296707,-0.2599734828451483,0.8314973442638284,0.021422396847070434,-0.053699316770749565,-0.7736953266453226,0.10996705516938654,0.5370310386160562,-0.6332375366347893,0.9269955280579563,0.2173293796898139,0.709294710602948,-0.13881461744930784,-0.00530205776774189,0.04855030272160297,0.4114634770003107,0.2859900251417622,0.03744894948457729,-0.04620334692840713,0.04740257739698123,-0.06644677413687733,-0.1922095959363559,-0.026416075243842974,0.013997459935298634,0.11464046902398775,0.11845093959134315,0.032636949764517885,0.015909034696230603,-0.12550575687039828,-0.05995237255079746,-0.10730801214652748,-0.047165000272789116,-0.10071844931378,0.06228769416610901,-0.08811255769888178,0.11574017949590672,0.1247293862867726,0.002376916466171944,0.07654276356981217,-0.020608063868577046,-0.010540390452049382,-0.04919736219583269,0.061512547970146166,0.006779726220266604,-0.028189332691966593,0.004435346854893838,0.06449688260138246,-0.0234783364472148,0.0343759272880604,-0.030834068943872098,0.03630178096401022,-0.028392483960162182,0.017655446148090906,0.009835972225662478,0.025939813065521445,0.006092356554530496,-0.0008715250488216417,-0.0038564136643348223,0.005875226610111098,0.00014668376668551156,0.0004794315854168437,0.0005241932193204139,-0.00032673446669556226,0.00017154406074649907,0.0004175848918901042,-0.0003806324018337518,-3.238807756961284e-05,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403415,-15229.40139670102,-2091.6888881736627,-1344.1801453921444,2533.9490061722486,-6278.294552055455,463.6840858656804,-209.251298456793,7.879651854499126,-8.589135895345665,6.817128607617975,3.7535077603997453,9.86161369551263,-11.495882841714009,-3.044135702047605,5.139000078358397,1.210976222815819,1.6227210308752233,-0.5062864342235477,0.9525717293722209,7.3800270364904845,2.856464960084007,-2.0037526652006203,-2.6854184564780312,5.69440936355802,0.07764487511198379,-1.1631806469398522,1.7722949873320253,-0.4411402342636746,0.9198180879634598,-1.9777287614366545,0.05938796306149946,-1.1625866507496354,1.8679473272901286,1.1406030087793224,0.6460454855317319,0.5577314189138933,-0.079791224410464,-1.5615761331567397,-1.261799131713341,-1.1848985902977105,-0.8154917068598587,0.6075378648391354,-0.6692427091033615,-0.9666321857830585,-0.8992960523979276,0.8400477337894448,2.6839708161870077,-1.6760125748899,-0.630592562588626,1.4583803315634842,-1.806003064559753,2.0186692522792073,0.7615856313374942,-1.3488435358806201,-2.252535115222155,-0.38053882378308695,0.35341750809874806,-0.12563567385286784,0.021591983578478757,-0.6609599181562597,-0.5156944437493882,1.4193520856856194,-0.8571116998633299,0.16916990705271281,0.6741649921840208,0.08248590228965862,-0.48032761006734,0.312984756218443,-1.1871052404732767,-0.4341845269712742,0.3480693644750637,0.7159256894402806,0.30185693328954327,0.22547254852561072,-1.2370628409625462,-0.29113522854569923,0.020243593799486235,-0.4582251468624812,0.4544785302394524,0.21017441605305817,0.567554407313507,-0.34457308001397535,-0.5615500110694077,0.5239399019546266,1.1539538181830191,-0.33455518487365293,0.40959459293848155,0.4479071646486917,0.22235350627292946,0.07730959753616268,-0.260630875213263,0.572433771170594,0.021639616558186643,0.462114144259474,-0.010660570364882297,-0.823422511907259,-0.6884913296419437,0.2839299841777734,0.5563370493114923,-0.03215204763511777,-0.009627548122760175,0.4421210503181657,-0.06387991988779251,-0.10816145374582657,0.018411413116438444,0.0023629398720798906,-0.22170106118032412,0.04368195975386644,0.006850506251524051,-0.23293714434780716,0.1888645713509075,-0.02263227058849952,-0.039387026131874496,-0.008551043452814303,0.011870016829975403,0.0029344683301077276,0.010658374929120504,0.0003627528454611817,0.0014713916263398299,-0.0006635379938616418,6.139911395092697e-05,0.0021972057799460316,0.00038551983118330086,3.324814232,2.847599561,3.086206897
