fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,fe-119,fe-120,fe-121,fe-122,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989665,-25410.0067656502,-7633.307763182745,-24941.31804778953,12721.709091305667,8548.169920031822,-301.5012528395084,-210.2820954879346,42.33793568079722,-2.3703887097554643,5.430859650831461,-0.36447621960172083,-0.800009035888853,3.6880729331292645,7.728801917594699,1.480130169259987,15.02803840902982,-0.9939014477148208,9.482739146680922,-23.996269746927737,4.901344326182095,-16.45110834832778,-7.032567823549502,-4.145897689111287,5.969337541092301,5.313060725190757,1.4083177894967924,-3.034224793491379,2.407534497128188,8.099097649598702,0.14695674958117322,0.4694254528654414,-4.656155520223122,5.794130151280322,5.084001566491901,4.361626362855728,-2.0042352982388287,1.4395536860288571,-3.30086365400933,0.7446061776677068,3.361998697027269,6.57476751889015,1.0309711849476575,-1.1044155578601123,2.575577078260768,-4.278948855194018,0.8454140566769828,3.7141529657436423,-0.779803544139161,3.9378229945434566,-0.6163291943000763,-2.1383420846681873,5.618447133802152,2.5889967127396654,-3.9784873074079377,1.689474686775975,-2.410022370046021,2.012454573063012,1.6582124762948673,2.831137507625441,0.390248259923089,-0.051034380628333764,-1.7761625451132883,0.35666157039048524,-1.6525772935595837,-1.1289663734064335,-0.260179674398144,1.0460798271831822,-0.7195754126376904,0.9607259022266081,-1.6013254248425313,-0.30537814974298894,-0.4268728542374532,-2.426775212150245,1.4801254204594299,-0.2235407552982446,-0.2536122335610825,1.470737279713619,-0.4078280687029036,0.4139106726804354,0.03566610810431009,-0.1938095469058905,0.5638291939639425,-1.0060543807095743,0.7722166088289952,0.09605184876801272,0.32663806939651663,0.22193673634497824,-0.877025087750521,0.04520790922583383,0.3390019365026547,-0.3020207716241794,-0.472107354555842,-0.34426777503328615,0.3889361943082425,-0.3440835743985054,0.1347295061381445,-0.0026783712839692757,0.12820499025769158,0.032627715800233575,-0.13820617389393894,0.14992351472760101,-0.0036665626334573456,0.3000417385538323,0.20841978905161285,0.08664668967300422,0.13615258374928987,-0.10859901398680245,0.11396396863960648,0.03599260186113494,-0.026157306466924313,-0.13855933665790432,-0.02998264734919798,0.010087628023872445,-0.013328065144133126,0.0031700466953036104,0.002174492180706063,-0.00351465419754651,-0.001846988019546819,0.0009450109626239738,-0.0009024887147962639,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107895,1825.2229904363437,1789.7435154970738,-1099.5449269987362,938.6065054827096,-11692.763481911134,374.4202958897477,-13.665976903926122,-20.577049625976805,3.5485002950599065,5.22129962879359,-2.250808040922355,8.796475158266286,-10.588667067510379,-9.526729510176494,10.432984688802202,4.4324571914613635,-6.2580551807499685,-4.426203708121159,1.1904634829442644,14.891150517143682,3.233719813237155,-2.8620125223645534,1.992286274755909,2.391853974881543,-1.689207112995038,0.08909541359996663,0.6726207312545444,-4.593137662962225,2.957053437991934,-0.648012307601739,-1.2260177177306784,4.6150330146829885,2.1997663395402802,2.3313954553859206,-1.271823652331397,-1.8501164725325159,-1.6453250334806302,0.7790553773762577,-0.7113399349208618,-2.7711718695599044,-3.3535183596750615,2.7458293505790006,2.1422273960982263,-0.966916174622148,0.2989256994706404,4.391632922795198,-2.788713186157312,-1.9130425555516453,1.4786499893836824,5.901468553553478,-0.4736021352880811,-0.5396143711951172,7.714247762639943,3.822825480289011,3.42442167223729,2.2088954452543,-3.066473884774555,2.7403893042266327,-0.6802791809569271,-1.306734205361861,-0.7507112536360065,1.9801754424107632,0.5591443159910883,-0.9521898865644095,-0.04656762814913581,-1.5428093877187086,-0.728012469845166,-3.503853936142516,-0.23625180706208457,-1.4961643295920448,-0.26352115297067497,-0.29298311172356584,1.5031689678608116,-0.8179993458573258,0.19372209295633813,0.7703273722625982,0.8895489086626153,-1.4819161093043973,0.8475960103765647,-1.2157523696229744,0.6471293651022347,-0.09323023621004412,0.23570281239541702,-0.42973940095226676,0.0611833314498229,1.0360891087778132,-0.19818818281269684,0.12271356123766902,0.11196445154108407,-0.3357742301612554,-0.19669520746276528,-0.13586027335197332,-0.5890804604376305,-0.28247807950517656,0.32385714499219115,-0.108649748644448,0.053227036873865104,0.04333656263275371,0.11069266991330147,0.1975349506617859,0.04844830204173521,0.047681623289179374,-0.007629382820483373,0.20607403216539366,-0.11431278309231854,0.11814961284599046,-0.277345098164855,0.03992436347045048,-0.05163880336275214,-0.1858395963780795,-0.21784308717489703,-0.0954546395542017,-0.00025252579747846827,0.027346179927889985,-8.52994224615449e-05,0.003153644205161958,0.0002597421929982546,0.0015941784947902684,-0.0006047768394136254,0.0019358359269958404,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099312,-9573.809645649568,-2705.9911674568884,-2616.5488342041863,-10197.113459986273,-17831.151732467755,72.02086521475671,131.7922185768604,27.667316006227104,-32.721287216388845,-16.276635625254013,1.4223694286880058,10.428742852987254,-8.63362849853607,-2.1027410978872143,1.8341471450254616,2.1270772958382826,-2.3154080849680794,1.6888533881037595,-3.6088013653852515,-1.6306887024200791,-5.13948148723471,5.134421497059823,-0.507059796124676,1.3906893629592554,0.01794561607297029,2.3819783280427878,0.054417644282099165,2.460128669051329,0.45107594395527173,0.16329326831508978,1.2188917919281386,-2.3202727455287904,-0.8881171681017217,-0.13470816463588334,-2.4082872879097272,0.21625815459697575,0.4487454528157152,-1.1732740758805027,1.2947888690462368,-0.2574344539505941,0.2882199555637005,1.0021663016048774,0.6321934132825324,1.1515378968174448,0.23365232164244176,-0.2767692490376726,0.8832365969518268,1.1261643593023518,-0.5528861700662824,0.13549075309865224,0.3529171485440125,-1.7381605207045587,0.5793503679377909,-0.15650830848225433,1.358831297979753,0.8197275996437164,-1.8521418370422522,0.3485501640476421,-0.3816348399985556,-0.04318631715548813,-1.4260492339887785,-0.2317091876368787,-0.06784844560447142,-0.5352068552828112,0.18691240546277652,0.671099151109848,-0.05712638917583945,-0.22237368341187636,-0.3841701322060514,0.2683493567522674,-0.13057092891819966,-0.012661650493538814,-0.43552552655628524,0.6472915014316273,0.31594914913139627,-0.057394123939080686,-0.34510269996708076,0.073707576298587,-0.1851954085510852,-0.193228255732531,0.2868110430839472,0.12335497589583455,0.24180110324125925,0.23582469458083005,0.03448999047787402,0.08035505334348235,0.011585260049000312,0.2531362674202435,0.14711860459561243,0.263772121810261,-0.1616843172792153,-0.30267060323280265,0.491043377745503,0.13096253461452492,-0.10478122447442097,0.11851360075713188,-0.16064609879905614,0.14504270540465874,0.06742444425397347,0.21549695573995598,-0.12027058169893252,-0.1830395211206894,-0.06235668184346825,-0.10096769822220047,0.04812264589800243,-0.021480987786966103,0.15434720778126607,0.13677699317913877,0.01858372160698267,0.007699153031909008,-0.10448361983440413,-0.01609092225601232,-0.013666582903868033,-0.018243347821507338,0.0029977729408721342,-0.011240824965268072,0.00881766705142701,-0.0003166641228292914,-0.003157324406854223,-0.002201429636819814,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425016,-35785.16322192142,-7061.455555444094,-687.2164349687297,2388.225422557361,12668.329366015027,-274.95640628853806,-20.81482810866252,-35.92463624178738,14.692371823336476,1.2317877698801225,13.320668210416901,-6.321199335785804,-3.1857429781998126,7.218843717959794,1.819101066419486,-1.1274670754070237,1.3977065918687157,3.8490418304300826,0.7257648934564543,-4.656814529199774,-1.917305446495035,-1.1916863951217747,1.951090059517398,-2.6483694860732765,0.2816296084523052,1.1817039599233619,-2.2925760972046674,-1.9099505939160142,-1.1614643861528087,-2.1956508842317795,2.176166555481447,1.7605652331643535,1.491912704907074,0.16996256775830915,-0.30744465240122854,3.2820223371223527,-0.09636601849730175,-0.8619395164225837,-0.01942309646265126,1.743628490596676,0.6264438637797141,1.7051578345716314,1.8054709129030275,0.0688461957669714,2.077283106102498,-0.66995258533872,-0.11831314196598111,-1.9856996232033017,-0.7436934441163676,-0.8284989401418875,0.24899579612911973,-0.42934653031803416,-1.1408904852335782,0.9441079467751122,0.5738623615639822,-1.1422491821993115,-0.6156343187901934,-0.03837575022418458,0.08634240820831,-0.25408136278122795,0.98450669181755,-0.20974674237465657,0.7869125792643863,-0.1084261382798441,0.04651882671101314,0.45310918023356567,-0.7482357123337109,-0.532666207446263,0.23470382229456715,-0.9369335395040094,0.1010774726669327,-0.5288527485912816,-0.20061343866960635,-0.8522981758597674,-0.05481401408657126,0.0895724354675922,0.11988025508919531,-0.40964926259888756,0.3069209266163555,-0.06316410973949468,-0.7777926161926871,-0.96886401498022,-0.21161154757607847,0.07317168709616208,-0.4231751163167366,0.33930669690940424,-0.3769967433354639,0.597580014396993,-0.43837224069791986,-0.08569955341207329,-0.6636055719375773,0.2777748626939254,-0.37264450583280123,0.1589724696001854,0.25417057583949026,0.0911675059047885,0.1958093626407263,0.21856879114405034,-0.35729070283253134,-0.5732833982251568,-0.14916481862634812,0.29871396931886085,0.33440676685622867,0.4773310178575438,-0.15613101502731772,-0.06533142337025162,0.018410575938332303,0.11256509743545838,0.05652876504415694,-0.03072396348911151,0.10884551204395453,0.08714453902874522,0.038145366800118805,-0.062403618778299766,0.006805685712336827,-0.010596710019498084,0.008251222857684013,0.005555096760272668,-0.003881414658719437,0.0013266380185122534,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858151,-21798.100385055346,-6011.289906150056,-4101.712284666165,-12190.475770455343,-26349.654996957033,-117.94943480115793,134.23409769991687,7.278243137984439,-27.485834002015494,-24.157693260578494,10.229552536477303,16.65309435179674,-12.681794732627152,4.563911380431557,4.1531994270147825,4.5727453642539,-3.0627865715117606,-0.6490324545094122,-3.7286042981888854,-5.615166496432831,-8.345625409219695,5.42503458781433,1.712963466135173,2.399378557858016,-0.6832480951786353,4.392605648346889,0.2262169157935908,3.648409821593018,-0.4666273933500097,0.8040156498404152,0.8742266751258311,-1.1514054335991437,-2.364918814595878,1.648113245136686,-4.725103606691281,2.20839412355466,-0.9110886482534248,-2.595670529230367,4.113165234952124,1.5991376341021464,0.050273712232240406,1.546615477338222,1.7410247461627804,2.4353850211474013,-1.1914753503558848,-2.3637987599227017,1.6876346605478378,-1.1549293364588347,-1.0056436774741744,0.44892309621140963,-2.0329128757887402,3.0273896846202946,-0.028366622651494783,-1.5585730586597246,0.2417302740397673,-0.21419754746312522,-0.9804705142424356,-0.3346020158028061,-0.6375535000827426,-1.87798079823338,-1.7429931264513598,-1.545201072622049,-0.4448089244131225,-1.4632553622321196,0.8334867379821043,0.6928218284225444,-0.5481074144238732,-0.09466583573973603,-0.22866082062952367,-0.09141797722808208,-0.14786924797953752,-0.5507206871964616,-0.13989200051334288,0.24698629296521554,0.4155697348870981,0.5344306210488304,0.011669084205466095,0.6633905088983368,-0.1851826460773305,-0.1780078576227441,-0.0035182143443725925,-0.328417730138983,0.5212947123670904,0.5067642369316376,-0.07670292638794149,0.3288985393413038,-0.13369440673255722,0.9894869115818147,0.14453238436882312,0.020780745921446114,-0.3855126578520206,-0.7011579828207748,0.2209016803718609,-0.056075752365844854,-0.13863567676545174,0.0938090735899093,-0.4184061112810888,-0.1453679344510253,0.3060177236933736,0.11480563465410196,-0.21027559948521513,-0.17854673138182864,-0.1641931053244616,-0.1132952453370299,-0.06596341144212865,-0.0543193245671629,0.04514748543824401,-0.06764021174826572,-0.16007227236485344,0.0565527728887234,-0.05761527442385969,-0.05508004603778968,-0.010100925187244092,-0.024584628508974776,0.0024535146510639345,-0.00875082368784969,-0.006324775495147233,-0.003405548635158236,-0.002533664252994198,0.004849567738823756,4.804087,4.368326794,4.586206897
-155985.7936099919,-27251.663447120598,15728.83756040335,5074.202109515451,-138.71971717671397,48.81993661480429,-6853.8082601129245,461.3674304091602,-156.2761782934394,-1.697439187030441,-19.257780514786806,8.573076298441872,-8.890034898849049,1.8454905323714381,-0.7011063579983688,-10.293317351923234,-1.0176650385617405,-0.3312344122212803,-0.10173532457065594,1.381876099675515,-2.1767890093931554,6.883968022234181,2.0886409160215202,0.6703744967390348,-2.5999040709605015,-0.7886036596561717,-1.1115741548416542,-1.0278024437276747,2.201962237394378,-0.278343166254273,2.41647716439498,-0.4107924776340728,-1.5062274925764851,-2.1421290529938264,0.6911415059070227,-1.0438786527199204,0.32768067053303546,-1.5116722083194079,0.5487611257105951,0.07449677389279416,0.6296473694249082,-0.7583021734025182,0.23563944071246404,0.612338342915817,-2.360974256997435,-0.12763614125890801,-1.6623805517625063,-0.6082687946624262,1.8068541424076476,1.0611831914538994,0.21553998319740714,0.1346017351872106,-1.7078404386824069,0.7135683316970014,-0.1267717888500225,-1.2765521196692453,-0.20357710063430323,-1.5341038657142798,-0.40827723825381385,-1.4815925811820376,-0.9276394007925424,-0.6741217594584719,-0.08375892046050373,-0.7640090536655509,0.5745159592295056,-0.9139506825587181,-0.02992624582547037,0.3350671132963563,-0.5997165248154828,-0.2617514968352807,-0.39611548652256456,-0.03631723028093461,-0.20795103790230618,-0.43020429698330215,0.3217237700370173,0.9473833961535487,0.23195320140759643,0.018805298803769875,-0.07184382415691937,0.42305431977262165,-0.018949845375562848,0.0722083747101409,-0.3916008184807983,0.2898601901210725,-0.1517760030145774,0.43839349693584234,-0.263528476780973,-0.5381938987455014,-0.03717642266756116,-0.3017778727809896,0.39641985143435315,-0.055949835789034355,0.08123031598951747,0.004975775554184683,0.14294664792881398,-0.35243556404727056,-0.05882872409529305,0.038478224390120004,0.1207401061390469,0.17271029586208494,0.12609479034714927,0.20791940257438582,0.006755212587852332,0.32729263032400036,0.410547881116719,-0.2844476100939388,0.01059142420565123,-0.2698083600510153,-0.1778982597394543,-0.18178976564047217,0.042146932565836716,0.0021310952663734064,-0.13148104240728525,-0.02554662463398991,0.03631266068836398,0.05081713233081009,-0.014102828952096162,-0.008508745361726877,0.0003546496827028765,0.00042537687040523675,-0.004544037238328852,-0.002517555285956008,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.30341543762,3720.2476929080512,-11071.45957165631,-1125.2699902355505,-40598.872011907646,4146.316027632561,402.21124993823884,-224.27676462896127,-71.25589115286499,-35.79793437980422,-22.76980203621988,-17.9239885012324,-7.452555270756708,12.188556099760751,4.556204607341403,-2.0714573571067936,3.702320425611843,0.18014173216017987,2.853388597756255,-10.462605696467975,-3.245035950591752,-18.030813664133028,11.160711478200858,5.97541842180499,2.619150763599417,1.5440404868313684,4.943118276486101,-3.07101038455286,-3.756552197280588,1.3152888880053124,1.8056473483742055,-0.11025352962705572,0.6747099758028375,4.58779087570793,0.9550931420468719,-0.11116180117914973,14.30126443128644,1.5016316301074322,-1.2378355962199465,-0.9260088481064704,-5.911059229102858,2.610357801731641,-1.5066306618702736,-1.3075322191890002,9.491633613166798,3.2327867073128815,-4.2142513993919195,5.399556815415001,-3.905784457869271,0.7652772735676883,-1.3552512053296069,-2.8214826162218256,-3.7631743591741613,-1.8503941166123274,3.947534538877634,-0.7486321876366111,3.0676967680452014,4.692513562702614,-1.0081391228982215,3.0390439742252284,-0.3163908262442006,-0.1918067284830667,-1.2858095781177372,0.7959614521362506,1.0950286226569534,-2.0348511575669233,-2.372036010358375,-0.3497337224285298,1.0368575598735263,-1.012120249182451,0.7699367222350422,-0.7486749560348229,0.5806408519297667,-1.0660062543154927,-1.5717962013540179,-1.097810993198575,1.1796462738712377,0.9253751895405372,-0.5680490283407101,-0.8864753516592802,0.1087023482852957,0.2670351450904643,0.6370030152485634,-0.7128335772297929,0.498741337792912,-0.3528738179272998,1.007211426818761,-0.05297107220496252,-0.22892311402331242,0.21671893740486683,-0.24546292725321767,0.38832555966890747,-0.1132322527636113,0.05534571562451082,-0.548272028985162,0.4531376730085605,-0.090807641848351,-0.25426268860323364,-0.019218722624750877,0.2972087035064686,0.04640227254382915,-0.08788311696940113,0.24657118597666794,0.03722449277942433,-0.04511264778962985,-0.06537476283271326,-0.07570054233161873,-0.07079694322297986,0.08187171987018699,-0.0471295980703405,-0.014601800030777065,-0.07323934542031077,0.02414410646254347,-0.02239901867921499,-0.00832860793754795,0.008773692043075322,-0.0031576397125804537,-0.0012619687314132104,0.0010207423510859709,0.0019850606796967462,-0.0010716944033999265,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615561,-15281.928159228704,-2096.792467401868,-1328.30441224663,2581.847779639446,-6092.918508220828,-531.1698491667111,-245.04798988575837,9.499050760625655,-25.10961896867226,10.451269767692676,4.441364877901236,5.4686614110888305,-12.537192622029663,2.088051231774238,0.8830053115094008,-1.091334601407813,3.4659406801407826,3.222911508709949,3.5861481379187077,3.9399388958189876,3.8732269750090715,-3.056650980109228,0.8017528990299917,4.232157740551639,0.7009818128082181,-0.44424873536381254,1.6785209205039855,-1.5030491443201428,0.048658414697319324,-2.761622399862625,1.5773710432752057,0.3853038257035372,1.5644764141673688,-1.2462170814169633,-0.21029854938833734,2.719228128660842,-0.15493203404256364,1.0647626012632543,-0.7718961835824066,0.9702898921688657,0.2016077040581974,0.4030573804073728,0.519216870274578,0.4736931309328757,0.5152738846099574,0.13363192236016064,0.6044710662120124,0.0050280445261348975,-0.7926141150617513,1.192197235821109,0.44657991330165697,-0.5525168925605447,0.010980931103517935,-0.03317861261038524,0.1976236890208346,0.051770785990366504,-0.518950084197881,-0.39866188528784285,-0.31539644669429473,0.7134929788368297,-0.14318615093706952,0.6628065070200972,0.07968801803661194,-0.3571297579815814,-0.4054435066040146,0.07352962731068717,-0.14946597736691883,0.2512671818059286,-0.397106819781734,0.6725894588159448,0.38526582151999167,0.28349314369959594,0.1288445239816321,0.7875302840391584,-0.04452747625702,-0.5606105516499984,0.07191029088573182,-0.2321200849237945,-0.22604310848064993,-0.25631289322797973,0.7177513823752311,0.3123835422733826,0.3712070071462839,0.21030300109157618,0.07667966297337374,0.20642494990796945,0.234359412982456,-0.3799376708472607,-0.12973543123779122,0.347402273926282,0.4454274153208813,0.07134125869722327,0.010018669901162949,0.20521374529339598,-0.001650752872045795,0.16074058179684805,-0.12597813779770847,0.04566959007172408,0.17052458217600563,-0.2268517921622514,0.2592571294862736,0.06180930845165785,0.1215351548227383,0.4600160146121517,-0.04189343767622114,-0.27518511390242356,0.02847741587989868,0.027712200892098523,-0.15786957224019738,0.12437262003954633,-0.12630999162836062,-0.011430879770363998,-0.007963978714393935,-0.0005385717248478272,-0.025162122274985675,-0.010316925088601587,-0.0052505803118380314,0.004009279204874178,-0.0027890009167626977,-0.0030986390263420794,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952706,-11133.250748088836,-2744.8423203437515,37080.50173401865,-19604.60689361926,14047.280940940416,-419.8202341009478,535.5186392745441,-43.30457825435024,13.78165077325914,-18.946614036493596,-43.86425154512811,12.738761118665815,-5.522392058839377,22.936551623085386,-7.377521969997869,-29.941878143428163,-22.869023385468846,-7.159438669272774,1.6607991849882089,31.740474640731637,-1.048356182070677,-27.01453985184619,35.149819304838275,-7.409813823527053,-28.31410810456646,12.42143283677235,33.191583875324724,18.267465640272952,15.2106606677449,-14.819539599243317,-24.999526241914722,9.09635727255938,3.535621412649369,-10.083973944216265,4.270441895727353,-18.070093525520463,13.787821238388412,-7.845513025257784,19.916192835346777,-0.6296693859033909,10.103846746783512,-1.4092117004173557,-0.048268608621098615,0.031146026473439208,-1.8288547116107816,0.8169973974137105,-1.8734621851427598,-4.309875521177234,3.341563381476115,3.5835337357513954,-0.4161294973410118,-0.9192047869844807,0.794186222377296,-1.1517825205705865,0.5246830524423455,1.0406943744085002,-0.5818387527148374,-0.25997348283303867,0.8314973442821983,0.021422396849985415,-0.05369931677107658,-0.773695326672575,0.10996705517330253,0.5370310385826461,-0.6332375366524124,0.9269955280528565,0.21732937971422944,0.7092947105832355,-0.13881461742301648,-0.005302057811821157,0.04855030271211297,0.4114634769853396,0.28599002509504384,0.037448949526151555,-0.04620334693455988,0.047402577387478266,-0.06644677403733333,-0.19220959595844206,-0.026416075223934868,0.013997459936121498,0.11464046901607869,0.1184509396064745,0.03263694969128512,0.01590903474078649,-0.12550575685787338,-0.05995237252644947,-0.10730801212198554,-0.047165000334434645,-0.10071844932938796,0.062287694206562216,-0.08811255779112197,0.11574017932324737,0.12472938625283128,0.0023769168593484823,0.07654276351123517,-0.020608063854937946,-0.010540390409630885,-0.049197362206222596,0.061512547974453456,0.006779726104704415,-0.028189333239864077,0.0044353433768843905,0.06449688269973072,-0.0234783363098932,0.03437592730023745,-0.03083406920667412,0.0363017805620476,-0.028392483642237575,0.01765544687871934,0.009835971511803642,0.02593981270453802,0.0060923562601766625,-0.0008715289528143979,-0.0038564140640987726,0.005875269527937029,-0.00013989853469808787,0.0005051158466866537,0.0004175848918901042,-0.0003806324018337518,-3.238807756961284e-05,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403415,-15229.40139670102,-2091.6888881736627,-1344.1801453921444,2533.949006172249,-6278.294552055455,463.6840858656791,-209.25129845679453,7.8796518545053,-8.58913589534687,6.817128607622115,3.7535077603992986,9.861613695511473,-11.49588284170815,-3.044135702033399,5.1390000783614855,1.2109762228511545,1.6227210308723827,-0.5062864341967748,0.9525717292945927,7.380027036509173,2.856464960017926,-2.003752665232472,-2.6854184564982138,5.694409363588923,0.07764487514304237,-1.1631806469296793,1.7722949873091212,-0.4411402342426778,0.9198180880378609,-1.9777287614351864,0.05938796306666015,-1.1625866508066887,1.8679473273724578,1.1406030088607455,0.6460454856067654,0.5577314188779153,-0.07979122437819676,-1.5615761332441336,-1.2617991316909798,-1.1848985901901723,-0.8154917066031168,0.6075378648841906,-0.6692427091537558,-0.9666321856472222,-0.8992960526365709,0.8400477338391578,2.683970816456074,-1.676012574957315,-0.6305925622037946,1.4583803314945534,-1.8060030648372445,2.0186692531667085,0.7615856317659513,-1.3488435366169529,-2.252535114844613,-0.3805388243671088,0.35341750861135096,-0.1256356733497501,0.021591984483436914,-0.6609599180099048,-0.5156944437697817,1.4193520847653172,-0.8571116996752199,0.16916990603464221,0.6741649914597697,0.08248590209312438,-0.48032760921057094,0.3129847555569326,-1.1871052395689359,-0.4341845286447148,0.3480693641401845,0.7159256889253839,0.30185693036966105,0.22547255046164144,-1.2370628412859423,-0.2911352289479999,0.02024359643090306,-0.45822514757106336,0.45447853103438035,0.21017441612194537,0.5675544068775831,-0.3445730787434049,-0.5615500137082701,0.5239399040496451,1.15395381852787,-0.33455518365158504,0.40959459384731184,0.44790716046412526,0.222353506697624,0.07730959928601559,-0.26063087719094546,0.5724337676868755,0.02163961303673369,0.462114147488696,-0.010660573307816557,-0.8234225106493875,-0.6884913298963429,0.2839299850363348,0.5563370498027888,-0.03215205003362792,-0.009627545213198665,0.442121053636257,-0.06387989190468515,-0.10816144815629468,0.01841141545315931,0.002362947246164697,-0.22170106524774666,0.043681963240162575,0.006850495471183091,-0.23293714644454538,0.1888645607725823,-0.02263227795556466,-0.03938696832909722,-0.008551055019613231,0.011867841190492728,-0.006067892901579357,0.009520130485771284,6.139911395092697e-05,0.0021972057799460316,0.00038551983118330086,3.324814232,2.847599561,3.086206897
