fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989643,-25410.006765650167,-7633.307763182743,-24941.318047789613,12721.709091305525,8548.169920031763,-301.5012528407412,-210.28209548226732,42.33793565438469,-2.3703887148015292,5.430859668937002,-0.36447621869873104,-0.800009041101895,3.6880729203824596,7.7288019804793215,1.4801301763614865,15.028038569609611,-0.9939014357098366,9.482739266743492,-23.99627009315418,4.901344287946533,-16.45110864210485,-7.032567689898152,-4.145897734315656,5.969337543666254,5.313060659052134,1.4083178358479942,-3.034224894108956,2.407534407053707,8.09909732909875,0.14695674648800258,0.4694254763468571,-4.656155279973657,5.794130336268986,5.084001915000598,4.361626698530905,-2.0042352201980345,1.4395535456174882,-3.3008632681009327,0.7446061794679943,3.3619984674438927,6.574767537345876,1.0309709897585706,-1.1044153417165916,2.575577379586304,-4.278948873177335,0.8454140604918681,3.7141529867961744,-0.7798035493683365,3.9378238862807375,-0.6163292000035941,-2.1383433518984223,5.618445253905772,2.5889948788331494,-3.9784857353430527,1.6894730776809816,-2.4100198254513567,2.0124568219286263,1.65821031378021,2.8311335660019963,0.3902476209693178,-0.051034290459433126,-1.7761586827896252,0.3566607514153972,-1.6525816771220394,-1.1289695960051422,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107889,1825.2229904363417,1789.7435154970733,-1099.544926998745,938.6065054826973,-11692.76348191107,374.42029589125497,-13.665976903560246,-20.577049613141806,3.548500302624079,5.221299646210698,-2.2508080353469486,8.7964752156255,-10.5886670308331,-9.526729587768166,10.432984739069173,4.432457238940526,-6.258055105152786,-4.426203764006185,1.1904635000757007,14.891150401178837,3.233719871045249,-2.862012468028554,1.9922862963519612,2.391853975868532,-1.6892070919168767,0.08909541654657659,0.6726207536085158,-4.593137491037647,2.957053321180982,-0.6480122939631554,-1.2260177790511735,4.615032776447392,2.199766409914472,2.331395615084252,-1.2718237503076963,-1.8501164006279303,-1.6453248731325005,0.7790552864341803,-0.7113399365590733,-2.771171679940401,-3.3535183695582305,2.745828830247548,2.142226976512975,-0.9669162883587477,0.2989257007651499,4.391632942418837,-2.7887132012796507,-1.9130425682986527,1.4786503242225162,5.901468605252738,-0.4736024147701677,-0.5396142115262565,7.714242272617633,3.8228239630804457,3.4244184117788996,2.208893112086548,-3.066477311554204,2.7403857345742355,-0.6802782297888156,-1.306732066672161,-0.7507099248226723,1.980171125768776,0.559143030938199,-0.9521924149864621,-0.046567763721027486,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099341,-9573.809645649553,-2705.9911674568925,-2616.548834204193,-10197.113459986156,-17831.151732467653,72.02086521504575,131.79221857331646,27.66731598896849,-32.72128728614358,-16.276635679543944,1.4223694251651966,10.428742920993844,-8.633628468650711,-2.102741115040769,1.8341471538540828,2.1270773185160237,-2.3154080569963646,1.6888534094016958,-3.608801417376879,-1.6306886897486426,-5.139481579074666,5.134421399588367,-0.5070598016187003,1.3906893634689375,0.017945615801622395,2.3819784064860983,0.05441764611798608,2.460128576946666,0.4510759260169321,0.1632932648768867,1.2188918528887562,-2.320272625728073,-0.8881171965773412,-0.13470817385755227,-2.4082874736686644,0.21625814629056667,0.44874540902128224,-1.1732739387634474,1.2947888720381884,-0.25743443651500364,0.28821995610037576,1.002166111612072,0.6321932895394848,1.1515380319419843,0.23365232294578853,-0.27676925031367416,0.8832366015833496,1.1261643669136645,-0.5528862962333656,0.13549075440379285,0.3529173579830939,-1.7381599430486208,0.579349949917662,-0.15650824604518665,1.358830003360421,0.8197267360256929,-1.8521439083975053,0.34854970930103285,-0.38163431033357126,-0.04318624694125473,-1.426046709639013,-0.23170868295304076,-0.06784828981309445,-0.5352082721405261,0.18691294009151066,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425007,-35785.163221921386,-7061.455555444098,-687.2164349687531,2388.225422557326,12668.329366014952,-274.95640628964395,-20.814828108099416,-35.924636219397634,14.692371854660198,1.2317877739811003,13.320668177418133,-6.3211993770034285,-3.1857429671784305,7.2188437767377165,1.8191010751796977,-1.127467087527344,1.397706574986188,3.8490418790193264,0.7257649040792781,-4.656814492967355,-1.917305480682108,-1.1916863724311202,1.9510900807436613,-2.6483694871689454,0.2816296048905241,1.1817039988247993,-2.2925761733699956,-1.9099505224628026,-1.161464340386185,-2.1956508380269746,2.176166664325537,1.7605651423989908,1.4919127524372489,0.1699625792345622,-0.30744467618535526,3.282022209570378,-0.09636600916363224,-0.8619394157179288,-0.01942309654576032,1.7436283711826865,0.6264438652295423,1.7051575113385977,1.8054705594013147,0.06884620370442848,2.0772831153979667,-0.669952588372596,-0.11831314299645045,-1.985699636379133,-0.7436936132156102,-0.8284989472867154,0.24899594384467263,-0.4293463856742908,-1.1408896756656663,0.9441075738687026,0.573861814064868,-1.1422479738895266,-0.6156350090671238,-0.038375701100304825,0.08634228648282508,-0.25408094718799246,0.9845049491337546,-0.20974628387048533,0.7869107700950129,-0.10842642312007277,0.04651896072990541,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858153,-21798.10038505531,-6011.289906150057,-4101.712284666198,-12190.47577045521,-26349.654996956895,-117.94943480163214,134.23409769630246,7.278243133448319,-27.485834060611595,-24.157693341146203,10.229552511135553,16.653094460388893,-12.681794688715156,4.563911417609048,4.15319944702547,4.572745413217079,-3.0627865345127723,-0.6490324627523025,-3.728604352103337,-5.615166452715509,-8.345625558620121,5.425034484773418,1.712963484745115,2.399378558787758,-0.6832480866584939,4.392605793050456,0.22621692326278667,3.6484096850466194,-0.4666273748154802,0.8040156329207967,0.8742267188585471,-1.1514053742072778,-2.3649188900495544,1.6481133580476603,-4.725103970788497,2.2083940377071305,-0.9110885594726125,-2.595670226428903,4.113165244568623,1.5991375247556838,0.05027371255941181,1.546615184217066,1.7410244052059907,2.4353853074884704,-1.191475355704117,-2.363798770482795,1.687634669763693,-1.1549293442237594,-1.0056439050157697,0.4489231001228257,-2.032914078971749,3.027388674510058,-0.028366592645684585,-1.5585724400161907,0.2417300433282151,-0.2141973217728007,-0.9804716108503918,-0.3346015787333647,-0.6375526107687369,-1.8779777246228933,-1.7429900411259696,-1.5451977087661959,-0.44480790085009075,-1.4632592347610696,0.8334891168447862,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120573,15728.837560403324,5074.202109515443,-138.71971717670348,48.81993661480375,-6853.808260112888,461.3674304110219,-156.27617828923024,-1.6974391859794793,-19.257780555840185,8.573076327029167,-8.890034876825158,1.8454905444067617,-0.7011063555777176,-10.293317435782615,-1.0176650434677574,-0.3312344157984764,-0.10173532333938846,1.381876117092647,-2.1767890408050654,6.883967968592759,2.08864095341458,0.670374484042247,-2.599904099147936,-0.7886036600172724,-1.1115741410343525,-1.0278024775871217,2.2019623106038635,-0.2783431558747476,2.4164770688512056,-0.4107924689908358,-1.5062275679238357,-2.142128942355376,0.6911415278715046,-1.0438787243613366,0.3276806957127898,-1.5116721495153833,0.5487610722112793,0.07449676524951912,0.6296473708700313,-0.7583021216774156,0.2356394411530956,0.612338226818264,-2.3609737945456395,-0.1276361563589921,-1.6623805586959135,-0.6082687974665948,1.8068541517840966,1.0611831986313225,0.21554003176987344,0.13460173644823364,-1.707841449093305,0.7135680928457806,-0.12677169630440985,-1.276551612232689,-0.20357690778289997,-1.5341022448047787,-0.408277696557186,-1.4815906500187404,-0.9276381099165357,-0.6741206564346824,-0.08375877217823184,-0.7640073892057792,0.5745146388598554,-0.9139531002065585,-0.029926328996575158,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437604,3720.247692908044,-11071.459571656329,-1125.2699902355532,-40598.8720119072,4146.316027632538,402.21124993986075,-224.2767646229216,-71.25589110844159,-35.7979344561183,-22.769802112165003,-17.923988456828553,-7.452555319352171,12.188556057545881,4.556204644433297,-2.07145736709166,3.702320465192878,0.1801417299886023,2.8533886337451637,-10.462605847545175,-3.245035925397412,-18.030813986725548,11.160711266301103,5.975418486706495,2.6191507645972925,1.5440404675778487,4.943118439301355,-3.0710104866280004,-3.7565520567000847,1.315288836001397,1.805647310373489,-0.11025353514321705,0.6747099410219666,4.587791022248652,0.9550932073117512,-0.1111618096552989,14.301263875241887,1.5016314837571052,-1.2378354517409258,-0.9260088502846099,-5.911058824963904,2.610357809183797,-1.5066303763905482,-1.3075319630474935,9.491634728525236,3.2327867210199446,-4.214251418175997,5.399556844551881,-3.905784483900917,0.7652774471549814,-1.3552512171591855,-2.8214842859975278,-3.763173099062458,-1.8503928105432847,3.9475329735475255,-0.7486314731711979,3.0676935259251987,4.6925188126547335,-1.0081378119043929,3.039039739289981,-0.3163903082479753,-0.19180638895107238,-1.2858067750115774,0.7959596222241709,1.0950315258010355,-2.034856959747073,2.147725643,1.552274357,1.85
-178537.71721144032,11070.30038061555,-15281.928159228682,-2096.7924674018695,-1328.3044122466333,2581.8477796394177,-6092.918508220798,-531.1698491688489,-245.0479898791603,9.499050754694325,-25.109619022200654,10.45126980254413,4.441364866898855,5.468661446749879,-12.537192578617436,2.088051248769277,0.8830053157623398,-1.0913346131024784,3.465940638272761,3.2229115494295635,3.5861481897988843,3.939938865115399,3.873227044381075,-3.0566509220183162,0.8017529077544192,4.232157742181826,0.7009818040468054,-0.44424874999841757,1.6785209763217674,-1.503049088088303,0.04865841268397535,-2.761622341746371,1.5773711221719349,0.38530380590159,1.5644764640304758,-1.2462171669014623,-0.21029856564979466,2.7192280229587786,-0.1549320189738335,1.0647624770952506,-0.7718961854081813,0.9702898257180537,0.20160770430544617,0.4030573039769261,0.5192167686470566,0.4736931864323952,0.5152738870540305,0.1336319229058386,0.6044710691194946,0.005028044618719059,-0.7926142950120928,1.1921972463223887,0.44658017784198617,-0.5525167091639014,0.010980921110270422,-0.03317859887815409,0.19762350027707712,0.051770732300940064,-0.5189506652651695,-0.398661366241261,-0.3153960089490488,0.7134918109124693,-0.14318589745426794,0.6628050645469868,0.07968783456528553,-0.35713070298471766,-0.4054446615280639,3.394160216,2.89155407,3.142857143
-4587.588432627545,47064.659999527,-11133.25074808882,-2744.842320343764,37080.50173401873,-19604.60689361905,14047.280940940343,-419.82023410263685,535.5186392601285,-43.30457822735405,13.78165080264031,-18.946614099686926,-43.864251436462084,12.738761201734391,-5.522392039723878,22.936551809910657,-7.377522005539329,-29.941878463994286,-22.869023109207816,-7.1594387598005875,1.6607992091169566,31.74047439347111,-1.0483562007582277,-27.014539338727584,35.1498196865152,-7.409813826477253,-28.314107751901886,12.421433246044016,33.19158497847317,18.26746495646058,15.210660066693423,-14.819539287370173,-24.999527492417563,9.096356803239166,3.5356215252539918,-10.083974634948419,4.270442224566441,-18.070092822886235,13.787819894849342,-7.8455121098610725,19.916192881879333,-0.629669342965807,10.103846776525762,-1.4092114334309762,-0.04826859907582416,0.031146030190149686,-1.8288547193411768,0.816997400939987,-1.8734621958526205,-4.309875549851585,3.3415641388635393,3.5835337671634155,-0.4161297433186098,-0.9192044823593054,0.7941856558822885,-1.151782063695686,0.5246825524572826,1.0406932752518694,-0.5818394030612285,-0.25997314473192135,0.8314961858473235,0.021422361991458645,-0.0536992217131023,-0.7736936405046723,0.10996680245454783,0.5370324626224471,-0.6332393422146461,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403402,-15229.401396700998,-2091.6888881736636,-1344.180145392151,2533.9490061722213,-6278.294552055421,463.6840858675485,-209.25129845115833,7.8796518495869226,-8.589135913656646,6.817128630354118,3.753507751101265,9.86161375981891,-11.495882801909069,-3.044135726843298,5.139000103117605,1.2109762357782032,1.6227210112726396,-0.5062864406324161,0.9525717431081999,7.380026979020853,2.856465011153129,-2.0037526271650745,-2.6854184856238397,5.694409365770375,0.0776448741335136,-1.1631806852526447,1.7722950462317213,-0.44114021776333173,0.9198180516281462,-1.977728719815587,0.05938796603031286,-1.162586590747079,1.8679473869745382,1.1406030868302597,0.6460455353427932,0.5577313972304675,-0.07979121664354553,-1.5615759509547231,-1.2617991346707542,-1.1848985093125284,-0.8154917092005493,0.6075377496908916,-0.6692425780293527,-0.9666322992986273,-0.8992960563097102,0.8400477375392188,2.6839708307154835,-1.6760125860624697,-0.6305927056478299,1.458380344391034,-1.8060041330142054,2.018668575752457,0.7615850956939988,-1.348842999580871,-2.2525329701300523,-0.380538421790292,0.3534179028554398,-0.1256355103426931,0.021591953201007017,-0.6609588364937177,-0.5156935308615679,1.419348995085903,-0.8571097301101,0.16917035424145566,0.6741669150498061,3.324814232,2.847599561,3.086206897
