fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,CIHigh,CILow,MOS
-184052.13990181385,19156.951573615876,-9777.272752282553,-2871.865430037524,-16308.65347503563,8076.3257632800805,-4610.203023846834,-505.38231838773885,-143.59977273038007,-10.097378552997466,-8.248002399306875,14.303307015291344,-0.9701795689608008,-6.599778440470014,4.583223215988553,6.370959975386449,3.28166657,2.785000097,3.033333333
-170157.87200199743,-15009.352833638808,24267.122355161904,3818.4732466564797,-23867.429968744676,8942.576401372398,-3805.393922528441,-479.75997762490084,-147.18345801647055,16.79502680444704,-1.7739013245142294,0.8064359044982232,-12.85987533222855,-1.658903990599804,9.03707425714915,-1.4049218448352547,2.790403103,2.276263564,2.533333333
-182389.01502354728,45316.29406605402,-22849.537328774888,4182.857420048197,-11739.30875269114,-6948.161866914529,2120.738012133401,-502.0435800958542,478.6365805594039,139.21542052467615,-21.077030864542557,29.93155361703344,13.50905753753389,-25.618147029993914,41.32191231792573,-30.814297686137227,1.868626477,1.476201109,1.672413793
-102740.1310454273,-3260.8968369164663,-17240.388383106852,-2545.415784541492,-898.1551503660935,2443.7711388594144,903.6443111187266,564.9472035060761,32.15753841710252,-5.411818633708966,-3.9200909025951027,-4.206651293772093,3.738215380427737,6.285509112435748,-10.894706904165968,-7.559052295831324,3.720526178,3.246140488,3.483333333
-191915.69020242395,27885.889161593554,-8528.711275313584,12819.668571446975,-11036.567994416657,8036.713640643333,-3312.8013466269126,-511.2055008694661,784.4122640956529,-74.77838220569618,26.13262473081526,-33.04750160348941,4.9295143932459835,3.9173401427973045,6.278201012678821,-35.18515146467461,2.518109498,1.948557169,2.233333333
-77647.1300255191,8549.655974164767,-33757.39842326636,-6355.234525824355,-1261.7264214198042,3685.2650173062475,4948.850848655297,625.6334578682996,-95.5788101892282,14.085178746133844,10.025177240349814,1.3096927615082758,8.26654673512385,7.851410471829129,-11.00546712023383,-1.1692748085214575,3.923636291,3.335622968,3.62962963
356237.2765391954,-8646.435842463303,22395.155366063198,-2283.474900412398,-55927.04339151007,12311.989193695947,-2476.9663424299633,397.7494867244522,-6.625599319625119,-27.837099056539515,1.7133471209223547,-7.817766443313537,5.973714319164703,-16.233770110335083,8.630084010067206,7.732639842835936,2.486585659,1.977700056,2.232142857
-156359.61151131234,-27291.7133207277,15718.158086640668,5072.757504565773,-134.5292229083391,58.97966703949235,-6808.125064963918,456.5535438245918,70.86037921287992,-20.999651911853867,3.44670537710411,-2.3617067617207748,-6.660883652133792,4.926130251905753,-2.5279290456919385,-11.648668698452305,3.636244181,3.018928233,3.327586207
-155979.93954931005,-27251.677865100588,15730.910987404252,5074.575049129342,-138.7514608945408,48.35510017481492,-6854.922636002782,460.77311972568344,-133.47158154941397,-3.477762025381348,-14.278669633513012,7.903232985409245,-8.590029468079603,2.1265987508849626,-0.8924150480562084,-10.172246202556446,3.462234023,3.020524597,3.24137931
-13707.49704338054,58250.55172447231,20111.226174822532,-697.564462393974,443.36535287923823,-8291.012199422568,10305.111796286448,537.8525021862652,54.36201876283585,149.38401371836113,3.4646590480322317,-20.044242322913643,-40.72775917366184,-34.03074793130346,42.10104164840188,-0.4390087912200664,1.467294188,1.153395467,1.310344828
-111511.39139821591,-4217.331928559445,-17600.554249793175,-2587.4097101641732,-804.9756272806228,2716.9501721213583,1959.5593662445667,-408.7576507797473,-162.29966478716122,13.01613593253397,-18.678826945289128,9.324976659288469,3.0063081493396258,0.01823668179038238,-9.249235933939994,0.9251122446690373,3.884859971,3.329425744,3.607142857
-5312.977245128216,36831.282962112055,65310.312310606474,6853.463406551054,3371.6306180590464,-13688.685519196397,25364.605778042336,-257.5472807669472,-351.0104655535288,17.5941093427953,19.142944165846085,-46.734392568505676,65.97182183716056,-62.92335700890232,-111.09226503937666,-21.62021273239416,1.442300703,1.057699297,1.25
-213707.64668739523,-2212.9749811147685,25044.84985482235,-3553.0286881068396,9634.634542500682,6831.152886313757,-17898.340631330255,303.1946675194885,-99.33587147771364,-6.245377717648958,15.154133136169495,-8.535535070374491,-6.667798972068798,6.8994573283029705,5.047167968656141,10.446113206523998,2.576073139,2.123926861,2.35
-161757.64749986108,21975.32130728595,-32128.942917746343,-5945.490945369533,-1604.2225568119293,4071.5312182267603,-1078.9381302968643,543.9212534395326,-211.25191825967244,17.874600949299268,3.2239598594986427,5.46222821186466,8.879786947451988,12.304345448336665,-14.014775436843482,-0.3071856044503647,3.312221095,2.887778905,3.1
-77373.06945264204,-51259.12032247934,11640.217338242355,4125.327942557272,974.0574356792126,303.7065781376908,6896.116761211247,-321.6948942658406,-32.27103269142835,-41.91985215077643,13.835733340044772,13.627663958573498,-7.200706303092867,-19.15877583998459,4.95626813348679,-0.8138982638240486,2.728559181,2.057155105,2.392857143
-101098.87213979197,6926.48666683763,47846.55527696776,-32033.438752514303,-11236.313187072243,-8964.161389949506,5658.712009568338,504.5003645780107,293.12344282286693,25.489091745547466,47.13377555956547,-51.332547884579164,-45.6074504525368,76.48650817766834,-35.9280356339215,55.52047643964215,1.424230754,1.075769246,1.25
234048.40473543818,-62878.926838941974,13983.423873550628,3807.011172243804,604.8325400245711,-5495.357314085386,1986.8032729191389,506.81492615259447,128.04540719534987,75.83231695195124,-8.696984616230065,8.356910000271586,-17.279993701284244,-2.5594294048518362,-0.28849614159158404,-14.0102716855772,4.392735837,3.814160715,4.103448276
-209627.37297721815,-10505.760635606253,18585.645417005766,5628.075747261375,-803.2589349860365,-490.05825688438875,-16475.683550321995,-690.6710429239886,-263.9282367310078,-6.15637470877025,-3.224191053650884,20.98010059404847,-5.622994272309558,1.0761141965615046,-6.431971735758605,-0.03896069710802659,3.060916712,2.639083288,2.85
43566.18165511445,3740.3625775692008,-14774.15317395973,35625.04043198754,12291.008255225655,-46.98797273289794,7457.20143695463,628.9251308661728,-216.30716705363943,-21.939105854294496,56.21511234572014,-38.91277946125169,16.144210498066833,-4.773395419257349,10.855509207618326,-0.3362827918140329,4.625796982,4.159917303,4.392857143
634664.4833016021,8022.255790935077,-22450.535901180407,-6087.790261845106,-3929.7544717291357,-11695.964244109775,-24425.38975491346,-82.45090961989119,240.03245792809582,-0.592704683441696,-16.806207879639576,-3.8843654169456623,5.855259671058814,8.481169666400529,-17.04374297158441,3.4362390057482615,2.694792401,1.945207599,2.32
317597.83088975464,-3485.1645196996565,6551.0128435133365,-37332.04498526166,37717.5978206974,22447.373143636367,-849.4283033971677,-489.06312043439317,-129.0871830642634,57.508657585814895,12.632660661417798,-4.910587904863744,-5.246991739810781,-0.7350683866558206,3.613263890232854,8.053004715764661,2.746840825,2.218676416,2.482758621
-110981.10054968385,32011.89647944797,-28211.9234808047,11028.35082645699,6547.449936488623,-22466.14505131763,8402.593631113787,-469.4875989974494,607.9741651453684,-116.60766611664367,39.75473014304533,-12.206290791830092,3.0402988072295467,-13.19835109083593,31.411963192294028,-10.05723018604095,1.513780279,1.186219721,1.35
10855.216251976,-32573.67093348372,-2311.673330919557,617.2641883121468,-58.22127817417104,-387.5326440797907,3436.954535192317,586.9416353962665,-14.76474229453518,-50.14313634282982,33.38702408707857,2.0004463519215494,-0.5503620905312107,-7.051866051595365,4.3651208461125,-1.222406687570679,4.371789143,3.869590168,4.120689655
