fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,fe-119,fe-120,fe-121,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989665,-25410.0067656502,-7633.307763182745,-24941.31804778953,12721.709091305662,8548.169920031822,-301.5012528395231,-210.28209548793507,42.337935680798694,-2.3703887097554412,5.430859650832338,-0.36447621960155735,-0.8000090358889215,3.6880729331307145,7.728801917598054,1.480130169260848,15.028038409038222,-0.9939014477155973,9.482739146687283,-23.99626974694619,4.9013443261865275,-16.45110834834347,-7.032567823557049,-4.145897689116066,5.969337541099652,5.313060725198127,1.4083177894991972,-3.034224793496794,2.407534497133169,8.099097649616384,0.14695674958152008,0.46942545286666215,-4.656155520236655,5.794130151299887,5.0840015665112075,4.361626362873546,-2.0042352982474023,1.4395536860365186,-3.3008636540301413,0.7446061776730352,3.361998697052828,6.574767518951071,1.0309711849583632,-1.1044155578720816,2.575577078292998,-4.2789488552506825,0.8454140566887745,3.714152965807442,-0.779803544155173,3.9378229946349963,-0.6163291943164606,-2.138342084734198,5.618447134012959,2.588996712841412,-3.978487307582982,1.6894746868655963,-2.4100223701808305,2.012454573189345,1.6582124764143624,2.831137507840537,0.39024825995788215,-0.051034380633188194,-1.7761625453315106,0.3566615704351953,-1.652577293800765,-1.1289663735784143,-0.2601796744450657,1.0460798273863596,-0.7195754127972559,0.9607259024384961,-1.601325425239782,-0.3053781498223584,-0.4268728543711729,-2.426775212843836,1.4801254209197552,-0.2235407553736267,-0.2536122336773881,1.4707372803045133,-0.40782806892347095,0.41391067286898664,0.03566610811075633,-0.19380954700940162,0.563829194248955,-1.0060543812442715,0.7722166094570383,0.0960518488517815,0.32663806968115283,0.22193673657004473,-0.8770250887054667,0.04520790950123404,0.3390019369142806,-0.3020207720607112,-0.472107355289118,-0.34426777564049743,0.38893619509123806,-0.344083575101063,0.13472950648589146,-0.002678370847652473,0.1282049906423112,0.032627715856451786,-0.13820617469068497,0.14992351471184093,-0.0036665658713169874,0.30004174019983615,0.2084197904337978,0.0866466901128788,0.13615257834426897,-0.10859902406064546,0.1139639687679095,0.03599260314760241,-0.02615730452824635,-0.13855933916062266,-0.02998264822957658,0.01008760274998316,-0.01332806364151534,0.0031677517670056416,-0.0034235926964794362,-0.003695409153646043,0.0009450109626239738,-0.0009024887147962639,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107895,1825.2229904363437,1789.7435154970738,-1099.5449269987362,938.6065054827106,-11692.763481911134,374.4202958897482,-13.66597690392665,-20.577049625974972,3.5485002950595486,5.221299628794785,-2.2508080409225206,8.796475158265967,-10.588667067508819,-9.52672951017243,10.432984688803026,4.432457191470849,-6.258055180750799,-4.426203708113708,1.1904634829226268,14.89115051714931,3.2337198132185794,-2.862012522373998,1.9922862747500398,2.39185397489019,-1.6892071129864774,0.08909541360268454,0.6726207312479692,-4.5931376629563,2.95705343801283,-0.6480123076013076,-1.2260177177293037,4.615033014666259,2.1997663395637876,2.331395455410721,-1.2718236523105626,-1.8501164725420804,-1.645325033471765,0.7790553773529665,-0.7113399349147211,-2.7711718695304577,-3.3535183596002685,2.7458293505914515,2.1422273960840115,-0.9669161745826358,0.29892569940317293,4.391632922809605,-2.7887131860776613,-1.9130425555705262,1.4786499894865532,5.901468553534654,-0.4736021353622101,-0.5396143709461427,7.714247762760423,3.8228254800881682,3.424421672345319,2.2088954450890164,-3.066473884630237,2.7403893043683762,-0.6802791807096756,-1.3067342053219948,-0.7507112536413846,1.9801754421399889,0.5591443160426486,-0.9521898868712732,-0.046567628353585536,-1.5428093877746485,-0.7280124695961318,-3.503853936334299,-0.2362518068041978,-1.4961643300719394,-0.26352115306825624,-0.2929831118635728,1.5031689670875175,-0.8179993453229095,0.1937220928700858,0.770327372145396,0.8895489093886881,-1.4819161095287043,0.8475960105997236,-1.2157523695766368,0.6471293650263454,-0.09323023587493469,0.2357028115692108,-0.4297394004077795,0.061183331559460645,1.0360891091092932,-0.19818818255247944,0.12271356008266478,0.11196445157667866,-0.3357742296741453,-0.19669520800146714,-0.1358602742762319,-0.5890804612455637,-0.2824780784030162,0.323857144227668,-0.10864974834183536,0.05322703700354948,0.043336562917776954,0.11069267003594548,0.1975349500068058,0.048448303093160304,0.047681623262944874,-0.007629380557406254,0.20607403393677176,-0.114312782692122,0.11814959755236072,-0.27734510605681795,0.039924362900071377,-0.05163879493867081,-0.1858395985593056,-0.2178430904067722,-0.0954546421361596,-0.00025258548423784676,0.027346178571647773,-8.692636795543194e-05,-0.0006545209689761143,-4.557726446183579e-05,-0.0006047768394136254,0.0019358359269958404,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099312,-9573.809645649568,-2705.9911674568884,-2616.5488342041863,-10197.113459986267,-17831.151732467755,72.0208652147537,131.7922185768626,27.667316006220368,-32.72128721638749,-16.276635625258667,1.4223694286886002,10.428742852988702,-8.633628498543406,-2.1027410979035,1.8341471450217153,2.12707729579464,-2.315408084965023,1.6888533880722296,-3.6088013652942323,-1.63068870243976,-5.139481487157925,5.134421497094186,-0.5070597961022104,1.390689362923096,0.017945616036045272,2.381978328030159,0.05441764430787464,2.4601286690271027,0.45107594386886246,0.16329326831342403,1.2188917919217732,-2.3202727454663856,-0.8881171681952672,-0.13470816471980024,-2.4082872879982604,0.21625815464174258,0.4487454527771092,-1.173274075772005,1.294788869019462,-0.2574344540797689,0.28821995528018657,1.002166301551342,0.6321934133407254,1.1515378966671075,0.2336523219174256,-0.2767692490929689,0.8832365966617001,1.1261643593809743,-0.5528861705424413,0.13549075318173892,0.3529171488876157,-1.7381605217376985,0.5793503674406463,-0.156508307593487,1.3588312975520853,0.8197276003447557,-1.852141837614643,0.34855016346537826,-0.38163484108849643,-0.04318631733244514,-1.4260492339631046,-0.23170918663566342,-0.06784844583076693,-0.5352068542156131,0.1869124062987766,0.6710991513336675,-0.05712639012282865,-0.2223736826919959,-0.3841701331664553,0.2683493586420599,-0.13057092854820504,-0.01266164991618545,-0.43552552290266505,0.6472914991280319,0.31594914952617864,-0.057394123441460936,-0.3451027026903886,0.07370757714521158,-0.1851954094640762,-0.19322825581063593,0.2868110435987706,0.12335497423590616,0.2418011062253379,0.23582469208008477,0.03448999013352096,0.0803550518739212,0.011585259031090853,0.2531362720280506,0.14711860429077206,0.2637721197470307,-0.1616843154168299,-0.3026705997638666,0.49104338071064646,0.13096253120571733,-0.1047812210609738,0.1185135992598336,-0.1606460982794213,0.14504270399597946,0.0674244437269336,0.21549695851194417,-0.1202705848561852,-0.1830395202584857,-0.062356691299955656,-0.10096770454247128,0.04812264323488125,-0.021480983597065312,0.15434721152994896,0.13677698950759884,0.01858371892140063,0.007699156364079819,-0.10448360888031674,-0.016090915491856053,-0.013666311422212911,-0.01824333994107559,0.003004912831649617,0.0036189367778216167,0.00936661104925464,-0.003157324406854223,-0.002201429636819814,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425016,-35785.16322192142,-7061.455555444094,-687.2164349687297,2388.225422557361,12668.329366015027,-274.9564062885346,-20.814828108659587,-35.92463624179359,14.692371823337753,1.231787769875477,13.32066821041751,-6.321199335784106,-3.1857429782096647,7.2188437179421205,1.819101066414664,-1.127467075463908,1.397706591871502,3.84904183039331,0.7257648935614939,-4.656814529215811,-1.917305446408564,-1.1916863950910117,1.9510900595396456,-2.648369486114708,0.28162960840812185,1.1817039599067332,-2.2925760971781854,-1.9099505939427894,-1.1614643862500815,-2.195650884233499,2.1761665554731477,1.7605652332229231,1.4919127048081353,0.16996256769600349,-0.30744465250498787,3.2820223371817323,-0.09636601854414063,-0.8619395162794178,-0.01942309649522377,1.743628490438482,0.6264438635050816,1.7051578345077647,1.80547091296747,0.06884619562027766,2.077283106405209,-0.6699525853935321,-0.11831314222479916,-1.9856996231138773,-0.7436934447401401,-0.8284989400392965,0.24899579657995755,-0.42934653148735574,-1.1408904857913824,0.944107947876188,0.5738623611155866,-1.1422491813273499,-0.615634319355112,-0.038375750872876674,0.08634240686487311,-0.25408136300135353,0.9845066918524104,-0.2097467414522078,0.7869125789870051,-0.10842613742689236,0.046518827635826994,0.4531091804715437,-0.748235713254364,-0.5326662067739685,0.23470382149112584,-0.9369335375404831,0.10107747302600226,-0.528852747991254,-0.20061343377752244,-0.8522981786163588,-0.054814013582693596,0.08957243607948413,0.1198802527962807,-0.4096492616286421,0.3069209256175554,-0.06316410987085687,-0.7777926156077442,-0.9688640173564848,-0.21161154463451254,0.07317168418106643,-0.4231751165320561,0.3393066950791388,-0.37699674436301395,0.5975800188914557,-0.4383722410725975,-0.08569955579947365,-0.66360557050745,0.2777748656712893,-0.3726445025235901,0.15897246703435056,0.25417058002550535,0.09116750407185788,0.1958093634310304,0.21856878794319518,-0.3572907033823517,-0.5732833950367914,-0.14916482240835485,0.29871396639872994,0.3344067592085967,0.4773310116182989,-0.15613101853066017,-0.0653314265096131,0.0184105837959806,0.11256509257195992,0.05652876431849526,-0.030723958750171806,0.10884552031940631,0.08714454826712391,0.038145613343011864,-0.06240360342388199,0.006811804350242846,0.001150635083732904,0.007898664091450786,-0.003881414658719437,0.0013266380185122534,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858151,-21798.100385055346,-6011.289906150056,-4101.712284666165,-12190.475770455343,-26349.654996957033,-117.94943480115705,134.23409769991804,7.278243137979243,-27.485834002014574,-24.157693260581826,10.229552536477645,16.653094351797584,-12.681794732631117,4.563911380420474,4.153199427012607,4.5727453642294655,-3.062786571509339,-0.6490324545294418,-3.7286042981304606,-5.615166496449084,-8.345625409169251,5.4250345878412345,1.7129634661515631,2.3993785578346594,-0.6832480952014972,4.392605648339913,0.22621691581188866,3.6484098215768284,-0.46662739340679993,0.8040156498392352,0.8742266751222558,-1.151405433551779,-2.36491881466082,1.6481132450640164,-4.725103606747227,2.2083941235791946,-0.9110886482769507,-2.5956705291705116,4.113165234935831,1.5991376340242134,0.050273712021686325,1.546615477304997,1.741024746201601,2.435385021036321,-1.191475350171448,-2.363798759963084,1.6876346603202772,-1.1549293364076638,-1.0056436777393327,0.44892309626107724,-2.032912875597788,3.0273896839447576,-0.028366622979215605,-1.5585730581303878,0.2417302737407325,-0.2141975470454322,-0.9804705146582013,-0.33460201618914115,-0.6375535007356312,-1.8779807983382841,-1.7429931264377385,-1.545201071852699,-0.4448089245495426,-1.4632553613411288,0.8334867385403617,0.6928218285774339,-0.5481074151253451,-0.0946658351929832,-0.22866082141219576,-0.09141797589699177,-0.14786924770519824,-0.5507206867883916,-0.13989199853252388,0.246986291540354,0.4155697351143474,0.5344306213388751,0.011669082016729518,0.6633905094293159,-0.18518264669170703,-0.17800785767659932,-0.0035182140073643864,-0.32841773095668897,0.5212947145991246,0.506764235320841,-0.07670292670881437,0.3288985384755378,-0.13369440747746103,0.9894869149123794,0.14453238394683032,0.020780744591710577,-0.3855126562579279,-0.7011579799489651,0.2209016822859172,-0.05607575516953976,-0.13863567470126256,0.0938090726503486,-0.41840611175330217,-0.14536793415670626,0.3060177233726779,0.11480563658927333,-0.21027560159691372,-0.17854672932782045,-0.16419311143957083,-0.1132952499934065,-0.06596341311974147,-0.05431932594424963,0.04514749239618604,-0.0676402163912505,-0.1600722762035358,0.05655276737883343,-0.057615264976621346,-0.05508003947262905,-0.010100996848537025,-0.024584631045918227,0.0024584263750247427,0.005894447304730524,-0.006416334720420641,-0.002533664252994198,0.004849567738823756,4.804087,4.368326794,4.586206897
-155985.79360999187,-27251.663447120598,15728.83756040335,5074.202109515451,-138.71971717671397,48.81993661479545,-6853.8082601129245,461.36743040916286,-156.27617829343765,-1.6974391870353924,-19.25778051478587,8.573076298438417,-8.890034898848672,1.8454905323724975,-0.7011063580041761,-10.293317351935597,-1.017665038564713,-0.3312344122555451,-0.10173532456837772,1.3818760996512813,-2.176789009323313,6.883968022219887,2.0886409160801622,0.6703744967643235,-2.5999040709437224,-0.7886036596838696,-1.1115741548701754,-1.027802443737613,2.2019622374137504,-0.27834316627271394,2.416477164328985,-0.41079247763532856,-1.5062274925814867,-2.1421290529475656,0.6911415058363443,-1.043878652780151,0.32768067046493005,-1.5116722082841363,0.5487611256807025,0.07449677397818447,0.629647369404162,-0.7583021735027133,0.23563944050128344,0.6123383428744911,-2.360974256953118,-0.12763614137101825,-1.6623805515533097,-0.6082687947037617,1.8068541421942177,1.0611831915140566,0.21553998282318068,0.1346017352517537,-1.7078404384122774,0.7135683309071729,-0.12677178922950436,-1.2765521189783406,-0.20357710095696036,-1.5341038651672552,-0.4082772386777286,-1.481592581625932,-0.9276394016389948,-0.6741217595961408,-0.08375892044018106,-0.7640090529254993,0.5745159590539338,-0.9139506817855535,-0.029926245188932395,0.3350671134657213,-0.5997165255213014,-0.2617514963013761,-0.3961154872228798,-0.03631722885727282,-0.20795103762668005,-0.43020429654524356,0.32172377292284393,0.9473833943744838,0.23195320171623326,0.018805299186175597,-0.07184382612800956,0.42305432041667557,-0.018949846068583187,0.07220837462470422,-0.3916008180947639,0.28986018878549863,-0.15177600075268965,0.43839349505283726,-0.26352847702404375,-0.5381938998896386,-0.037176423425261534,-0.30177786925229094,0.39641985132743757,-0.05594983736817117,0.08123031733681971,0.004975778094015166,0.14294665012768273,-0.3524355664809826,-0.05882872141451283,0.038478223188242296,0.12074010674710216,0.17271029404550228,0.1260947899282144,0.20791940453322982,0.006755210381421273,0.32729262628186717,0.41054787814848065,-0.2844476147488383,0.010591421977247847,-0.26980837438641997,-0.17789823872206897,-0.18178977226804222,0.04214693148095261,0.0021310968217162552,-0.1314810344733496,-0.025546614988811896,0.03631285683150757,0.05081713757411913,-0.014098101727170834,0.0029176918307849175,0.0005449745465921341,-0.004544037238328852,-0.002517555285956008,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.30341543762,3720.2476929080512,-11071.45957165631,-1125.2699902355505,-40598.872011907646,4146.316027632561,402.2112499382404,-224.2767646289604,-71.2558911528668,-35.79793437980389,-22.769802036221208,-17.92398850123224,-7.452555270756255,12.188556099757998,4.556204607336364,-2.0714573571081694,3.7023204255958637,0.18014173216097615,2.8533885977458384,-10.46260569643821,-3.2450359505964306,-18.030813664108457,11.16071147820974,5.975418421811366,2.6191507635876685,1.5440404868188844,4.9431182764814485,-3.071010384545284,-3.7565521972882063,1.3152888879776876,1.805647348373712,-0.11025352962939036,0.6747099758197105,4.5877908756797074,0.9550931420285146,-0.11116180120852617,14.301264431303128,1.5016316300942092,-1.2378355961797258,-0.9260088481156672,-5.911059229147512,2.610357801652736,-1.5066306618883287,-1.3075322191706746,9.491633613124668,3.232786707398989,-4.214251399407639,5.399556815340105,-3.905784457843907,0.7652772733923984,-1.35525120530067,-2.821482616095153,-3.7631743595060385,-1.8503941167707338,3.9475345391881667,-0.7486321877645966,3.0676967683007224,4.692513562534098,-1.0081391230825214,3.0390439738462183,-0.31639082630626664,-0.19180672847329588,-1.2858095778515763,0.7959614520579714,1.0950286229063706,-2.0348511573040016,-2.372036010290481,-0.34973372269346026,1.036857560071371,-1.0121202494118888,0.7699367227958931,-0.7486749559315469,0.5806408520961815,-1.0660062529461873,-1.5717962021330854,-1.0978109930560471,1.1796462740330365,0.9253751888741286,-0.5680490280914603,-0.8864753519441092,0.10870234826252284,0.26703514524992406,0.6370030145730093,-0.712833576332935,0.4987413370591598,-0.35287381798869843,1.0072114263029417,-0.052971072494716276,-0.2289231126542695,0.21671893738587378,-0.24546292792074925,0.3883255600899285,-0.11323225193884533,0.05534571643072185,-0.5482720297139928,0.4531376742307605,-0.09080764242537154,-0.25426268867031654,-0.01921872247093507,0.2972087033723345,0.04640227354668177,-0.08788311744043675,0.24657118578624063,0.03722449210908304,-0.0451126495322094,-0.06537476380722955,-0.07570054781317181,-0.07079693882795929,0.0818717173237919,-0.04712959814534857,-0.014601800741244885,-0.07323934302895317,0.02414410566023705,-0.022398924959586248,-0.008328604298584775,0.008775102067882007,0.0004449200849823198,-0.0016343841998727124,0.0019850606796967462,-0.0010716944033999265,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615561,-15281.928159228704,-2096.792467401868,-1328.30441224663,2581.847779639446,-6092.918508220828,-531.1698491667065,-245.04798988575587,9.499050760619813,-25.109618968671146,10.451269767688466,4.441364877901722,5.46866141109023,-12.537192622037805,2.0880512317585547,0.8830053115053307,-1.0913346014553302,3.4659406801434396,3.2229115086781244,3.5861481380099245,3.939938895803149,3.8732269750847523,-3.056650980079982,0.8017528990503582,4.232157740515575,0.7009818127703082,-0.44424873537765974,1.6785209205279252,-1.5030491443437377,0.0486584146121534,-2.761622399864185,1.5773710432682806,0.3853038257582651,1.564476414078877,-1.2462170814809908,-0.21029854947796453,2.7192281287101894,-0.15493203408257633,1.0647626013824003,-0.7718961836102073,0.9702898920341341,0.20160770380463996,0.40305738035252286,0.5192168703313093,0.4736931307978081,0.5152738848769947,0.13363192230998058,0.6044710659654496,0.005028044604152124,-0.7926141155819968,1.1921972359082522,0.44657991367749117,-0.5525168935824223,0.01098093061462963,-0.03317861167603891,0.1976236886185338,0.05177078673025847,-0.5189500847167191,-0.3986618858577627,-0.3153964478361367,0.7134929786502775,-0.143186150908306,0.6628065078879894,0.07968801780044568,-0.3571297571321728,-0.4054435057895527,0.07352962752308755,-0.14946597821586424,0.2512671824367755,-0.3971068205645844,0.6725894605832654,0.38526582185132685,0.2834931442415259,0.1288445280322168,0.7875302816739568,-0.04452747583304099,-0.5606105511309768,0.07191028864188558,-0.23212008408471085,-0.2260431093650888,-0.25631289329213836,0.7177513828886495,0.312383540348586,0.3712070098479887,0.21030299852316123,0.07667966273567206,0.20642494835346842,0.23435941205810765,-0.37993766669017137,-0.12973543136772336,0.34740227186991807,0.4454274167610983,0.07134126156249786,0.010018672820850113,0.20521374264593542,-0.0016507493109419,0.16074058023327972,-0.12597813759215062,0.0456695884142668,0.17052458173116522,-0.22685178977970671,0.2592571262486728,0.06180930685851733,0.12153514741214219,0.4600160089264875,-0.041893440685786286,-0.27518511624690795,0.02847743521951775,0.02771219448944271,-0.15786957930198142,0.12437261574483166,-0.12630998322003764,-0.011430874845711663,-0.007964052847932017,-0.0005385633494672413,-0.025157031004688968,0.0029331908422420357,-0.004387007259911633,-0.0027890009167626977,-0.0030986390263420794,3.394160216,2.89155407,3.142857143
-4587.588432627547,47064.65999952706,-11133.250748088836,-2744.8423203437515,37080.50173401865,-19604.606893619264,14047.280940940416,-419.8202341009471,535.5186392745442,-43.304578254350304,13.781650773259138,-18.946614036493685,-43.86425154512814,12.738761118665858,-5.5223920588397455,22.93655162308499,-7.377521969998051,-29.941878143430063,-22.869023385468882,-7.159438669273783,1.660799184991043,31.74047464073159,-1.0483561820684748,-27.014539851845914,35.149819304838665,-7.409813823528162,-28.314108104567715,12.421432836771762,33.191583875325236,18.267465640272327,15.21066066774243,-14.819539599243365,-24.999526241915014,9.096357272560166,3.5356214126472554,-10.08397394421584,4.270441895724471,-18.070093525518427,13.78782123838702,-7.845513025252879,19.916192835345786,-0.6296693859081862,10.103846746779286,-1.4092117004192002,-0.04826860861953561,0.031146026471106748,-1.8288547116035287,0.816997397412775,-1.8734621851451414,-4.309875521174909,3.34156338145489,3.583533735754551,-0.4161294973256328,-0.9192047870145214,0.7941862223632641,-1.151782520536464,0.5246830524330106,1.0406943744344166,-0.5818387527265826,-0.25997348284906496,0.8314973442409539,0.021422396843113804,-0.05369931676982509,-0.7736953266617936,0.10996705516487204,0.5370310385828106,-0.6332375366299634,0.9269955280579689,0.21732937970004346,0.7092947105924876,-0.13881461742349274,-0.005302057772123023,0.04855030271769073,0.41146347699881736,0.28599002526497896,0.037448949446169964,-0.04620334691815028,0.04740257740828714,-0.06644677405275129,-0.1922095959289175,-0.026416075247860805,0.01399745993699532,0.11464046903045913,0.11845093951605824,0.03263694974131081,0.015909034653895676,-0.1255057568526752,-0.05995237258388927,-0.10730801213966056,-0.04716500027676428,-0.10071844932060613,0.06228769414110821,-0.08811255779859854,0.11574017931445316,0.12472938634398763,0.002376916842071017,0.07654276363952348,-0.020608063909953764,-0.01054039057426581,-0.04919736223971376,0.06151254797411784,0.006779726195277009,-0.028189333401264418,0.0044353427798946325,0.06449688234470359,-0.023478336430192356,0.03437592722895686,-0.03083406703884717,0.03630178281461976,-0.02839248328135312,0.017655446512348648,0.009835972007009454,0.025939812657390746,0.006092356049946462,-0.0008715515362425656,-0.0038564130336381838,0.005875323627924391,-0.0002890773199176503,0.00044622000813546896,-0.0003806324018337518,-3.238807756961284e-05,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403415,-15229.40139670102,-2091.6888881736627,-1344.1801453921444,2533.9490061722486,-6278.294552055455,463.68408586567807,-209.251298456793,7.879651854501673,-8.589135895346127,6.8171286076195265,3.7535077603996814,9.861613695512313,-11.495882841712673,-3.0441357020427033,5.139000078359208,1.21097622282452,1.6227210308740536,-0.5062864342152679,0.9525717293477822,7.38002703649884,2.8564649600623957,-2.0037526652139626,-2.6854184564857504,5.694409363567855,0.07764487512117894,-1.1631806469374173,1.7722949873236178,-0.4411402342566311,0.9198180879878072,-1.9777287614361247,0.05938796306277942,-1.1625866507726117,1.8679473273194007,1.140603008817822,0.6460454855547525,0.5577314189054395,-0.07979122440116342,-1.5615761331775553,-1.2617991317069197,-1.1848985902672633,-0.8154917067594627,0.6075378648525418,-0.6692427091202332,-0.9666321857303126,-0.8992960524784892,0.8400477338084431,2.6839708163000284,-1.6760125749116044,-0.6305925624951912,1.4583803315442918,-1.8060030646268403,2.0186692525670975,0.761585631478279,-1.348843536084262,-2.252535115086499,-0.38053882394401667,0.3534175082948062,-0.12563567368584877,0.021591983831385678,-0.660959918116125,-0.5156944437538558,1.41935208530905,-0.8571116998102982,0.16916990659108597,0.6741649919411677,0.08248590222038102,-0.4803276097334322,0.31298475595363295,-1.1871052400742081,-0.43418452757903114,0.3480693643443434,0.7159256892534247,0.3018569326205186,0.22547254909836845,-1.2370628410464055,-0.2911352286507038,0.02024359497242508,-0.4582251470832644,0.4544785305095537,0.21017441609273188,0.5675544071685679,-0.3445730798045572,-0.5615500119950566,0.5239399026593727,1.1539538183572982,-0.33455518453607136,0.4095945932736209,0.4479071630839953,0.22235350645526025,0.07730959807947356,-0.2606308762246642,0.572433769593031,0.02163961494028846,0.46211414583267973,-0.010660571339602137,-0.8234225114318953,-0.6884913289833368,0.2839299861734043,0.5563370494628477,-0.03215204835185348,-0.00962754603685756,0.44212105436281174,-0.06387989253008956,-0.10816145147010983,0.018411413665287275,0.0023629311702739473,-0.22170106319124055,0.043681959380492144,0.006850504267950761,-0.232937144948742,0.18886456634268523,-0.022632278102387497,-0.0393868846151118,-0.00855104724234853,0.011871877118973423,0.00041613812600554495,0.009577693290078935,0.0021972057799460316,0.00038551983118330086,3.324814232,2.847599561,3.086206897
