fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989632,-25410.00676565017,-7633.307763182673,-24941.318047789606,12721.709091305656,8548.16992003181,-301.50125284437746,-210.2820954755684,42.33793565373687,-2.370388714772466,5.430859668795643,-0.36447621775177313,-0.8000090410750816,3.68807290696141,7.728801980151134,1.4801301763469858,15.028038569011485,-0.9939014356501238,9.482739266044684,-23.99626992144216,4.9013443271627555,-16.451108496114898,-7.032567757304044,-4.145897690250301,5.969337610748065,5.313060727245191,1.4083178357913622,-3.034224844616791,2.4075344068771196,8.099097328496587,0.1469567464723838,0.4694254646647712,-4.656155278900946,5.794130514158075,5.084001913450513,4.361626697791893,-2.004235139361993,1.4395535454686241,-3.300863266298409,0.7446062284855139,3.3619982289516144,6.574768086472617,1.0309710883233176,-1.1044154507606994,2.575577380465172,-4.27894938997103,0.8454139528378183,3.7141535585323013,-0.7798034007342615,3.9378238792649443,-0.6163290470036473,-2.138343349615102,5.618445254050498,2.588994866086365,-3.9784857248638725,1.689473071850011,-2.410019813707886,2.0124568157335903,3.824198457,3.329647696,3.576923077
-190899.24390901666,610.279856310775,1825.2229904363548,1789.7435154970556,-1099.5449269987334,938.6065054827168,-11692.763481911104,374.42029589581455,-13.665976903126884,-20.577049612829462,3.548500302554458,5.221299646097988,-2.2508080295263335,8.796475215351652,-10.588666992570012,-9.526729587417053,10.432984738668784,4.432457238800158,-6.2580551048647015,-4.426203763774454,1.190463491459328,14.891150520431443,3.233719842335968,-2.8620124955191657,1.9922862753008905,2.3918540028762556,-1.689207113532829,0.08909541654849651,0.6726207425008214,-4.593137490455102,2.9570533209383743,-0.6480122938742876,-1.226017748727422,4.615032775674304,2.1997664774837458,2.3313956146775627,-1.2718237499180316,-1.8501163257064823,-1.6453248726079506,0.7790552861179535,-0.7113399835732612,-2.7711714822060496,-3.35351864922467,2.7458290936036125,2.14222718881724,-0.9669162872108511,0.29892573669585587,4.391632382626545,-2.788713629215563,-1.9130422038455228,1.4786503232030226,5.901467132495581,-0.4736024156552439,-0.539614188097917,7.7142422597855855,3.8228239532225166,3.4244184028576043,2.208893102692241,-3.0664773041758937,3.257015236,2.742984764,3.0
519840.3157679631,-13560.844450099425,-9573.809645649495,-2705.9911674568693,-2616.5488342041813,-10197.113459986269,-17831.15173246771,72.02086521592447,131.79221856910286,27.667315988555593,-32.72128728552286,-16.276635679182377,1.4223694214869573,10.42874292067088,-8.633628437458697,-2.102741114970028,1.8341471537847351,2.127077318425068,-2.3154080568848765,1.688853409311394,-3.6088013915388566,-1.6306887028099117,-5.139481533539393,5.1344214488535505,-0.507059796245608,1.3906893791528627,0.017945616034574317,2.3819784062429568,0.0544176452238804,2.4601285766580405,0.4510759259667734,0.16329326485497947,1.2188918227407257,-2.3202726253424677,-0.8881172238223031,-0.13470817386934233,-2.408287473120804,0.21625813748434114,0.44874540890643605,-1.1732739383245885,1.2947889575984337,-0.2574344181062498,0.2882199802131505,1.0021662077328193,0.6321933521872385,1.1515380313401493,0.2336523512563563,-0.27676921501872165,0.8832367373352009,1.1261641522924442,-0.552886295748003,0.13549072055790146,0.3529173575160406,-1.7381599377607697,0.5793499537149956,-0.15650824526636478,1.358829999821482,0.8197267319958781,-1.8521439035805785,4.581469014,3.989959557,4.285714286
51809.71371273873,-9921.89926542496,-35785.16322192142,-7061.455555444042,-687.2164349687745,2388.2254225573615,12668.329366014987,-274.95640629299174,-20.814828107433726,-35.924636218863284,14.692371854381424,1.2317877739533658,13.320668142969161,-6.321199376807588,-3.185742955666642,7.218843776480629,1.8191010751073728,-1.1274670874876402,1.3977065749245148,3.8490418788374843,0.7257648988932219,-4.656814530255376,-1.9173054636969245,-1.191686383869291,1.9510900601178074,-2.648369517058679,0.281629608499572,1.1817039987177362,-2.2925761356680803,-1.9099505222414375,-1.1614643402523936,-2.195650837732342,2.17616661050823,1.7605651421234338,1.4919127981926985,0.16996257920144953,-0.3074446761552661,3.2820220765489863,-0.09636600913815203,-0.861939415429514,-0.01942309781680734,1.7436282468765147,0.6264439175101122,1.7051576749108455,1.8054707383050579,0.06884620365139767,2.0772833668934982,-0.6699525029447598,-0.11831316120438046,-1.985699257945738,-0.7436936124217647,-0.8284987405497323,0.24899594367641903,-0.42934638767900374,-1.1408896721623274,0.9441075720713966,0.573861812300504,-1.142247970916384,-0.6156350062471974,4.672867535,4.18920143,4.431034483
650895.892755462,9791.13917385815,-21798.100385055262,-6011.289906150002,-4101.712284666196,-12190.475770455356,-26349.654996956957,-117.94943480307019,134.23409769201317,7.278243133340624,-27.485834060088592,-24.157693340607015,10.229552484680347,16.653094459872893,-12.68179464288483,4.563911417448882,4.153199446860724,4.5727454130167775,-3.0627865343687186,-0.6490324626924375,-3.7286043253874825,-5.6151664976800575,-8.345625484703914,5.425034536817886,1.7129634666210967,2.399378585900815,-0.6832480954203739,4.3926057925918505,0.22621691960765564,3.648409684606837,-0.4666273748107702,0.8040156328124244,0.874226697242267,-1.1514053740381938,-2.3649189626405733,1.6481133577315084,-4.725103969769344,2.208393948184049,-0.9110885592184715,-2.595670225577318,4.113165516427115,1.5991374107164822,0.05027371682108875,1.5466153326317922,1.741024577661163,2.4353853056927615,-1.1914755000979884,-2.363798469143756,1.6876349290495423,-1.1549291241531532,-1.0056439034992442,0.44892298810266323,-2.03291407597047,3.0273886674057198,-0.02836660176574766,-1.5585724373564753,0.24173004300715645,-0.21419732227071528,-0.9804716074033785,4.804087,4.368326794,4.586206897
-155985.79360999193,-27251.663447120573,15728.837560403326,5074.202109515405,-138.71971717671428,48.81993661476894,-6853.8082601128945,461.3674304166374,-156.2761782842343,-1.6974391859551559,-19.257780555473463,8.573076326837935,-8.890034853834472,1.845490544349795,-0.7011063530416991,-10.293317435420267,-1.0176650434300545,-0.33123441579685964,-0.10173532333249745,1.381876117031063,-2.1767890251967206,6.883968023709041,2.0886409349213966,0.6703744904847824,-2.599904071686124,-0.7886036689088679,-1.1115741552954257,-1.027802477501744,2.201962274421514,-0.27834315584322994,2.4164770685129815,-0.4107924689364258,-1.5062275306724409,-2.142128942018765,0.6911415490558105,-1.0438787241326,0.32768069561749075,-1.5116720882113708,0.5487610720284797,0.0744967652324914,0.6296474124789554,-0.7583020677128127,0.23563946069982739,0.612338285520236,-2.3609740285529126,-0.12763615653442847,-1.6623807599486689,-0.6082687199562586,1.8068544292601547,1.0611829964176336,0.2155400315469307,0.13460170293682955,-1.7078414462237104,0.7135680899051485,-0.1267716989713355,-1.2765516092947202,-0.20357690728068684,-1.5341022408598703,-0.4082776937388842,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.303415437604,3720.2476929080544,-11071.459571656243,-1125.269990235561,-40598.87201190764,4146.316027632537,402.21124994475866,-224.27676461575427,-71.25589110738275,-35.79793445543876,-22.76980211165963,-17.92398841047459,-7.452555319120965,12.188556013500442,4.556204644265676,-2.0714573670099563,3.702320465025193,0.18014172998358402,2.853388633618429,-10.462605772610363,-3.245035951391273,-18.03081382699283,11.160711373373603,5.975418423559727,2.6191507941708148,1.5440404873796971,4.943118438815683,-3.0710104361078714,-3.7565520562443515,1.3152888358236854,1.805647310131056,-0.11025353241932961,0.6747099409370011,4.587791162965242,0.955093207116301,-0.11116180976327106,14.301263295568843,1.5016314833420181,-1.2378354512455594,-0.9260089115017033,-5.911058403410627,2.6103580274280658,-1.5066305207716637,-1.307532092785238,9.491634722521532,3.232787112257359,-4.214250880883747,5.399557674106233,-3.905783739497678,0.7652774458363336,-1.3552508789450533,-2.821484280936309,-3.7631730954257456,-1.8503927971849266,3.9475329650873396,-0.7486314717220799,3.0676935221903396,4.6925187947042835,2.147725643,1.552274357,1.85
-178537.71721144044,11070.300380615554,-15281.928159228686,-2096.7924674018514,-1328.3044122466329,2581.8477796394377,-6092.918508220815,-531.1698491753165,-245.04798987132747,9.499050754553195,-25.109619021723685,10.45126980231156,4.441364855412877,5.468661446580337,-12.537192533315206,2.088051248694868,0.8830053157275507,-1.091334613059395,3.465940638112529,3.2229115492698326,3.586148164125752,3.939938896663634,3.8732270100767185,-3.056650951341153,0.8017528992911938,4.232157789948323,0.7009818130314499,-0.4442487499648095,1.678520948727539,-1.5030490879085976,0.048658412688343256,-2.7616223413755607,1.5773710831634866,0.3853038058331642,1.5644765120410697,-1.2462171666406199,-0.21029856561538815,2.7192279127381918,-0.15493201892236394,1.0647624767103225,-0.7718962364156957,0.9702897565670934,0.20160772117299075,0.4030573426501027,0.5192168200869945,0.4736931861385393,0.5152739493918624,0.1336319058747864,0.6044711619859952,0.005028043655619054,-0.7926142940853718,1.1921969488541164,0.446580177211653,-0.5525167080544655,0.01098092264165304,-0.033178598601295295,0.19762349976391294,0.051770731585529965,-0.5189506636824849,3.394160216,2.89155407,3.142857143
-4587.588432627548,47064.65999952698,-11133.250748088816,-2744.8423203437433,37080.50173401873,-19604.606893619264,14047.28094094038,-419.8202341077487,535.5186392430119,-43.304578226708344,13.781650802378932,-18.946614099263908,-43.86425132302362,12.73876120133964,-5.522392019765471,22.936551809101182,-7.377522005253574,-29.9418784627136,-22.86902310813527,-7.159438759435166,1.6607991972034903,31.740474647624687,-1.0483561915368638,-27.014539597987437,35.14981931506014,-7.409813910127624,-28.314108114870784,12.421433244533178,33.19158443293584,18.26746495434736,15.210660064798212,-14.81953928538073,-24.999526874154544,9.096356801747728,3.5356216338425996,-10.08397463284471,4.270442223743625,-18.070092090435203,13.787819890822117,-7.845512107129132,19.916194198098662,-0.6296692982916496,10.103847620012973,-1.4092115684670479,-0.048268603965844405,0.031146029554951226,-1.8288549407806918,0.8169972967153462,-1.873462483929758,-4.309874728427782,3.3415641348274217,3.583532873160196,-0.41612974272021,-0.9192044789772706,0.7941856555682136,-1.1517820615346523,0.5246825514401404,1.0406932714802954,-0.5818394020237522,1.384178612,1.098580009,1.24137931
-177088.9826474202,11232.900392403404,-15229.401396701005,-2091.688888173645,-1344.1801453921532,2533.9490061722468,-6278.2945520554385,463.6840858731909,-209.25129844446948,7.879651849472731,-8.58913591349285,6.817128630204828,3.753507741393839,9.861613759512931,-11.49588276036308,-3.044135726727827,5.139000102915365,1.2109762357346514,1.6227210111946142,-0.5062864405965808,0.9525717362713387,7.380027038117094,2.8564649858109497,-2.003752646393091,-2.6854184572624336,5.6944094300717865,0.07764487512557362,-1.1631806851479916,1.7722950171092742,-0.44114021771197465,0.9198180515144615,-1.977728719550168,0.05938796456781354,-1.162586590601481,1.8679474442845518,1.1406030866760548,0.6460455352009419,0.5577313746591239,-0.07979121663456855,-1.561575950510932,-1.261799218040312,-1.1848984249272296,-0.8154917772088047,0.6075378079704017,-0.6692426443941856,-0.9666322987901717,-0.899296165417791,0.8400476304506904,2.6839712431277687,-1.6760122666990294,-0.6305927043446036,1.4583799805228703,-1.8060041303800523,2.01866857291487,0.7615850881469609,-1.3488429973784484,-2.252532963757599,-0.38053842076598815,0.3534179024596987,3.324814232,2.847599561,3.086206897
