fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,CIHigh,CILow,MOS
-96471.00174229169,20285.01670098967,-25410.006765650083,-7633.30776318277,-24941.31804778974,12721.709091305771,8548.169920031878,-301.50125284083146,-210.2820954799867,42.33793566805007,-2.3703887175487046,5.430859652040388,-0.36447621880171543,-0.8000090439911457,3.6880729086339428,7.728801922305405,1.480130184088895,15.028038658823336,-0.9939014364965933,9.482739273920288,-23.99627028508369,4.901344332522774,-16.451108805116768,-7.032567766860017,-4.1458977830036465,5.969337416412589,5.31306073619046,1.408317861402372,-3.034224752185479,2.407534458729023,8.09909767507471,0.14695675010296108,0.4694254431495824,-4.656155417243046,5.794130717501333,5.084001423761079,4.361626224221244,-2.0042353113548432,1.439553626222451,-3.300863490447548,0.7446060867483675,3.3619984975828334,6.57476650394342,1.030971101743231,-1.1044154655147642,2.575577710090631,-4.278947900046187,0.8454140743762393,3.7141519142269597,-0.7798035690319401,3.9378248613606734,-0.6163292181215926,-2.1383440523674007,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107871,1825.2229904363505,1789.7435154970797,-1099.5449269987455,938.6065054827269,-11692.763481911206,374.42029589147364,-13.665976903415265,-20.577049619743246,3.5485003067237244,5.221299630003054,-2.2508080360208944,8.79647524721529,-10.588666997485028,-9.526729516039861,10.43298479367801,4.432457265230378,-6.25805510993784,-4.426203767389517,1.190463509432291,14.89115053637299,3.233719902923117,-2.8620124992494294,1.9922863198879806,2.3918539249825366,-1.6892071164369886,0.08909541817963562,0.6726207219898048,-4.593137589662757,2.9570534478157335,-0.6480123098988295,-1.2260176924918667,4.61503291311728,2.1997665545828475,2.3313953899398823,-1.2718236118604322,-1.8501164848324942,-1.6453249651735327,0.7790553384376239,-0.7113398480497307,-2.7711717051152505,-3.3535178421587863,2.745829129342427,2.142227217548316,-0.966916411903297,0.29892563198838995,4.391633014438982,-2.7887123943876926,-1.9130426154261102,1.4786506915661883,5.901468794283387,-0.4736025719961405,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099405,-9573.809645649459,-2705.991167456905,-2616.5488342041976,-10197.113459986362,-17831.151732467864,72.0208652150894,131.7922185718908,27.66731599786261,-32.721287323968674,-16.276635629000143,1.4223694255908714,10.428742958447994,-8.633628441467533,-2.1027410992126296,1.8341471634538196,2.1270773311054163,-2.315408058762769,1.6888534106961532,-3.6088014462343674,-1.6306887045499243,-5.139481629950711,5.134421455469135,-0.5070598075997956,1.3906893338531623,0.01794561605876933,2.381978449960141,0.05441764357164161,2.4601286297829925,0.45107594532554035,0.16329326889314416,1.218891766840913,-2.3202726944757166,-0.8881172549062861,-0.1347081608504889,-2.408287211749787,0.21625815611634805,0.4487454341508542,-1.1732740174610632,1.2947887110080643,-0.25743443887629375,0.2882199108839289,1.0021662207564541,0.6321933606812651,1.151538179590488,0.23365226972341233,-0.27676925484361614,0.883236346241467,1.1261643945085957,-0.552886432832151,0.1354907587423766,0.3529174738881527,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.899265424978,-35785.163221921284,-7061.45555544412,-687.2164349687788,2388.225422557373,12668.329366015094,-274.9564062898051,-20.814828107874174,-35.92463623094511,14.69237187164422,1.23178777015658,13.320668181403573,-6.321199399705636,-3.185742957144277,7.218843722405097,1.819101084700603,-1.1274670942048248,1.397706576056689,3.8490418819929375,0.7257649098790017,-4.656814535233309,-1.9173054996821273,-1.1916863853828277,1.951090103793068,-2.6483694307862526,0.28162960898807887,1.18170402041534,-2.2925760657844405,-1.9099505634842882,-1.161464390064769,-2.1956508920309843,2.1761665107045105,1.7605651945544774,1.491912850425936,0.1699625628035939,-0.30744464276200445,3.282022358834084,-0.09636601456071345,-0.8619394734627253,-0.01942309413669285,1.743628387115943,0.6264437667710063,1.7051576970620947,1.8054707625737256,0.06884621242294661,2.0772826423555055,-0.6699525993447935,-0.11831310884266256,-1.9856996849836583,-0.7436937972310764,-0.8284989738711461,0.2489960257277883,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858157,-21798.100385055175,-6011.289906150071,-4101.712284666221,-12190.47577045546,-26349.654996957182,-117.94943480170126,134.23409769485139,7.2782431357831765,-27.485834092383215,-24.15769326613156,10.22955251419635,16.653094520198533,-12.681794648780013,4.563911383249031,4.153199468759709,4.572745440225769,-3.062786536848489,-0.6490324632351382,-3.728604381822043,-5.615166503694113,-8.345625641133783,5.42503454387147,1.7129635049818306,2.39937850771543,-0.6832480966048461,4.392605873217803,0.22621691272018618,3.6484097634031407,-0.46662739485864047,0.8040156526952246,0.8742266571406789,-1.1514054082885528,-2.364919045469923,1.6481131987873798,-4.725103457022637,2.208394138160148,-0.9110886104911045,-2.5956704003483817,4.1131647330179,1.599137539373133,0.050273704426505576,1.5466153526782072,1.7410246011341004,2.435385619432478,-1.1914750840369834,-2.363798809216862,1.6876341817795706,-1.1549293724613858,-1.005644154028445,0.44892311473594393,-2.0329147463694275,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120613,15728.837560403272,5074.202109515467,-138.71971717673682,48.8199366147782,-6853.808260112955,461.36743041128875,-156.27617828753932,-1.6974391865283345,-19.25778057810077,8.573076300405576,-8.890034879485002,1.8454905510353643,-0.7011063533696792,-10.293317358317994,-1.017665048795854,-0.3312344177773384,-0.10173532341462449,1.3818761181629315,-2.1767890581540805,6.883968031062378,2.088640974164261,0.6703744913588248,-2.5999041298827477,-0.7886036432271087,-1.1115741572082487,-1.0278024963681591,2.201962207300477,-0.2783431618618576,2.416477172181466,-0.4107924790953274,-1.506227461596193,-2.1421290058197004,0.6911415732301831,-1.0438786235117026,0.3276806600359918,-1.511672218247251,0.5487611029138788,0.07449677030554222,0.6296472925609589,-0.7583021286247549,0.23563940397248614,0.612338293482367,-2.3609740602679343,-0.12763617277766184,-1.662380179948756,-0.608268807445502,1.8068536293516153,1.0611832246657094,0.21554008475951733,0.1346017408183807,-1.7078420098307505,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.30341543763,3720.2476929080417,-11071.459571656356,-1125.2699902355491,-40598.87201190799,4146.316027632573,402.2112499400914,-224.2767646204965,-71.2558911313421,-35.79793449750001,-22.769802041454653,-17.923988462191762,-7.45255534611773,12.188556019170825,4.556204610151252,-2.071457377929458,3.7023204870961615,0.18014173012797655,2.8533886359664207,-10.462605931227202,-3.2450359548445253,-18.03081416523446,11.160711387833844,5.975418557305165,2.6191507088573216,1.5440404900530031,4.9431185295646785,-3.0710103424851893,-3.7565521373779456,1.31528889234858,1.8056473547858036,-0.11025352735347431,0.6747099609376718,4.587791323632795,0.9550931150585386,-0.11116179752873022,14.301264525613588,1.5016315678395136,-1.2378355347616752,-0.9260087350883449,-5.911058878937358,2.610357399277818,-1.5066305404325258,-1.3075321102702417,9.49163594498142,3.2327859850904486,-4.21425148715967,5.399555283612555,-3.905784579473424,0.7652776359899987,-1.3552512609601697,-2.8214852127138914,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615572,-15281.928159228632,-2096.792467401897,-1328.3044122466304,2581.847779639464,-6092.918508220864,-531.1698491691585,-245.04798987650943,9.499050757746785,-25.10961905122653,10.451269770090262,4.441364868227607,5.468661466390482,-12.537192539137346,2.0880512330533425,0.8830053203837767,-1.0913346195624596,3.4659406409210303,3.222911551910037,3.5861482184593916,3.939938900876482,3.8732270827096102,-3.0566509552894248,0.801752917236633,4.232157652080861,0.7009818142409421,-0.4442487581177192,1.678520897565077,-1.50304912037182,0.04865841477830081,-2.761622409670899,1.5773710108210992,0.38530381730510455,1.5644765667978462,-1.2462170464976206,-0.2102985427787664,2.7192281466242294,-0.15493202764827851,1.0647625484780818,-0.7718960894133916,0.9702898345842076,0.201607672662825,0.4030573478827128,0.5192168270682984,0.4736932471454174,0.5152737697190519,0.13363192509604946,0.6044708943608442,0.0050280447585911055,-0.7926144908994689,1.1921972845629807,0.4465803245269186,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952706,-11133.250748088782,-2744.842320343753,37080.50173401897,-19604.60689361943,14047.2809409405,-419.82023410288383,535.5186392543346,-43.30457824127074,13.781650818571126,-18.9466140408489,-43.864251449586625,12.738761247485085,-5.52239202232627,22.936551637285426,-7.37752204415092,-29.94187864101562,-22.869023126672104,-7.159438765278678,1.660799222244524,31.74047468161033,-1.048356211347153,-27.014539632679217,35.14982010192186,-7.409813668731039,-28.314108163665185,12.421433472493367,33.19158342121121,18.26746534881445,15.210660717487729,-14.819539651868732,-24.99952572760305,9.096357072707793,3.5356217575719864,-10.08397366057582,4.270441760225659,-18.070093644696374,13.7878206666776,-7.845512635712455,19.916190404984807,-0.6296693485439814,10.103845189137242,-1.409211586765051,-0.048268604661064314,0.031146034149269537,-1.8288543026536148,0.8169974143236622,-1.8734616542132576,-4.309875655452882,3.34156496505097,3.5835338818260705,-0.4161298802773071,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403424,-15229.40139670095,-2091.6888881736686,-1344.1801453921576,2533.9490061722704,-6278.294552055494,463.6840858678149,-209.2512984488955,7.8796518521179495,-8.589135923585157,6.817128609185873,3.7535077522240927,9.861613795236892,-11.495882765704355,-3.044135703931852,5.139000130014003,1.2109762429285291,1.6227210125117277,-0.5062864410145754,0.9525717507309824,7.380027046001865,2.856465039453428,-2.0037526489502993,-2.6854185173759784,5.694409244557676,0.07764487527072451,-1.1631807064915196,1.772294963084616,-0.44114022723631674,0.9198180909867874,-1.9777287684595763,0.05938796183976703,-1.1625866252264874,1.8679475096650018,1.1406029766455477,0.6460454650824008,0.5577314225932596,-0.07979122110598764,-1.561576055605478,-1.261798977733315,-1.1848985201130293,-0.8154915810976049,0.6075378158571955,-0.6692426533661863,-0.9666324231828773,-0.8992958515180185,0.8400477513005747,2.6839700548532064,-1.676012627092807,-0.6305928615882113,1.458380391235349,-1.8060047261756365,3.324814232,2.847599561,3.086206897
