fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989647,-25410.006765650127,-7633.3077631827055,-24941.31804778973,12721.70909130573,8548.169920031854,-301.50125284117365,-210.28209548614305,42.33793566592359,-2.370388716952741,5.430859640933824,-0.3644762185644593,-0.8000090433125763,3.6880729053532453,7.728802007114889,1.4801301823048918,15.028038638021753,-0.9939014409368917,9.482739316669647,-23.996270070273248,4.901344321818314,-16.451108766965405,-7.0325678161365826,-4.14589772805924,5.969337601944021,5.313060786327107,1.4083178555270155,-3.0342247386441237,2.4075344464396102,8.099097469012765,0.14695674923825605,0.46942544010804477,-4.656155384949648,5.794130668041554,5.084001376745352,4.361626839720704,-2.004235208588989,1.4395536785139023,-3.300863437117322,0.7446060731418579,3.3619984330654393,6.574766908880258,1.0309710751583834,-1.1044154361462921,2.5755773388971024,-4.2789482782300645,0.8454140450254022,3.7141523309965563,-0.7798036756535218,3.9378237657349215,-0.6163291773562587,-2.1383432625212144,5.618446929655275,2.5889956762252497,-3.9784871375458746,1.6894737790056085,-2.410020937596896,2.0124577701379383,1.6582112550854506,2.8311352877639644,0.39024790096816725,-0.05103432975246023,-1.7761603722403332,0.3566611095625482,-1.6525835212333428,-1.1289646250104917,-0.2601791996761786,1.0460777801104049,-0.7195738600472342,0.9607237748500641,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.279856310774,1825.2229904363367,1789.7435154970572,-1099.5449269987444,938.6065054827188,-11692.76348191119,374.4202958917976,-13.66597690381339,-20.577049618706454,3.5485003058338958,5.221299619274415,-2.250808034535415,8.796475239862627,-10.58866698756278,-9.526729620528629,10.432984780839275,4.4324572590303575,-6.258055138177799,-4.42620378761641,1.1904634987834675,14.89115050427198,3.233719895386221,-2.8620125194437116,1.9922862933826657,2.391853999220237,-1.6892071324041602,0.08909541779399993,0.672620719056754,-4.593137566099343,2.957053372288522,-0.648012306089406,-1.2260176843653752,4.615032880433474,2.1997665360974494,2.3313953686800986,-1.271823791574841,-1.8501163900831157,-1.6453250247083386,0.7790553259970019,-0.7113398352800226,-2.7711716520758882,-3.3535180475189335,2.745829057593636,2.142227159705945,-0.9669162725097626,0.2989256590507343,4.391632863468,-2.788712708811072,-1.9130428795208128,1.4786502797226264,5.901468397330984,-0.4736023964908483,-0.5396143497418865,7.714244671382641,3.8228253125468474,3.424419835853161,2.208894132800916,-3.0664787571879213,2.7403872938838183,-0.6802786434705822,-1.3067330005311435,-0.7507105052176595,1.9801730092034477,0.559143592514891,-0.9521934782806232,-0.04656755874967969,-1.542806584269765,-0.7280110450895451,-3.5038463515163025,-0.2362512940256329,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099345,-9573.80964564954,-2705.9911674568816,-2616.5488342041967,-10197.113459986333,-17831.15173246784,72.02086521515017,131.79221857574086,27.667315996466613,-32.72128731575462,-16.27663559555922,1.4223694246522822,10.428742949729132,-8.633628433369466,-2.102741122268333,1.834147161198758,2.1270773281698467,-2.315408069206342,1.6888534184031916,-3.6088014138438393,-1.6306887010242914,-5.139481617915572,5.134421491768613,-0.5070598008641617,1.3906893770430497,0.01794561623132967,2.381978439589454,0.054417643322343834,2.460128617166172,0.45107593381587263,0.16329326793315693,1.218891758759118,-2.320272678044077,-0.888117247511656,-0.13470815964010957,-2.4082875519744915,0.21625814507323865,0.4487454503922211,-1.1732739986018237,1.2947886876952108,-0.25743443394103344,0.2882199285926722,1.00216619457861,0.6321933436082553,1.1515380134444244,0.23365229045113717,-0.2767692453656753,0.8832364457454375,1.1261645500833644,-0.5528862788963067,0.13549074971702543,0.3529173434174168,-1.738160457725822,0.5793501354508903,-0.15650830116401376,1.3588305683773807,0.8197271150441924,-1.8521447814902638,0.34854990722245305,-0.38163454264279334,-0.04318627761428643,-1.4260478121775906,-0.23170890347093784,-0.06784835793421198,-0.5352088700551243,0.18691211705340868,0.6710979316932745,-0.05712628007394335,-0.22237319931214516,-0.3841692847737091,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425009,-35785.16322192132,-7061.45555544406,-687.2164349687135,2388.225422557365,12668.32936601508,-274.95640629004254,-20.814828108481915,-35.92463622912901,14.692371867956087,1.2317877676243896,13.320668172614166,-6.321199394420826,-3.1857429541634046,7.2188438015693945,1.8191010824604261,-1.1274670926481198,1.3977065823718142,3.84904189955426,0.7257649033766371,-4.656814525202697,-1.9173054951463682,-1.1916863938241462,1.9510900778433835,-2.648369513005515,0.2816296116411047,1.1817040152520994,-2.2925760557086416,-1.9099505536884103,-1.1614643604434787,-2.1956508791183067,2.1761664962648277,1.7605651820960955,1.4919128379921585,0.1699625612894256,-0.3074446861634681,3.282022190820948,-0.09636601805043453,-0.8619394596110408,-0.019423093783595236,1.7436283536607997,0.6264438050455469,1.7051576524717182,1.805470713845716,0.06884620254979991,2.0772828266842853,-0.6699525764420463,-0.11831312226097138,-1.9856999592710012,-0.7436935903690014,-0.8284989180619383,0.24899593382190044,-0.4293465167710241,-1.14089002909291,0.9441079066197313,0.5738620525509106,-1.1422485007771674,-0.6156352997110826,-0.0383757228799312,0.08634233913694499,-0.2540811287760534,0.9845057103089312,-0.20974648370108176,0.7869115602583802,-0.10842654472602305,0.04651875547295571,0.45310835674847627,-0.7482342547199441,-0.5326650547502749,0.2347033005636497,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858157,-21798.100385055284,-6011.28990615002,-4101.71228466622,-12190.47577045542,-26349.65499695716,-117.94943480180385,134.23409769877244,7.278243135416404,-27.48583408548431,-24.157693216499027,10.229552507445927,16.653094506275544,-12.681794636895939,4.563911433317899,4.153199463653376,4.57274543387822,-3.062786550672387,-0.6490324661059058,-3.7286043483163422,-5.615166491550738,-8.345625621576218,5.425034582165488,1.7129634821840731,2.3993785821909936,-0.6832481030254727,4.392605854076381,0.22621691169604233,3.648409744684051,-0.46662738288211636,0.8040156479678909,0.8742266513440691,-1.151405400166625,-2.364919025647429,1.6481131838997147,-4.72510412430867,2.208394025095541,-0.9110886434401751,-2.5956703586305436,4.113164659025268,1.599137508766527,0.05027370755624078,1.5466153122420485,1.7410245541132983,2.4353852681930945,-1.1914751901729643,-2.3637987278600923,1.6876343720083324,-1.1549295321051043,-1.005643874026228,0.4489230842908069,-2.032913995228181,3.02738957376728,-0.028366611208427324,-1.5585729890288957,0.24173014472533172,-0.2141974203750425,-0.9804720734238122,-0.3346017687731787,-0.6375529987856317,-1.8779790670943632,-1.7429913887421065,-1.5451991787025616,-0.4448083475320872,-1.463260869661396,0.8334854470165491,0.6928205688750106,-0.5481063459674707,-0.09466562950543009,-0.22866031575854648,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120583,15728.837560403304,5074.202109515418,-138.71971717670425,48.819936614795715,-6853.808260112957,461.3674304116899,-156.27617829210604,-1.6974391864411076,-19.257780573266995,8.573076282794242,-8.890034873619166,1.8454905494920386,-0.7011063527133296,-10.293317471196975,-1.0176650475419848,-0.3312344173068949,-0.1017353238719315,1.381876124497129,-2.1767890385558815,6.883968016254211,2.0886409692358225,0.6703744960777994,-2.599904095291344,-0.788603667705332,-1.111574167681023,-1.0278024918806328,2.2019621976092236,-0.2783431604197021,2.416477110546254,-0.41079247667855984,-1.5062274516018344,-2.142128990644453,0.6911415675531428,-1.0438786139539218,0.3276807063816028,-1.5116721408898595,0.5487611227729488,0.07449676907001399,0.6296472812501382,-0.7583021140059416,0.23563941850420292,0.6123382775036306,-2.3609739965093697,-0.12763615436055267,-1.6623803276547249,-0.6082687864159133,1.8068538330766508,1.061183371147378,0.21554002499107103,0.13460173164303207,-1.7078413788036737,0.7135683048342981,-0.1267717383366679,-1.276552062424289,-0.20357699195215548,-1.534102952853006,-0.4082778894609347,-1.4815914928593457,-0.927638674400303,-0.6741211382129882,-0.0837588369340628,-0.7640081161549747,0.5745152156958572,-0.9139541214891976,-0.029926197742137648,0.3350665043693142,-0.5997153570528547,-0.2617509275263573,-0.3961146128804955,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.30341543761,3720.2476929080385,-11071.45957165624,-1125.2699902355541,-40598.87201190787,4146.31602763258,402.2112499404433,-224.27676462704926,-71.25589112773609,-35.797934488513405,-22.769801994677188,-17.923988450364554,-7.452555339888284,12.188556007750005,4.556204660119716,-2.0714573753809113,3.7023204819680986,0.18014173094204275,2.853388649032735,-10.462605837111436,-3.24503594780208,-18.0308141228245,11.160711466672284,5.975418477814781,2.619150790147556,1.5440405046087367,4.9431185079977595,-3.071010329000604,-3.756552118104823,1.31528885868025,1.8056473441655314,-0.11025352662923384,0.6747099562413648,4.587791285365674,0.9550931064348995,-0.11116181318929286,14.301263793518741,1.5016316221481114,-1.2378355148755833,-0.9260087184227428,-5.911058765510565,2.610357558983192,-1.506630501085263,-1.3075320749207275,9.491634575632393,3.232786271592225,-4.21425134252392,5.399555891634607,-3.905785119101076,0.7652774227830301,-1.355251169460249,-2.821484169356978,-3.7631742224252895,-1.8503933757187183,3.9475343641047904,-0.7486317855209602,3.067694939839147,4.692521026878802,-1.00813838663711,3.0390415877259715,-0.31639053467675593,-0.19180653726030414,-1.285807998089781,0.7959604213306781,1.0950327488254274,-2.0348480015730654,-2.3720316981698,-0.3497330429700628,1.0368553202287667,-1.0121180086563542,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615554,-15281.928159228662,-2096.792467401857,-1328.3044122466406,2581.84777963946,-6092.918508220857,-531.169849169619,-245.0479898836692,9.499050757266414,-25.109619044922912,10.451269748617753,4.441364865297233,5.4686614618188845,-12.537192527391921,2.0880512559475495,0.8830053192954523,-1.0913346180560102,3.465940656566952,3.222911566581747,3.5861481862158286,3.939938892375812,3.8732270736175796,-3.0566509768956385,0.801752906560861,4.2321577834665876,0.7009818208566799,-0.4442487561779511,1.6785208901827575,-1.5030491126551022,0.048658413525516066,-2.761622393429368,1.5773710003563854,0.3853038145834426,1.5644765537720566,-1.2462170351399176,-0.2102985724886702,2.7192280074259214,-0.15493203324867116,1.0647625313490725,-0.7718960755290353,0.9702898159593728,0.20160768499366202,0.4030573373471852,0.5192168130536958,0.4736931788029791,0.5152738154353853,0.13363192047608777,0.6044709624793437,0.00502804543490316,-0.7926142702708406,1.1921972044050435,0.4465801594265254,-0.5525168731780707,0.010980926293784532,-0.03317861076896954,0.19762358244502962,0.051770756321647834,-0.5189509098496377,-0.3986615932248576,-0.31539620085807196,0.7134923209953014,-0.14318600815513716,0.662805694945947,0.07968791459067372,-0.3571311019666939,-0.40544287679587115,0.07352949395838956,-0.14946568777701932,0.2512666406454727,-0.39710594240905683,3.394160216,2.89155407,3.142857143
-4587.588432627545,47064.65999952701,-11133.250748088809,-2744.842320343724,37080.50173401894,-19604.606893619373,14047.280940940484,-419.8202341032459,535.5186392699825,-43.30457823908242,13.781650815111622,-18.94661400192702,-43.86425142064287,12.738761236835426,-5.522392017159688,22.936551888820038,-7.377522035077211,-29.941878599305895,-22.869023229857866,-7.159438797946927,1.660799207414859,31.740474613228894,-1.0483562086398233,-27.014539823801105,35.149819634227434,-7.409813898717632,-28.314108430850254,12.421433418487537,33.191583275227394,18.26746525509622,15.21066032919509,-14.819539564713041,-24.999525561769126,9.096357008224356,3.535621728212721,-10.083973568858974,4.270442363320834,-18.070092719690543,13.78782116541341,-7.845512509639512,19.916190046627875,-0.6296693361850662,10.103845807567717,-1.4092115500862024,-0.04826860324223081,0.031146029561371316,-1.8288544652130219,0.8169973864558392,-1.873461865083218,-4.3098762508902455,3.3415640352769196,3.5835336406971514,-0.41612972656661723,-0.919204752768755,0.7941859043974289,-1.151782469612246,0.5246827711620998,1.0406937556343996,-0.5818396771478683,-0.25997329276815995,0.8314966916896671,0.021422377100394435,-0.053699263252271694,-0.7736943764481943,0.10996691281774464,0.5370330622449389,-0.6332365546013237,0.926993842929637,0.21732895581232736,0.7092931755764551,-0.13881430784899704,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403404,-15229.401396700978,-2091.688888173652,-1344.1801453921566,2533.949006172263,-6278.294552055485,463.6840858682195,-209.25129845500962,7.879651851719414,-8.589135921428957,6.817128595179227,3.753507749747524,9.861613786992297,-11.495882754936538,-3.044135737318206,5.139000123689595,1.2109762412374807,1.6227210198311701,-0.5062864433223733,0.9525717422023177,7.380027030106886,2.8564650327602794,-2.003752663137306,-2.685418481643106,5.694409421320238,0.07764487600459535,-1.1631807014252027,1.772294955288913,-0.44114022497098637,0.9198180674863174,-1.977728756828282,0.05938796144375847,-1.1625866169473684,1.867947494105512,1.140602966315933,0.6460455563723609,0.5577313940292142,-0.07979122399755027,-1.5615760305174764,-1.2617989550140405,-1.1848984973785472,-0.8154916310529723,0.6075377999854498,-0.6692426352797896,-0.9666322837931942,-0.8992959312476505,0.8400477224826338,2.683970357243862,-1.6760128586991099,-0.6305926859546398,1.4583802930179963,-1.806004058843014,2.01866917815222,0.7615853260726858,-1.3488434754727,-2.252533906714213,-0.380538597465215,0.3534180693454259,-0.12563558167526376,0.021591966222820332,-0.6609593090838184,-0.5156939295840859,1.4193503449747125,-0.8571105906648303,0.16917054268699788,0.6741639467826138,0.08248575255123548,-0.4803266748455025,0.31298408243772213,-1.1871026124118305,3.324814232,2.847599561,3.086206897
