fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,CIHigh,CILow,MOS
-96471.0017422917,20285.01670098969,-25410.00676565011,-7633.307763182752,-24941.31804778977,12721.709091305533,8548.16992003195,-301.501252837459,-210.28209548005978,42.33793566803264,-2.370388717333696,5.430859642265361,-0.3644762187032503,-0.8000090436847798,3.688072920426385,7.7288018877670375,1.4801301833050167,15.02803857006931,-0.9939014418424733,9.482739325587046,-23.996270264555527,4.901344327659746,-16.45110878775944,-7.032567826115618,-4.145897734337984,5.969337475868226,5.313060796285252,1.4083178586949574,-3.0342247457962963,2.407534407162314,8.099097492686884,0.14695674970300077,0.4694254417563012,-4.656155402414331,5.794130694660015,5.084001401833447,4.361626864421032,-2.004235220406789,1.4395536889068796,-3.3008634652525637,0.7446060805414608,3.361998467653472,6.574766437044944,1.0309710893114206,-1.1044154519559277,2.57557738180792,-4.278948354238307,0.8454141678949803,3.7141524134709356,-0.779803549769629,3.9378238899442524,-0.6163290472201653,-2.1383439728598796,5.618447209687418,2.588996743709556,-3.9784873697835494,1.6894738977333819,-2.4100211281309214,2.012457925135061,1.6582114125967355,2.8311355801246676,0.39024794764666937,-0.05103433644815815,-1.776160652717125,0.35666116946937654,-1.6525752219479939,-1.1289648521423985,-0.2601792628913384,1.0460780517614745,-0.7195740555458557,0.9607240499585965,-1.6013219209647482,-0.3053774496912513,-0.42687175735175165,-2.426768884369018,1.4801213625885286,-0.22354006801019227,-0.25361137309050136,1.4707320337507022,-0.40783280213698386,0.4139142044263316,0.03566594972996707,-0.19380862989255845,0.5638263897884964,-1.0060488696275667,0.7722121993171365,0.0960533096422194,0.3266354733443307,0.2219328915516023,-0.8770166116867318,0.04520745251004717,0.338998231987342,-0.30201713247610745,-0.47210763707420006,-0.34428498566902727,0.3889564546316001,-0.3440775306375168,0.13473817583878486,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107782,1825.2229904363444,1789.7435154970713,-1099.5449269987405,938.6065054827028,-11692.763481911306,374.42029588722016,-13.665976903420564,-20.57704961975514,3.5485003063945433,5.221299620561037,-2.250808035386496,8.796475244014024,-10.588667031036744,-9.526729473435767,10.432984787974396,4.432457239159756,-6.258055143800399,-4.426203791580719,1.1904635083917605,14.891150521859823,3.23371989944286,-2.862012523524346,1.9922862963935497,2.3918539488709554,-1.689207135536081,0.0890954180118957,0.6726207206238247,-4.593137491328061,2.9570533810470447,-0.6480123081441975,-1.2260176887402738,4.61503289801798,2.199766546149012,2.3313953801942287,-1.2718237984828824,-1.8501164009705173,-1.645325036503259,0.7790553326043718,-0.7113398421086341,-2.771171680553231,-3.353517806152691,2.7458290961803606,2.142227190662651,-0.9669162880970197,0.29892566342259097,4.391633501335186,-2.788712771016166,-1.9130425699006357,1.4786503276167982,5.901467145716859,-0.4736025552128104,-0.5396143671169277,7.714247873586056,3.8228255376190607,3.4244200778429787,2.208894308536327,-3.066478997934722,2.7403875602175902,-0.6802787112461302,-1.3067331586651127,-0.7507106035530877,1.980173327564044,0.5591436881715585,-0.9521887018196651,-0.04656756940764144,-1.5428069528343649,-0.728011230894428,-3.5038473501511467,-0.236251348249238,-1.4961610910491214,-0.26352055643455224,-0.2929823936318409,1.5031650156144893,-0.8179970917882539,0.19372149290225565,0.7703247225657306,0.8895457526128836,-1.481933313793852,0.847603235187546,-1.2157469676207555,0.6471262995719466,-0.09322976975258107,0.2357015175696624,-0.4297369423434607,0.061184262653800496,1.0360808745886831,-0.1981847468504975,0.12271236861683389,0.11196332532777253,-0.335770551178976,-0.19669284197126846,-0.13586035984604897,-0.5891099093947738,-0.2824928017971412,0.3238514444997761,-0.10865673781971542,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099377,-9573.809645649535,-2705.9911674568966,-2616.5488342041986,-10197.113459986158,-17831.151732468017,72.02086521427172,131.79221857194497,27.667315997880344,-32.72128732094871,-16.276635599543432,1.4223694251897925,10.42874295465425,-8.633628468832283,-2.1027410898179286,1.8341471624493773,2.1270773185617404,-2.3154080712880587,1.6888534199221805,-3.608801443115442,-1.6306887029629396,-5.139481624466565,5.134421499021616,-0.5070598016289833,1.3906893477124045,0.017945616247354853,2.3819784451948824,0.05441764346330413,2.460128577120224,0.45107593509573535,0.1632932684506951,1.2188917631149743,-2.320272686866518,-0.8881172515134903,-0.13470816033483052,-2.408287565236911,0.21625814636288448,0.44874545362468354,-1.1732740086822413,1.2947887002137026,-0.2574344366414877,0.2882199078354889,1.0021662086030876,0.6321933527980359,1.1515380323952618,0.23365229472319798,-0.2767692855522622,0.8832364654107466,1.1261643677027542,-0.5528862966112916,0.1354907209108622,0.3529174611746857,-1.738160545152358,0.579350376999732,-0.15650830919964528,1.3588306639871486,0.8197271818363294,-1.8521449283541467,0.3485499416238347,-0.3816345831385985,-0.04318628303536795,-1.4260479989217356,-0.2317089399240983,-0.06784836961620894,-0.5352061844474333,0.1869121551260555,0.6710980919790609,-0.0571262948229512,-0.22237326303792276,-0.3841693970462505,0.2683487802219914,-0.13057063190617,-0.012661612859140197,-0.43552436962170615,0.6472897064979486,0.3159481703939401,-0.05739392459602923,-0.3451014752228602,0.07370843256547865,-0.18519698850733612,-0.19322739726897825,0.2868096850521175,0.12335435611571724,0.24179978256303272,0.23582334201730026,0.034490515477245506,0.08035441298494453,0.011585058999320674,0.2531338218715873,0.1471171244976705,0.26376923411267483,-0.16168236898099392,-0.30267077374337,0.491067929004896,0.13096935920663164,-0.10477937629335554,0.11852122397816238,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425032,-35785.1632219213,-7061.4555554441,-687.2164349687573,2388.2254225573365,12668.32936601521,-274.95640628668116,-20.814828107883173,-35.92463623097019,14.69237187028804,1.2317877679273848,13.32066817764625,-6.321199397406118,-3.185742967242594,7.218843690133649,1.8191010837057515,-1.1274670875538804,1.3977065836189735,3.8490419030608822,0.725764909237688,-4.656814530687331,-1.9173054976343356,-1.1916863955166386,1.9510900808219538,-2.6483694571883567,0.2816296121837736,1.1817040180433724,-2.2925760611783734,-1.9099505225970286,-1.161464363808752,-2.1956508860893216,2.1761665040566833,1.7605651887949987,1.491912844721915,0.16996256215054806,-0.3074446878333207,3.2820222100506204,-0.09636601873503696,-0.8619394670859879,-0.019423093972036228,1.743628371687051,0.626443760109051,1.7051576764164214,1.8054707399874617,0.06884620365085611,2.077282863410093,-0.6699526735948366,-0.11831312482286899,-1.9856996376891844,-0.7436936138332314,-0.8284987424417213,0.2489960166530129,-0.429346538574931,-1.1408905015181898,0.9441079633377918,0.5738620930911272,-1.1422485893218544,-0.6156353502337327,-0.0383757264762106,0.08634234838327413,-0.2540811594760289,0.9845058392288181,-0.20974651795705945,0.7869116941157237,-0.10842600123799091,0.04651876437559547,0.4531084649075125,-0.7482344456786646,-0.5326652053348172,0.23470337062712232,-0.936931499309505,0.10107724559722556,-0.5288514211334462,-0.20061294131316754,-0.8522958048047548,-0.0548138436639813,0.08957212774475935,0.11987982597581331,-0.4096540176821255,0.30692354195809574,-0.06316382912167227,-0.7777889311981306,-0.9688591801334726,-0.2116103885425536,0.07317126565664646,-0.4231815574647475,0.3393039995186593,-0.37699021303950925,0.5975742421015958,-0.4383678269831602,-0.0856986150404611,-0.6635975753328172,0.2777750251907933,-0.37266313468982143,0.15898075147125842,0.25416610872801826,0.09117336798097465,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858179,-21798.10038505524,-6011.289906150062,-4101.712284666212,-12190.47577045522,-26349.654996957423,-117.94943480036325,134.23409769490306,7.278243135789788,-27.485834089846154,-24.157693222414068,10.22955251131089,16.65309451413953,-12.681794688978327,4.56391136284768,4.1531994664887195,4.572745413316754,-3.0627865534187153,-0.649032466783809,-3.728604378691771,-5.615166498211018,-8.345625632293219,5.4250345898381775,1.7129634848234325,2.399378531642891,-0.6832481043223602,4.392605864447284,0.22621691223398135,3.6484096853113335,-0.46662738426945544,0.804015650520061,0.8742266544702946,-1.1514054045702924,-2.3649190363749506,1.6481131919120515,-4.72510415041353,2.208394038069721,-0.9110886500312605,-2.5956703810428574,4.11316469875431,1.5991375252501954,0.05027370372929693,1.546615333948971,1.7410245793385617,2.4353853082898316,-1.1914752108320952,-2.3637990712569694,1.6876344099112606,-1.1549293449330924,-1.0056439064338336,0.4489229892031922,-2.032914672267445,3.027389725223341,-0.02836662611488797,-1.5585730840018026,0.241730161163739,-0.21419743616076908,-0.9804721524982433,-0.33460180064138373,-0.6375530638541277,-1.8779792944666476,-1.742991616994005,-1.5451994276586853,-0.4448084235588337,-1.4632535311625894,0.8334856126346513,0.692820734559865,-0.5481064865229014,-0.09466565724713633,-0.22866038172677805,-0.0914177773414301,-0.1478689122117697,-0.5507193047683117,-0.1398916388068498,0.24698561191610258,0.41556844682171573,0.5344287854998876,0.011669040459227795,0.6633982117992167,-0.18518422501320522,-0.1780070667892133,-0.0035181967831725883,-0.32841609549985784,0.5212918606472602,0.5067613357910449,-0.07670409366449066,0.3288959268815975,-0.13369208816012101,0.9894773395872487,0.14453093247497076,0.020780521087430746,-0.3855080180623245,-0.7011583878194034,0.22091273297777964,-0.05607868410916348,-0.13863323747960427,0.09381510910294837,4.804087,4.368326794,4.586206897
-155985.7936099919,-27251.663447120645,15728.837560403295,5074.2021095154505,-138.71971717670434,48.81993661479495,-6853.8082601130145,461.36743040604546,-156.27617828760324,-1.697439186528237,-19.257780576323015,8.57307628488829,-8.890034876977413,1.8454905503638837,-0.7011063555949314,-10.293317312294397,-1.0176650482381289,-0.33123441582035107,-0.10173532396370576,1.3818761257227452,-2.1767890563446355,6.883968024353721,2.0886409718856056,0.6703744970271542,-2.599904099256821,-0.788603651094937,-1.1115741697767458,-1.0278024942969088,2.201962202857252,-0.27834315590622916,2.416477117618553,-0.41079247798339247,-1.506227456994424,-2.14212899886239,0.6911415705914473,-1.0438786190670446,0.3276807081634895,-1.5116721497588206,0.5487611266963932,0.07449676971823767,0.6296472873248203,-0.7583021218212103,0.23563940134269856,0.6123382860672347,-2.360974030721653,-0.1276361565140156,-1.662380356836627,-0.6082688748926215,1.8068538736592974,1.061183199363635,0.21554003137154676,0.13460170325226556,-1.707841947579102,0.7135683396941113,-0.12677179229865548,-1.276552138959286,-0.20357700678238583,-1.5341030724335538,-0.40827792467332674,-1.4815916349835825,-0.9276387705514585,-0.6741212199091913,-0.0837588478992275,-0.7640082388991755,0.5745153131055358,-0.9139495364671736,-0.02992620645170952,0.3350665845426817,-0.5997155103705328,-0.26175100336429497,-0.3961147268725641,-0.03631714949982089,-0.20795056596240075,-0.4302032192278391,0.3217229489194791,0.9473807590646662,0.23195248254600911,0.01880523479580249,-0.07184357581970711,0.4230592327945807,-0.018950007895651128,0.07220805372201734,-0.39159896240055975,0.2898587416208783,-0.15177516208512576,0.4383909870684892,-0.26353248840443466,-0.5381896221392897,-0.03717578129402358,-0.3017749469967958,0.39641586004021956,-0.05594922834764075,0.08122934356783139,0.00497579269345679,0.1429538037836492,-0.35245394003639985,-0.05882767869199029,0.038480697397521656,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.303415437647,3720.2476929080394,-11071.459571656334,-1125.2699902355603,-40598.87201190722,4146.316027632595,402.2112499355243,-224.2767646205859,-71.25589113139596,-35.79793449419587,-22.76980200025,-17.92398845713581,-7.452555343406576,12.188556057799051,4.556204589775907,-2.071457376798893,3.702320465299503,0.18014173110437665,2.853388651568352,-10.462605922292585,-3.245035951673309,-18.03081414603997,11.160711482398192,5.975418486972264,2.6191507349737124,1.5440405075351677,4.9431185196655045,-3.071010336332349,-3.756552056972723,1.3152888626027408,1.8056473499001306,-0.11025352701899213,0.6747099587462536,4.5877913060239,0.9550931111980876,-0.11116181369820692,14.301263877323377,1.5016316329912347,-1.2378355256347737,-0.9260087273388888,-5.91105882633722,2.6103573717273663,-1.5066305222148981,-1.3075320938793118,9.491634732115555,3.2327863294106542,-4.214251954380523,5.399556013131268,-3.905784486503472,0.7652774470202708,-1.3552508819626672,-2.821485109443476,-3.76317441123962,-1.850394139162425,3.9475346018728827,-0.7486318370445765,3.0676951743453147,4.692521405651141,-1.0081384872605177,3.0390418994291015,-0.3163905728186837,-0.19180656238323532,-1.2858082052888165,0.795960556378401,1.095027258245846,-2.0348484158013624,-2.372032264714508,-0.3497331308781473,1.0368556104880875,-1.0121183052085614,0.7699350478610409,-0.7486732597582041,0.5806394034865205,-1.0660035027355519,-1.5717918178942873,-1.0978075923667907,1.1796422173639927,0.925371901380554,-0.5680556224292308,-0.886482905196922,0.10870186518170989,0.2670338801583976,0.6369998387933983,-0.7128296648687134,0.4987384859436339,-0.35287919047671534,1.0072034215086243,-0.0529701521437391,-0.22892089812071675,0.21671675487464498,-0.24546024425372115,0.3883208837970867,-0.11323231071115604,0.055348487282434605,-0.5483006013895374,0.45312970995111923,-0.09081348554425295,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615581,-15281.928159228652,-2096.7924674018705,-1328.3044122466415,2581.847779639415,-6092.918508220918,-531.169849163124,-245.04798987660698,9.499050757752359,-25.10961904890845,10.451269751172862,4.44136486697511,5.4686614644013005,-12.537192578880761,2.088051223713077,0.8830053198996209,-1.0913346131470856,3.465940659674915,3.222911569535544,3.5861482154153776,3.93993889702457,3.8732270786147267,-3.056650981196598,0.8017529078065455,4.232157694273857,0.700981822168579,-0.44424875722541474,1.6785208941855967,-1.5030490882094767,0.04865841365686328,-2.7616224021986997,1.5773710059994057,0.38530381605845077,1.5644765607729452,-1.2462170412502451,-0.2102985736409525,2.7192280233717963,-0.15493203439104458,1.064762540592518,-0.7718960829968271,0.9702898259256411,0.20160767031148535,0.4030573429735328,0.5192168206028178,0.4736931865398233,0.5152738247033267,0.13363193987631955,0.6044709759412135,0.005028044669764766,-0.7926142958482667,1.1921969515777147,0.44658030831054796,-0.5525169014565376,0.010980931025072535,-0.03317861192072747,0.19762359618307918,0.05177076128184375,-0.5189509515251022,-0.3986616313882077,-0.31539623430979885,0.7134924072570521,-0.14318602689776225,0.6628058025998192,0.07968792808079089,-0.35712930872618914,-0.4054429594549327,0.07352951164581707,-0.1494657263125501,0.25126671098286907,-0.39710605926213965,0.6725880000844368,0.38526494762614516,0.28349243323729245,0.12884421602383173,0.7875280897922717,-0.04452733820076983,-0.5606086262583022,0.07191002557182878,-0.23212277843944656,-0.2260450362353368,-0.2563117545861227,0.717747983559829,0.3123819794405612,0.3712049823247671,0.21030179389019946,0.07668082911764611,0.20642330695651576,0.23435535233008886,-0.3799339909960499,-0.12973412694489855,0.34739846826693577,0.44542205404550905,0.07134130271883415,0.01001917042978639,0.20522443664155215,-0.0016507246066969636,0.16075092293243998,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952713,-11133.250748088798,-2744.842320343754,37080.50173401897,-19604.606893619057,14047.28094094062,-419.8202340981147,535.5186392545462,-43.304578241299836,13.78165081729885,-18.946614006559937,-43.86425143721412,12.738761242849112,-5.522392039829439,22.936551534747935,-7.377522040113252,-29.941878464742953,-22.869023250403448,-7.15943880444626,1.6607992208977804,31.740474650628244,-1.0483562100635508,-27.01453986188756,35.149819688045106,-7.409813742568073,-28.31410848410913,12.421433447833518,33.191583354197725,18.26746495784521,15.21066037382597,-14.819539611766604,-24.99952565121704,9.096357042931292,3.5356217441622113,-10.083973618190646,4.270442386856733,-18.07009282566222,13.787821264886297,-7.845512577600928,19.916190239156094,-0.6296693423308273,10.103845082361865,-1.4092115697546375,-0.04826860401099311,0.031146030061986935,-1.8288544974909793,0.8169975049066781,-1.8734619069922063,-4.309875552830763,3.341564141081964,3.5835328811546217,-0.41612986523377316,-0.9192047991892648,0.7941862338700697,-1.1517825385488298,0.5246828077098914,1.0406938381447537,-0.5818397227972701,-0.2599733190470905,0.8314967769139695,0.02142237975489217,-0.053699270275873116,-0.7736945011782277,0.10996693129172808,0.5370303688294503,-0.6332366834284493,0.9269940643341325,0.2173290115277154,0.7092933764370386,-0.13881435029114175,-0.005302047018742645,0.04855019238890622,0.4114624434546669,0.28598928651452743,0.03744883898821051,-0.046203203392239475,0.047402415192276316,-0.06644653639971336,-0.19221182756850022,-0.026416300669494207,0.01399739771222734,0.1146399260810464,0.11845034779460403,0.032636772140993815,0.015908943184885276,-0.12550766697199467,-0.059951896071572974,-0.10730615370862864,-0.04716454310714308,-0.10071743575194965,0.06228701223059658,-0.08811149480065927,0.11574024882083425,0.1247356202124682,0.0023770437743663646,0.07654141884293235,-0.020609390253808074,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403431,-15229.401396700967,-2091.688888173664,-1344.18014539216,2533.949006172222,-6278.294552055548,463.68408586254793,-209.25129844897953,7.879651852125847,-8.589135922792314,6.8171285968468665,3.7535077511654666,9.861613791648514,-11.495882802145342,-3.044135690320831,5.139000127202845,1.2109762358108909,1.6227210212902596,-0.5062864437775018,0.952571749904303,7.3800270388068485,2.856465036401293,-2.0037526659647913,-2.685418485747401,5.694409301347709,0.07764487615838023,-1.1631807041599511,1.7722949595052564,-0.44114021779422885,0.9198180701949086,-1.9777287631079452,0.05938796165658382,-1.1625866214229856,1.8679475024768193,1.140602971917312,0.6460455599228827,0.5577313972875398,-0.07979122458786798,-1.5615760440141044,-1.2617989672183327,-1.1848985095891713,-0.81549157258936,0.6075378084987257,-0.6692426449806544,-0.9666322997335303,-0.8992959471665148,0.8400478443955804,2.6839704175905563,-1.6760125871892786,-0.6305927063232494,1.458379983808679,-1.8060046603957138,2.018669279832584,0.7615856398328406,-1.3488435574009967,-2.252534065610784,-0.3805386280897744,0.3534180971450661,-0.12563559375173264,0.021591969783247213,-0.6609593889514075,-0.515693997136619,1.4193505729803844,-0.8571107359620456,0.16916969256369901,0.674164084702739,0.08248577199096845,-0.48032679637677567,0.31298416736380935,-1.1871029593116875,-0.43418358171003957,0.34806857573646505,0.715923892976397,0.3018561610820181,0.22547191468399938,-1.2370590079140447,-0.2911342290446106,0.020243522959964778,-0.4582304671959213,0.45448240450279614,0.21017348217785356,0.5675517180903289,-0.3445713573612521,-0.5615469389775098,0.5239369089780654,1.1539713804039915,-0.33455252407097325,0.4095874990644904,0.4479028303501618,0.22235126968696242,0.07730875235350049,-0.26062773560682867,0.5724340977103872,0.021640686409352936,0.462138238287108,-0.010660387299432772,-0.8234754906620378,3.324814232,2.847599561,3.086206897
