fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,CIHigh,CILow,MOS
-133621.5185555004,-15741.948813769064,-886.0939702987988,1253.6319354801467,-472.51593519239134,1375.416490871326,-2469.263725595994,-478.2506153040002,22.3601070763109,-9.532912866961695,26.421878571613977,13.603956694797015,-3.6819617459137572,-1.9349469957377956,-7.034788147113853,-0.8368391625280787,3.0748206305290195,-4.474524656743525,-1.2227722945867576,-0.9383599374702893,4.4401029582460225,7.110296385931465,5.032051765294691,-11.547323437784598,5.915175173589876,3.574117983,3.046571672,3.310344828
-209904.49442154256,-10536.717689978559,18576.197263963797,5627.1197605265925,-800.2962380505061,-481.8218730203375,-16443.37187430348,-690.3004934103332,-252.69908017308995,-9.160485267956298,-29.135327269144394,16.852588258800367,-7.455327366707018,3.8356658874123766,-9.03953767830955,-0.2221755070716579,-8.121746484661013,-2.0033203236743815,0.8585298512641667,3.7381980168842674,1.2866027581792987,4.622660100858439,1.8585081996644341,-1.6482574958692795,4.761993026183549,3.16710629,2.73289371,2.95
99683.43760109121,-42300.423726822424,14245.53303139633,60981.895871616056,21091.36779595799,-2400.0642295568946,19193.186418993333,-181.43319893589492,86.29455635567642,102.26950382328789,-51.310039801232385,114.28897738257324,50.373306820977014,62.589482241031526,42.743090715459815,85.96701389821416,64.5947977449799,66.17292621590566,27.12331572013688,-53.968723378249834,15.770123965928068,11.715376223232873,-17.375001506132538,17.89864155345989,8.617723324979163,2.241733096,1.758266904,2.0
593669.3936262798,38771.4842323,-18411.51396321782,51530.72433377834,15567.617637467807,-11453.930146870436,-18307.428344635788,13.285176311088222,67.04207559180837,15.92249098965377,9.820093933750533,34.65133389439859,-0.21289099277027243,-12.95553316596777,-13.766890483895642,-4.368874095363497,-8.42327422749972,6.210570523683267,17.07117638435201,3.5538407102242533,-40.06170475404738,-2.000912850020404,11.946596591108595,-2.12091631392707,1.6934315298056142,2.156586714,1.73996501,1.948275862
-163371.8021396242,21798.278434605567,-32194.503462540124,-5952.868097631363,-1586.605781330865,4125.1380406005765,-871.0962610529361,-451.03342975785415,-224.602169832348,16.9803317951961,-22.735868336628027,7.320283665729183,9.838497249213942,8.302838291349449,-15.385083779065008,3.6283622844649686,3.513620298548287,-0.8087703482068174,5.154070999267842,3.722595219558747,5.9014008276824566,5.200579166235294,4.423668277218584,-4.002350716614673,-0.5963245437748668,3.421011653,2.986395754,3.203703704
386217.6863059458,-37229.05160606602,2618.1994183548404,603.0517451831029,-1103.792426418378,-8133.750324520009,-9036.468176120812,266.738953120102,164.07228524323375,48.07683602983006,14.827340685320372,6.001363086358033,-7.306803360657996,4.872008789454913,-3.7346277704684465,-0.8335883170640459,0.09023057615546796,-4.2983716825312275,-8.091120839939043,-7.776385998846273,-4.570118051406488,2.6114463188053803,-3.9199572508912097,1.5343348103111407,-1.0710978959337887,2.692561138,1.950296004,2.321428571
-88041.57726270014,7414.188617750498,-34175.46558775639,-6403.600322374297,-1151.1998484861067,4006.630758978468,6196.011654332486,-347.72285416349104,-152.87340004187067,21.798758200092422,28.43327926060716,15.627389831462613,8.303504595494188,1.3247317971252404,-12.330249914584314,7.3850131902261875,3.487473791035822,-4.011552870407363,1.6533011895669667,-1.5633641519450345,5.989898058831592,2.4523259078283393,2.4898631607347324,-2.975449366459836,0.8139383260890752,3.94604759,3.313211669,3.62962963
309437.3201853752,89263.16899558512,43007.21173214919,496.28682142553214,-156.343193561284,-19288.127176015994,2063.133315179756,239.13091331251997,-297.39340158253015,-72.48412363279878,-25.290548828666154,150.35766175753227,-19.57949050083191,-37.17824584196815,5.553228437082421,-47.052311356725745,-15.332264605632627,30.500426513685213,51.283470446647506,48.959872840351146,8.526328511697656,-23.593143623952734,-13.816375967374542,28.83080005353897,0.7260505131724082,1.377270849,1.056062484,1.216666667
-180571.3484709124,45568.32806151441,-21891.498100982288,-4222.671994412113,13673.694870388454,-5131.278872553441,-839.6712968923106,468.7272357402076,404.9567115495818,155.1219686352141,-17.288082436652925,15.045685582260203,-7.062483881929078,-4.832654336386401,33.505097178772346,3.574728497982473,-14.518811336554347,-26.504123174762,-3.8252425801844323,-11.876419075597733,28.994256340505306,-5.819757567036908,45.26395986727896,63.4317430674208,22.44049908961861,1.592996662,1.240336671,1.416666667
240152.04350781912,-53137.78629283802,-3295.738328844509,-92.14336902732289,443.1035543545964,-3671.634099581798,8301.207190005754,-393.68194125283514,262.7535847175466,74.35042584624922,18.12330369216209,17.521006253345032,-13.74782149694142,-7.214919787961343,-7.972312519908635,-4.662381915064654,-2.8254658995860216,-9.223951520929793,-4.223206729610489,-0.11602793319968169,6.24231538279826,7.2624548767039725,3.786643315063469,-0.5364323545436457,0.46666571811254887,3.469450144,2.923406999,3.196428571
444428.5558834334,-12702.360080300805,-30147.797834652938,-6991.559326821961,-1915.4145911830515,-5885.68297193601,-1854.810319197638,-635.5127643899756,157.40288054068085,57.12168780439665,-19.386770807184345,-1.6424034612574299,4.303573301386123,-0.1665948074904613,-12.300207775083674,3.241869763859211,0.6979947926768453,-2.0635176388269216,1.050030012306267,6.6514546221669635,3.0059446050677243,0.27726931657596937,-1.770238300682931,1.8850345541882387,0.08678451313714981,4.119839898,3.472752695,3.796296296
52139.93679653559,-9887.385123787393,-35769.55001414469,-7059.316898388014,-690.7202763211967,2377.9619874095542,12627.96680117312,-275.20756701942344,-42.892038177928015,-34.00780154136102,11.943581197696899,0.46056845858235074,12.280958041365633,-7.314585119613415,-3.580648774762886,7.387276922661661,1.4535933360412736,-0.723180741736843,0.8042541589824891,4.153242246706288,0.7726441786315831,-5.217079609422878,-1.7680970786319168,-0.3998156077103103,1.1905715697340107,4.655644914,4.137458535,4.396551724
330019.0874088997,-2390.321083035415,3730.5014304141323,-6352.709710334957,-55747.33795461245,15132.127615672196,7696.058785712249,-419.2541508004491,-204.73227140885155,8.418966781892811,-23.138417076229587,-28.976058459973718,-0.460097792051129,4.137727723645582,21.5608239840999,5.01856450091927,7.132313705648532,-5.022992572855755,10.359531005630792,1.7304468397847674,12.434966052295897,-8.528684916417856,14.976031055258227,-2.911991757589955,4.973036918130646,4.717505416,4.282494584,4.5
11216.352421594614,-23418.286076153145,-19904.383547334786,-3326.8899592737125,-159.75319865798414,1621.3306183993495,10462.343616715747,-295.4767198712403,-51.22027230006537,-36.96047661535676,-7.379816762539009,0.8976387550789325,5.91213965153293,-9.829333300987614,-0.09614552416729931,3.0574870621205448,-1.5617285480436238,-0.4534326141292227,1.0159329656267637,6.597491755751936,-1.126942880830459,-4.763418620560594,-0.8183731160016194,-0.1567681117724753,0.9528582631879913,4.364099225,3.778757918,4.071428571
9555.796908238919,-23600.72480268764,-19966.81886802447,-3333.9196351852343,-142.0798576609989,1671.2436655699273,10658.285895667072,-293.3106317956596,17.40438467367588,-43.295021049763385,-8.062355108414254,2.5863365013796695,6.584745716549055,-9.359132389501816,0.40085777417104457,1.905522845210151,-2.733999298437512,-1.7899023270193553,-0.5873728240781938,5.165550935869201,-1.8378123657795429,-2.9700974459499063,0.27686752361697864,-2.553501460147326,-3.1321346086567172,3.431346944,2.747224484,3.089285714
