fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989632,-25410.00676565017,-7633.30776318273,-24941.318047789675,12721.709091305584,8548.169920031976,-301.50125284390543,-210.2820954857849,42.337935661386105,-2.370388716083638,5.430859673458243,-0.3644762182347538,-0.800009042393177,3.6880729005931565,7.7288019960239875,1.480130179875165,15.028038609595297,-0.9939014326559221,9.482739237174036,-23.99627017965315,4.901344307829039,-16.451108715470408,-7.032567724239248,-4.145897756005583,5.969337577528387,5.313060761977192,1.408317824539929,-3.0342247209821256,2.4075344300968307,8.099097574276765,0.14695674809733406,0.46942543598129405,-4.65615534172096,5.794130605259237,5.08400200065792,4.36162678236999,-2.004235180065309,1.4395536529718902,-3.300863367545138,0.7446061052763683,3.36199834795394,6.574766159310408,1.030971039541109,-1.1044153968733477,2.5755772353944226,-4.278948093186466,0.8454141142116656,3.7141538474910853,-0.7798036232739844,3.9378243194768574,-0.6163291231416756,-2.1383436598245247,5.618446229593527,2.5889962748955377,-3.9784865531787026,1.6894734880735611,-2.410020474581969,2.012457379614031,1.658210865776797,2.831134575281911,0.39024778507980185,-0.05103431352210303,-1.7761596709033034,0.3566609609822079,-1.6525827511036377,-1.1289640596722734,-0.2601807584541938,1.046077127322628,-0.7195789876017405,0.9607230863109598,-1.6013346151868573,-0.30537709379957234,-0.42687566482722733,-2.426765613510037,1.4801191756358485,-0.2235397037669676,-0.2536109094882481,1.4707293087706226,-0.4078320266986994,0.4139133356035862,0.03566652683873962,-0.19380815201794502,0.5638249253063251,-1.0060460066264982,0.7722099021666283,0.09605295148864854,0.3266341300074543,0.22193974625966686,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107818,1825.2229904363426,1789.7435154970658,-1099.5449269987444,938.6065054827055,-11692.763481911357,374.42029589522065,-13.665976903790838,-20.57704961652381,3.5485003045260206,5.221299650569955,-2.2508080325023188,8.796475229888406,-10.588666974157205,-9.526729607034614,10.432984763626312,4.432457250759667,-6.258055086104822,-4.42620375036409,1.1904635042338623,14.891150461718862,3.233719885272549,-2.8620124820254107,1.9922863068776915,2.3918539895791504,-1.6892071246640996,0.0890954158426938,0.6726207151538044,-4.593137535054099,2.957053410695916,-0.6480123010760298,-1.2260176736740946,4.61503283737241,2.1997665121018533,2.33139565464127,-1.271823774408281,-1.8501163636570848,-1.6453249957363114,0.7790553094793773,-0.7113398657387626,-2.7711715823082805,-3.3535176658626553,2.745828963598566,2.142227083874061,-0.9669162333363178,0.2989256455538616,4.3916332227054005,-2.7887138484120095,-1.913042750935254,1.4786504890737662,5.901467877403315,-0.4736024862672665,-0.5396142754444239,7.714246476125697,3.8228247513737132,3.4244192468615196,2.2088937070840293,-3.0664781627903386,2.740386648072491,-0.680278473995707,-1.3067326145725606,-0.7507102650848538,1.980172231902439,0.5591433593312333,-0.9521930351783778,-0.04656753379513224,-1.5428158215559105,-0.7280105949197502,-3.5038713391058365,-0.23625113849025195,-1.4961729426309722,-0.26352024571517335,-0.2929850581298139,1.503163004675117,-0.8179958899609291,0.19372118045110545,0.770323350794545,0.8895440891094789,-1.4819304835390221,0.8476014619949884,-1.2157666354631556,0.6471247032039869,-0.09322952603440195,0.23570084570676175,-0.4297356612493,0.06118403501791868,1.0360765886233647,-0.19819087097474394,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099294,-9573.809645649557,-2705.9911674568903,-2616.5488342041904,-10197.113459986202,-17831.151732468097,72.02086521580905,131.79221857553122,27.667315993535773,-32.72128730370328,-16.276635693115796,1.42236942336711,10.42874293790388,-8.633628422439742,-2.1027411192882823,1.8341471581754507,2.1270773242057786,-2.3154080499449843,1.6888534042205046,-3.608801430414753,-1.6306886963542087,-5.139481601909793,5.134421424568239,-0.507059804305647,1.3906893714465292,0.017945616172363725,2.381978387353452,0.05441764299015596,2.46012860055799,0.4510759397317892,0.16329326667086452,1.2188917481318529,-2.320272656462499,-0.8881172377194364,-0.13470817612067298,-2.408287519444799,0.21625814191862444,0.4487454425181023,-1.173273973981306,1.294788743246535,-0.25743442737701994,0.2882198959864441,1.002166160302069,0.6321933211927371,1.1515379672009745,0.23365228013141204,-0.27676926791950146,0.8832368069865483,1.126164474223152,-0.5528863563610303,0.13549073760454577,0.3529174089003949,-1.7381602438802302,0.5793502721963134,-0.15650827729380282,1.3588303351987137,0.8197269553525465,-1.852144421263515,0.34854982574201104,-0.3816344461964019,-0.04318626488640855,-1.4260473561073577,-0.23170881275328137,-0.06784832972110616,-0.5352086229804295,0.18691202374901042,0.671101949832311,-0.05712624376636912,-0.22237478520778492,-0.384169011158706,0.26835090436386744,-0.13057047833724691,-0.012661731648490573,-0.435523796303064,0.6472887668142937,0.3159476607186123,-0.05739382429759724,-0.3451008317776522,0.07370829221417319,-0.18519660035840704,-0.19323052323131076,0.286808977723726,0.12335403708527956,0.24179909389540505,0.23582264012791074,0.034490386690839564,0.08035408031712683,0.011585417452923921,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425003,-35785.16322192138,-7061.455555444082,-687.2164349687118,2388.2254225573442,12668.32936601526,-274.9564062925561,-20.81482810844913,-35.92463622532275,14.69237186254499,1.231787775006564,13.320668160581421,-6.32119938725325,-3.185742950132275,7.218843791341007,1.819101079456848,-1.1274670905444963,1.3977065707371565,3.849041867159895,0.7257649067265657,-4.656814511895726,-1.917305489153995,-1.191686378205879,1.9510900910613365,-2.6483695023429634,0.28162961034023354,1.1817039893287875,-2.292576042420466,-1.9099505407965485,-1.161464375544585,-2.1956508621331388,2.1761664772835783,1.7605651657218653,1.491912821605836,0.1699625820777566,-0.30744468213869525,3.2820221439057113,-0.09636601636649189,-0.8619394413781214,-0.019423094640111084,1.7436283097759253,0.6264437336923036,1.7051575940762622,1.8054706499909086,0.06884619965758909,2.0772827370372986,-0.6699526311281581,-0.11831317065346036,-1.9856998256829095,-0.7436936954533448,-0.8284988451144946,0.24899598040499843,-0.42934646406015625,-1.1408902949896325,0.9441077702581993,0.5738619537513014,-1.1422482833090792,-0.6156351782879708,-0.03837571420522578,0.08634231675605326,-0.25408105376310086,0.9845053954454436,-0.2097463997786214,0.7869112332443746,-0.10842649352012057,0.04651873334129305,0.453111070051073,-0.7482337880645388,-0.532668851888495,0.23470312954353548,-0.9369389235968595,0.10107712559544556,-0.5288562444343708,-0.2006126450630927,-0.8522945821265983,-0.05481375504064464,0.08957196864838639,0.11987960110284218,-0.40965323432435075,0.3069228987642695,-0.06316485106884849,-0.7777870128245689,-0.9688566658893745,-0.21160978176012205,0.07317104674055963,-0.4231799768932427,0.33930259288877473,-0.3770018639522756,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858139,-21798.10038505532,-6011.289906150038,-4101.7122846662105,-12190.47577045525,-26349.65499695754,-117.94943480288305,134.234097698559,7.278243134640205,-27.485834075358365,-24.157693361297497,10.229552498205821,16.653094487393414,-12.681794620844489,4.56391142684117,4.153199456793581,4.572745425335292,-3.0627865251879296,-0.6490324607163275,-3.7286043653619076,-5.615166475527398,-8.345625595472859,5.42503451127318,1.7129634938024807,2.399378572520369,-0.6832480999325337,4.392605757736105,0.22621691039906727,3.648409720012077,-0.46662738905774026,0.804015641746517,0.8742266437156159,-1.1514053893185001,-2.364918999944527,1.648113385842194,-4.725104061031366,2.2083939935383503,-0.9110886274226861,-2.5956703038180695,4.113164835328447,1.59913746848169,0.05027370165456689,1.5466152592593378,1.7410244925613114,2.435385169854544,-1.1914751380864372,-2.363798921368429,1.6876350614785933,-1.1549294542512236,-1.0056440169834395,0.44892304497052676,-2.0329143753737484,3.027389201841821,-0.02836662081091856,-1.5585727657339652,0.24173010282279203,-0.21419738125615267,-0.980471880952512,-0.3346016899938558,-0.6375528378756272,-1.8779785116691943,-1.7429908312661877,-1.5451985699027486,-0.4448081626114952,-1.4632601945931751,0.8334850318854949,0.6928247174380214,-0.5481060027106182,-0.09466630433012545,-0.22866015417855975,-0.09141850390180341,-0.14786873812381712,-0.5507243293604953,-0.1398914499747072,0.2469852494422266,0.41556777694286035,0.5344278299739684,0.011669022159022862,0.6633969434583262,-0.1851838373781511,-0.17800994647886928,-0.003518188549213676,-0.3284152411587575,0.5212903764813477,0.5067598264101899,-0.07670380723793976,0.3288945610579076,-0.1336962179663091,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120565,15728.83756040333,5074.202109515433,-138.7197171767039,48.81993661480395,-6853.808260113056,461.3674304159052,-156.27617829185849,-1.6974391862624423,-19.257780566172787,8.57307633417949,-8.890034865588612,1.8454905473989676,-0.701106351823693,-10.293317456600839,-1.01766504586491,-0.33123441668755943,-0.10173532302819029,1.3818761128532984,-2.1767890485308192,6.883967996582002,2.0886409627362745,0.6703744873295027,-2.5999041129019296,-0.7886036645196647,-1.111574162598771,-1.0278024693367744,2.2019621848533513,-0.2783431585393825,2.416477141869024,-0.41079247350047,-1.5062274384641312,-2.142128970636045,0.6911415599025227,-1.0438787420264288,0.327680701867027,-1.5116721192486748,0.5487611131066757,0.07449676757826985,0.6296473082254255,-0.758302094935464,0.23563939160352326,0.6123382565182679,-2.3609739129510636,-0.12763614929670944,-1.6623802555832428,-0.6082688363194156,1.8068545714771886,1.061183299825694,0.21554005492966433,0.1346017198934311,-1.7078416987596825,0.7135682171042957,-0.12677176943732732,-1.276551877599979,-0.20357695716098423,-1.5341026607809078,-0.4082778070647055,-1.4815911439473632,-0.9276384406353749,-0.6741209388752224,-0.08375881015544165,-0.7640078149034105,0.5745149771600148,-0.9139536997673472,-0.029926183265899665,0.33506851065964605,-0.5997149811888622,-0.2617527939110567,-0.3961143322938564,-0.036317438953707044,-0.20795032098441882,-0.4302071438893208,0.32172249786430335,0.9473793934624022,0.23195210889484882,0.018805200799503125,-0.0718434379415082,0.42305842418548756,-0.01894996864412946,0.07220922188232173,-0.3915979969068206,0.28985798779615735,-0.1517747325015601,0.4383896813913601,-0.26353150446993856,-0.5381873955316986,-0.03717693152776141,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437596,3720.2476929080467,-11071.459571656296,-1125.2699902355514,-40598.87201190737,4146.3160276326125,402.211249944117,-224.2767646266961,-71.25589112017774,-35.797934475328404,-22.769802131148897,-17.9239884341741,-7.452555331439346,12.188555992322124,4.556204653691846,-2.0714573719624223,3.7023204751038197,0.18014172943512455,2.8533886250483094,-10.462605885160205,-3.2450359385006333,-18.03081406665882,11.160711320684527,5.975418518264248,2.6191507796434714,1.5440404975933526,4.943118399599487,-3.071010311255128,-3.7565520926967646,1.3152888758576702,1.8056473301996323,-0.1102535256587725,0.6747099498998811,4.587791235211311,0.9550932236347174,-0.11116181179832672,14.301263588959648,1.501631595766088,-1.237835488876562,-0.926008758083241,-5.911058616596114,2.610357262351769,-1.5066304494290574,-1.307532028750197,9.491634193273493,3.23278613205127,-4.21425168698413,5.399558099154084,-3.9057848565276596,0.7652775317494521,-1.355251050335405,-2.821484700482087,-3.763173755691744,-1.850393803582246,3.9475337927671825,-0.7486316566064409,3.067694361448773,4.692520106080991,-1.0081381488379615,3.0390408236517694,-0.3163904408090873,-0.1918064758971319,-1.2858074918602012,0.7959600912096385,1.0950322424468402,-2.0348469896126358,-2.3720459014096837,-0.3497328217651325,1.0368627166584365,-1.0121172875430446,0.7699411553601122,-0.7486723744954609,0.5806446993311662,-1.0660020270574726,-1.5717895675808717,-1.0978058207526733,1.1796401145977002,0.9253701759389086,-0.5680545379077482,-0.8864810526142171,0.10870362382049997,0.2670332217438251,0.6369981807861802,-0.7128276409728789,0.4987370029963417,-0.35287787149173205,1.0071992518198194,-0.05297178725274179,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615545,-15281.928159228686,-2096.792467401863,-1328.3044122466374,2581.847779639428,-6092.918508220945,-531.1698491744736,-245.04798988328014,9.499050756261767,-25.10961903567463,10.451269811261971,4.441364861285043,5.468661455617439,-12.537192511517846,2.0880512529929938,0.8830053178406289,-1.0913346160027066,3.465940627724459,3.2229115394918546,3.5861482026393237,3.9399388811247738,3.873227061512262,-3.056650936926365,0.8017529119927681,4.2321577664184495,0.7009818176614317,-0.4442487464295887,1.6785208804507605,-1.5030491024930581,0.048658414192351306,-2.7616223720647515,1.5773709866012622,0.3853038109652828,1.56447653666281,-1.2462171879753774,-0.21029856962128546,2.719227968523317,-0.15493203051419485,1.0647625088712775,-0.7718961086099744,0.9702897915846973,0.20160766215588066,0.40305732356659735,0.5192167946614221,0.4736931597697161,0.5152737930626875,0.13363193145570124,0.604471209648814,0.005028045063156329,-0.7926143819601733,1.1921970993173672,0.4465802429373028,-0.5525168053171905,0.010980929406413714,-0.033178605542581126,0.19762354870146698,0.05177074546600608,-0.5189508086263966,-0.3986614990911171,-0.31539612128413275,0.7134921099972524,-0.1431859623724453,0.6628054335246376,0.07968788144472916,-0.35713093740643487,-0.40544267585671984,0.07352993401504049,-0.14946559332527298,0.25126843219715184,-0.39710565757375016,0.6725933296129327,0.3852644935235736,0.2834950185383038,0.1288440212400931,0.7875269574877239,-0.04452726624741628,-0.5606076236842232,0.07190989703772624,-0.23212233557913725,-0.2260445630800304,-0.25631590094495255,0.7177462129060346,0.3123811712670838,0.3712039226707357,0.21030116897011708,0.07668054301278139,0.20642245463871706,0.23436259491783315,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999526986,-11133.250748088823,-2744.842320343738,37080.50173401885,-19604.606893619133,14047.280940940685,-419.82023410708626,535.5186392691286,-43.304578234484374,13.781650810034414,-18.946614115483822,-43.86425138101988,12.73876122238959,-5.522392010160322,22.93655185633849,-7.377522022897799,-29.94187854345421,-22.869023039580917,-7.1594387376871325,1.6607992149160398,31.74047452254963,-1.0483562055982805,-27.014539470321548,35.14981987227683,-7.4098138688420665,-28.31410830126304,12.421433146126915,33.19158308289388,18.267465131724673,15.210660526533498,-14.819539450066092,-24.999525343740178,9.096356923411117,3.5356216895335484,-10.083974805519004,4.270442306195545,-18.070092461290276,13.78782092278911,-7.845512344327987,19.91619090051498,-0.6296693202931131,10.103844658148308,-1.409211501754965,-0.048268601568564384,0.031146028293882296,-1.828854386201598,0.816997453087107,-1.873462630552527,-4.309875960966426,3.341564507094326,3.583533325177045,-0.4161298049752835,-0.9192046392718637,0.7941860897121213,-1.1517823025251661,0.5246826808071717,1.0406935559810127,-0.5818395647909879,-0.25997323157587054,0.8314964826083588,0.021422370918734158,-0.05369924606433724,-0.7736940720894206,0.10996686736633365,0.5370328136515659,-0.633236239701658,0.9269993936952039,0.21732882007814747,0.7092982346491257,-0.13881420800207322,-0.005302088621130654,0.04855013515986712,0.411466197535127,0.28598889586154785,0.0374487910132426,-0.04620312910569839,0.04740232999278545,-0.06644641450113432,-0.19221145993902772,-0.026416245266330067,0.013997624165533887,0.11463964336821983,0.11845004013441411,0.032636678719496846,0.015908895805379297,-0.12550719822271914,-0.059951647766451795,-0.10730947053062657,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403395,-15229.401396701001,-2091.6888881736572,-1344.1801453921546,2533.9490061722327,-6278.294552055576,463.68408587245744,-209.251298454676,7.8796518508763915,-8.589135918263377,6.817128636036076,3.753507746357223,9.861613775810925,-11.495882740388744,-3.04413573300815,5.139000115204392,1.2109762389492063,1.6227210063319712,-0.5062864390900883,0.9525717466708751,7.380027009004926,2.8564650239269445,-2.003752636865761,-2.685418499803941,5.694409398352293,0.07764487561929707,-1.1631806759233707,1.7722949450419152,-0.4411402220140097,0.9198180793348059,-1.9777287415294893,0.059387960922330243,-1.1625866060238876,1.8679474735264892,1.1406031061039699,0.6460455474532415,0.5577313861137095,-0.0797912226321066,-1.5615759974224643,-1.2617990091630227,-1.1848984676657313,-0.8154915386364767,0.6075377791023918,-0.6692426115143572,-0.9666322450548523,-0.8992958920142993,0.84004779102408,2.683971453817577,-1.6760127457984728,-0.6305927761586327,1.4583801647536543,-1.8060043965276062,2.0186689297471276,0.7615855011718398,-1.3488432807536752,-2.2525335197138325,-0.3805385240480548,0.3534180009128455,-0.12563555246490637,0.021591960417934625,-0.6609591136824594,-0.5156937646019776,1.4193497874061705,-0.8571102349117132,0.1691704655811035,0.6741636122538688,0.08248624644870985,-0.4803263750902072,0.31298631875722255,-1.1871017712197038,-0.4341870209583856,0.3480681646301141,0.7159304241944547,0.30185574519879527,0.22547159503861836,-1.2370570125196272,-0.2911337081874449,0.020243486794670296,-0.45822959087486026,0.45448145277102797,0.2101768822814574,0.5675503192699417,-0.3445704670459645,-0.5615453365219423,0.5239353468459532,1.1539670697067743,-0.3345511461123111,0.4096001604470323,3.324814232,2.847599561,3.086206897
