fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989625,-25410.00676565013,-7633.307763182733,-24941.318047789802,12721.709091305676,8548.169920031914,-301.50125283820984,-210.2820954854804,42.337935698510385,-2.3703887132784827,5.430859663579657,-0.3644762209401079,-0.8000090395741382,3.6880728993468157,7.72880196233348,1.4801301723113214,15.028038602026408,-0.9939014320853765,9.482739231790356,-23.996269992771577,4.901344264819111,-16.45110855806773,-7.0325677178744606,-4.145897752302128,5.969337503719591,5.313060687510959,1.4083178225920796,-3.034224865399437,2.4075343803354854,8.09909788473639,0.1469567446030955,0.4694254696334251,-4.656155208110961,5.794130409685797,5.084001813582826,4.361626601699773,-2.0042350923403336,1.43955378923496,-3.30086393779268,0.7446061996229109,3.361998090495327,6.574767771205188,1.0309709310893442,-1.1044157175803346,2.575577208449435,-4.278949089212402,0.8454143191495148,3.714153224208711,-0.7798033146752378,3.937823381792101,-0.6163289580438456,-2.1383429900007433,5.618451900169853,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107923,1825.2229904363487,1789.7435154970713,-1099.5449269987453,938.6065054827121,-11692.763481911303,374.4202958881069,-13.66597690376985,-20.57704963450173,3.5485003003359465,5.221299641047945,-2.250808049193595,8.79647519887658,-10.58866697045639,-9.526729565164612,10.432984710349787,4.432457248552654,-6.258055082514688,-4.426203747795594,1.190463495026361,14.891150330595595,3.2337198542535286,-2.8620124794743167,1.9922863049759516,2.391853959936329,-1.689207100900136,0.08909541571031442,0.6726207471302266,-4.593137439782057,2.9570535242486597,-0.6480122856889106,-1.2260177614052161,4.615032705476659,2.19976643810026,2.331395569245587,-1.2718237220427515,-1.8501162825252493,-1.6453251517732992,0.7790554443504584,-0.711339956216778,-2.77117136870076,-3.3535184858634275,2.745828675470981,2.142227705776981,-0.9669162239279718,0.2989257154944648,4.391634287384336,-2.7887133799191206,-1.9130419940708288,1.4786501363547233,5.901466285243334,-0.4736023363562915,-0.5396148253232457,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099414,-9573.809645649511,-2705.991167456889,-2616.548834204202,-10197.11345998627,-17831.15173246801,72.02086521444026,131.79221857530848,27.667316017711,-32.72128726505825,-16.276635663433623,1.4223694339151784,10.428742901138136,-8.633628419424598,-2.1027411100465008,1.834147148806037,2.127077323115301,-2.3154080486160673,1.6888534032192006,-3.6088014023258075,-1.63068868199825,-5.13948155255346,5.134421420064943,-0.5070598038143799,1.3906893541905403,0.017945615900934683,2.381978383894114,0.05441764559757702,2.46012854950964,0.45107595697986774,0.16329326279200054,1.2188918353531952,-2.320272590060936,-0.8881172079621643,-0.1347081712648637,-2.4082874203277087,0.21625813246775755,0.44874548501739653,-1.173274176738505,1.2947889077818806,-0.2574344075870157,0.288219966329871,1.0021660551039926,0.6321935047767808,1.1515379555766447,0.23365233476637112,-0.2767693350851777,0.883236658298078,1.1261640288130224,-0.5528862255064251,0.13549070112633058,0.35291729791315657,-1.738161996385484,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.899265424952,-35785.16322192134,-7061.455555444091,-687.2164349687799,2388.225422557363,12668.329366015205,-274.95640628733236,-20.814828108413657,-35.92463625671211,14.692371845192431,1.2317877727619089,13.320668259362856,-6.3211993649684395,-3.185742949012993,7.218843759625546,1.8191010701706962,-1.127467089962447,1.3977065699323272,3.8490418649410922,0.7257649010301467,-4.65681447088449,-1.9173054707746648,-1.1916863771876023,1.9510900891983007,-2.6483694695076125,0.28162960639365137,1.1817039876285593,-2.2925761514151315,-1.9099505011609585,-1.1614644201146478,-2.195650809996198,2.1761666330158524,1.7605651153404045,1.4919127715458447,0.16996257593124997,-0.30744466937691156,3.2820219999783276,-0.09636602548049404,-0.861939590545655,-0.01942309706692076,1.7436281753747622,0.626443886902754,1.7051574152509936,1.8054711740810705,0.06884619914097283,2.0772832205117053,-0.6699527935877218,-0.11831315064269,-1.9856990402133285,-0.74369351813131,-0.8284986216002278,0.24899590177590283,-0.42934689597766573,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858131,-21798.100385055193,-6011.289906150042,-4101.712284666207,-12190.475770455345,-26349.654996957397,-117.94943480064094,134.23409769833466,7.27824314099967,-27.48583404289884,-24.15769331723906,10.22955257406474,16.653094428682397,-12.681794616405833,4.563911406782495,4.153199435588611,4.572745423080782,-3.0627865234310643,-0.6490324603468696,-3.7286043365189343,-5.615166426079983,-8.345625515391873,5.425034506427072,1.7129634921717227,2.3993785427962404,-0.6832480903215667,4.3926057513726375,0.22621692116277295,3.648409644337019,-0.46662740689238025,0.8040156226559044,0.8742267062762185,-1.1514053564923938,-2.364918920385783,1.6481133256057374,-4.7251038661788485,2.2083938966929506,-0.9110887138005112,-2.5956707527954275,4.113165358173006,1.5991373451089268,0.05027371385722051,1.546615097059375,1.7410249979577914,2.435385145811958,-1.191475415881784,-2.3637994943497413,1.6876347781012173,-1.1549289974788697,-1.0056437766800435,0.4489229236995483,-2.0329137334730745,3.027392252104189,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.66344712055,15728.837560403299,5074.202109515448,-138.71971717671536,48.81993661477781,-6853.80826011301,461.36743040714356,-156.27617829159325,-1.6974391877476573,-19.257780543429714,8.573076318542146,-8.890034931513808,1.8454905408935822,-0.7011063515824867,-10.293317411395153,-1.0176650406677576,-0.3312344165340784,-0.10173532296844878,1.381876112036678,-2.176789031657291,6.883967935941589,2.088640942715496,0.6703744867305184,-2.599904110417381,-0.788603654758617,-1.1115741469783567,-1.027802467856889,2.2019622895434643,-0.2783431527784509,2.4164772346998427,-0.4107924637466349,-1.5062275462560903,-2.142128909419284,0.6911415367293998,-1.0438787037842325,0.3276806884218696,-1.5116720529603251,0.5487611651441406,0.07449678041455766,0.6296473882594302,-0.7583020365417076,0.23563944918032065,0.6123381922933314,-2.3609745983496913,-0.12763614800647802,-1.662380642703503,-0.6082689837172885,1.806854267818221,1.0611828800334027,0.21554000401146772,0.13460168356284563,-1.7078411589033025,0.713568935307387,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.30341543759,3720.247692908048,-11071.459571656302,-1125.2699902355537,-40598.87201190764,4146.316027632633,402.2112499364797,-224.27676462631487,-71.25589118244613,-35.79793443305062,-22.769802089627117,-17.923988567091836,-7.452555305163685,12.188555988055098,4.556204633643144,-2.0714573613862703,3.7023204732166026,0.18014172933670156,2.8533886233410035,-10.462605803943317,-3.2450359099498676,-18.030813893517543,11.160711310801949,5.975418512602232,2.6191507471493716,1.5440404758231692,4.943118392430796,-3.071010457197327,-3.756552014799607,1.315288926297133,1.8056472873220055,-0.11025353355735448,0.6747099306537456,4.587791081006928,0.9550931886230427,-0.11116180719811505,14.301262961939448,1.5016317381016493,-1.2378357028583056,-0.9260088758361049,-5.911058160988408,2.610357900535894,-1.5066302914312815,-1.3075324082232027,9.491634098988536,3.2327868845270213,-4.214252708792575,5.399557191442719,-3.90578331134565,0.7652773495011683,-1.355250684430509,-2.8214838065255683,-3.7631775506814837,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615547,-15281.928159228662,-2096.7924674018864,-1328.3044122466433,2581.847779639439,-6092.918508220916,-531.1698491643839,-245.04798988286672,9.499050764558826,-25.10961900601992,10.451269792199902,4.4413648942208255,5.4686614363379284,-12.53719250713489,2.0880512438183865,0.8830053133305151,-1.0913346154674375,3.4659406257351963,3.222911537624896,3.5861481748307873,3.939938846423908,3.8732270243711926,-3.056650934206282,0.8017529112353735,4.232157713960822,0.7009818077846423,-0.44424874579592727,1.6785209602559699,-1.5030490713233688,0.04865841603040716,-2.761622306490029,1.577371099477718,0.38530379997672726,1.5644764840950158,-1.246217142339986,-0.2102985609935619,2.719227849305653,-0.15493204521321918,1.0647626930403056,-0.7718962067258384,0.9702897167524263,0.20160771129340516,0.4030572812641882,0.5192169454184558,0.47369315502170817,0.5152739131361581,0.13363196381789946,0.6044711079491648,0.00502804309922135,-0.7926141936403833,1.1921967777053006,0.44658010201145326,-0.5525173623470101,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952694,-11133.250748088805,-2744.8423203437437,37080.50173401903,-19604.60689361927,14047.280940940627,-419.82023409910926,535.5186392682293,-43.304578272330666,13.781650793759002,-18.946614080932985,-43.86425170630219,12.7387611774794,-5.522392008228271,22.93655175555184,-7.377521985226839,-29.9418785286236,-22.86902302646306,-7.159438733568484,1.6607992021261855,31.74047424301471,-1.0483561952573603,-27.01453944648267,35.1498198388563,-7.409813777070933,-28.31410790300435,12.421433128014886,33.19158466086471,18.267464752717565,15.210661110939537,-14.819539098173212,-24.99952713273426,9.096356663335648,3.5356215707910517,-10.083974436320556,4.2704421300568445,-18.070091668934534,13.787822230131217,-7.845513701154039,19.916193431999268,-0.6296692718326723,10.103847128736684,-1.4092113538091642,-0.04826861554775621,0.031146028018745872,-1.8288548118429762,0.8169976512169219,-1.8734623161430715,-4.309874255902094,3.341563711471741,3.583532358572743,-0.4161296728543755,-0.9192055671910581,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403395,-15229.40139670098,-2091.688888173659,-1344.180145392161,2533.94900617225,-6278.294552055548,463.68408586365115,-209.25129845432227,7.879651857762407,-8.589135908121454,6.8171286236056226,3.7535077741917915,9.86161374104293,-11.495882736364344,-3.044135719637556,5.139000088967205,1.2109762383883311,1.6227210053998156,-0.5062864387773675,0.9525717391415119,7.380026944018368,2.8564649964799775,-2.0037526351522663,-2.685418497253824,5.694409327806671,0.07764487453351579,-1.1631806742372626,1.7722950292851964,-0.4411402128555852,0.9198181147785292,-1.9777286945666426,0.059387965171708315,-1.162586572876321,1.8679474109107768,1.1406030644888685,0.6460455210445688,0.5577313616270827,-0.0797912301471665,-1.5615762676573344,-1.2617991694920871,-1.1848983763112264,-0.8154917378983241,0.6075377154555942,-0.6692428058782816,-0.9666322351900234,-0.8992961017729835,0.8400479948189017,2.683971003191811,-1.6760120829297256,-0.6305926249270251,1.458379771141227,-1.806003826281856,2.018670963790059,3.324814232,2.847599561,3.086206897
