fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989658,-25410.006765650116,-7633.307763182708,-24941.318047789584,12721.709091305724,8548.169920031845,-301.5012528421792,-210.2820954856638,42.33793565247658,-2.37038871468413,5.430859668510884,-0.3644762177344856,-0.8000090410267353,3.6880729066618123,7.728801979743856,1.480130169335804,15.028038568204346,-0.9939014355277592,9.482739264907588,-23.996269919546336,4.90134432656993,-16.451108495147636,-7.032567756615218,-4.145897689501281,5.969337609702594,5.313060726177469,1.4083178356141823,-3.0342248933245966,2.4075344063678537,8.099097326289511,0.1469567464363797,0.4694254760864877,-4.6561552781196225,5.794130511657127,5.084001911243179,4.361626695796192,-2.0042351384408144,1.4395535446839378,-3.300863264934393,0.7446062280041299,3.361998226874848,6.574768080344984,1.0309709881276865,-1.104415339744426,2.5755773754469726,-4.278949383425573,0.845413951606808,3.7141535483664643,-0.7798033990080901,3.9378238706030175,-0.6163290436492328,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107839,1825.22299043635,1789.7435154970608,-1099.5449269987346,938.6065054827214,-11692.76348191118,374.42029589305935,-13.665976903784873,-20.57704961221472,3.5485003024198467,5.221299645866446,-2.2508080294038515,8.796475214808556,-10.588666991873144,-9.52672958673375,10.43298468921695,4.432457238450523,-6.25805510427973,-4.4262037633573295,1.190463491310485,14.891150518707123,3.2337198418892474,-2.862012495169861,1.9922862750148094,2.3918540025200086,-1.689207113248549,0.08909541653685266,0.6726207533552412,-4.593137489369706,2.957053320209939,-0.6480122937013497,-1.226017778499154,4.615032774170271,2.1997664766924454,2.331395613785012,-1.2718237493200013,-1.8501163248403545,-1.6453248716563946,0.7790552854871732,-0.7113399830189459,-2.7711714799391176,-3.353518645772679,2.745828825840365,2.1422269727943233,-0.9669162860065461,0.2989257359647088,4.391632376423257,-2.7887136244191466,-1.9130421998615945,1.478650320293895,5.901467116189589,3.257015236,2.742984764,3.0
519840.3157679629,-13560.84445009944,-9573.809645649475,-2705.9911674568775,-2616.54883420418,-10197.113459986322,-17831.15173246782,72.02086521539329,131.7922185754714,27.66731598773469,-32.72128728428239,-16.276635678458046,1.4223694214091591,10.42874292002704,-8.633628436888575,-2.102741114810844,1.8341471450912212,2.1270773182695297,-2.31540805666698,1.6888534091623546,-3.6088013912174985,-1.6306887026010397,-5.139481532928626,5.134421448175557,-0.5070597961765766,1.390689378947147,0.017945616029517348,2.3819784057556004,0.05441764609752629,2.4601285760744966,0.45107592587060114,0.16329326481159992,1.218891852344409,-2.3202726246318472,-0.8881172234907434,-0.1347081738025283,-2.4082874720369234,0.21625813739384708,0.4487454086475852,-1.1732739375919634,1.2947889566201487,-0.25743441795965694,0.28821997997936954,1.0021661099697805,0.632193288463665,1.1515380298017541,0.23365235086190564,-0.276769214639619,0.8832367357763318,1.1261641499028483,-0.5528862940771895,0.1354907202188907,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.89926542497,-35785.16322192135,-7061.45555544407,-687.2164349687741,2388.225422557374,12668.329366015067,-274.95640629096954,-20.814828108440707,-35.92463621779288,14.692371853824389,1.2317877739004612,13.320668142242717,-6.321199376417863,-3.1857429554537458,7.218843775972282,1.8191010664847818,-1.1274670873976909,1.397706574795318,3.8490418784822653,0.7257648988018782,-4.656814529705968,-1.917305463475128,-1.1916863837070988,1.9510900598319763,-2.648369516650882,0.2816296084549637,1.1817039984650046,-2.2925761726504397,-1.9099505217913797,-1.1614643399555638,-2.1956508371464882,2.1761666633527126,1.760565141570249,1.4919127976640578,0.16996257915514512,-0.30744467600089154,3.2820220750028355,-0.0963660090786613,-0.8619394148596808,-0.019423097796975278,1.7436282454434695,0.6264439169418294,1.70515750854919,1.8054705563319204,0.06884620360058222,2.0772833639723958,-0.6699525019887934,-0.11831316097975822,-1.9856992537431863,-0.7436936105183538,-0.8284987382729382,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.13917385815,-21798.100385055215,-6011.289906150023,-4101.712284666183,-12190.475770455409,-26349.65499695712,-117.94943480220141,134.2340976984977,7.2782431331195285,-27.485834059046713,-24.15769333953699,10.229552484122788,16.65309445884583,-12.68179464205469,4.56391141712035,4.153199427175943,4.572745412620365,-3.0627865340808524,-0.6490324626209669,-3.7286043249808944,-5.615166497016536,-8.345625483562623,5.425034536155116,1.7129634663944042,2.3993785855148015,-0.6832480953119168,4.392605791690269,0.22621692324452838,3.6484096837419657,-0.46662737474406046,0.8040156325972581,0.8742267184647998,-1.1514053736188412,-2.364918961834717,1.6481133569998607,-4.725103967736769,2.2083939471463188,-0.911088558702332,-2.5956702236746874,4.113165513274262,1.5991374094355242,0.05027371640828783,1.5466151816864986,1.7410244022652657,2.435385302506475,-1.1914754979843813,-2.363798465816547,1.687634925947542,-1.1549291216320305,-1.0056439018788759,0.4489229870249986,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120598,15728.837560403294,5074.2021095154305,-138.71971717673588,48.81993661477803,-6853.808260112937,461.3674304132455,-156.27617829178405,-1.697439185907508,-19.257780554743434,8.573076326454943,-8.890034853349402,1.845490544236408,-0.7011063529998173,-10.293317434702216,-1.0176650386062476,-0.33123441578064167,-0.10173532332061148,1.3818761168958877,-2.1767890249180173,6.883968022903156,2.0886409347513557,0.6703744904094583,-2.5999040713101342,-0.7886036687958732,-1.1115741551066394,-1.027802477282653,2.2019623099356,-0.2783431557754307,2.4164770678987773,-0.4107924688269108,-1.5062275672512164,-2.1421289413113414,0.6911415487856681,-1.0438787237471643,0.32768069544374856,-1.5116720875067295,0.5487610717131398,0.07449676526289128,0.6296474119881318,-0.7583020670504292,0.23563946037161485,0.6123382257885263,-2.360973790521214,-0.12763615635291656,-1.662380757416896,-0.6082687191088714,1.8068544261807211,1.0611829941829487,0.21554003063303062,0.13460170255741696,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.303415437622,3720.247692908046,-11071.459571656289,-1125.2699902355523,-40598.87201190784,4146.316027632576,402.21124994179905,-224.27676462658974,-71.25589110525665,-35.79793445408153,-22.769802110642516,-17.92398840949761,-7.452555318662094,12.188556012708439,4.556204643959676,-2.071457357190194,3.702320464744178,0.18014172996322686,2.8533886333971323,-10.462605771641487,-3.245035950940995,-18.03081382472281,11.160711371947603,5.975418422693441,2.6191507937849448,1.544040487116218,4.943118437779977,-3.071010485650651,-3.756552055375011,1.315288835507335,1.805647309648619,-0.11025353509301233,0.6747099407315773,4.587791161298014,0.9550932067716156,-0.11116180969136413,14.301263288872029,1.501631482460971,-1.2378354504617062,-0.9260089108051596,-5.911058398849296,2.6103580248768137,-1.5066303738850384,-1.307531960905742,9.491634710291809,3.2327871077496577,-4.214250874942558,5.399557664982362,-3.9057837312908723,0.765277444463054,-1.3552508753717978,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615563,-15281.928159228655,-2096.792467401882,-1328.3044122466213,2581.847779639451,-6092.918508220853,-531.1698491714093,-245.04798988316657,9.499050754270204,-25.109619020771586,10.45126980184761,4.4413648551707015,5.468661446243042,-12.537192532490028,2.0880512485446725,0.8830053115408723,-1.0913346129842019,3.4659406377902116,3.222911548951766,3.5861481637840855,3.939938896196147,3.8732270095933043,-3.056650950945522,0.8017528991766857,4.2321577893076165,0.7009818129153325,-0.44424874987058854,1.67852097579795,-1.5030490875563007,0.048658412676211335,-2.7616223406387923,1.5773711214673596,0.38530380572051437,1.564476511472126,-1.2462171661400507,-0.21029856551994647,2.719227911463557,-0.15493201883847796,1.0647624759799852,-0.771896235826374,0.9702897557582194,0.20160772097703542,0.4030573033165866,0.5192167677622858,0.4736931855416673,0.5152739486695731,0.13363190567686345,0.6044711610064893,0.005028043641131482,-0.7926142919952032,1.1921969455577435,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952704,-11133.250748088796,-2744.8423203437405,37080.50173401872,-19604.60689361936,14047.28094094047,-419.8202341046616,535.5186392688803,-43.30457822541616,13.781650801855843,-18.94661409841866,-43.864251320631865,12.738761200552963,-5.522392019396343,22.936551807484292,-7.377521970285558,-29.941878460164457,-22.869023105992074,-7.159438758721734,1.6607991969216251,31.740474644001665,-1.0483561914788726,-27.014539594432204,35.14981931002196,-7.409813908967179,-28.314108110069924,12.421433242112213,33.19158496818915,18.267464950024415,15.210660061038842,-14.819539281427147,-24.999527481234942,9.096356798866712,3.535621632610453,-10.083974628775268,4.270442221905289,-18.070092081961196,13.78781988295856,-7.845512101788575,19.916194182973292,-0.6296692977521235,10.103847610429769,-1.4092114311172086,-0.048268599025798796,0.031146029847768333,-1.8288549384258919,0.8169972955909829,-1.873462480209558,-4.30987471937707,3.3415641267479343,3.58353286296938,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403413,-15229.401396700976,-2091.688888173653,-1344.1801453921487,2533.949006172261,-6278.2945520554795,463.68408586978256,-209.25129845457926,7.879651849233508,-8.589135913167082,6.817128629899475,3.7535077411895923,9.861613758905191,-11.495882759611153,-3.0441357265272218,5.139000078556111,1.2109762355975782,1.6227210110432948,-0.5062864405587529,0.9525717362606686,7.38002703724689,2.85646498557622,-2.0037526460990516,-2.6854184568694324,5.694409429194712,0.07764487511417141,-1.1631806849079707,1.7722950456922157,-0.44114021761025374,0.9198180512527291,-1.9777287190229615,0.05938796600416102,-1.162586590170548,1.8679474435666947,1.140603086175383,0.646045534865653,0.55773137439303,-0.07979121659382983,-1.561575949296069,-1.2617992171090193,-1.1848984239492268,-0.8154917766491087,0.6075377486803374,-0.6692425768771951,-0.9666322975788552,-0.8992961637880903,0.8400476292127974,2.683971238470242,-1.6760122631117393,-0.630592703429716,1.4583799765323187,3.324814232,2.847599561,3.086206897
