fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,CIHigh,CILow,MOS
-208656.10983661862,-10399.08756506951,18626.088821366466,5632.565155430354,-814.0445660093466,-524.1586296290486,-16607.5196464972,305.51084868634854,-240.42475406555505,-7.81874441658097,-9.840421465338228,12.025059070143797,-6.193976352184048,6.5818284830064275,-4.925534863223202,-7.3934957411915185,-0.4773295095008906,0.013568981182961149,-1.8263028977513258,-1.766751879971283,-1.8166823979875237,7.054496894940259,1.3901250357044412,-0.6835913131029953,-0.12457584039456936,0.7149642695616689,-1.2770042017165613,0.03428294485928195,2.7683737570820006,0.8881622108883698,0.7250513276201787,0.8935098219617285,-3.0960451526023136,-1.6340627493405186,0.24836309036983942,0.6504533855459126,-0.8194218813245692,-1.2722340978638893,3.109396031,2.640603969,2.875
246964.0287694965,-52399.61725118455,-3015.341990118844,-58.39018601238551,370.9278399498607,-3879.716124956431,7490.1729249515565,-407.14426143210306,158.70030977248084,81.57322255963734,-17.72962805800162,7.782365293724399,-10.773471862827206,-5.429403342689879,-5.346116487793114,-6.853459481141244,-2.4056319136501143,-6.417690610290979,1.03001199777144,5.566672611945565,2.9885575181082498,3.3053589062842956,3.8260699311865407,-0.24188630412558032,-1.9583102518564057,-1.336023528824169,2.4035723364643076,-0.6727987061726033,-3.308322580645289,-1.960616518229727,-1.0983197222455805,-1.1977898719763063,3.852086517361322,0.5880207346958426,1.5685167850452761,-3.694068330098298,3.433631206278218,-1.6153605219282017,4.586922149,4.190855629,4.388888889
102995.09709901223,-4346.599785653928,-33710.42896957719,-6817.721536319815,-1229.5585895470635,821.3302906853249,6582.007430683408,603.7399894033816,12.769232326223134,-51.51186754574584,9.856188660533988,-8.825302526390589,12.207246197630694,-0.2059069013198889,-2.665077368379821,2.7802922512223813,5.550647590450476,3.3635339904867907,-1.9882013885054741,1.0274999965732212,-3.0274397121858,-1.8191891275381429,-3.949843528059333,1.5754367848953126,-2.4060732610981224,-0.5195065764895351,-1.280474551254102,0.41186940451457,1.4742532605717942,-0.20785493653495699,1.839364837197807,-0.6917317070835628,-0.49385508221266594,1.4874355144323999,0.38340066075852525,1.55519476074599,-0.256064021346957,1.959459913705805,3.658971212,3.055314503,3.357142857
-126571.56289184802,21905.74177552866,1497.0751847929503,-18507.14854662615,-7891.2832397244,23158.037151553217,2067.569076695748,-362.58430558974914,-287.5522119846804,58.065569095067445,18.71508372961421,-13.32562013151449,-8.601402239550206,-3.1977224669890516,13.096922906208576,23.811514102274916,13.073192229323856,1.6531879413331911,6.809505617571158,4.890192679604534,-36.67326182014785,-9.974926455670087,-9.670578747918727,15.69015094710627,2.6706940881728403,-12.00188331124849,3.7246620893225257,6.7150073703561315,0.048722552320878715,11.51668885093418,1.3081478819118864,-2.5561370094525055,1.2099540251655738,-5.622059010167337,0.32778272292110106,10.966057922787527,1.0696632170357638,-0.40273741117139583,3.665622055,3.092998635,3.379310345
-190387.45954142034,665.1960614792367,1843.749598584402,1792.1233377805095,-1105.111349402151,923.7206345796836,-11754.64709731101,376.94841355889804,-162.77129202702702,-6.987017049865132,-9.247605939885782,6.751634208260459,-2.7864460890315454,8.480478821054076,-11.37473008775224,-6.354924722859373,2.6378731435182274,1.9301324006314433,-0.2074153558433616,-2.8802683951624504,0.4009235451919223,9.643659928827734,1.2529514041272014,0.2644717827070039,-2.030753082091207,1.781228047169669,-1.0866055024084813,0.24978882704694602,0.4447462355597785,-1.3031334026955088,0.3970468285963818,1.039003224532809,2.364535944544271,0.24124740867693273,2.8476917401834356,0.6446067738529152,0.46773863115395675,1.8629766300261033,3.249159055,2.784174278,3.016666667
39461.2815559766,-2386.8508007154164,-12023.367783600728,-14807.112479390922,-1732.4989812932579,-40039.97942464479,5534.497320894451,408.5692773832243,-286.26502528914165,-62.294839086722455,-18.7924887799711,-27.428693166948793,-1.7111489721813555,2.433004876284431,16.476605674414127,10.58454999993954,3.996714396047415,5.297877884526366,-0.5152305483969996,-1.471630541075602,-11.027685377655,-7.105107378331025,-18.314436557767085,5.145023435206262,7.158791014300419,2.882732075135015,-2.958272654474793,2.0495920412850674,-3.7390271034906166,-2.9263222228145387,4.720376077270543,1.5180404067066144,2.746088937138742,-2.857743036344582,1.1756796460965133,7.315766283022014,2.136358630413459,0.9925113061640811,3.09915415,2.442512516,2.770833333
-186353.7425034391,17582.125847963052,-12842.859811632181,-6888.575992448622,-1768.0394627314356,-13880.584254547213,-5831.029140737008,365.3723178190556,804.297843609507,-124.97501215005597,22.298462245321062,38.119249962740334,-8.583506435420464,-34.19452641246715,-24.401561098868807,16.640800657559737,-28.303964820902763,32.137893118980415,16.056269383118526,-24.159817235099535,25.655208421425638,-28.448684841008795,38.22380219940486,-42.68039090703727,7.0730789230695,-23.19922487180383,-1.1871064613062856,3.7591481640938573,-40.61875823620118,-3.101626541003808,3.485704654521733,-15.504133522164482,-16.556158742990945,-12.246416824818999,-16.786702257882556,-3.5417265933415076,-10.7905107476326,5.51279412417421,1.529546306,1.23712036,1.383333333
-208889.81068729344,-10423.58269003543,18617.653682086566,5631.350897984944,-811.4602819866998,-517.5143993569611,-16578.64410829965,303.23312288034964,-126.75817804477492,-17.649713823645772,2.21277375174553,8.285908743086905,-5.659339679425336,7.532160139424971,-5.820898765665466,-8.289000549617974,3.07426146534213,-0.02016083718556473,-2.882359907298069,-2.2456402183297506,-0.1147038404498419,8.500823251593854,2.781287306298898,-4.198408033138316,-0.6212703936117575,0.5331035444451963,-2.8447136414037915,-0.265040249675369,1.293624838757178,-0.17151482653325298,-0.25318341018194557,1.436331521786414,-3.4420584854036496,1.441426919240404,-0.439505709635747,2.467137568097826,-0.45625049059876555,-0.2522226699518637,3.24043084,2.828534677,3.034482759
-56563.32933247327,26534.509733066778,29185.676392477777,14663.104679991797,2252.0243166514574,31809.277535131718,9714.003747102382,747.8210618176597,308.43713130668664,-48.80021615573493,-296.7366712791232,8.919095798635421,-24.58641545780489,-26.35665096277283,-27.7930942103641,34.20032256126884,-25.20704768899931,-15.263389514619341,-17.932268364771723,-54.062866296872535,-3.094639226945789,-20.924590822235213,-41.99656437639293,-19.01003490002453,5.200582017735138,-17.51682613097628,21.23249974373149,4.130983375842726,-4.54801237775413,-0.926686935721548,-8.773691775347672,-0.4366338810408159,16.36267529603129,2.7198410167519094,-5.478528115218432,2.15093121205883,-1.322335522282817,-7.809380995124039,1.400678788,1.15104535,1.275862069
-42560.93726866817,-17115.22424664178,9567.332444192405,-1471.2005487710276,-36337.38242754177,14297.313313970566,11842.383212632341,-246.01546254800476,-131.62018843690578,-41.15683612864216,59.865896112634736,7.9332204288084665,-6.131089532368209,-6.914932327627059,18.874505607259792,11.833752017832936,-3.8765903152730523,2.3982308836146076,-2.9618043972861923,0.6779384535230439,-11.343411216170967,-4.511127414629405,-6.175547349094232,-5.989156158739825,5.0322914105691,-5.65909494591148,1.674470086453229,-4.166841192839908,-1.1511761712359865,-1.3557237370963369,-3.4360701187925375,4.987118732225373,-3.8958712169126795,-1.0481903597581579,-0.49007399002595525,2.769473415998981,-2.4411557630263667,-3.456948227848451,2.55951845,1.976195836,2.267857143
-96939.31772145325,20225.548858060767,-25415.291051914573,-7637.818170149563,-24937.63968180452,12734.038978059225,8601.381425464788,-303.92520055341305,-71.65183882397965,28.301501610196432,-37.521075182369685,9.212141703778908,20.614131557997794,2.1921198632140655,8.179323665744729,-13.100150192754262,-15.626022682565322,5.791756163095343,13.158176084216818,-0.9712729429630321,-40.36423490295053,11.729369667521148,-17.4596087207943,-5.8677179076632155,-18.35912127552907,11.031543524643418,1.8022594761876993,13.599721400574333,7.521587195623452,3.5332945890043606,19.905276210479038,-8.928279636265728,3.275428610259267,-2.1421173797890547,-6.940868128048086,-3.77590272437435,8.626628734276885,-7.308465415108354,3.809449298,3.362964496,3.586206897
-172152.59757377667,37771.62475972005,-28242.299657275238,4981.9120672242,3171.121740120555,-12579.303577308843,-147.06855135473384,472.10399030091094,-259.51325965174243,12.989799037745923,-10.149301972133754,-40.55607956742646,9.355560875084175,-7.003357824138302,40.19072112636941,2.8598772810234356,-32.082653722822975,7.245389609255701,-8.847735149353008,-7.099520617248774,26.633834814490246,-22.02699664122525,-4.548038484181098,17.400677991337865,1.2287977699460912,1.2750378626988275,2.3985661239991667,-8.57252186601258,1.2331025749781357,-1.122729451982402,-2.6540119290017734,3.7132109032732714,2.7572231844216715,-13.023819393916463,4.011255574638263,-15.725622563839057,4.997443967307678,-6.95497943189125,2.137035504,1.690550702,1.913793103
-26583.557794877306,-36651.065434217795,-3830.566155434158,438.7254040794475,338.6251101858342,759.8184224999226,7893.891358902193,-324.42463000061764,-25.108016327953553,-41.946739691594026,11.026587431146618,6.257788992152565,-0.5154023229420117,-12.512626021553153,3.088861945254447,1.5278919003986084,-2.6866412071787455,-2.0078352198996554,-1.1477765254821457,4.207317680856121,-1.7746607427235803,-4.259643541503981,-0.8305334736771433,-0.7015958081010588,2.118866483932954,-4.830283582667666,0.03801478121068455,-0.16755239227597252,-2.148668014225692,0.10193341875474327,-1.1913429554529935,-1.5585062955010385,-0.5306829836653972,2.257169428078204,-0.7093135487259259,0.13655877242712258,0.5343571618006606,1.1792386102762282,4.329362543,3.770637457,4.05
