fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,CIHigh,CILow,MOS
-96471.00174229169,20285.01670098967,-25410.00676565001,-7633.307763182649,-24941.318047789653,12721.709091305498,8548.169920031867,-301.50125284082304,-210.2820954791718,42.33793565807951,-2.370388715523892,5.4308596625891274,-0.36447621803030145,-0.8000090392641372,3.6880729108580637,7.728801989256461,1.4801301783561562,15.028038512989363,-0.9939014374313402,9.48273928321747,-23.996269971209326,4.901344338772371,-16.45110853936653,-7.032567777072863,-4.145897702826134,5.969337630415779,5.313060747249302,1.4083178423317795,-3.0342249083618675,2.4075344201188105,8.099097375979255,0.1469567473988475,0.469425433430766,-4.6561553147034,5.794130565481236,5.084001792688766,4.361626746056027,-2.004235162504537,1.4395535661823793,-3.3008633244990953,0.7446060942264441,3.361998535115739,6.574766593270626,1.0309711169355174,-1.104415372966007,2.575577171752214,-4.278949539439293,0.845414090774379,3.7141537234360067,-0.7798034436521258,3.937824131750747,-0.6163290906196565,-2.1383435263644097,5.618445813381994,2.5889960766981703,-3.9784862000871875,1.6894733088717293,-2.4100201933079117,2.012457137874647,1.6582106265073449,2.8311341432674695,0.3902477142477513,-0.051034303279061395,-1.7761592412541598,0.35666086860201146,-1.6525822882629955,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.279856310783,1825.2229904363369,1789.7435154970506,-1099.5449269987405,938.6065054826969,-11692.763481911172,374.4202958914062,-13.665976903360079,-20.577049614946684,3.548500303681719,5.2212996400751654,-2.250808031226702,8.796475195437688,-10.588667003717735,-9.526729598633413,10.432984752926815,4.4324572222701795,-6.25805511611285,-4.4262037718419345,1.1904634940173329,14.891150555491306,3.2337198506572356,-2.862012503563824,1.9922862814230389,2.3918540107767,-1.6892071199040088,0.08909541696050897,0.6726207567179859,-4.593137515956283,2.9570533382077464,-0.6480122979905302,-1.2260176670959673,4.615032810990668,2.199766497141809,2.331395559029478,-1.2718237639872503,-1.8501163473492226,-1.6453248963691014,0.7790552995591897,-0.7113398554981555,-2.7711717360015484,-3.3535178861665815,2.7458291705306985,2.1422270373592527,-0.9669162095341546,0.29892574787709236,4.391633101146031,-2.7887137547712917,-1.9130423092265805,1.478650417326997,5.901467558276503,-0.4736024551016627,-0.5396142444530493,7.714245864516955,3.8228244117378614,3.4244188843384062,2.208893450268666,-3.0664777937310497,2.740386250854557,-0.6802783683924459,-1.3067323768805486,-0.7507101176193987,1.9801717523387412,0.5591432159977436,-0.9521927678042035,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099317,-9573.809645649495,-2705.9911674568584,-2616.5488342041976,-10197.113459986129,-17831.151732467813,72.02086521507631,131.7922185713675,27.667315991396997,-32.72128729591087,-16.276635660401144,1.4223694225613586,10.428742897060568,-8.633628446543499,-2.102741117440343,1.8341471562915745,2.127077310511055,-2.3154080610471794,1.688853412385349,-3.6088013990694536,-1.6306887066308067,-5.139481546786843,5.134421463328822,-0.5070597977929513,1.3906893837595096,0.017945616102813672,2.3819784174765744,0.05441764637091142,2.4601285903026935,0.4510759286165159,0.16329326589180837,1.218891741581962,-2.320272643098413,-0.8881172318241322,-0.1347081706283712,-2.4082874996425367,0.21625814005363764,0.44874541538074114,-1.1732739586558367,1.2947887244381893,-0.2574344417155283,0.288219914752811,1.002166235822477,0.6321933074909672,1.1515379386058568,0.2336523595275972,-0.27676926034101024,0.8832367769421204,1.1261642143387343,-0.5528863307049876,0.1354907303595421,0.3529173873476746,-1.7381601133921343,0.5793502243399945,-0.1565082636409466,1.3588301908865443,0.8197268611654445,-1.8521441991550747,0.34854977403730075,-0.38163438682945466,-0.04318625709526928,-1.4260470759301713,-0.23170875599682597,-0.06784831247251702,-0.5352084706701355,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425021,-35785.16322192115,-7061.455555444008,-687.2164349687542,2388.225422557336,12668.32936601507,-274.95640628975417,-20.81482810779144,-35.92463622255135,14.692371859045766,1.2317877725318784,13.320668153032969,-6.321199362496832,-3.1857429590188935,7.218843784974132,1.8191010775944219,-1.127467083284588,1.3977065774373694,3.8490418858387123,0.7257649003759975,-4.656814541218447,-1.917305468627216,-1.1916863872375196,1.9510900660856874,-2.6483695258348554,0.2816296095570633,1.181704004282567,-2.29257618403595,-1.9099505328363666,-1.1614643470529367,-2.195650851674911,2.1761664656061472,1.7605651555864992,1.4919128116113325,0.16996257514399749,-0.3074446795181235,3.2820221150235653,-0.09636601052643227,-0.8619394303060322,-0.019423094323447014,1.7436284064470478,0.6264437749215012,1.7051577227516808,1.8054706106800438,0.06884619827248023,2.077283440322873,-0.6699526126801273,-0.11831316657805696,-1.985699367337303,-0.7436936597850086,-0.8284988002966588,0.24899596470190494,-0.42934643115605725,-1.1408902055455463,0.944107684865427,0.5738618929263742,-1.142248149222722,-0.6156351050777777,-0.038375708277310114,0.08634230385405231,-0.2540810075454207,0.9845052020393383,-0.20974634966671174,0.7869110327341768,-0.1084264634310755,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858157,-21798.10038505515,-6011.289906149983,-4101.712284666205,-12190.475770455163,-26349.654996957117,-117.94943480168202,134.23409769431981,7.278243134087735,-27.48583406881398,-24.157693312741877,10.229552492409065,16.653094422171332,-12.681794656232828,4.563911422817104,4.153199452537603,4.572745396005149,-3.0627865398751393,-0.6490324638671263,-3.728604333191375,-5.615166510883223,-8.345625506042516,5.425034552105108,1.7129634718582336,2.3993785938567913,-0.6832480980131024,4.392605813317013,0.22621692434724636,3.648409704845512,-0.46662737757427175,0.8040156379180854,0.8742266390298906,-1.1514053828192004,-2.3649189838355302,1.6481133183443035,-4.7251040218773985,2.20839397410355,-0.9110885723796149,-2.5956702702790393,4.113164775748926,1.5991375570723212,0.050273704870475056,1.5466153759890813,1.7410244546810079,2.4353851095344594,-1.1914755426524533,-2.3637988558306797,1.6876350048406794,-1.1549291877180912,-1.0056439680851945,0.44892302057936756,-2.0329142475616813,3.0273889727734122,-0.02836661491441248,-1.558572622815142,0.2417300779319254,-0.21419735524352118,-0.9804717643564859,-0.3346016420156912,-0.6375527409560107,-1.8779781707356284,-1.7429904888796404,-1.5451981974614086,-0.4448080480143238,-1.4632597782661332,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.66344712061,15728.83756040323,5074.202109515384,-138.71971717670374,48.81993661479476,-6853.8082601129345,461.3674304112039,-156.27617828691908,-1.6974391861300313,-19.25778056158708,8.573076316944238,-8.8900348605507,1.845490540171918,-0.7011063537812683,-10.293317447531521,-1.0176650448215154,-0.3312344145695277,-0.10173532351435828,1.3818761195370617,-2.176789029703226,6.883968039917109,2.088640940376149,0.6703744923771006,-2.599904079651394,-0.7886036715190171,-1.111574159482234,-1.0278024823375314,2.2019623208657646,-0.2783431573859474,2.4164770826490765,-0.4107924715446983,-1.5062274303805832,-2.1421289583739624,0.6911415552881451,-1.0438786992785734,0.3276806991980947,-1.5116721059488765,0.5487610799431857,0.07449676658173726,0.6296472991062819,-0.7583021370384322,0.23563940690720675,0.6123383027098559,-2.360973861600045,-0.1276361463525489,-1.6623808188593185,-0.6082688193787976,1.8068545105326168,1.0611830548934753,0.21554004498267998,0.13460171263448123,-1.7078415907438655,0.7135681626521189,-0.1267717580549273,-1.2765517618195212,-0.2035769354200526,-1.5341024803131622,-0.4082777598158416,-1.4815909306586232,-0.9276382971566528,-0.6741208165365256,-0.083758793681154,-0.7640076302052863,0.5745148309788158,-0.9139534395698643,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437626,3720.247692908025,-11071.459571656176,-1125.269990235558,-40598.87201190708,4146.316027632547,402.2112499400205,-224.2767646196086,-71.25589111469216,-35.79793446680443,-22.769802085383812,-17.92398842401689,-7.452555302250298,12.188556026337753,4.556204649647018,-2.071457369838371,3.7023204512995775,0.18014173030332303,2.8533886388458636,-10.462605794550607,-3.2450359589501048,-18.030813873371454,11.160711404789192,5.975418441834014,2.619150802881232,1.5440404932060898,4.9431184621272815,-3.0710105009258197,-3.756552077071407,1.3152888435931551,1.8056473215982154,-0.11025352507127563,0.6747099460382164,4.587791204283122,0.955093184428992,-0.1111618108006885,14.301263463213202,1.5016315050404214,-1.2378354728557792,-0.9260087446765821,-5.911058944173596,2.610357433928722,-1.506630563000274,-1.3075320003755984,9.491633958673198,3.232787225744717,-4.214251570575908,5.399557916774525,-3.9057839547553788,0.7652774948497149,-1.355250976739124,-2.821484520159374,-3.7631734737482336,-1.8503936619108088,3.947533435292261,-0.7486315777517306,3.0676939976759465,4.69251954735392,-1.0081380001605558,3.0390403551781717,-0.3163903836389361,-0.19180643822496604,-1.2858071807912785,0.795959888147546,1.0950319321499797,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615567,-15281.928159228588,-2096.7924674018427,-1328.3044122466356,2581.8477796394095,-6092.918508220846,-531.1698491690609,-245.04798987553775,9.499050755527804,-25.10961902969524,10.451269790253695,4.441364858768418,5.468661434199753,-12.537192546511136,2.0880512511484715,0.8830053169343111,-1.0913346090049265,3.465940644344223,3.2229115551231575,3.5861481716083303,3.939938905929928,3.873227020028954,-3.056650959952424,0.8017529017513627,4.232157803974252,0.7009818156705049,-0.44424875205246855,1.6785209841356323,-1.5030490962478313,0.0486584129686503,-2.761622358912202,1.577370978131705,0.38530380879035026,1.5644765260805173,-1.2462171369183912,-0.21029856791613283,2.719227944622117,-0.1549320211604431,1.0647624951088965,-0.7718960974289116,0.9702898453362263,0.20160767530483634,0.40305735395182235,0.5192167833865055,0.4736931480505901,0.5152739676431832,0.1336319277150814,0.6044711891631379,0.005028043930402217,-0.7926143444444205,1.1921970348407427,0.4465802149233638,-0.5525167636938431,0.010980927756028146,-0.033178602669597004,0.19762352751680487,0.051770740047146845,-0.5189507465970881,-0.398661442122526,-0.3153960720324939,0.7134919804047298,-0.14318593423085782,0.6628052742030798,0.07968786066153026,-0.35713083537746393,3.394160216,2.89155407,3.142857143
-4587.588432627545,47064.65999952708,-11133.250748088747,-2744.8423203437223,37080.501734018806,-19604.606893618988,14047.280940940454,-419.82023410280607,535.5186392522116,-43.30457823114953,13.781650806753406,-18.946614077404146,-43.864251356163535,12.738761172498608,-5.522392025571588,22.936551836097497,-7.3775220153336205,-29.94187835122694,-22.869023149248473,-7.1594387724226225,1.6607992005785477,31.740474722424207,-1.0483561941784603,-27.014539674236307,35.149819422641684,-7.409813934667479,-28.314108221373385,12.42143330329167,33.19158513300157,18.267465055698082,15.210660153889814,-14.819539379483771,-24.999525209541424,9.096356871295434,3.535621665590528,-10.08397439226689,4.270442270787252,-18.070092302368277,13.78782008980092,-7.845512242685845,19.916190611809423,-0.6296693552340017,10.103845321147656,-1.4092116078655812,-0.048268600461291535,0.031146027142099134,-1.8288550060391642,0.8169974306381739,-1.873462567693551,-4.3098749659726305,3.341564347574854,3.5835331314878722,-0.41612977840024823,-0.9192045708078768,0.794186026910051,-1.151782198905676,0.5246826258253894,1.0406934340581282,-0.5818394942566857,-0.2599731929581724,0.8314963537404988,0.021422366921072272,-0.05369923553515869,-0.7736938851346336,0.10996683968269667,0.5370326616843916,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403417,-15229.401396700905,-2091.6888881736377,-1344.180145392153,2533.9490061722154,-6278.294552055473,463.6840858677306,-209.25129844806517,7.879651850279663,-8.58913591621955,6.817128622335376,3.7535077442299616,9.861613737187177,-11.49588277246566,-3.044135730316241,5.139000109940011,1.2109762312160723,1.6227210141125898,-0.5062864415231406,0.9525717382907749,7.380027055486753,2.8564649932671924,-2.003752652029156,-2.685418465483597,5.694409448948115,0.07764487541314737,-1.163180690622575,1.7722950544850655,-0.4411402201548069,0.9198180568774702,-1.977728732108699,0.059387960609463386,-1.1625865994525189,1.8679474611041607,1.1406030593988885,0.6460455422855855,0.5577313811663046,-0.07979121778315244,-1.561575977362874,-1.2617989908157874,-1.1848985332730744,-0.8154915919569081,0.6075378249987692,-0.6692425970289901,-0.9666322210392907,-0.899296197045606,0.840047767955466,2.683971363785935,-1.676012359016146,-0.6305927449384056,1.4583800857141624,-1.806004283075611,2.0186687774150847,0.7615854444066199,-1.3488431587630796,-2.2525332804913876,-0.38053848024692505,0.3534179585786574,-0.1256355333330885,0.021591956874763733,-0.6609589935045984,-0.5156936633721388,1.4193494428034454,-0.8571100164905701,0.16917041698817606,3.324814232,2.847599561,3.086206897
