fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989614,-25410.00676565009,-7633.307763182728,-24941.318047789755,12721.70909130561,8548.169920031884,-301.50125283772064,-210.28209548778707,42.33793565650959,-2.3703887158481423,5.4308596729481575,-0.36447621820761555,-0.8000090423570104,3.688072913506143,7.728801995982862,1.4801301729168455,15.028038609568263,-0.9939014387786673,9.48273929597983,-23.996270180483616,4.901344347696055,-16.451108716313765,-7.0325677928263355,-4.145897756475105,5.9693376461333125,5.3130607631951685,1.4083178476635958,-3.034224721415589,2.4075344307022353,8.099097415207993,0.14695674816343599,0.4694254361817985,-4.6561553436345156,5.794130608855341,5.084002005424846,4.361626785714574,-2.004235181214103,1.4395535834436173,-3.300863370119137,0.7446060569440084,3.3619983521122787,6.5747661739562435,1.0309710417700169,-1.1044153998537745,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107854,1825.2229904363546,1789.7435154970676,-1099.5449269987403,938.6065054827097,-11692.763481911234,374.4202958875678,-13.665976903920207,-20.577049614145825,3.5485003041704726,5.221299650111362,-2.250808032347276,8.796475229399784,-10.588667011567102,-9.526729606644087,10.432984714720176,4.432457250724864,-6.258055124591387,-4.426203777880754,1.1904635042205816,14.891150582506611,3.2337198854559106,-2.8620125098971605,1.992286307063703,2.3918540170383413,-1.6892071248910738,0.08909541731056707,0.6726207152929005,-4.593137536292916,2.957053352187695,-0.6480123012895267,-1.2260176741457187,4.615032839333852,2.1997665132838393,2.33139565599072,-1.2718237752916526,-1.8501163649623318,-1.64532491563379,0.7790553104408784,-0.7113398193661881,-2.771171586121589,-3.3535176712238735,2.7458289687237962,2.14222708804307,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099412,-9573.809645649464,-2705.9911674568853,-2616.548834204188,-10197.113459986222,-17831.151732467904,72.02086521433758,131.79221857675805,27.667315990333684,-32.721287300423285,-16.276635691687922,1.4223694232693638,10.428742937325952,-8.63362845294736,-2.1027411192062297,1.834147149573687,2.127077324151607,-2.315408064180901,1.6888534147022178,-3.6088014304290517,-1.630688709596797,-5.13948160217386,5.134421474598257,-0.5070598043379589,1.3906893873827584,0.017945616152170753,2.381978426415555,0.054417643014324474,2.4601286012113177,0.45107593072955116,0.16329326672362265,1.2188917485993302,-2.320272657384181,-0.8881172382496583,-0.13470817622654432,-2.4082875211316734,0.21625814212183728,0.4487454206475472,-1.1732739751651668,1.2947886587910136,-0.2574344277945881,0.28821989626388456,1.0021661621355806,0.6321933224716165,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.89926542495,-35785.163221921306,-7061.455555444084,-687.2164349687791,2388.2254225573492,12668.329366015127,-274.9564062869371,-20.814828108642235,-35.92463622116888,14.692371861072061,1.231787774901166,13.320668159662814,-6.321199386903076,-3.185742961378279,7.218843791056723,1.8191010709324005,-1.1274670905213566,1.3977065793331724,3.8490418911156956,0.7257649067166985,-4.656814549663105,-1.9173054893053285,-1.1916863898330454,1.951090091239267,-2.648369532724652,0.28162961038582723,1.18170400870979,-2.292576042939533,-1.9099505413068298,-1.1614643525227644,-2.1956508628578457,2.176166478131263,1.760565166422016,1.4919128224217264,0.1699625821443597,-0.30744468228116295,3.282022146220567,-0.09636601167449944,-0.8619394424357881,-0.01942309336491254,1.7436283122110008,0.626443734634386,1.7051575972804889,1.8054706535396396,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858131,-21798.10038505519,-6011.28990615004,-4101.712284666202,-12190.475770455276,-26349.654996957237,-117.94943480047057,134.234097699809,7.278243133802555,-27.485834072605016,-24.157693359173603,10.229552497500666,16.65309448646962,-12.681794665643935,4.563911426657631,4.153199437327458,4.572745425275147,-3.062786544019728,-0.6490324647621486,-3.728604365474874,-5.615166521088282,-8.345625595996209,5.4250345640766335,1.7129634939607707,2.3993786000648867,-0.6832481000310356,4.392605829791934,0.22621691043691855,3.6484097210163986,-0.466627379796451,0.8040156420123072,0.8742266440555709,-1.1514053898680772,-2.3649190010809376,1.6481133868952433,-4.725104064064235,2.208393995143173,-0.9110885830456829,-2.5956703067436715,4.113164567121075,1.5991374705854775,0.0502737019216507,1.546615262201032,1.7410244958780519,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120547,15728.837560403283,5074.202109515435,-138.71971717673688,48.81993661476869,-6853.808260112969,461.3674304064779,-156.27617829331192,-1.6974391860657467,-19.257780564243365,8.573076333423494,-8.890034864975444,1.8454905472974499,-0.7011063543041582,-10.29331745621294,-1.017665041093755,-0.3312344166900828,-0.10173532365139605,1.3818761214375122,-2.176789048613931,6.883968052396146,2.088640962866306,0.6703744938497724,-2.5999041131492904,-0.7886036735752769,-1.1115741627634996,-1.0278024861871762,2.2019621853423126,-0.278343158604536,2.416477094001607,-0.4107924736372018,-1.5062274390513477,-2.142128971563981,0.6911415602485789,-1.0438787426436404,0.3276807021382297,-1.511672120320615,0.5487610863963737,0.07449676762455718,0.6296472671740216,-0.7583020960355121,0.23563939209227455,0.6123382577083213,-2.3609739175757745,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.30341543759,3720.247692908042,-11071.459571656309,-1125.2699902355605,-40598.87201190743,4146.316027632595,402.2112499358987,-224.27676462878077,-71.2558911119472,-35.79793447174118,-22.769802129150097,-17.923988432937932,-7.452555331024628,12.188556035377776,4.556204653489162,-2.071457362252157,3.702320475022221,0.18014173054880314,2.8533886427662187,-10.462605885381524,-3.2450359648739093,-18.03081406774375,11.160711429356265,5.9754185188445454,2.6191508096905007,1.5440404977850102,4.943118480668844,-3.0710103119296503,-3.7565520937156403,1.3152888497705624,1.8056473307946972,-0.11025352570397341,0.674709950161115,4.587791237596594,0.9550932240670009,-0.11116181175866995,14.30126359918722,1.5016315226481596,-1.2378354902543445,-0.9260086976958223,-5.911058624657788,2.6103572665944483,-1.506630452258901,-1.307532031316183,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615543,-15281.928159228639,-2096.7924674018636,-1328.304412246631,2581.8477796394245,-6092.918508220876,-531.1698491636187,-245.04798988555973,9.499050755161788,-25.109619033158015,10.451269810342556,4.4413648609788705,5.4686614553142245,-12.537192555807,2.088051252909182,0.8830053137003127,-1.0913346160010147,3.4659406490389912,3.2229115595365094,3.5861482027521516,3.93993891308104,3.873227061770892,-3.0566509666763633,0.8017529120769495,4.232157814981473,0.7009818177438709,-0.4442487537153935,1.6785208808184373,-1.5030491029110813,0.048658413186472266,-2.76162237297773,1.5773709872110946,0.38530381115880596,1.5644765374113936,-1.2462171887740472,-0.21029856979586742,2.7192279704720397,-0.15493202298701367,1.0647625100874147,-0.7718960582861746,0.9702897928788112,0.20160766229348914,0.4030573242923817,0.519216795716172,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999526935,-11133.250748088789,-2744.842320343744,37080.501734018995,-19604.60689361916,14047.280940940538,-419.8202340985048,535.5186392741134,-43.30457822948207,13.781650808653549,-18.94661411381825,-43.86425137799568,12.738761221682866,-5.52239202966441,22.93655185543634,-7.3775219883155305,-29.94187854307639,-22.869023180213475,-7.159438782222182,1.660799214941464,31.740474779959907,-1.0483562056020677,-27.01453973341913,35.14981987565696,-7.409813953920556,-28.314108305369476,12.421433349985692,33.19158309005388,18.267465136774305,15.21066022512059,-14.819539454965703,-24.99952535343932,9.096356927318583,3.5356216911130662,-10.083974811438333,4.270442308913285,-18.070092474199637,13.787820251500458,-7.845512353206609,19.916189601766987,-0.6296693209656102,10.103844674217905,-1.4092115044268567,-0.04826860155097822,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403393,-15229.401396700958,-2091.6888881736572,-1344.1801453921578,2533.9490061722367,-6278.294552055508,463.6840858629803,-209.25129845662343,7.879651849973836,-8.589135917404413,6.817128635440558,3.7535077460981205,9.861613775263084,-11.49588278099184,-3.0441357328870913,5.139000091120206,1.210976238967799,1.6227210163091765,-0.5062864422124935,0.9525717465782957,7.380027068867308,2.856465024025939,-2.0037526564243637,-2.6854185000827444,5.694409463741096,0.07764487564781575,-1.1631806949842871,1.7722949454049215,-0.4411402221023077,0.91981806117959,-1.9777287421820147,0.059387960949712625,-1.1625866066137265,1.86794747461129,1.1406031067747862,0.6460455480264313,0.5577313864665874,-0.07979121872325375,-1.5615759993191596,-1.261798926849858,-1.1848984692103512,-0.8154915396057911,0.6075377803252652,-0.669242612904374,3.324814232,2.847599561,3.086206897
