fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,fe-119,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989632,-25410.006765650058,-7633.307763182744,-24941.31804778955,12721.70909130556,8548.169920031825,-301.5012528434732,-210.2820954842533,42.33793565518496,-2.370388714908748,5.430859669256344,-0.36447621779819767,-0.800009041190815,3.688072907579106,7.728801981569783,1.4801301697116702,15.02803857236295,-0.9939014359078716,9.482739268398776,-23.996270099178716,4.901344289291602,-16.45110864735961,-7.032567760136161,-4.145897692022354,5.9693375456319595,5.313060729658561,1.4083178365896274,-3.034224895912315,2.4075344084969172,8.099097334835124,0.14695674659004215,0.46942547671761886,-4.65615528384065,5.794130521018151,5.0840019201675615,4.361626704369441,-2.004235142116519,1.4395536193672362,-3.3008632751117255,0.7446061808902544,3.3619984745792975,6.57476589953465,1.0309709926963515,-1.1044153450440697,2.5755770980347372,-4.2789488898274115,0.8454140637579713,3.714153004405918,-0.7798034060043056,3.9378230513436714,-0.6163292044014074,-2.1383433692485196,5.618445321099966,2.5889958318553887,-3.978485781848996,1.6894731031880525,-2.410019868499971,2.012456851787946,1.6582103493524314,2.8311336257959336,0.3902476317803529,-0.0510342916979469,-1.7761587372982164,0.35666076340090724,-1.6525817367383708,-1.1289696417215043,-0.2601805575664143,1.046078104739029,-0.719578323023356,0.9607298602931346,-1.601332911957996,-0.30537963599033724,-0.42687514105744445,-2.4267625106091435,1.4801342605409782,-0.2235393659505153,-0.2536141071731792,1.4707267428455388,-0.40783129120583306,0.4139107931322191,0.03566644933349193,-0.19380770071197007,0.5638235450010207,-1.0060432990967394,0.7722077308590904,0.09605189593799512,0.32663284945540144,0.22193686819004516,-0.8770080335429241,0.04520888803860147,0.33899447306736996,-0.30202860008442683,-0.47210073532502556,-0.34427948242587075,0.3889499607829617,-0.34407140525316166,0.13473540074434973,-0.0026785055173169244,0.12821206850749944,0.03262777735910875,-0.13820153007971148,0.14990611207794904,-0.003666419529913205,0.3000151597182001,0.20842059878596256,0.08664705309765701,0.13615325346776186,-0.10858152511648127,0.11396471371152526,0.035988905151266695,-0.026151177178206784,-0.1385608310390529,-0.0300006630553798,0.010139915634197205,-0.013331120417165882,0.0031722590203338854,-0.0005560703967023708,-0.0035054801088646994,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107764,1825.2229904363346,1789.743515497074,-1099.544926998736,938.606505482706,-11692.76348191114,374.42029589465227,-13.665976903690453,-20.577049613518312,3.548500302769606,5.221299646524325,-2.2508080297850652,8.796475216571938,-10.5886669941834,-9.526729589016952,10.432984692021082,4.432457239730385,-6.258055106398409,-4.426203764895051,1.1904635002762525,14.891150405013294,3.2337198718936087,-2.862012496586156,1.9922862761107172,2.391853976720931,-1.6892071143794534,0.08909541659640023,0.6726207539219772,-4.593137493753486,2.9570533231207645,-0.6480122944031238,-1.2260177799891392,4.615032780193796,2.1997664799487118,2.331395617521917,-1.2718237517832238,-1.8501163284029347,-1.6453249572372404,0.7790552878035095,-0.7113399380147329,-2.7711716860323827,-3.3535175331396547,2.7458288384290936,2.1422269830971614,-0.9669161816323729,0.2989257015793072,4.39163295964543,-2.7887132141881152,-1.9130422170745043,1.478650011730815,5.90146865013676,-0.4736024207723166,-0.539614186954863,7.714245154578361,3.822824013201372,3.4244184610054664,2.208893154628151,-3.0664773612558935,2.740385789643921,-0.6802782465005369,-1.306732100156955,-0.7507099456473562,1.9801711964948612,0.5591430510202481,-0.9521924483056813,-0.04656776379975659,-1.542814624146252,-0.7280112706847024,-3.5038681013147883,-0.23625279934852841,-1.4961713419781322,-0.2635224390253634,-0.29298469881805217,1.5031610816520964,-0.8180042269766308,0.1937208866180386,0.770333058576745,0.8895425329200535,-1.481927808377922,0.8475962471431885,-1.215763980779103,0.6471231972002729,-0.09322929969209909,0.23570021315446296,-0.42973445365027824,0.06118336245898148,1.0360725398808321,-0.19818829954717065,0.12271117021805998,0.11196687395640499,-0.33576683396019436,-0.19670030458096618,-0.13585837413681423,-0.5891004762564375,-0.2824881023687357,0.32384567868311304,-0.1086545000997452,0.05322970409778208,0.04333895715027217,0.11069287883518053,0.19752830785075284,0.048442683764921675,0.04767973070818202,-0.0076286939971585525,0.20607484714720367,-0.11431321723900882,0.11815016588983729,-0.2773004075957321,0.0399246314186563,-0.05163347161889238,-0.18579608485404595,-0.21784540283507925,-0.09551194464314657,-0.0002538482729572856,0.02735246642677496,-8.216656992752263e-05,0.0020452914994939517,0.0011144492190083575,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099337,-9573.809645649515,-2705.991167456889,-2616.548834204166,-10197.113459986196,-17831.15173246777,72.02086521569885,131.79221857456375,27.66731598947671,-32.721287287493595,-16.276635680516193,1.422369421650533,10.428742922117051,-8.633628438772812,-2.102741115323969,1.834147145582275,2.1270773188632663,-2.3154080574522267,1.6888534097199215,-3.6088014181760144,-1.6306886901681459,-5.139481580479651,5.134421450789989,-0.5070597964475686,1.3906893639489806,0.017945616003960097,2.3819784076872534,0.0544176461605672,2.46012857839908,0.45107592627336346,0.16329326498686286,1.2188918538199367,-2.320272627579146,-0.888117224888888,-0.13470817409293742,-2.408287476462422,0.2162581378096678,0.44874543196152344,-1.1732739409597703,1.294788874678981,-0.2574344371335307,0.28821988421527184,1.0021661145879728,0.6321932914898689,1.1515379053476162,0.2336523239507825,-0.27676925141449477,0.8832366057236233,1.1261641601389503,-0.552886179020146,0.13549075548876047,0.352917361136801,-1.738159960703425,0.5793501730843263,-0.15650824627419124,1.358830022620833,0.8197267528552088,-1.852143938929929,0.34854971569925025,-0.38163431880865734,-0.0431862482389528,-1.4260467492016953,-0.23170868888773882,-0.06784829250207015,-0.5352082927106637,0.1869129481726115,0.6711014293149521,-0.05712629654549112,-0.2223745796779391,-0.3841717203368281,0.26835061903291096,-0.13057156405180398,-0.012661715065885771,-0.4355232353932288,0.6472953606693187,0.31594717959279206,-0.05739454661565636,-0.3451002308392613,0.07370815993823614,-0.18519546214706287,-0.19323010150901468,0.2868083108119443,0.1233537311754925,0.24179844459793004,0.23582197584922798,0.0344900073595509,0.08035376581417902,0.011585265263115008,0.2531313473690029,0.14712178702923975,0.2637663117655271,-0.1616885028931594,-0.3026663457480403,0.4910600707510489,0.13096718259534673,-0.1047775089886174,0.11851878249036017,-0.16065414886859944,0.14505070948407967,0.06742457053460077,0.21548971749655702,-0.12025662348635036,-0.18303225609034376,-0.06235117817835964,-0.10096809794113115,0.04812282222772226,-0.021481076970753445,0.15432233776969112,0.13677787571615163,0.018581807153953384,0.007697354676707183,-0.10448472227677773,-0.01610057631627733,-0.013737483867986032,-0.01824750309431676,0.0030050219514131324,-0.0014762273479130947,0.007268722326103069,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425003,-35785.16322192121,-7061.455555444095,-687.2164349687299,2388.2254225573324,12668.329366015027,-274.95640629213574,-20.814828108295636,-35.92463622006502,14.692371855267648,1.2317877740552081,13.320668144501871,-6.3211993776829125,-3.18574295615584,7.218843777681275,1.819101066971917,-1.1274670877440018,1.3977065752692275,3.849041879768601,0.7257649042846858,-4.656814494175388,-1.9173054811655672,-1.1916863842724268,1.9510900609341189,-2.6483694881642164,0.2816296086452113,1.1817039994252443,-2.2925761745204842,-1.9099505236258685,-1.1614643412016676,-2.195650839521524,2.176166665983854,1.760565143872473,1.4919127998146,0.1699625793426635,-0.307444676743749,3.2820220814905983,-0.09636601411673593,-0.8619394171334228,-0.01942309658513945,1.7436283749145367,0.6264437087567245,1.7051575163700297,1.8054705650080984,0.06884619581468764,2.0772831233825375,-0.6699525910373347,-0.11831314400624422,-1.985699271626711,-0.7436934560148246,-0.8284989535320201,0.24899594664333183,-0.42934639506818234,-1.1408901003171963,0.944107586795147,0.5738618224583151,-1.1422479912471597,-0.6156350217600086,-0.03837570224472668,0.08634228712339632,-0.25408095373523865,0.9845049764944827,-0.2097462909060169,0.7869107980549594,-0.1084264273137873,0.046518963619730125,0.4531107189171614,-0.7482344839609425,-0.5326683596086081,0.23470478512119855,-0.9369379219684103,0.10107796584401733,-0.5288555949554217,-0.20061238950069912,-0.8523032655390032,-0.05481367158806071,0.08957309754480973,0.11987939252279212,-0.4096524952050565,0.30692101148658135,-0.06316471288626077,-0.777785203661597,-0.9688542870766933,-0.2116092127283538,0.07317083941251157,-0.4231753262909831,0.3393012652137992,-0.3769969676097859,0.597568398879958,-0.43838172510591217,-0.08569767015646455,-0.6636227555635652,0.277770963802887,-0.37265717322225406,0.15897809035494065,0.2541615842254243,0.09117149046404995,0.19581917490384396,0.2185808555204698,-0.3572913758710006,-0.5732641231748171,-0.1491475170729816,0.2987021116927368,0.3343771397675579,0.4773328540139975,-0.1561315964418912,-0.06533177238331236,0.01840762649100527,0.1125658219762551,0.05652294382402152,-0.030716760361616288,0.10884669361104236,0.08719686843613145,0.038343219162864754,-0.062417943270506565,0.006826555333285002,0.0021143467923446855,0.0072505536484837926,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.13917385815,-21798.100385055226,-6011.289906150057,-4101.712284666178,-12190.475770455243,-26349.654996957062,-117.94943480270136,134.23409769757316,7.278243133575133,-27.485834061743756,-24.157693342586875,10.229552485857704,16.653094462183144,-12.681794644823508,4.563911418193283,4.1531994282901055,4.5727454139495896,-3.0627865351167687,-0.6490324628778655,-3.7286043528449992,-5.615166454169856,-8.345625560793886,5.42503453892657,1.7129634673461593,2.399378559620589,-0.6832480957703909,4.392605795263068,0.22621692344721125,3.648409687189173,-0.46662737529469217,0.8040156334655439,0.8742267195180137,-1.1514053750554096,-2.3649189654951233,1.6481133596119264,-4.725103976522894,2.208393951489488,-0.9110886060877629,-2.5956702310227113,4.113165253014031,1.5991375281831932,0.050273699640581884,1.5466151888132307,1.741024410573233,2.435385039206275,-1.191475359811038,-2.36379877981626,1.6876346772683217,-1.1549291320141835,-1.005643692551083,0.44892310368978966,-2.0329140965166506,3.0273887053867563,-0.02836661718928964,-1.558572459784499,0.2417300467152233,-0.21419732176777123,-0.9804716292353058,-0.33460158693331515,-0.6375526266992365,-1.8779777732415797,-1.7429900894411487,-1.545197759702349,-0.4448079180657305,-1.4632592957212607,0.8334891516340787,0.6928241803047193,-0.5481065140856437,-0.09466621663877532,-0.22866176634182786,-0.09141840329161083,-0.1478699680630202,-0.5507236516138001,-0.13989126896770332,0.2469877658341968,0.41556714406248885,0.5344345666566754,0.011668999139749685,0.663395746449085,-0.18518269841491897,-0.17800955786705822,-0.003518180172721938,-0.32841443775247087,0.5212889742185782,0.5067584017425231,-0.07670296446225608,0.3288932773676171,-0.133694487121476,0.9894676607092904,0.14453551093182365,0.020780291795198882,-0.3855226432299867,-0.7011481361502971,0.2209091989220736,-0.056077742176499135,-0.1386307692107173,0.0938131769349581,-0.41842707802596646,-0.145375960476457,0.3060182994149563,0.11480177750184246,-0.21025119033987935,-0.17853964391990698,-0.1641785679021521,-0.11329567869638726,-0.0659636875100542,-0.054319583324405556,0.045140214684955715,-0.06764065626171104,-0.16005580713592227,0.05653951464037728,-0.05761588624016041,-0.055113109255642785,-0.010153263221104668,-0.024590296875026164,0.002465126356183041,0.002044250181352458,-0.007442142886512643,4.804087,4.368326794,4.586206897
-155985.7936099919,-27251.663447120565,15728.837560403255,5074.202109515452,-138.7197171767032,48.819936614803886,-6853.808260112931,461.3674304152084,-156.27617829070718,-1.6974391860127234,-19.257780556633776,8.573076327539713,-8.890034854856687,1.8454905446061405,-0.7011063531523605,-10.29331743715191,-1.017665038880664,-0.33123441587235053,-0.10173532335668119,1.3818761173672875,-2.1767890412556934,6.883967970347491,2.0886409540836075,0.6703744907486324,-2.5999040727242977,-0.7886036603148897,-1.1115741558140877,-1.0278024781184065,2.2019623117405382,-0.27834315603716603,2.416477070300435,-0.4107924692706512,-1.5062275690829012,-2.1421289440940825,0.691141549805545,-1.0438787254580297,0.3276806959969697,-1.5116720904366836,0.5487611002437845,0.07449676552868863,0.6296473721718987,-0.7583021233785235,0.2356393822089172,0.6123382286159765,-2.360973801787161,-0.12763614261466713,-1.6623805648808698,-0.6082687998871187,1.8068541600695147,1.0611830037139482,0.21553998557591728,0.1346017375177673,-1.7078414640747375,0.7135680996100842,-0.12677174794636872,-1.2765516284467897,-0.20357691049647136,-1.5341022683200063,-0.4082777067083396,-1.4815906814277657,-0.9276381306899892,-0.6741206739063016,-0.08375877446944949,-0.7640074146361677,0.5745146588714718,-0.9139531382497993,-0.029926331098209896,0.3350682510878071,-0.599715540357798,-0.2617525522307689,-0.3961171248150384,-0.0363173989218155,-0.20795205085881416,-0.43020661436831115,0.3217220881694299,0.9473890459424156,0.23195175524036027,0.01880543844011275,-0.07184331304580983,0.42305766078091295,-0.018949851986216383,0.07220906424479251,-0.39159708488163786,0.28985727886442575,-0.1517743207342345,0.4383884485338717,-0.2635286082323614,-0.5381852943201205,-0.03717644540379723,-0.30177199192795773,0.3964284271759384,-0.05594860967723899,0.08123242300928153,0.004975720581654126,0.14295152438794917,-0.3524480576159412,-0.058826632514850354,0.038479904648849934,0.12074615659905791,0.17271982804431033,0.12609502688776517,0.2079124217790449,0.0067544172197601645,0.3272796378871829,0.4105114965849096,-0.28444872789511494,0.01059144155983711,-0.26980970363955603,-0.17786956232944146,-0.18179094824359593,0.042142597302696726,0.002130598727534957,-0.13148243274964358,-0.02556195261579042,0.036501150866617815,0.05082881880405402,-0.014115713600575265,0.002042785104325311,-0.001638262633687907,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.303415437596,3720.247692908029,-11071.459571656313,-1125.2699902355537,-40598.87201190731,4146.316027632536,402.21124994350896,-224.27676462504473,-71.25589110975017,-35.79793445759709,-22.769802113511084,-17.923988412537117,-7.452555320156342,12.18855601536811,4.556204645059912,-2.071457357744652,3.7023204658956375,0.18014173002125247,2.8533886343790784,-10.462605850110043,-3.245035926171095,-18.03081399179171,11.160711377558016,5.975418425949131,2.619150765569055,1.5440404882090157,4.9431184418369005,-3.0710104882119698,-3.756552058901129,1.3152888369181075,1.8056473116042007,-0.11025353522252357,0.6747099414830595,4.587791168323305,0.9550932084105963,-0.11116180990946657,14.301263316804626,1.5016315606043387,-1.2378354541927983,-0.9260088521115554,-5.911058837631128,2.6103571591462127,-1.5066303806829906,-1.3075319673296684,9.491633684492145,3.232786732781859,-4.214251434581908,5.399556870354429,-3.90578376667743,0.7652772848344382,-1.3552512276092834,-2.821484311521332,-3.7631731444050476,-1.8503934868341172,3.9475330238852906,-0.7486314846818903,3.067693567479007,4.69251889814067,-1.0081378300081256,3.0390398067757594,-0.31639031625888886,-0.19180639425047818,-1.2858068211240792,0.795959650820319,1.0950315686197383,-2.0348570474831975,-2.3720440607484887,-0.349733150258081,1.0368617568868979,-1.0121244236669036,0.7699403309174412,-0.7486786029933108,0.5806439842661325,-1.0660006670047015,-1.5718055804751931,-1.0978041491085404,1.1796549816769053,0.9253685589624309,-0.5680535140181887,-0.8864755946853015,0.10870338654114045,0.2670326002520497,0.6369966240799019,-0.7128257198949437,0.49873560064893535,-0.35287399321320717,1.0071953179165172,-0.05297110616482353,-0.22891865482320442,0.2167236258283621,-0.2454575245606461,0.3883356174362914,-0.11323065437562946,0.05534761391514499,-0.5482914558885092,0.4531216419240975,-0.09081161493136478,-0.2542754299243684,-0.019219785438620515,0.29720926258557606,0.04640071462009638,-0.0878729172645711,0.24656139966551519,0.03722119312095731,-0.04511282010058449,-0.0653750281204176,-0.07570092103978347,-0.0707855248441836,0.08187225240981746,-0.04712474889774672,-0.014598385066865078,-0.07324011973696128,0.024158603510915415,-0.022515157510811498,-0.008330527493074547,0.00879187211280559,0.0015008473837329435,-0.0016545740126103399,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615548,-15281.92815922862,-2096.7924674018686,-1328.3044122466306,2581.8477796394245,-6092.918508220835,-531.1698491736656,-245.0479898814789,9.499050754877628,-25.109619023237226,10.451269803173604,4.44136485592368,5.468661447337922,-12.537192535219175,2.0880512490561283,0.883005311781099,-1.091334613257182,3.4659406389609355,3.2229115500788867,3.5861481905414356,3.939938866134357,3.87322704540686,-3.056650952512113,0.8017528996023026,4.2321577436932705,0.7009818134446408,-0.4442487502194541,1.6785209771558645,-1.5030490889720751,0.04865841275236976,-2.7616223436235074,1.5773711233787366,0.3853038061585364,1.56447651384673,-1.246217168153511,-0.2102985659670546,2.719227916802609,-0.1549320268756211,1.0647624790732944,-0.7718961869601686,0.9702898279203691,0.20160765424382812,0.4030573052037102,0.5192167702075323,0.4736931342590143,0.5152738887007455,0.1336319234551222,0.6044710719400237,0.005028043599799929,-0.792614126680969,1.1921972553979359,0.446580181789225,-0.5525167143047519,0.010980927433723715,-0.03317859925299786,0.19762350340332913,0.05177073381576588,-0.5189506739057829,-0.39866137410361935,-0.31539601496931147,0.7134918295355608,-0.14318590143787197,0.6628050859641735,0.07968783760465309,-0.35713071815974684,-0.40544468009536094,0.07352987697124783,-0.14946573241905262,0.2512681991649523,-0.39710845779453974,0.6725926061000249,0.38526769892290735,0.2834946701488715,0.12884385600339568,0.7875349814811657,-0.0445271990123181,-0.5606146896844175,0.07190977356215254,-0.2321219167261421,-0.22604317102214372,-0.2563153412848728,0.7177445429761617,0.31238040200378675,0.371202924962244,0.21030057972071614,0.07667970062558728,0.20642164880242472,0.2343595492860134,-0.3799302777042363,-0.1297382376846145,0.34739462219764733,0.4454389495333945,0.07134025967807717,0.010019007665347152,0.2052210136597577,-0.0016506953475215794,0.1607476123662572,-0.12598445070621614,0.045672112345323666,0.17052490314293084,-0.2268441671593777,0.2592270305206682,0.06180685465652579,0.12152439653662728,0.46001777687411916,-0.04189356523130171,-0.2751864860246642,0.028472853304025172,0.027712378564341653,-0.15785334469158255,0.12434347924898909,-0.12631132423339891,-0.01143773443506258,-0.00800543246287714,-0.0005387139283286095,-0.02519527990875904,0.00036452338260870915,-0.008616332139120799,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999526986,-11133.250748088778,-2744.842320343752,37080.50173401866,-19604.606893619104,14047.280940940424,-419.8202341064459,535.5186392651883,-43.30457822814852,13.7816508032078,-18.946614100808006,-43.86425132806953,12.738761203104037,-5.522392020597244,22.93655181296322,-7.3775219722646534,-29.941878469050405,-22.869023113750288,-7.159438761164901,1.6607992093235229,31.74047440168387,-1.0483562011923893,-27.014539608070816,35.14981932923405,-7.409813829033998,-28.31410812874075,12.421433252247505,33.19158499545712,18.26746496744279,15.210660076279014,-14.819539297449355,-24.99952751155363,9.096356810571171,3.5356216379875622,-10.083974645248029,4.270442229965594,-18.070092117347286,13.787820599817517,-7.845512124141839,19.916192922887774,-0.6296693441011657,10.103844257170556,-1.4092114375983933,-0.048268599243413694,0.031146026192458046,-1.8288547262055401,0.816997404101769,-1.8734622048794225,-4.309874758363383,3.341563429880997,3.5835337944671553,-0.4161297473622176,-0.9192044892355268,0.7941859543641406,-1.151782078233649,0.524682560103382,1.0406932938565878,-0.5818394115876471,-0.2599731495308893,0.8314962038503837,0.021422362442207594,-0.05369922319226211,-0.773693668014918,0.10996680627324693,0.5370324830318004,-0.6332393696822927,0.9269986743085701,0.21732902159229078,0.7092975790855754,-0.13881518754549,-0.0053020826781294385,0.04855053907514686,0.4114656912647456,0.28598853072990776,0.037449171661279514,-0.0462030585017491,0.04740292755530292,-0.06644629904846257,-0.19221111284828313,-0.026416083082818207,0.013997593552573314,0.11463937679316569,0.11844974911044324,0.03263659191479912,0.015908850645620552,-0.12550581892308368,-0.059951414392287884,-0.10730807492994379,-0.047164081137652504,-0.10072062834992249,0.062286321388312436,-0.08811483886023871,0.11573855713992065,0.12473362454705014,0.002377005834655607,0.0765400563175378,-0.020608965743870528,-0.010540918581247841,-0.049200079316120957,0.06151266351977544,0.006779499558888032,-0.02818606291514766,0.004435166922390756,0.0644911657617829,-0.023478432608099512,0.03437606216596745,-0.030834218366073484,0.03629593228489536,-0.028392669036327294,0.01765362950228469,0.009833669959045553,0.02594008905198073,0.006096014390613469,-0.0008760669994776257,-0.003857299403859005,0.005884786912325319,0.0001913768480008524,0.0005567225101990767,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403399,-15229.401396700938,-2091.6888881736636,-1344.1801453921482,2533.949006172229,-6278.2945520554595,463.68408587175384,-209.25129845313546,7.879651849730867,-8.589135914010573,6.817128630758316,3.753507741825958,9.861613760880719,-11.495882762117702,-3.044135727249887,5.139000079940545,1.210976235971016,1.6227210115943782,-0.5062864407265596,0.952571743365873,7.38002698090933,2.856465011997162,-2.003752647131502,-2.6854184583423533,5.694409367823921,0.07764487517589753,-1.1631806858498392,1.772295047147754,-0.4411402180196227,0.9198180521808151,-1.9777287211611845,0.0593879660758414,-1.162586591696207,1.8679474463992294,1.140603088048493,0.6460455360367127,0.5577313754738942,-0.07979122072640446,-1.561575953779682,-1.2617991372589437,-1.1848985119196411,-0.8154915059817776,0.6075377514953665,-0.6692425800780629,-0.9666321930065844,-0.8992960596992274,0.8400477408346644,2.683970843471591,-1.676012278254734,-0.6305925719545863,1.4583803555379828,-1.8060041492774968,2.0186686004639385,0.7615853711959011,-1.348843018021317,-2.2525330032464965,-0.3805384285788148,0.3534179082719078,-0.12563551281174123,0.021591953605219816,-0.6609588534254672,-0.5156935451982358,1.4193490438168983,-0.8571097606347803,0.1691703626496449,0.6741669449376846,0.08248618274075603,-0.4803268209471281,0.31298602749019416,-1.1871101403608142,-0.4341865557610124,0.3480710601449073,0.7159295431700736,0.30185535954538995,0.2254738918709785,-1.2370551289957425,-0.29113737765648223,0.020243448697035833,-0.458228764053445,0.45447865655767616,0.21017642353383323,0.5675489968702325,-0.3445696179621595,-0.5615438278851581,0.523933873371664,1.1539543866243331,-0.33454983583753845,0.40959483057422347,0.44789845528791433,0.22235831653072352,0.0773078937843569,-0.2606376229433272,0.5724257303427962,0.021640331943335825,0.4621305265358296,-0.010660193667997612,-0.8234585338349545,-0.6885258308021723,0.2839456566646184,0.556338096321517,-0.032150965914448076,-0.00962643128137292,0.4421035069962122,-0.06387424211018741,-0.10816187390784117,0.018411474504711988,0.0023629351262827846,-0.22166532391515512,0.043682241404369195,0.006849810275969004,-0.23288259454405336,0.18886658012847843,-0.02264585896893722,-0.03959114753703285,-0.008552985550751246,0.011888021582632143,-0.0007867364278751867,0.009115178526352966,3.324814232,2.847599561,3.086206897
