fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989643,-25410.006765650116,-7633.307763182695,-24941.31804778972,12721.709091305553,8548.169920031934,-301.50125284014223,-210.2820954845758,42.337935665436284,-2.3703887173868643,5.430859642670748,-0.3644762187569233,-0.8000090438833201,3.6880729081691244,7.72880192104213,1.4801301838856085,15.028038656198197,-0.9939014362366857,9.482739330671803,-23.99627027935796,4.9013443313741885,-16.451108801238856,-7.032567765073874,-4.145897781703441,5.969337414425854,5.313060734654132,1.4083178609622724,-3.034224750935312,2.4075344573380977,8.099097509332637,0.1469567500278568,0.4694254429541117,-4.656155415324262,5.794130712370147,5.084001418930453,4.361626881138202,-2.004235228563747,1.4395536247016423,-3.3008634864437245,0.7446060854779465,3.3619984930108013,6.5747664967714465,1.0309710991815044,-1.104415463466615,2.575577706576084,-4.2789478897894035,0.8454140720382675,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107739,1825.22299043635,1789.7435154970608,-1099.5449269987446,938.606505482707,-11692.76348191135,374.42029589071683,-13.66597690371268,-20.577049618524804,3.548500306455602,5.221299620962072,-2.250808035776573,8.796475246137366,-10.58866699610112,-9.526729514716086,10.432984792067629,4.432457264472915,-6.258055108772236,-4.4262037940682175,1.1904635092481632,14.891150532957989,3.2337199021600527,-2.8620124984814153,1.9922863193398324,2.3918539242424366,-1.6892071158816984,0.0890954181441545,0.6726207217243074,-4.593137587520889,2.957053386902997,-0.6480123095578126,-1.2260176917766485,4.615032910249905,2.1997665528812362,2.331395388055238,-1.271823803454816,-1.8501164085313317,-1.6453249633285574,0.7790553374713505,-0.7113398470179354,-2.7711717008347265,-3.353517835723447,2.74582912335907,2.142227212774178,-0.9669164093241098,0.29892563111897835,4.391633002062544,3.257015236,2.742984764,3.0
519840.3157679629,-13560.84445009943,-9573.809645649475,-2705.9911674568816,-2616.548834204194,-10197.113459986196,-17831.151732468083,72.0208652149443,131.7922185747639,27.66731599621677,-32.721287321496426,-16.276635600817105,1.4223694254366857,10.42874295716945,-8.633628440337983,-2.1027410989216837,1.8341471631712147,2.127077330744437,-2.315408058327646,1.6888534208657944,-3.608801445489606,-1.6306887041732767,-5.139481628699422,5.134421454116716,-0.507059807457386,1.390689333437921,0.017945616057791713,2.3819784489962172,0.05441764354605567,2.460128628635079,0.4510759360507201,0.16329326880727257,1.2188917661266152,-2.3202726930396493,-0.8881172542551137,-0.13470816075175812,-2.4082875744539014,0.21625814720679373,0.4487454336462235,-1.1732740158878763,1.2947887090645336,-0.2574344384461511,0.28821991039856887,1.0021662186000488,0.6321933592642891,1.1515381766796267,0.23365226912367562,-0.2767692540650552,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.899265424965,-35785.16322192135,-7061.455555444059,-687.2164349687778,2388.225422557342,12668.32936601525,-274.9564062892496,-20.814828108327927,-35.92463622880786,14.692371870534387,1.2317877680230114,13.320668179958941,-6.321199398930618,-3.1857429567289515,7.218843721397618,1.8191010844190925,-1.127467094016315,1.3977065757984484,3.8490419051916325,0.7257649097000484,-4.656814534166888,-1.9173054992149012,-1.191686385068237,1.9510901032371124,-2.648369429986384,0.2816296088886855,1.1817040199312272,-2.2925760648458477,-1.9099505625894235,-1.1614643661652757,-2.1956508908710206,2.1761665094196467,1.7605651934764248,1.4919128493591653,0.1699625627076506,-0.3074446890509772,3.282022223520101,-0.09636601445005508,-0.861939472302912,-0.019423094095893167,1.7436283843278804,0.6264437653533564,1.7051576933837496,1.8054707585868202,0.06884621209392693,2.0772826367794255,-0.669952597448342,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858155,-21798.100385055215,-6011.289906150017,-4101.712284666216,-12190.475770455248,-26349.65499695752,-117.94943480146107,134.23409769777786,7.278243135350218,-27.485834090306398,-24.157693224303557,10.22955251308709,16.65309451815667,-12.681794647123045,4.563911382606428,4.153199468118423,4.572745439459601,-3.0627865362775246,-0.6490324671444629,-3.728604381053425,-5.6151665024051205,-8.34562563909118,5.425034542439427,1.7129635045001315,2.3993785069972486,-0.683248096375846,4.392605871433999,0.22621691262320695,3.6484097616955986,-0.4666273852582633,0.8040156522706912,0.8742266566277096,-1.151405407577312,-2.364919043762594,1.648113197472223,-4.725104168659642,2.2083940471280425,-0.9110886094514529,-2.595670396868923,4.11316472684136,1.5991375368280596,0.050273704393196714,1.5466153493432369,1.7410245972311054,2.435385613368412,-1.1914750807709253,-2.3637988025652086,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120583,15728.837560403294,5074.202109515422,-138.71971717671494,48.81993661476855,-6853.8082601130245,461.36743041035504,-156.27617829094646,-1.697439186427299,-19.25778057664571,8.573076285561504,-8.890034878520824,1.8454905508088462,-0.7011063532779114,-10.29331735687876,-1.0176650486389658,-0.3312344177239992,-0.10173532339353072,1.3818761264835835,-2.1767890576928797,6.883968029490226,2.0886409736592264,0.670374491175295,-2.599904129149692,-0.7886036429864469,-1.111574156832083,-1.0278024959487513,2.2019622063925866,-0.2783431617205902,2.4164771224178163,-0.4107924788781048,-1.5062274607076707,-2.142129004472783,0.6911415727459084,-1.04387862268359,0.32768070937629035,-1.5116721559236923,0.5487611022903843,0.0744967701946894,0.6296472916115016,-0.7583021273997771,0.23563940361166766,0.6123382921669708,-2.3609740550033793,-0.1276361724091392,-1.6623801754750551,-0.6082688057418832,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.30341543761,3720.247692908046,-11071.45957165627,-1125.2699902355582,-40598.8720119073,4146.316027632637,402.21124993927873,-224.27676462538605,-71.25589112710416,-35.79793449479514,-22.769802002030616,-17.923988460247863,-7.452555345204548,12.188556017574111,4.556204609513047,-2.0714573776114813,3.7023204864789774,0.18014173009646778,2.853388653157775,-10.462605929086335,-3.245035954084434,-18.03081416081859,11.160711384872574,5.975418555615806,2.619150708090483,1.544040489537958,4.943118527550784,-3.0710103412508043,-3.75655213559871,1.3152888652270527,1.805647353831865,-0.11025352729182512,0.674709960556638,4.587791320360255,0.9550931144208438,-0.1111618142127874,14.30126393599807,1.501631566151493,-1.237835533179706,-0.9260087336829915,-5.911058869331881,2.610357394693816,-1.5066305371069912,-1.3075321074300301,9.49163592074639,3.232785976612062,-4.214251475290652,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615558,-15281.928159228655,-2096.7924674018564,-1328.3044122466392,2581.847779639417,-6092.918508220942,-531.1698491680838,-245.04798988185195,9.499050757183785,-25.10961904932893,10.451269751993983,4.441364867745847,5.468661465719873,-12.537192537498267,2.0880512327633745,0.8830053202473905,-1.0913346193776188,3.465940640276182,3.222911571335295,3.5861482177003494,3.9399388999738396,3.873227081762129,-3.0566509544820084,0.8017529170110343,4.232157650811563,0.7009818140025913,-0.44424875793752705,1.6785208968780743,-1.5030491196635813,0.04865841377182442,-2.7616224082117182,1.5773710098907954,0.3853038170789458,1.5644765656916364,-1.2462170454830475,-0.21029857443945274,2.7192280345150928,-0.15493202747222995,1.0647625470419713,-0.7718960882485937,0.970289833036083,0.2016076721765168,0.4030573470214225,0.5192168259196048,0.47369324587047085,0.5152737683799695,0.13363192471640448,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999527,-11133.250748088796,-2744.8423203437433,37080.501734018915,-19604.606893619097,14047.280940940685,-419.82023410203385,535.5186392660088,-43.30457823869133,13.781650817529295,-18.9466140080422,-43.86425144483005,12.73876124592222,-5.522392021603593,22.93655163408615,-7.377522043010492,-29.941878635968376,-22.869023122409832,-7.159438808386242,1.6607992218773828,31.740474674371654,-1.048356211149159,-27.01453962561033,35.14982009199174,-7.409813666503919,-28.31410815417336,12.421433467483036,33.19158340760632,18.267465340328037,15.210660404158837,-14.819539644038619,-24.999525712889824,9.096357066997017,3.5356217551653057,-10.083973652553729,4.270442403409891,-18.07009289976802,13.78782065107326,-7.845512625264656,19.916190375135603,-0.6296693472046193,10.103845169776976,-1.4092115836352523,-0.04826860447350783,0.0311460337656544,-1.8288542975619277,0.816997412000581,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.90039240341,-15229.401396700976,-2091.6888881736495,-1344.1801453921576,2533.9490061722263,-6278.294552055573,463.68408586687514,-209.25129845345705,7.879651851650383,-8.589135922935702,6.817128597380619,3.7535077518171214,9.861613794027607,-11.495882764203564,-3.0441357035077328,5.1390001292195295,1.2109762427226296,1.622721012207475,-0.5062864440642275,0.9525717505509458,7.380027044310617,2.856465038782489,-2.0037526484177888,-2.685418516612469,5.694409242846666,0.07764487523198156,-1.1631807060246289,1.7722949623596578,-0.44114022702529104,0.9198180720015886,-1.9777287674149047,0.0593879618023081,-1.1625866244528464,1.8679475083010113,1.1406029757679617,0.6460455623615023,0.557731399602994,-0.07979122102626306,-1.561576053474658,-1.2617989758456651,-1.1848985182808125,-0.8154915796280174,0.6075378145225178,-0.6692426518499981,-0.966632420722658,-0.8992958491197935,0.8400477489200615,3.324814232,2.847599561,3.086206897
