fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,CIHigh,CILow,MOS
-96471.00174229167,20285.01670098966,-25410.006765650192,-7633.307763182719,-24941.318047789722,12721.70909130557,8548.169920031956,-301.50125284214874,-210.28209547896574,42.33793569251577,-2.370388711990909,5.4308596587836,-0.36447622043047506,-0.8000090381813841,3.6880728920778947,7.728801914188785,1.4801301685151238,15.02803847979375,-0.9939014287403289,9.482739199170068,-23.996270069697417,4.901344242876968,-16.451108621878664,-7.032567816139078,-4.145897727974974,5.969337601597344,5.3130608547880565,1.408317809875205,-3.0342248379159376,2.407534354797481,8.099097795771106,0.1469567428226888,0.46942546317192574,-4.656155629541509,5.794130310737725,5.084001719439311,4.361626675657387,-2.004235370385876,1.4395536781248186,-3.3008636324240745,0.7446061724997672,3.361998909575354,6.574766908685905,1.0309712738243324,-1.1044156563062404,2.5755773387576966,-4.278948278765395,0.8454141523601169,3.714152331057658,-0.7798036757099914,3.9378228992157935,-0.6163290247681873,-2.1383426399619965,5.618450810114737,2.5889966096612755,-3.978485500267416,1.6894721412677123,-2.4100235291465935,2.0124555602408982,1.6582134572856466,2.8311393036330528,0.3902485509143877,-0.0510344218046974,-1.7761643064306072,0.3566619439982165,-1.652579213398647,-1.1289677871376282,-0.2601800559290148,1.0460814736301287,-0.719576667240186,0.9607276127006568,-1.6013286573901067,-0.30537879080622315,-0.42687383467943024,-2.426781082118736,1.4801292806527593,-0.2235414040919617,-0.2536130499733802,1.4707203469535535,-0.4078294596038193,0.41391049118453255,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107784,1825.2229904363512,1789.7435154970665,-1099.54492699874,938.6065054827051,-11692.763481911354,374.4202958930319,-13.665976903349536,-20.57704963165267,3.5485002983840626,5.221299636465018,-2.2508080460698974,8.796475183486884,-10.588666949733847,-9.526729506093073,10.432984683662907,4.432457212457745,-6.258055061352795,-4.426203732625297,1.1904634986940694,14.891150264336597,3.233719866924529,-2.8620125195161625,1.9922862934029586,2.3918539992840295,-1.6892071542062392,0.08909541492062518,0.672620741008671,-4.593137391226719,2.95705349145947,-0.6480122778487564,-1.2260177446789737,4.615033122975175,2.199766400518484,2.331395525768626,-1.271823743371349,-1.8501165393519257,-1.6453250248054263,0.7790553722677707,-0.7113399298636379,-2.7711720450786372,-3.353518047637524,2.7458295876917718,2.142227587002553,-0.9669162725456464,0.29892565860472975,4.3916334210843315,-2.7887127090190478,-1.913042880127381,1.4786499569832658,5.901466934911198,-0.4736022602887898,-0.5396147159840614,7.714247471938106,3.822823740326148,3.424416517846401,2.2088965067286006,-3.0664753904943423,2.7403909328978995,-0.6802796083938379,-1.3067351790289052,-0.7507118589079415,1.9801774033241657,0.5591449012388293,-0.9521909994720122,-0.04656768948710415,-1.542811656440843,-0.7280136127339248,-3.5038600756443166,-0.23625221579468683,-1.4961673735978054,-0.26352171231247573,-0.29298380457303785,1.5031725822136268,-0.8180014733063234,0.19372265255701684,0.7703298325411778,0.8895386832430378,-1.4819211730647768,0.8475956408641057,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099354,-9573.809645649566,-2705.991167456874,-2616.5488342041954,-10197.113459986183,-17831.15173246809,72.02086521538841,131.79221857124682,27.66731601388018,-32.72128724707918,-16.27663564913508,1.4223694319410314,10.428742882894138,-8.633628402533313,-2.102741097015994,1.8341471441146975,2.127077305795541,-2.315408040784571,1.6888533974457276,-3.6088014138482873,-1.6306886747516136,-5.139481572794548,5.134421491842111,-0.507059800868269,1.3906893770566546,0.01794561646402726,2.3819783625250333,0.054417645099185764,2.46012852353565,0.45107595200994716,0.16329326081706347,1.2188918187272375,-2.320272800019586,-0.8881171927187342,-0.13470816869507357,-2.408287460814959,0.21625816246959004,0.4487454504054928,-1.1732740683710263,1.2947888599703867,-0.2574344704228178,0.28821992870289537,1.0021663880473133,0.6321934697130671,1.1515380136791695,0.2336522903598122,-0.27676928045351085,0.8832364461224992,1.1261645503093747,-0.5528861579861101,0.13549071603489582,0.35291724036942296,-1.7381616620346279,0.5793503462249033,-0.15650823498396038,1.3588292517257092,0.819727995575263,-1.852142748009467,0.3485503706399116,-0.38163508434689214,-0.043186349705664685,-1.4260503836315295,-0.23170941687876223,-0.0678485169251705,-0.5352074777351908,0.18691264079266892,0.6711001380066418,-0.05712648050155463,-0.2223740725792149,-0.38417082085328746,0.2683499061303182,-0.1305712031580577,-0.012661676186370485,-0.43552656440863224,0.6472931765469155,0.31595006022879907,-0.057394306085330256,-0.3450987313873827,0.07370782795057992,-0.18519532864056165,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265424972,-35785.163221921415,-7061.455555444077,-687.2164349687565,2388.22542255735,12668.329366015261,-274.95640629094964,-20.8148281077724,-35.92463625174003,14.69237183711985,1.2317877716800776,13.320668240874237,-6.321199353910164,-3.185742942781663,7.218843714873474,1.8191010655163722,-1.1274670807895344,1.3977065652082221,3.849041851774145,0.7257649033770243,-4.656814450161668,-1.9173054783451515,-1.191686393870527,1.9510900778658489,-2.648369513040544,0.2816296152961891,1.1817039770309599,-2.292576130651275,-1.9099504810023742,-1.1614644072054652,-2.1956507834356156,2.1761666033314437,1.7605652746359954,1.4919127459926917,0.16996257272314827,-0.30744467457499025,3.2820224555128044,-0.09636601803922319,-0.8619395109207838,-0.019423096379231748,1.7436286010498836,0.6264438051425459,1.7051579816611984,1.8054710740339925,0.06884620260031403,2.0772828269812185,-0.6699526614068381,-0.11831312214083917,-1.985699959869896,-0.7436934273993314,-0.828498712842186,0.2489958613568105,-0.42934681346519776,-1.1408904420849464,0.9441075203619747,0.5738614963820409,-1.1422497305463246,-0.61563462271599,-0.038375773897220335,0.08634246173210966,-0.2540815523668655,0.984507485569394,-0.20974694867967444,0.7869134030277938,-0.1084262629957028,0.04651888568144142,0.4531098465557392,-0.7482368929463595,-0.5326671390729204,0.23470424271030943,-0.9369354374195255,0.1010776858109714,-0.5288539801973504,-0.2006139407537274,-0.852300375243968,-0.05481417148981536,0.08957272205910631,0.11987887359663085,-0.40965066127275696,0.306920791866293,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.13917385814,-21798.100385055342,-6011.289906150034,-4101.712284666218,-12190.475770455234,-26349.65499695754,-117.94943480219331,134.23409769419712,7.278243139993328,-27.48583402779328,-24.15769329601916,10.229552559866518,16.653094399552067,-12.68179459159776,4.563911378490089,4.153199424962609,4.572745385727543,-3.0627865130678065,-0.6490324581249323,-3.7286043482784126,-5.61516640112254,-8.34562554830654,5.425034582255291,1.712963482228781,2.399378582247888,-0.6832481118627687,4.3926057119602255,0.22621691914785474,3.648409605792214,-0.4666274018914753,0.8040156129300814,0.8742266943504321,-1.1514054606296122,-2.3649188798820804,1.6481132947229897,-4.725103945808073,2.2083942032283206,-0.9110886435136166,-2.5956705129947277,4.113165206145864,1.5991377355344913,0.05027370727736888,1.5466156107781184,1.7410249015097763,2.4353852685337594,-1.191475189949232,-2.3637990280695598,1.6876343719890534,-1.1549295323192852,-1.0056436543677736,0.4489229732345202,-2.032913403563747,3.0273916698522143,-0.028366624133093713,-1.5585723533239728,0.24172991107506334,-0.21419765163214527,-0.9804709961987699,-0.3346022135142057,-0.6375539035228527,-1.8779821979213946,-1.7429945316789899,-1.545202605984313,-0.44480938914526286,-1.4632570664656526,0.8334877810610308,0.6928228467939205,-0.548108278963608,-0.09466600184946834,-0.22866122879816317,-0.09141816153788121,-0.14786955996878703,-0.55072196954918,-0.13989233923874755,0.24698693584273462,0.4155709328780006,0.5344323298326094,0.011668947775612667,0.6633927778379717,-0.1851825644205664,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120598,15728.837560403346,5074.202109515424,-138.7197171767042,48.819936614803886,-6853.808260113041,461.3674304132106,-156.27617828677634,-1.6974391875118044,-19.25778053284658,8.573076311011613,-8.89003491917504,1.8454905376654267,-0.7011063502085619,-10.293317347571213,-1.0176650380643988,-0.3312344138447697,-0.10173532262324057,1.3818761073194386,-2.1767890385851985,6.8839679053031455,2.0886409508751647,0.6703744960970579,-2.5999040953329366,-0.7886036677129722,-1.1115741820516154,-1.027802458638113,2.201962269612087,-0.2783431498173689,2.4164772076903214,-0.4107924587769306,-1.506227525709982,-2.1421291032162704,0.691141524865822,-1.043878684326695,0.32768069390626436,-1.5116722627652104,0.5487611228165378,0.07449677351082237,0.6296473649807806,-0.7583022216358091,0.23563941834552254,0.612338395696762,-2.3609744674750104,-0.12763615439620354,-1.662380327701187,-0.608268863739092,1.806853833138459,1.061183371524626,0.2155399777549978,0.13460169839808403,-1.7078408821769002,0.7135687980255945,-0.1267717858637751,-1.2765515395723346,-0.20357679461172581,-1.5341046036860162,-0.4082774400986502,-1.4815934602642467,-0.927639991234139,-0.6741222621778694,-0.08375898795419888,-0.7640098099119159,0.5745165609047486,-0.9139517446225692,-0.029926283322336548,0.335067606116081,-0.5997174718690923,-0.2617519550315979,-0.39611619596184894,-0.03631730041946507,-0.20795147610441042,-0.4302052995055222,0.3217245666666373,0.9473858376065385,0.23195387027797348,0.018805359783843553,-0.0718430054700273,0.4230557672860543,-0.018949839148771533,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437622,3720.2476929080503,-11071.459571656287,-1125.269990235567,-40598.87201190731,4146.316027632639,402.21124994176876,-224.27676461940396,-71.25589117258143,-35.797934413381014,-22.769802069621786,-17.92398854221442,-7.452555292127851,12.188555964214274,4.5562046054089524,-2.0714573560833798,3.7023204430476655,0.18014172872684783,2.8533886136087334,-10.46260583726392,-3.2450358955465917,-18.0308139646687,11.160711466769452,5.975418477894086,2.6191507902495768,1.5440405246217204,4.943118348104379,-3.0710104294169724,-3.7565519750849656,1.3152889117203188,1.8056472654813223,-0.11025353204671766,0.6747099916361673,4.587791002486849,0.9550931707979872,-0.11116180901409692,14.301264946860917,1.5016316222890027,-1.2378355886265382,-0.9260088415676145,-5.911059603846723,2.6103575596896027,-1.5066307918746185,-1.3075323358224669,9.4916345773701,3.2327862719428873,-4.2142518773505895,5.399555893455384,-3.9057851202981975,0.7652772573153599,-1.3552508339515603,-2.8214833516923346,-3.7631768245810115,-1.8503940425740344,3.947532749014895,-0.7486310612981601,3.0676982453742845,4.6925158700216345,-1.0081397251072892,3.0390458997806,-0.31639106199306954,-0.19180688312518226,-1.285810851187253,0.7959622856841742,1.0950299017710996,-2.0348537076514686,-2.372039497175302,-0.34973427458844447,1.0368593731418079,-1.0121220631285281,0.7699382847387086,-0.7486765351421507,0.5806422087669646,-1.0660088568133557,-1.5718002513368343,-1.0978141592469866,1.1796500429586438,0.9253645440459572,-0.568050967844214,-0.8864749624371843,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615561,-15281.9281592287,-2096.7924674018614,-1328.30441224664,2581.8477796394245,-6092.918508220947,-531.1698491713704,-245.0479898753137,9.499050763245561,-25.109618992222273,10.451269783019097,4.441364888056426,5.468661426771531,-12.537192482607798,2.088051230869513,0.8830053110711805,-1.0913346065675822,3.4659406140138844,3.2229115265908344,3.58614818624946,3.9399388288982533,3.8732270396404336,-3.0566509769287755,0.8017529065876662,4.232157783534372,0.7009818299158794,-0.4442487418125921,1.6785209450578478,-1.5030490554470257,0.04865841551190942,-2.7616222730835993,1.5773710779613144,0.3853038348420098,1.564476457258653,-1.2462171190792501,-0.21029856453152931,2.7192282267222283,-0.15493203326611293,1.0647625946882857,-0.7718961782049798,0.9702899535997688,0.2016076850234673,0.4030574151556312,0.5192169166351005,0.47369317888019696,0.5152738154867563,0.1336319374669831,0.6044709626739142,0.005028045403710215,-0.7926140970438043,1.1921969089821958,0.4465800295775267,-0.55251725631383,0.010980930460177058,-0.03317859627603466,0.19762339085110142,0.05177081175579397,-0.5189503401132967,-0.3986621223090232,-0.31539664870741435,0.7134935103910126,-0.14318626634820367,0.6628071659419246,0.07968810092264772,-0.3571301717258556,-0.4054440139588906,0.07352973572134663,-0.14946621452594724,0.25126762197316455,-0.397107533012319,0.6725908256988918,0.38526663564322294,0.2834938050796141,0.12884485623424277,0.7875323128709337,-0.04452760478932854,-0.5606123440013736,0.07190945803279097,-0.23212087733906564,-0.2260430099727209,3.394160216,2.89155407,3.142857143
-4587.588432627545,47064.659999527044,-11133.250748088833,-2744.8423203437555,37080.50173401892,-19604.60689361911,14047.280940940687,-419.82023410463154,535.5186392517222,-43.30457826633725,13.78165078618659,-18.94661406428984,-43.86425164542031,12.738761155196201,-5.522391997430032,22.93655161334276,-7.377521966357387,-29.94187828438104,-22.869022949113493,-7.159438709058175,1.6607992073490172,31.74047410173326,-1.0483561995267183,-27.014539824321915,35.14981963479721,-7.409813898828589,-28.314108796812082,12.421433016521988,33.19158436038921,18.267464559949488,15.210660941179748,-14.819538918903987,-24.999526791725874,9.096357486420109,3.5356215100495314,-10.08397424794502,4.270442201971557,-18.070094176977836,13.787821166431181,-7.84551297639615,19.916192696060065,-0.6296694254919867,10.103845808661037,-1.4092118220757994,-0.04826861282026489,0.03114602961121029,-1.8288544652096397,0.816997490017906,-1.8734618658773292,-4.309876251864718,3.3415633051205003,3.5835327529408048,-0.41612960559636786,-0.9192053895103394,0.7941861918766503,-1.1517819976313297,0.5246822629828204,1.0406948751840608,-0.5818390388620357,-0.2599736381884026,0.8314978714062673,0.021422412873670728,-0.05369936007043414,-0.7736960933267155,0.10996717056792615,0.5370316651025917,-0.6332383304803091,0.9269968906262174,0.2173297221481681,0.7092959523037907,-0.1388148671678478,-0.005302068939899741,0.04855040505015201,0.41146443508969394,0.2859907222205688,0.03744904107118996,-0.046203479838039054,0.047402729287738046,-0.0664460085211075,-0.19221025318071047,-0.02641606392042232,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403411,-15229.401396701016,-2091.6888881736563,-1344.1801453921555,2533.94900617223,-6278.294552055575,463.68408586974846,-209.25129844787386,7.879651856679445,-8.589135903401079,6.817128617618741,3.7535077689818475,9.861613723791988,-11.495882713870373,-3.0441357007536154,5.139000075821022,1.2109762284962027,1.622720999911446,-0.5062864370348574,0.952571742193074,7.380026911178111,2.8564650076656393,-2.003752663163343,-2.6854184816806637,5.694409421443869,0.07764487702479009,-1.1631806637976383,1.7722950132341537,-0.44114020817432725,0.9198181044596632,-1.9777286706421677,0.059387964365682194,-1.1625866780626624,1.867947378900376,1.1406030431009555,0.6460455318686056,0.5577314390334966,-0.07979122398990696,-1.561576123410539,-1.2617991228975916,-1.184898665453343,-0.8154916311718822,0.6075379172703895,-0.6692427687904873,-0.9666322838944763,-0.899295931438266,0.8400478291036972,2.6839703577230085,-1.6760128591200092,-0.6305925480581468,1.4583799317325992,-1.8060035337029632,2.0186705764121453,0.7615856006082765,-1.348842925532049,-2.2525317233859825,-0.3805390070020937,0.35341768179798605,-0.1256357484888201,0.02159199764498745,-0.6609604108171669,-0.5156948594972693,1.4193534927629596,-0.8571125977999049,0.16917010213656622,0.6741658377422389,0.08248602356877223,-0.48032836639486826,0.31298530040213013,-1.1871073643358334,-0.4341854070518794,0.3480700989426603,0.7159273575666781,0.30185767542963754,0.22547312380582843,-1.237066408903703,-0.29113615957059125,0.02024336297416198,-0.4582267133409482,0.45447833127469395,3.324814232,2.847599561,3.086206897
