fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989658,-25410.006765650145,-7633.307763182682,-24941.31804778992,12721.709091305498,8548.169920031973,-301.50125284006214,-210.2820954843783,42.33793567074802,-2.3703887086394886,5.430859647339346,-0.3644762192659033,-0.8000090349917232,3.6880729285576597,7.728801907043844,1.4801301876430966,15.028038698936413,-0.9939014457045957,9.482739127180992,-23.996269862861958,4.901344313310687,-16.45110844632296,-7.032567733952682,-4.145897805894329,5.96933745135624,5.313060772066763,1.408317782226682,-3.0342247777810374,2.407534482796778,8.099097598107551,0.14695675177647838,0.4694254492767264,-4.656155482764883,5.7941300958021476,5.084001513566172,4.361626311044403,-2.004235273246858,1.4395536637712574,-3.30086359220841,0.7446061130693498,3.3619986251568723,6.574766795090927,1.0309711543386846,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107839,1825.2229904363514,1789.7435154970574,-1099.5449269987466,938.606505482703,-11692.763481911332,374.4202958903477,-13.6659769036981,-20.57704962106779,3.548500293412221,5.221299625438693,-2.2508080388432554,8.796475148387952,-10.588667054404212,-9.526729497125169,10.432984818385345,4.43245727711795,-6.258055168119965,-4.426203699020246,1.1904634884234402,14.891150478367015,3.233719832365302,-2.8620124859294034,1.9922863307627678,2.391853939119208,-1.6892071278168073,0.0890954131695562,0.6726207277559954,-4.59313763553734,2.957053419547729,-0.6480123173189364,-1.2260177083367256,4.615032976842405,2.199766318708643,2.3313954312445544,-1.2718236372505238,-1.8501164495813451,-1.645325008233403,0.7790553629344978,-0.7113398730403989,-2.7711718088468547,-3.353517991010073,2.745829269343769,3.257015236,2.742984764,3.0
519840.3157679629,-13560.84445009944,-9573.809645649484,-2705.9911674568734,-2616.548834204204,-10197.113459986127,-17831.151732468057,72.02086521487105,131.79221857461465,27.667315999640458,-32.72128720121459,-16.276635614770463,1.4223694273742393,10.428742841281373,-8.633628487874592,-2.102741095032331,1.834147167799101,2.127077336827355,-2.3154080802884853,1.6888533846197573,-3.6088013825589274,-1.630688698189348,-5.139481517783634,5.134421431607472,-0.5070598103698478,1.3906893420835906,0.01794561618309444,2.381978315899979,0.05441764402567866,2.4601286543565957,0.45107594102716936,0.16329327076304284,1.2188917825914485,-2.3202727265318708,-0.8881171596923562,-0.13470816324180102,-2.4082872598240397,0.21625815199385554,0.4487454458876558,-1.1732740542270716,1.2947887564640486,-0.2574344485104391,0.28821992368352656,1.0021662718594329,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.89926542497,-35785.16322192138,-7061.455555444046,-687.2164349687833,2388.225422557327,12668.32936601523,-274.956406288977,-20.814828108303423,-35.9246362332529,14.692371816525295,1.2317877690788452,13.320668198106864,-6.321199328687241,-3.1857429742708803,7.218843708068814,1.8191010890071215,-1.1274670972296734,1.3977065890541276,3.8490418225299297,0.7257648971086438,-4.6568145170929585,-1.917305457823898,-1.1916863798540493,1.9510901144495925,-2.6483694464490752,0.28162961088002764,1.1817039538925826,-2.2925760854005377,-1.909950582564023,-1.1614643789716343,-2.195650917169503,2.176166538815574,1.7605652188993446,1.4919126904878826,0.16996256582814953,-0.307444648885427,3.282022296304913,-0.09636601707663331,-0.8619395005614077,-0.019423094812377906,1.7436284523347858,0.6264437946590664,1.7051577840070644,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.13917385815,-21798.100385055204,-6011.289906150006,-4101.712284666249,-12190.475770455152,-26349.654996957466,-117.94943480134826,134.2340976976259,7.278243136251383,-27.485833989269935,-24.157693245013405,10.229552527023348,16.653094333101212,-12.681794716949167,4.5639113741901065,4.1531994785957345,4.572745452524771,-3.062786565325507,-0.6490324531845144,-3.7286043160287172,-5.615166481814051,-8.345625458968817,5.425034518652028,1.7129635143353457,2.3993785219146795,-0.6832481012053964,4.3926056259920925,0.22621691463135823,3.6484097998410716,-0.4666273904134451,0.8040156619006329,0.8742266684363522,-1.1514054241955483,-2.3649187919333223,1.6481132279880382,-4.7251035513544934,2.208394096082541,-0.9110886343443597,-2.595670481701541,4.1131648774327365,1.5991375992548875,0.05027370658929272,1.54661543153264,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120598,15728.837560403306,5074.202109515413,-138.7197171767269,48.81993661476824,-6853.808260113027,461.3674304099049,-156.27617829077053,-1.6974391866369904,-19.257780505855024,8.573076292911118,-8.890034890632379,1.8454905303012028,-0.7011063571392998,-10.293317337878161,-1.017665051205302,-0.3312344186670152,-0.1017353243597445,1.3818760968171007,-2.176789019724855,6.883968004254758,2.0886409285793692,0.6703744882367529,-2.599904144075135,-0.7886036478940035,-1.1115741646910307,-1.0278024385109785,2.2019622261331913,-0.2783431646343313,2.4164771490804533,-0.41079248379837774,-1.5062274810538037,-2.1421290353977716,0.6911414991359052,-1.0438786420126236,0.32768066655740713,-1.5116721894426866,0.5487611172661404,0.07449677267687621,0.6296473146622871,-0.7583021569907833,0.2356394143228771,0.6123383247075203,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.303415437622,3720.24769290805,-11071.459571656262,-1125.26999023557,-40598.87201190705,4146.316027632617,402.21124993888753,-224.27676462513344,-71.2558911359184,-35.79793436320401,-22.76980202155101,-17.92398848466702,-7.452555262389369,12.188556084688713,4.556204601105286,-2.0714573828356566,3.702320497074371,0.18014173180000742,2.853388591931477,-10.46260574651385,-3.245035942176307,-18.030813771618906,11.160711335938698,5.975418589943172,2.6191507243625396,1.5440405004365392,4.9431182513268475,-3.0710103687806964,-3.75655217489693,1.3152888797076239,1.8056473754586586,-0.11025352878373267,0.6747099703256414,4.587790831770247,0.9550931319861898,-0.11116179980805983,14.301264253162705,1.501631607111077,-1.2378355735248139,-0.9260087676373652,-5.911059100231694,2.610357515041071,-1.5066306172308528,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615563,-15281.928159228668,-2096.7924674018745,-1328.30441224665,2581.8477796394004,-6092.918508220933,-531.1698491675633,-245.04798988157478,9.499050758356654,-25.109618957027898,10.451269760952965,4.441364873796956,5.46866140495038,-12.537192606533088,2.0880512289035646,0.8830053224734594,-1.0913346225049878,3.4659406731477236,3.222911502099592,3.586148155195851,3.939938885526045,3.8732269981790513,-3.056650941079173,0.8017529216194367,4.232157677131248,0.70098181896079,-0.4442487331065712,1.6785209119136422,-1.503049135382811,0.04865841431608248,-2.7616224412891914,1.5773710311984026,0.38530382264404617,1.5644763990851827,-1.246217068569561,-0.21029854696746642,2.7192280948146754,-0.1549320316946439,1.064762581829107,-0.7718961165073057,0.9702898708974339,0.2016076816349368,0.4030573684335906,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952704,-11133.250748088802,-2744.842320343745,37080.501734019206,-19604.60689361898,14047.28094094065,-419.82023410162077,535.5186392654073,-43.30457824405443,13.781650766869532,-18.946614024288987,-43.864251504588815,12.738761104365311,-5.52239205201467,22.936551591735643,-7.377522061623502,-29.941878721485264,-22.86902333928377,-7.159438654690737,1.6607991929860662,31.740474557978295,-1.0483561883036292,-27.01453950716444,35.14982029378696,-7.409813712597531,-28.31410835431328,12.42143277355901,33.191583704975486,18.26746553127247,15.210660572008921,-14.819539821541543,-24.999526050593843,9.096357198391647,3.5356213785124897,-10.08397383930833,4.270441845417304,-18.070093300394806,13.787821027433544,-7.84551288178124,19.916191104163584,-0.629669372397928,10.10384563744932,-1.4092116586500303,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403415,-15229.401396700987,-2091.6888881736454,-1344.1801453921682,2533.9490061722136,-6278.29455205556,463.684085866427,-209.25129845322076,7.879651852623634,-8.589135891362925,6.817128603224404,3.7535077569309734,9.86161368444193,-11.495882827504397,-3.0441356978922487,5.139000142182082,1.2109762461760742,1.622721027597783,-0.5062864331995904,0.9525717339667854,7.380027017255756,2.856464977138528,-2.0037526396406347,-2.68541853201565,5.694409278260405,0.07764487578550126,-1.1631806410222278,1.7722949782393047,-0.44114023164289723,0.9198180821635654,-1.9777287911030985,0.059387962605320296,-1.1625866412384491,1.8679473093920222,1.1406029968518805,0.6460454779518241,0.5577314119823849,-0.0797912232084149,-1.5615761045579135,-1.2617990220470963,-1.1848985645070382,-0.8154916174029346,0.6075378468226214,3.324814232,2.847599561,3.086206897
50030.00805463147,-10113.99794768944,-35856.49758970941,-7070.235058568711,-668.2179192098874,2441.944983101429,12881.30933145538,-274.7289561204649,139.7741577081241,-50.99456044316224,18.223683290757812,-0.6449472808189023,13.21248446344482,-7.15210660848024,-4.622596365807149,3.3436557883031437,4.010889778666353,-0.9177599272157521,0.502126983102432,4.38604926509205,3.7249542687602593,-1.1864713525229542,-0.13967683208896872,-5.986586525590361,1.3726892189747042,-2.1314615880524252,-3.252556725066831,3.040587853964451,-2.4910826664002634,1.3759660290321754,-0.0015345669229486433,-2.5276855854975766,3.447746508291916,8.023850525879572,0.09615424471432545,1.9428984317121316,5.093133025618015,4.18475434626362,-4.116637336260651,-3.0076656815199505,-0.8296490113366212,2.290594226825597,-1.96716962146816,0.6514986965698965,3.599130983,2.900869017,3.25
-125345.11971585719,-14842.065660352855,-550.0972767851973,1293.406003820162,-560.8143237254023,1119.0146444204254,-3469.914771115749,505.6260928174827,-147.9919562628646,3.592748317069937,-8.184548870693288,6.667883710626564,-3.8273242079201273,3.363393238203994,-4.182653724035387,-6.36986383196379,1.403006952587484,-0.43980538656080137,0.00460883187097508,0.9871750484946509,-0.9144742579584592,6.739491397587046,1.700357044512648,0.6570473559874718,-3.0380329008388087,0.7548355487531818,0.04167371832898769,-0.7121113712379834,0.3909147613902205,-0.6664519878311644,1.9439361150267,-1.1296768809835378,0.2807107118203545,-1.7256635546652017,0.9617908040745587,-0.7472610003094134,0.8374212344929324,-0.8842802294860694,1.3822045419656799,-0.6568078509022403,-1.1628081425382553,-1.5860819758795703,-0.03968574591656409,0.34328709539229124,3.954853907,3.366574665,3.660714286
-49001.25318178601,-48167.389711457785,12787.790589645376,4259.833315192674,673.1571690430268,-566.3248469977616,3515.661438728212,611.4324764446638,-44.63990682810295,-46.94162186285866,9.787047675600855,6.176204637062526,-6.9334108202772216,-11.012630515671033,8.031942174870103,-6.734829222418333,-3.342408372707282,-1.1539448655761289,-5.149720997267378,-0.7903692217994229,-5.794290983898098,0.6074057101429902,-1.2292181406263392,5.609900867577077,1.1992161384599085,-5.076926701244206,3.0794541152194728,-0.820064161407966,-0.37034577686480896,-0.6375756881887374,4.474410481235319,0.49720504840742374,-3.2652519687765174,-1.1808718591442353,-0.9122438663411809,0.8439351941027764,-1.7751872288364314,1.113381814814217,-1.2238315846237622,-1.8853399453034911,-0.5727428574579183,-0.7966164421450069,0.11099544651665563,2.052460673064113,3.453428328,2.925882017,3.189655172
