fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989632,-25410.006765650094,-7633.307763182678,-24941.31804778961,12721.709091305594,8548.169920031873,-301.5012528435837,-210.28209548160416,42.33793568067295,-2.370388709816842,5.430859651041512,-0.3644762196324581,-0.8000090359728113,3.688072933533805,7.728801949545197,1.4801301625496028,15.028038411201532,-0.9939014478896507,9.482739148515014,-23.996269751708102,4.901344327316821,-16.45110849729604,-7.032567758000689,-4.14589769052493,5.969337543425073,5.3130607272526875,1.408317790259263,-3.03422479517439,2.407534498550478,8.099097655463307,0.146956752894795,0.46942545325772145,-4.656155524449263,5.794130157810499,5.084001572628479,4.361626368870251,-2.004235301318095,1.4395536886501645,-3.300863465557085,0.7446061298127185,3.3619987048755604,6.574766983086472,1.030971188168265,-1.10441545126403,2.575577087018832,-4.278948871362122,0.8454141676477241,3.7141529848654558,-0.7798035488915861,3.9378221622147422,-0.6163293521357888,-2.1383421052001443,5.618449140371458,2.588996742646175,-3.978488999842318,1.689474716699879,-2.410022426611014,2.012454605876164,1.6582125100044753,2.8311375774186023,0.39024827136512685,-0.05103438231073226,-1.7761626032697972,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107831,1825.2229904363528,1789.7435154970603,-1099.5449269987369,938.6065054827064,-11692.763481911254,374.4202958947663,-13.66597690352056,-20.57704962593392,3.5485002951398,5.221299629029912,-2.2508080410918514,8.79647515911224,-10.588667068648538,-9.526729549481733,10.43298464169027,4.432457192291348,-6.258055181984869,-4.426203708912931,1.1904634830368128,14.891150521078554,3.233719842423534,-2.862012495726223,1.992286275387413,2.3918539758739437,-1.6892071136382227,0.08909541367967534,0.6726207315523586,-4.59313766581883,2.957053440224632,-0.6480123221995467,-1.226017718722317,4.6150330185711175,2.1997663421257307,2.331395458215528,-1.2718236536960523,-1.8501164751848234,-1.6453250361115064,0.7790553322892927,-0.7113398891557619,-2.771171875833756,-3.353518087149171,2.7458293596330243,2.142227189661834,-0.9669161780461726,0.29892570011418285,4.391633498550747,-2.788713200024743,-1.9130425679988965,1.4786496782335539,5.901470067145724,-0.47360214129515554,-0.5396145554323505,7.714247859549425,3.822827101634007,3.4244217280307185,2.208895496739846,-3.0664739318394756,2.740389366880996,-0.6802791933609718,-1.3067342417285104,-0.750711276650875,1.9801755153459075,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099423,-9573.809645649464,-2705.991167456875,-2616.5488342041817,-10197.113459986203,-17831.151732467937,72.02086521572097,131.7922185728783,27.66731600617392,-32.72128721715654,-16.276635625970073,1.4223694287948383,10.428742853996976,-8.63362849949351,-2.102741106594175,1.834147136733143,2.1270772960894315,-2.315408085417068,1.6888533883793,-3.6088013660230285,-1.63068870288183,-5.139481533759677,5.134421449118827,-0.5070597962742723,1.3906893634334225,0.01794561601786338,2.3819783293000434,0.05441764434348899,2.460128670574125,0.45107594415844054,0.16329327199275245,1.218891792919687,-2.3202727475045313,-0.8881171691233539,-0.1347081648167886,-2.408287291069724,0.2162581549363078,0.44874545352291184,-1.173274008428057,1.2947887858470752,-0.25743445476137117,0.2882199317729251,1.0021663047919673,0.6321933524757762,1.1515379010547246,0.23365232296735822,-0.2767692853397749,0.8832366013345446,1.1261643666251222,-0.5528860538111768,0.13549078798756659,0.352917152406324,-1.7381611445687812,0.579350375648388,-0.1565083723339482,1.3588313189815415,0.819727623280689,-1.8521418685552533,0.34855017075647315,-0.3816348511048679,-0.04318631870051538,-1.4260492774931381,-0.23170919483047625,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.899265424958,-35785.163221921306,-7061.455555444049,-687.2164349687746,2388.225422557346,12668.329366015143,-274.95640629222424,-20.81482810803002,-35.92463624174204,14.692371823683922,1.2317877699267312,13.320668211411457,-6.321199336394591,-3.1857429785573963,7.218843747749712,1.8191010581992797,-1.1274670756489595,1.3977065921483334,3.8490418311477863,0.7257648937465258,-4.656814530453054,-1.9173054637937128,-1.191686383915555,1.9510900602256744,-2.648369487117284,0.2816296085190558,1.1817039605436768,-2.292576098403713,-1.9099505951636584,-1.1614643870640362,-2.1956509337092776,2.1761665572596156,1.760565234810006,1.4919127063053617,0.16996256777119828,-0.30744465294010487,3.282022341631205,-0.096366018714297,-0.8619394668015066,-0.019423095256679963,1.743628494586135,0.6264438125746786,1.7051578400792484,1.8054707390779798,0.06884619590390958,2.077283115071306,-0.6699526731339844,-0.11831314303407087,-1.985699635831205,-0.743693287459936,-0.8284991525458808,0.24899579901327987,-0.4293466861918573,-1.1408904994303934,0.9441083494848238,0.5738623704330124,-1.1422491994762645,-0.6156343355899673,-0.038375752026861845,0.08634240869695953,-0.254081370203169,0.9845067219194565,-0.20974674811260616,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858139,-21798.10038505519,-6011.28990615001,-4101.712284666197,-12190.47577045526,-26349.654996957306,-117.94943480273758,134.23409769586195,7.2782431379702635,-27.485834002659814,-24.157693261633682,10.229552537241293,16.653094353407834,-12.681794734021468,4.563911399259558,4.153199408253563,4.5727453649798795,-3.06278657210901,-0.6490324546845291,-3.7286042989737678,-5.615166497929541,-8.345625484957795,5.425034537199257,1.7129634667418336,2.3993785587158865,-0.6832480954793927,4.392605650694508,0.226216915947274,3.648409823893931,-0.46662739377157764,0.8040156679558691,0.8742266758389837,-1.1514054345457756,-2.364918817137174,1.6481132469064868,-4.725103612818148,2.208394126594325,-0.9110886498178319,-2.595670380117286,4.11316497074984,1.5991376378238784,0.05027370804306333,1.5466154823405995,1.7410245785294025,2.4353850303432774,-1.1914753551483312,-2.363799069877396,1.6876346690326942,-1.1549293438028017,-1.0056434654630262,0.4489232115206525,-2.0329128949759636,3.027390767387335,-0.02836662635653338,-1.5585737213463018,0.2417302769062585,-0.21419754652068473,-0.9804705352688006,-0.3346020226720587,-0.6375535153997267,-1.8779808513060774,-1.7429931796705498,-1.5452011316510976,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120565,15728.837560403283,5074.202109515415,-138.7197171767143,48.81993661477747,-6853.808260112968,461.3674304153518,-156.2761782887109,-1.6974391870370724,-19.257780515237343,8.57307629880889,-8.890034899511534,1.845490532551808,-0.7011063580843624,-10.293317394461157,-1.0176650339703641,-0.33123441232796774,-0.1017353245854858,1.3818760999027484,-2.176789009794669,6.88396802400728,2.0886409350631308,0.6703744905323867,-2.599904071821029,-0.7886036600016629,-1.1115741553562073,-1.0278024442968763,2.20196223862325,-0.27834316645655627,2.4164771658844857,-0.4107924868931455,-1.5062274938205684,-2.142129054769435,0.6911415064458476,-1.0438786540819822,0.3276806708193632,-1.5116722102998674,0.548761126567328,0.07449676978400262,0.6296473289492727,-0.7583021753941244,0.23563942116055878,0.6123383448251656,-2.360974029531808,-0.12763614203001378,-1.6623805582663485,-0.6082688745585639,1.8068541513215248,1.0611831983678062,0.21553993693673917,0.13460176983682584,-1.7078404549784423,0.7135685857653965,-0.12677179199619704,-1.2765526614177582,-0.20357710465758289,-1.5341038912789218,-0.4082772533488396,-1.4815926143989164,-0.9276394247640127,-0.6741217787401274,-0.08375892298694908,-0.764009080597328,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.303415437604,3720.247692908043,-11071.459571656256,-1125.269990235553,-40598.87201190738,4146.316027632603,402.2112499436346,-224.2767646221797,-71.25589115275874,-35.79793438064495,-22.769802037214514,-17.923988502569443,-7.452555271476106,12.188556101089107,4.556204626145802,-2.071457347754476,3.70232042619298,0.18014173220156604,2.8533885982733715,-10.462605698777056,-3.2450359514928775,-18.030813827844526,11.160711374001497,5.975418423864571,2.6191507645738237,1.5440404875028892,4.9431182791488775,-3.0710103862079077,-3.756552199654674,1.3152888888896763,1.8056473890608866,-0.11025352971557562,0.6747099763987324,4.587790880450139,0.955093142993553,-0.11116180137438574,14.301264450647086,1.5016316326246248,-1.23783552522786,-0.9260087886181804,-5.911059243254795,2.6103575898349285,-1.5066306667695697,-1.3075320932605332,9.491633649755016,3.2327867202292593,-4.214251951608957,5.399556843619664,-3.905784482970567,0.7652771121689331,-1.3552515531015015,-2.821482644942546,-3.763175705011909,-1.8503941354576536,3.9475362164892744,-0.7486321978975625,3.067696804473834,4.6925136641831555,-1.0081391482972073,3.039044045058321,-0.31639083533035833,-0.1918067343130372,-1.2858096237740897,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615556,-15281.928159228639,-2096.792467401853,-1328.304412246633,2581.847779639421,-6092.918508220892,-531.1698491738341,-245.04798987834832,9.499050760602142,-25.10961896926118,10.451269768142948,4.441364878232821,5.468661411617852,-12.537192623401522,2.088051240386275,0.8830053075198456,-1.0913346016059278,3.465940680824007,3.2229115093378,3.5861481387982588,3.939938896827602,3.8732270102463553,-3.056650951518232,0.8017528993310368,4.232157742100255,0.7009818130772274,-0.44424873561126205,1.678520921440926,-1.503049145298147,0.048658414657166645,-2.7616224620924728,1.5773710445668978,0.3853038261221211,1.564476415669425,-1.246217082985763,-0.21029854972975967,2.7192281323610525,-0.15493203432674132,1.064762540206526,-0.7718961340280672,0.9702898943950493,0.2016076873569048,0.4030573816873133,0.5192168203171716,0.47369313260133866,0.515273886952767,0.13363193984162025,0.6044710690058278,0.0050280446131049355,-0.7926139475992816,1.192197541713652,0.4465799178563283,-0.552517091544026,0.010980931224924832,-0.03317862566962746,0.1976236916653312,0.05177078943076507,-0.5189500940395619,-0.39866189481341935,-0.31539645543153655,0.7134929988316038,-0.14318615529936501,0.6628065336705273,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952697,-11133.250748088776,-2744.8423203437405,37080.50173401875,-19604.60689361914,14047.280940940567,-419.8202341065773,535.5186392583538,-43.30457825428156,13.781650773583475,-18.946614037318042,-43.86425154840039,12.738761119896846,-5.522392059440801,22.936551717823967,-7.377521936671669,-29.941878148400473,-22.869023389956762,-7.1594386706973845,1.6607991853848638,31.740474649038926,-1.0483561917456612,-27.014539599325413,35.14981931693341,-7.409813826289732,-28.314108116645325,12.421432843381428,33.19158389333847,18.267465651854796,15.210660677807807,-14.8195399331768,-24.999526262457834,9.096357280625522,3.535621416079252,-10.08397395567758,4.270441901166078,-18.070093549938115,13.78782126136007,-7.845512574832277,19.916191556163547,-0.6296693875582076,10.103845926988713,-1.4092117049616908,-0.04826860399047104,0.031146026527602694,-1.8288547192645854,0.8169975042743663,-1.873462195242566,-4.309875548774701,3.341562674645656,3.583534654925357,-0.4161295014812165,-0.9192051155875428,0.7941862319429719,-1.1517830092105195,0.5246830600906656,1.0406943967191746,-0.5818387607894133,-0.2599734892427089,0.8314973636642872,0.021422397398739655,-0.05369931839583556,-0.7736953558235771,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403402,-15229.401396700956,-2091.688888173646,-1344.1801453921514,2533.9490061722327,-6278.294552055521,463.68408587190027,-209.2512984504631,7.879651854490673,-8.58913589554724,6.817128607916263,3.7535077606801037,9.861613696466279,-11.4958828429734,-3.0441357146236645,5.139000055148569,1.2109762230194425,1.622721031191872,-0.5062864343256435,0.9525717295549546,7.380027038437773,2.85646498598364,-2.0037526464754816,-2.6854184574032764,5.694409365669748,0.07764487515631313,-1.163180647570395,1.7722949882926937,-0.44114023453631573,0.9198180885471927,-1.977728806001212,0.0593879631089635,-1.1625866517760095,1.8679473292018942,1.1406030100233848,0.6460454862908083,0.5577314197162351,-0.07979122456834456,-1.5615760434427917,-1.2617990506759804,-1.1848985931654068,-0.8154916406101648,0.6075378667980944,-0.6692426446454596,-0.9666321894859096,-0.8992960561416931,0.8400478438250363,2.683970830139101,-1.6760125856222206,-0.6305924296452637,1.4583807057560758,-1.8060030818045638,2.0186699752002353,0.7615856383655163,-1.3488441094574097,-2.2525351525340778,-0.38053883176027187,0.35341751248811254,-0.1256356762062784,0.02159198423801884,-0.6609599368166431,-0.5156944594896723,1.419352137533245,3.324814232,2.847599561,3.086206897
