fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,CIHigh,CILow,MOS
50030.00805463147,-10113.997947689399,-35856.497589709434,-7070.235058568659,-668.2179192098826,2441.9449831014767,12881.309331455228,-274.7289561188308,139.7741577063584,-50.99456042159534,18.223683295098184,-0.6449472813129553,13.212484484404394,-7.152106623981649,-4.622596311161296,3.34365579794403,4.010889717777766,-0.9177599115569874,0.5021269731686439,4.386049286407716,3.7249542633070623,-1.186471369816188,-0.13967683186738433,-5.986586630962584,1.3726891732715842,-2.131461608237682,-3.252556760321329,3.0405878958677355,-2.4910827010506162,3.599130983,2.900869017,3.25
-125345.1197158572,-14842.06566035281,-550.0972767851969,1293.4060038201524,-560.8143237254002,1119.014644420449,-3469.914771115708,505.62609281447254,-147.99195626099606,3.59274831555084,-8.18454887264269,6.66788371574163,-3.8273242139916395,3.3633932454935502,-4.182653674589986,-6.36986385031909,1.4030069312889388,-0.43980537906204387,0.004608831780136411,0.9871750532867312,-0.9144742566461653,6.73949149582853,1.7003570417411993,0.6570473675501667,-3.038032799701002,0.7548355558947177,0.04167371878308648,-0.7121113810508023,0.39091476682577764,3.954853907,3.366574665,3.660714286
-49001.25318178599,-48167.38971145763,12787.790589645383,4259.8333151926445,673.157169043018,-566.3248469977699,3515.6614387281693,611.4324764410251,-44.6399068275387,-46.94162184300887,9.787047677932076,6.176204641799365,-6.933410831276012,-11.012630539539439,8.03194207992152,-6.734829241831612,-3.3424083219671656,-1.1539448459209796,-5.149720895394028,-0.7903692256644907,-5.794290975450496,0.6074057189895962,-1.2292181386065895,5.6099009663277695,1.1992160985535607,-5.0769267492694565,3.0794541485991176,-0.8200641727063873,-0.37034578202043716,3.453428328,2.925882017,3.189655172
347922.2314522346,-32285.958984764555,-16536.086150066327,-3524.2664239157434,-796.0985257861502,-4945.40734656358,2571.0582169450336,-525.2452499690354,117.82768750231565,73.28616822184316,-6.671406988971518,5.796977987746632,-3.132657308232253,-1.8873834090801078,-8.871732107749418,-0.04093926972066395,-1.2227543266443437,-5.073751519921208,0.1923630752468876,2.7103565057924373,2.680530841635311,-0.04959984937600834,0.6440132796635765,1.275452546074629,0.4596947361743576,-0.32227334221690185,2.7969737421231287,1.222136151954479,-3.269359181492877,4.785550297,4.325560814,4.555555556
-177783.06979999677,11158.491260562676,-15258.612051584278,-2095.3777759845334,-1336.7929990089365,2555.1103224811527,-6194.898005426798,464.26067965567097,-163.39474927237652,2.9243435842555967,-9.998929105337869,11.028159136201,3.419217268514787,5.095445815016995,-10.767324535899713,-4.829675326535141,3.1492616893279406,-2.272408032855685,1.804523117634536,-0.8940790554127606,2.351615209248792,10.253833167504403,1.1457007487532629,-2.4532426721731317,-4.958888193021557,6.223567007220011,1.0136160040999191,2.1499420087491137,-0.9301112235069401,2.653067263,2.154625045,2.403846154
246964.0374885817,-52400.00887065782,-3015.7410641501187,-58.34523461592441,370.8824600001445,-3879.5232772068016,7489.697329852612,-405.99540003285813,112.79501353187328,85.64313382496763,-19.134351566592716,10.82190838224162,-11.277353554164444,-6.254652161938938,-4.959967398043597,-6.341400903898022,-3.9347672397442244,-6.637151650265977,1.0899421188774694,5.307605062327827,2.301951295373264,2.889022767948713,3.1478362337949375,1.3421529188985242,-1.4261556887155105,-1.5886110606774053,3.046003354096774,-0.4512058413044965,-2.7065266631812404,4.518530885,4.014802449,4.266666667
-196930.49038238882,7262.109974575478,4406.18080281905,-2973.7771147002213,-1557.8801195259093,-15573.846834168688,-11654.291105016317,-703.4718964167674,-172.1755026184943,-40.77919769060577,9.782613756511346,-10.421676738242901,-4.272230500653093,-15.936266310279262,21.884035436940646,23.81017070722702,-15.307173654957527,13.546229856291314,4.190918325144911,-15.736517731224106,9.188675564702729,-0.38832322820217813,13.557446355940568,-1.9802299345306338,-2.0116806111654233,0.6840306074886519,10.596911809914332,-11.492716523034266,-3.3149093152315117,3.107115012,2.596588692,2.851851852
-120360.21443036063,10134.504422074213,-15464.959965841415,22522.00335632625,7584.076690910358,2545.447962684011,3576.8105060879825,-394.27991699189454,16.6340587925745,22.819317141232123,-12.076920551631716,-19.452364023437823,8.178206404538248,5.849690666983015,6.169607963011804,-18.200989007127628,-9.840050913080253,-7.877683764937728,-5.51602196338845,9.129777085236697,18.451746527752334,-9.151057943414228,-0.5923489321169625,3.100057282439055,7.1517404334956645,-0.2077784847220134,-3.439316038548098,2.6537230716023896,-4.275641698217828,3.531309226,3.020414912,3.275862069
26676.551301628886,71718.91671086616,4229.979698131647,-4431.085218514389,-81.87415521819881,-7518.307150782192,12531.620564011002,560.8426227611507,-2.5689546658438993,151.0937217861525,-30.297581066389927,4.958243697913018,-55.409214823274155,0.4491037762915432,-2.443292653629755,-17.093476544180337,-9.66851330877857,-15.235746742485436,15.943706227474397,-3.5233429239902256,-8.50021154931686,-6.0638274258693245,9.18284214192173,9.832420805764956,-50.75498985003437,-36.3004553356702,-20.708394343376323,-14.42465134671736,-1.61844261879853,1.56564417,1.167689163,1.366666667
-109808.71505541116,44567.060068264625,-10893.211824471735,-29969.390003569584,-8989.838358063023,-2091.0220715747446,6185.938134344518,542.1687726155299,536.9082293665657,76.9298268515361,19.203580639612813,12.874358033875879,-48.38353297967509,0.2016275784411783,-1.2189779613282485,13.173750273871818,0.4631997900155111,35.68109955726,32.882535661808475,-14.880440566357803,-24.701374458486274,-25.128636571915326,18.756432615860458,-23.893569225327123,3.3315446938843603,-5.9429364761499945,1.6742807310116377,-0.5160058271512524,-6.565078302158921,1.642556938,1.324109728,1.483333333
127680.37018159019,-74465.57785864918,9678.06529616623,3301.261535867293,1731.426202512526,-2244.7970753184472,14615.808687430805,-244.56715351730753,155.14329295734893,99.38114296715695,-11.832497338456188,17.674960500293757,-18.844199117501727,-10.44264859585472,-1.5867681212121514,-12.663394421013315,-4.803686266072431,-9.324070936136188,1.229306954346949,5.918807174931006,3.8936276452956227,6.714100840717676,6.401626308147296,-0.6383921137900568,-3.5615388662617486,-3.4608478237087783,2.798194319117756,-1.543979151677649,-2.7191593214325387,4.257197985,3.639353739,3.948275862
-78041.96969912766,8500.943727850174,-33760.376838679724,-6354.432048003807,-1257.3884957063028,3695.594322229559,4991.557092448349,624.4744194004,-16.428704108302256,5.1188383824142925,-20.28579087594176,-8.672722219684251,8.689324029420138,9.846803099961626,-11.432395357492776,-5.714401028838939,9.814085109492954,1.500367329097777,2.6791184999864877,4.91973593276479,3.8314924887204245,9.212672935187653,4.936488327534475,-4.066871576066959,-6.977793779975049,4.806780975007998,-0.8179749122163743,-0.8218819169923827,1.2726688784636973,3.991799552,3.401057591,3.696428571
389387.7181766789,-36882.76969918199,2743.7034035294732,617.6026820572058,-1137.4002894425676,-8230.064661035918,-9411.703603528365,260.16611745158673,129.57780062670957,50.38787811688997,11.28343263512694,1.7831588561849745,-8.229959277677812,2.8307868637873654,-4.612609365681452,-4.315443676919857,0.621357918546356,-2.822870791554223,-4.63307500833234,-3.077061087212349,-2.4315323508447193,1.2655960785798601,-3.555001559053399,4.481780108245126,-0.5284629384947729,-1.8563782987374573,0.6507092007791878,1.6703563423998025,-4.057753622648007,4.766305092,4.305123479,4.535714286
417683.28306202847,16487.851371330962,-6916.16384970023,-40782.24172460853,36560.347419327896,21398.04846717276,-5700.180107221071,-606.5724114718129,-136.21461304398616,43.043752964817344,13.201917294542106,-3.3764154309370022,-3.734955709566617,5.707655372934917,-4.979619278645699,6.428610803683781,-11.408643670399853,15.66104875408188,-12.126556476543044,-5.065418233840204,13.125298839580852,6.236604922986207,-8.946816397844573,10.954957439638648,-6.157576101069635,-1.4143354965557828,-4.822063164543125,-0.3688665251486365,-7.447976415785611,3.0643401,2.528252492,2.796296296
-208656.10983661853,-10399.087565069474,18626.088821366564,5632.565155430313,-814.0445660093513,-524.1586296290602,-16607.519646497163,305.51084868476335,-240.42475406824815,-7.818744416091374,-9.840421434441968,12.025059093853876,-6.193976373071992,6.581828427275647,-4.9255348169858255,-7.393495782502066,-0.47732950374311406,0.013568980996267539,-1.8263028690427652,-1.7667518518966108,-1.816682365121232,7.0544969781399,1.390125016969289,-0.6835913162321099,-0.1245758370994823,0.7149642734858518,-1.2770042097451713,0.03428294347704228,2.7683738247437444,3.109396031,2.640603969,2.875
246964.02876949642,-52399.617251184405,-3015.341990118861,-58.390186012385016,370.9278399498617,-3879.7161249565083,7490.172924951538,-407.1442614299906,158.70030977425853,81.5732225545236,-17.729628002335826,7.7823653090691645,-10.773471899158492,-5.429403296717582,-5.346116437607799,-6.853459519430274,-2.405631884637749,-6.41769052335995,1.0300119815838213,5.566672523480547,2.988557464021536,3.305358945273334,3.8260698796303183,-0.24188630523074645,-1.9583102000236001,-1.3360235361283916,2.4035723515894327,-0.6727986789062544,-3.3083226614990147,4.586922149,4.190855629,4.388888889
102995.0970990122,-4346.5997856539225,-33710.42896957737,-6817.721536319765,-1229.558589547066,821.3302906853402,6582.007430683391,603.7399894002491,12.769232326366215,-51.51186754251613,9.85618862958827,-8.825302543791787,12.20724623879707,-0.20590689957628336,-2.665077343364751,2.7802922667579306,5.550647523510349,3.3635339449241637,-1.988201357250419,1.0274999802466516,-3.0274396574006155,-1.8191891490040077,-3.9498434748316797,1.575436792101517,-2.4060731974104406,-0.5195065793561148,-1.280474559318879,0.41186938782026017,1.4742532966004311,3.658971212,3.055314503,3.357142857
-126571.562891848,21905.741775528593,1497.0751847929562,-18507.148546626013,-7891.283239724416,23158.037151553686,2067.569076695745,-362.58430558786716,-287.5522119879011,58.06556909143136,18.715083670852717,-13.32562015779163,-8.601402268556251,-3.1977224399123045,13.096922783261048,23.81151423533271,13.073192071658665,1.6531879189409238,6.80950551053033,4.890192601868895,-36.67326115650654,-9.974926573403772,-9.670578617594838,15.690151018873475,2.6706940175123592,-12.001883377020768,3.7246621127163193,6.715007098143591,0.04872255347478249,3.665622055,3.092998635,3.379310345
-190387.45954142028,665.1960614792363,1843.7495985844116,1792.1233377804958,-1105.1113494021554,923.7206345797002,-11754.647097310983,376.94841355694217,-162.77129202885035,-6.987017049427258,-9.247605910850972,6.751634221572716,-2.7864460984282866,8.480478749246817,-11.374729980978175,-6.354924758365617,2.637873111707128,1.9301323744866095,-0.20741535258498559,-2.880268349388842,0.40092353792518465,9.643660042562479,1.2529513872442763,0.2644717839152028,-2.0307530283429545,1.7812280569197867,-1.0866055092487044,0.24978881692100116,0.44474624643248395,3.249159055,2.784174278,3.016666667
39461.28155597659,-2386.850800715409,-12023.367783600792,-14807.112479390811,-1732.4989812932702,-40039.979424645615,5534.497320894436,408.56927738110465,-286.2650252923481,-62.29483908281709,-18.792488720968365,-27.42869322103034,-1.711148977951751,2.433004855683638,16.476605519747608,10.58455005907845,3.996714347846195,5.297877812760557,-0.515230540298275,-1.4716305176955422,-11.02768517808447,-7.105107462150178,-18.314436310980916,5.145023458729243,7.158790824822961,2.8827320908913867,-2.9582726731109643,2.049591958189417,-3.7390271948857015,3.09915415,2.442512516,2.770833333
-186353.74250343902,17582.125847962994,-12842.859811632248,-6888.575992448569,-1768.0394627314433,-13880.584254547499,-5831.029140736996,365.3723178171597,804.2978436185166,-124.97501214222734,22.298462175312487,38.11925003789933,-8.58350646436637,-34.19452612292941,-24.40156086982279,16.64080075047958,-28.303964479566837,32.137892683631215,16.056269130696297,-24.159816851163985,25.655207957270424,-28.448685176457627,38.22380168438045,-42.68039110220422,7.073078735893348,-23.19922499872286,-1.187106468689973,3.7591480116345704,-40.61875922894485,1.529546306,1.23712036,1.383333333
-208889.8106872934,-10423.582690035393,18617.65368208666,5631.350897984902,-811.4602819867047,-517.5143993569727,-16578.64410829961,303.2331228787762,-126.75817804619487,-17.649713822540416,2.212773744798486,8.285908759424622,-5.659339698510329,7.53216007564747,-5.820898711023363,-8.289000595934164,3.074261428269228,-0.02016083691737415,-2.882359861988511,-2.2456401826446464,-0.11470383837915835,8.500823351853574,2.781287268823824,-4.198408052339216,-0.6212703771677436,0.5331035473687509,-2.8447136592940367,-0.2650402389277269,1.2936248703793545,3.24043084,2.828534677,3.034482759
-56563.329332473244,26534.5097330667,29185.67639247793,14663.104679991686,2252.0243166514697,31809.277535132365,9714.003747102362,747.8210618137796,308.43713131014175,-48.80021615267599,-296.7366703474577,8.919095816219931,-24.586415540717056,-26.356650739601452,-27.793093949484597,34.20032275233414,-25.207047385011478,-15.263389307830392,-17.932268082912294,-54.06286543773653,-3.094639170851305,-20.9245910690099,-41.99656381045538,-19.0100349869529,5.200581880123865,-17.51682622694918,21.232499877289108,4.130983208369636,-4.5480124889276485,1.400678788,1.15104535,1.275862069
-42560.93726866816,-17115.224246641737,9567.332444192445,-1471.200548771016,-36337.382427541845,14297.313313970859,11842.383212632316,-246.0154625467282,-131.62018843838007,-41.156836126059176,59.86589592467241,7.9332204444483265,-6.131089553043759,-6.914932269075639,18.874505430083936,11.833752083967775,-3.8765902685274187,2.398230851135007,-2.961804350726549,0.6779384427525822,-11.3434110109041,-4.5111274678725675,-6.175547265863186,-5.9891561861225995,5.032291277393098,-5.659094976953996,1.6744700969629454,-4.166841023935204,-1.151176199370711,2.55951845,1.976195836,2.267857143
-96939.31772145322,20225.5488580607,-25415.29105191471,-7637.818170149504,-24937.63968180457,12734.03897805948,8601.38142546477,-303.92520055183616,-71.65183882478348,28.301501608433455,-37.52107506456809,9.212141721942068,20.614131627514407,2.1921198446511307,8.179323588972306,-13.100150265876644,-15.626022494126257,5.791756084682656,13.15817587736696,-0.9712729275196397,-40.36423417264227,11.72936980576041,-17.459608485600274,-5.867717934557466,-18.35912078961796,11.031543584884387,1.8022594874451192,13.599720849292817,7.521587379368049,3.809449298,3.362964496,3.586206897
-172152.5975737766,37771.624759719925,-28242.29965727538,4981.91206722416,3171.12174012056,-12579.303577309101,-147.06855135473427,472.1039902984612,-259.5132596546496,12.989799036931478,-10.149301940267685,-40.55607964738867,9.355560906633666,-7.00335776483864,40.190720749108166,2.859877297003558,-32.082653335916675,7.245389511123006,-8.847735010273732,-7.099520504399074,26.633834332560138,-22.026996900940368,-4.548038422914475,17.400678070913862,1.2287977374056909,1.2750378697568423,2.3985661391191866,-8.572521518497082,1.2331026051343617,2.137035504,1.690550702,1.913793103
-26583.5577948773,-36651.06543421769,-3830.56615543418,438.7254040794434,338.6251101858365,759.8184224999385,7893.891358902175,-324.42462999893434,-25.108016328234708,-41.94673968896486,11.026587396526482,6.257789004490418,-0.5154023246800241,-12.512625915604367,3.088861916258747,1.5278919089341303,-2.6866411747795165,-2.0078351927091505,-1.1477765074355184,4.207317613990242,-1.774660710595595,-4.259643591748088,-0.8305334624717643,-0.7015958112995108,2.1188664278615925,-4.830283609118937,0.03801478145279046,-0.16755238548905346,-2.148668066738605,4.329362543,3.770637457,4.05
-178650.8719795676,11062.867833753788,-15292.766710479305,-2099.096699344589,-1327.0400452688757,2585.5816109635766,-6075.260097746904,-533.9472399819798,-119.90762391694898,1.0266131989525829,29.55154204177163,14.103338961552819,5.873358953537262,5.903912252694043,-14.218896492235588,4.626974278026194,6.140794376954895,-2.708073317352961,-0.29332084352719084,-2.0789143650709794,6.21209984421956,4.112306929667186,3.667350823945924,-7.615737317651358,2.0681963130637175,1.9349892467023213,0.09464316899971974,-1.170173180178555,-3.1504332143154183,3.348464581,2.85843197,3.103448276
-178608.71097964683,11062.663455784344,-15284.681606687374,-2097.13589001915,-1327.5456114847827,2583.953693297274,-6084.385032158296,-531.2696258680259,-233.41025979603313,9.17063492938387,-9.63557242352133,14.6639165754818,5.61492591556016,6.107481003252166,-11.972011587478619,3.3466795677269685,1.2117897025444189,-2.28582773985185,3.3751615644858473,1.040707247085467,3.4045174295028047,4.09036972578415,2.992833869356786,-3.6062522707690783,2.5265282517416785,3.0054892298029916,-0.12788889613096294,0.23081942036137337,-0.8183108807970172,3.430356437,3.002976896,3.216666667
-169722.0345583165,-13433.490739748244,17659.610353132,30159.9489727858,8302.28639611285,32.459196883211675,-4641.716924840052,-504.7055503947374,-264.1888299520154,36.93804253528426,-7.428357507602529,-15.064522175723724,-1.9657193957165016,0.6039283568437159,11.874596838216654,-15.247482810402406,-19.3719240216597,-11.372567639835232,-9.065496211361662,5.110124921080144,11.802954879687773,-16.29805617426773,-5.015626791513282,6.556502406858515,10.046416793880887,-2.825714746158262,-2.0703164236683382,0.8470468396570254,3.21315284796115,3.12457995,2.57542005,2.85
-26576.70746470073,-36651.45092160526,-3828.9450625180325,439.161155831394,338.5175396430908,759.5435675292159,7892.070411739728,-323.5797512002054,-59.151254247682225,-37.16111905659777,42.45581949360458,15.022663670760695,-1.015222278500163,-14.30853392937013,3.1477351445814614,5.038030816651134,-3.0339633061194107,-3.824764618738921,-3.02293808138946,-0.597323984653571,-1.6407069168989865,-5.2916834249637414,-2.509831772874645,0.32478703050657043,3.884274937608656,-6.396263187100784,0.4291639094423252,0.562879349182975,-4.255863248608705,4.225768921,3.636300045,3.931034483
-133621.51855550034,-15741.948813769046,-886.0939702987974,1253.6319354801287,-472.51593519239714,1375.4164908713637,-2469.2637255959735,-478.25061529943974,22.360107076568386,-9.532912859386254,26.421878585920005,13.60395670308448,-3.681961748543218,-1.934946997263782,-7.034788052211292,-0.836839163263889,3.0748206334665005,-4.474524661320403,-1.222772295964055,-0.93835993852869,4.440102963739558,7.110296395491394,5.032051772461459,-11.547323455440473,5.915175183190161,0.8919688475618796,-3.5858448442194684,-1.2686154104400027,-0.49218526834340215,3.574117983,3.046571672,3.310344828
-209904.49442154253,-10536.717689978554,18576.197263963786,5627.119760526513,-800.296238050517,-481.8218730203508,-16443.371874303335,-690.3004934037504,-252.69908017600287,-9.160485260677461,-29.135327284919452,16.852588269066214,-7.45532737203111,3.8356658904368803,-9.039537556363326,-0.22217550726988072,-8.1217464924185,-2.0033203257289327,0.8585298522339683,3.73819802111449,1.286602759774791,4.622660107074735,1.858508202314362,-1.648257498394316,4.761993033913276,0.5801914004512301,-1.3011098158767755,-0.5278253505390604,4.721333695950545,3.16710629,2.73289371,2.95
99683.4376010912,-42300.42372682239,14245.533031396324,60981.8958716152,21091.367795958216,-2400.0642295569496,19193.186418993162,-181.43319893416518,86.29455635667055,102.26950374202106,-51.31003982901428,114.28897745220014,50.37330685695003,62.58948229038677,42.74309013884014,85.9670139738934,64.59479780668224,66.17292628376515,27.123315750585817,-53.96872343930275,15.770123985352464,11.71537623902157,-17.375001530977368,17.898641580802657,8.6177233389366,15.79684574387465,-29.644203262648514,-10.061296277504459,-1.4249562138210812,2.241733096,1.758266904,2.0
593669.3936262797,38771.48423229995,-18411.513963217807,51530.724333777616,15567.617637467982,-11453.930146870747,-18307.42834463563,13.285176310962282,67.04207559258161,15.922490976997846,9.820093939068261,34.65133391550523,-0.2128909929220521,-12.955533176183387,-13.766890298179698,-4.368874099222866,-8.423274235548387,6.210570529990354,17.071176403567573,3.553840714157695,-40.06170480350966,-2.000912852720396,11.946596608241796,-2.1209163171754293,1.6934315325427345,7.768914379562292,10.657674454186823,-14.038263799316393,21.98484708418094,2.156586714,1.73996501,1.948275862
-163371.80213962414,21798.278434605545,-32194.503462540102,-5952.868097631279,-1586.60578133088,4125.1380406006865,-871.0962610529256,-451.03342975355423,-224.60216983493635,16.980331781704283,-22.735868348938567,7.320283670191345,9.838497256239856,8.30283829789701,-15.385083571512878,3.6283622876619477,3.513620301903671,-0.8087703490321749,5.1540710050690866,3.7225952237902966,5.901400834951364,5.200579173225559,4.423668283529825,-4.002350722738968,-0.5963245447516855,5.131484454944046,1.366677204111101,-0.048321353742230226,1.7260703742172259,3.421011653,2.986395754,3.203703704
386217.68630594574,-37229.05160606598,2618.1994183548395,603.0517451830946,-1103.7924264183923,-8133.7503245202315,-9036.468176120736,266.7389531175593,164.07228524512453,48.07683599162448,14.827340693348763,6.001363090012123,-7.3068033658759814,4.872008793296398,-3.734627720087882,-0.8335883178004065,0.09023057624258528,-4.298371686929088,-8.091120849049227,-7.77638600766653,-4.570118057027317,2.611446322322403,-3.919957256487108,1.5343348126624796,-1.0710978976686385,-2.161067398199864,1.1502243409408668,3.149065670526942,-0.5793800436433777,2.692561138,1.950296004,2.321428571
-88041.5772627001,7414.188617750498,-34175.465587756364,-6403.600322374209,-1151.1998484861158,4006.6307589785756,6196.011654332433,-347.7228541601762,-152.8734000436323,21.798758182771508,28.433279276001997,15.627389840985147,8.303504601423912,1.3247317981701516,-12.330249748243189,7.385013196729913,3.4874737943663305,-4.011552874507836,1.6533011914241504,-1.56336415370093,5.989898066219782,2.4523259111230655,2.4898631642864175,-2.9754493710086267,0.8139383274078947,1.657932284358728,1.8366916807258076,0.8039133914362796,-2.589215171704334,3.94604759,3.313211669,3.62962963
309437.3201853751,89263.16899558502,43007.21173214916,496.2868214255273,-156.34319356128682,-19288.127176016522,2063.1333151797353,239.13091331024026,-297.3934015859578,-72.4841235752007,-25.290548842359023,150.35766184912856,-19.579490514814335,-37.1782458712854,5.553228362169694,-47.05231139813889,-15.332264620277721,30.50042654488308,51.283470504391964,48.959872895802086,8.52632852212303,-23.593143655673423,-13.816375987087373,28.830800097611405,0.7260505143550231,-1.975841209112423,-3.5621216752751192,-6.481884747569998,0.6152101295328857,1.377270849,1.056062484,1.216666667
-180571.34847091234,45568.32806151437,-21891.498100982273,-4222.671994412056,13673.694870388605,-5131.278872553582,-839.6712968923043,468.7272357357417,404.95671155424833,155.12196851193963,-17.288082446012524,15.04568559141605,-7.062483886972186,-4.83265434019819,33.50509672676862,3.574728501116838,-14.518811350419995,-26.5041232018961,-3.8252425845023175,-11.87641908910059,28.994256376602138,-5.8197575749636705,45.263959931899414,63.43174316424363,22.44049912606822,1.4953544611069984,27.582537692421383,-1.6548626634712613,-10.035794042091117,1.592996662,1.240336671,1.416666667
