fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,CIHigh,CILow,MOS
50030.00805463147,-10113.997947689426,-35856.49758970928,-7070.235058568767,-668.2179192098872,2441.9449831014463,12881.309331455115,-274.7289561189812,139.77415770734828,-50.9945604290353,18.22368334738337,-0.6449472839225444,13.212484426738227,-7.152106675220164,-4.622596347704636,3.3436558272110455,4.010889739428557,-0.9177599218966518,0.5021269797035267,4.386049344072508,3.7249543189232255,-1.186471351519389,-0.13967683441813541,-5.986586577290619,1.3726891886152979,-2.1314616338911225,-3.252556720520692,3.040587996270194,-2.4910826212594332,1.375965999956789,-0.001534566887566764,-2.527685524294929,3.447746414165204,8.023850291735297,0.09615425330049125,1.9428986205845409,5.093133582708,4.184754158774376,-4.116637109199192,-3.0076654827856126,-0.8296489499951449,2.2905940462607695,-1.9671694377005111,0.6514986266244167,4.902938103688215,-0.18331397365641042,1.2195679870900966,-2.754033649739013,-0.730540785294936,-3.29828857918155,3.599130983,2.900869017,3.25
-125345.1197158572,-14842.065660352851,-550.0972767851947,1293.4060038201715,-560.8143237253995,1119.0146444204345,-3469.9147711156784,505.62609281474937,-147.99195626204406,3.592748316075025,-8.184548896124754,6.667883742723684,-3.8273241972871808,3.3633932695894115,-4.182653707656208,-6.369863906079971,1.4030069388618638,-0.4398053840121826,0.004608831840165822,0.9871750662691775,-0.9144742702868185,6.739491391893579,1.7003570728350095,0.6570473616604516,-3.0380328336699405,0.7548355649919211,0.041673718272372755,-0.7121114045631064,0.3909147543004451,-0.6664519737266854,1.9439360716399843,-1.1296768536315867,0.2807107041552752,-1.7256635043225528,0.9617908898448184,-0.7472610729261948,0.8374213260956485,-0.8842801898701667,1.382204465735629,-0.6568078075142318,-1.1628080565327708,-1.5860818507803869,-0.03968574219074431,0.34328705854134733,-1.0247144952339553,-0.18418778195674945,-0.3037170553577555,1.2668721895038688,-0.22050224226513004,1.1914448320529496,3.954853907,3.366574665,3.660714286
-49001.25318178601,-48167.38971145777,12787.790589645332,4259.833315192707,673.1571690430251,-566.3248469977667,3515.6614387281415,611.4324764413595,-44.63990682785521,-46.94162184985484,9.787047706011302,6.176204666792855,-6.933410801015116,-11.012630618435443,8.031942143418794,-6.734829300780101,-3.3424083400084124,-1.1539448588882726,-5.149720962399982,-0.7903692360318444,-5.794291061987033,0.6074057096364389,-1.2292181611395867,5.609900916003294,1.1992161119404934,-5.076926810423136,3.079454110942324,-0.8200641997776935,-0.37034577017269793,-0.637575674674765,4.474410381400927,0.4972050363679838,-3.2652518796252066,-1.1808718246936285,-0.9122439476699434,0.8439352761241053,-1.7751874229981413,1.1133817649226687,-1.2238315171126226,-1.885339820792505,-0.5727428150954033,-0.7966163793314363,0.11099543618819076,2.0524604527532513,-1.9130674361144178,0.22510707969145938,-0.587534258461758,-3.1221382542593967,0.17889275539093322,0.3422308360109762,3.453428328,2.925882017,3.189655172
347922.2314522346,-32285.958984764657,-16536.086150066258,-3524.2664239157975,-796.0985257861532,-4945.407346563515,2571.0582169450126,-525.2452499693228,117.82768750315002,73.28616823253422,-6.671407008112126,5.796978011204106,-3.132657294559702,-1.8873834226013522,-8.871732177884404,-0.04093927008061887,-1.2227543332454138,-5.073751577050099,0.19236307775111597,2.710356541421991,2.680530881645505,-0.04959984861633527,0.6440132914468594,1.2754525346405299,0.4596947413123415,-0.32227334610594527,2.7969737079002046,1.2221361923129979,-3.269359076771053,-0.3298868730037258,-1.8628770325875226,-0.1975779311130738,4.053488092160641,0.525231470090956,1.1139662430947472,-2.8628345458712543,1.614935785408809,-0.9413031741165039,-0.13848667043486118,0.7107826924445511,-0.9532902007348037,0.5182247814042761,0.7814004371249289,1.2040448297994906,1.3401236127640206,-0.09388466030497342,1.114280298860803,1.9719388950663765,-0.7072220727843131,0.2987015138867738,4.785550297,4.325560814,4.555555556
-177783.06979999677,11158.491260562709,-15258.612051584216,-2095.3777759845652,-1336.792999008941,2555.110322481124,-6194.898005426746,464.26067965592506,-163.3947492735331,2.9243435846806674,-9.998929134025225,11.028159180826929,3.4192172535917216,5.0954458515218315,-10.767324621022102,-4.829675368818756,3.149261706326401,-2.2724080584529975,1.804523141114298,-0.8940790671805713,2.3516152443922005,10.253833009361754,1.145700769722911,-2.4532426501638547,-4.9588882484514905,6.223567082204839,1.0136159916750949,2.1499420797384987,-0.9301111937096023,-0.9372465446900626,1.4395794179565282,-2.362627021302019,1.241113996725228,0.6698462115800138,-0.2828186626100336,-0.8499297474000478,-0.5757171507210754,0.4823457998165561,-0.4765117072563351,-0.5710487776854699,-0.07300287040823607,-2.456741561280802,1.0929295858468804,-2.0458417347048456,-0.4011406354003417,1.3321079607452257,0.9787067979904872,0.940421667718816,4.0737206121238705,2.3198096253690927,2.653067263,2.154625045,2.403846154
246964.0374885817,-52400.00887065797,-3015.741064150106,-58.34523461592689,370.8824600001475,-3879.5232772067534,7489.697329852549,-405.9954000330804,112.79501353267204,85.64313383746166,-19.13435162149045,10.821908426032879,-11.277353504944166,-6.254652206747667,-4.959967437255442,-6.341400959411492,-3.9347672609848083,-6.6371517249937835,1.089942133060445,5.3076051321121005,2.3019513297302456,2.8890227233911436,3.1478362913701754,1.342152906868857,-1.4261557046688487,-1.588611079821642,3.0460033168312637,-0.4512058561974065,-2.706526576492504,-1.3581549473071923,-0.7798377683023698,-0.985542514184166,4.163734743907181,-0.5805297684317935,1.8752930148756881,-4.343372161418373,3.541045641097342,-2.301751785805056,0.5080473974071116,1.564935356705199,-2.2417849893987762,-0.8283705070556235,1.7045103877816803,1.0556136718454876,-0.27171700845308283,-0.3843799447895517,1.3068402854726788,2.2293083005962013,0.5121071721931101,1.5396379863753316,4.518530885,4.014802449,4.266666667
-196930.49038238882,7262.1099745754955,4406.180802819032,-2973.7771147002654,-1557.8801195259102,-15573.84683416848,-11654.291105016217,-703.4718964171526,-172.17550261971365,-40.77919769655456,9.782613784578174,-10.421676780414789,-4.2722304820068535,-15.936266424448624,21.884035609944448,23.810170915661413,-15.307173737583065,13.546230008791397,4.190918379671609,-15.736517938162658,9.188675701819507,-0.3883232222232494,13.55744660394782,-1.9802299167362079,-2.0116806336644175,0.6840306156943419,10.596911680253289,-11.492716902500169,-3.3149092090770504,-1.8212470094149815,-2.4458448308382845,4.07677022799684,11.454139146537347,-7.18543029114353,6.4468306434307205,-8.950508723422098,6.148529979847988,2.7882423606331344,5.271453558651944,9.149721083510817,4.435820200346768,-2.759115291273189,1.5076930761203315,0.483199085985243,4.5540517154516165,1.8179773281827831,-2.4244207887988516,0.765312113659096,2.5706302302969726,-5.1392843504897385,3.107115012,2.596588692,2.851851852
-120360.21443036063,10134.504422074242,-15464.959965841354,22522.003356326597,7584.076690910366,2545.447962683976,3576.810506087952,-394.2799169921098,16.634058792692322,22.819317144560497,-12.07692058628109,-19.452364102155457,8.178206368844439,5.849690708891402,6.169608011780856,-18.20098916646411,-9.84005096619941,-7.8776838536531235,-5.516022035151146,9.129777205234953,18.451746803138416,-9.151057802327959,-0.5923489429110745,3.1000572546636267,7.151740513460594,-0.20777848730736695,-3.4393159964231548,2.6537231592359904,-4.275641561274361,-3.4782220119758933,-1.8835244281518668,0.17014851931157116,-6.527762120463822,8.024258249144257,0.7991574120620593,0.7553839038853102,-1.0088194336589549,-1.8074912635041718,2.257810725426902,-0.2938672189512431,-3.4349208630336356,-1.0982457242947907,-0.5834973365472551,-0.2538265480661331,-3.3079073231878815,-0.05627746906462016,2.4499732926652973,-1.9587881200782777,0.9127009379753367,1.6693060928339603,3.531309226,3.020414912,3.275862069
26676.55130162889,71718.91671086637,4229.9796981316285,-4431.085218514453,-81.87415521820304,-7518.307150782093,12531.620564010893,560.842622761458,-2.5689546658616282,151.09372180819346,-30.297581153315438,4.958243717975258,-55.409214581439414,0.4491037795093838,-2.4432926729477473,-17.093476693817735,-9.668513360969605,-15.235746914003656,15.943706434916587,-3.5233429703057206,-8.500211676267737,-6.06382733233054,9.182842309843261,9.832420717574617,-50.75499041762992,-36.30045577285881,-20.708394089966546,-14.424651823005215,-1.618442566967974,22.648466795849348,-4.788447483698063,0.18688155894954667,-21.531719306851834,4.146916794043195,35.696110876890216,-1.4812440340869453,-26.502781365107236,12.072881672979188,0.8791990304786265,0.9722342551609713,-6.685992168837405,1.6155137675299542,2.9824775407103745,-5.120528413564976,-2.004375048623625,4.237399521734895,4.670212953894181,-1.832584008904692,-3.948431353663468,-2.016410625262737,1.56564417,1.167689163,1.366666667
-109808.71505541116,44567.06006826475,-10893.211824471693,-29969.390003570046,-8989.838358063036,-2091.0220715747105,6185.938134344461,542.1687726158243,536.9082293703673,76.92982686276392,19.203580694708318,12.874358085980015,-48.38353276850461,0.20162757988410662,-1.2189779709564244,13.173750389213442,0.4631997925260273,35.68109995904536,32.88253608963161,-14.88044076191165,-24.70137482724593,-25.128636184282076,18.756432958901446,-23.893569011090538,3.331544731114309,-5.94293654762532,1.6742807104949096,-0.5160058441730903,-6.565078091882334,12.559314114634413,-4.874670807447053,10.41158443900031,-9.609604953431473,7.753035868896081,-2.8700356374888707,16.584529084058612,15.110662825839706,-18.108843375745376,-7.1117082436426635,-5.425973898745329,-7.205771581282658,-2.991176441017025,-4.148986943264717,-2.808553475579782,6.481842346398963,-5.025428401511952,-0.17671201186648006,-4.104032692980552,16.388335241813326,-2.0945926006748183,1.642556938,1.324109728,1.483333333
127680.37018159019,-74465.5778586494,9678.06529616619,3301.26153586734,1731.4262025125352,-2244.797075318425,14615.808687430683,-244.56715351744148,155.14329295844746,99.3811429816557,-11.832497372404477,17.67496057181643,-18.844199035255784,-10.442648670666633,-1.5867681337581043,-12.663394531868311,-4.803686292003918,-9.324071041112386,1.229306970343546,5.9188072527495565,3.8936277033949027,6.7141007371671515,6.401626425236786,-0.6383921080571122,-3.561538906099659,-3.460847865408932,2.798194284897098,-1.5439792026503187,-2.7191592343463276,-3.279410438829857,-0.5569412951768136,0.040993420209786025,3.2947838922997335,0.14818967519672704,2.2316401877864487,-4.608504070115377,6.353672619562009,-2.909183158373491,0.7538189850672845,2.615233059063447,-1.607180397419507,-0.8873778889893202,1.043278468814159,1.7400169822577964,-0.8279952978498339,-1.7627401654751265,-0.7417056036591885,2.4837014661511585,0.1456518624261734,2.2958378406731734,4.257197985,3.639353739,3.948275862
-78041.96969912766,8500.943727850205,-33760.376838679585,-6354.432048003903,-1257.3884957063085,3695.594322229515,4991.5570924483045,624.4744194007418,-16.428704108418298,5.118838383160174,-20.285790934142927,-8.672722254779092,8.689323991495472,9.846803170505439,-11.432395447871947,-5.71440107886636,9.814085162468134,1.500367345978886,2.6791185348466726,4.919735997445682,3.831492545954361,9.212672793109173,4.936488417835227,-4.06687153958967,-6.977793857986197,4.806781032935739,-0.8179749022216093,-0.82188194412966,1.2726688376941973,-4.087317913434724,3.202782833551734,-2.7437517944890186,2.8827051403813186,1.749805152220952,2.3497996382939648,1.3697512930066247,2.122339672882149,2.7840261732200116,0.621464408720735,-3.063645665719631,-0.28065000039975474,-0.8663133414916897,-1.8917842260746747,2.177961085603666,-0.48218731311776686,-1.7032869866276017,-0.5550260260359466,0.14977779556489937,-0.051902542808451024,1.2510199087295726,3.991799552,3.401057591,3.696428571
389387.7181766789,-36882.7696991821,2743.7034035294632,617.6026820572152,-1137.4002894425676,-8230.06466103581,-9411.70360352828,260.16611745172906,129.57780062762703,50.38787812424224,11.283432667499637,1.7831588634004887,-8.229959241758012,2.830786884067371,-4.612609402144965,-4.3154437146910425,0.6213579218995656,-2.822870823324854,-4.633075068614837,-3.0770611276671,-2.4315323871737617,1.2655960590577158,-3.5550016240938285,4.481780068050369,-0.5284629444110921,-1.856378321113705,0.6507091928326497,1.6703563975622386,-4.057753492680708,2.288424287868171,-0.8488767387312911,2.1854429761354943,0.5257175392922996,-1.7706444905278016,-1.1974936173273094,-0.806100169496614,0.1587847527262183,-3.2461395396934707,0.27776696458694994,-1.7336952529656706,0.6809845610512357,-1.0929658122454393,0.06440623046207636,0.46043057704041274,0.7562525972720185,1.0269590400798267,-0.3678745246613507,1.6908612605179425,-0.48124123241692984,0.6903202748865208,4.766305092,4.305123479,4.535714286
417683.28306202847,16487.85137133101,-6916.163849700205,-40782.241724609165,36560.34741932791,21398.048467172477,-5700.180107221023,-606.572411472145,-136.2146130449504,43.04375297109548,13.20191733241961,-3.376415444600589,-3.7349556932651335,5.707655413825647,-4.979619318013074,6.428610859956329,-11.408643731983092,15.661048930374152,-12.126556634320194,-5.0654183004761775,13.125299035539475,6.236604826775724,-8.946816561513732,10.954957341396312,-6.157576169920286,-1.4143355135938567,-4.822063105545841,-0.3688665373127284,-7.447976177229832,1.208532266191015,-2.0857664285659543,0.4145009521433853,-1.2279313293379632,-8.954214781073047,2.362265379709499,0.7173437087518582,6.812758395891614,1.642562033715747,6.2702979421015,-4.664375116124741,1.0277996585876477,6.082317399043688,0.800705881838368,-4.5054607100730655,-7.518547242995526,-5.257642492885476,-3.516902044760887,2.78336739856036,-5.116309114771857,1.8914425985655103,3.0643401,2.528252492,2.796296296
-208656.10983661853,-10399.087565069509,18626.08882136649,5632.565155430399,-814.0445660093492,-524.1586296290534,-16607.519646497018,305.5108486849307,-240.42475406995072,-7.818744417231578,-9.840421462674986,12.025059142514056,-6.193976346038201,6.5818284744287965,-4.9255348559246315,-7.393495847221199,-0.4773295063205046,0.013568981153096347,-1.826302892805567,-1.7667518751243514,-1.8166823922388002,7.054496869342912,1.3901250423979905,-0.6835913100947878,-0.12457583848954043,0.7149642820845621,-1.2770041941158272,0.0342829446032541,2.7683737360731295,0.8881622030050768,0.7250513208227553,0.8935098128403827,-3.0960451168816654,-1.6340627291784986,0.24836308674642552,0.6504534627554039,-0.8194218666407558,-1.2722340736231041,0.0013327072500909658,0.7290455027239648,1.9665140957985803,-0.22281517439851659,0.14765479297487857,0.0571752123167845,-0.7752176912333298,0.208951400168204,-2.5729867596155622,-0.2753770992406841,0.21639762154046158,0.5659414742830942,3.109396031,2.640603969,2.875
246964.02876949642,-52399.61725118454,-3015.3419901188486,-58.39018601238707,370.92783994986456,-3879.71612495646,7490.1729249514765,-407.14426143021336,158.7003097753823,81.57322256642392,-17.729628053203307,7.78236534056049,-10.77347185213741,-5.42940333561416,-5.34611647987221,-6.853459579426181,-2.4056318976244766,-6.417690595617834,1.0300119949873894,5.566672596667745,2.9885575086257665,3.3053588942926226,3.8260699496186756,-0.24188630305377276,-1.9583102219265212,-1.3360235522319441,2.4035723221877885,-0.6727987011139541,-3.3083225555369964,-1.9606165008163559,-1.0983197119034631,-1.1977898597482772,3.8520864729176343,0.5880207274421791,1.5685167622253826,-3.694068768593321,3.4336311448486527,-1.6153604911176662,0.24204038213137188,0.9704087985065659,-2.1674192834351054,-1.4222675283552766,1.300394179924116,0.5981906539394148,-0.0977271955173178,-0.5181020337042049,1.2010689350987183,2.162660528256414,0.07798564545517739,1.6657374924149828,4.586922149,4.190855629,4.388888889
102995.0970990122,-4346.599785653928,-33710.42896957723,-6817.7215363198675,-1229.5585895470704,821.3302906853326,6582.007430683333,603.7399894005794,12.769232326456901,-51.5118675500315,9.856188657866447,-8.825302579503624,12.207246185518299,-0.2059069010514986,-2.6650773644328765,2.780292291095822,5.5506475534732145,3.3635339827944577,-1.9882013831197514,1.02749999376835,-3.02743970256831,-1.8191891209390343,-3.949843547096946,1.575436777958761,-2.4060732243135847,-0.5195065855821227,-1.2804745436646288,0.41186940141631123,1.4742532493828457,-0.20785493467640836,1.8393648198797212,-0.6917317000229656,-0.49385507651592325,1.4874354960890157,0.38340065519774214,1.5551949453542704,-0.25606401680592805,1.9594598763632123,0.9796523035912792,-4.396756123716042,0.8503068410512012,1.0841318002225107,1.0355663152971473,2.113736229852436,2.0480171282197324,-1.045466714081392,1.7538210731983794,-0.34263867057951625,-0.6686159017432843,0.5046242760044715,3.658971212,3.055314503,3.357142857
-126571.562891848,21905.741775528655,1497.0751847929528,-18507.148546626297,-7891.283239724424,23158.037151553384,2067.569076695718,-362.5843055880674,-287.5522119899372,58.06556909990159,18.715083724547753,-13.32562021170952,-8.601402231015312,-3.197722462821997,13.096922886800266,23.811514443776925,13.0731921422348,1.6531879376011376,6.809505599118551,4.890192666300168,-36.67326170382765,-9.974926419459266,-9.670578794647659,15.690150878089606,2.6706940473498433,-12.001883521435346,3.7246620670579063,6.71500731985263,0.04872255195755609,11.516688748587002,1.3081478692699946,-2.5561369833618044,1.2099540112092741,-5.622058940707214,0.32778271841709417,10.966059224561775,1.0696631976605655,-0.40273740338267827,-4.995207918568315,-1.6093620961610593,2.858132234446535,1.3219883045694647,8.955295302756468,-1.4006372096165869,1.7698195340150416,-4.030556688630938,-0.9266560454477235,6.981404957443127,3.9479621230643427,4.627104501945469,3.665622055,3.092998635,3.379310345
