fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,CIHigh,CILow,MOS
-96471.0017422917,20285.01670098965,-25410.006765650083,-7633.307763182752,-24941.318047789493,12721.709091305765,8548.169920031823,-301.50125283802447,-210.28209548775186,42.33793568475631,-2.3703887105474317,5.430859653665007,-0.3644762199026118,-0.8000090367202154,3.6880728845485,7.728801958475243,1.4801301714280914,15.028038434415594,-0.9939014252561037,9.482739165549807,-23.996269801003248,4.901344338884389,-16.451108394371705,-7.032567777334466,-4.145897703001127,5.96933749515154,5.313060747258992,1.408317796826078,-3.034224809587123,2.407534466075208,8.09909770211084,0.14695675382656437,0.4694254565159842,-4.65615555955779,5.794130209040179,5.084001622239854,4.3616264160372955,-2.0042353244185103,1.4395537090627333,-3.3008635208695667,0.7446061442544706,3.3619987740881223,6.574766592621901,1.0309711173471587,-1.1044155932768096,2.5755768816148965,-4.278949023701099,0.8454140911137182,3.7141531542810986,-0.7798035918774979,3.937822411651807,-0.6163293959309691,-2.1383422839874906,5.618449706281889,2.5889970134293763,-3.9784894672974342,1.6894749501861146,-2.4100227915943195,2.0124549248423818,1.6582128262803206,2.8311381515070932,0.39024836476925834,-0.05103439546374042,-1.7761631782364051,0.35666170606118575,-1.6525779864749546,-1.1289668846393686,-0.2601798151819641,1.0460804298315147,-0.7195758632842482,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107755,1825.222990436329,1789.7435154970742,-1099.544926998734,938.606505482718,-11692.763481911163,374.42029588788995,-13.665976903918072,-20.577049627891355,3.548500296233305,5.221299631527184,-2.250808042761225,8.796475167283239,-10.588666927973856,-9.52672956052762,10.43298470438852,4.4324571990415,-6.258055039292542,-4.426203716863058,1.190463485458008,14.89115055573777,3.2337198222051455,-2.862012503656766,1.9922862814290876,2.391853956507526,-1.6892071199225562,0.08909541408621938,0.6726207347292191,-4.593137603551639,2.9570534572826324,-0.648012326271676,-1.2260177274088226,4.615033053527834,2.1997663616124177,2.3313954807634953,-1.2718236676511916,-1.8501164966040782,-1.6453250596513436,0.779055345806228,-0.7113399027974106,-2.771171932534136,-3.35351788657581,2.7458291709792007,2.1422274647192054,-0.9669160998161608,0.29892571076521257,4.391633101982303,-2.7887133238488917,-1.9130426724360066,1.4786497713977549,5.901470488765745,-0.4736021804559654,-0.5396146146076389,7.714248664294346,3.8228275515846217,3.424422207198379,2.2088958324703336,-3.066474421091808,2.7403898913071862,-0.6802793315018101,-1.306734555285939,-0.7507114713355204,1.9801761455260354,0.5591445272772912,-0.9521902897051904,-0.04656765132441576,-1.542810203779866,-0.7280128794493966,-3.503856145001141,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099303,-9573.80964564952,-2705.991167456897,-2616.5488342041817,-10197.113459986342,-17831.1517324678,72.02086521439917,131.79221857673477,27.66731600881102,-32.72128722723389,-16.27663563375231,1.4223694298500658,10.428742863683283,-8.633628384790107,-2.1027411090330546,1.834147147754801,2.127077299341087,-2.3154080326236324,1.6888533914079842,-3.6088013734248032,-1.6306887066719298,-5.1394815016164195,5.134421463423981,-0.5070597978023096,1.3906893521829298,0.017945616091294032,2.3819783404126884,0.05441764460131059,2.4601286372262443,0.45107594675282786,0.1632932730188542,1.2188918015480206,-2.3202727650525685,-0.8881171770363074,-0.13470816610249695,-2.4082873173787998,0.21625815747455251,0.44874545991323106,-1.1732740284157328,1.2947888106356575,-0.2574344600044392,0.288219914653447,1.002166235961083,0.6321934336226908,1.1515378080769312,0.23365233111813297,-0.2767692603880022,0.8832366407173667,1.1261644280997314,-0.5528860888799572,0.1354907977627813,0.35291718258865595,-1.7381613171593766,0.5793504342464232,-0.15650839072040762,1.358831509245328,0.8197277466544546,-1.8521421631565895,0.34855023806924884,-0.38163492971083846,-0.04318632912332079,-1.426049647387016,-0.2317092693853947,-0.06784847141037866,-0.5352070781987861,0.1869124914153504,0.6710995062290233,-0.057126422806691765,-0.22237382125861538,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.89926542501,-35785.16322192125,-7061.455555444102,-687.2164349687284,2388.2254225573784,12668.329366015054,-274.95640628717314,-20.814828108638743,-35.92463624516538,14.692371828209094,1.2317877705145477,13.320668221293335,-6.321199342265495,-3.1857429362345786,7.2188437561105285,1.8191010691310627,-1.1274670773777553,1.3977065602795087,3.849041838045836,0.7257648952617171,-4.656814541295951,-1.917305451777902,-1.191686387242553,1.9510900661311277,-2.6483694657052017,0.2816296095600035,1.1817039660609878,-2.2925761091878845,-1.9099505692747452,-1.1614643938067755,-2.1956509475049515,2.1761665726706823,1.7605652481436997,1.4919127195576145,0.16996256939959167,-0.3074446562884509,3.2820223797293244,-0.09636602009973474,-0.8619394815368913,-0.019423095632790262,1.7436285301490684,0.6264437749453846,1.7051577229488692,1.8054709708958272,0.06884619013163691,2.077283187941019,-0.6699526127731943,-0.11831314825826675,-1.985699744164569,-0.7436933344294206,-0.8284992117084651,0.24899581994479436,-0.429346727654303,-1.1408906187668926,0.9441084619053678,0.5738624500735126,-1.1422493772066504,-0.6156344310823489,-0.03837575948817732,0.08634242612837864,-0.2540814311532048,0.9845069772989028,-0.20974681530699268,0.7869128752311614,-0.10842618108611023,0.04651884933166024,0.453109420282596,-0.7482361369468449,-0.532666542219308,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858157,-21798.10038505524,-6011.289906150063,-4101.712284666158,-12190.475770455432,-26349.654996957106,-117.94943480057279,134.23409769978758,7.278243138666208,-27.485834011125934,-24.157693273183177,10.229552544829533,16.653094368874722,-12.68179456553081,4.563911404563623,4.153199433218238,4.5727453719450315,-3.0627865022733016,-0.649032455825272,-3.728604306692448,-5.615166510996954,-8.345625432823185,5.4250345522234245,1.7129634718973235,2.3993785393433633,-0.6832480980107712,4.392605671202225,0.2262169170085949,3.6484097744407027,-0.4666273963676954,0.8040156730083712,0.8742266820415879,-1.1514054433375078,-2.3649188380318567,1.6481132629676518,-4.725103664245037,2.208394152196877,-0.9110886627959591,-2.5956704246934104,4.113165049500399,1.599137670575506,0.05027370522513026,1.5466153762211585,1.7410248019380103,2.4353848336140196,-1.1914753970739653,-2.363798856287648,1.6876347439495412,-1.154929406848712,-1.0056435284070337,0.4489232434508869,-2.032913066286789,3.0273910673307336,-0.028366626116936314,-1.5585739072772136,0.24173031133972717,-0.21419758300482156,-0.9804706889296974,-0.3346020861640556,-0.6375536446824268,-1.8779813016227578,-1.7429936318001578,-1.5452016244615465,-0.4448090916620062,-1.4632559726122565,0.8334871153947616,0.6928221954307698,-0.548107726717014,-0.09466589461741244,4.804087,4.368326794,4.586206897
-155985.7936099919,-27251.663447120587,15728.837560403272,5074.202109515451,-138.7197171767029,48.81993661479581,-6853.80826011293,461.36743040687577,-156.27617829328335,-1.6974391871988315,-19.257780521168428,8.573076302908447,-8.890034906106546,1.8454905342659762,-0.7011063487690826,-10.293317406384405,-1.0176650400851543,-0.3312344128333745,-0.10173532226564518,1.381876102386251,-2.1767890142880595,6.883968040019262,2.0886409219775883,0.6703744923899381,-2.5999040796951607,-0.7886036536226156,-1.1115741594958637,-1.0278024490966808,2.201962248990544,-0.2783431626894118,2.4164771798990836,-0.41079248947461805,-1.5062275044840288,-2.1421290709919476,0.6911415126146551,-1.043878664209296,0.3276806744175967,-1.5116722278576837,0.548761134419249,0.07449677098800249,0.6296473410025645,-0.7583021908426748,0.23563940713396977,0.612338302808069,-2.3609743326611183,-0.1276361316572018,-1.6623806166268833,-0.6082688195018013,1.8068542314216276,1.0611832563032217,0.215539950426285,0.1346017794291973,-1.7078405981647993,0.7135686553819081,-0.1267718046674226,-1.2765528126238797,-0.2035771332363851,-1.534104130126896,-0.40827731472628426,-1.4815928966598437,-0.9276396145667088,-0.6741219404160045,-0.08375894470964024,-0.7640093251762153,0.5745161754530531,-0.9139510623304979,-0.029926257248875442,0.3350672913477174,-0.5997168673122093,-0.2617516597761625,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.303415437607,3720.247692908032,-11071.459571656334,-1125.269990235543,-40598.872011907944,4146.316027632558,402.21124993624585,-224.27676462874214,-71.25589115954332,-35.79793439167018,-22.769802048101507,-17.923988515866238,-7.452555278398534,12.188555939158375,4.55620463142983,-2.0714573602018373,3.7023204318340195,0.1801417280934356,2.85338860340018,-10.462605720261935,-3.2450359590539537,-18.030813715080455,11.160711405003767,5.975418441938085,2.619150743401482,1.5440404932449228,4.943118302222663,-3.0710104006541634,-3.7565521487275135,1.315288896529014,1.8056474004060783,-0.11025353049376693,0.674709981488672,4.587790921287862,0.9550931522755992,-0.11116180247929716,14.301264616611707,1.5016316540798222,-1.2378355464489927,-0.9260088063285157,-5.911059363749876,2.6103574342138467,-1.5066305631771646,-1.3075322612679172,9.491632882502124,3.2327868337068404,-4.214251571206738,5.399557083618914,-3.905784695960057,0.7652771595897994,-1.3552516497886558,-2.8214828802225154,-3.7631760781246224,-1.8503943312523348,3.9475366851701224,-0.7486323033312683,3.0676972906751074,4.692514399043488,-1.0081393431798042,3.039044664391117,-0.31639091102030176,-0.19180678409486113,-1.2858100348750603,0.795961751476341,1.0950290831475264,-2.0348520745607614,-2.3720372633660376,-0.3497339253522266,1.0368582160319866,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615554,-15281.928159228633,-2096.7924674018705,-1328.3044122466274,2581.8477796394645,-6092.918508220845,-531.169849164076,-245.04798988551815,9.499050761507041,-25.109618976994312,10.45126977314057,4.44136488152763,5.468661416697376,-12.53719245683768,2.088051242803748,0.8830053128260845,-1.0913346032643723,3.4659406017951437,3.222911515118907,3.5861481461490876,3.93993890600139,3.8732269860220585,-3.056650960013474,0.8017529017601925,4.23215770787313,0.7009818156836539,-0.44424873768892603,1.6785209293430299,-1.503049124919689,0.048658414927343234,-2.7616224794439383,1.5773710557369485,0.38530382904265853,1.5644764295713411,-1.2462170950646578,-0.21029855201871187,2.7192281639248437,-0.15493203654029883,1.0647625584377445,-0.7718961487993282,0.9702899142040411,0.20160767531207727,0.4030573540052236,0.5192168869718141,0.47369309429784323,0.5152739050224547,0.13363192775387037,0.6044710958916343,0.005028044905416697,-0.7926139976337344,1.1921976269198926,0.4465799554735884,-0.5525171462210353,0.010980931723143426,-0.03317862943071331,0.19762371930583036,0.051770796609859594,-0.5189501763982237,-0.39866197060784303,-0.3153965205195113,0.7134931698780705,-0.1431861924307793,0.6628067446614319,0.07968804788348319,-0.3571299062165495,-0.4054436881656517,0.07352966674679885,-0.14946606445882352,0.25126734192232664,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952702,-11133.250748088787,-2744.8423203437546,37080.50173401858,-19604.60689361941,14047.280940940456,-419.82023409886637,535.5186392740229,-43.30457825841108,13.781650777828542,-18.94661404638148,-43.8642515809403,12.738761131729891,-5.5223919860783095,22.936551744387017,-7.377521981012295,-29.941878193963024,-22.86902286850975,-7.159438683550633,1.6607991888064428,31.740474722876453,-1.0483561850451375,-27.01453967463797,35.1498194233063,-7.409813766407514,-28.314108222000794,12.42143290125822,33.191584049627046,18.26746540416935,15.21066076595139,-14.819540026291133,-24.999526439496982,9.096357349481924,3.5356214474297927,-10.083974053494115,4.27044194764271,-18.07009375967465,13.787821458296325,-7.845512709268289,19.91619193739878,-0.6296694002537597,10.103845322545572,-1.4092116081197972,-0.0482686101546277,0.031146023583701863,-1.828854782794286,0.8169974306808656,-1.8734622792121263,-4.3098757839162465,3.3415628850230976,3.583534910877669,-0.41612953610871833,-0.9192052095588269,0.7941863140079273,-1.1517831459374481,0.5246831339809434,1.0406945560676595,-0.581838854298361,-0.2599735396713182,0.8314975336749526,0.02142240264012186,-0.05369933234725525,-0.7736956021665325,0.1099670964066425,0.5370312643017208,-0.6332378219677941,0.9269960183397901,0.217329502145641,0.7092951573501453,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403404,-15229.401396700949,-2091.6888881736645,-1344.1801453921437,2533.949006172269,-6278.294552055472,463.6840858633806,-209.25129845658657,7.879651855239101,-8.589135898192794,6.817128611175343,3.7535077634644773,9.861613705625691,-11.495882690242237,-3.044135718146796,5.139000086033303,1.2109762248517963,1.6227209941923197,-0.506286435228611,0.9525717315034876,7.380027055603788,2.8564649681229355,-2.003752652068448,-2.685418465535245,5.694409319627252,0.07764487543060582,-1.1631806529999047,1.7722949966360073,-0.44114022856358354,0.9198180939043294,-1.9777288184276354,0.05938796353291029,-1.1625866605850872,1.8679473458521971,1.140603021071417,0.6460454933948158,0.5577314261599877,-0.0797912256928069,-1.5615760702468995,-1.2617990748325862,-1.184898617337472,-0.8154915918591901,0.6075378250947477,-0.6692427305789231,-0.9666321112943083,-0.8992960878229603,0.840047768123472,2.683970949418451,-1.6760126770524597,-0.6305924692445959,1.4583808098976248,-1.8060032335539025,2.0186701736946677,0.7615857197400062,-1.3488442698666723,-2.252535466891842,-0.38053889019586973,0.3534175694246035,-0.1256357007874536,0.02159198880912316,-0.6609600953786902,-0.5156945932524041,1.4193525922263313,-0.8571120228351834,0.16916997719051405,0.6741652965492437,0.08248594617212948,-0.48032788316444597,0.31298495537810206,3.324814232,2.847599561,3.086206897
