fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,CIHigh,CILow,MOS
234048.40473543818,-62878.92683894202,13983.423873550611,3807.0111722437937,604.83254002457,-5495.357314085394,1986.803272919208,506.81492614778904,128.04540719877787,75.83231698379468,-8.696984623566546,8.35691001015256,-17.279993553928914,-2.55942941017506,-0.28849614225339737,-14.01027149660373,-2.0648535501515553,4.392735837,3.814160715,4.103448276
-209627.37297721815,-10505.760635606259,18585.645417005744,5628.075747261363,-803.2589349860259,-490.0582568843894,-16475.683550322567,-690.6710429174445,-263.92823673807493,-6.1563747113551175,-3.224191056370652,20.98010061885762,-5.6229942243594415,1.0761141987996963,-6.431971750509005,-0.03896069658255821,-4.444336789335098,3.060916712,2.639083288,2.85
43566.18165511445,3740.3625775692035,-14774.153173959712,35625.04043198747,12291.008255225552,-46.987972732901966,7457.201436954886,628.9251308602123,-216.30716705943126,-21.939105863505777,56.215112393140714,-38.912779507267416,16.144210360397054,-4.773395429185432,10.855509232512798,-0.336282787278103,-1.4177157750233325,4.625796982,4.159917303,4.392857143
634664.4833016021,8022.255790935082,-22450.535901180385,-6087.7902618450935,-3929.7544717291034,-11695.964244109784,-24425.389754914304,-82.45090961911308,240.0324579345224,-0.5927046836889539,-16.806207893816662,-3.8843654215402683,5.855259621128157,8.481169684041001,-17.04374301067261,3.4362389593946054,-1.911067406207154,2.694792401,1.945207599,2.32
317597.83088975464,-3485.1645196996596,6551.012843513329,-37332.044985261586,37717.597820697076,22447.37314363639,-849.4283033971969,-489.0631204297593,-129.08718306772008,57.508657609962704,12.6326606720742,-4.910587910670874,-5.246991695066989,-0.7350683881845449,3.61326389851813,8.053004607141848,-11.986544756574611,2.746840825,2.218676416,2.482758621
-110981.10054968385,32011.896479447987,-28211.923480804668,11028.35082645697,6547.449936488563,-22466.145051317657,8402.593631114078,-469.48759899300313,607.9741651616469,-116.60766616560596,39.754730176580686,-12.206290806264816,3.0402987813034135,-13.198351118287407,31.41196326433212,-10.057230050382392,-4.9636386281388685,1.513780279,1.186219721,1.35
10855.216251975999,-32573.670933483743,-2311.6733309195533,617.2641883121445,-58.22127817416966,-387.53264407979117,3436.9545351924357,586.9416353907036,-14.764742294930533,-50.14313636388403,33.38702411524239,2.0004463542863267,-0.550362085837931,-7.051866066262505,4.365120856122339,-1.222406671083965,1.788793530620328,4.371789143,3.869590168,4.120689655
176344.484468376,-1831.1631625830203,41623.898310472636,27684.468121691098,58461.08654787951,21728.640333683103,2952.300031261318,605.6545502463391,-345.61195443791144,-35.08050537898126,29.121507075349054,-71.15008234075492,17.15857764243771,-5.732863794269339,20.475555285912517,9.156815624885107,-2.10603801728785,1.965763382,1.498522332,1.732142857
-53392.24618411097,-18012.32084837709,11421.45022473314,-22287.368028364985,26262.639508326767,19340.51601407424,6372.142721580836,-313.1289630317437,947.8735155137147,-175.99399793733667,-214.51618627579,-52.9881633073165,20.746452170513884,29.652013481972475,12.847733668017044,-27.613075444468915,20.773679248236,1.868626477,1.476201109,1.672413793
-190106.4398123921,695.2418077839003,1854.476688790491,1793.5134807794195,-1108.153867419276,915.4386237068209,-11788.662119720442,377.9786295645447,-230.92866893916081,-0.322185250090446,-12.695290969639546,7.739151506334016,-2.1114349236165686,8.51544045302957,-7.902357143195528,-5.097156365429038,1.8920628083499964,3.448905722,2.930404623,3.189655172
-199001.3953729736,7083.4783482724815,4253.352899396678,-3001.645729908334,-1536.1411062196416,-15509.460153443142,-11386.9970574731,282.0064380944796,592.7121662158305,-111.66428558514494,10.00038782038586,-38.067431152380756,-0.877281907552715,-1.5371009046690425,20.049199622903675,8.547783587449517,7.219297573363127,1.362669765,1.137330235,1.25
104026.95410753023,-45195.95266948059,29712.556585772887,445.4723605482481,-53158.88612358032,18008.006136537297,20423.068888393977,-126.26330279838567,-120.00166033993453,29.72473446280668,-32.399628181810634,3.208136379358452,-15.50047493637566,-9.420982478228643,31.69338009104618,-11.695497911393419,-4.2690752772943386,3.576319397,2.84034727,3.208333333
389190.72284239816,48615.37878434046,-2411.5975295226795,16896.897913121837,55914.66786103402,21263.711932756072,-1180.871931916211,-540.5816910971422,-381.1189206664958,-52.30876711853067,26.999615973386124,-30.268815226958804,29.856967555932215,-2.7885425960632633,2.1386427887462602,2.73129146433363,-12.193657633874249,3.95457961,3.30467965,3.62962963
97204.74851089483,-4979.347650117311,-33942.18420779311,-6844.768339544479,-1163.1774161851984,995.1747963914119,7270.81326959165,612.1652701209825,232.9593786516736,-76.46632890261952,-15.30617481685001,14.884818638609884,-1.8249115380509409,-16.458222507628285,-6.6508125893908465,-4.945944075434775,14.24805916275809,3.002162168,2.354980689,2.678571429
-51096.59293513654,-48395.261882625615,12707.192109727011,4250.245137720417,695.5568690292677,-503.46972672797966,3765.1165634506833,611.5220656778728,149.40763352014002,-65.57867654338152,-5.661759082801336,-1.4376703156438064,-4.827521985906973,-1.926300587966918,8.167762551106224,-6.536312745656502,1.9829869658775794,2.501572021,1.9811866,2.24137931
232965.8757405064,-62995.37501995611,13937.367352878236,3801.2928399210455,616.2979909418419,-5462.143193897816,2116.375569290855,508.78713078592,150.85921186795466,74.66621754313181,2.8944366817160625,10.625347721533734,-16.550771134647327,-3.000217957299291,0.5251490504358005,-13.677413655392499,-3.043732566842097,4.400800178,3.806096374,4.103448276
-156881.11424114933,-27348.843342942284,15694.266962924448,5070.044630971296,-129.14398535936144,75.65964162082452,-6747.042246044957,461.2032572390018,-64.9451692638805,-9.416523247048277,-14.45056705658805,7.50554139464758,-5.75218016314958,3.0383924381234664,-1.0069667336612669,-12.62585346631797,-1.3805472976563633,3.432505962,2.867494038,3.15
-182427.4743251619,17999.632582843686,-12689.932056567326,-6868.3145915496,-1810.607756930931,-13996.505640982467,-6308.239272201455,379.39092530781727,-194.80993760722808,-28.110785612963205,4.266224835845457,-14.390402651168818,-0.26092454372234614,-8.965992503585401,22.32763273555198,21.560122418456604,-5.574956667410825,3.014959093,2.449326621,2.732142857
-163813.62765336706,21749.16646326852,-32209.156319098172,-5954.38018590947,-1581.8663141073268,4138.081483599705,-819.2645207429335,-450.88960515589065,-176.29643726981266,9.546024153619252,-8.846636931565026,33.53076671398019,-4.964080151254508,1.4454869101329177,-38.308423665748755,7.1871960232141285,-14.089595932868695,3.551922047,3.103250367,3.327586207
446900.3969938462,-12433.825912072214,-30047.306096160584,-6979.597634437397,-1941.6121556189032,-5961.056783816158,-2148.577037451786,-640.4610525241656,121.89868659344003,59.846989961129715,-22.59937946999143,-4.813773580017949,5.194334203829307,3.9055204476111913,-12.661079637023287,3.324493225498828,0.7668104177627236,4.751477668,4.284236618,4.517857143
-162126.59825933375,-27921.84120033832,15479.95680928116,5045.304908306503,-73.20762136681483,240.6013190997388,-6109.353650857902,-522.7156068739183,-180.75007195738579,1.9207609935860692,-4.035116491126876,19.612854306853656,-7.874316447897373,-4.631629243432616,-2.587747209981352,-2.4532318192770353,-4.795232280462816,3.380332715,2.964494871,3.172413793
-26717.79814592108,-36667.71102989087,-3831.785987852277,438.99882701361065,340.07491335882474,763.3845797237034,7908.284908054755,-324.3964694982457,-13.540115039850116,-42.25975693110773,28.036769716719405,9.880701005227003,-1.5299620137352001,-13.197331918767826,0.19113501971724908,3.4311796496547693,-3.495059737825399,4.373132173,3.780713981,4.076923077
-133309.22184593457,-391.21379098535954,1612.38358112453,26405.457462715684,7818.6737123930125,922.0083414471391,-1956.0858293167853,521.6705930198269,-117.73281946510954,28.93544212968633,2.9622017610774733,-31.22182207070797,4.70834506445161,9.466240576238421,9.635472678797502,-20.90794354973757,-10.655370590490255,3.669138913,3.145675902,3.407407407
-224695.900335193,12602.154994221602,33152.343575498526,-9109.307895661594,-5791.288493951837,-4210.6652151290255,-16215.87840034596,238.85161407441402,467.4668927453424,125.22359647860937,9.30336040565517,-25.586121455031893,62.29555151677455,-131.18148788459848,-2.0958789614481126,83.86518782718275,21.625827147810217,1.659640274,1.271394209,1.465517241
-112286.88048184244,-10143.051270092563,28099.825686459728,40923.78622585437,-22708.151623864313,13738.455208473764,13930.237848378763,-223.13532452671706,703.6857017937914,-142.79002159003707,67.54557597826152,-69.34944808520308,-33.058791758105656,48.62354474713649,-93.8288046925484,41.75303318424035,-77.38609293096,1.786571514,1.313428486,1.55
-132848.52508760942,-15660.234905786852,-854.9481043551023,1257.8418659100905,-480.8777153142194,1352.4826710629743,-2563.562725139985,-475.288506073927,-172.00899597864296,6.8704792532122525,-4.324111925013445,15.588587187716886,-3.034375844463319,-2.4392372899577053,-5.711771848905438,0.30652383948424056,-2.5237874667757194,3.846189416,3.296667727,3.571428571
36943.09035456156,3017.0100441502987,-15034.833737703262,35594.793900844124,12361.328100781038,153.87096373499355,8241.56276721149,641.1976358899932,-76.31618228424816,-39.30417359129165,15.472178465249442,-22.178243590821488,4.590098476236565,-10.837231676934962,14.159491507448246,-8.507084502752118,-5.873684853740336,2.646890722,2.056812981,2.351851852
-210408.3876641982,-10589.186562058365,18558.332244465608,5624.459426950693,-794.6837346567547,-467.65680175567644,-16380.694206655053,-696.2443749649846,31.585326501643642,-34.3556972330118,-7.171494171837677,6.251107043606122,-1.8470544231886041,6.672239508177059,-11.544953022432884,-5.674645322218075,3.1561984175218747,3.051922047,2.603250367,2.827586207
-125529.47621402457,-14861.666654886048,-558.1294203759708,1292.3678462967255,-558.8546736010317,1124.6558805516029,-3447.6332212318316,505.83289613226805,-135.49574936945936,2.0092734292275853,3.784963285071167,19.00810695839524,-7.190987099124913,-0.2665398655909414,-3.776416181599299,-7.092042441236381,-0.99154143148186,3.772468808,3.193048433,3.482758621
-161907.1768225563,21920.515098349675,-32060.32146225368,-5929.498555177969,-1602.210853075128,4067.5121882095227,-1090.957545689127,543.5168021460496,-200.0259985645785,16.436118401805945,0.617562992650784,6.239379578715084,8.187626367236037,11.82164773750728,-14.095435520345447,-1.1192971187315865,7.516268033844662,3.460340236,2.987935627,3.224137931
-154254.64509202214,25077.72318146688,20528.21915776316,10455.160721404045,808.8603531026151,21532.98062311946,-995.9787941439258,562.7196659931735,650.9751102145648,139.82773578292748,34.89044581406838,-27.064046766092662,16.754103473013977,18.517717671123016,-3.782926039202223,-5.362983309865189,0.836501895287222,1.765816215,1.400850451,1.583333333
-111800.11377080971,-4246.227563053488,-17617.129714996416,-2589.8765208456757,-801.9620125553298,2726.2872687397244,1995.7596943534306,-408.017610879481,-161.89575617076966,15.662825415359771,31.37743751508194,20.445702658713017,2.4300803495053818,-2.2680458862624984,-9.516184344034421,5.444575132355551,0.6112593741521039,3.91045444,3.503338664,3.706896552
292511.23376993765,96535.42824215424,24718.94182964501,-3529.760690758718,-74.62619586319488,-16752.65764006498,11140.146262756625,-608.2121212861209,-170.67625304560008,-60.78776595590757,1.6378455632616618,30.795580985476875,-17.777872362512614,-3.217929279414181,12.36046594618066,-15.383946363752678,-1.2204982423382729,1.471686809,0.994979857,1.233333333
-226955.4181620551,13200.058313845953,27993.982409482687,15770.414877283474,-10973.793713670922,-11614.647494110308,-13680.8704935893,-748.7169464452032,542.8368189655738,113.30128387752764,31.774987333219016,-46.41216255510805,-25.799488156890646,0.6031019112428617,32.58882740632772,-7.442249805972965,-13.317254525517702,1.945329132,1.488004202,1.716666667
127653.8428387956,-74467.57207966773,9674.147833917203,3300.6304375857417,1731.6418719080655,-2243.5334195609444,14619.475286372519,-243.35125053379127,110.45001826385037,104.59666442864341,9.541839422131305,25.23549852590277,-19.513939252467097,-12.13905226190223,-1.3216581066637616,-9.869137122429324,-5.797628176390161,4.095679394,3.504320606,3.8
-141838.94618100807,-2659.5492558907677,9373.3720555686,-13444.599378969935,16246.947087980338,13151.170178825574,-4536.232884230919,-472.73327162670716,-126.40015471142179,4.393715154285421,3.3233998519568893,-1.2252770409221434,-8.15747797368877,-1.052126404582399,-1.5833787164354438,19.528924826896954,8.02735349626824,2.637035504,2.190550702,2.413793103
-131948.61699090266,36620.9072711653,3822.089588954195,6616.675520624313,474.70585917935614,22873.5943631339,3411.7616590043817,632.200423975245,470.36621802279956,159.02514117019453,39.984652131489256,43.217413452489915,-9.556868873279631,43.247096948456786,17.1872596739582,-27.5082892630469,2.6763395885816976,1.74043084,1.328534677,1.534482759
-191644.6179848328,527.3264533813389,1790.4020473034636,1786.140292381048,-1091.3588782487552,966.8832707173872,-11589.16983336831,-617.1341954743793,-243.1141925873346,0.07323464497209778,-6.401951600293836,19.061997494080085,-1.6409312446391011,1.3175671107497229,-8.990295617855878,1.6650550437602858,-1.797968825289936,3.094947531,2.491259366,2.793103448
-199394.1183856862,8425.603062346128,8112.180355939097,-7412.285751959879,9386.859531616834,8400.138837911283,-12551.896704025881,-636.2256468196522,835.5649203606825,-94.2961876596029,35.37932700324,7.770578648180196,-38.82334493276661,-27.549413887019053,-23.114089592769258,-3.3969400185744587,103.02703955133646,1.621677784,1.278322216,1.45
7075.798715895099,-32986.12210869017,-2460.1415687302424,599.9524138600375,-18.0622853502556,-273.0539800775159,3884.9330358197876,592.9240671412972,101.23571945441695,-64.14808590099024,9.22571255229637,7.604297454206971,-5.246767312930288,-5.3278076077222165,-2.0035860105079704,-14.39532396498319,11.929056924859633,4.23399043,3.535240339,3.884615385
11221.217982546108,-23418.306746472645,-19902.25112688581,-3326.530800993578,-159.770837193448,1620.833650184518,10461.46203605055,-296.33712532311955,-17.206669367275982,-38.491284143861876,20.878016164601586,4.0879174873618975,6.214268854686832,-10.190099776598942,-0.44685479783981724,5.24132221790995,0.3169234114739526,4.549695967,4.021732605,4.285714286
507285.5071790907,-14926.957384405889,-10085.791488243229,-2765.4290243402797,-2483.2517820528315,-9808.87609650698,-16337.71855141402,97.62140780837791,293.09717913522564,17.410505693423055,-0.06678845640263058,0.25382616406031183,-0.8352545624989365,7.983029002385498,-11.418624380154345,0.9816447042996265,2.3721775192392975,3.044920759,2.339694626,2.692307692
185503.7219477989,66690.73377635106,55513.50537891919,3833.9116736590427,1253.4162644204923,-17511.58352215753,9740.315514382819,411.2925561104527,-248.7246493231313,-50.765602741283466,12.577857096307543,110.28323420209509,0.2714968854580408,66.17603247449486,0.26431932674747577,94.24955445189407,-17.273283522589256,1.26447695,1.068856384,1.166666667
-133024.93531949088,-15677.9792669575,-864.322555255908,1256.4352792434802,-479.00732343440643,1358.0337240588194,-2541.4249383461156,-475.4130439667457,-148.6184788874456,5.705789565178068,17.905472995255543,19.87544620317042,-3.647430727208857,-4.335195416208293,-6.31864373336495,2.1158598747884927,-0.3788329255788228,3.454788469,2.978544864,3.216666667
-140977.37820977546,32090.96842182976,5377.403919444245,-26187.681426883402,-8561.591152927407,-3142.0630952826555,2875.586031819523,-498.46870836673816,447.09854455740896,80.43222120469076,1.7968755605255988,9.899177719448412,-35.99619876469224,-4.59957074815036,20.025314000266356,33.65126779843441,21.004605520643306,1.552327478,1.206293212,1.379310345
194960.65869782012,76837.82761683245,38291.31280587749,-67.0595736994599,1055.8447228247271,-15781.14262420483,15690.021481199472,-498.6349596778685,-111.40589659887881,-52.810359906928625,3.332138512696744,-5.508299681398579,-44.39853384887173,11.719497820825566,-45.96635475528783,-44.47432431404152,23.458674044895087,1.543937516,1.222729151,1.383333333
-163367.9424092969,21797.33218809702,-32191.989931114826,-5952.28666487343,-1586.6491469485054,4124.777660066761,-872.6567483260907,-450.76757164246976,-236.08846219228474,18.799236890717044,-8.170553032483006,11.035399447079568,9.664500149929289,7.603536551379578,-15.341409456428424,5.153891216556206,3.525803106818414,3.369995498,2.880004502,3.125
305227.31577851693,30128.480711947395,8409.690202032923,51344.898111676746,-36427.10278389838,14881.995171311613,11829.070419245876,-360.1087531267615,-493.4732467379802,-25.66565798525917,-20.605968327798493,-76.21881720232732,16.78071401051709,-3.8207409589640258,29.727042900568552,11.494815185236112,11.760618141918407,3.764962853,3.028140595,3.396551724
-102390.9158285827,-3222.174964443186,-17231.886545486177,-2544.5165666640955,-902.0519087980337,2434.2931948976543,862.1220952365021,568.4231990190234,-138.60156634494106,11.345061442426232,13.347221485889534,7.657745676512283,2.291107084442683,4.514147824239113,-7.752910450080656,-2.4041920177992515,4.690565543439831,3.909399125,3.469911219,3.689655172
35595.50249867749,11943.183511004074,-32611.768948475004,31661.354451912066,12278.41029439183,2204.9338803386977,15436.478018367507,-239.40182624315923,-44.672170455898524,-30.131502130386806,-9.432685747403298,-18.21115052129193,18.318936455698367,-7.19432905397536,2.8580597703442856,19.708944292451218,-2.0814728129088427,2.405101776,1.828231558,2.116666667
-111409.41792087004,7566.2730271235205,-13194.476860767452,-10196.169546693794,-1645.6606475440187,-24020.306156789655,853.0334106825879,435.30207456488154,-165.14931168272406,-65.63445589783373,-20.50077314698996,-33.431044125377724,-0.7390698988471363,-6.485801331781851,20.63573153066354,10.591642265258322,-2.677635122975666,3.388944946,2.921399882,3.155172414
-14347.637429978908,13297.012857944614,2132.1441083392565,-37660.14153221194,24478.08914988611,-20627.028754353505,7234.001214951147,-487.6037142707494,-467.114019552423,-45.14031410024051,-27.38520367852162,-53.18606002497044,-7.813553507401308,-0.06378218300855129,23.224106404469122,19.56570033005716,7.560146153958844,3.907056989,3.437770597,3.672413793
-177014.21774425707,11238.411006793849,-15221.578181771012,-2090.2249609785044,-1344.959228521172,2531.1495112670627,-6289.241279492263,463.73774860949413,-220.65316181735727,9.400494269005584,-0.43764437170010373,7.48407217900302,4.0311386014628665,9.46929152064655,-11.404198930149127,-2.382861314962104,5.394472689202559,3.373239619,2.937105209,3.155172414
209985.06856173143,-33395.45212893974,37321.944367067335,-29971.373670674726,39052.22744962763,21706.65302698156,-2175.6080496092986,529.4924800983613,-143.10553795517663,62.904531970990966,27.841985638995343,11.01286877998942,-34.26123695326475,12.237594236744242,13.44786412316881,-25.133129708713085,-18.181026604262062,3.210241176,2.419388454,2.814814815
-208652.22729858168,-10399.324023761601,18628.078846873712,5632.927004532907,-814.0482311187462,-524.5472941779936,-16608.40215286844,304.91279048001337,-217.84388202255997,-10.838015167427667,-27.628499121157404,6.789036468782352,-5.862166074261153,7.6977490356611105,-5.011583023880384,-9.374380784036859,-0.12442433915576386,3.228121605,2.771878395,3.0
-76506.38212192182,-51165.01145266423,11674.953404729953,4129.4784980683235,964.848168936517,277.41755306416843,6792.992139838471,-322.8593398413726,-67.49557346260924,-38.725055743425656,9.02712329940864,13.320662528061495,-6.475836505323344,-15.775362616940466,6.564038450476847,-1.7152942304965033,-6.109531921765615,3.849214939,3.150785061,3.5
-92459.2260630112,-34947.04835289201,17766.175586440146,-7561.171859070517,-139.37994520601436,-40030.93432125824,7124.025155729362,-517.2724884774238,-198.06665195624498,-64.50504938182087,-6.0267805174786915,-13.440171928050827,-16.687509833541476,-10.043764963494134,17.17970302826416,-0.63914329725356,-1.8585335835485868,2.728516741,2.054091954,2.391304348
-88033.83864729259,7413.1865022853035,-34170.771814328764,-6402.681416194458,-1151.2144101683919,4005.8103909024153,6193.797922581868,-348.6238265361124,-119.69224444831406,16.888824790937793,-6.776720623918309,6.0708258259527055,8.840694532132666,3.2868421367364524,-12.382872386795674,3.57106536254685,3.7908076347879174,4.041123384,3.392209949,3.716666667
-181960.25102534858,-4327.7074058748785,29675.37096695761,-17322.89758345608,15928.72216163447,-14362.218187427221,-7875.086381472372,-666.2145851306836,526.3631777409169,-150.00112812029693,23.52656200422973,-7.473849153061448,95.06169573130228,42.24650220900931,64.35989299309122,-0.13742841019067184,-27.636023818442727,1.91045444,1.503338664,1.706896552
-87866.50211970834,21410.74765730407,-23566.794347725456,-21060.931847099037,15479.219672351932,15519.970187952516,3117.6138646081044,630.2993162525769,-14.716537232952147,5.5876749593261446,12.704241218245558,1.0256974952859574,-3.062002598663902,7.193395606216009,-7.7393125890216306,12.732314900861985,24.097786639271067,3.165961789,2.619752497,2.892857143
517257.1429616264,-13840.122740010112,-9681.205460207218,-2719.0481330725906,-2589.184752365723,-10118.118649799424,-17523.08254703393,76.95967718187383,178.03205671511725,25.68680815277208,0.49081198226097567,-9.8132157701534,2.507631279444849,10.58093405895918,-8.410819166714122,-0.018135806064616636,3.4122117470014897,4.659037443,4.269533986,4.464285714
477412.6598567942,17033.314928323987,-5594.913974667589,54905.21795046664,16895.965544374332,-9911.098489353613,-11542.63082637486,170.93054859429404,-45.54395813919194,48.27641687751719,-2.8755769360968224,-29.2742716372042,6.049134896991339,1.2036372923158527,-8.696874888470497,4.512063969904211,2.896921820063793,2.686788331,2.05395241,2.37037037
-77623.80415645482,8546.810450908128,-33746.92790297036,-6352.8893270751305,-1261.9460299501652,3683.5859688255837,4941.79544921041,626.3483862892618,-129.85301677311637,16.03668610758942,-10.65538957458112,-0.4777344773428897,8.08466019810141,8.079762158100925,-10.607114587323327,-2.66706246823663,6.90749572667229,4.24461591,3.686418572,3.965517241
-154773.63207690264,11063.610520817225,9864.415822992789,25113.80378276771,-15831.143868567726,10034.54662532476,1975.762876821263,-422.8756140147821,731.2311604633729,-28.110835455339718,52.5611232683547,31.833445340906422,35.3086909794949,51.513081584141666,28.137518410998048,-37.96009554578935,35.22915382934319,2.303374142,1.770699932,2.037037037
10851.304938334428,-32573.86198143509,-2312.8470919898396,617.0863973908387,-58.214776796173616,-387.2397742240808,3437.5103084145844,587.5409548861825,-37.54386660836787,-46.80982873315387,56.85039685949223,8.35154714502141,-0.9042225428484401,-8.36766443826659,4.4129127819877585,1.3267771816047274,1.6531965582220103,4.452997027,3.975574401,4.214285714
-168440.55533593716,30823.2641282359,-30836.418217060684,9753.126734752186,3655.483619828581,4003.1542676493577,89.68643995792644,-443.74161936815335,-82.65426104642088,29.73572002679454,-16.535273760535972,-22.308146831129505,11.910193519034323,14.207707208882494,0.9182225925003453,-15.649556573575056,-13.62573950251961,3.231543121,2.732742593,2.982142857
-191340.03181441032,559.1394542221526,1805.0459619359576,1788.1432387871919,-1094.5804266490081,957.3651051229691,-11626.385005417864,-617.5807102802049,-255.20831337627672,1.1243252399481627,-12.745801833425123,15.7937891527343,-1.1357304380549684,3.359880109652979,-9.170413843404564,1.5707700755545992,-2.140035988545222,3.46412956,2.93587044,3.2
-192550.9234679426,23579.674079201006,40949.448372210936,6588.300698340233,487.985464428016,-6038.490379120241,-4384.14668162446,394.0510201883043,262.87891689389534,277.6810016049586,1.2181816479090615,-53.70525837011543,59.058953193568016,-43.158800204685996,-21.548260062007323,12.934629229999253,6.40059196237338,1.770033908,1.363299425,1.566666667
-54213.74295760125,53834.44607606721,18474.847840286537,-889.0566471077723,872.7520085995135,-7050.514577256535,15123.36331939725,-365.1105999796396,-40.32068944048735,170.48956037786817,0.38902222348190096,-53.101326097337655,-26.578924580713203,15.047336938159637,22.233783968363376,-16.469238875363445,12.165309865930166,1.387269538,1.079397128,1.233333333
103837.30728488129,-4252.593833248683,-33681.605743391316,-6814.793960918001,-1238.5424890819795,796.3321981610787,6483.766524193508,602.6593314046316,-22.01023008266012,-47.45911151621733,23.316688400042928,-7.688634710710998,12.92293155686822,-0.7263658331553093,-2.7075582514732215,3.944919340546308,5.406185201163143,4.592530589,4.157469411,4.375
114604.64662449254,58966.831853204516,52643.44926337149,3496.83203997654,2004.5538497820626,-15343.315015132188,18164.491412939544,-424.2367973720755,-269.1808981355741,-24.508511338912843,10.13098596166529,-36.61945155179163,-15.810475194627955,34.2117961689694,-14.79580501160772,-35.90890023150329,70.01539509045566,1.294254321,1.050573265,1.172413793
-88873.0527672781,-30960.80513869344,27498.598653675832,-18527.619896110504,26734.772618700048,18422.181059831255,3548.7848216252873,-318.5567653104274,-182.13860309663167,-54.360179524538296,-7.344465224707462,-22.210764365733123,-6.745630134158762,-12.540413906953662,16.826414569839535,7.878171470153293,-0.0556864840000093,2.535804889,2.019750667,2.277777778
-190114.21770998166,696.294050026362,1851.0884203247324,1792.7224307369593,-1108.0768412824787,915.9344445941789,-11786.191331968017,377.4673449870603,-207.98275533428372,-0.7218832054144896,17.840478272304413,12.258911596308998,-2.036853766667198,7.782305418386366,-8.229217006769167,-2.5131890869561047,3.3893702637745853,3.444807906,3.003467956,3.224137931
632550.916224035,39636.769784008204,-1546.2932680190477,-8841.071951271335,-59048.29020220564,7900.235408918618,-21173.810137800723,-10.373017572981361,-210.38601925568048,-53.570012062067846,-7.29455439894876,-48.629680818907396,12.21217936877577,20.07658002165185,17.415316642337398,12.935141696277975,12.400526742479226,4.756993215,4.311972302,4.534482759
99947.85623601124,13076.8364333958,63898.76644908688,-50461.55092866647,-16799.147829659196,-15900.855407637317,11692.1281884586,489.36019238545356,189.80979376363118,24.10979875424804,-1.8099208147875412,50.73638644545897,173.87783506108244,30.0851778546636,-21.4936969773746,-40.10918622417895,-20.06644298552936,1.284138137,1.015861863,1.15
-210255.53414176765,-10573.705386215432,18563.33285136901,5625.318761932599,-796.4318106765041,-471.73915802918816,-16400.225243337696,-693.1914384422904,-104.46751712080474,-22.790510687675596,-25.914532103290394,13.129013545190045,-5.607540265612428,2.9921813861364046,-10.232813361758605,-4.83362586697748,0.3756668182638154,2.624756782,2.153020996,2.388888889
-63313.49573131709,-31773.935259830592,18946.931147271913,-7422.139190753164,-448.59675586588116,-40924.317404709465,3649.0002644167243,417.60624262042353,-358.1930378052708,-56.77990033030881,-32.98944011259363,-27.041708345273214,-17.313928477217882,-2.640477378241389,20.179236108023574,-4.990714763248915,-0.2988346308435689,2.970983131,2.251239091,2.611111111
55361.814486334275,-18609.865335227783,-18114.741054122875,-3116.6409263805267,-627.5918344024391,269.33228895962196,5210.636978190838,599.9470632950984,-29.369528785392532,-47.76297469739506,17.360966158193282,-4.262266871497104,6.536593173134184,-4.30860500365333,0.7209353857995524,0.5022400624084186,3.1886664430936142,4.442228583,3.928141788,4.185185185
-162708.4457579385,-27985.137869967053,15460.286101805239,5042.935985794009,-66.87064208775804,257.4068548975687,-6039.703594693944,-525.3201559581883,-21.105871516320416,-13.285936998703162,-14.099172604668663,9.192742409503477,-7.494132533846024,-7.1125671560932,-2.0327521311877765,-4.001653510739266,1.3789810979623027,2.558665314,1.941334686,2.25
-127985.57156894438,-15127.138577144942,-656.6106217225353,1280.3294223992095,-532.6657443536019,1198.8855344213182,-3154.100321115857,506.7110239087919,57.704086277607985,-15.721649811991732,12.306497762492642,12.354716262816865,-9.331084960682029,2.548443263449744,-8.303256513415336,-12.959350624080678,14.05569691330931,3.653463529,3.070674402,3.362068966
