fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989632,-25410.006765650054,-7633.307763182744,-24941.31804778955,12721.70909130556,8548.169920031825,-301.50125284347314,-210.2820954842533,42.33793565518494,-2.370388714909419,5.430859669256379,-0.3644762177984247,-0.8000090411908211,3.6880729075791656,7.728801981569934,1.4801301697116978,15.028038572363325,-0.9939014359077942,9.482739268399053,-23.996270099179483,4.901344289291799,-16.451108647360307,-7.032567760136515,-4.145897692022583,5.969337545632347,5.313060729658805,1.4083178365897266,-3.034224895912518,2.407534408497163,8.099097334835982,0.14695674659005412,0.4694254767176577,-4.656155283841188,5.794130521019085,5.084001920168401,4.36162670437048,-2.004235142117021,1.4395536193675877,-3.3008632751129174,0.7446061808904691,3.361998474580473,6.574765899537335,1.030970992696879,-1.1044153450446321,2.575577098036564,-4.278948889829717,0.8454140637585273,3.714153004409293,-0.7798034060049035,3.9378230513482384,-0.6163292044021552,-2.1383433692520155,5.618445321108922,2.588995831860875,-3.9784857818577573,1.6894731031919807,-2.410019868509197,2.0124568517917845,1.6582103493576275,2.8311336258067783,0.39024763178141325,-0.051034291698208216,-1.7761587373053562,0.356660763403868,-1.6525817367470694,-1.1289696417287325,-0.2601805575684876,1.0460781047502177,-0.7195783230902326,0.9607298602577785,-1.6013329119915072,-0.30537963587549855,-0.426875140917588,-2.426762510656239,1.480134260578813,-0.22353936594943266,-0.25361410718427,1.4707267428659767,-0.407831291218258,0.41391079313925855,0.035666449334716716,-0.19380770071722347,0.5638235450159278,-1.006043299125688,0.7722077308864722,0.09605189594184851,0.32663284947237414,0.22193686820174455,-0.8770080335763545,0.04520888767707398,0.3389944731470984,-0.30202860012390864,-0.47210073559302285,-0.3442794814822512,0.388949961868756,-0.34407140476628933,0.13473540075464713,-0.002678505439024894,0.12821206854572356,0.03262777734248692,-0.13820153016876052,0.14990611205838145,-0.003666419490101639,0.30001515967681075,0.2084205986984266,0.08664705347568696,0.13615326214799195,-0.10858151157217422,0.11396471668509994,0.035988903817522774,-0.02615117924879018,-0.13856083116212725,-0.030000663477237968,0.010139910725080699,-0.013331121081929942,0.003173436388042413,-0.0035054801088646994,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107818,1825.2229904363337,1789.743515497074,-1099.544926998736,938.606505482706,-11692.76348191114,374.42029589465244,-13.665976903690346,-20.57704961351851,3.5485003027696957,5.221299646524203,-2.250808029785039,8.796475216571991,-10.588666994183637,-9.526729589017489,10.432984692020943,4.432457239729085,-6.258055106398313,-4.426203764896131,1.1904635002790247,14.891150405012565,3.2337198718962106,-2.8620124965848754,1.9922862761115565,2.391853976719472,-1.6892071143803185,0.08909541659603004,0.672620753922806,-4.59313749375435,2.9570533231176195,-0.6480122944031808,-1.2260177799893883,4.615032780195847,2.1997664799452656,2.331395617518879,-1.2718237517870523,-1.8501163284010733,-1.6453249572385393,0.7790552878079232,-0.7113399380154298,-2.7711716860367526,-3.353517533149604,2.745828838427154,2.1422269830992433,-0.9669161816391174,0.2989257015877992,4.391632959643363,-2.788713214200589,-1.9130422170722812,1.4786500117139567,5.9014686501395275,-0.47360242075940945,-0.539614186987897,7.714245154558028,3.8228240132337956,3.4244184609910016,2.208893154657688,-3.0664773612765215,2.740385789624835,-0.680278246540824,-1.306732100161144,-0.7507099456463878,1.9801711965216102,0.5591430510111075,-0.9521924482743487,-0.04656776377168695,-1.5428146241378198,-0.7280112707232285,-3.5038681012754664,-0.23625279959724602,-1.4961713419544598,-0.2635224388993557,-0.29298469889069634,1.503161081746191,-0.818004227066962,0.19372088661786765,0.7703330585996869,0.8895425328351804,-1.4819278083520446,0.847596247119745,-1.2157639807785843,0.6471231972206257,-0.09322929974800777,0.23570021327452575,-0.4297344537375937,0.06118336244572453,1.03607253982281,-0.19818829958588077,0.12271117031351461,0.11196687405093242,-0.3357668340290431,-0.19670030453100126,-0.1358583744330495,-0.5891004764347693,-0.2824881009704738,0.3238456794008151,-0.10865450018574617,0.05322970409607684,0.04333895708729825,0.11069287881706799,0.1975283079278847,0.048442683769375945,0.04767973076312051,-0.007628694312544397,0.20607484646089097,-0.1143132167846469,0.11815018698211026,-0.27730039834958414,0.039924639960923526,-0.05163348138987955,-0.18579608229201988,-0.21784540254953794,-0.0955119421266013,-0.0002537895596219129,0.027352468646453947,-8.684120177516472e-05,0.0011144492190083575,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099294,-9573.809645649515,-2705.991167456889,-2616.548834204166,-10197.113459986196,-17831.15173246777,72.02086521569882,131.79221857456366,27.66731598947687,-32.72128728749373,-16.27663568051611,1.4223694216504832,10.428742922117022,-8.633628438772645,-2.1027411153235898,1.8341471455823721,2.1270773188641914,-2.3154080574522813,1.6888534097207197,-3.6088014181780173,-1.6306886901676427,-5.139481580481524,5.134421450789079,-0.5070597964481649,1.3906893639500322,0.01794561600457252,2.3819784076875257,0.054417646159983415,2.4601285783997073,0.4510759262756344,0.16329326498690322,1.218891853820118,-2.3202726275806302,-0.8881172248864054,-0.13470817409075211,-2.4082874764596633,0.21625813780832304,0.4487454319624589,-1.1732739409629513,1.2947888746794858,-0.25743443713038006,0.288219884222445,1.0021661145893666,0.6321932914883702,1.151537905352481,0.23365232394465207,-0.2767692514129987,0.8832366057326184,1.1261641601373444,-0.5528861790079885,0.13549075548676373,0.3529173611274973,-1.73815996067959,0.5793501730989987,-0.15650824629755777,1.3588300226312668,0.8197267528379995,-1.8521439389126262,0.3485497157130493,-0.3816343187797064,-0.04318624823586463,-1.4260467492024207,-0.23170868890690294,-0.06784829249603942,-0.5352082927332809,0.18691294815256418,0.6711014293097793,-0.057126296519312135,-0.22237457967206778,-0.3841717203239279,0.2683506189905885,-0.13057156408028217,-0.012661715052922868,-0.43552323547440563,0.6472953607305276,0.3159471795854179,-0.05739454662530823,-0.3451002307812328,0.07370815991843269,-0.1851954621277799,-0.1932301015073255,0.2868083107984428,0.12335373121587943,0.2417984445112799,0.23582197590915788,0.034490007369375526,0.08035376585579676,0.011585265291149494,0.25313134722187763,0.1471217870755737,0.26376631182809057,-0.16168850296075152,-0.30266634546729543,0.49106007110609123,0.13096718134683538,-0.10477750962620919,0.11851878254953602,-0.16065414877726056,0.14505070959678154,0.06742457051211279,0.21548971752360568,-0.12025662326971516,-0.18303225611554735,-0.06235117802328489,-0.10096809757027884,0.048122822198948915,-0.02148108827286217,0.15432234207346351,0.1367778717921827,0.01858180762566903,0.007697353056633014,-0.10448472256904967,-0.01610057886664417,-0.013737558667085328,-0.018247504793918366,0.0030082050094968004,0.007268722326103069,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425003,-35785.16322192121,-7061.455555444095,-687.2164349687299,2388.2254225573324,12668.329366015027,-274.95640629213574,-20.8148281082956,-35.92463622006524,14.692371855267872,1.2317877740550933,13.320668144501951,-6.321199377682877,-3.1857429561560995,7.218843777680698,1.8191010669718015,-1.1274670877453312,1.3977065752692863,3.8490418797674537,0.7257649042875575,-4.656814494176113,-1.917305481162884,-1.191686384271095,1.951090060934998,-2.648369488165711,0.28162960864430386,1.1817039994248386,-2.2925761745196405,-1.9099505236267629,-1.161464341204932,-2.195650839521579,2.1761666659836068,1.7605651438745828,1.491912799811038,0.16996257933950498,-0.307444676747719,3.282022081492528,-0.09636601411808143,-0.86193941712885,-0.01942309658587236,1.743628374910003,0.6264437087464141,1.7051575163680242,1.8054705650102532,0.06884619580769614,2.077283123391356,-0.6699525910394817,-0.11831314401917148,-1.9856992716244033,-0.7436934560323057,-0.8284989535291504,0.2489959466567021,-0.42934639510245737,-1.1408901003382754,0.944107586828742,0.5738618224433114,-1.1422479912191088,-0.61563502178484,-0.03837570226452918,0.08634228708175146,-0.2540809537396387,0.9845049764955168,-0.20974629087815902,0.7869107980465465,-0.10842642728117788,0.046518963648748315,0.4531107189249296,-0.7482344839991446,-0.5326683595967859,0.2347047850519657,-0.9369379219132646,0.10107796592582238,-0.5288555949237312,-0.20061238941598636,-0.8523032656223505,-0.054813671577626455,0.08957309756494242,0.11987939243838036,-0.4096524951754226,0.30692101145974326,-0.06316471288915378,-0.7777852036418978,-0.9688542871345598,-0.2116092126014585,0.07317083932546947,-0.4231753263049512,0.33930126515529874,-0.37699696765246715,0.5975683991973025,-0.43838172488299737,-0.08569767032925968,-0.6636227554805416,0.27777096369556686,-0.3726571725063188,0.15897809118382072,0.2541615848553795,0.0911714903243619,0.19581917500708737,0.21858085532001018,-0.35729137593380106,-0.5732641229667621,-0.1491475174691092,0.2987021117599731,0.33437713929039803,0.4773328538652999,-0.15613159629649526,-0.06533177372490866,0.018407625926093626,0.11256582100582481,0.05652294215835381,-0.030716763462571406,0.10884669410080118,0.0871968677606192,0.03834320512261777,-0.062417941103096806,0.00682189424467026,0.0072505536484837926,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858139,-21798.100385055226,-6011.289906150057,-4101.712284666178,-12190.475770455243,-26349.654996957062,-117.94943480270135,134.23409769757322,7.27824313357493,-27.485834061743656,-24.15769334258699,10.229552485857743,16.653094462183166,-12.681794644823745,4.5639114181927445,4.153199428289967,4.572745413948295,-3.0627865351166625,-0.6490324628789678,-3.7286043528422317,-5.615166454170578,-8.34562556079127,5.425034538927842,1.7129634673470113,2.399378559619142,-0.6832480957712643,4.392605795262679,0.22621692344803784,3.64840968718831,-0.46662737529783727,0.8040156334654855,0.8742267195177704,-1.1514053750533717,-2.36491896549857,1.6481133596088828,-4.725103976526728,2.2083939514913413,-0.9110886060890617,-2.5956702310183024,4.113165253013333,1.5991375281788192,0.050273699630628145,1.546615188811293,1.7410244105753236,2.435385039199519,-1.1914753598025294,-2.3637987798183384,1.6876346772558413,-1.1549291320119552,-1.0056436925679588,0.4489231036925648,-2.032914096503744,3.0273887053536757,-0.028366617209656667,-1.5585724597520674,0.2417300467007369,-0.214197321740297,-0.9804716292584126,-0.33460158695243736,-0.6375526267394683,-1.8779777732457514,-1.7429900894401984,-1.5451977596761166,-0.44480791807320097,-1.4632592956895007,0.8334891516624409,0.6928241803121766,-0.5481065141227499,-0.09466621659927382,-0.22866176638339417,-0.09141840325735395,-0.14786996804475905,-0.5507236515882833,-0.13989126887955625,0.24698776575409456,0.41556714406613593,0.5344345666802802,0.011668999061731392,0.6633957464777587,-0.1851826984407608,-0.17800955786977657,-0.003518180153453515,-0.3284144378081054,0.521288974342993,0.5067584016548513,-0.07670296447590248,0.3288932773099188,-0.13369448716127266,0.989467660825495,0.1445355112648543,0.020780291679310992,-0.38552264324791347,-0.7011481358185752,0.22090919915122034,-0.05607774288314533,-0.13863076940186198,0.09381317699891105,-0.4184270780612441,-0.14537596029216554,0.30601829943390796,0.11480177770326036,-0.21025119040956522,-0.17853964393607277,-0.1641785680861927,-0.11329567885583348,-0.0659636877674392,-0.054319587162300065,0.04514020862601498,-0.067640658048015,-0.16005580427734878,0.05653952240410333,-0.05761588592244395,-0.055113109538903395,-0.01015328399186845,-0.024590294755294083,0.0024608562380614768,-0.007442142886512643,4.804087,4.368326794,4.586206897
-155985.7936099919,-27251.663447120565,15728.837560403255,5074.202109515452,-138.7197171767032,48.819936614803886,-6853.808260112931,461.36743041520845,-156.27617829070718,-1.6974391860128932,-19.25778055663361,8.573076327539603,-8.890034854856642,1.8454905446061922,-0.7011063531526086,-10.293317437152421,-1.0176650388807922,-0.33123441587364694,-0.10173532335660206,1.3818761173662122,-2.1767890412529414,6.883967970346786,2.0886409540862063,0.6703744907499132,-2.599904072723456,-0.7886036603163376,-1.1115741558149472,-1.0278024781187833,2.2019623117413456,-0.2783431560380162,2.4164770702973057,-0.41079246927070917,-1.5062275690831368,-2.142128944092048,0.6911415498021257,-1.0438787254610513,0.32768069599315663,-1.5116720904348375,0.5487611002424965,0.07449676553307584,0.6296473721712043,-0.7583021233828604,0.23563938219903038,0.6123382286140572,-2.36097380178509,-0.1276361426213756,-1.6623805648724184,-0.608268799889181,1.8068541600571135,1.0611830037161585,0.21553998555915121,0.13460173752051866,-1.7078414640619108,0.7135680995772316,-0.1267717479665976,-1.276551628414573,-0.20357691051086643,-1.5341022682932672,-0.4082777067326252,-1.4815906814467814,-0.9276381307298996,-0.6741206739104697,-0.083758774468474,-0.7640074146096126,0.5745146588636518,-0.9139531382185236,-0.029926331070214914,0.33506825109533867,-0.5997155403948807,-0.2617525521810876,-0.3961171248665434,-0.03631739889309008,-0.20795205084432497,-0.43020661437314395,0.3217220882693922,0.94738904585862,0.23195175525221726,0.018805438459698107,-0.07184331312408253,0.4230576608098858,-0.018949852012345527,0.07220906424187236,-0.3915970848625443,0.2898572788089214,-0.15177432061136006,0.4383884484507445,-0.26352860824601837,-0.5381852943764259,-0.03717644544043079,-0.30177199191693943,0.39642842707033604,-0.05594860967770567,0.08123242304792416,0.004975720824116838,0.14295152340648992,-0.3524480581170379,-0.05882663268070545,0.038479904552519165,0.12074615667762867,0.17271982798115232,0.12609502683088886,0.20791242183816355,0.00675441718747477,0.3272796378632146,0.41051149652528957,-0.28444872827258033,0.01059144145935683,-0.26980969070969263,-0.17786958752852675,-0.18179094202777962,0.042142597313928866,0.0021305976536664115,-0.13148243238084795,-0.02556195395867231,0.03650110674455696,0.05082882141116376,-0.014120296717560266,-0.001638262633687907,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.303415437596,3720.247692908029,-11071.459571656313,-1125.2699902355537,-40598.87201190731,4146.316027632536,402.21124994350896,-224.2767646250448,-71.2558911097503,-35.797934457597,-22.76980211351116,-17.923988412537085,-7.452555320156295,12.188556015367928,4.556204645059508,-2.071457357744739,3.702320465894676,0.18014173002130557,2.853388634378264,-10.462605850108007,-3.2450359261716386,-18.030813991789806,11.160711377558965,5.975418425949752,2.619150765567978,1.5440404882083805,4.9431184418366145,-3.0710104882113543,-3.7565520589017676,1.3152888369157771,1.8056473116041716,-0.11025353522270072,0.6747099414845663,4.587791168320767,0.955093208408357,-0.11116180991228031,14.30126331680599,1.5016315606033834,-1.2378354541895409,-0.9260088521120642,-5.911058837634353,2.6103571591388826,-1.5066303806844055,-1.3075319673281312,9.491633684487175,3.2327867327881328,-4.214251434583433,5.399556870345238,-3.9057837666757935,0.7652772848220128,-1.355251227607241,-2.821484311511827,-3.7631731444294263,-1.8503934868490963,3.9475330239091826,-0.7486314846925625,3.067693567493776,4.6925188981268215,-1.0081378300221928,3.0390398067461812,-0.3163903162620542,-0.19180639424973947,-1.2858068211041052,0.7959596508148065,1.0950315686425303,-2.034857047462884,-2.372044060743013,-0.34973315028577795,1.0368617569669294,-1.01212442363116,0.76994033089397,-0.7486786030429582,0.5806439843483306,-1.0660006668939654,-1.5718055805229605,-1.0978041491190031,1.179654981677179,0.9253685589012994,-0.5680535140002929,-0.886475594704913,0.10870338653825191,0.26703260026582626,0.636996624038727,-0.7128257198026253,0.49873560058869315,-0.35287399322266694,1.0071953178751762,-0.05297110619306929,-0.22891865480064225,0.2167236257800196,-0.2454575245795442,0.38833561746003775,-0.1132306542741922,0.055347613109790895,-0.5482914562850443,0.45312164175781605,-0.09081161493248505,-0.2542754299419102,-0.01921978532643687,0.29720926258579117,0.046400714756857225,-0.08787291730827636,0.24656139967069735,0.03722119293375221,-0.04511282041972456,-0.06537502797227722,-0.07570091555558348,-0.07078552664949535,0.08187225537246512,-0.047124749711832205,-0.014598383047163823,-0.07324011945202379,0.024158602669972426,-0.022515179699485455,-0.00833052610133125,0.008788469194454975,-0.0016545740126103399,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615545,-15281.92815922862,-2096.7924674018686,-1328.3044122466306,2581.8477796394245,-6092.918508220835,-531.1698491736656,-245.0479898814789,9.499050754877604,-25.109619023237006,10.451269803173586,4.441364855923774,5.468661447337936,-12.537192535219214,2.088051249056029,0.8830053117810734,-1.091334613257407,3.4659406389609138,3.222911550078715,3.586148190541905,3.93993886613423,3.8732270454073037,-3.056650952511899,0.8017528996024548,4.232157743693039,0.7009818134444922,-0.44424875021951254,1.6785209771560061,-1.5030490889722306,0.04865841275182956,-2.7616223436235243,1.5773711233787118,0.38530380615887505,1.5644765138461483,-1.2462171681540297,-0.21029856596770857,2.7192279168029296,-0.154932026875838,1.0647624790740489,-0.7718961869602938,0.9702898279196336,0.2016076542421473,0.40305730520338234,0.519216770207884,0.4736931342578676,0.5152738887021842,0.1336319234547706,0.6044710719379041,0.005028043600175315,-0.7926141266838258,1.1921972553984055,0.44658018179141257,-0.5525167143103343,0.01098092743027649,-0.033178599247507094,0.19762350340087947,0.05177073382078075,-0.5189506739096112,-0.39866137410683955,-0.31539601497609165,0.7134918295348638,-0.14318590143768403,0.6628050859686424,0.07968783760291041,-0.3571307181545755,-0.4054446800905739,0.07352987697259816,-0.14946573242576194,0.2512681991943002,-0.39710845778517534,0.6725926061372264,0.3852676988746137,0.28349467014179713,0.12884385604661247,0.7875349814657626,-0.044527199001453646,-0.5606146896834561,0.07190977354786765,-0.23212191672142654,-0.22604317102581606,-0.2563153412848011,0.7177445429797189,0.31238040199466555,0.3712029249838909,0.21030057970449875,0.07667970062406641,0.206421648794636,0.2343595492795396,-0.37993027760713916,-0.12973823787734215,0.3473946221825476,0.44543894954952296,0.0713402596682759,0.010019008239351167,0.20522101361348882,-0.001650695266677568,0.16074761238047694,-0.125984450654205,0.04567211244825118,0.17052490313906293,-0.22684416728208495,0.25922703037503975,0.061806854718769295,0.12152439631161929,0.46001777690848455,-0.04189356515907805,-0.2751864881290844,0.028472835210324874,0.027712378899134037,-0.15785333822390527,0.12434348673170222,-0.12631132418562793,-0.011437733493616339,-0.008005381513187007,-0.0005387129439982628,-0.025196371722392433,-0.008616332139120799,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999526986,-11133.250748088778,-2744.842320343752,37080.50173401866,-19604.606893619104,14047.280940940424,-419.8202341064459,535.5186392651883,-43.30457822814854,13.781650803207787,-18.946614100808013,-43.86425132806954,12.738761203104017,-5.522392020597266,22.936551812963152,-7.377521972264664,-29.94187846905057,-22.869023113750274,-7.159438761165018,1.66079920932378,31.740474401683823,-1.04835620119216,-27.01453960807071,35.14981932923411,-7.409813829034131,-28.314108128740838,12.421433252247454,33.1915849954572,18.267464967442734,15.210660076278753,-14.819539297449365,-24.999527511553627,9.096356810571372,3.5356216379872305,-10.083974645248324,4.270442229965238,-18.07009211734712,13.78782059981739,-7.845512124141444,19.916192922887678,-0.6296693441015904,10.103844257169598,-1.409211437598572,-0.048268599243213195,0.031146026191817618,-1.8288547262047217,0.8169974041015645,-1.8734622048806127,-4.309874758363172,3.341563429879387,3.5835337944674164,-0.4161297473609847,-0.9192044892386878,0.7941859543622014,-1.1517820782305497,0.5246825601019935,1.040693293859708,-0.5818394115888126,-0.2599731495326764,0.8314962038465494,0.021422362441791732,-0.053699223192164476,-0.773693668012299,0.10996680627280342,0.537032483034723,-0.6332393696796855,0.9269986743091403,0.2173290215888224,0.7092975790967659,-0.13881518750585753,-0.005302082670373232,0.04855053907640479,0.41146569124885624,0.2859885307657364,0.0374491716524221,-0.04620305850134475,0.04740292755613214,-0.06644629905680789,-0.19221111284532202,-0.026416083085332397,0.013997593552489468,0.11463937679501533,0.11844974910518456,0.03263659192640239,0.015908850637483776,-0.1255058189242591,-0.05995141439749089,-0.10730807493423923,-0.047164081082011804,-0.10072062837728228,0.06228632136999376,-0.08811483884923361,0.11573855724504034,0.12473362458755945,0.002377005455981612,0.07654005618506514,-0.020608965742479488,-0.010540918604022245,-0.04920007930400233,0.061512663527722264,0.006779499578873495,-0.0281860629294746,0.004435166915553785,0.06449116575361738,-0.023478432549091648,0.03437606206176421,-0.030834221242615544,0.03629592915465543,-0.028392670164140207,0.01765363000545381,0.009833669214662834,0.02594008909299703,0.006096014509464429,-0.0008760579056890517,-0.0038572993394838375,0.005884376697496699,0.0005567225101990767,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403395,-15229.401396700938,-2091.6888881736636,-1344.1801453921482,2533.949006172229,-6278.2945520554595,463.68408587175384,-209.25129845313583,7.879651849730914,-8.58913591401061,6.81712863075836,3.753507741825955,9.861613760880715,-11.495882762117601,-3.044135727249666,5.139000079940595,1.2109762359714986,1.6227210115943431,-0.5062864407261303,0.9525717433648211,7.380026980909625,2.8564650119961876,-2.0037526471319906,-2.6854184583426726,5.694409367824457,0.07764487517621953,-1.1631806858496874,1.77229504714745,-0.4411402180192916,0.9198180521820097,-1.977728721161173,0.05938796607593425,-1.1625865916969935,1.8679474464005306,1.140603088049647,0.6460455360381689,0.5577313754731836,-0.079791220725906,-1.5615759537813556,-1.2617991372586768,-1.184898511917978,-0.8154915059779954,0.6075377514961018,-0.6692425800788533,-0.9666321930040168,-0.899296059702459,0.8400477408354524,2.6839708434763403,-1.6760122782555833,-0.6305925719481709,1.4583803555369297,-1.8060041492824048,2.018668600476514,0.7615853712036362,-1.3488430180336521,-2.252533003240992,-0.3805384285892421,0.3534179082802323,-0.1256355128044679,0.02159195362050031,-0.6609588534238466,-0.515693545198633,1.4193490438064398,-0.8571097606322855,0.1691703626377938,0.6741669449270004,0.08248618273822637,-0.480326820934473,0.31298602755472604,-1.1871101403273716,-0.4341865557517428,0.3480710601728281,0.7159295431441882,0.3018553595437534,0.22547389190096506,-1.2370551289956477,-0.29113737768131126,0.02024344872600995,-0.45822876406431123,0.45447865656727826,0.21017642353638344,0.5675489968628619,-0.344569617940992,-0.5615438279287345,0.5239338734071288,1.1539543866294135,-0.334549835815209,0.409594830590441,0.4478984551460782,0.2223583166798595,0.0773078938262308,-0.2606376229138744,0.5724257303093893,0.02164033283619699,0.46213052654781495,-0.010660193595478939,-0.8234585336958513,-0.6885258308315164,0.28394565700855695,0.5563380962791675,-0.03215096592530973,-0.009626431246383124,0.44210350699847467,-0.06387424197358624,-0.10816187426502001,0.018411474915368882,0.0023629522454099495,-0.22166532226379154,0.04368224779884166,0.006849798165001379,-0.23288259488340335,0.1888665799422985,-0.02264586432611757,-0.039591253827621124,-0.00855298675685698,0.011889780813664298,0.009115178526352966,3.324814232,2.847599561,3.086206897
