fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,CIHigh,CILow,MOS
127680.37018159023,-74465.57785864951,9678.065296166196,3301.2615358673374,1731.4262025125252,-2244.7970753184113,14615.808687431276,-244.56715352230387,155.14329296197172,99.38114299946739,-11.832497335217777,17.67496050468489,-18.844199137424756,-10.442648612884932,-1.5867681243227496,-12.663394450591023,-4.803686280075496,-9.324070968276123,1.2293069595434267,5.918807200293499,4.257197985,3.639353739,3.948275862
-78041.9696991277,8500.943727850221,-33760.37683867959,-6354.432048003896,-1257.388495706304,3695.594322229499,4991.557092448505,624.4744194131567,-16.428704108791727,5.118838384076425,-20.285790870389484,-8.672722221839308,8.689324038606749,9.846803116020768,-11.432395379897963,-5.714401042191357,9.814085138100232,1.500367334262625,2.6791185113075646,4.919735953848556,3.991799552,3.401057591,3.696428571
389387.7181766791,-36882.769699182165,2743.7034035294673,617.6026820572155,-1137.4002894425603,-8230.064661035776,-9411.703603528662,260.16611745690125,129.5778006305712,50.38787813327386,11.283432632038588,1.7831588566276524,-8.229959286378506,2.830786868403712,-4.612609374717914,-4.315443686994307,0.6213579203592003,-2.822870801287316,-4.633075027904606,-3.07706110040985,4.766305092,4.305123479,4.535714286
417683.2830620286,16487.85137133104,-6916.163849700205,-40782.24172460911,36560.34741932768,21398.048467172397,-5700.180107221251,-606.5724114842037,-136.21461304804535,43.043752978810616,13.201917290928938,-3.3764154317761372,-3.7349557135154754,5.707655382243594,-4.979619288404827,6.428610818697584,-11.408643703659218,15.66104880806183,-12.12655652776107,-5.0654182555067395,3.0643401,2.528252492,2.796296296
-208656.10983661856,-10399.087565069525,18626.088821366495,5632.565155430393,-814.0445660093416,-524.1586296290513,-16607.51964649769,305.51084869100475,-240.42475407541147,-7.81874441863226,-9.8404214317488,12.025059096841035,-6.193976379620283,6.581828438009746,-4.925534826637219,-7.39349579976938,-0.4773295051339278,0.013568981036746586,-1.8263028767584373,-1.7667518594781029,3.109396031,2.640603969,2.875
246964.0287694965,-52399.61725118463,-3015.341990118846,-58.39018601238619,370.9278399498624,-3879.7161249564438,7490.17292495178,-407.144261438308,158.7003097789871,81.57322258104413,-17.729627997483394,7.782365311002534,-10.773471910548762,-5.429403305571981,-5.346116448084681,-6.853459535437803,-2.4056318916505113,-6.417690545482463,1.0300119859384949,5.5666725473345124,4.586922149,4.190855629,4.388888889
102995.09709901226,-4346.599785653934,-33710.42896957724,-6817.721536319859,-1229.5585895470665,821.3302906853273,6582.0074306836,603.7399894125823,12.769232326746764,-51.51186755926389,9.856188626890791,-8.825302545984231,12.207246251703117,-0.2059068999121749,-2.6650773485869665,2.7802922732506854,5.550647539691064,3.3635339565170126,-1.9882013656470932,1.0274999846475223,3.658971212,3.055314503,3.357142857
-126571.56289184802,21905.74177552869,1497.0751847929484,-18507.148546626267,-7891.283239724375,23158.037151553297,2067.5690766958046,-362.58430559527363,-287.55221199647167,58.06556911030685,18.715083665730713,-13.325620161099582,-8.601402277651077,-3.1977224451288397,13.096922808930355,23.811514290948967,13.073192109773055,1.6531879246546368,6.809505539288328,4.890192622774104,3.665622055,3.092998635,3.379310345
-190387.45954142036,665.1960614792378,1843.7495985844055,1792.1233377805222,-1105.1113494021483,923.7206345796856,-11754.647097311356,376.9484135646428,-162.77129203369998,-6.987017051698672,-9.247605908319954,6.751634223249743,-2.7864461013741137,8.480478763077452,-11.37473000326793,-6.354924773208686,2.637873119396757,1.9301323811342648,-0.20741535346312395,-2.880268361737075,3.249159055,2.784174278,3.016666667
39461.2815559766,-2386.85080071542,-12023.367783600743,-14807.112479391015,-1732.4989812932674,-40039.979424644924,5534.497320894616,408.56927738945154,-286.26502530087777,-62.29483910306905,-18.792488715825073,-27.428693227844988,-1.7111489797606354,2.4330048596508167,16.476605552037817,10.584550083800915,3.9967143594991836,5.2978778310113235,-0.5152305424776872,-1.4716305240352414,3.09915415,2.442512516,2.770833333
-186353.74250343905,17582.125847963078,-12842.859811632197,-6888.575992448664,-1768.039462731439,-13880.58425454726,-5831.029140737181,365.3723178246217,804.2978436424836,-124.97501218285528,22.29846216920909,38.11925004736981,-8.583506473441126,-34.19452617869492,-24.401560917639905,16.6408007893591,-28.30396456208117,32.13789279443489,16.05626919849832,-24.15981695458619,1.529546306,1.23712036,1.383333333
-208889.81068729344,-10423.582690035444,18617.6536820866,5631.350897984982,-811.4602819866934,-517.514399356964,-16578.644108300137,303.233122884971,-126.75817804997111,-17.649713828277292,2.212773744192806,8.285908761482586,-5.6593397044933,7.532160087931494,-5.820898722429467,-8.289000615293025,3.0742614372312245,-0.020160836994176076,-2.8823598741645102,-2.2456401922759954,3.24043084,2.828534677,3.034482759
-56563.32933247327,26534.509733066818,29185.676392477813,14663.10467999189,2252.0243166514656,31809.277535131827,9714.00374710267,747.8210618290558,308.43713131933225,-48.80021616853876,-296.73667026624406,8.919095818437567,-24.586415566711185,-26.356650782586925,-27.79309400393663,34.200322832230796,-25.207047458484293,-15.263389360408324,-17.93226815869626,-54.062865669430316,1.400678788,1.15104535,1.275862069
-42560.937268668175,-17115.224246641807,9567.332444192405,-1471.2005487710258,-36337.38242754165,14297.31331397062,11842.383212632685,-246.01546255175361,-131.62018844230337,-41.15683613944291,59.865895908288,7.933220446420772,-6.1310895595267025,-6.9149322803535025,18.87450546706953,11.833752111600766,-3.8765902798266425,2.3982308594095154,-2.961804363236149,0.6779384456495843,2.55951845,1.976195836,2.267857143
-96939.31772145328,20225.548858060796,-25415.291051914617,-7637.818170149605,-24937.63968180444,12734.03897805927,8601.381425465033,-303.92520055804397,-71.6518388269205,28.30150161762881,-37.52107505429798,9.212141724231975,20.614131649307975,2.1921198482250794,8.179323604999794,-13.100150296494814,-15.626022539669991,5.791756104620452,13.15817593293566,-0.9712729317969435,3.809449298,3.362964496,3.586206897
-172152.5975737767,37771.62475972011,-28242.299657275275,4981.912067224229,3171.1217401205354,-12579.303577308887,-147.06855135474,472.10399030810527,-259.51325966238215,12.98979904115468,-10.149301937490213,-40.55607965746468,9.35556091652467,-7.003357776259738,40.19072082786087,2.859877303681664,-32.08265342944418,7.245389536118843,-8.847735047643456,-7.0995205347342,2.137035504,1.690550702,1.913793103
-26583.557794877306,-36651.065434217846,-3830.5661554341636,438.7254040794494,338.6251101858367,759.8184224999251,7893.891358902426,-324.4246300055616,-25.108016328983112,-41.94673970260218,11.026587393508581,6.257789006045487,-0.5154023252250319,-12.51262593601079,3.088861922311768,1.5278919125030315,-2.6866411826109484,-2.007835199627323,-1.1477765122805066,4.2073176320206045,4.329362543,3.770637457,4.05
-178650.8719795677,11062.86783375384,-15292.766710479247,-2099.0966993446177,-1327.040045268872,2585.5816109635343,-6075.260097747099,-533.9472399928871,-119.90762392052237,1.0266131992848146,29.55154203368383,14.103338965056857,5.873358959746612,5.903912262322772,-14.21889652009965,4.62697428883215,6.140794394854449,-2.708073326683125,-0.2933208447658275,-2.078914373967273,3.348464581,2.85843197,3.103448276
-178608.71097964692,11062.663455784397,-15284.681606687314,-2097.135890019178,-1327.5456114847786,2583.953693297232,-6084.385032158491,-531.2696258788783,-233.41025980298866,9.170634932363503,-9.63557242088397,14.663916579125228,5.614925921496221,6.10748101321285,-11.972011610939974,3.34667957554139,1.2117897060758844,-2.2858277477287645,3.3751615787432914,1.0407072515500515,3.430356437,3.002976896,3.216666667
-169722.03455831652,-13433.490739748311,17659.610353131935,30159.94897278622,8302.28639611282,32.45919688320781,-4641.716924840195,-504.70555040504723,-264.18882995988736,36.9380425472948,-7.428357505569738,-15.064522179466815,-1.9657193977945346,0.603928357828948,11.874596861484093,-15.247482846013868,-19.371924078130867,-11.372567679027654,-9.065496249646152,5.110124943007817,3.12457995,2.57542005,2.85
-26576.70746470074,-36651.45092160542,-3828.945062518016,439.16115583140015,338.5175396430922,759.5435675292024,7892.070411739981,-323.5797512068154,-59.15125424944508,-37.16111906867897,42.455819481984776,15.022663674493645,-1.0152222795736454,-14.308533952705547,3.1477351507506417,5.038030828420401,-3.033963314962928,-3.8247646319138844,-3.0229380941583064,-0.5973239872090227,4.225768921,3.636300045,3.931034483
-133621.5185555004,-15741.94881376912,-886.093970298793,1253.6319354801465,-472.51593519239276,1375.4164908713406,-2469.2637255960512,-478.2506153092094,22.36010707723459,-9.53291286248595,26.421878578688677,13.60395670646408,-3.681961752436009,-1.934947000419142,-7.03478806599744,-0.8368391652190619,3.074820642428982,-4.474524676744211,-1.2227723011281741,-0.9383599425464375,3.574117983,3.046571672,3.310344828
-209904.4944215426,-10536.7176899786,18576.197263963717,5627.119760526593,-800.2962380505085,-481.8218730203426,-16443.37187430386,-690.3004934178512,-252.6990801835326,-9.160485263655461,-29.13532727694541,16.852588273252977,-7.455327379913195,3.8356658966924955,-9.039537574076968,-0.22217550778759812,-8.121746516094204,-2.0033203326389444,0.8585298558630274,3.7381980371303034,3.16710629,2.73289371,2.95
99683.43760109125,-42300.423726822584,14245.533031396275,60981.89587161604,21091.367795958125,-2400.064229556918,19193.18641899378,-181.43319893787188,86.29455635924153,102.26950377526929,-51.310039814971134,114.28897748059622,50.373306910207006,62.58948239246079,42.743090222602184,85.96701417468981,64.59479799497238,66.17292651187157,27.123315865110364,-53.96872367050767,2.241733096,1.758266904,2.0
593669.3936262799,38771.48423230013,-18411.513963217734,51530.72433377834,15567.61763746791,-11453.930146870553,-18307.428344636213,13.285176311233885,67.04207559457973,15.92249098217721,9.820093936380498,34.65133392411436,-0.2128909931465222,-12.955533197312775,-13.766890325151309,-4.368874109421533,-8.423274260097088,6.210570551378516,17.071176475664032,3.553840729297609,2.156586714,1.73996501,1.948275862
-163371.80213962425,21798.27843460565,-32194.50346253998,-5952.868097631362,-1586.6057813308792,4125.138040600619,-871.0962610529575,-451.0334297627677,-224.60216984162975,16.98033178722169,-22.735868342715666,7.320283672010274,9.838497266641115,8.302838311438178,-15.385083601663661,3.6283622961316615,3.5136203121442415,-0.8087703518188266,5.15407102684303,3.722595239752776,3.421011653,2.986395754,3.203703704
386217.686305946,-37229.051606066154,2618.199418354832,603.0517451831042,-1103.7924264183841,-8133.750324520094,-9036.468176121021,266.73895312300806,164.07228525001398,48.07683600725724,14.827340689290464,6.00136309150295,-7.306803373600666,4.8720088012416385,-3.7346277274029838,-0.8335883197412386,0.09023057650779694,-4.2983717017454115,-8.09112088323093,-7.776386041005012,2.692561138,1.950296004,2.321428571
-88041.57726270016,7414.188617750536,-34175.46558775624,-6403.600322374298,-1151.1998484861176,4006.6307589785097,6196.011654332628,-347.7228541672794,-152.8734000481884,21.798758189856027,28.43327926822033,15.627389844868311,8.303504610202268,1.3247318003308248,-12.330249772406725,7.38501321397651,3.487473804531274,-4.011552888325767,1.6533011984077206,-1.5633641603848991,3.94604759,3.313211669,3.62962963
309437.3201853753,89263.16899558542,43007.211732148986,496.2868214255337,-156.3431935612868,-19288.127176016194,2063.133315179803,239.1309133151257,-297.39340159481867,-72.48412359876808,-25.29054883543684,150.35766188648418,-19.579490535514996,-37.17824593191658,5.553228373041657,-47.052311508056995,-15.332264664976984,30.500426649974102,51.28347072103282,48.959873105604416,1.377270849,1.056062484,1.216666667
-180571.34847091243,45568.32806151458,-21891.49810098219,-4222.6719944121205,13673.694870388521,-5131.278872553496,-839.6712968923313,468.7272357453148,404.95671156631494,155.12196856237634,-17.288082441282157,15.04568559515591,-7.0624838944392465,-4.8326543480790765,33.50509679242351,3.574728509487364,-14.518811392748157,-26.504123293173873,-3.825242600666137,-11.876419139857127,1.592996662,1.240336671,1.416666667
240152.04350781918,-53137.7862928382,-3295.738328844491,-92.14336902732325,443.1035543545988,-3671.6340995818364,8301.207190005947,-393.68194125712336,262.753584728404,74.35042581133838,18.123303697014787,17.521006268370446,-13.747821521294041,-7.214919805417364,-7.972312427981842,-4.662381930057085,-2.8254659105205846,-9.223951562163064,-4.223206752199205,-0.11602793382400906,3.469450144,2.923406999,3.196428571
444428.5558834335,-12702.360080300845,-30147.7978346528,-6991.559326821957,-1915.4145911830688,-5885.682971936073,-1854.810319197682,-635.5127643968985,157.4028805471847,57.12168777757513,-19.38677081237526,-1.6424034626652066,4.303573309009247,-0.166594807893269,-12.300207633252729,3.2418697742836535,0.6979947953771749,-2.063517648057625,1.050030017935072,6.651454658214692,4.119839898,3.472752695,3.796296296
52139.9367965356,-9887.385123787419,-35769.55001414453,-7059.316898388015,-690.720276321204,2377.961987409579,12627.966801173412,-275.2075670224221,-42.89203817970077,-34.00780152539356,11.943581200894824,0.46056845898008375,12.28095806311946,-7.31458513730997,-3.5806487334753347,7.387276946417434,1.4535933416651037,-0.7231807449679374,0.804254163292565,4.153242269229829,4.655644914,4.137458535,4.396551724
330019.08740889974,-2390.321083035417,3730.501430414099,-6352.7097103349315,-55747.33795461273,15132.127615672358,7696.0587857124265,-419.25415080501733,-204.7322714173126,8.418966777937737,-23.138417082425256,-28.976058484820424,-0.46009779286732977,4.137727733657583,21.560823735482543,5.018564517057596,7.132313733246828,-5.022992595281586,10.359531061045166,1.7304468492292222,4.717505416,4.282494584,4.5
11216.352421594616,-23418.286076153225,-19904.383547334695,-3326.889959273713,-159.75319865798667,1621.3306183993661,10462.34361671599,-295.47671987445926,-51.220272302182146,-36.96047659800284,-7.3798167645149775,0.8976387558503806,5.912139662005332,-9.829333324768495,-0.09614552305927508,3.057487071950983,-1.5617285540893213,-0.4534326161641432,1.0159329710733525,6.597491791503617,4.364099225,3.778757918,4.071428571
9555.79690823892,-23600.724802687713,-19966.81886802438,-3333.9196351852356,-142.07985766100134,1671.2436655699453,10658.285895667319,-293.31063179885507,17.40438467439496,-43.29502102943504,-8.062355110572954,2.5863365035993566,6.584745728212925,-9.359132412145108,0.4008577695484126,1.905522851336021,-2.7339993090198846,-1.7899023350294097,-0.5873728272096305,5.165550963859698,3.431346944,2.747224484,3.089285714
435792.4334267241,85548.54065771651,20471.538438490694,14374.15793583915,280.20583106675275,39364.37307034181,-3719.2909475077586,390.63481109147085,302.81721336829236,-257.704217145722,53.87455769010293,81.07757812170881,-19.762356711679676,-76.43050255430593,25.520209673511125,-3.704086793109172,-17.726676122806115,-12.063135533514112,-20.3135451009846,-22.439358230717023,1.363997599,1.102669068,1.233333333
-102559.46708534399,-3239.4872116982024,-17240.12791168281,-2545.701576043985,-900.2663419025163,2439.497711488817,882.9946881069269,568.302388652795,-115.81654088959631,11.45619367967126,53.28410649073029,15.250997992284407,1.8531810924994538,1.8224296615282256,-7.04765296042798,1.416284343665247,5.8617174518866895,-2.8745505119653014,-2.1214865867471344,-6.4428234518413126,3.857237033,3.384142278,3.620689655
216089.48208071647,-23656.942361439946,20048.952872206977,-33869.24849749355,38890.54361874683,23529.523560840025,4136.746243540314,-372.51119375693526,26.863075151041286,57.65785930287398,38.770968586801715,7.745288525813326,8.539323094235664,-5.786162867428944,9.033472056620406,-9.763316965483432,-32.280307266039806,-1.4166464795971323,-9.458896233021383,-21.81299020220663,2.986568337,2.293431663,2.64
-196314.94908131604,9595.508776277964,3161.765385308545,17493.760749667108,4146.381794015095,833.4866999164782,-10676.25915849365,-607.6863165706066,-228.03863889730417,23.856263345875906,-23.092906157704654,-14.75962437923669,1.522482922820192,8.52077088966247,9.268632214940208,-18.457039506114043,-20.851066548860462,-8.267817193575608,-16.42157644729176,5.151100869202013,3.319639376,2.7838089,3.051724138
99227.65415197528,-4755.525827243194,-33862.49421533324,-6835.91616038816,-1189.5456986259298,935.873871284341,7030.301689272522,609.4672945097475,138.35032382636788,-64.34715881752861,-7.553299526643461,-12.15782526635645,11.22204354847461,-0.7509047840643652,-4.7889815578739965,-4.0245391882666866,6.100150173090162,3.514310071519492,0.04638654405837496,6.296155148184047,4.386792309,3.909503987,4.148148148
344064.31788046734,22136.99694881874,46198.86596276798,-36004.34865211595,-17609.995609036123,39153.5628351792,-8098.219923997684,394.5488648333203,-434.39764393978294,-80.65005286213605,42.200171016275554,-51.1354534931123,-7.420633580291961,10.302442389778173,37.27141583377489,7.884802296211075,8.228667676814426,17.867407117641257,-17.836282328068254,-22.587472002963263,3.075559963,2.385978499,2.730769231
-48589.14047019032,-48122.913162874516,12805.278004868762,4261.973145525504,668.7992030794351,-578.9998940271078,3466.478848530704,610.4194372301843,-43.993353461316744,-46.76478029533336,13.365235256932719,4.852627389798327,-7.184716807533004,-9.39000585134841,7.838120003710753,-6.6742077699505895,-2.1179090508110487,-0.5824085035263871,-3.470559134905243,1.2816075263346178,3.799760206,3.165757036,3.482758621
-166880.55042359018,30994.275163914695,-30775.68262241333,9759.988005768726,3638.3243674520136,3951.880762574938,-112.26104296584482,554.1667178119014,-183.441161631619,39.914762898165066,-13.680846011469963,-22.0433964690439,11.934382770384977,16.674211389993424,5.217261571104258,-21.661481271495333,-14.838501980744299,-6.320480951945287,-15.44271917125723,2.430849139705449,3.523768328,2.976231672,3.25
-184052.1399018139,19156.951573615916,-9777.272752282543,-2871.8654300375274,-16308.653475035557,8076.3257632801215,-4610.203023846995,-505.38231839437805,-143.59977273515022,-10.097378557483728,-8.248002392870312,14.303306990121182,-0.9701795657817486,-6.599778411742408,4.5832231932105705,6.370959939213016,-3.7233525054551646,20.560114250961202,-2.9539292326098905,15.013100541534492,3.28166657,2.785000097,3.033333333
-170157.8720019975,-15009.352833638835,24267.122355161868,3818.4732466565024,-23867.42996874456,8942.576401372444,-3805.3939225285726,-479.7599776312043,-147.1834580213596,16.795026811897802,-1.7739013231297482,0.8064359030790658,-12.859875290089139,-1.6589039833787564,9.037074212239801,-1.4049218368724954,-1.1440856121155292,12.920733740344161,-1.8761692781253307,11.747041017213645,2.790403103,2.276263564,2.533333333
-182389.01502354737,45316.2940660541,-22849.53732877486,4182.857420048214,-11739.308752691095,-6948.16186691457,2120.7380121334722,-502.0435801024509,478.6365805753005,139.2154205864601,-21.077030848095372,29.9315535643641,13.509057493266848,-25.61814691848529,41.32191211258808,-30.814297511256697,-67.61307612431176,14.72543022230625,-11.119663607611967,-28.269444243142303,1.868626477,1.476201109,1.672413793
-102740.13104542733,-3260.8968369164695,-17240.388383106827,-2545.4157845414998,-898.1551503660924,2443.7711388594266,903.6443111187579,564.9472035135008,32.15753841817075,-5.411818636111124,-3.9200908995361328,-4.206651286369453,3.7382153681782224,6.285509085076657,-10.894706850027031,-7.559052252934002,9.18993368674338,2.489600437068191,0.9871596377214494,2.004769427515679,3.720526178,3.246140488,3.483333333
-191915.69020242404,27885.8891615936,-8528.711275313573,12819.66857144702,-11036.567994416604,8036.713640643376,-3312.801346627028,-511.2055008761859,784.4122641217067,-74.77838223888484,26.13262471042309,-33.04750154533647,4.929514377092967,3.917340125746244,6.278200981481354,-35.18515126501744,9.355575816101924,30.588358661452638,-45.7845268628566,20.77305032069049,2.518109498,1.948557169,2.233333333
-77647.13002551912,8549.655974164783,-33757.398423266306,-6355.234525824376,-1261.7264214198062,3685.265017306265,4948.850848655469,625.6334578765232,-95.5788101924029,14.085178752383117,10.025177232527085,1.3096927592044694,8.266546708035678,7.851410437654194,-11.005467065545346,-1.1692748018837422,8.482481147653873,-0.17340500523666008,1.010941657316083,-0.18849218281552546,3.923636291,3.335622968,3.62962963
356237.2765391956,-8646.43584246332,22395.155366063165,-2283.474900412386,-55927.04339150982,12311.989193696012,-2476.966342430051,397.7494867296818,-6.6255993198455005,-27.837099068896016,1.7133471195855963,-7.817766429553684,5.973714299589442,-16.233770039673598,8.630083967180491,7.732639798970392,-4.010720621780744,-8.519049577562802,-16.8879808669363,-19.549338379330788,2.486585659,1.977700056,2.232142857
