fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,CIHigh,CILow,MOS
246964.0374885817,-52400.008870657955,-3015.7410641501237,-58.345234615923765,370.8824600001397,-3879.523277206762,7489.697329852685,-405.99540003395913,112.79501353293217,85.6431338943958,-19.134351629610954,10.82190836825854,-11.277353532982966,-6.25465214759119,-4.959967456519537,-6.341400886110827,-3.934767227056691,-6.637151766058511,1.089942141113859,5.307605039944046,2.3019512843459453,2.8890227523440837,3.147836215307396,1.3421529102705239,-1.4261556788007557,-1.5886110487507683,4.518530885,4.014802449,4.266666667
-196930.49038238882,7262.109974575496,4406.180802819054,-2973.777114700244,-1557.8801195258795,-15573.84683416852,-11654.291105016422,-703.4718964186748,-172.1755026201102,-40.779197723662385,9.782613788730103,-10.421676724777353,-4.272230492628772,-15.936266273722667,21.88403569494291,23.810170640440266,-15.307173605599385,13.546230092602336,4.190918410657954,-15.736517664880228,9.188675520703276,-0.38832322610124764,13.557446276335673,-1.9802299218167312,-2.011680597180084,0.6840306023140689,3.107115012,2.596588692,2.851851852
-120360.21443036063,10134.50442207424,-15464.95996584143,22522.00335632641,7584.076690910233,2545.4479626839807,3576.810506088016,-394.2799169929636,16.63405879273143,22.81931715973178,-12.07692059140639,-19.45236399830432,8.17820638917792,5.849690653565044,6.169608035745048,-18.200988956079875,-9.840050881352635,-7.877683902390454,-5.516022075929563,9.1297770467049,18.451746439405415,-9.151057893958933,-0.5923489286707709,3.1000572625275753,7.151740383733318,-0.20777848320864933,3.531309226,3.020414912,3.275862069
26676.551301628886,71718.91671086635,4229.979698131654,-4431.085218514422,-81.87415521819631,-7518.307150782111,12531.620564011115,560.842622762671,-2.568954665868913,151.09372190863974,-30.297581166174286,4.9582436915077635,-55.409214719203,0.4491037752609515,-2.4432926824335675,-17.093476496227492,-9.66851327760095,-15.235747008263916,15.94370655276635,-3.5233429090903514,-8.500211508684643,-6.063827393108937,9.182842087929794,9.832420742532504,-50.75498949699401,-36.30045506286623,1.56564417,1.167689163,1.366666667
-109808.71505541116,44567.06006826473,-10893.211824471746,-29969.3900035698,-8989.838358062874,-2091.022071574714,6185.938134344566,542.168772617,536.9082293716051,76.92982691389635,19.203580702859025,12.87435801724159,-48.383532888799934,0.20162757797771894,-1.2189779756968584,13.173750236921071,0.4631997885245795,35.681100179770695,32.88253633269974,-14.880440503575612,-24.701374340134596,-25.128636436202704,18.75643250577416,-23.893569071844862,3.3315446707020686,-5.942936431459183,1.642556938,1.324109728,1.483333333
127680.37018159019,-74465.57785864938,9678.06529616624,3301.2615358673174,1731.4262025125006,-2244.797075318429,14615.808687430947,-244.5671535179709,155.14329295880566,99.38114304772284,-11.832497377426044,17.674960477455766,-18.844199082107913,-10.442648571899879,-1.5867681399204068,-12.663394385493362,-4.803686250583423,-9.324071098805382,1.2293069794268645,5.9188071499697426,3.8936276266364986,6.7141008044499895,6.401626270552671,-0.6383921096989651,-3.5615388414958775,-3.4608477977215633,4.257197985,3.639353739,3.948275862
-78041.96969912766,8500.9437278502,-33760.37683867975,-6354.432048003852,-1257.3884957062858,3695.594322229525,4991.557092448389,624.4744194020934,-16.428704108456852,5.118838386561448,-20.2857909427521,-8.672722208478609,8.689324013099576,9.846803077373856,-11.432395492275997,-5.714401012813786,9.814085077846762,1.5003673552681982,2.6791185546464473,4.91973591200789,3.831492470395621,9.212672885412047,4.936488298575515,-4.0668715499357315,-6.977793731417195,4.806780938911752,3.991799552,3.401057591,3.696428571
389387.7181766789,-36882.769699182085,2743.7034035294746,617.6026820572098,-1137.4002894425485,-8230.06466103583,-9411.703603528445,260.1661174522921,129.57780062792662,50.387878157740616,11.283432672288388,1.7831588538812013,-8.229959262219992,2.8307868572940555,-4.612609420061379,-4.3154436648112275,0.6213579165424301,-2.822870840797286,-4.633075102858467,-3.0770610742270734,-2.431532339235075,1.2655960717496377,-3.555001538198022,4.481780079449308,-0.528462934825325,-1.856378284803948,4.766305092,4.305123479,4.535714286
417683.28306202847,16487.851371331006,-6916.163849700237,-40782.2417246088,36560.34741932734,21398.048467172528,-5700.180107221122,-606.5724114734577,-136.21461304526517,43.0437529997111,13.201917338022147,-3.3764154265744644,-3.734955702551495,5.707655359842097,-4.979619337352727,6.428610785652182,-11.408643633612465,15.66104902729665,-12.126556723953623,-5.065418212502327,13.125298776712686,6.23660488931385,-8.94681634534366,10.954957369260223,-6.157576058234953,-1.4143354859321617,3.0643401,2.528252492,2.796296296
-208656.10983661853,-10399.087565069503,18626.08882136659,5632.565155430353,-814.0445660093383,-524.1586296290559,-16607.519646497312,305.5108486855919,-240.42475407050486,-7.818744422427927,-9.840421466851073,12.025059078316284,-6.193976361438222,6.581828412177771,-4.925534875055681,-7.393495761761568,-0.477329502204401,0.013568981235605678,-1.8263029063037222,-1.7667518444405637,-1.8166823564401708,7.054496940027884,1.3901250088140067,-0.6835913118382918,-0.12457583623190394,0.7149642681032017,3.109396031,2.640603969,2.875
246964.02876949642,-52399.61725118453,-3015.341990118866,-58.390186012384724,370.9278399498567,-3879.7161249564692,7490.172924951612,-407.1442614310948,158.70030977574845,81.57322262065257,-17.729628060727645,7.782365299013438,-10.773471878923399,-5.429403284262829,-5.346116500636408,-6.853459500206864,-2.4056318768811953,-6.417690635324597,1.0300120025975283,5.566672500002903,2.988557449707353,3.305358927419456,3.826069857161526,-0.24188630368238478,-1.9583101864055532,-1.3360235260985518,4.586922149,4.190855629,4.388888889
102995.0970990122,-4346.599785653926,-33710.428969577406,-6817.721536319813,-1229.5585895470463,821.3302906853357,6582.007430683448,603.7399894018862,12.76923232648579,-51.511867584276146,9.856188662049222,-8.825302532388385,12.207246215868988,-0.20590689910422347,-2.6650773747840453,2.780292258959437,5.55064750561268,3.3635340036091335,-1.9882013978161317,1.027499975916507,-3.0274396428963075,-1.8191891391781716,-3.949843451639938,1.5754367819803585,-2.406073180668523,-0.5195065754319901,3.658971212,3.055314503,3.357142857
-126571.562891848,21905.74177552864,1497.0751847929585,-18507.14854662614,-7891.283239724292,23158.037151553443,2067.5690766957505,-362.5843055888506,-287.5522119906042,58.06556913849601,18.7150837324898,-13.325620140571454,-8.601402252401389,-3.197722432579071,13.096922937672781,23.811514168545873,13.073192029509059,1.6531879478265445,6.809505649453316,4.890192581304093,-36.67326098086944,-9.97492651954501,-9.670578560795212,15.690150918059413,2.670693998915726,-12.00188328677223,3.665622055,3.092998635,3.379310345
-190387.45954142028,665.1960614792366,1843.7495985844137,1792.1233377805086,-1105.111349402138,923.720634579692,-11754.647097311092,376.94841355796433,-162.77129203037825,-6.987017055090846,-9.247605941307604,6.751634212848813,-2.786446093194665,8.480478729793507,-11.374730115080883,-6.354924740539608,2.637873103200794,1.9301324081594984,-0.2074153568157663,-2.88026833724153,0.40092353599199776,9.643659990463794,1.25295137989772,0.26447178221892687,-2.030753014211299,1.7812280435342147,3.249159055,2.784174278,3.016666667
39461.28155597659,-2386.8508007154137,-12023.367783600805,-14807.112479390917,-1732.4989812932301,-40039.97942464518,5534.497320894498,408.5692773822126,-286.265025295036,-62.29483913331736,-18.79248878286086,-27.428693185588997,-1.711148974737934,2.4330048501020975,16.476605714000346,10.584550029391902,3.9967143349600605,5.297877905201445,-0.5152305508120534,-1.4716305114713235,-11.027685125286089,-7.105107423764553,-18.314436203455728,5.145023425687374,7.158790775031338,2.8827320692542466,3.09915415,2.442512516,2.770833333
-186353.74250343902,17582.125847963045,-12842.859811632261,-6888.575992448618,-1768.0394627314108,-13880.584254547348,-5831.029140737048,365.3723178181505,804.2978436260706,-124.97501224353198,22.298462248751772,38.119249988644555,-8.58350644824424,-34.19452604448896,-24.401561157504887,16.64080070380765,-28.303964388302155,32.13789324427659,16.0562694582998,-24.159816749322918,25.655207834421752,-28.448685022750706,38.22380145987534,-42.680390828069655,7.07307868662314,-23.199224824510747,1.529546306,1.23712036,1.383333333
-208889.8106872934,-10423.582690035422,18617.653682086682,5631.350897984941,-811.4602819866916,-517.5143993569684,-16578.644108299763,303.23312287959857,-126.75817804738423,-17.6497138368461,2.2127737520861275,8.285908748718303,-5.659339687880704,7.532160058369721,-5.820898779649356,-8.289000572681907,3.07426141835539,-0.020160837268507658,-2.882359920795324,-2.245640173171899,-0.11470383784958686,8.500823305928623,2.7812872525008148,-4.198408025365981,-0.621270372843914,0.5331035433535091,3.24043084,2.828534677,3.034482759
-56563.329332473244,26534.509733066767,29185.67639247797,14663.104679991793,2252.024316651424,31809.27753513202,9714.003747102444,747.8210618158072,308.4371313130369,-48.8002161922361,-296.73667132474884,8.919095804696928,-24.586415494538414,-26.356650679142568,-27.79309427714577,34.20032265641102,-25.207047303728004,-15.263389574113333,-17.932268448760865,-54.06286520972114,-3.0946391561808917,-20.924590955913253,-41.99656356402004,-19.010034864870548,5.200581843920954,-17.516826095235096,1.400678788,1.15104535,1.275862069
-42560.93726866816,-17115.224246641777,9567.332444192456,-1471.2005487710398,-36337.38242754129,14297.313313970717,11842.383212632409,-246.0154625473953,-131.62018843961775,-41.15683615942945,59.86589612183839,7.933220434198543,-6.131089541528469,-6.9149322532146025,18.874505652606597,11.833752050771079,-3.8765902560243695,2.3982308929879164,-2.961804411158041,0.6779384399063386,-11.343410956558097,-4.5111274435130575,-6.17554722959419,-5.989156147654968,5.0322912423828114,-5.65909493437137,2.55951845,1.976195836,2.267857143
-96939.31772145322,20225.548858060753,-25415.29105191474,-7637.81817014957,-24937.63968180419,12734.038978059358,8601.381425464831,-303.92520055266044,-71.65183882546044,28.301501631364083,-37.521075188142404,9.212141710040413,20.614131588795722,2.1921198396203976,8.179323685404187,-13.10015022913788,-15.626022443733934,5.791756185767704,13.15817614582089,-0.9712729233637378,-40.36423397931845,11.729369742353681,-17.459608383002635,-5.867717896851402,-18.35912066183899,11.03154350218725,3.809449298,3.362964496,3.586206897
-172152.5975737766,37771.624759720034,-28242.29965727541,4981.912067224193,3171.1217401205104,-12579.303577308965,-147.0685513547353,472.1039902997417,-259.5132596570849,12.989799047462842,-10.149301973693788,-40.556079594987175,9.355560889062007,-7.003357748772842,40.190721222933604,2.859877288975408,-32.08265323246687,7.245389637495218,-8.847735190783776,-7.099520474507242,26.633834205028116,-22.026996781912676,-4.548038396273329,17.400677959132704,1.2287977288445129,1.2750378601072356,2.137035504,1.690550702,1.913793103
-26583.5577948773,-36651.06543421777,-3830.566155434185,438.7254040794475,338.62511018583047,759.8184224999289,7893.891358902249,-324.424629999814,-25.108016328470562,-41.94673972296945,11.026587432842076,6.257788996404969,-0.5154023237120209,-12.512625886901665,3.08886195267542,1.527891904649078,-2.6866411661158156,-2.0078352277332483,-1.1477765308550785,4.20731759625089,-1.774660702094241,-4.259643568735668,-0.8305334576059037,-0.7015958067997535,2.1188664131114194,-4.830283572821778,4.329362543,3.770637457,4.05
-178650.8719795676,11062.867833753819,-15292.76671047932,-2099.096699344605,-1327.040045268856,2585.581610963552,-6075.260097746965,-533.9472399834276,-119.90762391807503,1.0266131997829866,29.55154213909864,14.103338943329495,5.873358942505734,5.903912239150946,-14.218896659869543,4.626974265045172,6.140794357153294,-2.708073364608314,-0.2933208495098966,-2.078914356316613,6.212099814484116,4.112306907451477,3.667350802423451,-7.61573726872421,2.06819629868097,1.9349892321714177,3.348464581,2.85843197,3.103448276
-178608.71097964683,11062.663455784374,-15284.68160668739,-2097.135890019166,-1327.545611484763,2583.95369329725,-6084.385032158356,-531.2696258694663,-233.410259798225,9.170634936815695,-9.635572455255602,14.663916556534224,5.614925905013999,6.107480989241989,-11.972011728622848,3.3466795583370446,1.211789698636936,-2.2858277797370774,3.3751616333482617,1.0407072426886732,3.4045174132182527,4.090369703683219,2.9928338518021578,-3.6062522475964727,2.5265282341720074,3.005489207227072,3.430356437,3.002976896,3.216666667
-169722.0345583165,-13433.490739748284,17659.61035313202,30159.948972786016,8302.286396112715,32.4591968832036,-4641.716924840086,-504.7055503961058,-264.18882995449474,36.93804256523144,-7.428357532067484,-15.06452215625936,-1.9657193920242289,0.6039283554590874,11.874596978209848,-15.247482767635127,-19.371923959195886,-11.372567838252301,-9.065496396320974,5.110124899513997,11.802954823157412,-16.29805608620144,-5.015626762110201,6.5565023647407585,10.046416723973815,-2.82571472498365,3.12457995,2.57542005,2.85
-26576.70746470073,-36651.45092160535,-3828.945062518038,439.1611558313983,338.5175396430858,759.5435675292061,7892.070411739802,-323.5797512010828,-59.15125424823769,-37.16111908672269,42.45581963343114,15.022663651350205,-1.015222276593397,-14.30853389654781,3.147735181692548,5.038030802520621,-3.0339632963356817,-3.8247646854622905,-3.0229381430655895,-0.5973239821301843,-1.6407069090499282,-5.291683396372575,-2.5098317581572354,0.3247870284103293,3.8842749105725725,-6.396263139039635,4.225768921,3.636300045,3.931034483
-133621.51855550034,-15741.94881376909,-886.0939702987993,1253.6319354801374,-472.51593519239015,1375.4164908713487,-2469.2637255959958,-478.2506153007365,22.360107076778466,-9.532912867114298,26.42187867293952,13.603956685506434,-3.6819617416276023,-1.9349469928250178,-7.034788135148585,-0.8368391609178686,3.074820623550944,-4.474524739390406,-1.2227723209105932,-0.9383599345790441,4.4401029424790766,7.110296357077292,5.032051742930654,-11.54732338125383,5.91517514204269,0.8919688408546945,3.574117983,3.046571672,3.310344828
-209904.49442154253,-10536.717689978577,18576.197263963804,5627.119760526553,-800.2962380505043,-481.8218730203467,-16443.371874303484,-690.3004934056221,-252.69908017837523,-9.160485268102743,-29.135327380875566,16.852588247290875,-7.455327358028254,3.835665881638339,-9.03953766293482,-0.2221755066449618,-8.121746466229915,-2.0033203606792873,0.8585298697492427,3.738198005349356,1.2866027536120979,4.622660082100331,1.8585081914100778,-1.648257487801019,4.761993000784184,0.5801913960749133,3.16710629,2.73289371,2.95
99683.4376010912,-42300.42372682249,14245.533031396339,60981.89587161563,21091.367795957874,-2400.0642295569423,19193.18641899335,-181.43319893465736,86.29455635748053,102.26950382492545,-51.31003999800192,114.2889773045268,50.373306762337336,62.589482146811555,42.743090642763384,85.96701373276034,64.59479759839354,66.17292743818906,27.123316303992183,-53.96872321174284,15.77012390982931,11.715376175738125,-17.375001428928467,17.898641465870973,8.617723279024053,15.796845625162263,2.241733096,1.758266904,2.0
593669.3936262797,38771.48423230006,-18411.513963217825,51530.72433377798,15567.617637467727,-11453.93014687063,-18307.428344635795,13.285176310998045,67.04207559321091,15.922490989907777,9.820093971410017,34.651333870733296,-0.21289099252231122,-12.955533146464902,-13.766890460481564,-4.36887408695864,-8.423274208385168,6.210570638377796,17.071176751857553,3.5538406992332945,-40.061704611645986,-2.0009128419623172,11.9465965381841,-2.1209163035378293,1.693431520779096,7.768914321212142,2.156586714,1.73996501,1.948275862
-163371.80213962414,21798.278434605603,-32194.503462540135,-5952.868097631323,-1586.6057813308576,4125.138040600649,-871.0962610529411,-451.0334297547771,-224.6021698370459,16.98033179546546,-22.73586842381809,7.32028366073232,9.838497237760844,8.302838278850787,-15.385083752895818,3.628362277479983,3.5136202905738525,-0.8087703631517131,5.154071110225356,3.722595208077258,5.901400806725503,5.200579145125504,4.42366825758118,-4.002350697020141,-0.5963245405906371,5.131484416403001,3.421011653,2.986395754,3.203703704
386217.68630594574,-37229.051606066074,2618.199418354839,603.0517451830985,-1103.7924264183728,-8133.750324520145,-9036.468176120814,266.7389531182824,164.07228524666542,48.0768360306016,14.827340742181908,6.00136308225811,-7.306803352152091,4.872008782120629,-3.7346277641164574,-0.8335883154577459,0.09023057595148985,-4.298371761912985,-8.091121014127324,-7.776385974860183,-4.570118035184639,2.6114463082199446,-3.9199572334863992,1.5343348028008073,-1.0710978902224015,-2.1610673819663133,2.692561138,1.950296004,2.321428571
-88041.5772627001,7414.188617750518,-34175.4655877564,-6403.600322374254,-1151.1998484861008,4006.6307589785374,6196.011654332483,-347.72285416111896,-152.8734000450684,21.79875820043936,28.43327936964609,15.627389820792638,8.303504585827955,1.3247317951310549,-12.330249893610766,7.385013176011243,3.48747378312093,-4.011552944503739,1.6533012251573183,-1.5633641471206976,5.98989803755478,2.4523258978752347,2.489863149675918,-2.9754493518929586,0.8139383217495301,1.6579322719140845,3.94604759,3.313211669,3.62962963
309437.3201853751,89263.16899558525,43007.21173214921,496.28682142552833,-156.34319356127853,-19288.127176016318,2063.133315179763,239.13091331088884,-297.3934015887495,-72.48412363396018,-25.290548925652523,150.35766165485092,-19.5794904780395,-37.17824578600151,5.553228427636053,-47.052311266162796,-15.332264570838177,30.500427077010436,51.28347155069292,48.95987268932499,8.526328481374687,-23.59314352820532,-13.81637590600225,28.830799912401712,0.7260505092937865,-1.9758411942905274,1.377270849,1.056062484,1.216666667
-180571.34847091234,45568.32806151448,-21891.4981009823,-4222.671994412083,13673.694870388394,-5131.278872553528,-839.6712968923109,468.7272357370128,404.9567115580535,155.12196863769978,-17.288082502949738,15.045685571973587,-7.062483873706653,-4.8326543291104445,33.50509712177253,3.5747284910859314,-14.518811303608745,-26.504123664339804,-3.825242662535058,-11.876419039063887,28.99425623774375,-5.819757543508153,45.263959666117316,63.43174275674421,22.440498969873776,1.4953544495504256,1.592996662,1.240336671,1.416666667
240152.0435078191,-53137.78629283809,-3295.7383288445108,-92.14336902732154,443.10355435459275,-3671.6340995818605,8301.20719000576,-393.68194125014844,262.75358472304197,74.35042584744016,18.12330376166346,17.5210062413784,-13.747821480937542,-7.214919777100341,-7.972312506349443,-4.662381906091557,-2.8254658931740195,-9.223951691299513,-4.223206820525539,-0.11602793285060632,6.242315360628422,7.262454847238885,3.7866432982161826,-0.536432351931941,0.46666571561816944,-3.724120010679849,3.469450144,2.923406999,3.196428571
444428.5558834333,-12702.360080300818,-30147.79783465295,-6991.559326821912,-1915.4145911830403,-5885.682971936107,-1854.8103191976413,-635.5127643856393,157.4028805439724,57.121687805310344,-19.386770881530886,-1.642403460135084,4.303573296376299,-0.16659480723971032,-12.300207754162026,3.2418697576188515,0.6979947910925139,-2.0635176769444166,1.0500300349156828,6.651454601653508,3.005944594380288,0.2772693154543242,-1.7702382928163243,1.8850345449641543,0.08678451267577544,2.637862129567115,4.119839898,3.472752695,3.796296296
52139.936796535585,-9887.385123787404,-35769.550014144705,-7059.316898387966,-690.7202763211941,2377.961987409596,12627.966801173125,-275.20756701754635,-42.892038178825395,-34.00780154190706,11.943581243499303,0.46056845827,12.280958027069259,-7.314585108602333,-3.5806487686714132,7.387276908442389,1.4535933327420145,-0.7231807550981868,0.8042541762990245,4.15324223390388,0.7726441758801269,-5.217079588254014,-1.7680970707661372,-0.3998156057462679,1.1905715633853586,-2.096353015050296,4.655644914,4.137458535,4.396551724
330019.0874088996,-2390.3210830354215,3730.501430414122,-6352.709710334925,-55747.33795461218,15132.127615672456,7696.05878571224,-419.2541507975894,-204.73227141313382,8.41896678202389,-23.13841716496333,-28.976058440183408,-0.46009779151563607,4.137727717417349,21.560823947426854,5.018564491254963,7.132313689460722,-5.022992665650523,10.35953122864893,1.7304468344349204,12.43496600818219,-8.528684881846818,14.976030988730466,-2.911991743349548,4.973036891606368,4.295703157072823,4.717505416,4.282494584,4.5
11216.352421594613,-23418.28607615318,-19904.383547334794,-3326.88995927369,-159.75319865798377,1621.3306183993768,10462.343616715752,-295.47671986922455,-51.22027230113679,-36.96047661594957,-7.379816790839982,0.8976387544672543,5.91213964465055,-9.829333286190904,-0.09614552400324569,3.057487056234627,-1.5617285444999889,-0.45343262251020133,1.0159329875022705,6.5974917354066065,-1.12694287682833,-4.76341860123496,-0.8183731123538802,-0.15676811100104399,0.9528582581062472,-2.4555579946586024,4.364099225,3.778757918,4.071428571
