fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989658,-25410.00676565009,-7633.30776318269,-24941.318047789566,12721.709091305605,8548.16992003195,-301.5012528378048,-210.28209548606927,42.33793567730781,-2.370388709123772,5.4308596486189185,-0.3644762193669613,-0.8000090352392831,3.688072929879112,7.728801909884301,1.4801301606296386,15.028038626581484,-0.9939014462044847,9.482739132137231,-23.996269704910105,4.90134431629634,-16.45110845704436,-7.03256773881113,-4.14589767816088,5.9693375241578,5.31306070803632,1.4083177837359317,-3.0342247810261846,2.4075344856329384,8.099097608752379,0.14695675198101177,0.46942545000752683,-4.656155490024253,5.794130107288158,5.084001524247382,4.3616263220515785,-2.004235278151113,1.4395536681737728,-3.300863604542718,0.7446061158486484,3.3619983985578052,6.574767383449293,1.0309711603519878,-1.1044155305372294,2.57557758932831,-4.278948203061408,0.8454142442281409,3.71415224770964,-0.7798035067869913,3.9378219175511413,-0.6163293089974411,-2.1383419291943127,5.618446651535626,2.5889964722491916,-3.9784885370325953,1.6894744830762938,-2.4100220497743567,2.0124542954754396,1.6582122002189597,2.831137010707391,0.39024817943066087,-0.051034369274542024,-1.7761620538999692,0.35666146772819096,-1.6525767567521579,-1.1289659801964969,-0.26017956776587847,1.0460793702756437,-0.7195750657843653,0.9607254207562046,-1.6013245153068987,-0.30537797035752406,-0.42687257010633134,-2.4267736076550928,1.4801243650173033,-0.22354057987327736,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.279856310773,1825.2229904363369,1789.7435154970615,-1099.5449269987369,938.606505482706,-11692.763481911305,374.4202958875884,-13.665976903810142,-20.57704962427925,3.548500294115171,5.221299626654512,-2.2508080394833345,8.796475151216324,-10.588667058023493,-9.526729500614817,10.432984628041355,4.432457255747722,-6.258055171178104,-4.426203701182064,1.1904634805352245,14.891150487289279,3.233719834391241,-2.8620124879501807,1.9922862695188404,2.3918539682015356,-1.689207107493012,0.08909541326512357,0.6726207284808039,-4.593137641171495,2.9570534233576162,-0.6480123182160885,-1.2260177102225964,4.615032984369397,2.1997663229946967,2.331395436092643,-1.2718236401081442,-1.8501164541221993,-1.6453250131108836,0.7790553656734385,-0.7113398758063292,-2.77117162427574,-3.3535182885458004,2.7458292849724026,2.142227342846349,-0.9669163665001587,0.2989256536819254,4.391633898068747,-2.7887126475122175,-1.9130424656201075,1.4786495872884027,5.901469653655948,-0.4736021031677743,-0.5396143057186483,7.714247072513779,3.82282665670574,3.4244212611996074,2.2088951522398586,-3.06647346349567,2.7403888530449794,-0.6802790581932113,-1.3067339347073144,-0.7507110856537316,1.9801748957941598,0.5591441546814396,-0.9521895807251552,-0.04656761315804839,-1.5428087583692864,-0.7280121480578182,-3.503852233244414,-0.23625169881445823,-1.4961634918608056,-0.26352100154658764,-0.29298292714615515,1.5031679460716674,-0.81799874636213,0.19372193770840765,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099352,-9573.809645649528,-2705.991167456874,-2616.548834204189,-10197.11345998622,-17831.151732468017,72.02086521434045,131.79221857570053,27.667316003957858,-32.721287207701444,-16.27663561854459,1.4223694277785774,10.428742844633774,-8.63362849082917,-2.102741095797608,1.8341471343372098,2.1270773265833904,-2.31540808142435,1.6888533854657088,-3.6088013589151218,-1.630688699157012,-5.139481521094942,5.134421435146417,-0.5070597947847286,1.3906893589954306,0.017945615978424246,2.381978318436202,0.054417644072809454,2.4601286573801713,0.45107594163392645,0.1632932709895608,1.218891784473605,-2.3202727303521478,-0.8881171613543323,-0.1347081634996179,-2.4082872653116363,0.2162581524987912,0.4487454472405854,-1.1732740584221806,1.2947887615782712,-0.2574344312878954,0.2882199495052882,1.0021662775433273,0.6321933976648649,1.1515381257104322,0.23365228624785042,-0.27676931051788356,0.8832364265389974,1.1261643063140745,-0.5528860193801386,0.1354907784281484,0.35291712320419044,-1.7381603712093923,0.5793503189230937,-0.15650835536315705,1.3588311341547124,0.8197274928689329,-1.8521415838099622,0.3485501057912887,-0.38163477443717453,-0.04318630853093935,-1.426048914755295,-0.23170912334168142,-0.06784842610285631,-0.5352066819992253,0.1869123409000087,0.6710988774847325,-0.05712636493132812,-0.22237357384649775,-0.38416994240305713,0.26834920866269374,-0.13057085153590398,-0.012661640621842963,-0.4355252285216165,0.6472910312864715,0.3159488964302196,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425014,-35785.163221921255,-7061.4555554440485,-687.2164349687304,2388.225422557351,12668.329366015214,-274.956406286953,-20.814828108475645,-35.92463623885766,14.692371819438486,1.2317877693625745,13.320668201894694,-6.3211993307192405,-3.185742975366636,7.218843710714299,1.8191010558179532,-1.1274670918026974,1.3977065897346448,3.84904182441225,0.7257648923585953,-4.656814519888206,-1.9173054590283054,-1.191686380662489,1.9510900544577576,-2.6483694786500767,0.28162960748398,1.1817039551407693,-2.292576087853515,-1.9099505849089058,-1.1614643804973102,-2.195650920209657,2.176166542171824,1.7605652217923387,1.4919126932806777,0.1699625661313175,-0.30744464966872076,3.2820223043330374,-0.09636601738192829,-0.8619395035265827,-0.01942309491088288,1.743628336163604,0.626443850064478,1.7051577936033973,1.805470868293905,0.06884620934363224,2.0772827908184652,-0.6699527342342985,-0.11831311974122269,-1.985699529579935,-0.7436932417258265,-0.828499094470309,0.24899577881181437,-0.429346497329472,-1.1408903825993573,0.9441082405327027,0.5738622914443656,-1.1422490275965602,-0.6156342369931578,-0.03837574496554048,0.0863423910827863,-0.2540813105053647,0.9845064715045919,-0.20974668287762682,0.7869123500392622,-0.10842610070544861,0.046518811963926654,0.453108995839709,-0.7482353866783116,-0.5326659474417449,0.23470370162290013,-0.9369330085047313,0.10107741294657874,-0.5288524053890068,-0.20061329849389664,-0.8522975687186698,-0.05481396957835011,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.13917385816,-21798.10038505525,-6011.2899061500175,-4101.712284666191,-12190.475770455292,-26349.654996957426,-117.9494348004757,134.23409769873314,7.278243137385953,-27.48583399471811,-24.157693250623858,10.229552529932397,16.653094338455013,-12.681794721306222,4.563911375854679,4.153199402820907,4.5727454304378865,-3.0627865668214382,-0.6490324535412418,-3.7286042914449737,-5.615166485176159,-8.34562546425858,5.425034522454919,1.7129634616607339,2.399378551053514,-0.683248093000471,4.392605630663241,0.2262169148632374,3.6484098043067776,-0.46662739102441525,0.8040156630138163,0.8742266697776634,-1.1514054260035715,-2.3649187965678182,1.648113231260244,-4.72510356233248,2.20839410150422,-0.9110886370678072,-2.5956704908685766,4.113164893582597,1.5991374926889896,0.05027371060383288,1.5466154401786099,1.74102470313462,2.435385505188849,-1.191475169496058,-2.363799284791281,1.6876343349317597,-1.154929282126858,-1.005643403115688,0.44892318005255916,-2.032912728292808,3.027389423995921,-0.028366627344594397,-1.5585735412469006,0.24173024383396535,-0.21419751899148398,-0.9804703809496147,-0.33460195967189454,-0.6375533875687185,-1.8779804096422623,-1.7429927363088107,-1.545200648140364,-0.4448087954767323,-1.4632548891119477,0.8334864461188582,0.6928215456299672,-0.548107175221765,-0.0946657885418452,-0.22866070772136743,-0.09141792582530005,-0.14786916165394207,-0.5507203312953398,-0.13989190665219228,0.2469861127730593,0.41556940181795043,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120587,15728.837560403274,5074.202109515413,-138.7197171767141,48.819936614804085,-6853.808260113026,461.3674304065097,-156.27617829205755,-1.6974391869007814,-19.25778050967264,8.573076294897941,-8.890034893160275,1.8454905308942753,-0.701106357384751,-10.293317341660181,-1.0176650326390546,-0.3312344170721983,-0.10173532441052066,1.3818760974882123,-2.1767890053773233,6.883968008380034,2.0886409299408637,0.6703744887233803,-2.599904064145675,-0.7886036574744199,-1.1115741513198636,-1.0278024395957457,2.2019622284864826,-0.27834316497748174,2.41647715221181,-0.41079248436621874,-1.5062274833804732,-2.142129038888858,0.6911415004028765,-1.0438786441888204,0.32768066728871736,-1.5116721931235186,0.54876111890114,0.07449677287700075,0.6296473171427763,-0.7583021064022538,0.23563943515496724,0.6123383281388162,-2.3609741983998247,-0.12763616698212232,-1.6623802988094663,-0.6082689297832751,1.8068537934437432,1.061183141548614,0.2155399235643163,0.13460176042248265,-1.7078403147437269,0.7135682686080654,-0.1267717804705955,-1.2765525131282534,-0.2035770774917503,-1.5341036605571943,-0.40827718461934537,-1.4815923365432704,-0.927639239077209,-0.6741216202201313,-0.08375890167740006,-0.7640088425638495,0.5745157918310985,-0.9139503849638916,-0.029926235440982697,0.335066976796244,-0.5997162638883519,-0.2617513675503024,-0.3961152918571157,-0.036317207652720715,-0.20795091580789052,-0.4302040191139142,0.3217235535835961,0.9473827136055163,0.23195301581737549,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437615,3720.2476929080344,-11071.459571656253,-1125.269990235557,-40598.87201190748,4146.316027632594,402.21124993592395,-224.2767646269817,-71.2558911470329,-35.7979343703005,-22.769802026831066,-17.923988489763925,-7.452555264785564,12.188556088871879,4.5562046027853995,-2.0714573450412366,3.7023204792305124,0.18014173188365953,2.853388593353605,-10.46260567793615,-3.245035944103632,-18.030813783186073,11.160711343645097,5.975418406206095,2.619150756192774,1.5440404818799711,4.943118256580353,-3.071010372090136,-3.7565521794939887,1.3152888814261783,1.8056473779589866,-0.11025352894982565,0.6747099713833598,4.587790840553396,0.9550931339836045,-0.111161800049143,14.301264288046312,1.501631611607406,-1.237835578049124,-0.9260087711846513,-5.911058706017331,2.6103577473985524,-1.5066306257676156,-1.3075321867932992,9.491635500335075,3.232786215429818,-4.214252335228021,5.399555773471014,-3.905784274008928,0.7652770646684346,-1.3552514581006594,-2.8214824130119913,-3.763174037553012,-1.8503939421184645,3.947535759485656,-0.7486320953262643,3.067696356020739,4.692512924786043,-1.008138960142571,3.0390434365551124,-0.3163907608555389,-0.19180668553162628,-1.2858092214744363,0.795961219982839,1.0950282733195993,-2.0348504471760918,-2.3720350419791627,-0.3497335719940328,1.0368570590891357,-1.012119744898937,0.7699362954684049,-0.7486745149670601,0.5806404811212746,-1.0660055310538015,-1.5717950739654087,-1.0978101142076946,2.147725643,1.552274357,1.85
-178537.71721144032,11070.30038061556,-15281.928159228639,-2096.792467401855,-1328.3044122466313,2581.8477796394304,-6092.918508220919,-531.1698491636529,-245.04798988359533,9.499050759840504,-25.109618962005385,10.451269763379806,4.441364875059695,5.468661406708155,-12.537192610826382,2.08805122967665,0.883005306364896,-1.0913346172237741,3.465940674838744,3.222911503704502,3.586148131608612,3.9399388878887986,3.873227000626239,-3.0566509432185236,0.8017528969618141,4.232157728563916,0.7009818105419452,-0.4442487335739496,1.6785209137097614,-1.503049137219491,0.04865841438853096,-2.761622445112183,1.5773710336349103,0.3853038232416642,1.5644764020903543,-1.246217071116624,-0.21029854742924864,2.7192281014387203,-0.15493203214996082,1.0647625856056422,-0.7718961195480312,0.9702898062184372,0.2016076996460088,0.40305737072868447,0.5192168574457914,0.47369322501002725,0.5152738064639335,0.13363195197711636,0.6044709493042971,0.005028044316346827,-0.7926138984730698,1.192197458181244,0.446579881116668,-0.5525168458954993,0.010980931063927949,-0.03317862217987709,0.1976236649782278,0.05177077993115555,-0.5189500136879265,-0.39866182001171396,-0.31539639217925447,0.713492831051697,-0.14318611888158872,0.6628063256847747,0.07968799499646648,-0.3571296409680162,-0.40544336488389393,0.07352959751431679,-0.14946591292210587,0.25126706080404315,-0.3971066222407596,0.6725890819351796,0.38526559725032455,0.2834929613228217,0.12884443794719996,0.7875297185765318,-0.04452744048667863,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999527044,-11133.25074808879,-2744.842320343741,37080.50173401869,-19604.60689361918,14047.280940940622,-419.82023409853235,535.5186392698173,-43.304578250802344,13.78165076960031,-18.94661402868126,-43.86425151706232,12.738761108459006,-5.522392053902541,22.936551600170223,-7.377521927021068,-29.94187857697238,-22.869023350469117,-7.159438658184038,1.6607991819625976,31.740474577034647,-1.0483561891615942,-27.01453952591078,35.14981921302269,-7.409813802577991,-28.314108013711497,12.42143278684383,33.19158374050589,18.267465553685494,15.210660591691438,-14.819539842053747,-24.999526089159744,9.096357213227083,3.535621385329822,-10.083973859960592,4.2704418554413754,-18.070093344553705,13.787821068471308,-7.845512909703173,19.916191182663802,-0.6296693294301918,10.103846535466483,-1.409211666754228,-0.048268607329375615,0.031146032520697545,-1.8288544338742132,0.8169975788491465,-1.8734618238572232,-4.309875318225083,3.3415624684093133,3.583534403890054,-0.41612946753136737,-0.9192047066502553,0.7941861517827018,-1.151782876271834,0.5246829889512431,1.0406942358437934,-0.5818386727311424,-0.259973440786523,0.8314971972532271,0.0214223924162906,-0.053699304745120684,-0.7736951131831908,0.10996702277764107,0.5370308661408566,-0.6332373159931008,0.9269951497152843,0.21732928395234313,0.709294366406905,-0.13881454670983437,-0.005302055350520064,0.04855027406799465,0.41146320991072727,0.2859898350692702,0.03744892283869079,-0.046203309618815525,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.90039240341,-15229.401396700956,-2091.688888173649,-1344.1801453921487,2533.949006172237,-6278.294552055548,463.6840858630129,-209.25129845494465,7.879651853853094,-8.589135893065267,6.817128604805039,3.7535077579983462,9.861613687612266,-11.495882831446536,-3.0441356990113166,5.139000048423295,1.2109762403274191,1.6227210283926072,-0.5062864334558189,0.9525717277287595,7.380027021674245,2.856464978978123,-2.0037526410190813,-2.6854184494611393,5.694409347447573,0.07764487485520433,-1.1631806422553348,1.7722949801397196,-0.4411402321842669,0.919818083345564,-1.9777287938408683,0.05938796269609779,-1.1625866431468903,1.8679473129259008,1.1406029991842117,0.6460454793873636,0.5577314133525009,-0.07979122345005542,-1.5615761100781334,-1.2617990270074586,-1.1848984855101747,-0.8154916899966127,0.6075378502436879,-0.6692426924882916,-0.9666323780877514,-0.8992959155105937,0.8400479203054517,2.6839702983492675,-1.676012495999386,-0.6305923905652873,1.4583806036160176,-1.806002933642673,2.018669079541985,0.7615855579655819,-1.3488439528304657,-2.252534844564803,-0.38053877333950165,0.35341745949657627,-0.12563565282191283,0.02159197998386361,-0.660959781356864,-0.5156943283208009,1.419351694870607,-0.8571114504421946,0.1691698510146549,0.6741647582543566,0.08248586891595437,-0.48032740028377674,0.3129846065463353,-1.1871046494201414,-0.4341842829295901,0.34806915987619685,0.7159252253842342,0.30185673201616153,0.22547238833640718,-1.2370618502015804,3.324814232,2.847599561,3.086206897
