fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,CIHigh,CILow,MOS
507285.5071790907,-14926.957384405887,-10085.791488243241,-2765.4290243403043,-2483.2517820528433,-9808.876096507174,-16337.718551413678,97.62140780947529,3.044920759,2.339694626,2.692307692
185503.7219477989,66690.73377635103,55513.50537891927,3833.911673659079,1253.4162644204987,-17511.583522157864,9740.31551438261,411.2925561150703,1.26447695,1.068856384,1.166666667
-133024.93531949088,-15677.979266957493,-864.3225552559093,1256.4352792434922,-479.0073234344077,1358.0337240588458,-2541.424938346063,-475.4130439720834,3.454788469,2.978544864,3.216666667
-140977.37820977546,32090.968421829748,5377.403919444257,-26187.681426883646,-8561.591152927449,-3142.0630952827214,2875.5860318194655,-498.4687083723352,1.552327478,1.206293212,1.379310345
194960.65869782012,76837.82761683244,38291.31280587753,-67.05957369946155,1055.8447228247328,-15781.142624205131,15690.021481199137,-498.63495968346615,1.543937516,1.222729151,1.383333333
-163367.9424092969,21797.33218809702,-32191.989931114866,-5952.286664873486,-1586.6491469485152,4124.777660066836,-872.6567483260684,-450.7675716475321,3.369995498,2.880004502,3.125
305227.31577851693,30128.480711947377,8409.690202032936,51344.89811167723,-36427.10278389856,14881.995171311897,11829.070419245634,-360.1087531308067,3.764962853,3.028140595,3.396551724
-102390.9158285827,-3222.174964443182,-17231.8865454862,-2544.51656666412,-902.0519087980393,2434.2931948977,862.1220952364861,568.4231990254044,3.909399125,3.469911219,3.689655172
35595.50249867749,11943.183511004072,-32611.76894847505,31661.354451912353,12278.41029439189,2204.933880338743,15436.478018367188,-239.40182624584753,2.405101776,1.828231558,2.116666667
-111409.41792087004,7566.273027123524,-13194.47686076747,-10196.169546693889,-1645.6606475440271,-24020.30615679012,853.0334106825669,435.3020745697687,3.388944946,2.921399882,3.155172414
-14347.637429978906,13297.012857944615,2132.144108339258,-37660.14153221229,24478.089149886226,-20627.0287543539,7234.001214950994,-487.60371427622346,3.907056989,3.437770597,3.672413793
-177014.21774425707,11238.411006793849,-15221.578181771032,-2090.224960978525,-1344.9592285211797,2531.1495112671087,-6289.241279492131,463.73774861469985,3.373239619,2.937105209,3.155172414
