fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989665,-25410.006765650098,-7633.307763182743,-24941.318047789628,12721.709091305629,8548.169920031778,-301.50125284380266,-210.28209548104326,42.33793565764665,-2.3703887153719942,5.430859662013914,-0.36447621796902685,-0.8000090390996651,3.6880729100338674,7.728801987289465,1.4801301778813576,15.028038507987704,-0.9939014370464926,9.482739279368824,-23.99626996037438,4.901344336168919,-16.451108529522916,-7.032567772768343,-4.145897700100251,5.96933762602784,5.313060742405858,1.4083178408377894,-3.0342248555873614,2.4075344170306163,8.09909736510674,0.14695674718692486,0.46942543269867865,-4.6561553066202,5.794130554067278,5.08400195203234,4.361626735065887,-2.004235157061467,1.4395535612782946,-3.300863507240016,0.7446062396872603,3.361998280480033,6.574766002176258,1.0309710111641883,-1.104415365478062,2.5755774444456643,-4.278948986641445,0.845414083641733,3.7141531109875983,-0.7798035811687575,3.937824072253207,-0.6163292325850631,-2.1383428607547197,5.618447617908521,2.588995077186209,-3.9784877235923775,1.6894732557689636,-2.4100201090050373,2.0124570631568446,1.6582105555488704,2.8311340014619026,0.39024769266380477,-0.05103430034371157,-1.776159106266322,0.35666084174706697,-1.6525821389450872,-1.1289699361002736,-0.2601806371470534,1.046076605847254,-0.7195785842808485,0.9607225428516668,-1.6013335914005993,-0.30537688979932903,-0.42687535267203686,-2.4267637404050073,1.4801179450820814,-0.22353949910447884,-0.2536142790999923,1.470727749931595,-0.40783157423091876,0.413912847568911,0.0356664796560971,-0.19380787574838074,0.5638240744242132,-1.00604435305501,0.7722086285803643,0.09605274699962267,0.32663335422254736,0.22193919482166521,-0.8770096859560151,0.04520897837543587,0.3389951983200458,-0.3020255161405296,-0.4721020599553782,-0.3442805525965322,0.388951203960448,-0.3440725822747092,0.1347359342117552,-0.0026785176305207763,0.1282127093413989,0.032628880228035805,-0.13820245644262802,0.14990722030515782,-0.003666449402211946,0.30001772784021336,0.20841071379049875,0.08664276032451859,0.1361652668475067,-0.10858320840409774,0.11394437923584562,0.03598567642558757,-0.02615494438764118,-0.1385872838453395,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107829,1825.2229904363367,1789.7435154970706,-1099.5449269987382,938.6065054827062,-11692.763481911083,374.420295895071,-13.665976903481265,-20.577049614723123,3.548500303468292,5.221299639549811,-2.2508080308633205,8.796475193633935,-10.588667001280681,-9.526729596163518,10.432984749768721,4.432457220762066,-6.258055113595688,-4.426203770046223,1.1904634933854306,14.891150547589778,3.2337198487761927,-2.8620125017530524,1.992286280032099,2.3918540089860834,-1.6892071184692308,0.08909541686183889,0.6726207450009766,-4.593137510138891,2.9570533342268437,-0.648012297049615,-1.2260176650874028,4.615032802912808,2.199766492655118,2.331395632173356,-1.2718237608319922,-1.8501163423595517,-1.6453248909282903,0.7790553427265952,-0.7113399941540757,-2.771171526428204,-3.3535175859165403,2.7458288880096227,2.142227023084921,-0.9669163120436627,0.29892570844832317,4.391633063856665,-2.788713294976436,-1.9130426474620474,1.4786503957282253,5.901468924363582,-0.47360230842714945,-0.5396144212293645,7.714242885142864,3.822825874107636,3.424418772948336,2.208893371388902,-3.066477679767498,2.7403861298025993,-0.6802783378568296,-1.3067323041350647,-0.7507100722352792,1.9801716070444584,0.5591431731538558,-0.9521926809536592,-0.046567776069069984,-1.5428150988524174,-0.728010227877901,-3.503869386302488,-0.2362509877679599,-1.4961719741119959,-0.26352006848234877,-0.2929848385151152,1.5031618475286017,-0.8179952109684476,0.1937210023779874,0.7703335728552211,0.8895431578780578,-1.481928866179077,0.8476004567573322,-1.215765032837323,0.6471237930610291,-0.09322938509528018,0.23570044833709536,-0.4297349399275694,0.0611839045663337,1.036074143806606,-0.19819037697812222,0.12271140262323976,0.11196709320010928,-0.3357675500517234,-0.1966983006770298,-0.1358587451157229,-0.5891022882387111,-0.28248901797442005,0.3238467896609809,-0.10865493096238539,0.053229945832854,0.043339173887123536,0.11069662072454713,0.19752964016295915,0.04844304094543572,0.047680109512370374,-0.007628766407535102,0.20606502699884555,-0.1143076632894905,0.11816060336462621,-0.277304731598361,0.039917503674398745,-0.05162885289884141,-0.1858227989910519,-0.21788701258953347,3.257015236,2.742984764,3.0
519840.3157679627,-13560.84445009936,-9573.809645649531,-2705.9911674568953,-2616.5488342041863,-10197.113459986227,-17831.15173246768,72.02086521577945,131.79221857254768,27.667315991104157,-32.72128729393643,-16.276635658770896,1.422369422331576,10.42874289492134,-8.633628444551496,-2.1027411168874908,1.8341471557365558,2.127077309815143,-2.3154080601195854,1.6888534117199205,-3.608801397433489,-1.6306887057623767,-5.139481543817065,5.134421460038929,-0.5070597974675225,1.3906893827432147,0.017945616097623344,2.3819784149225502,0.05441764540635437,2.46012858720204,0.4510759280756195,0.16329326565589328,1.2188917395905565,-2.320272639079702,-0.8881172299296058,-0.13470817481715447,-2.408287493446024,0.21625813943312902,0.44874541392427153,-1.1732740237530017,1.2947889769024161,-0.257434422159887,0.2882198891133328,1.0021661327458002,0.6321933032242061,1.151538060658085,0.23365232887851994,-0.27676925790212636,0.883236631710363,1.1261644133751127,-0.5528863220622808,0.1354907616139475,0.35291727706587817,-1.7381606753497085,0.5793499992964435,-0.1565083225312536,1.3588301468752153,0.8197268318181721,-1.8521441302493802,0.3485497597837728,-0.38163436835713765,-0.04318625476646699,-1.4260469897649195,-0.2317087389418058,-0.06784830716310326,-0.5352084242438188,0.18691299657650437,0.6711016354396726,-0.05712621400365116,-0.2223746629678448,-0.3841687917046361,0.26835072942307076,-0.13057039067924955,-0.012661723026892455,-0.4355234627473031,0.6472882324553275,0.315947370233829,-0.05739458526755986,-0.34510046742457123,0.07370821068106474,-0.18519638068557867,-0.19323026861528997,0.2868085747476432,0.1233538542605167,0.24179870976685255,0.2358222313660861,0.03449031343503342,0.080353891854996,0.011585388057784847,0.2531318187827671,0.14712207525814683,0.26376687750483824,-0.16168685936935634,-0.3026672079066741,0.49106157640510495,0.13096760987347422,-0.10477787056643996,0.1185192531797643,-0.1606548784047925,0.14505143663327144,0.06742685016372565,0.21549116779859814,-0.12025751491877557,-0.18303371225286838,-0.06235170724813014,-0.10096329007014947,0.04812048939130004,-0.021482980065747077,0.15432474541427052,0.13675347231473164,0.018580143233505906,0.007698458624379672,-0.10450467974654214,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.89926542502,-35785.163221921284,-7061.455555444095,-687.2164349687324,2388.22542255736,12668.329366014965,-274.95640629244474,-20.814828107976403,-35.92463622216605,14.692371858159609,1.2317877724055062,13.320668150881755,-6.3211993612001525,-3.1857429582906094,7.2188437831081815,1.8191010770457574,-1.1274670829186186,1.3977065768762003,3.8490418842479195,0.7257649000928534,-4.65681453877489,-1.9173054675009586,-1.19168638642885,1.9510900647545533,-2.648369523858798,0.28162960932980813,1.1817040030122334,-2.292576144078748,-1.909950530435041,-1.1614643455583062,-2.1956508484857036,2.1761664620342933,1.760565152541436,1.4919128085261597,0.16996258040470794,-0.307444678873594,3.2820221062056354,-0.09636601023888898,-0.8619394780213436,-0.0194230981559526,1.7436282745433613,0.6264437186492295,1.7051575471720195,1.8054705986892807,0.068846205252949,2.0772831706922545,-0.6699526069065653,-0.11831314732179397,-1.9856997184061587,-0.7436936488566692,-0.8284989920630673,0.24899588728884964,-0.4293465678538811,-1.1408897645364935,0.9441080476434675,0.573861874256852,-1.1422481075275948,-0.615635083128619,-0.038375707091294516,0.08634229860726747,-0.2540809933361013,0.9845051425489788,-0.20974633340308782,0.786910970579084,-0.10842645376007799,0.04651897606778951,0.4531108581373249,-0.7482334121400744,-0.5326685543284609,0.23470299889571938,-0.9369383179869228,0.10107705746745498,-0.528855852269182,-0.20061248392057987,-0.8522938822768217,-0.054813704620074434,0.08957315724233977,0.11987947467756575,-0.40965278707726493,0.3069225351986104,-0.063164767646162,-0.7777859207744994,-0.9688552318691759,-0.21160943326773377,0.07317092896313833,-0.42317907645298436,0.3393017921239414,-0.3770009188844999,0.5975695188487666,-0.43838258533705493,-0.08569784857384612,-0.6636159959741647,0.2777717517825926,-0.3726583195830104,0.15897859562350658,0.2541624568957863,0.09117185117349182,0.19582006414405323,0.21858194697428812,-0.35730345508437455,-0.5732679871228574,-0.14914861700862117,0.2987044870335575,0.3343799965589562,0.47731015258915194,-0.1561240575587233,-0.06533753153335023,0.018407901294596858,0.11254573102280416,0.0565178861707073,-0.030721175580579803,0.10886747655046375,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858166,-21798.100385055262,-6011.289906150053,-4101.712284666192,-12190.475770455287,-26349.654996956906,-117.94943480283426,134.23409769552316,7.278243134000807,-27.48583406715473,-24.157693310326007,10.22955249075763,16.653094418757835,-12.681794653323331,4.563911421615449,4.153199451278969,4.572745394384945,-3.062786538639618,-0.6490324636301652,-3.728604331290139,-5.615166507944141,-8.345625501141527,5.4250345487397835,1.712963470706275,2.3993785920103856,-0.6832480974270765,4.3926058085785575,0.22621692044823868,3.6484097002064373,-0.4666273770188033,0.8040156367483168,0.874226637588473,-1.1514053807357996,-2.3649189791248184,1.6481133700220425,-4.725104009969154,2.2083939681748084,-0.9110885693627896,-2.5956704140604008,4.113165577581251,1.5991374360807273,0.05027370041508075,1.546615216738344,1.7410244430770883,2.435385367485136,-1.1914753868911634,-2.363798835920279,1.6876347261198472,-1.1549293918044459,-1.005643954185463,0.4489231246381965,-2.0329136153720744,3.027389949449419,-0.028366602725705785,-1.5585732230136107,0.24173006955250348,-0.21419734659024414,-0.9804717285481866,-0.3346016279737591,-0.6375527097311366,-1.877978065888473,-1.7429903835057876,-1.5451980810351238,-0.4448080149648673,-1.4632596522706072,0.8334893707849886,0.6928243930946605,-0.5481057279434174,-0.09466625262878799,-0.22866002282029457,-0.09141844337144585,-0.1478686387690539,-0.5507239209755808,-0.1398913427127921,0.2469850468379729,0.41556739467196296,0.5344349235921395,0.011669007909445576,0.6633962200317532,-0.18518361705248687,-0.17800971182706385,-0.0035181844129352075,-0.32841475218033045,0.5212895498992381,0.5067589481195106,-0.07670364383766654,0.3288937889433469,-0.13369588681358366,0.9894695200165144,0.1445357925679137,0.020780339706985108,-0.38551872290167444,-0.7011501130448534,0.220909870851911,-0.05607792172435152,-0.13863124457630302,0.09381354901089323,-0.4184289779551806,-0.1453766873332959,0.306028644498681,0.11480254970679066,-0.21025274911779768,-0.17854106424987057,-0.16417997426741807,-0.11329031563899745,-0.06596042974562236,-0.054324375420693245,0.04514091856714206,-0.06762858379414845,-0.16004147233399765,0.05654765081025221,-0.057626886102099976,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120605,15728.837560403288,5074.202109515449,-138.71971717670368,48.81993661479525,-6853.808260112893,461.36743041572396,-156.27617828831833,-1.6974391861162519,-19.257780560424045,8.573076316083851,-8.890034859115328,1.8454905397941366,-0.7011063536254676,-10.293317444873951,-1.0176650445132305,-0.3312344144820298,-0.10173532347189491,1.381876118955213,-2.176789028638332,6.883968036230942,2.088640939175767,0.6703744919925334,-2.599904077820199,-0.7886036709558092,-1.1115741585224654,-1.02780248124675,2.201962282529254,-0.27834315704844736,2.4164770793369916,-0.41079247094959953,-1.5062274279185137,-2.1421289545602886,0.6911415537961115,-1.0438787321326153,0.3276806982412064,-1.5116721018439425,0.548761078088467,0.07449677076422474,0.6296474218127699,-0.7583020797493676,0.23563938569270323,0.6123382396355818,-2.360973845809301,-0.12763615976621323,-1.6623806025085757,-0.6082688143849894,1.806854211911872,1.0611832426107022,0.21554004120144615,0.13460174392244315,-1.7078410600615355,0.7135683927235588,-0.1267717094437727,-1.2765522516059742,-0.20357692925838353,-1.534102423877471,-0.40827774615295115,-1.4815908659138521,-0.9276382538377059,-0.6741207789880106,-0.08375878860573711,-0.7640075722868548,0.5745147849001764,-0.9139533606321153,-0.02992633775252537,0.33506835413784103,-0.5997146812162751,-0.26175264904118306,-0.396114105946459,-0.036317413350475315,-0.2079501807650755,-0.4302068235903416,0.321722251157885,0.9473786113993216,0.2319518959148145,0.018805451225759568,-0.07184336831463276,0.4230579644542668,-0.018949946960807033,0.07220912658488603,-0.3915974451285531,0.2898575553959264,-0.1517744743553706,0.4383889463770745,-0.26353094387964676,-0.5381861282620153,-0.037176835935836934,-0.3017725590321999,0.3964292049231709,-0.055948729491354265,0.08123159931225958,0.0049757344128330576,0.14295196653728431,-0.35244918877102416,-0.05882683460293799,0.03848005727030251,0.12074670477991463,0.17272069234840517,0.12609928925045566,0.2079138210571637,0.006754466667250724,0.3272822430224413,0.41051502189417194,-0.28443520379899356,0.01059098400033925,-0.26983348702964777,-0.17787235122374614,-0.1817585116966701,0.04213882164482179,0.0021309029867547053,-0.13150754652607438,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437622,3720.247692908036,-11071.459571656316,-1125.269990235555,-40598.872011907486,4146.316027632541,402.2112499439578,-224.2767646216202,-71.25589111391618,-35.797934464644754,-22.76980208310296,-17.923988421123195,-7.452555300723553,12.188556023540766,4.556204648489492,-2.0714573692068927,3.7023204500703137,0.18014173022696967,2.853388637709149,-10.4626057896888,-3.245035957273871,-18.030813862949913,11.160711397750731,5.97541843767388,2.6191508009484807,1.5440404919572601,4.943118456831419,-3.0710104474419206,-3.7565520722832897,1.3152888419230109,1.8056473189764037,-0.1102535248840549,0.6747099447807922,4.587791194965681,0.9550932144888746,-0.11116181050934934,14.30126342464244,1.5016315000980778,-1.2378355415759443,-0.9260089251778351,-5.911058497031082,2.6103572002745565,-1.5066304079080022,-1.3075319916960506,9.491634963786172,3.2327868062975647,-4.214251534500075,5.3995570270228965,-3.9057846455079925,0.7652774849952935,-1.355251290747516,-2.821483646639851,-3.7631746825461945,-1.8503929471009721,3.9475349516682474,-0.7486315531081106,3.0676938852178144,4.6925193753378815,-1.0081379546285638,3.039040210418384,-0.31639036556984446,-0.19180642664092915,-1.2858070867519569,0.7959598254795766,1.0950318347826005,-2.034857581234728,-2.3720447901853876,-0.34973264847320845,1.036862134589435,-1.012116715727304,0.7699406582756172,-0.7486718709389621,0.5806442668359802,-1.0660011989675195,-1.5717882765783078,-1.0978048118028096,1.1796557701690493,0.9253691995854333,-0.5680539164172704,-0.8864799947686933,0.10870348024984383,0.26703284943734906,0.6369972301678557,-0.7128264702490609,0.49873618442128437,-0.35287712083821593,1.0071968763290005,-0.05297166107128282,-0.22891908292528487,0.21672405099526723,-0.24545805132446577,0.3883316649288619,-0.11323097075640375,0.055347788722519616,-0.5482932174731393,0.45312319405858054,-0.09081197455796422,-0.2542765845032699,-0.019219880920665122,0.2972193098784695,0.04640102666743257,-0.08787356868064562,0.24656336173499538,0.03722151279657404,-0.0451106911735685,-0.06537181505098591,-0.0757075909582619,-0.07078663501994181,0.08185764163688751,-0.04712052747987113,-0.014600481272493223,-0.07325410818747644,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615563,-15281.928159228644,-2096.792467401867,-1328.3044122466351,2581.8477796394354,-6092.9185082208,-531.1698491742617,-245.04798987773327,9.499050755428506,-25.109619028179573,10.451269789207025,4.441364858050658,5.468661433077972,-12.537192543626787,2.0880512506220597,0.883005316670768,-1.0913346086190119,3.465940642949342,3.222911553808191,3.5861481698843076,3.9399389038376627,3.873227017741525,-3.0566509580118058,0.8017529011921115,4.232157800796841,0.7009818151079487,-0.4442487515782159,1.678520954896932,-1.503049094348733,0.04865841288640305,-2.7616223548998335,1.5773709755454957,0.3853038081216804,1.5644765229105617,-1.2462171760884613,-0.2102985674687035,2.7192279372973287,-0.15493202066240983,1.0647625540940042,-0.7718962479261591,0.9702897719875322,0.20160765721334872,0.40305731244890824,0.5192167799325016,0.4736931981713578,0.5152739006642392,0.1336319265995357,0.604471089218214,0.0050280448151205,-0.7926143327109976,1.1921973108283395,0.4465800761716004,-0.552516941378126,0.010980923269121244,-0.03317861520874798,0.19762352122128146,0.051770738268294474,-0.5189507275402029,-0.3986614242510551,-0.315396057681037,0.7134919406229906,-0.14318592558014856,0.6628052249688148,0.07968785490573749,-0.3571308048131943,-0.4054447856515144,0.07352989971516707,-0.1494655181641252,0.2512682905390946,-0.3971054331736258,0.6725928925731448,0.3852642345439604,0.283494808458926,0.1288439184909081,0.7875263084538444,-0.044527225447693365,-0.5606150652149565,0.07190982173516129,-0.23212208210718413,-0.22604429184609087,-0.25631556310630255,0.717745204867724,0.3123807076821039,0.3712033239693054,0.21030080304961157,0.07668037971603998,0.2064219662360113,0.23436200556450962,-0.37993098759757343,-0.1297384916565589,0.34739535820265877,0.44543442128624744,0.07134046205400567,0.010019036075713434,0.20522166899712244,-0.001650698076304036,0.16074824812174784,-0.1259850226167942,0.04567233837783045,0.17053066656574592,-0.22684569352719,0.25922895277285773,0.06180734514177056,0.12152542388354229,0.45999591632416126,-0.041891622615201414,-0.2752107537054618,0.028473276674915077,0.02770742931077256,-0.15783919791006312,0.12436136999970528,-0.12633545030190244,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952706,-11133.250748088793,-2744.842320343743,37080.50173401879,-19604.606893619188,14047.280940940353,-419.820234106917,535.51863925701,-43.30457823068172,13.781650805920766,-18.94661407550584,-43.86425134908072,12.73876116988603,-5.522392024300095,22.936551830169392,-7.377522013098383,-29.941878340932963,-22.869023140055752,-7.159438769478355,1.6607991996482934,31.74047470560459,-1.0483561937607535,-27.014539656941242,35.14981939828187,-7.409813929026333,-28.314108197153523,12.421433289831812,33.191584554831124,18.26746503257847,15.21066013351126,-14.819539357953486,-24.999525168569857,9.096356855340204,3.5356216583158817,-10.083974708820678,4.2704422601128895,-18.070092253702718,13.787820044072769,-7.845512677506203,19.91619449449316,-0.629669307679866,10.103844416052235,-1.4092114630497663,-0.04826860015456229,0.031146030687315356,-1.8288547678055185,0.8169974234734702,-1.8734622591415047,-4.309875728000852,3.341564298565044,3.5835339609859718,-0.41612964932226526,-0.9192048681534405,0.7941857189267737,-1.1517826407919842,0.5246826085310964,1.0406933968799348,-0.5818394724949627,-0.25997318137042297,0.8314963148176668,0.021422365891090464,-0.05369923228057395,-0.7736938283733035,0.10996683060881693,0.5370326134325759,-0.6332395359996301,0.9269989594504384,0.2173287106977223,0.7092978384273206,-0.13881413169956675,-0.005302084929487159,0.04855010257087491,0.41146589238175124,0.2859886741926934,0.037448761227363014,-0.046203086545329904,0.04740295935255688,-0.06644634354334443,-0.19221125084280266,-0.026416214109431606,0.013997605692154505,0.11463948241339984,0.11844986488581828,0.032636626024908785,0.01590886792690825,-0.12550693113985448,-0.05995150679340599,-0.1073091999675986,-0.047164171542801336,-0.1007208256305302,0.062286455361053636,-0.08811394083603813,0.11573888079995216,0.12473400979490798,0.0023770154219584405,0.07654031814868324,-0.020609047266657597,-0.01054096644435279,-0.0492003251390563,0.06151474309435276,0.006779544927544148,-0.028186271594085748,0.004435202267952412,0.06449171997745833,-0.023477307344317685,0.03437438282547412,-0.030836939866988437,0.0362964971963236,-0.028387602214972406,0.017652048409443327,0.009835083129062202,0.025945043283569988,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403413,-15229.40139670096,-2091.688888173662,-1344.180145392151,2533.949006172241,-6278.294552055426,463.68408587227304,-209.25129844993947,7.879651850188092,-8.589135915700554,6.817128621651515,3.753507743624131,9.861613735166047,-11.495882769827336,-3.0441357295428704,5.139000108383341,1.2109762307660061,1.6227210134628858,-0.506286441335206,0.9525717379039647,7.380027051557837,2.8564649916260816,-2.003752650724934,-2.6854184635946776,5.694409444625648,0.07764487534559562,-1.1631806893867507,1.7722950236351602,-0.4411402196105047,0.9198180555789377,-1.9777287292366938,0.05938796050549585,-1.162586597360668,1.8679474571497416,1.1406030951544235,0.6460455405412918,0.557731379701818,-0.07979121754555449,-1.5615760638069756,-1.2617992368592676,-1.1848984437392363,-0.8154915189919303,0.6075377624340399,-0.6692425925342618,-0.9666323233773199,-0.8992960800270173,0.8400477607225189,2.683970920728879,-1.6760126552184174,-0.6305927365548112,1.4583804234607558,-1.8060037214984368,2.018669427626706,0.7615851505385586,-1.348843677579257,-2.252533207731674,-0.38053846607284264,0.3534179450150142,-0.12563552885596432,0.021591955670973873,-0.6609589566272513,-0.5156936321603146,1.4193493383627735,-0.8571099487129917,0.1691704038117908,0.6741671211702531,0.08248620785014896,-0.48032613286157605,0.312986138771489,-1.1871010964213722,-0.43418674012239844,0.3480679307125434,0.7159298930795976,0.3018555120589911,0.22547140931863915,-1.2370558752905707,-0.29113757194498063,0.020243459794880504,-0.458229090262782,0.4544809110332203,0.21017660522643083,0.5675495225581536,-0.3445699622739907,-0.5615444060453753,0.523934476808274,1.153964613961646,-0.33455035269273875,0.4095991268685337,0.4478992931052307,0.22235875195066915,0.07730806193180877,-0.26063497067979824,0.5724273368724807,0.021640399410356934,0.46213201493635064,-0.010660231729100004,-0.8234617970391258,-0.6885289572221565,0.2839470789749745,0.5563569033049041,-0.03215118458076645,-0.00962650095963949,0.44210702520410433,-0.06387478428140671,-0.10815672864988946,0.01841059922129973,0.002363160719371943,-0.2216687869799103,0.04367444931854945,0.0068491876236464735,-0.23291608213813605,0.1889026485547184,3.324814232,2.847599561,3.086206897
