fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989658,-25410.006765650072,-7633.307763182752,-24941.318047789508,12721.709091305644,8548.169920031782,-301.5012528409507,-210.28209548303585,42.33793564741225,-2.3703887143247893,5.430859667617143,-0.3644762204519607,-0.8000090408306746,3.688072905681565,7.728801977444955,1.4801301689026933,15.028038562681719,-0.9939014351584989,9.48273926169918,-23.99626990888057,4.901344284894969,-16.45110848745188,-7.032567753049497,-4.145897731092098,5.96933760614305,5.313060722274545,1.408317834254963,-3.0342248911149476,2.4075344040176843,8.099097318457186,0.1469567462620644,0.4694254756364944,-4.656155271807376,5.794130505288705,5.084001904187229,4.361626688938644,-2.004235134428032,1.4395535417139673,-3.3008632568866454,0.7446062256218475,3.361998214267714,6.574768055164904,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.279856310773,1825.2229904363503,1789.7435154970724,-1099.5449269987307,938.6065054827116,-11692.763481911117,374.4202958915436,-13.665976903614292,-20.57704960977199,3.5485003018855217,5.221299644949192,-2.2508080461965068,8.796475212665799,-10.588666989122947,-9.526729584090015,10.432984686021495,4.432457236962927,-6.25805510195884,-4.4262037616995595,1.1904634908326048,14.891150391869344,3.23371984031781,-2.862012493679899,1.9922862947987376,2.3918540011036895,-1.6892071121331829,0.08909541645840811,0.6726207527991812,-4.593137485113083,2.9570533173586737,-0.6480122930233052,-1.226017777064523,4.615032768450931,2.1997664736204428,2.3313956101544595,-1.2718237471162794,-1.8501163214189575,-1.6453248679599053,0.7790552833628515,-0.7113399808856766,-2.771171471256222,-3.3535186333699247,3.257015236,2.742984764,3.0
519840.3157679629,-13560.84445009944,-9573.809645649457,-2705.991167456895,-2616.548834204173,-10197.113459986247,-17831.151732467722,72.02086521510182,131.7922185738233,27.667315984448866,-32.7212872793548,-16.276635675591436,1.4223694320211202,10.428742917486879,-8.6336284346479,-2.1027411142314705,1.834147144529152,2.1270773175489475,-2.315408055810813,1.688853408525581,-3.608801389722118,-1.6306886887105088,-5.139481530431014,5.1344214455008865,-0.507059801217402,1.390689378116118,0.01794561601222133,2.3819784038383247,0.05441764606206772,2.460128573791309,0.45107592542144603,0.16329326464056404,1.2188918509226672,-2.3202726217455907,-0.8881172222201104,-0.13470817359151308,-2.408287467836057,0.21625813700962437,0.44874540764815735,-1.1732739344766685,1.2947889527740908,-0.25743441714456267,0.28821997889319056,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.89926542497,-35785.16322192128,-7061.455555444101,-687.2164349687723,2388.225422557356,12668.329366015001,-274.9564062898565,-20.81482810818071,-35.924636213526696,14.692371851611922,1.2317877736823748,13.320668241624515,-6.321199374878148,-3.185742954625772,7.218843773969722,1.8191010659270155,-1.127467087005357,1.3977065742731283,3.8490418770392782,0.7257648984774274,-4.656814490040383,-1.917305462535168,-1.1916863830758773,1.9510900792345591,-2.64836951507286,0.2816296082788295,1.1817039975293424,-2.2925761707847765,-1.9099505200181124,-1.161464338818918,-2.1956508348502384,2.1761666608162926,1.7605651393695914,1.4919127954754208,0.16996257885098065,-0.3074446754857315,3.2820220689540345,-0.09636600887858884,-0.8619394125060729,-0.019423097751763208,1.7436282399576728,0.626443914606265,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.13917385816,-21798.10038505517,-6011.2899061500575,-4101.712284666161,-12190.47577045532,-26349.654996956975,-117.94943480172385,134.2340976968196,7.278243132253778,-27.485834054907514,-24.15769333528354,10.229552560442759,16.65309445478968,-12.681794638764849,4.56391141584473,4.153199425902997,4.57274541108842,-3.0627865329451485,-0.6490324623920339,-3.728604323434798,-5.615166449187138,-8.345625479509179,5.425034533335278,1.7129634834193797,2.3993785840815454,-0.6832480948651716,4.392605788158199,0.2262169230780962,3.6484096803589803,-0.46662737430528056,0.8040156317560939,0.8742267174449394,-1.15140537216987,-2.3649189584140036,1.6481133544445594,-4.725103959497545,2.2083939431016155,-0.9110885566425444,-2.5956702167634402,4.113165501037225,1.5991374044125188,0.0502737162268881,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120598,15728.83756040327,5074.202109515453,-138.7197171767355,48.819936614768835,-6853.8082601129,461.36743041137765,-156.27617828982932,-1.6974391857061657,-19.257780551843695,8.573076324945676,-8.890034919675568,1.8454905437867208,-0.701106352817801,-10.293317431840912,-1.0176650382934846,-0.3312344156735124,-0.10173532328383764,1.3818761163818971,-2.1767890240249685,6.883967964265635,2.0886409337278673,0.6703744900481716,-2.5999040971498255,-0.7886036683255508,-1.1115741543745095,-1.0278024764648805,2.201962308145058,-0.2783431555156603,2.416477065549423,-0.410792468397081,-1.5062275654964952,-2.1421289386670788,0.6911415477977572,-1.043878722117491,0.32768069488660534,-1.5116720847282583,0.5487610704953886,0.07449676503482779,0.6296474101222996,-0.7583020646317117,0.23563945948411974,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.303415437622,3720.2476929080412,-11071.459571656325,-1125.2699902355494,-40598.87201190755,4146.316027632553,402.2112499401708,-224.2767646237841,-71.25589109679676,-35.797934448691315,-22.769802106634078,-17.92398854322362,-7.452555316846892,12.188556009541438,4.556204642696205,-2.0714573565550563,3.7023204635289977,0.18014172989511673,2.853388632313451,-10.46260576739006,-3.245035923294492,-18.030813815994104,11.16071136613378,5.975418482086448,2.6191507922338317,1.5440404861234358,4.943118433836941,-3.071010483156151,-3.7565520518688316,1.315288834275312,1.8056473077625892,-0.11025353496139345,0.6747099398088554,4.587791154751638,0.9550932052834044,-0.1111618094170165,14.301263262476564,1.501631479126317,-1.2378354472394564,-0.9260089080030407,-5.911058380058231,2.61035801510546,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615561,-15281.928159228626,-2096.792467401891,-1328.3044122466176,2581.8477796394363,-6092.918508220818,-531.1698491692586,-245.0479898801024,9.499050753143475,-25.10961901699047,10.451269800006628,4.441364888306467,5.4686614449108415,-12.537192529233916,2.0880512479672495,0.8830053112705786,-1.0913346126066579,3.465940636502731,3.222911547754953,3.5861481622929743,3.9399388626345297,3.8732270077212774,-3.0566509493493865,0.8017529071479526,4.232157786788127,0.7009818124610564,-0.44424874951501936,1.6785209744408978,-1.5030490861615264,0.0486584126339077,-2.7616223377508367,1.5773711196286133,0.3853038052266938,1.564476509180802,-1.2462171642305924,-0.21029856515704587,2.7192279064525486,-0.15493201849992558,1.0647624731666263,-0.7718962335404406,0.9702897526954618,0.20160772023520696,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952704,-11133.250748088776,-2744.8423203437496,37080.501734018624,-19604.60689361922,14047.2809409404,-419.8202341029626,535.5186392621843,-43.30457822027542,13.781650799780323,-18.946614095084065,-43.86425164789102,12.73876119744995,-5.52239201796422,22.936551801115964,-7.377521968021945,-29.94187845021566,-22.869023097517182,-7.159438756059672,1.6607991962782018,31.740474373630963,-1.048356190915201,-27.014539580265705,35.14981965934531,-7.409813904538141,-28.31410809136268,12.421433232011546,33.19158494135349,18.267464933096903,15.210660046255706,-14.81953926592791,-24.9995274521041,9.096356787588665,3.535621627458107,-10.083974613114988,4.270442214440221,-18.070092048684383,13.787819852024958,-7.845512080795558,19.91619412379895,-0.6296692954631822,10.103847572818445,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403411,-15229.401396700943,-2091.6888881736636,-1344.1801453921425,2533.949006172244,-6278.294552055447,463.68408586790565,-209.25129845196247,7.879651848299278,-8.589135911874013,6.817128628698532,3.753507769193367,9.861613756502818,-11.495882756625766,-3.0441357256775397,5.139000076982676,1.21097623521082,1.6227210104425682,-0.5062864403668323,0.9525717358401704,7.380026974386083,2.8564649841760863,-2.0037526450665006,-2.6854184835498938,5.694409425809192,0.0776448750803195,-1.1631806839716112,1.7722950442522443,-0.44114021719267604,0.9198180503758,-1.977728716954165,0.059387965934867726,-1.1625865887700855,1.867947440884147,1.1406030843874981,0.6460455337385925,0.5577313733430265,-0.07979121640491847,-1.5615759451520832,-1.2617992133447302,-1.184898420143317,-0.8154917736046287,3.324814232,2.847599561,3.086206897
