fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989665,-25410.006765649963,-7633.307763182705,-24941.318047789515,12721.709091305533,8548.169920031984,-301.5012528396083,-210.28209548133523,42.33793567357307,-2.37038870842334,5.430859646069813,-0.36447622004008895,-0.8000090447815145,3.6880729260329357,7.728801900986593,1.4801301862704437,15.028038682923357,-0.9939014444717428,9.482739115392123,-23.996269826241782,4.90134434464153,-16.45110841568928,-7.0325677873311925,-4.145897796402064,5.969337504921309,5.313060757107204,1.408317868473624,-3.034224767126459,2.4075344726157355,8.0990975627896,0.14695675107323003,0.46942545823084103,-4.656155455312655,5.794130234851458,5.084001475662211,4.361626274641622,-2.0042352552172478,1.4395537192460197,-3.3008637447373497,0.7446061512324011,3.3619985697814685,6.5747666704688585,1.0309711319428043,-1.1044154991167414,2.575577507247155,-4.278948577770796,0.8454141067747915,3.7141526604519197,-0.7798036134675049,3.93782512184134,-0.6163292658502253,-2.1383423741385066,5.618449989526313,2.5889971546161528,-3.978486438390184,1.6894742501957931,-2.4100216833936283,2.0124539810297954,1.6582118902236553,2.831136440812784,0.3902480873564044,-0.05103435626409276,-1.7761615010288383,0.356661349128249,-1.6525761504156187,-1.1289655312129072,-0.260179447030498,1.046078848271923,-0.719574667707888,0.9607248771661592,-1.6013234915346453,-0.3053777638140515,-0.42687225637167425,-2.426771714197649,1.4801231602088452,-0.22354037395790863,-0.25361175590217616,1.4707343622962965,-0.4078334799708151,0.41391494087560293,0.03566601979195976,-0.1938090368057124,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107744,1825.2229904363267,1789.743515497064,-1099.544926998732,938.6065054827028,-11692.763481911377,374.420295889815,-13.665976903500717,-20.57704962247879,3.548500293056731,5.221299624209217,-2.250808043603662,8.796475256067176,-10.58866704724404,-9.526729489768943,10.43298480874978,4.432457272381346,-6.258055160219991,-4.426203693376387,1.1904634867297799,14.891150573159695,3.233719826376063,-2.8620125076549443,1.992286326290496,2.3918539604255455,-1.6892071231092687,0.08909541861284181,0.6726207253520989,-4.593137616249449,2.957053406377078,-0.6480123141891915,-1.2260177317784133,4.615032949890771,2.1997663713852083,2.331395413639837,-1.2718236264969902,-1.850116432825967,-1.6453250714751175,0.7790553988031369,-0.7113399096379797,-2.7711717645091767,-3.3535179277781046,2.7458292093008025,2.14222728212748,-0.9669163354186873,0.2989256798085662,4.391633182527262,-2.7887129559462176,-1.9130427247531183,1.4786507881991213,5.901469236515161,-0.47360219918663626,-0.5396146506378341,7.714249066295112,3.822824640084849,3.4244207871173655,2.208894813824898,-3.066472981578066,2.740388336249581,-0.6802789208961061,-1.3067336243313308,-0.7507108928041952,1.9801742675742962,0.5591439664825968,-0.952189230974238,-0.04656759563695593,-1.542808036174011,-0.7280117805184817,-3.5038502798397575,-0.23625156536747732,-1.496162525021538,-0.26352082095009705,-0.2929827087853863,1.503166781631707,-0.8179980890926014,0.19372175960177693,0.7703259014117015,0.8895471500923277,-1.48193574250614,0.8476047480323572,-1.2157493706991271,0.6471276627575415,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099356,-9573.809645649479,-2705.9911674568757,-2616.548834204163,-10197.113459986158,-17831.151732468123,72.02086521476785,131.7922185727182,27.667316001522188,-32.721287197934394,-16.27663561094602,1.4223694303824015,10.428742968941041,-8.633628482036286,-2.102741093416398,1.8341471661040212,2.127077334543025,-2.315408077369705,1.688853382451213,-3.6088013771701495,-1.630688708579189,-5.139481508179103,5.134421470622285,-0.5070598092194472,1.390689354472124,0.01794561612097252,2.3819784616838677,0.0544176438407085,2.4601286440102093,0.4510759390016248,0.16329326997348023,1.2188918058900806,-2.320272712954597,-0.8881171810050154,-0.13470816223582696,-2.408287239388114,0.21625815003787663,0.44874546311947444,-1.1732741081311664,1.2947888230818725,-0.2574344444264511,0.28821991799699,1.002166249949226,0.6321933797383956,1.1515380883231674,0.2336523068343408,-0.27676926546220504,0.8832365238332649,1.1261644589600166,-0.5528864695909932,0.13549076896301435,0.35291719769739016,-1.7381614041239037,0.5793504632101187,-0.1565082727258761,1.3588309459237606,0.8197273677909076,-1.852141293245759,0.34855004066135925,-0.38163469719284593,-0.04318629817104024,-1.4260485484471257,-0.23170905093719774,-0.0678484033533802,-0.5352064832095282,0.18691226691049523,0.671098563289887,-0.057126336570053636,-0.22237344886923335,-0.38416972448419595,0.26834903491636586,-0.1305707642803412,-0.012661630841817144,-0.43552488657562266,0.647290502834088,0.3159486061245827,-0.05739401299716865,-0.3451020206699835,0.07370855550295655,-0.1851973183334224,-0.19322777937422544,0.28681028989579177,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265424972,-35785.16322192107,-7061.455555444061,-687.2164349687292,2388.2254225573365,12668.329366015285,-274.9564062885858,-20.814828108003848,-35.9246362356988,14.692371815052988,1.2317877687892758,13.320668226280063,-6.321199406065831,-3.185742972113357,7.218843702489172,1.8191010873282762,-1.127467096014297,1.3977065872852783,3.8490418176011025,0.7257648959856998,-4.656814546744303,-1.9173054542560986,-1.1916863889164224,1.951090110043867,-2.6483694700616645,0.2816296100988694,1.1817040262277518,-2.2925760771738757,-1.9099505745329923,-1.1614643738218393,-2.1956509065612555,2.1761665804186014,1.7605652086012884,1.4919127262468044,0.16996256452071387,-0.30744464629501317,3.2820222666197205,-0.0963660207827938,-0.8619395401799238,-0.019423095815898836,1.7436284244692968,0.6264437829108318,1.7051577467677836,1.8054708169296487,0.06884620702620863,2.077282971552505,-0.669952625004275,-0.11831313260612038,-1.9856997986141276,-0.7436938463111876,-0.8284990359094027,0.24899583027553202,-0.42934674880963847,-1.1408906790054618,0.9441077415174253,0.573862212203804,-1.1422488526336136,-0.6156341406515695,-0.03837573756295142,0.08634237418536535,-0.2540812500921056,0.9845062185939667,-0.20974661638288764,0.7869120880037285,-0.1084260605453562,0.04651879288263583,0.4531087834453622,-0.7482350093207938,-0.5326656522312774,0.2347035698949022,-0.9369324041465384,0.10107734679675844,-0.5288520138158231,-0.2006131502427057,-0.852296862698201,-0.054813919196173976,0.08957226511572833,0.1198800132278769,-0.4096546884731091,0.30692408892380796,-0.06316395368126389,-0.7777905724167757,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.13917385814,-21798.100385055142,-6011.289906150023,-4101.712284666184,-12190.47577045522,-26349.654996957594,-117.94943480117664,134.23409769569562,7.2782431367566325,-27.48583398651504,-24.15769323933461,10.229552548658972,16.65309453695272,-12.681794708363176,4.563911370669115,4.1531994747615215,4.572745447712237,-3.062786561461498,-0.6490324523868685,-3.728604310557788,-5.615166517561256,-8.34562544348366,5.425034559840841,1.712963510452837,2.399378543320656,-0.683248099258534,4.392605894855387,0.22621691382523448,3.6484097845307,-0.4666273882910572,0.8040156580179745,0.8742266851545667,-1.1514054174698105,-2.364918848552904,1.6481132155934957,-4.725103511147964,2.2083940760820027,-0.9110886693205426,-2.5956706012132744,4.113165089085806,1.5991375737149651,0.05027370628174814,1.5466153977960824,1.741024653496687,2.4353854266062873,-1.1914752731752305,-2.363798899683531,1.6876345215379116,-1.1549294385554745,-1.0056442201582092,0.4489231481388194,-2.0329131526509308,3.0273912197020456,-0.02836662395025514,-1.5585727175770125,0.24173021168262357,-0.21419748556130197,-0.9804702272907785,-0.3346018969205524,-0.6375532578881411,-1.8779799634409888,-1.7429922886121196,-1.5452001605118526,-0.4448086449633204,-1.463254343151196,0.8334861149223314,0.692821221425599,-0.5481069002811675,-0.09466573551701388,-0.22866057764546574,-0.09141786515251044,-0.1478690615383436,-0.5507199215891462,-0.13989179488589026,0.24698591392101926,0.4155690200052384,0.5344296020932875,0.011669064999700055,0.6633992952010405,-0.1851845561606452,-0.17800741845619603,-0.003518205349326503,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.6634471206,15728.837560403193,5074.202109515422,-138.7197171766922,48.81993661479495,-6853.808260113055,461.36743040925177,-156.27617828852001,-1.6974391867494272,-19.257780503924455,8.573076290895704,-8.890034909434293,1.8454905528919354,-0.7011063566623775,-10.293317329909483,-1.0176650502661018,-0.33123441830366507,-0.10173532423282715,1.3818760950356332,-2.1767890165129886,6.883968048074439,2.088640924661426,0.6703744933379489,-2.5999041382179944,-0.7886036549207726,-1.1115741615717487,-1.027802501419263,2.2019622182388288,-0.27834316345747784,2.416477138349138,-0.41079248181305317,-1.5062275098469804,-2.1421290228464773,0.6911415156969499,-1.0438786341799862,0.32768066379435046,-1.5116721757587968,0.5487611383600907,0.07449677603470863,0.6296473470606269,-0.7583021448983662,0.23563941006439118,0.6123383113199002,-2.3609741313640304,-0.12763616274637438,-1.6623804434244493,-0.6082688307378722,1.8068539928567524,1.0611832854274859,0.21554009888848003,0.13460175091473958,-1.7078406703449207,0.713568691313357,-0.12677181008588925,-1.2765518386981023,-0.20357704875736682,-1.5341034245076512,-0.408277121664149,-1.4815920572373245,-0.9276390513215255,-0.674121460026395,-0.08375888017798946,-0.7640086008228633,0.5745156011672459,-0.9139500441151571,-0.02992622209733279,0.33506682019885675,-0.5997159634211121,-0.26175122059873157,-0.3961150670919797,-0.03631718256419784,-0.2079507753502658,-0.43020369767571426,0.3217233161336415,0.9473819313571885,0.23195280270454569,0.018805263580841013,-0.07184368589487576,0.42305992448616364,-0.01895004202702571,0.07220819635979575,-0.3915997873641838,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437626,3720.2476929080153,-11071.45957165627,-1125.2699902355525,-40598.87201190722,4146.31602763262,402.2112499383163,-224.27676462190448,-71.25589114078525,-35.79793435961428,-22.76980201620386,-17.923988522575552,-7.452555353615278,12.188556076432793,4.556204597561627,-2.07145738092757,3.70232049309327,0.18014173157442928,2.8533885882217747,-10.46260573095327,-3.245035962873098,-18.03081373796876,11.16071142073004,5.97541857648221,2.6191507476747766,1.5440404960933938,4.943118553873139,-3.0710103577396337,-3.756552159122126,1.3152888738011586,1.8056473667336146,-0.11025353089547496,0.6747099664268583,4.587790941661463,0.9550931246925015,-0.11116179896332339,14.301264123821184,1.5016316647865704,-1.237835630396422,-0.9260088152816898,-5.9110590057559484,2.6103574650546326,-1.5066305843665002,-1.3075321496043617,9.491635192882214,3.2327864975443807,-4.214251648615889,5.399556369680408,-3.9057848029163402,0.7652776859226644,-1.3552513619440636,-2.8214829983133933,-3.7631762674723874,-1.8503944326126345,3.9475336741022096,-0.7486319935313082,3.0676958833893773,4.692512190761911,-1.0081387681296976,3.039042822894193,-0.3163906857376635,-0.19180663626873456,-1.285808813998053,0.7959609553264579,1.0950278664100421,-2.034849635074363,-2.372033930867638,-0.34973339715386154,1.0368564822437285,-1.0121191670104064,0.7699357893040035,-0.7486740148623442,0.5806400457036114,-1.0660047245122528,-1.5717937741114207,-1.0978091050309011,1.1796440232095453,0.925373354240713,-0.5680565549255232,-0.8864844927189651,0.10870207976568208,0.2670344446290147,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615563,-15281.928159228562,-2096.7924674018586,-1328.304412246629,2581.847779639415,-6092.918508220958,-531.1698491668095,-245.04798987804907,9.499050759002692,-25.10961895451025,10.451269758496245,4.44136488319029,5.468661471892804,-12.53719259805057,2.0880512272849283,0.8830053216584798,-1.0913346213496178,3.465940668770738,3.2229114980003484,3.5861481498781727,3.9399389106080496,3.873226990982934,-3.056650964295541,0.8017529198160886,4.23215771483674,0.700981816986195,-0.4442487603078598,1.6785209059054733,-1.5030491290750676,0.04865841406674092,-2.7616224279474912,1.5773710613503689,0.3853038203995118,1.5644764365433041,-1.2462170592160617,-0.2102985452263223,2.7192280702255793,-0.15493203766494648,1.0647626308687894,-0.7718961562392076,0.9702898553316522,0.20160767763021906,0.40305735961283196,0.5192168427286061,0.4736932095637446,0.5152738514640959,0.1336319301922025,0.604471015904305,0.005028045052123601,-0.7926145434425507,1.1921973738991927,0.44657997451429704,-0.5525171739329248,0.010980931615878708,-0.03317860427738567,0.19762363718920922,0.05177077264317941,-0.5189499328143861,-0.39866174471994503,-0.3153963289990565,0.713492661521718,-0.1431860820804258,0.6628061162078934,0.07968796765250827,-0.3571295086769366,-0.40544320209964485,0.07352956336526897,-0.14946583921858547,0.2512669225722639,-0.39710639768695316,0.6725886485399557,0.38526533674666485,0.28349275156409576,0.12884434624142913,0.7875290660722641,-0.044527399484217675,-0.5606094825969845,0.07191013987052768,-0.2321231587918308,-0.2260454403872311,-0.2563122612449771,0.7177494964314879,3.394160216,2.89155407,3.142857143
-4587.588432627545,47064.65999952704,-11133.250748088736,-2744.8423203437433,37080.50173401862,-19604.606893619057,14047.280940940707,-419.8202341010244,535.518639257702,-43.30457824700891,13.7816507654887,-18.946614019838137,-43.864251597360585,12.738761260302132,-5.522392048280407,22.936551573988442,-7.377522054809974,-29.94187868974418,-22.869023310432933,-7.159438645560065,1.6607991905780695,31.740474760028686,-1.0483561863408841,-27.014539712459314,35.14982021457725,-7.409813778637331,-28.31410827501234,12.421433533705146,33.19158358606083,18.26746545451422,15.210660504342531,-14.819539749942258,-24.99952652850631,9.096357145264443,3.535621463124065,-10.08397376344621,4.27044180912054,-18.070093136878338,13.787821557194356,-7.845513242414393,19.91619212893335,-0.6296693624267128,10.103845445645224,-1.4092116278570423,-0.048268606073906935,0.03114603144873268,-1.8288545925938993,0.8169974456116023,-1.8734620311443413,-4.309875902009345,3.3415651854922626,3.58353415052761,-0.416129553815129,-0.919205255733464,0.7941863555102244,-1.151782267777971,0.5246829166397466,1.0406940767753114,-0.5818385813202847,-0.2599733914701712,0.8314970292998396,0.021422387290783156,-0.05369929095148883,-0.7736948675097496,0.10996698679486218,0.5370306677380625,-0.6332370629387907,0.9269947156294249,0.21732917446546177,0.7092939710224525,-0.13881446698724717,-0.00530205151947964,0.048550241569263956,0.41146290469465246,0.28598961410166834,0.03744888883916621,-0.04620326717448869,0.047402487519646055,-0.06644664394096161,-0.19221214090471736,-0.026416347828195727,0.013997425357344702,0.11464016797172405,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403413,-15229.401396700876,-2091.688888173652,-1344.1801453921464,2533.949006172222,-6278.294552055586,463.68408586576857,-209.2512984502093,7.879651853165498,-8.589135890501934,6.8171286016233745,3.753507764869636,9.861613805158289,-11.49588281972191,-3.0441356955300187,5.139000137438231,1.2109762449135084,1.6227210255511713,-0.5062864325480771,0.952571732501243,7.380027064242425,2.8564649717784407,-2.003752654873633,-2.6854185259813095,5.694409329015546,0.07764487558554044,-1.1631807122148352,1.7722949718811023,-0.4411402297775745,0.9198180780945043,-1.9777287815471702,0.059387963743326416,-1.162586634453733,1.8679473541982228,1.1406029882624347,0.6460454724834926,0.5577314069312587,-0.07979122625944296,-1.5615761764413318,-1.2617990869539542,-1.1848985454722156,-0.815491601717116,0.6075378335606317,-0.6692426735167615,-0.9666323466427055,-0.8992959940499844,0.8400477834703364,2.6839705949171027,-1.6760127229986523,-0.6305929032013531,1.4583805004031452,-1.806003309896135,2.018670274553903,0.7615857619947164,-1.3488432401741186,-2.2525345326123642,-0.38053871470167044,0.3534174036268739,-0.12563562994864658,0.02159197481619404,-0.6609596245870257,-0.5156941958159711,1.4193512462812778,-0.8571111658002305,0.16916978774686753,0.6741644887107544,0.08248583027689343,-0.48032715901533696,0.3129844332116344,-1.1871039717677299,-0.43418400451657235,0.3480689264150507,0.7159246938253687,0.3018565003389107,0.2254721980082762,-1.2370607133453528,-0.29113467363546564,0.020243552971002807,-0.45823121668145594,0.454483216252745,0.21017389779235368,0.5675529139843385,3.324814232,2.847599561,3.086206897
