fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,fe-119,fe-120,fe-121,fe-122,fe-123,fe-124,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989665,-25410.0067656502,-7633.307763182745,-24941.31804778953,12721.709091305662,8548.169920031822,-301.501252839509,-210.28209548793524,42.33793568079898,-2.3703887097553746,5.430859650832513,-0.3644762196015233,-0.8000090358892121,3.688072933131226,7.728801917598794,1.4801301692610882,15.028038409041082,-0.993901447715773,9.482739146688917,-23.996269746950876,4.901344326186894,-16.45110834834721,-7.032567823557957,-4.14589768911687,5.96933754110147,5.313060725200178,1.4083177895000374,-3.034224793497826,2.4075344971343187,8.099097649620585,0.14695674958158797,0.46942545286711346,-4.656155520238593,5.7941301513038335,5.084001566512184,4.361626362878241,-2.0042352982504394,1.439553686038726,-3.300863654037445,0.7446061776745772,3.3619986970603373,6.574767518960596,1.0309711849613241,-1.104415557874817,2.5755770782981546,-4.278948855263427,0.8454140566907544,3.7141529658150763,-0.7798035441590903,3.9378229946666528,-0.6163291943213858,-2.1383420847571086,5.6184471340639455,2.588996712865493,-3.9784873076360077,1.6894746868832755,-2.4100223702244667,2.012454573208087,1.6582124764421218,2.831137507904897,0.39024825996852364,-0.051034380635023704,-1.7761625453606962,0.35666157044839847,-1.6525772938192975,-1.1289663736176438,-0.2601796744541261,1.0460798274187995,-0.7195754128189654,0.9607259024584778,-1.6013254253166218,-0.30537814983483624,-0.4268728543978286,-2.4267752130957,1.4801254210486268,-0.22354075539984677,-0.25361223369104846,1.4707372803456804,-0.40782806901771806,0.413910672899281,0.03566610824432425,-0.19380954601363554,0.5638291948261167,-1.0060543813519554,0.7722166095220977,0.09605184885328538,0.3266380697721991,0.22193673660685553,-0.8770250888766079,0.045207909500223395,0.3390019370186434,-0.30202077208843786,-0.4721073553591179,-0.34426777441002865,0.38893619633694276,-0.34408357526582245,0.13472950657158111,-0.002678371382019546,0.12820499077153394,0.03262771591455532,-0.13820617411428812,0.149923517273389,-0.0036665567308535505,0.30004174002871814,0.20841979087686857,0.0866466897606238,0.13615258366048832,-0.10859901659778526,0.11396397047499846,0.035992604397998534,-0.02615730302507421,-0.1385593393184246,-0.02998264909649066,0.010087595685266546,-0.013328067830434602,0.0031691700617955177,-0.0014308173598501978,0.003316858576761711,-0.0006975611483297783,-0.000256228162883601,-0.001846988019546819,0.0009450109626239738,-0.0009024887147962639,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.2798563107895,1825.2229904363437,1789.7435154970738,-1099.5449269987362,938.6065054827106,-11692.763481911134,374.4202958897474,-13.665976903926635,-20.577049625975295,3.5485002950596023,5.22129962879461,-2.2508080409225033,8.796475158266011,-10.58866706750895,-9.526729510173013,10.43298468880295,4.432457191469985,-6.258055180750639,-4.426203708114643,1.1904634829253626,14.891150517148244,3.2337198132210525,-2.8620125223723205,1.9922862747509869,2.391853974889082,-1.689207112987473,0.08909541360244762,0.6726207312489808,-4.59313766295711,2.957053438010047,-0.6480123076013856,-1.2260177177294345,4.615033014669085,2.1997663395603406,2.331395455405774,-1.2718236523131232,-1.850116472541267,-1.6453250334727736,0.7790553773549928,-0.7113399349154143,-2.7711718695337226,-3.353518359612486,2.745829350589973,2.142227396085956,-0.966916174589039,0.2989256994125004,4.3916329228073145,-2.7887131860917176,-1.91304255556806,1.4786499894773377,5.901468553536693,-0.47360213535561363,-0.5396143709789429,7.714247762744308,3.822825480109755,3.4244216723292698,2.2088954451085443,-3.0664738846521398,2.7403893043491787,-0.6802791807366393,-1.3067342053262363,-0.7507112536409644,1.9801754421864262,0.5591443160369952,-0.9521898868126921,-0.046567628325557206,-1.5428093877668296,-0.728012469636019,-3.503853936301758,-0.2362518068537613,-1.4961643299998433,-0.2635211530523511,-0.2929831118397589,1.5031689671510926,-0.8179993453860385,0.19372209287630412,0.7703273721558418,0.8895489091762303,-1.481916109548084,0.8475960105739113,-1.2157523695878734,0.6471293648999344,-0.09323023689206911,0.23570281164169404,-0.42973940045966574,0.06118333153949536,1.0360891090737419,-0.19818818259372092,0.12271356026747103,0.1119644515672792,-0.33577422974035515,-0.19669520789620182,-0.13586027411913304,-0.5890804621145002,-0.2824780766316951,0.32385714430082047,-0.10864974840057749,0.053227036839108406,0.043336563045799276,0.11069267002454651,0.19753495026033335,0.04844830223375909,0.04768162300651184,-0.007629382401675409,0.2060740333510782,-0.11431278312553524,0.11814961050819345,-0.2773451003745452,0.03992436773691503,-0.05163878909433034,-0.18583959974429942,-0.21784308976628788,-0.09545464158920819,-0.00025234101696708014,0.027346177410981238,-8.665169780062573e-05,0.00032852666823979026,0.0019253494697606401,-0.0005465172632789029,-8.902701574712362e-05,0.0015941784947902684,-0.0006047768394136254,0.0019358359269958404,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099312,-9573.809645649568,-2705.9911674568884,-2616.5488342041863,-10197.113459986267,-17831.151732467755,72.02086521475702,131.79221857686298,27.66731600622126,-32.72128721638754,-16.276635625258326,1.4223694286886424,10.428742852988742,-8.633628498544422,-2.1027410979030794,1.8341471450213895,2.127077295789638,-2.3154080849655023,1.6888533880714038,-3.6088013652925284,-1.6306887024358272,-5.1394814871578856,5.1344214970890825,-0.507059796104152,1.3906893629226122,0.017945616034353195,2.3819783280285955,0.054417644306256154,2.460128669027418,0.45107594386883226,0.16329326831352473,1.21889179192105,-2.3202727454738925,-0.8881171681911839,-0.13470816469909697,-2.408287288000942,0.2162581546475523,0.4487454527749074,-1.173274075758408,1.2947888690178972,-0.2574344540880624,0.2882199553087811,1.0021663015489983,0.6321934133400621,1.151537896681584,0.23365232191312563,-0.2767692490881982,0.88323659670529,1.1261643593815969,-0.5528861705992029,0.13549075318761705,0.3529171489290382,-1.7381605217421647,0.5793503674416427,-0.15650830752829453,1.3588312975732153,0.8197276003979997,-1.8521418375655936,0.3485501634695125,-0.3816348411640205,-0.04318631734600867,-1.4260492339592474,-0.23170918676720334,-0.06784844584544793,-0.5352068544398226,0.18691240628861175,0.6710991513246302,-0.05712639002974287,-0.22237368277916594,-0.38417013298704583,0.2683493585372224,-0.13057092858506805,-0.012661649949353355,-0.4355255224005879,0.6472914990212233,0.3159491495653637,-0.057394123408637074,-0.3451027021779109,0.07370757718108195,-0.18519540944273605,-0.19322825578878075,0.2868110438602947,0.1233549734006816,0.24180110594588114,0.2358246919960243,0.03448999024466759,0.08035505175827255,0.01158525910846419,0.25313627168420677,0.14711860431949766,0.26377211970812203,-0.16168431584998982,-0.3026706004256153,0.49104338110495815,0.13096253029039978,-0.10478122082067677,0.1185135991617183,-0.16064609883849834,0.14504270317778453,0.0674244437790154,0.2154969581216059,-0.12027058603101348,-0.1830395220689392,-0.06235668636745464,-0.10096770382890868,0.04812264320814793,-0.021480989996066555,0.15434721305423194,0.13677698785316708,0.01858371947909042,0.0076991574037235605,-0.10448361150910838,-0.016090916813641214,-0.013666863984220613,-0.018243332755790785,0.0030025968791782304,-0.0010143346595960457,-0.010863091447233771,-0.004664232294529034,-0.0012821619629026526,-0.0003166641228292914,-0.003157324406854223,-0.002201429636819814,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425016,-35785.16322192142,-7061.455555444094,-687.2164349687297,2388.225422557361,12668.329366015027,-274.95640628853806,-20.8148281086601,-35.92463624179276,14.692371823337538,1.2317877698761592,13.320668210417388,-6.321199335784354,-3.1857429782079714,7.218843717944835,1.8191010664154759,-1.127467075454297,1.3977065918711502,3.849041830399186,0.7257648935448311,-4.65681452921386,-1.9173054464221109,-1.1916863950951038,1.951090059536444,-2.6483694861081624,0.28162960841526985,1.1817039599095667,-2.2925760971820965,-1.909950593938651,-1.1614643862348624,-2.1956508842332476,2.1761665554745493,1.7605652332148385,1.4919127048230312,0.16996256770279217,-0.3074446524883788,3.2820223371716173,-0.09636601853650203,-0.8619395163037513,-0.019423096489913326,1.7436284904644093,0.6264438635439501,1.705157834518085,1.8054709129574897,0.0688461956411546,2.07728310635848,-0.6699525853856424,-0.1183131421905445,-1.9856996231279536,-0.7436934446344902,-0.8284989400561762,0.24899579650354406,-0.4293465313038586,-1.1408904857042954,0.9441079476946936,0.573862361182692,-1.1422491814708058,-0.6156343192742153,-0.038375750772021475,0.0863424070857432,-0.2540813629649931,0.9845066918464109,-0.20974674157768738,0.786912579032482,-0.10842613752824977,0.04651882749264959,0.4531091804352483,-0.7482357131239249,-0.5326662068668185,0.23470382159096778,-0.936933537832563,0.101077472975168,-0.5288527480805196,-0.2006134346132703,-0.8522981781694697,-0.05481401366792967,0.08957243597708862,0.11988025305824197,-0.40964926178875266,0.3069209257664563,-0.06316411005713693,-0.7777926175791116,-0.9688640154863567,-0.21161154510648433,0.07317168464887291,-0.42317511651280076,0.33930669538213226,-0.3769967442126087,0.5975800182253895,-0.43837224103284345,-0.08569955542903317,-0.663605570669978,0.2777748653061891,-0.3726445024695981,0.1589724685955003,0.25417057935852566,0.09116750432092562,0.1958093625644809,0.2185687891369783,-0.3572907033256052,-0.5732833960706101,-0.14916481740789148,0.29871397674166383,0.33440675333489545,0.477331012043505,-0.15613101930118276,-0.06533142683326734,0.018410581747987462,0.11256509310250432,0.05652876592154537,-0.030723956744742126,0.10884551933891741,0.08714454456252128,0.0381453363837309,-0.06240360251100345,0.00681004964882877,-0.001639569212342651,-0.008843339487350686,-0.0025273778724306537,-0.005367241630194218,0.005555096760272668,-0.003881414658719437,0.0013266380185122534,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858151,-21798.100385055346,-6011.289906150056,-4101.712284666165,-12190.475770455343,-26349.654996957033,-117.94943480115705,134.23409769991824,7.278243137979368,-27.485834002014577,-24.15769326058186,10.229552536477664,16.65309435179767,-12.68179473263176,4.563911380420075,4.153199427012331,4.57274536422598,-3.062786571509399,-0.6490324545308753,-3.7286042981266396,-5.615166496448234,-8.345625409166576,5.425034587840411,1.7129634661515851,2.3993785578332076,-0.6832480952034379,4.392605648338863,0.22621691581215173,3.6484098215761107,-0.4666273934098026,0.8040156498392211,0.8742266751217525,-1.1514054335525499,-2.3649188146624645,1.6481132450692328,-4.72510360675135,2.208394123583025,-0.9110886482791499,-2.595670529161418,4.113165234934285,1.599137634016487,0.0502737120230804,1.5466154773022203,1.741024746203365,2.4353850210367938,-1.1914753501636053,-2.3637987599631307,1.6876346603273218,-1.1549293364046969,-1.0056436777780964,0.44892309626625804,-2.0329128755696404,3.0273896839072156,-0.028366622996052714,-1.55857305807403,0.24173027373420788,-0.21419754699993454,-0.9804705146591511,-0.3346020162076902,-0.6375535008030121,-1.8779807983497396,-1.7429931264353236,-1.545201071869608,-0.4448089245631275,-1.4632553613921235,0.8334867385653342,0.6928218285813955,-0.5481074151218773,-0.09466583520231697,-0.228660821374991,-0.09141797587257192,-0.1478692477068064,-0.550720686780994,-0.13989199820866172,0.24698629141835685,0.4155697351426902,0.5344306213765518,0.011669082143139074,0.6633905094589322,-0.18518264671060777,-0.17800785775626174,-0.003518214583902836,-0.32841773114688844,0.5212947145379964,0.5067642352334017,-0.07670292667593426,0.32889853837686694,-0.13369440748149564,0.9894869149348983,0.144532383959877,0.02078074449988998,-0.38551265636421467,-0.7011579800877903,0.2209016821858859,-0.05607575571650116,-0.13863567448616126,0.09380907257546839,-0.4184061111609142,-0.14536793585402558,0.3060177233196659,0.11480563584065807,-0.21027560333166767,-0.17854673423941889,-0.1641931058275414,-0.11329525014915184,-0.06596341298328641,-0.05431932793194569,0.045147489293466674,-0.06764021671051498,-0.1600722781424518,0.0565527624590868,-0.057615265620902044,-0.05508003938683359,-0.010100796412630111,-0.024584622790985944,0.0024571653103702177,0.0011601293249735108,0.0014913782685129135,0.0024057401086685173,0.0021432842311334454,-0.003405548635158236,-0.002533664252994198,0.004849567738823756,4.804087,4.368326794,4.586206897
-155985.79360999187,-27251.663447120598,15728.83756040335,5074.202109515451,-138.71971717671397,48.81993661479545,-6853.8082601129245,461.3674304091605,-156.27617829343802,-1.6974391870338312,-19.25778051478617,8.573076298439474,-8.890034898848787,1.845490532372221,-0.7011063580026204,-10.293317351931943,-1.0176650385638946,-0.3312344122462488,-0.10173532456909429,1.3818760996582111,-2.176789009343409,6.883968022224576,2.088640916063111,0.6703744967562767,-2.5999040709488472,-0.7886036596758822,-1.111574154862107,-1.0278024437349254,2.201962237407901,-0.27834316626730404,2.4164771643481835,-0.41079247763495197,-1.5062274925801382,-2.1421290529620363,0.6911415058574537,-1.0438786527598485,0.32768067048438854,-1.5116722082936158,0.5487611256891031,0.0744967739551567,0.6296473694099866,-0.7583021734746683,0.2356394405665653,0.6123383428862028,-2.3609742569661036,-0.12763614133645784,-1.6623805516147623,-0.6082687946910952,1.8068541422621602,1.0611831914966323,0.21553998292446977,0.1346017352337609,-1.7078404384853314,0.7135683311364068,-0.12677178911894998,-1.2765521191706553,-0.20357710086024014,-1.534103865319407,-0.4082772385482118,-1.481592581496214,-0.9276394014027987,-0.6741217595578973,-0.08375892044557744,-0.7640090531584821,0.5745159591030509,-0.9139506820405557,-0.029926245375518034,0.33506711341497897,-0.599716525303511,-0.26175149646802104,-0.3961154869953392,-0.03631722928564998,-0.20795103771182463,-0.43020429667653937,0.3217237721515083,0.9473833948778071,0.2319532016323912,0.018805299082517168,-0.07184382546421708,0.42305432023731643,-0.018949845866420283,0.07220837469662368,-0.3916008176595915,0.28986018985147605,-0.15177600141075795,0.43839349558128776,-0.2635284769403729,-0.5381938995706781,-0.03717642319445957,-0.30177787030097736,0.396419851379454,-0.0559498369141658,0.08123031688603005,0.0049757772489764296,0.14294664822999348,-0.35243556615961913,-0.05882872216002545,0.038478223563649404,0.12074010605230015,0.1727102948663139,0.12609479004691418,0.2079194040510777,0.006755213199627572,0.32729263896411476,0.4105478702901652,-0.2844476132443997,0.010591423542291799,-0.2698083647019461,-0.17789825424672248,-0.1817897686536716,0.04214693127742079,0.0021310968163678894,-0.13148103719299176,-0.025546620094593835,0.03631287995978024,0.050817140192254515,-0.014100122086766786,-0.003213599153000007,-0.00369802565156907,0.0024857039126855362,-0.002423296370934943,0.00042537687040523675,-0.004544037238328852,-0.002517555285956008,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.30341543762,3720.2476929080512,-11071.45957165631,-1125.2699902355505,-40598.872011907646,4146.316027632561,402.21124993823884,-224.2767646289603,-71.25589115286705,-35.79793437980385,-22.76980203622135,-17.923988501232245,-7.452555270756206,12.188556099757985,4.556204607335986,-2.0714573571081925,3.7023204255956177,0.18014173216111937,2.8533885977453237,-10.462605696436565,-3.245035950597334,-18.030813664106905,11.160711478211098,5.975418421812069,2.619150763587003,1.544040486818348,4.943118276481386,-3.0710103845445564,-3.7565521972887517,1.31528888797594,1.8056473483736593,-0.11025352962943166,0.674709975821948,4.587790875677263,0.9550931420241232,-0.11116180120998506,14.301264431303268,1.5016316300936994,-1.2378355961792868,-0.926008848116005,-5.911059229149069,2.610357801643264,-1.5066306618891172,-1.307532219169406,9.491633613119733,3.232786707405138,-4.214251399409385,5.399556815328549,-3.905784457842388,0.7652772733900748,-1.3552512052997427,-2.821482616093532,-3.763174359526485,-1.8503941167809805,3.9475345391978065,-0.7486321877760541,3.0676967683046503,4.692513562518555,-1.0081391230949073,3.0390439738338317,-0.31639082630810866,-0.19180672847327815,-1.2858095778141307,0.7959614520552126,1.095028622957239,-2.034851157285667,-2.3720360102849245,-0.34973372272373743,1.0368575600971308,-1.0121202494550325,0.7699367228477865,-0.7486749559192597,0.5806408521105944,-1.0660062529371515,-1.5717962021652032,-1.097810993054895,1.179646274045265,0.9253751887114318,-0.5680490281199483,-0.8864753519721361,0.10870234840620946,0.267035146441003,0.6370030141445239,-0.7128335762306889,0.498741336970408,-0.3528738180070219,1.0072114262891352,-0.05297107252640309,-0.2289231125172156,0.21671893737514814,-0.24546292795566862,0.38832556018307113,-0.11323225179194989,0.055345714599257585,-0.5482720300784724,0.4531376742438836,-0.09080764246305999,-0.25426268857692985,-0.019218723441187566,0.2972087033312911,0.04640227319638402,-0.0878831173393477,0.24657118699830086,0.037224485491979355,-0.045112649939897255,-0.06537476370296172,-0.07570054465846789,-0.07079694069724869,0.08187171837883153,-0.047129597483897,-0.014601801643478464,-0.07323934241802381,0.02414410810734298,-0.022398984645776346,-0.00832860381644722,0.008775309857659805,0.0005324079207368814,0.0009278762774890341,-0.0025373195988824472,0.00036639679180055005,0.0010207423510859709,0.0019850606796967462,-0.0010716944033999265,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615561,-15281.928159228704,-2096.792467401868,-1328.30441224663,2581.847779639446,-6092.918508220828,-531.1698491667104,-245.04798988575672,9.499050760620703,-25.109618968671395,10.451269767689295,4.441364877901567,5.4686614110898555,-12.537192622035187,2.0880512317621718,0.883005311506541,-1.091334601440577,3.4659406801430923,3.222911508686473,3.5861481379864126,3.9399388958046635,3.8732269750660744,-3.0566509800840826,0.8017528990465118,4.232157740524774,0.700981812780676,-0.4442487353732835,1.6785209205229943,-1.5030491443381186,0.04865841463317198,-2.7616223998638594,1.5773710432704315,0.3853038257493346,1.564476414098213,-1.2462170814777662,-0.21029854945425,2.7192281286945006,-0.15493203407137882,1.0647626013447788,-0.7718961836024044,0.9702898920723749,0.20160770384980586,0.4030573803674569,0.5192168703177277,0.47369313082232045,0.5152738848137756,0.13363192231945933,0.6044710659997931,0.005028044584541755,-0.792614115419328,1.1921972358832083,0.44657991355972004,-0.5525168933278111,0.01098093073454278,-0.03317861194590397,0.19762368870489194,0.05177078651661703,-0.5189500846181683,-0.3986618857197803,-0.31539644750885487,0.7134929787044874,-0.143186150917736,0.6628065077538179,0.07968801786759412,-0.3571297572055885,-0.4054435059841503,0.07352962747615599,-0.1494659780633052,0.2512671823343894,-0.3971068204801587,0.6725894602112724,0.3852658217919723,0.2834931441281787,0.12884452672833366,0.7875302823210493,-0.04452747596057907,-0.560610551282697,0.07191028888338721,-0.23212008430775066,-0.22604310915134,-0.2563128931982353,0.7177513833915675,0.3123835397191143,0.37120700931799483,0.21030299922710471,0.076679662727897,0.20642494880661566,0.23435941223997037,-0.37993766751275976,-0.12973543133281365,0.3474022724074221,0.44542741666423646,0.07134126128163028,0.010018672863591871,0.20521374284594152,-0.0016507503008840485,0.16074058064109353,-0.12597813782093717,0.04566958861221811,0.17052458186928005,-0.22685178940786332,0.2592571284941004,0.06180931041319417,0.12153514690967586,0.460016009832872,-0.04189344114499657,-0.27518511717001903,0.028477422634634868,0.027712194935997327,-0.15786958285588884,0.12437261109437683,-0.12630998366692633,-0.011430873907293313,-0.00796387604355643,-0.0005385661125820103,-0.025157441038379188,-0.0018009644014208455,-0.0013836995655080123,-0.003408056266456531,0.0006355921928815817,0.004009279204874178,-0.0027890009167626977,-0.0030986390263420794,3.394160216,2.89155407,3.142857143
-4587.588432627547,47064.65999952706,-11133.250748088836,-2744.8423203437515,37080.50173401865,-19604.606893619264,14047.280940940416,-419.8202341009485,535.5186392745441,-43.304578254350325,13.781650773259111,-18.94661403649369,-43.86425154512808,12.738761118665815,-5.5223920588396,22.93655162308505,-7.377521969997982,-29.941878143429342,-22.86902338546888,-7.159438669273529,1.6607991849903236,31.740474640731428,-1.0483561820689646,-27.014539851845743,35.14981930483865,-7.409813823527888,-28.314108104567374,12.421432836771983,33.1915838753252,18.26746564027245,15.210660667742982,-14.819539599243367,-24.999526241914918,9.096357272560354,3.535621412647548,-10.083973944216932,4.270441895725263,-18.070093525519173,13.787821238387444,-7.845513025254645,19.91619283534608,-0.6296693859066975,10.103846746778915,-1.409211700418674,-0.04826860861985981,0.031146026470952947,-1.8288547116049854,0.816997397412759,-1.8734621851466522,-4.309875521175468,3.34156338146242,3.5835337357535506,-0.4161294973310946,-0.9192047870074485,0.794186222366425,-1.1517825205473355,0.5246830524341435,1.0406943744262511,-0.5818387527258432,-0.25997348284559807,0.8314973442539376,0.021422396845323686,-0.053699316770294284,-0.7736953266580417,0.10996705516746977,0.5370310385933715,-0.6332375366346019,0.9269955280573314,0.2173293796984835,0.7092947105945879,-0.13881461743138104,-0.005302057776191894,0.04855030271814573,0.41146347699788316,0.2859900252016132,0.037448949469382445,-0.04620334692351125,0.047402577399569254,-0.06644677408272522,-0.19220959593408646,-0.026416075242430562,0.013997459963012332,0.11464046925677569,0.1184509393372084,0.032636949744792317,0.015909034678839293,-0.1255057568593584,-0.059952372564899624,-0.10730801213892371,-0.04716500027879658,-0.1007184493212743,0.06228769415704446,-0.08811255777668216,0.11574017934915229,0.12472938633594956,0.002376916385838255,0.0765427635945609,-0.020608063896857785,-0.01054039037797754,-0.04919736225856839,0.06151254795956829,0.006779726083114556,-0.028189333009342968,0.004435344800329519,0.0644968825001387,-0.023478336335028754,0.03437592730272135,-0.03083406881556061,0.03630178100936312,-0.02839248390824106,0.017655446096190637,0.009835972372501535,0.025939812794928043,0.0060923562739747025,-0.0008714867420267152,-0.0038564131613932156,0.005875384307843259,2.277950653854364e-05,-0.0003210245998636025,-0.00032673446669556226,0.00017154406074649907,0.0004175848918901042,-0.0003806324018337518,-3.238807756961284e-05,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.900392403415,-15229.40139670102,-2091.6888881736627,-1344.1801453921444,2533.9490061722486,-6278.294552055455,463.68408586567944,-209.251298456793,7.87965185450314,-8.58913589534637,6.81712860762041,3.7535077603996085,9.861613695512128,-11.495882841712037,-3.0441357020399864,5.139000078359641,1.210976222828827,1.6227210308733353,-0.5062864342107803,0.9525717293344861,7.380027036503832,2.856464960050502,-2.0037526652218007,-2.6854184564901735,5.694409363573232,0.07764487512609086,-1.1631806469362227,1.7722949873188172,-0.4411402342527108,0.9198180880011991,-1.9777287614358152,0.059387963063407455,-1.1625866507859746,1.8679473273359097,1.1406030088409929,0.6460454855671807,0.5577314189013493,-0.07979122439625241,-1.5615761331877367,-1.2617991317035335,-1.1848985902512776,-0.8154917067014575,0.6075378648597036,-0.6692427091295907,-0.9666321856998871,-0.8992960525232774,0.8400477338193636,2.6839708163663967,-1.676012574923501,-0.6305925624490729,1.4583803315342727,-1.8060030646598964,2.018669252725275,0.7615856315559271,-1.3488435361902955,-2.25253511500978,-0.38053882402832484,0.3534175084068046,-0.12563567359344896,0.021591983963591663,-0.6609599180952986,-0.5156944437559515,1.419352085089267,-0.8571116997823545,0.16916990631567985,0.674164991806424,0.08248590218096281,-0.4803276095407203,0.3129847557992223,-1.1871052398375936,-0.43418452792372836,0.34806936426887236,0.71592568914761,0.3018569322987854,0.22547254940510988,-1.2370628410888624,-0.29113522871333514,0.020243595622918227,-0.45822514719712787,0.454478530653277,0.21017441606046,0.5675544063865807,-0.3445730807226518,-0.5615500126776787,0.5239399029610158,1.1539538184641205,-0.33455518436846216,0.40959459347000693,0.4479071622009806,0.22235350651504718,0.0773095983796321,-0.26063087671685176,0.5724337687063954,0.021639616035541934,0.46211414651754346,-0.010660571857169388,-0.823422511374675,-0.6884913300314698,0.28392998372787837,0.5563370495985711,-0.03215204889518373,-0.009627545583238679,0.44212105233558224,-0.06387990445744189,-0.10816145017057967,0.01841141447060811,0.0023629429750427157,-0.2217010630529578,0.043681964924855335,0.006850512175766182,-0.23293714487658326,0.18886456341828203,-0.022632277040281,-0.03938697884683415,-0.008551044048378758,0.011869881367115576,-0.00310465552889701,-0.00893626430437144,0.0014713916263398299,-0.0006635379938616418,6.139911395092697e-05,0.0021972057799460316,0.00038551983118330086,3.324814232,2.847599561,3.086206897
