fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989665,-25410.00676565006,-7633.3077631827055,-24941.318047789508,12721.709091305742,8548.169920031934,-301.5012528395511,-210.28209548111462,42.337935699117935,-2.3703887132230905,5.430859663250409,-0.3644762208990688,-0.800009039459608,3.688072911887507,7.728801960836687,1.480130178881069,15.02803851887023,-0.9939014317945664,9.482739228755301,-23.996269983864167,4.901344262739341,-16.45110855018534,-7.032567714423587,-4.1458977497778005,5.969337500017197,5.313060683826667,1.408317821200748,-3.0342248129579605,2.407534377554139,8.099097876374724,0.14695674444613074,0.4694254689447398,-4.656155201444287,5.7941304009474655,5.084001805400254,4.361626593339726,-2.004235087804509,1.4395537854868283,-3.300863731373739,0.7446061972223973,3.361998076744903,6.574767738302328,1.0309709257155297,-1.1044157113789668,2.5755771940313767,-4.278948538451319,0.8454142061581165,3.7141526175365844,-0.7798033065351395,3.9378241955486097,-0.6163291014583039,-2.1383435711858847,5.618449842130492,2.5889970869933854,-3.978484685338154,1.6894725521832157,-2.410024178243834,2.012456113966753,1.658209607027606,2.831140309173761,0.3902474134602086,-0.05103444484283856,-1.776157419551017,0.35666215361292036,-1.6525802944992323,-1.1289685808380243,-0.2601802712817,1.046075029770187,-0.7195773774404102,0.9607285790389931,-1.6013304809015023,-0.30537915137050176,-0.426874392646102,-2.426784376250108,1.4801314220707076,-0.22353888282148632,-0.2536135075511063,1.4707230699664184,-0.4078302534074877,0.4139113553069006,0.03566633814693036,-0.19380705704918144,0.5638215708918984,-1.006039433120526,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107895,1825.222990436333,1789.743515497061,-1099.5449269987375,938.6065054827169,-11692.763481911306,374.42029588977806,-13.665976903488822,-20.577049634897417,3.5485003002558018,5.221299640759494,-2.2508080489532687,8.796475197615631,-10.588667006628699,-9.526729563359133,10.43298475664981,4.432457224085864,-6.258055080590797,-4.426203746389645,1.19046349458608,14.891150324426151,3.2337198527228206,-2.862012478056347,1.9922863038711343,2.3918539585200493,-1.6892070997054196,0.0890954156374337,0.6726207355433269,-4.593137435043846,2.957053521093768,-0.6480122849188421,-1.2260177597567694,4.615032698811043,2.199766434527984,2.3313955650050153,-1.271823719330316,-1.850116278435098,-1.645325147238205,0.7790553954395177,-0.7113399535609651,-2.7711713577027317,-3.3535184700390173,2.7458286607608042,2.1422276938570346,-0.9669162173636697,0.298925676845794,4.391633699747118,-2.7887129249308806,-1.9130419738476152,1.4786504422495677,5.901467667722531,-0.47360246544357737,-0.5396146363578238,7.714248868629753,3.822822954619373,3.4244173496040373,2.208897100367367,-3.06647623305102,2.740384572594728,-0.680279848150444,-1.3067313697908607,-0.7507121973401193,1.980169720390307,0.5591452300240319,-0.9521916216728905,-0.046567722439525845,-1.542812924453845,-0.7280091232170365,-3.503863507238532,-0.23625246084094778,-1.4961690663722373,-0.26352202222307936,-0.29298418725476705,1.503174619319334,-0.818002653332272,0.1937204662940773,0.7703312067339522,0.8895403257666895,-1.4819240151956543,0.8475974108390909,-1.2157602103390297,0.6471210566104997,-0.0932289724741384,0.23569930534522163,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099312,-9573.809645649517,-2705.991167456876,-2616.5488342041726,-10197.113459986327,-17831.15173246802,72.02086521476177,131.792218572589,27.6673160182267,-32.721287264324594,-16.27663566253118,1.4223694337633375,10.428742899644327,-8.633628448922993,-2.1027411096503226,1.8341471569453234,2.1270773113442223,-2.315408047903317,1.6888534026824917,-3.6088014009770215,-1.6306886813254777,-5.139481550198586,5.1344214174746305,-0.5070598035241396,1.390689353351311,0.01794561589212299,2.3819783818123565,0.054417644661404564,2.460128546960881,0.4510759564878953,0.1632932625991109,1.2188918337155903,-2.3202725867163734,-0.8881172064347629,-0.1347081709642656,-2.4082874152545295,0.2162581319864894,0.4487454837989702,-1.1732741032473701,1.2947889030208486,-0.25743440655142125,0.28821996503640773,1.002166049741885,0.6321935012449033,1.1515379484249733,0.23365230477907242,-0.2767692980105387,0.8832365141734551,1.1261640168893374,-0.5528863397270588,0.13549073292010927,0.35291739523225796,-1.7381613616393665,0.5793504479265115,-0.15650820376540878,1.3588295817682494,0.8197282160055644,-1.8521432572115557,0.3485495619513339,-0.3816352202874681,-0.04318622396840076,-1.426051026487275,-0.23170851820933921,-0.0678485565463963,-0.5352078263567795,0.18691277212450552,0.6711006896989817,-0.05712612826518952,-0.2223742884654731,-0.3841712060344351,0.2683502084667473,-0.13057135744741485,-0.012661692558527,-0.43552715495287786,0.6472941108150707,0.3159464965179586,-0.0573944074920686,-0.3450993713086983,0.07370797225023097,-0.1851957147672201,-0.19322950195165567,0.28680736187576594,0.12335330568825004,0.2417975262850024,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425016,-35785.16322192123,-7061.45555544406,-687.2164349687072,2388.2254225573747,12668.32936601521,-274.9564062885605,-20.81482810798483,-35.92463625738732,14.692371844862574,1.2317877726957072,13.320668257939175,-6.321199364063455,-3.1857429598926443,7.2188437582708636,1.8191010782434673,-1.1274670837089114,1.3977065695004995,3.849041863750143,0.7257649006996061,-4.656814468945022,-1.9173054699239809,-1.1916863766006804,1.9510900881061686,-2.6483694679059067,0.2816296062040252,1.1817039865966752,-2.2925761119765524,-1.909950499175276,-1.1614644188151517,-2.1956508073930943,2.1761666301015308,1.760565112777011,1.4919127690366183,0.16996257559197064,-0.30744466873137327,3.2820219926739207,-0.096366025203674,-0.8619395365441013,-0.019423096995546042,1.7436281685433133,0.6264438840789501,1.7051574061243666,1.8054711640312344,0.06884619877349568,2.077282953417704,-0.6699527037984341,-0.11831313126750076,-1.9856990192203716,-0.7436936717284276,-0.8284988157162386,0.24899596978369778,-0.42934673735899115,-1.140890649477084,0.9441073261158194,0.5738616360340673,-1.1422500378616487,-0.6156347919615281,-0.0383756848611471,0.08634249252433482,-0.25408081164713353,0.9845079293795893,-0.20974613549642507,0.7869138635693006,-0.10842633296300541,0.04651891829898808,0.4531102192166203,-0.7482322787135587,-0.5326676623361931,0.23470447727103463,-0.936936496968027,0.10107780586146359,-0.5288546708815474,-0.20061420962547732,-0.8523016082597047,-0.054813553043172515,0.08957288233005792,0.11987909025397639,-0.40965144594657954,0.3069214317433086,-0.0631645173441503,-0.777782631740468,-0.9688509143997529,-0.21160839955842292,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858151,-21798.10038505523,-6011.28990615002,-4101.712284666193,-12190.475770455416,-26349.65499695743,-117.94943480116761,134.23409769556312,7.278243141147444,-27.485834042283194,-24.157693315895386,10.229552572971434,16.653094426296498,-12.681794659728121,4.563911405922678,4.1531994540172255,4.572745397840544,-3.062786522486711,-0.649032460155952,-3.7286043352172804,-5.61516642374903,-8.345625511608596,5.425034503683302,1.7129634912087797,2.399378541367475,-0.6832480898571057,4.392605747560224,0.22621691722902007,3.648409640598271,-0.4666274063754615,0.8040156217017358,0.8742267051073023,-1.1514053548595682,-2.3649189163936657,1.6481133225264204,-4.725103856331353,2.2083938917737727,-0.9110887112864946,-2.595670590142705,4.113165342991397,1.599137338846621,0.05027371373466546,1.5466150887815286,1.7410249882630844,2.4353851301846796,-1.1914752628686638,-2.363799178125277,1.6876345029260282,-1.1549289852761502,-1.005643984541263,0.4489230288984492,-2.0329142919803638,3.027391146113501,-0.02836662270807806,-1.5585720330512878,0.2417299685370976,-0.21419770938466012,-0.9804712654008809,-0.3346014360802305,-0.6375541287873454,-1.8779767233417435,-1.7429953174321573,-1.545196612898079,-0.4448096500612319,-1.4632580180873376,0.8334883649073156,0.6928234166451407,-0.5481048998932615,-0.09466609401030114,-0.22866145819274217,-0.09141826468428267,-0.1478697342995485,-0.5507226886899852,-0.13989252962246151,0.24698729266028907,0.415566245012276,0.5344332848295881,0.011668977278852292,0.6633940449556569,-0.18518295163877826,-0.17800900561452407,-0.003518169800752339,-0.3284132871716135,0.5212869949437542,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120598,15728.837560403266,5074.202109515418,-138.71971717668129,48.819936614795736,-6853.808260113028,461.36743040920464,-156.27617828836622,-1.6974391877751926,-19.257780542997903,8.573076318065569,-8.890034930563779,1.8454905406294762,-0.7011063539791524,-10.293317409473302,-1.0176650451861065,-0.3312344147005112,-0.10173532293572805,1.3818761115846763,-2.17678903091079,6.883967933075988,2.08864094178583,0.6703744864016706,-2.599904108981249,-0.788603654293376,-1.1115741462407112,-1.0278024669470227,2.201962251644318,-0.278343152490267,2.4164772320537025,-0.41079246326225627,-1.5062275442372586,-2.14212890634685,0.6911415354673444,-1.0438787019454356,0.3276806876798533,-1.5116720495877602,0.548761163628165,0.07449677580632709,0.6296473859183235,-0.7583020336525655,0.23563944781537105,0.6123381889810171,-2.360974585202799,-0.12763614754150357,-1.6623804290450792,-0.608268902486959,1.8068539730585065,1.0611828688142164,0.21554004831008539,0.13460171513243874,-1.7078416280240907,0.7135686742573494,-0.1267718067370917,-1.276551277368917,-0.20357684465781176,-1.534105016450524,-0.4082775521714771,-1.4815900204055423,-0.9276403203673528,-0.6741202970705782,-0.08375902571415597,-0.7640068468130209,0.5745168969387793,-0.9139523382951924,-0.029926304460990115,0.33506788197278803,-0.5997137752530245,-0.26175220985767,-0.39611659294296797,-0.03631734073777738,-0.20795172133857293,-0.4302058604686432,0.32172500236323154,0.9473872073294959,0.23195125383191045,0.018805393688592287,-0.07184313585110516,0.42305657645884487,-0.01894987845702878,0.07220884016482432,-0.3915957899535516,0.2898562679706,-0.15177373934597718,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.30341543762,3720.2476929080303,-11071.45957165624,-1125.269990235541,-40598.872011907886,4146.316027632609,402.2112499382768,-224.276764621684,-71.25589118380165,-35.797934432247565,-22.769802088365143,-17.92398856517614,-7.452555304095115,12.188556029689567,4.556204632766174,-2.071457370583211,3.7023204527459357,0.1801417292855406,2.853388622397872,-10.46260580015986,-3.245035908623257,-18.030813885267566,11.1607113051725,5.975418509301435,2.6191507455667096,1.5440404747301688,4.943118388116922,-3.0710104043705773,-3.7565520109195414,1.3152889248622313,1.8056472851798484,-0.11025353340853956,0.674709929662923,4.587791073204498,0.9550931867162825,-0.11116180702977882,14.301262930185286,1.5016317339767313,-1.237835625232541,-0.9260088724341684,-5.911058137772115,2.6103578883493483,-1.5066302832663363,-1.3075324010769862,9.491634038793109,3.232786469040734,-4.214252144796066,5.399556310199162,-3.9057832699042163,0.7652775067999078,-1.355251001835534,-2.821484581621157,-3.7631761739516287,-1.8503943854446108,3.9475319393532597,-0.7486312418358777,3.067699071573755,4.692517159117933,-1.0081373874075654,3.0390469762725796,-0.31639013958999046,-0.19180696957197418,-1.285805861958818,0.7959627504984673,1.0950306176216698,-2.034855133708903,-2.372041446350447,-0.3497321212096068,1.0368603928105324,-1.0121230727013373,0.7699391539488881,-0.7486774193595532,0.5806429662522041,-1.0660103004892996,-1.5718025226136465,-1.0978017754135105,1.1796521497781831,0.9253662542569832,-0.568052060586725,-0.886476818584647,0.10870304917377185,0.26703171917854224,0.6369943962895075,-0.712822992266051,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615561,-15281.928159228624,-2096.792467401857,-1328.3044122466283,2581.847779639461,-6092.91850822092,-531.1698491667564,-245.0479898778091,9.499050764738836,-25.109619005457052,10.451269791619561,4.441364893746212,5.468661435554358,-12.537192549964555,2.088051243433164,0.8830053172502698,-1.0913346094432088,3.4659406246667888,3.2229115366364005,3.586148173555606,3.9399388447910004,3.8732270225955703,-3.0566509326601166,0.8017529107952333,4.2321577114214595,0.700981807312551,-0.4442487454013954,1.6785209313678824,-1.5030490697768397,0.04865841595955628,-2.761622303215894,1.577371097362746,0.3853037994341353,1.5644764814228185,-1.2462171400623427,-0.21029856054665028,2.719227843264902,-0.1549320447939381,1.0647626263005443,-0.7718962038744585,0.9702897129673742,0.2016077104673191,0.4030572791010972,0.5192169425225,0.47369315207850077,0.5152738469479053,0.13363194596893846,0.604471009305113,0.005028043050036595,-0.7926143573925825,1.192197057000551,0.4465802248284901,-0.552517160381184,0.010980931264845931,-0.033178589687669284,0.19762343898444837,0.051770825663803054,-0.5189504828104546,-0.3986611966320804,-0.3153967613484956,0.7134914303851106,-0.1431863308933346,0.6628045947379034,0.07968814799984175,-0.3571304044669655,-0.4054442977947484,0.07352979633926887,-0.14946529338451642,0.2512678702059554,-0.39710793023705715,0.6725915853597411,0.3852670896919409,0.2834941756031416,0.12884502793178235,0.7875334517917543,-0.04452710254887643,-0.5606133464696179,0.07190958822467786,-0.23212132239306557,-0.226043482497692,-0.25631454621524014,0.7177421690356344,0.31237931821991816,0.37120151212265806,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952706,-11133.25074808878,-2744.842320343724,37080.501734018595,-19604.606893619377,14047.280940940627,-419.8202341009845,535.5186392571743,-43.30457827314758,13.781650793449685,-18.94661407987883,-43.864251701614926,12.738761175653739,-5.522392027088932,22.936551751248704,-7.377522017961265,-29.941878363254162,-22.869023019425253,-7.15943873133045,1.6607992015396795,31.74047422983617,-1.0483561948477478,-27.014539432891034,35.149819819426085,-7.409813772642367,-28.31410788355946,12.421433117360355,33.191584089508474,18.267464733870884,15.210661094347525,-14.819539080611415,-24.9995270992058,9.096356650295343,3.535621564636172,-10.083974417706989,4.270442121194608,-18.070091628801258,13.787822192326189,-7.8455132094358895,19.91619335848681,-0.6296692694419395,10.103847081475843,-1.4092113462667688,-0.04826861525596286,0.03114602725213878,-1.8288545771379743,0.8169975416543103,-1.8734620104220554,-4.309874210280445,3.3415644021100337,3.583533197882892,-0.4161297873830464,-0.9192052328644912,0.7941863346700505,-1.151781761029295,0.5246823894729074,1.0406951555753263,-0.5818391991077493,-0.2599730353673873,0.8314981661167359,0.021422350505823706,-0.05369938427667218,-0.773693091590118,0.10996723432086962,0.5370320159471764,-0.6332387743981236,0.9269976525606174,0.21732838196972437,0.7092966471566546,-0.13881500386165457,-0.0053020752740182584,0.04855046229652339,0.41146497188842074,0.2859911098515881,0.03744909516421434,-0.04620295858929579,0.047402814336212865,-0.06644613342723532,-0.1922106197951482,-0.026416119065520063,0.013997550196313425,0.11463899756700868,0.11844933706315504,0.03263646567962694,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403415,-15229.401396700938,-2091.6888881736513,-1344.1801453921448,2533.9490061722636,-6278.294552055549,463.6840858657214,-209.25129845000282,7.879651857920611,-8.589135907928641,6.817128623226914,3.753507773790678,9.861613739630531,-11.495882775637236,-3.0441357190709306,5.139000111769839,1.210976231698557,1.622721004902441,-0.5062864386288374,0.9525717388001559,7.38002694094795,2.856464995185607,-2.003752634119409,-2.685418495777763,5.6944093243856635,0.07764487446347723,-1.1631806732079757,1.7722949987770116,-0.44114021239021173,0.9198181137320907,-1.9777286922243134,0.05938796509402701,-1.1625865712070345,1.8679474076699885,1.1406030622299692,0.6460455195897579,0.5577313604017704,-0.07979122995550399,-1.5615761696915116,-1.2617991648798401,-1.1848983717105406,-0.8154917342260802,0.6075377121435415,-0.6692428021109024,-0.9666322293575758,-0.8992959860887256,0.8400478822656509,2.683970565247651,-1.6760120651540102,-0.6305927555692268,1.4583801128340252,-1.8060043222259392,2.018670224574087,0.7615857424971934,-1.3488426469351678,-2.2525322710538354,-0.3805391091531114,0.35341777882746267,-0.1256354571371473,0.021592005571767704,-0.6609584840258821,-0.5156950919636704,1.419347987724484,-0.8571130990785973,0.16917021178230918,0.6741663108787412,0.08248609155049354,-0.4803254049802592,0.3129856107559088,-1.1871085488417976,-0.43418590189941453,0.348070509692102,0.7159282916369352,0.3018580844823996,0.2254734498387592,-1.2370524536642264,-0.29113667951068584,0.020243393702214868,-0.45822758978402783,0.4544792805376553,0.21017577158821368,0.5675471213855582,-0.3445684234925415,-0.5615416699371729,3.324814232,2.847599561,3.086206897
