fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989658,-25410.006765650185,-7633.307763182726,-24941.318047789686,12721.709091305684,8548.169920031985,-301.5012528404832,-210.28209548175207,42.337935690512985,-2.3703887136091737,5.430859665752485,-0.36447622028821247,-0.8000090404662314,3.6880729039863476,7.728801973358039,1.4801301748774025,15.028038552684796,-0.9939014344765307,9.482739254847411,-23.99627006011449,4.901344280559285,-16.451108616049286,-7.03256767782152,-4.145897726788934,5.969337599245765,5.31306064777626,1.4083178320063843,-3.0342248863011454,2.407534399754932,8.09909730455334,0.14695674599429168,0.4694254746219434,-4.656155260488351,5.794130489126074,5.084001888630397,4.361626673584298,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107839,1825.2229904363585,1789.7435154970706,-1099.544926998742,938.6065054827178,-11692.763481911332,374.4202958908968,-13.665976903529996,-20.577049630665787,3.5485003008349483,5.221299643151425,-2.250808045253536,8.796475208515691,-10.588666983803584,-9.526729578973939,10.432984728502754,4.432457234130952,-6.2580550975108995,-4.42620375852769,1.1904634983400455,14.891150378958425,3.233719865760975,-2.8620124631622588,1.992286292680885,2.391853998386586,-1.6892070881941692,0.08909541632609198,0.6726207517619159,-4.593137477007954,2.957053311924134,-0.6480122917359876,-1.2260177743517997,4.615032757606847,2.1997664675762985,2.331395603278918,-1.271823742920686,3.257015236,2.742984764,3.0
519840.3157679629,-13560.84445009944,-9573.809645649499,-2705.991167456893,-2616.548834204178,-10197.11345998629,-17831.151732468064,72.02086521497658,131.79221857300382,27.667316012545815,-32.7212872696644,-16.276635669987595,1.4223694314255528,10.42874291256655,-8.633628430310601,-2.1027411131026907,1.8341471519963897,2.1270773161781986,-2.3154080541643642,1.6888534073106483,-3.608801412498169,-1.6306886873048712,-5.1394815708825075,5.134421390762966,-0.5070598006791895,1.3906893765355375,0.017945615763073797,2.3819784001951376,0.05441764597340601,2.4601285694592616,0.45107592459175483,0.16329326431625493,1.2188918482256668,-2.3202726162950236,-0.888117219783647,-0.1347081731834638,-2.4082874599140833,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.89926542497,-35785.16322192144,-7061.455555444084,-687.2164349687765,2388.2254225573565,12668.329366015232,-274.95640628938077,-20.814828108050488,-35.9246362500103,14.69237184726062,1.2317877732579696,13.320668236044249,-6.3211993718953625,-3.1857429530302808,7.218843770091766,1.819101073336001,-1.1274670862783789,1.3977065732808118,3.8490418742803474,0.7257649030654986,-4.65681448600523,-1.9173054776310532,-1.1916863703857576,1.9510900771584716,-2.6483695120620494,0.2816296042710493,1.181703995718746,-2.292576167257307,-1.9099505166562452,-1.1614643366934474,-2.195650830488258,2.1761666560008885,1.7605651352269756,1.4919127914229176,0.16996257837484263,-0.30744467442947365,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.13917385815,-21798.10038505527,-6011.289906150048,-4101.712284666208,-12190.475770455376,-26349.654996957463,-117.94943480152095,134.23409769598538,7.27824313964557,-27.48583404676749,-24.15769332696652,10.229552556157904,16.65309444693283,-12.681794632395166,4.563911413393019,4.153199442813295,4.5727454081515395,-3.0627865307669304,-0.6490324619341749,-3.728604346951703,-5.615166444333231,-8.345625545178084,5.425034475494781,1.7129634815937091,2.399378581352422,-0.6832480851838951,4.392605781440028,0.2262169227208513,3.64840967393011,-0.46662737343622,0.8040156301591752,0.8742267155117108,-1.151405369467066,-2.364918951953967,1.648113349596062,-4.7251039439385085,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120598,15728.837560403339,5074.202109515445,-138.71971717671468,48.81993661477786,-6853.808260113028,461.36743041058025,-156.27617828885872,-1.6974391874285606,-19.257780546140545,8.573076321994135,-8.890034915951404,1.845490542915859,-0.7011063524641493,-10.293317426313424,-1.0176650424382805,-0.33123441546609844,-0.10173532321198875,1.3818761153926484,-2.176789037780696,6.883967958300091,2.088640950146787,0.6703744829063296,-2.5999040943825946,-0.7886036674310495,-1.1115741386154379,-1.0278024748885708,2.2019623047528287,-0.2783431550149942,2.416477061101596,-0.4107924675811669,-1.506227562163787,-2.1421289336282285,0.6911415459204762,-1.0438787190412346,0.32768069378275366,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.303415437622,3720.2476929080567,-11071.45957165632,-1125.2699902355535,-40598.87201190769,4146.316027632617,402.2112499394766,-224.27676462239017,-71.25589116915636,-35.79793443808992,-22.76980209879503,-17.923988535715207,-7.452555313330666,12.188556003419832,4.556204640245192,-2.071457364991405,3.7023204611489984,0.18014172976939483,2.853388630249188,-10.462605833421792,-3.2450359205113437,-18.0308139579338,11.16071124712035,5.975418475726247,2.6191507892680046,1.5440404642269694,4.943118426275362,-3.071010478439068,-3.756552045242352,1.315288831837785,1.8056473041745027,-0.11025353471871933,0.6747099382161256,4.587791142227805,0.9550932025046858,-0.1111618089641202,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615563,-15281.928159228695,-2096.7924674018655,-1328.3044122466367,2581.847779639442,-6092.918508220934,-531.169849168341,-245.04798987857893,9.49905076278789,-25.109619009554773,10.451269796408265,4.44136488644579,5.468661442331078,-12.53719252294071,2.088051246847037,0.8830053148673985,-1.0913346118989593,3.4659406340388137,3.222911545450563,3.5861481849252494,3.9399388592245934,3.873227038192282,-3.056650916763777,0.8017529062958983,4.2321577819837675,0.7009818025140722,-0.44424874883004956,1.6785209718517993,-1.503049083511912,0.0486584125338509,-2.7616223322643942,1.5773711161377302,0.3853038043133379,1.5644765049288616,-1.2462171605306482,-0.21029856443747766,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952704,-11133.250748088818,-2744.842320343769,37080.501734018835,-19604.60689361929,14047.280940940649,-419.82023410223985,535.5186392588571,-43.30457826424924,13.781650795699212,-18.94661408856079,-43.86425162951561,12.738761191439139,-5.522392015188542,22.936551788803502,-7.377521998059521,-29.941878431113487,-22.869023081258607,-7.1594387509362525,1.6607992069009752,31.740474346068137,-1.0483561990778887,-27.014539292298902,35.14981962190567,-7.409813896193131,-28.314107690215785,12.421433213081364,33.19158489015813,18.26746490098772,15.210660018181864,-14.819539236487293,-24.999527396774543,9.096356766260596,3.535621617993522,-10.083974583388843,4.270442200179249,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403415,-15229.401396701012,-2091.6888881736595,-1344.1801453921585,2533.949006172252,-6278.29455205556,463.6840858671062,-209.25129845066232,7.8796518562992235,-8.589135909330528,6.817128626351055,3.753507767620886,9.861613751850504,-11.495882750855436,-3.0441357240440476,5.139000097908928,1.210976234442037,1.6227210092890458,-0.5062864400029622,0.9525717418476234,7.3800269679899175,2.8564650066376553,-2.003752623706023,-2.685418480684138,5.694409419342134,0.07764487395773756,-1.1631806821875443,1.7722950415217886,-0.44114021641261386,0.919818048657254,-1.9777287130254817,0.059387965801876455,-1.1625865860360136,1.867947435781148,1.140603081030093,0.6460455316342615,3.324814232,2.847599561,3.086206897
