fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989665,-25410.006765650218,-7633.307763182666,-24941.31804778978,12721.709091305667,8548.169920031984,-301.50125283944743,-210.28209548028283,42.33793569546478,-2.370388712525248,5.430859660732328,-0.3644762206340127,-0.8000090412966203,3.6880728949266186,7.728801920955115,1.4801301769076456,15.028038496796558,-0.9939014361751036,9.482739271041353,-23.996270106756487,4.901344251468828,-16.451108653483168,-7.032567899027127,-4.145897737402239,5.969337480601219,5.313060869722185,1.4083178147638329,-3.0342248485355525,2.407534364580468,8.099097830593363,0.14695674673479137,0.469425465648831,-4.656155166709247,5.794130350105989,5.08400158527224,4.361626545987583,-2.004235307179904,1.4395537651686046,-3.3008638714183216,0.744606182983902,3.361998008214037,6.574767580141061,1.0309709970034961,-1.1044155700369505,2.575577402367906,-4.278948390601429,0.8454141755884443,3.7141524543969724,-0.7798037079468136,3.937823088452815,-0.6163289051253834,-2.138343395202252,5.618451230815447,2.588996825775205,-3.9784858546932695,1.6894723196591825,-2.410023815941898,2.0124557934137988,1.6582092964461097,2.8311397378594085,0.3902486211140049,-0.051034431727763334,-1.7761647299221184,0.35666203434065674,-1.6525796798445431,-1.1289681310860107,-0.2601801493357775,1.0460818745279064,-0.719576975292066,0.9607280360705958,-1.6013294510356324,-0.30537895037967905,-0.4268740838338899,-2.4267825018672937,1.4801302000930838,-0.2235386760481331,-0.2536132435320269,1.4707215215710203,-0.4078298103803381,0.41391086583285125,0.035666291394910156,-0.19380678694502013,0.563820744580817,-1.006037835653638,0.7722033285439653,0.09605192699005576,0.3266410686182408,0.2219369543158756,-0.8769996027388985,0.045208432416536916,0.3390062271435228,-0.3020249743770376,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107829,1825.2229904363448,1789.743515497057,-1099.5449269987485,938.6065054827109,-11692.763481911377,374.42029588962794,-13.665976903431712,-20.577049633095942,3.54850029919761,5.221299638315763,-2.2508080473136745,8.796475217804657,-10.58866695793128,-9.526729514356251,10.432984742789813,4.4324572174139725,-6.258055108080355,-4.426203766099827,1.190463500633764,14.891150290189099,3.233719873163879,-2.8620125531090914,1.9922862979438807,2.391853950710959,-1.6892071589624653,0.08909541521070052,0.6726207434193902,-4.593137410122157,2.9570535041176846,-0.6480122950238667,-1.226017751176809,4.615032664349156,2.199766415054428,2.3313954640545527,-1.2718237057335846,-1.8501164807913981,-1.6453251240284437,0.7790554286442296,-0.7113399401164289,-2.7711713019318363,-3.353518390354544,2.7458288500638575,2.1422274195173183,-0.9669162962861467,0.2989256669800061,4.3916335409160645,-2.788712802708139,-1.9130429579519235,1.478650025079351,5.9014657861898785,-0.4736024252280065,-0.5396147805070771,7.714248069216747,3.822824080899006,3.424416874929009,2.208896771424334,-3.0664757470298465,2.740384053403691,-0.6802797127414025,-1.3067354132143674,-0.750712004512637,1.980177876930112,0.5591450423677519,-0.9521912653386204,-0.046567703234951914,-1.54281220198852,-0.7280138887235893,-3.50386155195382,-0.2362523172221231,-1.4961680928412757,-0.26352184682717816,-0.2929839616967862,1.5031734707111912,-0.8180019833351714,0.19372028912891057,0.7703304271390221,0.8895393724239811,-1.481922398855337,0.847596400985495,-1.2157586081050926,0.6471201484053409,-0.09322883879993805,0.23569893726824293,-0.4297320085359495,0.061183380879233654,1.0360986193015778,-0.1981883739514971,0.12270998672740963,0.11196575385553881,-0.33577847103629876,-0.19669794854713182,3.257015236,2.742984764,3.0
519840.3157679627,-13560.84445009936,-9573.809645649573,-2705.9911674568693,-2616.5488342041886,-10197.113459986265,-17831.151732468123,72.02086521473186,131.79221857207258,27.667316015801678,-32.7212872545587,-16.276635654928626,1.4223694327276764,10.428742923577518,-8.633628409210102,-2.1027410988381208,1.8341471545086918,2.1270773081870233,-2.315408058077287,1.6888534101980168,-3.608801419342904,-1.6306886775942824,-5.139481582471641,5.13442155216586,-0.5070598020063767,1.3906893488375012,0.017945616501173565,2.3819783708228477,0.05441764529891818,2.4601285336084393,0.45107595392409067,0.16329326514456977,1.2188918251739447,-2.320272569345956,-0.8881171986105169,-0.13470816516437573,-2.4082873892948733,0.21625815562597206,0.44874547745097193,-1.1732741530340034,1.294788878474927,-0.2574344014051912,0.2882199580186019,1.002166118844837,0.6321934202767483,1.151538041784069,0.23365229666981668,-0.2767692880126286,0.8832364752547281,1.1261645962974687,-0.5528861841254158,0.13549068968248223,0.35291736558427395,-1.7381617929886612,0.5793503864264191,-0.15650825015700515,1.358829393262868,0.8197280959639786,-1.852142964696941,0.3485494957006722,-0.3816351424550849,-0.04318635744096329,-1.4260506601723437,-0.2317094714457249,-0.06784853404213258,-0.5352076275119724,0.1869126972330229,0.6711003752421804,-0.05712650227839512,-0.2223741661018719,-0.3841709864374732,0.26835003405020824,-0.130571269204677,-0.012661685313458255,-0.4355268212193678,0.6472935778900908,0.3159462060765575,-0.057394350464750984,-0.3450990063341329,0.07370789203341188,-0.1851954952781968,-0.19322924747882472,0.2868069590037995,0.12335311988811858,0.2417971248316285,0.23582063848217824,0.034490018657506366,0.08035578803175424,0.01158526991170214,0.25312890826196616,0.1471203156137885,0.26377545464378666,-0.16168656825009364,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.89926542502,-35785.16322192143,-7061.45555544404,-687.2164349687793,2388.2254225573606,12668.329366015285,-274.9564062884509,-20.8148281079038,-35.9246362542358,14.69237184047744,1.2317877721200539,13.320668248239924,-6.321199378569949,-3.1857429452400927,7.218843721118192,1.8191010758290327,-1.1274670820353374,1.3977065756410094,3.8490418808529525,0.7257649044483564,-4.656814458243685,-1.9173054820000481,-1.191686407851419,1.951090082267493,-2.648369459323236,0.2816296160827215,1.1817039811506629,-2.292576138739854,-1.9099504888155017,-1.161464412163443,-2.195650841622824,2.1761666148535244,1.7605650995979625,1.491912755921211,0.16996256827244655,-0.30744466540591786,3.28202235171818,-0.09636602384260749,-0.8619395731398082,-0.01942309663071169,1.7436281333541463,0.6264438692329539,1.7051575236773464,1.8054709327726766,0.06884620443187686,2.0772828813373483,-0.6699526795536174,-0.11831312602848675,-1.9857000408638759,-0.7436934624274976,-0.8284985515542179,0.2489959491104207,-0.4293468430201073,-1.1408905324002754,0.944107602661849,0.5738615567529659,-1.142249861139467,-0.6156346984365477,-0.03837567729605465,0.08634247516256313,-0.25408159786116885,0.984507676473022,-0.20974699948927553,0.786913601259456,-0.10842629409152374,0.04651889919961334,0.45311000654836636,-0.7482371753718443,-0.532667365094833,0.23470434562133122,-0.9369358939018024,0.1010777355531144,-0.5288542776694505,-0.20061405077663713,-0.8523009066133865,-0.0548135028064933,0.08957279123314213,0.11987896545426242,-0.4096510000647879,0.30692106781896455,-0.06316443369980661,-0.7777815402772218,-0.9688494767869491,-0.21160806123167866,0.07317042182150624,-0.4231754654316722,0.3393098080268757,-0.3769971129139599,0.5975626479328732,-0.438377334045536,-0.08570063858181248,-0.6636148048019258,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858166,-21798.100385055328,-6011.289906149998,-4101.712284666235,-12190.475770455341,-26349.654996957594,-117.94943480111965,134.23409769503783,7.278243140498105,-27.48583403407777,-24.15769330461816,10.229552565523411,16.653094464515476,-12.681794601401485,4.563911382421556,4.153199448501172,4.572745390925018,-3.062786535941027,-0.6490324630569257,-3.7286043539552716,-5.615166410889097,-8.345625564005756,5.425034646071656,1.7129634861128469,2.3993785335702555,-0.6832481138002936,4.3926057272734695,0.22621691992549034,3.648409620759372,-0.4666274038545349,0.8040156342352766,0.8742266989755287,-1.1514053461531675,-2.364918895685266,1.6481132512006227,-4.72510380540049,2.2083941333931447,-0.9110886984539524,-2.595670700210871,4.113165265018686,1.5991373064717052,0.05027371233649133,1.5466151953287688,1.741024765344136,2.4353853277342754,-1.1914752211182689,-2.36379909273533,1.6876344282058207,-1.1549295793707872,-1.005643702193133,0.4489228858481577,-2.032914122496725,3.0273918953917796,-0.028366617384609032,-1.5585724877260811,0.24172993416726196,-0.2141976726916568,-0.9804711143095394,-0.3346013742351475,-0.637554001920537,-1.8779825347645376,-1.742994869657742,-1.5452029743622293,-0.4448095016267712,-1.463257476300185,0.8334880326205173,0.6928230919558707,-0.5481084866983428,-0.09466604183877197,-0.22866132796937513,-0.09141820597248176,-0.1478696351319911,-0.550722279460178,-0.13989241797557117,0.24698708736574068,0.415565863372495,0.5344327405146573,0.011668962539310858,0.6633933228729334,-0.18518273193149587,-0.1780087711072552,-0.0035181645379196674,-0.3284128056177712,0.5212861328159953,0.5067555238696138,-0.07670299021995985,0.32890155571637614,-0.13369453910420123,0.9894581397483374,0.14453406841941782,0.02078100939262011,-0.3855180294595892,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120605,15728.837560403352,5074.202109515389,-138.71971717667188,48.81993661479544,-6853.808260113055,461.3674304090231,-156.27617828775487,-1.6974391876280126,-19.257780537249605,8.573076314062778,-8.89003492409102,1.8454905448635484,-0.7011063507470493,-10.293317356467636,-1.0176650438314327,-0.3312344142094375,-0.10173532338589744,1.3818761177458405,-2.1767890419084663,6.88396791726332,2.088640954833514,0.6703745039979867,-2.59990410121313,-0.7886036517006243,-1.111574185131003,-1.027802462209117,2.201962277355064,-0.27834315095295326,2.4164772181618086,-0.41079246966596367,-1.5062275336785111,-2.142128890331743,0.6911415293806382,-1.043878656725244,0.32768068422157537,-1.5116722149491366,0.548761155881979,0.07449677892845863,0.6296473740170847,-0.7583020182234342,0.23563944233778025,0.6123382312081206,-2.3609742827571862,-0.1276361577196663,-1.6623803714402807,-0.6082688805079239,1.8068538935521108,1.0611834147852195,0.21553998775565641,0.1346016721995427,-1.7078414861745557,0.7135688523939648,-0.12677179230311209,-1.2765516509665116,-0.2035768169486377,-1.5341047797403142,-0.40827749389542134,-1.4815897414496573,-0.9276401324489112,-0.6741223830331985,-0.08375900419062315,-0.7640099930104564,0.5745167054505301,-0.913952001478197,-0.029926293003943456,0.3350677246576189,-0.5997176987530543,-0.26175206548663577,-0.39611636534217454,-0.03631731716930163,-0.20795158201356984,-0.43020553976103837,0.32172475322783484,0.9473864293286145,0.23195104048986842,0.018805373614386178,-0.07184305492754728,0.42305611476587085,-0.018949854882349123,0.07220874517932889,-0.39159523968674026,0.28985584308672563,-0.1517735040522972,0.4383859536625322,-0.26352869334771795,-0.538198837567016,-0.037176459408268095,-0.3017690908406973,0.39642445741714577,-0.05595054597133191,0.08123145249067362,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437622,3720.2476929080553,-11071.459571656222,-1125.269990235566,-40598.87201190764,4146.31602763262,402.21124993811765,-224.27676462080666,-71.2558911775411,-35.79793442156358,-22.769802077726155,-17.9239885521257,-7.452555321200083,12.18855597363419,4.556204609346952,-2.0714573678252823,3.702320447231529,0.18014173006912038,2.8533886351413,-10.462605853224051,-3.24503590119953,-18.03081399874651,11.16071159800955,5.975418491414653,2.6191507371478733,1.544040528918525,4.943118365332609,-3.0710104402294873,-3.7565519904894087,1.315288917350566,1.8056473133314528,-0.11025353262728131,0.6747099245354463,4.587791032870721,0.9550931455715184,-0.11116180574986693,14.30126449469364,1.501631712793751,-1.237835677923575,-0.9260088548150985,-5.911058018218372,2.6103578259705817,-1.5066303871824687,-1.3075322335492272,9.491634809294833,3.232786356402284,-4.214251992396532,5.399556072938183,-3.905785279572693,0.7652772924923729,-1.3552505698980362,-2.8214843484555843,-3.7631771026206846,-1.85039419730384,3.947533094461173,-0.7486311359779207,3.0676985861248793,4.692516435204651,-1.0081371932093979,3.0390463637620835,-0.31639111888786736,-0.19180692028450655,-1.2858111587646779,0.7959624858714113,1.0950302081646983,-2.0348543216587887,-2.3720403355569593,-0.3497344077129746,1.0368598109751939,-1.0121224984911452,0.7699386574703598,-0.7486769146696247,0.5806425311326852,-1.0660094764853316,-1.5718012297970199,-1.0978007661613403,1.179650951655213,0.925365275088212,-0.5680514428402939,-0.8864757596109858,0.10870290597376596,0.2670313439060499,0.6369934601897939,-0.7128218440784377,0.4987327504383552,-0.3528741096387174,1.0072206772371544,-0.05297112111244845,-0.22891644905822084,0.2167214547487837,-0.24546603124467448,0.38833096663954564,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615563,-15281.928159228712,-2096.792467401849,-1328.304412246642,2581.8477796394454,-6092.918508220958,-531.1698491665434,-245.04798987684646,9.499050763904405,-25.109618997962,10.451269786737104,4.441364890512388,5.468661448104816,-12.537192492298269,2.0880512326730294,0.8830053160753273,-1.0913346078196973,3.46594063989654,3.2229115509262884,3.586148191772063,3.9399388357396274,3.8732270469688053,-3.0566510128409496,0.8017529084088656,4.232157697703974,0.7009818318610105,-0.4442487433584328,1.6785209509725807,-1.503049061618648,0.0486584156748786,-2.76162234627077,1.5773710863093031,0.3853037965472741,1.564476467625148,-1.2462170861987778,-0.21029855832285838,2.7192281407587604,-0.1549320426105992,1.0647626715488439,-0.7718961892627124,0.9702896932884658,0.20160770547624352,0.40305730687178454,0.5192168760473937,0.4736931904367116,0.5152738290479172,0.1336319411029453,0.6044709826378089,0.005028045655758673,-0.7926141345444484,1.1921966768550767,0.44658018764402174,-0.5525172976393719,0.010980929631292328,-0.03317859932274495,0.1976234112919854,0.05177081947110798,-0.5189504015745249,-0.39866112170850093,-0.31539669674720616,0.7134936382964141,-0.14318629411217162,0.6628073247093773,0.07968812100823587,-0.35713027104385975,-0.40544413580280997,0.07352976193057763,-0.14946627222606473,0.2512677290385688,-0.3971077053244778,0.6725911522366823,0.3852668324571604,0.2834939647100672,0.12884492681574594,0.7875328027270685,-0.04452706123811786,-0.5606127746657577,0.07190951255771494,-0.23212106915664615,-0.22604321393409224,-0.2563142086871141,0.7177411614399526,0.3123788513392314,0.37120090179884035,0.21029938515223146,0.0766797252425978,0.206426844075873,0.2343596407230138,-0.3799266157913293,-0.12973694122074625,0.34740666181012836,0.4454336199747178,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952706,-11133.250748088842,-2744.842320343746,37080.50173401898,-19604.606893619257,14047.280940940707,-419.8202341008151,535.5186392550722,-43.30457826934627,13.781650789336316,-18.946614071029753,-43.8642516696758,12.738761204888434,-5.522392001690958,22.93655163318608,-7.377522008167675,-29.94187831834464,-22.869023119903154,-7.159438763114611,1.6607992097841435,31.740474156933722,-1.0483562017083599,-27.014540141511034,35.149819714268645,-7.409813748570216,-28.314108875504974,12.421433059926137,33.19158447713368,18.26746463481746,15.210661007117091,-14.81953931164768,-24.999526924031393,9.096356582167079,3.535621533620852,-10.083973981663059,4.270442075117778,-18.070093605600846,13.787821997371237,-7.845513542411474,19.91619298109722,-0.6296692566288492,10.103846839765762,-1.4092114435727245,-0.04826860900365765,0.031146030110737855,-1.8288545137142822,0.8169975121292338,-1.8734619277636801,-4.3098764277448325,3.3415634620569437,3.5835320552677827,-0.41612975281607045,-0.9192054596568218,0.7941862526004362,-1.151782098924399,0.52468231670911,1.0406949976033342,-0.5818391054993531,-0.25997298539870545,0.8314979979432581,0.021422416602952882,-0.0536993704630524,-0.7736962781972099,0.10996719803341908,0.5370318157196793,-0.6332385211763156,0.9269972185675053,0.21732980431155124,0.7092962513122859,-0.13881492704446807,-0.0053020708167988,0.04855042990737726,0.41146466716341945,0.2859908877327309,0.03744906495470897,-0.04620291621954567,0.04740276582652855,-0.06644606373632704,-0.1922104104106758,-0.02641608768673237,0.013997531713584534,0.11463883674941361,0.11844916159355305,0.03263641331858727,0.015908760686539392,-0.12550585985956875,-0.05995292237886104,-0.10730811629396918,-0.047163627548617394,-0.10071962030714572,0.06228848151065972,-0.08811378252420952,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403413,-15229.401396701029,-2091.688888173642,-1344.180145392162,2533.9490061722486,-6278.294552055586,463.68408586553846,-209.25129844918405,7.879651857229412,-8.589135905365165,6.817128620045218,3.75350777105723,9.86161376226106,-11.495882722752361,-3.044135703383303,5.1390001049495035,1.210976229882329,1.6227210120300617,-0.5062864408641649,0.9525717436469976,7.3800269240053975,2.8564650130605163,-2.0037526866862327,-2.6854184877520897,5.694409305981709,0.07764487724688493,-1.1631806678420935,1.7722950194630909,-0.441140209974265,0.9198181084622163,-1.9777287230560117,0.05938796468319434,-1.1625865625400904,1.867947391253786,1.1406030130174467,0.6460455127189481,0.5577314214109232,-0.07979122880169122,-1.5615762360786751,-1.261799140925581,-1.1848983476154544,-0.8154917144434591,0.6075377540691592,-0.669242716412487,-0.9666323076289718,-0.8992959550408921,0.8400478519290449,2.6839704471739334,-1.6760129274809024,-0.6305925779910893,1.4583796477685378,-1.8060041722687912,2.018670725575487,0.7615856665495044,-1.3488430418163722,-2.2525319594073263,-0.3805390523858887,0.3534177223647008,-0.12563543297943525,0.021592001407582183,-0.6609605291873596,-0.5156949595210181,1.4193538306669953,-0.857112813315618,0.1691701491127186,0.6741660406789407,0.08248605251078997,-0.48032854805752506,0.3129854316305473,-1.1871078734777603,-0.43418562198857963,0.34807027527869405,0.7159277603917074,0.30185784709039065,0.22547326614429555,-1.237051316938513,-0.29113638323456537,0.020243376338416833,-0.45822709116065274,0.4544787405627913,0.21017549474297342,0.5675463225041745,-0.34456790779238516,-0.5615407765247775,0.5239308873041187,1.1539547662748444,-0.334558253876727,0.4095949903136046,0.4478941450193761,0.22235609241491586,0.07731057448818723,-0.2606345019418321,3.324814232,2.847599561,3.086206897
