fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989665,-25410.006765650098,-7633.307763182666,-24941.318047789657,12721.709091305656,8548.169920031885,-301.50125284195644,-210.2820954814575,42.33793565952299,-2.3703887157252583,5.430859672197627,-0.36447621903584143,-0.8000090420295937,3.6880728987181914,7.728801991726273,1.4801301788888668,15.02803859829513,-0.9939014379043373,9.482739287721326,-23.99626998428401,4.901344341812568,-16.451108550267836,-7.032567782411565,-4.1458977498094045,5.969337635659662,5.3130606835799385,1.4083178440410864,-3.0342249121769513,2.407534423366553,8.099097388323822,0.1469567476478586,0.46942543432103323,-4.656155324057882,5.794130579438456,5.0840019763280395,4.361626758496323,-2.004235168605958,1.4395535714929761,-3.300863535177656,0.7446060487082672,3.361998314298136,6.574766632816444,1.0309711246813618,-1.1044153812147754,2.5755774863544025,-4.278949582321067,0.8454140990096848,3.7141531926147193,-0.7798036023992495,3.937823334197143,-0.6163291015715446,-2.1383429507421785,5.6184478986789355,2.5889952060674855,-3.9784863212828,1.6894733723467377,-2.4100202924495884,2.012457221658474,1.6582107128792798,2.8311342888135047,0.3902477386662194,-0.05103430688695654,-1.7761593872367625,0.35666090166859443,-1.652582443038357,-1.128963837167152,-0.26018069844701985,1.0460768699748566,-0.7195787858239809,0.9607228185149115,-1.6013341071214795,-0.3053769923728843,-0.42687550818410214,-2.4267646878805755,1.480118559983682,-0.22353960623260397,-0.2536107905619355,1.470728518880462,-0.4078318124653046,0.4139130854983522,0.03566650302175315,-0.19380801361168393,0.5638244991216098,-1.0060451752484216,0.7722092554479076,0.09605284825028672,0.32663373506419174,0.2219394703172097,-0.8770109291559567,0.045209043443271535,0.33899575117173775,-0.3020298417657854,-0.4721030668702414,-0.3442813531993086,0.38895216220378004,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.27985631078,1825.2229904363373,1789.7435154970563,-1099.5449269987416,938.6065054827124,-11692.763481911217,374.4202958927702,-13.665976903509849,-20.577049615621657,3.5485003039969993,5.221299649350729,-2.250808037442194,8.796475225871632,-10.58866696876154,-9.526729601589789,10.432984756699389,4.432457247434751,-6.258055119073513,-4.426203773940145,1.190463494636047,14.891150564707056,3.233719852796749,-2.86201250570781,1.992286303900678,2.391854012879308,-1.6892070997703503,0.08909541707537583,0.6726207575311122,-4.593137522608461,2.957053342772362,-0.648012299061924,-1.2260176693790714,4.615032820135579,2.199766502359019,2.331395643453979,-1.2718237675758004,-1.8501163530239975,-1.6453249025140797,0.7790553492291589,-0.7113398117334427,-2.7711715543232445,-3.35351790754214,2.7458291905704413,2.14222705347451,-0.9669163275787984,0.29892574976978553,4.39163314324399,-2.7887133561109345,-1.9130426992334746,1.4786501188015124,5.901467668723482,-0.4736023285010475,-0.5396144403908963,7.7142432838985835,3.822824528046568,3.424419009295244,2.2088935398636838,-3.066477921312468,2.7403863879702555,-0.6802784056964271,-1.306732458958443,-0.7507101686672273,1.9801719187309406,0.5591432663387073,-0.9521928597009857,-0.04656752590141882,-1.5428154604116027,-0.7280104093016398,-3.503870365499915,-0.2362510512647715,-1.4961724572388155,-0.2635201579023372,-0.29298495078954306,1.5031624235060728,-0.8179955439663721,0.19372109254386438,0.7703229523844685,0.8895436253217238,-1.4819296805576978,0.8476009562303571,-1.2157658342602233,0.6471242482394983,-0.09322945749264193,0.23570065153449132,-0.429735302899033,0.06118396932840084,1.0360753645926026,-0.19819062819812197,0.12271157664843949,0.11196726057837499,-0.335768097095107,-0.19670111570810683,-0.13585902805995118,-0.5891036756214746,-0.2824897072232066,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099357,-9573.80964564953,-2705.991167456865,-2616.548834204199,-10197.113459986265,-17831.151732467883,72.02086521533677,131.79221857280655,27.66731599231946,-32.72128729881943,-16.276635689315658,1.4223694264888387,10.428742933141901,-8.63362841804063,-2.102741118084318,1.8341471569568812,2.1270773225961914,-2.3154080621444715,1.688853413205194,-3.608801401069391,-1.6306887076266325,-5.139481550281118,5.1344214671026345,-0.5070598035410968,1.3906893849849824,0.017945615891344233,2.381978420412024,0.05441764642686543,2.4601285938598134,0.451075929355591,0.1632932661634334,1.2188917438582094,-2.3202726477589883,-0.8881172338419597,-0.13470817547522138,-2.408287506495742,0.21625814068259494,0.4487454170872157,-1.1732740336539247,1.294788644905854,-0.25743442480614526,0.2882199166247727,1.0021662431535154,0.6321933122267476,1.151538079225937,0.23365236146399035,-0.276769262951269,0.8832366509778944,1.1261644438249936,-0.5528862184333043,0.13549073287600757,0.3529172920758679,-1.7381607600786377,0.5793500310405477,-0.15650826729006564,1.3588302407441297,0.8197268938584428,-1.8521442757387094,0.34854979187222,-0.38163440666064796,-0.04318625955720376,-1.4260471729097932,-0.2317087758861598,-0.06784831831271254,-0.5352085244387964,0.18691198546561838,0.671101792642244,-0.05712622846368514,-0.22237472484743676,-0.38416890157029193,0.2683508158375973,-0.13057043437438495,-0.012661726789502229,-0.4355236304669915,0.647288498323088,0.3159475149297982,-0.05739379265999903,-0.3451006508340024,0.07370825361778398,-0.1851964893680756,-0.1932303958486913,0.2868087763899468,0.12335394561257959,0.24179889910026053,0.2358224380163546,0.0344903504880539,0.08035398743209109,0.011585404201704442,0.25313218361854495,0.14712229529875823,0.2637673037358038,-0.16168917670200303,-0.30266786409099317,0.4910627263376017,0.13096792927314446,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425018,-35785.16322192126,-7061.455555444025,-687.2164349687546,2388.2254225573497,12668.329366015114,-274.956406290757,-20.814828108018276,-35.92463622374393,14.692371860351818,1.2317877747195447,13.32066818981624,-6.321199384366863,-3.1857429485058533,7.21884378722033,1.8191010782502401,-1.1274670896886574,1.397706578097431,3.8490418876714245,0.7257649007786975,-4.656814544102312,-1.917305469894756,-1.191686388101863,1.9510900881382818,-2.6483695281414144,0.28162960619568406,1.1817040057374726,-2.292576186876043,-1.9099505355973465,-1.161464348855727,-2.1956508553091223,2.176166469661033,1.7605651591150138,1.4919128150658487,0.16996258127293018,-0.3074446804400197,3.282022125051036,-0.09636601090475004,-0.8619394853099374,-0.019423093156384942,1.7436282921489548,0.6264437788237543,1.7051577351437224,1.8054706243231529,0.06884620632293963,2.077283459583438,-0.6699526190908022,-0.11831314967832827,-1.9856997720585585,-0.7436935092708071,-0.8284988158176567,0.24899589765721464,-0.42934659063686453,-1.140889823020177,0.9441077151454761,0.5738619138205393,-1.1422481954965076,-0.6156351306522235,-0.03837571033755024,0.08634230811268286,-0.25408102358650053,0.9845052689861833,-0.2097463671841411,0.7869111020304762,-0.10842647372820106,0.04651872313828129,0.4531109641254902,-0.7482335993742835,-0.5326687036074337,0.2347030670973002,-0.936938619265412,0.101077091343927,-0.5288560488630933,-0.2006125649361807,-0.8522942316125155,-0.054813729740962824,0.08957192215863162,0.11987953650317415,-0.40965301237144885,0.3069227161261571,-0.06316480937933278,-0.7777864680740073,-0.9688559466417583,-0.21160960840484624,0.07317098668049463,-0.42317952674413084,0.33930219427363406,-0.3770013917342619,0.5975703779612178,-0.4383832387264724,-0.08569799415090254,-0.663625499105337,0.2777723521628425,-0.3726591907856643,0.1589789858728625,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858164,-21798.10038505526,-6011.289906149995,-4101.712284666207,-12190.475770455321,-26349.654996957226,-117.94943480211029,134.23409769578467,7.278243134327147,-27.48583407125802,-24.15769335565332,10.22955252065633,16.6530944797879,-12.681794614374573,4.563911424239419,4.153199454039212,4.572745421931412,-3.0627865413237356,-0.6490324641819032,-3.7286043352550022,-5.615166514348411,-8.34562551168547,5.425034556129641,1.7129634912232872,2.3993785959378444,-0.6832480898176139,4.3926058187290735,0.22621692463337825,3.648409710156176,-0.46662737826752687,0.804015639248278,0.8742266406601678,-1.1514053851149573,-2.3649189893929785,1.6481133780453328,-4.725104035399598,2.208393980819116,-0.9110885757769724,-2.595670436127158,4.113164522993712,1.599137452398667,0.05027370557888423,1.5466153872751884,1.7410244677440976,2.435385407116188,-1.1914755528356544,-2.3637988784806336,1.6876347637347036,-1.1549294231103167,-1.0056437647054286,0.4489230289893454,-2.032913700603377,3.027390099336565,-0.028366606888357185,-1.5585726749616786,0.2417300872233527,-0.2141973641164161,-0.9804718045940138,-0.3346016588159123,-0.6375527739943645,-1.8779782886862955,-1.7429906073973476,-1.5451983279149317,-0.4448080880907195,-1.463259926216093,0.8334848591374712,0.6928245552550586,-0.5481058650565955,-0.09466627970344359,-0.22866008707368488,-0.09141847429530343,-0.1478686887077778,-0.5507241260401531,-0.13989140090245622,0.24698514990826895,0.4155675846765801,0.5344275569855488,0.011669021717070484,0.6633965810010156,-0.18518372594666677,-0.17800982904976942,-0.003518187156152816,-0.32841499527205387,0.5212899568350495,0.5067593929298457,-0.07670372501474933,0.32889418077248983,-0.13369605150457597,0.9894709367170446,0.14453601036620478,0.020780364929498987,-0.3855242438389785,-0.7011516185362385,0.22091038038002456,-0.05607805908193115,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120605,15728.837560403277,5074.202109515397,-138.71971717669297,48.819936614804234,-6853.8082601129745,461.3674304128904,-156.27617828862594,-1.6974391861904157,-19.257780563298716,8.573076332174725,-8.890034885099206,1.8454905465570977,-0.7011063514717449,-10.293317450747374,-1.0176650451908884,-0.33123441645885077,-0.10173532356245957,1.3818761201830447,-2.176789030917473,6.88396804416765,2.0886409418012155,0.6703744928748889,-2.599904109007071,-0.7886036722060337,-1.1115741462097595,-1.0278024836016293,2.201962323603851,-0.27834315776807617,2.4164770863179252,-0.4107924722262108,-1.5062274331881242,-2.142128962619186,0.6911415568878162,-1.043878737056071,0.3276807001181717,-1.5116721105476756,0.5487610819910701,0.07449677134308241,0.6296472604035445,-0.7583020873358721,0.23563940851059126,0.612338307188323,-2.360973879404239,-0.12763616168433356,-1.6623808337502493,-0.6082688252267986,1.8068542522412812,1.0611832712245277,0.21554000102845752,0.13460171516097158,-1.7078411312569994,0.7135684273774479,-0.12677171670059098,-1.2765518025384974,-0.20357694266117565,-1.5341025423284114,-0.4082777767264499,-1.4815910050439003,-0.9276383470996683,-0.6741208589091526,-0.08375879937348257,-0.7640076941919528,0.5745148812307378,-0.9139535294804837,-0.02992618072409184,0.3350684325241273,-0.5997148314858806,-0.26175272263356963,-0.3961142181220041,-0.03631742578206023,-0.2079502509350419,-0.4302069845146408,0.3217223712011873,0.9473790032441697,0.2319520014466778,0.018805191892053062,-0.07184340402476551,0.42305819426476876,-0.018949958201130893,0.07220917417715662,-0.3915977211288579,0.28985777280317293,-0.15177460316919505,0.4383893126291701,-0.26353122454054906,-0.5381867620334055,-0.037176883226023354,-0.3017729959399194,0.3964297961083229,-0.05594881564639065,0.08123276140899074,0.004975741316462045,0.14295229922815236,-0.3524500494027462,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437622,3720.247692908034,-11071.459571656216,-1125.2699902355612,-40598.8720119076,4146.316027632563,402.2112499414893,-224.27676462205721,-71.25589111705435,-35.797934469985535,-22.769802125836154,-17.92398847351133,-7.452555328034808,12.188555986103838,4.55620465106278,-2.0714573705903025,3.7023204722788003,0.1801417303892073,2.8533886401738173,-10.462605800309413,-3.2450359609584685,-18.030813885443425,11.160711413057932,5.975418509346828,2.6191508051504266,1.5440404748259762,4.94311846822084,-3.0710105047386014,-3.7565520824798715,1.315288845569149,1.8056473245848623,-0.11025352527560527,0.6747099474039967,4.587791215011824,0.9550932189805122,-0.11116181118689675,14.301263506852058,1.5016315106505644,-1.2378355518906092,-0.9260086877780318,-5.911058556991903,2.6103574501582867,-1.5066305740078643,-1.3075320101413268,9.491635116925732,3.2327872568885176,-4.214251610866904,5.399557145589513,-3.90578475088279,0.7652773402738863,-1.3552510023029942,-2.821483762425845,-3.7631748717343245,-1.8503930396373762,3.947533561751838,-0.7486316059342836,3.067694122758092,4.69251974116086,-1.0081380505535826,3.0390405160972525,-0.3163904040119147,-0.19180645125501508,-1.2858072868726997,0.7959599576967621,1.095032046368098,-2.0348465813473195,-2.372045345582203,-0.3497327370553074,1.036862424022521,-1.0121170053876307,0.769940906201916,-0.7486721223991155,0.5806444843709139,-1.0660016095707847,-1.5717889233450402,-1.0978053163746866,1.1796395078103152,0.9253696863215748,-0.5680542322376833,-0.8864805267033007,0.10870355198502397,0.2670330357334112,0.6369977066184972,-0.7128270527033992,0.4987365887866498,-0.35287749807944996,1.0071980654209145,-0.05297173323917017,-0.22891942543901267,0.21672437429245076,-0.24545844361366556,0.38833722613895016,-0.11323121542190119,0.05534790632350554,-0.5482945612573986,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615565,-15281.928159228642,-2096.7924674018477,-1328.3044122466363,2581.847779639443,-6092.918508220872,-531.1698491709993,-245.0479898782146,9.499050755842104,-25.109619031926908,10.451269808820213,4.441364871032607,5.468661453120293,-12.537192505129426,2.0880512518019274,0.8830053172528894,-1.0913346151853243,3.4659406459814432,3.2229115566707516,3.586148173537365,3.9399389083647236,3.8732270226432663,-3.0566509622180087,0.8017529108053509,4.232157807646195,0.7009818073243597,-0.4442487525977762,1.6785209862172268,-1.5030490984164107,0.04865841303815239,-2.761622363482754,1.5773709810734307,0.3853038095591166,1.564476529755409,-1.246217182028218,-0.21029856853241513,2.7192279529194727,-0.15493202174884027,1.0647625631328885,-0.7718960500002684,0.9702897817517744,0.20160767656638706,0.4030573568943045,0.5192167873075944,0.4736932057960467,0.5152739724565245,0.13363192900830154,0.6044711028192208,0.005028044956587936,-0.7926141839729726,1.1921970571845666,0.4465800947840662,-0.552516969400637,0.010980924215474098,-0.0331786032350507,0.19762353481371175,0.051770742029102354,-0.5189507681007095,-0.3986614619390127,-0.315396088934858,0.7134920253133489,-0.14318594397189569,0.66280532983848,0.07968786799793717,-0.357130869361112,-0.4054425949748698,0.07352991699654948,-0.14946555621761093,0.2512683611065519,-0.3971055474539351,0.6725931100697174,0.3852643642001062,0.28349491396408455,0.1288439687510248,0.7875266334164296,-0.044527246232748376,-0.5606073383960907,0.07190985172671827,-0.2321222095161173,-0.2260444290037234,-0.25631573207336206,0.7177457093406917,0.3123809375711185,0.371203625503373,0.21030098460430724,0.076680461088367,0.20642220962503102,0.2343622983594521,-0.3799315325454002,-0.12973868631304533,0.34739592820416165,0.4454407985341928,0.07134061263056499,0.010019060635771791,0.20522217434773898,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.65999952706,-11133.250748088793,-2744.8423203437305,37080.50173401883,-19604.606893619242,14047.280940940518,-419.82023410433675,535.5186392580619,-43.304578232587005,13.781650807978208,-18.946614111062026,-43.8642514772884,12.738761216572843,-5.52239200734578,22.93655184324151,-7.377522018001759,-29.94187852103175,-22.869023160064188,-7.159438775849079,1.6607992015284936,31.74047474203982,-1.048356194877698,-27.014539694137827,35.149819819716534,-7.409813941050068,-28.314107883875472,12.421433318546459,33.19158517425845,18.267465082101204,15.210660177080836,-14.819539404013565,-24.99952525615195,9.096356889414256,3.535621673876937,-10.083974757250955,4.270442283047664,-18.07009235746573,13.787820141508453,-7.845512743796896,19.916189387998326,-0.6296693141063615,10.103845385616646,-1.4092116180977656,-0.048268600885488094,0.03114603130537023,-1.8288550220022461,0.8169974384333749,-1.873462300134528,-4.309875844428809,3.3415636711895798,3.5835331984903394,-0.4161296663638843,-0.9192049135136192,0.7941857604608362,-1.1517822348630662,0.5246826449469638,1.0406934765193132,-0.5818395185633651,-0.2599732061599512,0.831496398248152,0.02142236810525548,-0.053699239172346216,-0.7736939496426604,0.10996684883416823,0.5370327159354882,-0.63323611284514,0.9269991765205985,0.21732876530676887,0.7092980361853699,-0.1388141714076567,-0.005302087302869896,0.04855011878404115,0.4114660448420099,0.2859887860629339,0.037448776206539226,-0.04620310743140761,0.047402306484560015,-0.06644637975179034,-0.1922113546572348,-0.02641622960212213,0.013997614930512107,0.1146395630397627,0.11844995225807535,0.03263665259880465,0.015908881919071374,-0.12550706478065587,-0.059951578021359635,-0.1073093352674895,-0.047164238944282434,-0.10072097607217466,0.06228655692255033,-0.08811520332564235,0.11573912692549242,0.12473430211902832,0.002377019833993999,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403415,-15229.40139670096,-2091.6888881736418,-1344.1801453921546,2533.9490061722477,-6278.2945520554995,463.68408586942536,-209.25129845035195,7.879651850540687,-8.58913591698386,6.81712863444953,3.7535077545945215,9.861613771306127,-11.495882734520578,-3.044135731261096,5.13900011179792,1.210976238096357,1.6227210148790416,-0.5062864417543481,0.9525717387518317,7.38002706005589,2.8564649951556333,-2.0037526535237826,-2.6854184958159064,5.6944094538963235,0.07764487453905228,-1.163180692047135,1.7722950566767433,-0.4411402207625509,0.9198180583108696,-1.9777287353819906,0.0593879607230004,-1.162586601784401,1.8679474654878472,1.140603100749641,0.646045544164754,0.5577313828556969,-0.07979121806797856,-1.5615760771642881,-1.2617989132906755,-1.1848984555320208,-0.8154915968798299,0.6075378294537642,-0.6692426021119553,-0.9666323388337448,-0.8992962052915751,0.8400477760069763,2.6839709803870844,-1.6760127006230503,-0.6305926173692126,1.4583801130164395,-1.8060037972964573,2.018669528871899,0.761585188355635,-1.3488432039241818,-2.252533362453681,-0.3805384959701353,0.35341797363542404,-0.12563553941639255,0.02159195884627635,-0.6609590350302486,-0.515693698450426,1.4193495606742799,-0.8571100915543306,0.16917043085441216,0.6741634775484379,0.0824862269189405,-0.480326252040112,0.31298622436460904,-1.1871014329403684,-0.4341868850384853,0.3480680470631176,0.7159301579387591,0.30185562655775683,0.22547150402424482,-1.2370564442587897,-0.2911335602216851,0.02024347157569725,-0.4582293426642653,0.4544811827012959,0.2101767439141589,0.5675499194160982,-0.3445702109359274,-0.5615448778079937,0.5239349142348141,1.153965842086095,-0.3345507415994214,0.4095996440423607,0.44789993072573897,0.22235908467353657,0.07730818450690874,-0.2606387034837247,0.5724285642208612,0.021640457441887213,0.46213314333611255,3.324814232,2.847599561,3.086206897
