fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989694,-25410.006765650025,-7633.307763182772,-24941.31804778955,12721.709091305393,8548.169920031985,-301.5012528406451,-210.28209548241887,42.33793564913703,-2.3703887137687727,5.430859665210808,-0.3644762211049079,-0.8000090400196862,3.6880729015692273,7.72880196741899,1.4801301734661452,15.028038615473287,-0.9939014392286455,9.482739241551934,-23.996270021678395,4.901344271280937,-16.451108581381025,-7.032567661157892,-4.145897715655233,5.969337514729177,5.313060629913662,1.408317826204476,-3.0342248733039114,2.407534387492382,8.099097260355297,0.14695674512939563,0.4694254714464822,-4.656155228122441,5.794130439144531,5.084001841934719,4.361626628703458,-2.004235185979054,1.4395538008989968,-3.3008631854600807,0.7446062078652641,3.361998127560102,6.574767304155623,1.0309709472720547,-1.104415735072171,2.5755775491996515,-4.278948652266666,0.8454142292207883,3.7141527423108625,-0.7798033384512985,3.9378243811223657,-0.6163289815758985,-2.1383430843156406,5.618444426456197,2.588995414829082,-3.97848503839692,1.6894727305126023,-2.4100192751608676,2.0124563514255995,1.6582098475738964,2.831132712643562,0.3902474833915685,-0.05103427077622106,-1.7761578405163552,0.35666057421765757,-1.6525807592930712,-1.1289689212408038,-0.2601803632041013,1.0460754251516355,-0.7195776874760358,0.9607289891036506,-1.6013312640523978,-0.3053793055644097,-0.42687463988107593,-2.426759526106069,1.480132307065515,-0.2235390348530282,-0.25361370356399676,1.4707242353665406,-0.40783058465450583,0.4139117305335577,0.035666373755809465,-0.19380726369257217,0.5638222054916946,-1.0060406815663576,0.7722056399271324,0.09605228549443424,0.32663161388763934,0.22193792997029896,-0.8770040070925789,0.04520867497684584,0.339008159222971,-0.30202687129693856,-0.47212588419020096,-0.34427690190321025,0.38894692452983287,-0.34409372160111634,0.13473410061387367,-0.0026784758419843542,0.128210505508893,0.03262828333924542,-0.1381992649862442,0.14990933593967531,-0.00366634797682664,0.3000088935307251,0.20845164274551753,0.08663932464320294,0.13615876084385095,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107838,1825.222990436331,1789.7435154970813,-1099.5449269987307,938.6065054826915,-11692.76348191133,374.42029589112445,-13.66597690357074,-20.577049610582183,3.5485003010682865,5.221299642614557,-2.2508080501977106,8.796475203710404,-10.588666976903387,-9.526729571627177,10.432984718496122,4.43245725243003,-6.258055127327657,-4.426203752363234,1.190463496393733,14.891150350285125,3.233719858941908,-2.8620124563174074,1.9922862874924672,2.3918539643530727,-1.6892070826570098,0.08909541593872804,0.6726207489180768,-4.593137453906935,2.9570532959960842,-0.648012287964441,-1.2260177662568648,4.615032724958229,2.1997664489819204,2.331395581787876,-1.2718237297988313,-1.8501163689948312,-1.6453251648398965,0.7790552667007533,-0.7113399637507256,-2.771171400142566,-3.3535182495867137,2.74582871773361,2.1422277399419,-0.966916351200774,0.29892568499496397,4.391633819401984,-2.7887130178542425,-1.9130420517872138,1.478650511232181,5.901466518718962,-0.47360235719774657,-0.53961411843801,7.714243881586327,3.822823295620111,3.4244177045651676,2.2088926086024565,-3.066476595420159,2.7403849619022824,-0.6802780246074606,-1.3067316038178403,-0.7507096374642391,1.9801701962634601,0.5591427526495696,-0.9521918853081346,-0.046567734876454776,-1.5428134696615372,-0.7280094017759926,-3.503864978376361,-0.2362525897808244,-1.4961697945849128,-0.2635221519127426,-0.29298434899126985,1.5031592264117488,-0.8180031399467935,0.19372059833440108,0.7703317969561317,0.8895410416388977,-1.4819252309815452,0.8475981751507456,-1.2157614198609235,0.6471217431178351,-0.09322907827462691,0.23569959859478634,-0.42973329083164036,0.06118361031431449,1.0360686360844136,-0.19818925104757099,0.12271060576718408,0.11196633939516691,-0.33578038462140364,-0.19669918029148778,-0.13586560826491328,-0.5890960637281308,-0.2824858897215007,0.3238666862250987,-0.10865345165797781,0.05322911583892012,0.043338427831294365,0.11069459408203673,0.19752506875943412,0.04844372258920215,0.04767880784909118,-0.007628539739627546,0.20610541728035323,-0.11430330978535953,0.11815496491797242,3.257015236,2.742984764,3.0
519840.3157679628,-13560.84445009938,-9573.809645649502,-2705.991167456902,-2616.548834204155,-10197.113459986047,-17831.151732468057,72.0208652150184,131.79221857341483,27.66731598553182,-32.721287271805274,-16.276635668320253,1.4223694345492826,10.428742906868214,-8.633628424678257,-2.102741111478317,1.8341471502392337,2.1270773250011854,-2.3154080651972144,1.688853404965901,-3.6088014066051364,-1.6306886841514165,-5.1394815599647,5.134421378555061,-0.507059799348284,1.3906893567750327,0.017945615706607555,2.3819783901248175,0.05441764574074277,2.4601285570541367,0.45107592217824405,0.16329326336580857,1.2188918401711166,-2.320272599874051,-0.888117212354484,-0.1347081719755197,-2.4082874349298233,0.21625814257228795,0.4487454885844686,-1.1732739092166162,1.2947889215469142,-0.25743441052169536,0.28821994595698053,1.0021660705522506,0.6321935148304058,1.1515381072027129,0.23365231081600715,-0.27676930558085616,0.8832365436859709,1.126164062832841,-0.5528863658147446,0.13549070650895378,0.3529173143206011,-1.7381596878102368,0.5793500731851018,-0.15650821656171,1.3588297225273867,0.8197265490828077,-1.8521434760317546,0.34854961043655774,-0.38163419531765325,-0.04318623159863646,-1.426046163699319,-0.23170857166790368,-0.06784825620246357,-0.5352079757775637,0.18691282871417084,0.6711009269305507,-0.057126150288217624,-0.22237438038223523,-0.3841713705331682,0.26835033883679876,-0.13057142493023455,-0.012661700959459156,-0.4355227015189185,0.6472945068580682,0.3159467167494695,-0.05739445082592415,-0.3450996476344028,0.0737080319109846,-0.18519588243571888,-0.19322969437113793,0.28680766663135715,0.12335344020751567,0.24179781664433367,0.23582133674755673,0.03449014776895355,0.08035346480596822,0.01158532304844485,0.2531301876060774,0.14712108413410235,0.2637769562454633,-0.1616875819852393,-0.30268247800980913,0.4910563876897421,0.13096615660541155,-0.10478430761601457,0.11851763984684854,-0.16065237342333724,0.14504894416437938,0.06742561550405947,0.2154861798926105,-0.12025921541515174,-0.18302871161772216,-0.06234986795676049,-0.1009830814773269,0.04811866257431668,-0.02148195696031632,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425034,-35785.163221921175,-7061.455555444135,-687.2164349687515,2388.22542255731,12668.32936601524,-274.95640628954504,-20.81482810811686,-35.92463621492997,14.692371848221146,1.231787773131402,13.320668265305605,-6.321199368442159,-3.1857429509537583,7.218843764525524,1.8191010715922484,-1.1274670909474291,1.3977065799418489,3.849041868913039,0.7257649019289736,-4.656814477043922,-1.917305473531894,-1.1916863675972178,1.9510900720340811,-2.648369474422671,0.2816296033553201,1.1817039907183073,-2.29257615747735,-1.9099505070049783,-1.1614643304247785,-2.1956508177030702,2.1761666416158403,1.760565122772447,1.4919127789962787,0.16996257689987446,-0.30744467119010693,3.2820221533978566,-0.09636602622037464,-0.8619393939936187,-0.0194230972838228,1.7436281951783783,0.6264438428390353,1.7051574415287232,1.8054712027304685,0.06884620811697004,2.0772830079346196,-0.6699527221473496,-0.11831313522773179,-1.9856991002643227,-0.7436937065540224,-0.8284986544231241,0.24899591286246442,-0.4293463229724909,-1.1408899117229403,0.9441074092288394,0.573861696300766,-1.1422477126535873,-0.6156348654113282,-0.03837568998949888,0.08634226038699126,-0.25408085725532087,0.984504572249238,-0.20974618681064644,0.7869103789327045,-0.1084263640880365,0.04651893327445395,0.4531103791701251,-0.7482325628502918,-0.5326678870216839,0.23470457240263415,-0.9369369539906984,0.10107785948938727,-0.5288549678273189,-0.20061213881775136,-0.8523021435625592,-0.05481359161716127,0.08957295060227011,0.11987918932758806,-0.40965178341132746,0.3069217104616912,-0.063164579760706,-0.7777834592741679,-0.9688519916891198,-0.2116086652824507,0.07317064514924192,-0.423177044921432,0.33929999108026415,-0.3769987760372002,0.5975656517028087,-0.43837963525860096,-0.08570113034873046,-0.6636189651233535,0.2777857682840671,-0.3726543770103704,0.15897685169634018,0.25417807012803073,0.09117061083643936,0.19581701101783772,0.21857819491275038,-0.35729691341457365,-0.5732547214878406,-0.14915072076985986,0.2986963281162228,0.3343701453494559,0.4774037561789315,-0.1561181826599764,-0.06533440089594414,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.13917385818,-21798.100385055164,-6011.289906150081,-4101.712284666188,-12190.475770455085,-26349.654996957484,-117.94943480159257,134.23409769640287,7.278243132540792,-27.4858340485663,-24.157693324493305,10.229552578628063,16.653094437833243,-12.681794624124093,4.563911409874364,4.153199438833361,4.572745427092101,-3.0627865453633345,-0.6490324609946262,-3.7286043408518905,-5.615166433505963,-8.345625527430593,5.425034462558901,1.712963477106986,2.399378547228159,-0.6832480829297822,4.392605762865533,0.22621692175225502,3.648409655549429,-0.4666273709212852,0.8040156254775953,0.8742267097335257,-1.15140536133261,-2.364918932130376,1.6481133344560488,-4.725103894878004,2.2083939999281776,-0.9110887210350215,-2.5956701608636,4.113165401829143,1.5991373632691037,0.05027371050635982,1.5466151208795278,1.741025025615785,2.435385466297985,-1.1914752937479314,-2.3637992425268015,1.687634558687982,-1.1549290323032275,-1.0056440323583236,0.44892294156430657,-2.0329138271300358,3.027388228440724,-0.02836660510832775,-1.5585721700894848,0.24172999438043527,-0.2141972708529028,-0.9804713824069368,-0.3346014852088497,-0.6375524201714838,-1.877977060372855,-1.742989373838205,-1.545196980612472,-0.4448076800553523,-1.4632584278179386,0.8334886201512153,0.6928236612672177,-0.5481051068950707,-0.0946661326207467,-0.2286615566958366,-0.09141831137225127,-0.14786980942536132,-0.5507229986220761,-0.13989110060120097,0.24698744259691044,0.4155665337625455,0.5344336955901088,0.011668987581003041,0.6633945900258968,-0.18518311803835286,-0.17800918271140184,-0.003518173809482589,-0.32841365688480206,0.5212876204685328,0.5067570284129147,-0.07670327516036093,0.32889204432441926,-0.1336951232440464,0.9894631212573558,0.14453481798714138,0.020781126243473683,-0.38552044546532205,-0.7011854965503314,0.2209075364286385,-0.05607730355695195,-0.1386397618609604,0.09381227211786881,-0.41842245393445987,-0.14537418950534756,0.30602304242924955,0.11479989276657143,-0.2102557205308532,-0.17853618641031532,-0.16417513716788673,-0.11331257113955939,-0.06595782966098226,-0.054321786433889255,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.66344712065,15728.83756040324,5074.202109515466,-138.71971717669234,48.819936614803254,-6853.808260113028,461.36743041086584,-156.27617828934603,-1.697439185771603,-19.257780547400632,8.573076321115133,-8.890034935479306,1.845490541907733,-0.701106352009583,-10.29331741835471,-1.0176650414630857,-0.3312344168319036,-0.10173532369641251,1.3818761134634867,-2.1767890341452807,6.883967945036094,2.088640945754005,0.6703744813109362,-2.599904087580701,-0.788603656243312,-1.111574134969659,-1.0278024705450428,2.2019622953587965,-0.27834315362538903,2.416477048184936,-0.41079246518964574,-1.5062275522087276,-2.1421289184214096,0.691141540126757,-1.043878709436488,0.3276806903997132,-1.511672123616408,0.5487611694933221,0.07449676346008441,0.629647394935348,-0.75830204514306,0.23563943247364783,0.6123382016937247,-2.360974635925148,-0.12763616482066847,-1.6623804725010045,-0.6082689189393183,1.8068540328673002,1.0611829121103407,0.21554005850382135,0.13460168893554617,-1.7078412378804178,0.7135679873928912,-0.1267717248641924,-1.276551390410921,-0.20357686474348255,-1.5341018928086791,-0.4082776019254135,-1.4815902331872122,-0.9276378314447533,-0.6741204180545953,-0.08375874006880879,-0.7640070290923372,0.574514352933547,-0.9139525956905304,-0.029926310657273213,0.335068000125173,-0.5997140021007303,-0.26175231768202606,-0.39611676497062576,-0.036317360903895125,-0.20795182708338308,-0.43020610320719677,0.32172168931968864,0.9473877988099931,0.23195141592214644,0.018805408721318282,-0.07184319634134632,0.42305692452468185,-0.018949895722298504,0.07220891203188096,-0.3915962050234117,0.2898565932890639,-0.15177392633545028,0.43838726187154636,-0.26352967845041547,-0.5381832663614781,-0.03717662560309765,-0.30177061083273726,0.39642653698907465,-0.05595086354905167,0.08123195967311127,0.0049759829111975734,0.14295044717568522,-0.3524453028860297,-0.05883044918886129,0.03847953378643771,0.12074482222763304,0.17271772611679123,0.1260969807398232,0.20790901024484534,0.006754565468992222,0.3272732989296896,0.41050293395278487,-0.2844910128494022,0.010590680912833618,-0.2698206006341733,3.653463529,3.070674402,3.362068966
-8572.136847605527,-16777.30341543765,3720.2476929080285,-11071.459571656367,-1125.269990235548,-40598.87201190679,4146.316027632591,402.2112499397213,-224.2767646230908,-71.25589109958021,-35.79793444043317,-22.769802096461323,-17.923988575088124,-7.452555309260081,12.188555995480751,4.556204636745726,-2.071457362999429,3.7023204765179054,0.18014173062180894,2.8533886263406303,-10.462605816235344,-3.245035914229707,-18.030813919542044,11.160711220497358,5.975418460071147,2.6191507519980775,1.5440404591553605,4.943118405366553,-3.0710104653308754,-3.7565520263070935,1.3152888248413905,1.8056472936607646,-0.11025353398889877,0.674709933460388,4.587791103795351,0.9550931938066872,-0.11116180782157642,14.30126363047423,1.5016317500480276,-1.2378354206703122,-0.9260088856360297,-5.911058227848343,2.6103577165614427,-1.506630314553858,-1.3075324291424515,9.491635348168815,3.2327865539362675,-4.214252259672344,5.399556490232475,-3.9057834293589746,0.7652775439353393,-1.3552507381426324,-2.8214839384518378,-3.7631725458842284,-1.850393188951321,3.9475322876676717,-0.7486313217419797,3.0676928219084334,4.692517717876062,-1.0081375267777912,3.039038824034639,-0.3163901966104748,-0.1918063155202669,-1.285806171435621,0.795959226852199,1.0950309181920035,-2.034855748561782,-2.3720422851596816,-0.3497322531187909,1.036860835622084,-1.0121235001010147,0.7699395309886501,-0.7486778008712983,0.580643293193205,-1.0659993507986838,-1.5718035110734896,-1.0978025386058132,1.179653054532335,0.9253670002502616,-0.5680525264313765,-0.886477613753592,0.10870315736617757,0.267032002232933,0.6369951131411703,-0.7128238684000981,0.49873425272423455,-0.35287542702643027,1.0071915229851778,-0.052971361364179834,-0.22891761533971655,0.21672259304629676,-0.2454674268050771,0.38833339996325844,-0.11323669028807981,0.055347192001586575,-0.5482871700870535,0.4531510321405163,-0.09081073769930005,-0.25427261988318967,-0.01921955136847136,0.2972138692647007,0.046399951835125776,-0.08787481022738254,0.24655662455650887,0.03722041841344449,-0.045119568573029054,-0.06536926350604948,-0.07570397641311367,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615581,-15281.928159228599,-2096.7924674018786,-1328.3044122466304,2581.8477796393868,-6092.918508220931,-531.1698491686622,-245.0479898793434,9.499050753516123,-25.109619011197854,10.451269795337074,4.4413648962025984,5.468661439342893,-12.537192514769275,2.088051245237994,0.8830053140197661,-1.0913346164324347,3.4659406505558135,3.222911540933513,3.5861481790687444,3.939938851633508,3.8732270299596676,-3.0566509095226175,0.8017529041755239,4.232157721759301,0.7009818002052673,-0.44424874695658356,1.6785209646826225,-1.503049075927351,0.0486584123068878,-2.7616223161839155,1.5773711057103992,0.3853038016182829,1.5644764918716363,-1.2462171490329315,-0.21029856223555168,2.7192279764258283,-0.15493204642750302,1.064762450229886,-0.7718962149233219,0.9702897277590707,0.20160769709877208,0.40305728748960035,0.5192169536313106,0.47369321734903425,0.5152738604195128,0.13363194960184302,0.6044710293751366,0.005028043205992628,-0.7926143945944539,1.1921968248231967,0.4465801225761768,-0.5525166276431492,0.010980924625450108,-0.03317859280248246,0.19762345971995254,0.05177072083175715,-0.5189505439937677,-0.3986612537120447,-0.315395913413164,0.7134915585596773,-0.14318584267195017,0.66280475163019,0.0796877948800342,-0.35713050538882196,-0.40544441982125395,0.07352982214821513,-0.14946535012823786,0.25126797754353813,-0.3971080978116019,0.6725919143111778,0.38526728360551027,0.28349433389217704,0.1288436944292843,0.7875339446860791,-0.044527132547190575,-0.5606137768091745,0.07190964009718262,-0.23212151248518614,-0.22604368652352247,-0.2563148014574233,0.7177429314899554,0.31237966221966834,0.3712019649465806,0.210300004428938,0.07668001164874698,0.20642086849332872,0.23436067303450053,-0.3799285359209566,-0.12973761755308244,0.3474086435273318,0.4454364100578837,0.07134406352576234,0.010018933991316951,0.20521940956308996,-0.001650801384965419,0.16074606078064774,-0.12598305832826834,0.04567155675236409,0.17052754552768956,-0.22684044137558965,0.25923261864031977,0.06180565861639082,0.12152184684849858,0.46008617400039925,-0.04189016550629732,-0.27519760074054866,3.394160216,2.89155407,3.142857143
-4587.588432627545,47064.65999952713,-11133.25074808876,-2744.842320343771,37080.50173401865,-19604.606893618842,14047.280940940645,-419.8202341024916,535.5186392605261,-43.30457822197431,13.781650796601406,-18.946614086625626,-43.86425172586958,12.738761184480436,-5.5223920115977965,22.936551771062184,-7.3775219909918,-29.941878554890486,-22.869023190224503,-7.159438740936573,1.660799204023281,31.74047428499406,-1.0483561967503023,-27.01453922814112,35.14981953002595,-7.4098137907606425,-28.31410759691954,12.421433160548531,33.191584748462724,18.26746480880696,15.210659936881099,-14.819539150196084,-24.99952723153717,9.09635670176934,3.53562158820261,-10.083974490774175,4.270442155956737,-18.07009251367241,13.787822339500696,-7.84551191195907,19.916193643426734,-0.629669279057479,10.1038464157948,-1.4092113755796472,-0.04826861639517598,0.031146031883385997,-1.8288546243927701,0.8169975640825405,-1.8734620731324316,-4.309874386071318,3.3415645595404344,3.583532500189417,-0.41612969217763324,-0.9192043467593997,0.7941858212034475,-1.1517818623589329,0.524682444247047,1.040693038576675,-0.5818392672056937,-0.2599730714024184,0.8314959348221116,0.021422354124404158,-0.05369920115364365,-0.7736932775160745,0.10996674787448787,0.537032164307288,-0.6332389654792723,0.9269979804227897,0.21732846409503817,0.709296947045452,-0.13881505956811868,-0.00530207735600211,0.04855048693685424,0.41146520314092255,0.28598817729004194,0.037449123402717985,-0.04620299084090773,0.047402850860180396,-0.06644618583047428,-0.1922107779397086,-0.026416143091979923,0.01399756407768527,0.11463911950750014,0.11844946884060734,0.03263650697237142,0.015908807543935338,-0.1255063288467959,-0.059951188600682145,-0.1073085910273108,-0.04716386515847241,-0.10072014761196406,0.06228883574060875,-0.08811433550328533,0.11574472256917634,0.12473269020636635,0.0023769862029106594,0.07654502032195186,-0.02060876663150609,-0.010540802116912442,-0.04919947992702837,0.06151361708011901,0.006779387845889301,-0.028186669356115385,0.004435080984410208,0.06448982034782222,-0.02348190063888741,0.034373059301501994,-0.030835467088388052,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403433,-15229.401396700914,-2091.6888881736722,-1344.1801453921482,2533.9490061721945,-6278.2945520555595,463.68408586738946,-209.25129845131417,7.879651848608461,-8.589135909892793,6.8171286256540835,3.753507775866226,9.861613746461677,-11.495882743358798,-3.0441357216869553,5.139000092981776,1.2109762394482557,1.6227210170200015,-0.5062864392889764,0.9525717402734699,7.380026953785265,2.85646500055574,-2.003752618954352,-2.6854184736913225,5.694409338333401,0.07764487371364301,-1.1631806772702418,1.7722950339499575,-0.4411402141876184,0.9198180437751372,-1.977728701508998,0.059387965411382276,-1.1625865777801376,1.8679474201507897,1.140603070601321,0.6460455249517162,0.5577313876882255,-0.07979123078241854,-1.5615759115468386,-1.261799182907806,-1.184898389634987,-0.8154916801486516,0.6075377248004609,-0.6692428165428393,-0.9666323624047135,-0.8992960098581944,0.8400479053128745,2.683970654509744,-1.67601213354052,-0.6305927850840765,1.458379828829404,-1.8060039098176988,2.018668280866095,0.7615852505684448,-1.3488427674569021,-2.252532504776743,-0.380538335153309,0.35341782070143973,-0.12563547426083688,0.021591947448331518,-0.6609586024193025,-0.5156933335168274,1.4193483258107307,-0.8571093040077669,0.16917026181187414,0.674166513602603,0.08248612086735363,-0.4803255892145643,0.31298575093638675,-1.1871090566716482,-0.4341861118190477,0.3480706863328149,0.7159286928581373,0.3018549815199433,0.22547359936673964,-1.2370533123852887,-0.2911369037779015,0.020243412184252078,-0.4582279667718118,0.45447969095252894,0.2101759808715641,0.5675477218695304,-0.3445688050026499,-0.561542367418704,0.523932457690941,1.1539590765347987,-0.3345485716665023,0.40959680207581434,0.4478963990783483,0.22235725414876586,0.07731101125825539,-0.2606361339104392,0.5724562307075844,0.021640179163942723,0.46212691276138496,-0.010660885133826476,-0.823450589496579,-0.6885182216277438,0.28394220081601346,0.5563467188713987,-0.032150438880490184,-0.0096266370697887,0.44209494470324373,-0.06387290494232406,-0.10817795154228094,0.018409924298485043,0.0023630446499989456,3.324814232,2.847599561,3.086206897
