fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989647,-25410.00676565002,-7633.307763182692,-24941.31804778955,12721.709091305616,8548.169920032,-301.50125283792676,-210.2820954827373,42.33793565465395,-2.3703887174846154,5.430859644258799,-0.36447621900731136,-0.8000090446426872,3.6880729255995988,7.728801900364392,1.4801301862206597,15.02803868349506,-0.993901444596365,9.482739116453223,-23.996269660720085,4.901344346167037,-16.45110827807474,-7.032567790240768,-4.145897798542048,5.9693374405197135,5.313060761186326,1.4083178699933494,-3.034224770307524,2.407534475989022,8.099097574403935,0.1469567513077113,0.4694254476510364,-4.65615546435256,3.824198457,3.329647696,3.576923077
-190899.24390901666,610.279856310774,1825.2229904363464,1789.7435154970574,-1099.5449269987305,938.6065054827104,-11692.763481911385,374.4202958878218,-13.665976903592234,-20.577049613194653,3.548500306643549,5.221299622539621,-2.250808037326412,8.796475254604347,-10.588667045866002,-9.526729488917601,10.432984808508502,4.432457272576993,-6.258055160990903,-4.426203693937962,1.190463478494795,14.891150577789732,3.233719799149722,-2.8620125090058446,1.9922863273718587,2.3918539347823247,-1.6892071244118232,0.08909541872360928,0.6726207260971321,-4.593137622617269,2.957053410848062,-0.6480123152643563,-1.2260177040050808,4.615032959564874,3.257015236,2.742984764,3.0
519840.3157679631,-13560.844450099432,-9573.809645649437,-2705.9911674568784,-2616.5488342041654,-10197.11345998624,-17831.151732468137,72.02086521438632,131.79221857359852,27.667315989057393,-32.7212873232249,-16.27663560573649,1.4223694264159745,10.428742967207155,-8.633628480912673,-2.1027410932209,1.8341471660624524,2.127077334646984,-2.31540807765249,1.6888533826760976,-3.608801352370913,-1.630688709064287,-5.13948146498193,5.134421473006963,-0.5070598095029888,1.3906893395577984,0.017945616145164805,2.381978464331482,0.05441764389288028,2.4601286474368007,0.4510759396897231,0.16329327024524465,1.218891778286732,-2.3202727178313833,4.581469014,3.989959557,4.285714286
51809.71371273873,-9921.899265424965,-35785.163221921204,-7061.4555554440585,-687.2164349687732,2388.2254225573524,12668.329366015294,-274.9564062871234,-20.81482810814363,-35.924636219511065,14.692371871309973,1.2317877683967258,13.32066818913052,-6.3211994050151326,-3.185742971702023,7.21884370185076,1.8191010872860507,-1.1274670960694733,1.397706587460052,3.8490418181110186,0.7257648909802634,-4.65681454818477,-1.9173054381052577,-1.1916863894876388,1.9510901111148693,-2.64836944164242,0.28162961031676537,1.1817040275294062,-2.2925760797600168,-1.9099505771912013,-1.1614643755483671,-2.1956509102092427,2.176166531135222,1.7605652122789022,4.672867535,4.18920143,4.431034483
650895.892755462,9791.139173858133,-21798.100385055128,-6011.289906150013,-4101.712284666188,-12190.475770455309,-26349.65499695758,-117.9494348005506,134.234097696591,7.278243133468347,-27.4858340917584,-24.157693231604746,10.229552520130401,16.65309453418519,-12.681794706723071,4.563911370257711,4.153199474663927,4.5727454478386935,-3.0627865618368633,-0.6490324524453417,-3.7286042848488057,-5.615166519285708,-8.345625373224308,5.42503456238217,1.7129635114188682,2.3993785175563724,-0.68324809983056,4.392605899714478,0.22621691407681369,3.6484097895784173,-0.4666273890463649,0.8040156593517377,0.8742266653488499,-1.1514054198682175,4.804087,4.368326794,4.586206897
-155985.79360999193,-27251.663447120594,15728.837560403237,5074.202109515422,-138.71971717672486,48.819936614777596,-6853.808260113058,461.36743040679113,-156.27617828956505,-1.697439185986802,-19.25778057766282,8.573076288151478,-8.890034884641814,1.845490552585427,-0.7011063565741977,-10.293317329010996,-1.017665050242717,-0.33123441833316064,-0.10173532424431306,1.3818760952257205,-2.1767890014873243,6.883968050213209,2.088640907122993,0.6703744936565014,-2.5999041396425806,-0.7886036464619005,-1.1115741624531237,-1.027802502557916,2.2019622207160294,-0.27834316385136176,2.4164771419511255,-0.4107924824963458,-1.5062274757384193,-2.142129027358996,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.30341543762,3720.2476929080335,-11071.459571656269,-1125.269990235548,-40598.872011907464,4146.316027632635,402.21124993617207,-224.27676462340418,-71.25589110865575,-35.79793449668673,-22.769802008910894,-17.92398847258919,-7.452555352378358,12.188556074862744,4.55620459718454,-2.0714573808736607,3.7023204932903635,0.18014173159369637,2.85338858864812,-10.462605659080213,-3.245035963797087,-18.030813586342212,11.16071142586435,5.975418579748489,2.619150719613319,1.544040497337784,4.943118559357755,-3.071010361231895,-3.7565521643251474,1.3152888758497097,1.8056473697352489,-0.11025352839226639,0.6747099677788552,2.147725643,1.552274357,1.85
-178537.71721144044,11070.300380615558,-15281.928159228597,-2096.792467401856,-1328.3044122466304,2581.8477796394277,-6092.918508220961,-531.1698491639789,-245.04798987968542,9.499050754720818,-25.10961905065576,10.451269755152842,4.441364870803937,5.468661470983588,-12.537192596424049,2.0880512271052263,0.8830053216380989,-1.0913346213818869,3.4659406691982935,3.222911498406853,3.5861481251718037,3.9399389118222703,3.873226958397018,-3.0566509657271346,0.8017529202505282,4.232157669445775,0.7009818175515402,-0.4442487607899557,1.6785209077841194,-1.503049131155824,0.04865841416970881,-2.7616224325348746,1.5773710256301472,0.38530382118637074,3.394160216,2.89155407,3.142857143
-4587.588432627548,47064.65999952701,-11133.250748088753,-2744.842320343747,37080.50173401867,-19604.606893619188,14047.280940940716,-419.82023409878724,535.5186392612754,-43.30457822747859,13.781650818257988,-18.946614013772273,-43.864251475031054,12.738761258183567,-5.522392047556659,22.936551571983863,-7.377522054637329,-29.941878690785472,-22.869023313241417,-7.159438646445045,1.6607991790829604,31.74047476992011,-1.0483561775149004,-27.01453972514225,35.14982023387485,-7.409813699126075,-28.314108297234533,12.421433547601648,33.19158362330282,18.267465479934003,15.210660527181647,-14.81953977456295,-24.999525962335433,9.096357164285303,1.384178612,1.098580009,1.24137931
-177088.9826474202,11232.90039240341,-15229.401396700916,-2091.6888881736495,-1344.18014539215,2533.949006172238,-6278.2945520555895,463.6840858632953,-209.25129845160703,7.879651849607893,-8.58913592338971,6.817128599441025,3.7535077544015905,9.861613803519536,-11.495882818235122,-3.0441356952697545,5.139000137317311,1.210976244934282,1.6227210257503717,-0.5062864326194148,0.952571725991013,7.380027066523063,2.856464947811367,-2.0037526557963714,-2.6854185274463513,5.694409267920537,0.07764487563428799,-1.1631807135053447,1.7722949738787828,-0.44114023040095796,0.9198180794471079,-1.9777287848338079,0.05938796239504647,-1.1625866368887228,3.324814232,2.847599561,3.086206897
50030.008054631486,-10113.997947689431,-35856.497589709244,-7070.235058568721,-668.2179192098815,2441.944983101451,12881.309331455439,-274.72895611861173,139.7741577070457,-50.99456042365363,18.223683358709714,-0.6449472804595557,13.212484454541487,-7.152106694841246,-4.622596362078831,3.3436557854254962,4.010889774870629,-0.917759926263228,0.5021269825267253,4.386049260068576,3.72495423755144,-1.1864713604451138,-0.1396768306401509,-5.986586573889659,1.3726892166224578,-2.131461584177866,-3.2525567185042537,3.040588043439042,-2.4910826602759046,1.3759660251709958,-0.001534566897317211,-2.5276855774841396,3.4477464961292035,8.0238504957885,3.599130983,2.900869017,3.25
-125345.11971585723,-14842.06566035285,-550.0972767851932,1293.4060038201637,-560.8143237253942,1119.0146444204368,-3469.914771115765,505.6260928140692,-147.99195626172337,3.592748315695468,-8.184548901211576,6.667883706925362,-3.8273242053411525,3.3633932788165106,-4.182653720662799,-6.369863826475851,1.4030069512591175,-0.43980538611158726,0.004608831865323955,0.9871750473588861,-0.9144742503059634,6.739491442581688,1.7003570270531252,0.6570473612926611,-3.038032895664908,0.7548355473833058,0.041673718247119,-0.7121114156125423,0.3909147604276465,-0.6664519859550365,1.9439361092922514,-1.1296768774025225,0.28071071082824606,-1.7256635482075071,3.954853907,3.366574665,3.660714286
-49001.25318178602,-48167.389711457756,12787.79058964532,4259.833315192681,673.1571690430176,-566.3248469977666,3515.661438728229,611.4324764405374,-44.63990682775827,-46.94162184489916,9.787047712094541,6.176204633633197,-6.933410815605041,-11.012630648646864,8.031942168393384,-6.734829216617244,-3.3424083695440268,-1.1539448644021126,-5.149720991401349,-0.7903692209072855,-5.794290935400448,0.6074057142028274,-1.2292181280105063,5.6099009128206445,1.199216136424874,-5.076926692025893,3.079454109009395,-0.8200642125091376,-0.3703457759550221,-0.6375756863925637,4.474410468040279,0.49720504683131134,-3.2652519572518273,-1.1808718547189334,3.453428328,2.925882017,3.189655172
