fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,CIHigh,CILow,MOS
-96471.0017422917,20285.016700989632,-25410.00676564998,-7633.307763182745,-24941.318047789628,12721.709091305669,8548.169920031849,-301.5012528432609,-210.28209548018398,42.33793566849721,-2.370388714926153,5.43085966931329,-0.364476217809325,-0.8000090386484603,3.6880729076857754,7.728801981807711,1.480130169766276,15.028038494114764,-0.9939014359410988,9.482739268720652,-23.996269929857807,4.901344329096595,-16.451108503625143,-7.032567760666134,-4.145897692375982,5.969337546192545,5.31306073010238,1.408317836761362,-3.034224896288402,2.407534454586123,8.099097336094749,0.1469567498195824,0.46942547678634045,-4.656155284798008,5.794130522333986,5.084001921727132,4.361626705474591,-2.004235142645364,1.4395535485533217,-3.300863276236836,0.744606230855636,3.361998237854191,6.574766455793199,1.03097099345776,-1.104415345835025,2.575577100082197,-4.278948893386288,0.8454140645247118,3.714153008009435,-0.7798035550785587,3.937823918431942,-0.6163292053769006,-2.1383427502100543,5.618447268220017,2.5889949114396478,-3.97848743197339,1.6894731091940984,-2.4100198813862925,2.012456859838242,1.6582103560400647,2.831133645601603,0.39024763451522276,-0.051034292185710775,-1.776158756162147,0.35666076723253864,-1.6525817551552358,-1.1289696560102689,-0.26018056157323216,1.0460762801651944,-0.7195783386633637,0.9607298816774583,-1.6013329438624682,-0.30537964503554815,-0.4268751541603083,-2.4267625692540533,1.4801342873026904,-0.2235393709930751,-0.25361411470056855,1.470726776567625,-0.407831313996737,0.4139125391366117,0.035666450327182395,-0.19380770681610732,0.5638235636309687,-1.006043355994357,0.7722077673345912,0.09605261920024007,0.3266328752557278,0.22193884769478148,-0.8770081131095944,0.045208891356877286,0.3389945099836285,-0.3020286269827944,-0.47210080976201063,-0.3442795499861517,3.824198457,3.329647696,3.576923077
-190899.24390901605,610.279856310782,1825.2229904363264,1789.743515497071,-1099.544926998744,938.6065054827117,-11692.76348191117,374.420295894359,-13.665976903425747,-20.57704961999347,3.5485003027976076,5.221299646589439,-2.2508080298315183,8.796475188578132,-10.588666994488976,-9.52672958932396,10.432984692419472,4.43245721660908,-6.258055106718339,-4.426203765115207,1.190463491893088,14.891150526101011,3.2337198436827856,-2.8620124968177296,1.9922862762790179,2.3918539769578104,-1.689207114578895,0.08909541660744508,0.6726207540132199,-4.5931375819657045,2.957053323620016,-0.6480123086511164,-1.2260177802390388,4.615032781201377,2.199766480543256,2.3313956181791333,-1.271823752159442,-1.8501163290258154,-1.6453248763176598,0.7790552881759816,-0.7113399856810517,-2.7711714912874226,-3.3535178170777336,2.745828840654991,2.1422269848688993,-0.966916182549916,0.2989257018967797,4.391632964289155,-2.7887132178827128,-1.913042582654833,1.4786503377070601,5.901468662413661,-0.47360228360196027,-0.5396143916799688,7.714242385458023,3.8228255924740555,3.424418475602506,2.208893165929144,-3.0664773735025053,2.740385805422409,-0.6802782494244604,-1.3067321094565933,-0.7507099512642574,1.9801712142730976,0.559143056896366,-0.9521924586504809,-0.046567764600008575,-1.5428146454043012,-0.72800999823413,-3.5038681598286745,-0.23625280323007575,-1.4961713625356319,-0.2635224466720987,-0.29298470144888156,1.5031611225982844,-0.8180042429422201,0.19372089191249392,0.7703330817111806,0.8895425481491788,-1.4819278596646563,0.8475998220412974,-1.2157640276188804,0.6471232233179867,-0.09322930229704847,0.23570022569711138,-0.429734474081061,0.06118382248464689,1.036072611274217,-0.19819006568554018,0.1227111790790107,0.11196688390971474,-0.33576686453380244,-0.1967003271853419,-0.13585839014511136,-0.589100545332287,3.257015236,2.742984764,3.0
519840.3157679629,-13560.84445009934,-9573.809645649488,-2705.991167456903,-2616.548834204184,-10197.113459986262,-17831.15173246781,72.02086521564041,131.79221857200665,27.667315998187952,-32.72128728775416,-16.27663568072138,1.4223694216789096,10.428742888927761,-8.633628439016897,-2.102741115378293,1.8341471456550742,2.127077307819688,-2.315408057569211,1.6888534098187786,-3.6088013928042306,-1.6306887034182163,-5.139481535696002,5.1344214511709065,-0.5070597965116262,1.3906893641076967,0.01794561603671166,2.3819784080162942,0.05441764614769835,2.4601286256522066,0.45107592642053923,0.16329326857879323,1.2188918540716307,-2.3202726281484023,-0.8881172250411408,-0.13470817399476734,-2.408287477189113,0.21625813789449713,0.44874540992618905,-1.1732739415687647,1.2947889614929466,-0.2574344189583343,0.28821990885533877,1.0021661154323822,0.6321932919763198,1.1515379065079885,0.23365232396772387,-0.27676925166832117,0.8832366070283801,1.1261643752101067,-0.552886300674966,0.1354907556549971,0.3529172589689562,-1.7381605683674008,0.579349960554093,-0.1565083103554037,1.3588300287283401,0.8197267573838981,-1.8521439462322917,0.3485497186323626,-0.38163432112962214,-0.04318624837006896,-1.4260467599301343,-0.23170869246734258,-0.06784829303764826,-0.5352082991061057,0.18691294998322505,0.6711014383677757,-0.05712619652754733,-0.22237458305872043,-0.38417172655809667,0.26835062010982874,-0.13057156637760423,-0.012661716945726563,-0.4355232510548487,0.6472953766931419,0.3159471878935352,-0.05739454855624703,-0.34510023829036496,0.0737081635939911,-0.1851962427555806,-0.1932301088585397,0.2868083220164604,0.12335373812325595,0.24179845466688968,0.2358219900642401,0.03449026697914427,0.08035377203585238,0.011585369229009726,0.2531313641718819,0.14712180025118787,0.26376633920625314,-0.16168852161385794,-0.3026663862399849,0.4910601323991876,4.581469014,3.989959557,4.285714286
51809.713712738725,-9921.899265425005,-35785.163221921124,-7061.4555554441085,-687.2164349687534,2388.2254225573597,12668.32936601506,-274.9564062919233,-20.81482810789186,-35.924636231367856,14.692371855383492,1.2317877740690437,13.320668144774524,-6.321199357567249,-3.1857429562456305,7.218843777920349,1.8191010670427081,-1.1274670818640766,1.3977065753426492,3.849041879982124,0.7257648991590785,-4.6568145320340815,-1.9173054644757024,-1.1916863843878223,1.9510900610877293,-2.6483694883757702,0.2816296086618133,1.1817039995896133,-2.2925761748370523,-1.9099505602851992,-1.161464341337643,-2.195650887796206,2.176166666434267,1.7605651442382968,1.491912800270776,0.16996257941847243,-0.30744467668598335,3.2820220825332744,-0.09636600936150463,-0.8619394176883706,-0.019423097900991906,1.7436282524467177,0.6264437619635692,1.705157517779796,1.8054705664616575,0.06884619610419872,2.077283125367088,-0.669952591703571,-0.11831314374998324,-1.9856996511080718,-0.7436936196516422,-0.8284989553307129,0.24899587423785896,-0.42934654121574667,-1.1408896908544552,0.9441079787211268,0.5738618244583095,-1.14224799617218,-0.6156350249729147,-0.03837570240101826,0.08634228836794829,-0.25408095555683213,0.9845049838552159,-0.20974629266842912,0.786910805860567,-0.10842642851685197,0.04651896371468215,0.4531107248837642,-0.7482331752719952,-0.5326683698021119,0.23470479123107563,-0.9369379369862569,0.1010779661370893,-0.5288556058284073,-0.20061238818494892,-0.8523032875277262,-0.05481367290485254,0.089573100247614,0.1198793913423853,-0.40965250891427174,0.3069223056847108,-0.06316471529702121,-0.7777852369626095,-0.9688543288416268,-0.21160921927946522,0.07317084208592586,-0.4231785117620751,0.3393012880473365,-0.3770003257702574,0.5975684496415768,-0.43838176305322785,-0.08569767675590766,-0.6636228216865427,0.2777709959277585,-0.37265722956899217,4.672867535,4.18920143,4.431034483
650895.8927554619,9791.139173858151,-21798.100385055164,-6011.289906150061,-4101.7122846662105,-12190.475770455347,-26349.654996957117,-117.94943480260783,134.2340976949718,7.278243135866553,-27.485834061962052,-24.157693342895936,10.229552486067526,16.653094409187474,-12.681794645189791,4.563911418346979,4.153199428449777,4.5727453900571735,-3.0627865352720844,-0.6490324628914268,-3.7286043265693936,-5.61516649983623,-8.345625488029482,5.425034539356347,1.7129634674929097,2.399378559850007,-0.683248095830025,4.392605795854055,0.22621692347791644,3.648409757272027,-0.4666273753464611,0.8040156511435632,0.8742267197014593,-1.1514053753289282,-2.3649189660298093,1.648113360113038,-4.725103977963803,2.2083939522566736,-0.9110885612884061,-2.595670232340204,4.113165528661068,1.599137415824468,0.05027370386441931,1.5466151900395717,1.741024412030614,2.4353850415301017,-1.1914753609572966,-2.363798782310822,1.687634679577533,-1.1549293525985243,-1.005643914669838,0.4489231047061064,-2.032913509770666,3.0273897619554084,-0.028366599313563962,-1.5585731092559005,0.24173004777884202,-0.2141973241570618,-0.9804716334725405,-0.33460158746552215,-0.6375526287411576,-1.877977785987951,-1.7429901025666894,-1.5451977742489036,-0.44480792254139584,-1.4632593123136846,0.8334891613242296,0.6928241896047796,-0.5481055555189885,-0.09466621877585256,-0.22866176922194364,-0.09141840632537335,-0.14786997171458116,-0.5507236643900234,-0.1398912748156107,0.24698777284407547,0.41556715484571505,0.5344345817861045,0.01166900819372043,0.6633957661570077,-0.1851834777076432,-0.17800956453860747,-0.003518181835602065,-0.3284144470967701,0.5212889979206231,0.5067584292296656,-0.0767035417581122,0.32889329984582133,-0.13369567864094867,0.9894677397944376,0.14453552450150242,0.020780297028535347,-0.38552268834852765,-0.701148223208569,0.22090923311186972,4.804087,4.368326794,4.586206897
-155985.7936099919,-27251.66344712057,15728.837560403217,5074.202109515452,-138.71971717669274,48.819936614795424,-6853.808260112946,461.36743041485255,-156.2761782876766,-1.697439186548578,-19.25778055678628,8.573076327649357,-8.89003485503813,1.8454905387341751,-0.7011063531752265,-10.293317437490828,-1.017665038920048,-0.33123441418943794,-0.10173532335999699,1.3818761174506382,-2.176789025906752,6.883968026320262,2.088640935837885,0.6703744908115337,-2.5999040729406486,-0.7886036604003234,-1.1115741559362042,-1.0278024782609008,2.2019623120453278,-0.27834316137126724,2.4164770706830843,-0.4107924783034912,-1.5062275693864686,-2.142128944530319,0.6911415499631611,-1.0438787258600732,0.32768069611030753,-1.5116720909668477,0.5487610732388195,0.07449676551016576,0.6296474143421363,-0.7583020700750488,0.23563940204759692,0.6123382290789227,-2.3609738037272514,-0.12763614272518153,-1.6623805663895166,-0.6082688005502692,1.806854162461114,1.0611832066710318,0.21554003309304715,0.13460173788156457,-1.7078409714301293,0.713568348672648,-0.12677170051970954,-1.2765521586527253,-0.2035769118841521,-1.5341022762654974,-0.4082777095554448,-1.481590688427089,-0.9276381360538094,-0.6741206784536483,-0.0837587751140107,-0.7640074214819358,0.5745146643442451,-0.9139531484802349,-0.02992633115560965,0.3350682556637839,-0.5997144922963307,-0.26175255638203915,-0.39611713152563277,-0.03631739889038087,-0.20795205531253294,-0.4302066235503367,0.321722092683132,0.9473890695314165,0.23195176153409197,0.018805439015163933,-0.07184331245937865,0.42305767411189893,-0.018949931579500603,0.07220906699160456,-0.3915971002893367,0.2898572925550844,-0.15177433537534377,0.43838846979944646,-0.26353059096951686,-0.5381853307697518,-0.037176776137459754,-0.30177201727011294,0.3964284615720425,-0.055948615674570955,0.08123243085414507,0.0049757275648995986,0.1429515535881053,3.653463529,3.070674402,3.362068966
-8572.13684760553,-16777.3034154376,3720.2476929080153,-11071.459571656325,-1125.2699902355594,-40598.872011907624,4146.31602763256,402.2112499431992,-224.27676462069797,-71.25589113216515,-35.79793445788174,-22.76980211379958,-17.92398841290404,-7.452555296439895,12.188556015724576,4.5562046452175125,-2.0714573578209223,3.7023204465393653,0.18014173003203715,2.8533886345560258,-10.462605776399833,-3.2450359525711803,-18.03081383460862,11.160711378435902,5.975418426458912,2.619150765830432,1.5440404884146965,4.943118442512168,-3.0710104886423544,-3.7565521309972985,1.3152888371941398,1.8056473513053117,-0.11025353523614283,0.6747099415872045,4.587791169619442,0.9550932086485636,-0.11116180970500278,14.301263321537578,1.5016314867695895,-1.2378354549225234,-0.9260089141656671,-5.911058422063048,2.6103573802446367,-1.5066303819151283,-1.3075319683938118,9.491633693564006,3.2327867359567053,-4.214251439008878,5.399556877943068,-3.905784512963796,0.7652774551331862,-1.3552512306010975,-2.821483499782619,-3.763174447575386,-1.8503928281894273,3.947534661593376,-0.7486314863740083,3.067693580440849,4.6925189209594365,-1.008137839174341,3.039039823331074,-0.3163903184158449,-0.19180639568414665,-1.2858068318654423,0.7959596581830524,1.095031580457019,-2.0348570705938824,-2.3720440928694115,-0.34973254029298056,1.0368617762206365,-1.0121244426063527,0.7699403452435328,-0.7486786161099306,0.5806439957473342,-1.066000684382725,-1.5718056233255062,-1.0978041784863808,1.1796550169617366,0.9253685840877088,-0.5680535380727547,-0.8864793292687517,0.10870339052692211,0.26703261363508674,0.6369966474543587,-0.7128257622226993,0.4987356215773938,-0.3528766483784983,1.0071953877215347,-0.05297158094120781,-0.22891867220586684,0.21672364463483595,-0.24545754974181858,0.38833565424301764,-0.11323065632720464,0.0553476453574855,2.147725643,1.552274357,1.85
-178537.7172114404,11070.300380615548,-15281.928159228577,-2096.792467401871,-1328.304412246634,2581.8477796394445,-6092.91850822085,-531.1698491732542,-245.0479898767275,9.499050757861333,-25.109619023436263,10.451269803302033,4.441364856014719,5.468661429935216,-12.537192535584607,2.088051249117713,0.8830053118141554,-1.091334607589858,3.4659406391397978,3.2229115502400694,3.5861481653097513,3.9399388981717394,3.873227011635212,-3.056650952754457,0.8017528996701315,4.23215774410641,0.7009818134726574,-0.4442487502857408,1.6785209773952265,-1.503049117836674,0.04865841276070766,-2.761622404343417,1.577371123703791,0.38530380627761573,1.5644765142412453,-1.246217168543087,-0.21029856593343046,2.71922791767904,-0.1549320192616081,1.0647624795350048,-0.7718962387214702,0.9702897596976372,0.20160767123897447,0.40305730552643876,0.5192167706444161,0.47369313482654873,0.5152738893916284,0.1336319235941645,0.60447107291863,0.005028044629040354,-0.7926143015446926,1.1921972578595188,0.446580052855007,-0.5525169077698434,0.010980922219196157,-0.03317861257069557,0.19762350402989554,0.05177073431520308,-0.5189506761065943,-0.3986613762733211,-0.31539601755264407,0.7134918342124739,-0.14318590251141425,0.6628050932585617,0.07968783848512355,-0.35713072090846354,-0.4054446843375501,0.07352987815671003,-0.14946547165141047,0.2512682047030633,-0.3971084655790382,0.6725926185001239,0.3852677080109817,0.2834946762633616,0.12884385403614487,0.7875350021324796,-0.04452720006235176,-0.5606147065406598,0.07190977259892835,-0.23212192541463428,-0.22604412359751075,-0.2563153512212701,0.7177445722371748,0.3123804174436655,0.37120293881862315,0.21030059133444173,0.07668027771271856,0.20642166425447186,0.23436163664722737,-0.3799303080292306,-0.12973824954381472,0.3473946549343401,0.4454390012696134,0.0713402665483881,0.01001900059343502,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999527,-11133.250748088745,-2744.8423203437665,37080.50173401876,-19604.60689361926,14047.280940940462,-419.82023410611913,535.5186392548109,-43.304578241778586,13.781650803318184,-18.946614101055196,-43.8642513289676,12.73876116256679,-5.522392020766505,22.936551813683636,-7.377521972555296,-29.941878312760903,-22.869023114907673,-7.159438761543783,1.6607991976710588,31.74047465975743,-1.0483561920302025,-27.014539610184695,35.14981933230523,-7.409813829760093,-28.31410813178826,12.421433253870598,33.191584999984045,18.267465318202646,15.210660078749974,-14.81953962328444,-24.99952751665634,9.096356812636861,3.535621638660033,-10.08397464821799,4.270442231066485,-18.0700921234127,13.787819921727605,-7.845512128195462,19.916194257656507,-0.62966929970976,10.103845112650005,-1.4092114387615366,-0.04826859929019828,0.03114602637877203,-1.8288547280204708,0.8169974049892486,-1.8734622071170526,-4.309875581796963,3.341564167475145,3.5835338019506024,-0.4161296273692781,-0.9192048124683943,0.7941856667583754,-1.151782555833425,0.524682562392246,1.040693298518004,-0.5818394138606141,-0.2599731518023967,0.8314962087843814,0.02142236265654764,-0.05369922360335263,-0.7736936747943789,0.1099668071946388,0.537032488688593,-0.6332393770150603,0.9269986870519498,0.21732864187470882,0.7092975907910326,-0.13881518951480948,-0.005302082971984966,0.04855054018007519,0.41146570070438815,0.28598853677753433,0.037449173421193555,-0.0462030597277838,0.04740292911906686,-0.06644630232185568,-0.19221111833587323,-0.02641619451546879,0.013997594085049078,0.11463938169357756,0.1184497542184053,0.032636592938808065,0.015908851367910447,-0.1255067636052726,-0.059951418890091854,-0.10730903067439874,-0.047164084430266186,-0.10072063719021097,0.06228632673191464,-0.08811484766813577,0.11573857385011285,0.12473364242792616,1.384178612,1.098580009,1.24137931
-177088.98264742017,11232.9003924034,-15229.401396700892,-2091.688888173665,-1344.1801453921541,2533.949006172248,-6278.294552055474,463.68408587139555,-209.2512984490779,7.879651852204031,-8.58913591407741,6.817128630842714,3.7535077419035225,9.86161372949927,-11.495882762457763,-3.044135727363254,5.139000080132652,1.2109762296032365,1.6227210116784097,-0.5062864407783536,0.9525717367248816,7.380027040901429,2.8564649871402694,-2.0037526472549025,-2.685418458549429,5.694409368315522,0.07764487515759928,-1.1631806860189202,1.7722950474120818,-0.4411402265120976,0.9198180522406624,-1.9777287646466584,0.059387966082208324,-1.1625865918821263,1.8679474467921882,1.1406030882177427,0.6460455361578936,0.5577313756964604,-0.07979121685262199,-1.5615759544392034,-1.2617992218632175,-1.1848984287693685,-0.8154915753785014,0.6075377519158722,-0.6692425805615112,-0.9666321941581834,-0.8992960602091002,0.8400477416312292,2.683970846572829,-1.6760125983287657,-0.6305927119174163,1.4583803587402182,-1.8060036275149247,2.018669301404772,0.7615851019482529,-1.3488435784360469,-2.2525330129041827,-0.38053843019894035,0.35341790910887516,-0.12563551400222173,0.021591953352974043,-0.6609588581596153,-0.5156935490301223,1.4193490573778227,-0.8571097688493997,0.16917036458163076,0.6741669526741553,0.08248618378250144,-0.48032598188200804,0.31298603348462417,-1.1871101590041002,-0.43418656803140093,0.34807106684689865,0.7159295593373736,0.3018553659816534,0.22547389741335386,-1.2370551619647394,-0.29113738560170344,0.02024344342095693,-0.4582287779474225,0.45448057218579363,0.21017643155169274,0.5675490205833124,-0.34456963755188125,-0.5615438532484183,0.523933896511596,1.1539630731167936,-0.33454985827330425,0.409598477612701,0.4478984947079689,0.22235833612720599,0.07730790047778706,-0.2606376475412281,0.5724257974841426,0.02164031914042076,3.324814232,2.847599561,3.086206897
