fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,CIHigh,CILow,MOS
-96471.00174229169,20285.01670098966,-25410.006765650127,-7633.307763182707,-24941.318047789566,12721.709091305635,8548.169920031865,-301.5012528401208,-210.28209548642707,42.33793569064985,-2.370388711621924,5.430859657525949,-0.36447622029796306,-0.8000090378080982,3.688072890179235,7.728801971782969,1.4801301675552274,15.028038468351093,-0.9939014278838112,9.482739249932735,-23.996269875220364,4.901344276832341,-16.45110860181759,-7.032567874534444,-4.145897678210704,5.969337524212111,5.313060776590028,1.408317806684764,-3.0342248305855555,2.407534348106182,8.09909777211725,0.14695674237113118,0.46942546149647724,-4.656155612139412,5.794130464672129,5.084001695399112,4.361626652116731,-2.0042353587067834,1.4395537393231395,-3.300863800556858,0.7446061158930667,3.361998875699356,6.5747673835606895,1.0309712597501408,-1.104415640581846,2.5755772977134264,-4.27894872486212,0.8454142442595539,3.714153396315896,-0.7798036552198759,3.9378227773538974,-0.6163290033849751,-2.1383431740490524,5.618450534390009,2.588996479926189,-3.978485266747423,1.689472023976308,-2.4100233449732498,2.0124553998057677,1.658213297441965,2.8311390169976955,0.39024850469637845,-0.051034415184581114,-1.7761640275157702,0.35666188497199064,-1.6525789105340876,-1.128967561606259,-0.26017999497547306,1.04608120887917,-0.7195764716518663,0.9607273401277237,-1.6013281383029474,-0.3053786860778333,-0.4268736669828134,-2.426780166496791,1.4801286379117873,-0.22354130184952758,-0.2536129192925923,1.4707195684103656,-0.4078292478732665,0.4139102447231837,0.03566623214253888,-0.1938064436284545,0.5638196994561301,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107895,1825.2229904363355,1789.743515497065,-1099.5449269987323,938.6065054827094,-11692.763481911212,374.42029589058666,-13.66597690383403,-20.57704963075098,3.54850029785549,5.221299635245352,-2.2508080452503343,8.796475179470713,-10.588666944340526,-9.52672957699672,10.43298467673631,4.432457209109246,-6.25805505587038,-4.426203756215188,1.1904634890387635,14.891150367310575,3.233719862868193,-2.862012543240919,1.992286269521674,2.3918539682340585,-1.6892071293009285,0.08909541472554335,0.6726207394630981,-4.593137378782829,2.957053482938068,-0.6480122758348126,-1.2260177403848633,4.615033105696335,2.1997664587821912,2.331395514579895,-1.271823736534514,-1.850116528700096,-1.6453250947834448,0.7790554119799772,-0.7113398758578616,-2.771172017181901,-3.353518288938269,2.7458295499656615,2.142227556575755,-0.9669162567833182,0.29892568994229496,4.39163389845348,-2.7887135095960702,-1.9130428284884031,1.4786499103400619,5.901466726256399,-0.4736023777816491,-0.5396146974897449,7.71424707326039,3.8228235157330115,3.424416281670882,2.2088963405395066,-3.0664751479570795,2.7403906738239927,-0.6802795380319795,-1.3067350237281699,-0.7507117624786357,1.980177088848073,0.5591448084070799,-0.9521908255697716,-0.046567680833678855,-1.5428112954819637,-0.7280134292464132,-3.503859098006972,-0.2362521657357812,-1.4961668930062975,-0.26352162294336123,-0.2929837012894006,1.5031720109764233,-0.8180011148758202,0.19372256446051697,0.7703294416484946,0.8895382032688546,-1.4819203728959187,0.8475951318396175,-1.2157565971545112,0.6471190061287897,-0.09322866361272089,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099354,-9573.80964564954,-2705.9911674568775,-2616.5488342041676,-10197.113459986238,-17831.15173246787,72.02086521492063,131.79221857591878,27.667316012664305,-32.72128724219496,-16.27663564533415,1.422369431423202,10.428742878132326,-8.633628398134727,-2.1027411126626125,1.834147142898045,2.1270773041888607,-2.315408038760314,1.6888534064552603,-3.6088013845723665,-1.6306886860180885,-5.1394815663463325,5.13442153439232,-0.5070597947814947,1.390689359000136,0.01794561619825172,2.3819783570311364,0.05441764497233306,2.4601285168449114,0.45107595068833695,0.16329326030939173,1.2188918144537857,-2.320272791318541,-0.8881172162196117,-0.13470816803897515,-2.4082874478279237,0.21625816126486405,0.44874546947784694,-1.1732741280941466,1.2947887616327183,-0.25743446783999946,0.28821994949187923,1.0021663742671523,0.6321934607378059,1.1515379950447135,0.2336523148554892,-0.27676931056449633,0.8832366994439329,1.1261645199022023,-0.5528861409339483,0.13549071125698617,0.35291732879149285,-1.738161576312694,0.5793503143016611,-0.15650822609866663,1.3588291579843625,0.8197279347601262,-1.852142601869738,0.34855033750234315,-0.3816350460818948,-0.04318634454168237,-1.426050200452293,-0.2317093807716604,-0.06784850546387403,-0.5352073787376291,0.18691260357477948,0.6710999808701555,-0.05712646693443116,-0.22237400832314033,-0.3841707120101645,0.26834981848530515,-0.1305711596849429,-0.012661670772905134,-0.43552640727472397,0.6472929041603005,0.3159499146677899,-0.057394277234519696,-0.345098548626436,0.07370779032571047,-0.18519521723308033,-0.19322892784154916,0.2868064532915973,0.12335289178244929,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425016,-35785.16322192132,-7061.455555444058,-687.2164349687087,2388.225422557355,12668.329366015105,-274.956406289153,-20.814828108509964,-35.924636250163644,14.692371834926593,1.2317877713913503,13.32066823602468,-6.321199351023847,-3.18574294115736,7.218843768594649,1.8191010643074315,-1.127467079931888,1.397706563981039,3.849041872271384,0.725764897498722,-4.656814482364411,-1.9173054759110664,-1.1916864037190114,1.9510900544744663,-2.6483694786712544,0.2816296111276409,1.1817039742806514,-2.292576125335527,-1.9099504758089358,-1.161464403863152,-2.195650776612312,2.176166595707699,1.7605652680497221,1.4919127854414633,0.16996257187425418,-0.30744467290757255,3.2820224366633575,-0.09636602215086468,-0.8619395547775204,-0.019423094902091428,1.743628583418426,0.626443850125989,1.7051579582043346,1.8054710483748053,0.06884620145722851,2.077283043857131,-0.6699527342609871,-0.1183131561700542,-1.9856999061782696,-0.7436934044352173,-0.8284986835042475,0.2489959235571373,-0.42934679171921275,-1.1408903838606668,0.944107465647559,0.5738614562579724,-1.1422496419599257,-0.6156345759395413,-0.03837577042681436,0.08634245268547174,-0.25408152224310704,0.9845073591230336,-0.20974691529452583,0.7869132717101656,-0.10842624194547593,0.04651887673263495,0.45310974039058877,-0.7482367054279032,-0.5326669912351061,0.2347041723546696,-0.9369351308055737,0.10107765367696517,-0.5288537807738096,-0.20061385190864975,-0.8523000327609525,-0.05481414597297516,0.08957267684667669,0.11987880667097046,-0.4096504394258875,0.30692060692441137,-0.06316432941884885,-0.7777801672963559,-0.9688476785375173,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858162,-21798.100385055284,-6011.289906150023,-4101.712284666191,-12190.475770455307,-26349.65499695721,-117.94943480142805,134.2340976989549,7.278243139680151,-27.48583402369399,-24.15769329037498,10.229552556141828,16.653094391945316,-12.681794585125845,4.5639114124644795,4.153199422205646,4.572745382363222,-3.0627865103906147,-0.6490324615753293,-3.7286043180966444,-5.615166439915282,-8.345625537812841,5.425034627222066,1.7129634616615996,2.3993785511045234,-0.6832481017860842,4.392605701824686,0.22621691853238846,3.6484095959232397,-0.4666274004146604,0.8040156104316973,0.8742266912956237,-1.151405456362319,-2.3649189424517205,1.6481132868670585,-4.7251039202199365,2.208394190522162,-0.9110886822298625,-2.595670645229546,4.113164893809309,1.5991377194924443,0.0502737109511872,1.54661558954942,1.7410248767027092,2.435385229094729,-1.1914753146996293,-2.3637992849627616,1.687634856840727,-1.1549295010997869,-1.0056436224954637,0.44892295725450115,-2.032913911327786,3.027391519868396,-0.028366618678944067,-1.558572262278257,0.2417298939532695,-0.21419763561268962,-0.9804709197697536,-0.3346021806093143,-0.6375538380779258,-1.877981974826039,-1.7429943078318584,-1.5452023631997818,-0.44480931454317735,-1.463256793205272,0.833487614791839,0.6928226844707109,-0.5481081407264394,-0.09466597429976462,-0.22866116484782106,-0.09141813215572184,-0.1478695101227757,-0.5507217647762516,-0.13989229550040894,0.24698682807640537,0.41557074156167195,0.534432057286024,0.011668945894593514,0.6633924160454702,-0.18518245510211068,-0.17800847665574793,-0.003518158216600742,-0.32841219598731725,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120598,15728.837560403304,5074.2021095154205,-138.71971717670328,48.81993661480417,-6853.808260112973,461.3674304101883,-156.2761782923172,-1.6974391874323014,-19.257780529974404,8.573076309012027,-8.890034915938765,1.8454905368212868,-0.7011063498458183,-10.29331742417281,-1.017665037387628,-0.33123441355881644,-0.10173532253774922,1.3818761146888703,-2.176789020938817,6.883967952917953,2.088640948287722,0.6703745016406014,-2.599904064181946,-0.788603657462303,-1.1115741656483478,-1.0278024562483556,2.201962264460574,-0.27834314905004265,2.4164772008477398,-0.41079245749953996,-1.5062275204254996,-2.1421290952437544,0.6911415431609814,-1.0438786793028705,0.3276806921850942,-1.5116722541326486,0.5487611461844139,0.07449677722386419,0.629647317186754,-0.7583022138753814,0.2356394353660774,0.612338387287212,-2.3609744339605334,-0.12763615237514575,-1.6623805014644109,-0.6082689298112728,1.8068543520975517,1.0611833428670563,0.21553997144534617,0.13460169360123908,-1.707841308397168,0.7135687629194726,-0.1267717778441487,-1.2765514653815218,-0.203576780692865,-1.5341044872558927,-0.40827740919407257,-1.4815933184072554,-0.9276398967949618,-0.6741221819447571,-0.08375897721927493,-0.7640096908300715,0.5745164655168742,-0.9139515750574253,-0.029926278013134057,0.33506752732677686,-0.5997173199754203,-0.2617518808542722,-0.39611608296238743,-0.036317293312727025,-0.20795140721006822,-0.43020514323652054,0.32172442036444865,0.9473854523384848,0.23195376322483904,0.018805349790791306,-0.07184296346879439,0.42305553714293004,-0.01894982717701948,0.07220862565331981,-0.39159454933726967,0.2898553018733012,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.30341543762,3720.2476929080385,-11071.459571656267,-1125.269990235557,-40598.87201190755,4146.316027632575,402.2112499391394,-224.2767646273525,-71.25589116946065,-35.797934408037115,-22.76980206430885,-17.92398853568846,-7.452555288723375,12.188555957996504,4.556204639306448,-2.071457354711141,3.7023204402521834,0.18014172856662444,2.8533886288049954,-10.462605752318181,-3.245035917956386,-18.030813941912413,11.160711559327243,5.9754184062653914,2.6191507562000775,1.544040501810879,4.94311833665578,-3.071010422294492,-3.7565519649133523,1.315288907858587,1.805647259867903,-0.1102535316641024,0.6747099891541589,4.587791123819732,0.9550931661028588,-0.11116180841147046,14.301264864758963,1.5016316861025478,-1.237835651566915,-0.9260087712606937,-5.911059544212644,2.6103577474226425,-1.5066307712027034,-1.3075323172234798,9.491634423581305,3.2327866096424893,-4.214252335581399,5.399557442699785,-3.9057850145390933,0.7652772324411218,-1.3552507857519958,-2.821484053970662,-3.7631766386975203,-1.8503939515020766,3.947532518338572,-0.7486310083970479,3.0676980078035125,4.692515505075894,-1.0081396335469086,3.0390455894235875,-0.3163910247985993,-0.19180685845461065,-1.2858106449330096,0.7959621521536504,1.0950297020919058,-2.034853299268491,-2.3720389409603193,-0.3497341898903421,1.0368590926191334,-1.0121217729085652,0.7699380443775877,-0.7486762820051338,0.5806420020230854,-1.0660084057119223,-1.571799620872914,-1.0978136539976806,1.1796494438456537,0.925364045912577,-0.5680506627012282,-0.8864744353887748,0.10870272614210946,0.26703087245262563,0.6369922771715347,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615561,-15281.928159228662,-2096.7924674018577,-1328.3044122466313,2581.8477796394395,-6092.918508220869,-531.1698491678961,-245.04798988400117,9.49905076282992,-25.109618988475123,10.451269780579645,4.441364886439348,5.468661424273924,-12.537192476216081,2.0880512464148397,0.8830053104859467,-1.091334605744144,3.4659406109770616,3.2229115437705387,3.586148157133164,3.939938856140528,3.873227034741879,-3.056651002280218,0.8017528969677125,4.232157728602468,0.700981819592076,-0.44424874076930937,1.6785209411501103,-1.5030490513638817,0.048658415376822195,-2.76162226450022,1.5773710724361425,0.3853038333801849,1.5644764986847959,-1.2462171130842514,-0.21029856335912217,2.7192282111004213,-0.15493203984714235,1.0647626488838506,-0.7718961195833197,0.9702899438219201,0.2016076996070862,0.40305740962611886,0.5192169092438425,0.4736931712590189,0.5152738692455673,0.13363195199305658,0.60447113617857,0.005028045266190666,-0.7926140722871636,1.192196866779214,0.44658014096237814,-0.5525172284634464,0.010980929349194908,-0.03317859466090965,0.19762337738770375,0.051770808105697154,-0.5189502990403635,-0.3986620843399721,-0.3153966169708079,0.7134934257339159,-0.14318624795915363,0.6628070605744975,0.07968808780528999,-0.3571301065589493,-0.40544393319193206,0.07352971843230345,-0.14946617704956275,0.25126755386655236,-0.39710741760836354,0.6725906057142177,0.3852665047278187,0.28349369737637525,0.12884479643350563,0.7875319940028582,-0.044527584367531035,-0.5606120582045051,0.07190941838451402,-0.232120751604226,-0.22604287580384555,-0.25631378466333093,0.7177398950532643,0.3123782721552574,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999527044,-11133.25074808881,-2744.8423203437474,37080.50173401868,-19604.606893619213,14047.280940940514,-419.82023410188725,535.5186392707058,-43.30457826443367,13.781650784128841,-18.94661405986377,-43.86425162945096,12.738761149377703,-5.5223919946083235,22.936551784059706,-7.377521961455546,-29.941878261915416,-22.86902292909249,-7.159438747201383,1.6607991938097404,31.74047432126571,-1.0483561982411844,-27.01454004813687,35.149819213344564,-7.409813802635881,-28.314108379362974,12.421432988143081,33.19158428306628,18.267464510272877,15.210660897651815,-14.81953887284755,-24.9995267041344,9.096357452372407,3.5356216035283743,-10.083974199641501,4.270442178802816,-18.07009407322032,13.787821752745035,-7.845513375956997,19.916191183610753,-0.6296694188442093,10.103846535937857,-1.4092118027723102,-0.04826861215178749,0.03114602883917329,-1.8288546563230836,0.8169975788574645,-1.873462403353812,-4.309876135371626,3.3415632004802633,3.5835326263752982,-0.41612970906969704,-0.919205345750958,0.7941861501705585,-1.1517819302834247,0.5246822266670886,1.0406947957303319,-0.5818389925296881,-0.25997361425782356,0.8314977872378934,0.021422410305396204,-0.05369935318882603,-0.7736959706401171,0.10996715208490714,0.5370315663417641,-0.6332382040378752,0.9269966735913446,0.2173296678464496,0.7092957549536171,-0.13881482385829338,-0.005302068348792202,0.04855038845644362,0.4114642807456562,0.28599061268790626,0.03744903100045332,-0.04620345852684364,0.04740270519119399,-0.06644597497052186,-0.1922101478894611,-0.02641604813734101,0.013997508583067798,0.11463863432309011,0.11844894136223207,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403411,-15229.401396700978,-2091.688888173652,-1344.1801453921491,2533.949006172243,-6278.294552055499,463.684085866714,-209.25129845529221,7.87965185633423,-8.589135902120027,6.817128616026576,3.7535077676152953,9.861613719288261,-11.495882708010402,-3.044135723412288,5.13900007240838,1.2109762275968876,1.622720998491904,-0.5062864397409496,0.9525717344737983,7.380026962210999,2.8564650041174344,-2.0037526797628544,-2.685418449492385,5.694409347509265,0.07764487586976698,-1.1631806611021216,1.7722950091027492,-0.44114020697429346,0.9198181018586306,-1.977728664495839,0.059387964159999786,-1.1625866737240937,1.8679474283150366,1.140603037601112,0.6460455283882438,0.5577314358104813,-0.07979122738654362,-1.5615762029130065,-1.26179902706541,-1.1848986535056951,-0.8154916899375272,0.6075379089083978,-0.6692427592734141,-0.9666322683320603,-0.8992960252745028,0.8400479204138444,2.6839711282182077,-1.6760128137919736,-0.6305925283189775,1.4583798801154346,-1.8060039844099816,2.0186704750597997,0.7615855636698282,-1.3488428461036048,-2.252531568142071,-0.3805389782907209,0.35341765356260946,-0.12563573634632205,0.021591995654699627,-0.6609603323654113,-0.515694793265989,1.419353268706069,-0.8571124548905233,0.16917006991897218,0.6741657031160891,0.08248600423676872,-0.4803282471808523,0.3129852195990064,-1.1871070227205927,-0.43418526922227946,0.34806998174500975,0.7159270895052725,0.3018575594980529,0.22547303820679213,-1.2370658402593158,-0.2911360111748278,0.020243350223719016,-0.45822646463959793,0.4544780602120542,0.21017514697571782,0.5675453227866919,-0.3445672676019871,3.324814232,2.847599561,3.086206897
